RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
strome4500cr,49.0,Ryan Strome,4500,C,0,ANA,COL-JJohansson,10.54,13.3,7.8,2.69,2.3,1,1,2,0,-3.0,62,0,2,2.5,4.2,227,6.5,13,220,8.5,-0.4,50,23,44,105,8.9,75,25,33,12,0.21,0.3,0.51,17.32,1.77,1.85,2.38,0.78,0.11,0.31,2.16,12.24,15.9,9.19,0.04,0.04,2.29,0.28,0.43,0.66,0.01,0.0,0.16,0.27,0.78,0.02,2.21,0.23,0.31,0.54,17.05,1.9,1.85,2.33,0.79,0.12,0.15,2.0,11.58,15.42,0.0,0.0,2.25,0.33,10.57,1.71,1.43,0.29,1.43,0.14,16.57,1.92,0.0,0.0,41.35,40.77,44.67,54.11,50.08,2.72,0.17,2.96,0.21,39.27,40.15,51.91,49.62,2.58,0.23,2.86,0.15,47.5,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,strome,r,strome4500cr,88469-15386,C,r,Ryan Strome,strome,7.845205647,73.0,4500,COL@ANH,ANH,COL,,,,,,C/UTIL,strome4500cr,3500
wennberg4200ca,47.83,A. Wennberg,4200,C,0,SEA,MIN-MFleury,8.02,10.2,5.8,0.78,1.9,2,1,2,0,-3.7,74,0,2,3.0,3.2,-100,6.0,31,120,7.6,-0.1,57,26,42,88,7.5,46,53,23,13,0.18,0.3,0.48,18.46,1.56,1.22,1.55,0.79,0.15,0.73,1.96,12.46,11.53,9.26,0.06,0.04,2.18,0.27,0.36,0.74,0.0,0.01,0.12,0.25,0.2,0.01,1.91,0.15,0.31,0.46,19.69,1.4,1.31,1.92,0.68,0.12,0.62,1.92,11.69,10.92,0.08,0.08,2.93,0.31,10.17,1.0,0.83,0.17,1.17,0.17,19.37,3.06,0.0,0.0,47.79,46.56,44.26,42.91,44.38,2.89,0.18,3.22,0.22,48.31,48.62,39.46,44.23,2.92,0.16,2.85,0.3,44.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,wennberg,a,wennberg4200ca,88469-54743,C,a,Alex Wennberg,wennberg,7.766666836,72.0,4200,SEA@MIN,SEA,MIN,,,,,,C/UTIL,wennberg4200ca,3400
shaw3500cm,47.06,Mason Shaw,3500,C,0,MIN,SEA-PGrubauer,5.66,7.3,4.1,-0.14,1.6,4,0,1,0,-4.1,62,0,2,3.2,3.0,-120,6.0,69,-145,6.4,-0.2,37,13,20,94,8.4,76,23,38,13,0.13,0.18,0.3,11.47,1.57,1.61,1.98,0.81,0.08,0.46,2.07,8.45,8.8,6.23,0.0,0.0,0.16,0.02,0.07,0.25,0.0,0.04,0.13,0.14,1.32,0.02,1.3,0.23,0.23,0.46,11.6,2.38,1.62,2.0,0.81,0.14,0.77,2.38,8.85,9.54,0.0,0.0,0.02,0.0,9.14,2.43,1.57,0.86,2.14,0.0,12.14,0.03,0.0,0.0,42.95,44.38,42.91,44.26,46.56,3.25,0.22,2.92,0.24,44.23,39.46,48.62,48.31,3.0,0.13,3.0,0.15,50.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,shaw,m,shaw3500cm,88469-82122,C,m,Mason Shaw,shaw,6.314285823,56.0,3500,SEA@MIN,MIN,SEA,,,,,,C/UTIL,shaw3500cm,2500
grant4100cd,46.27,Derek Grant,4100,C,0,ANA,COL-JJohansson,9.5,12.0,7.0,2.47,2.3,3,2,1,0,-2.9,54,0,2,2.5,4.2,227,6.5,13,220,7.8,0.3,35,14,22,88,7.2,50,50,16,12,0.16,0.33,0.49,14.99,1.96,1.53,2.08,0.73,0.11,0.67,2.2,9.0,14.0,6.79,0.0,0.04,0.88,0.04,0.15,0.29,0.0,0.0,0.16,0.29,0.33,0.06,1.38,0.08,0.38,0.46,15.16,1.82,1.54,2.25,0.68,0.05,0.62,2.15,9.0,12.25,0.0,0.15,1.51,0.0,8.71,0.57,0.43,0.14,1.29,0.29,14.79,1.64,0.0,0.14,41.35,40.77,44.67,54.11,50.08,2.72,0.17,2.96,0.21,39.27,40.15,51.91,49.62,2.58,0.23,2.86,0.15,47.5,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,grant,d,grant4100cd,88469-13657,C,d,Derek Grant,grant,6.72972973,37.0,4100,COL@ANH,ANH,COL,,,,,,C/UTIL,grant4100cd,3000
brassard4300cd,45.36,Derick Brassard,4300,C,0,OTT,FLA-SBobrovsky,6.21,8.0,4.5,-1.23,1.4,3,2,2,0,-3.5,10,0,2,3.2,3.9,130,7.0,30,115,5.8,-0.5,31,17,36,104,5.1,28,64,14,14,0.16,0.15,0.31,11.79,1.58,1.35,1.75,0.77,0.12,0.16,1.51,9.41,9.01,6.81,0.05,0.07,1.58,0.37,0.39,0.93,0.0,0.0,0.11,0.08,0.46,0.0,1.66,0.21,0.14,0.36,10.77,2.01,1.07,1.21,0.88,0.2,0.07,1.14,8.5,7.93,0.07,0.07,1.78,0.43,8.57,1.0,0.86,0.14,1.0,0.29,11.08,1.67,0.14,0.0,43.93,45.45,41.86,44.46,51.01,3.59,0.24,3.47,0.26,45.79,39.42,44.93,55.58,3.73,0.2,3.08,0.22,51.33,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,brassard,d,brassard4300cd,88469-8294,C,d,Derick Brassard,brassard,6.368852459,61.0,4300,FLA@OTT,OTT,FLA,,,,,,C/UTIL,brassard4300cd,2500
cousins3900cn,44.0,Nick Cousins,3900,C,0,FLA,OTT-MSogaard,5.02,6.5,3.6,-1.6,1.3,4,0,1,0,-2.2,30,0,2,3.9,3.2,-153,7.0,70,-135,5.8,-0.6,53,23,40,93,5.4,50,50,16,12,0.1,0.22,0.33,11.42,1.73,1.26,1.67,0.75,0.08,0.47,1.73,10.64,10.84,7.98,0.0,0.0,0.49,0.04,0.09,0.5,0.0,0.0,0.1,0.22,0.54,0.0,0.93,0.08,0.25,0.33,10.57,1.87,1.08,1.5,0.72,0.08,0.42,1.5,10.83,9.08,0.0,0.0,0.15,0.0,10.17,1.0,0.5,0.5,0.67,0.0,10.69,0.29,0.0,0.0,50.71,51.01,44.46,41.86,45.45,3.31,0.22,3.53,0.19,55.58,44.93,39.42,45.79,3.08,0.27,3.6,0.19,46.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,cousins,n,cousins3900cn,88469-15307,C,n,Nick Cousins,cousins,5.863013699,73.0,3900,FLA@OTT,FLA,OTT,,,,,,C/UTIL,cousins3900cn,2500
krebs3900cp,43.57,Peyton Krebs,3900,C,0,BUF,MTL-JAllen,7.35,9.4,5.3,0.73,1.9,4,2,3,0,-2.1,30,0,2,4.1,3.1,-182,7.0,82,-225,5.6,-0.6,45,23,45,88,6.3,57,42,35,14,0.11,0.27,0.38,13.63,1.67,1.0,1.43,0.7,0.11,0.27,1.27,9.81,9.12,7.32,0.01,0.09,1.11,0.09,0.13,0.7,0.01,0.0,0.09,0.19,0.59,0.0,1.58,0.0,0.43,0.43,14.81,1.74,1.5,1.93,0.78,0.0,0.29,1.79,10.46,10.38,0.0,0.07,1.11,0.29,10.14,2.29,2.0,0.29,2.57,0.57,13.44,0.73,0.0,0.0,48.88,45.79,48.74,42.51,41.32,3.21,0.26,3.28,0.26,47.07,54.0,44.57,39.93,3.07,0.21,2.86,0.3,40.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,krebs,p,krebs3900cp,88469-117048,C,p,Peyton Krebs,krebs,5.546875,64.0,3900,MON@BUF,BUF,MON,,,,,,C/UTIL,krebs3900cp,2500
evans3800cj,43.54,Jake Evans,3800,C,0,MTL,BUF-EComrie,6.54,8.4,4.7,0.12,1.7,3,0,1,0,-1.0,38,1,2,3.1,4.1,150,7.0,18,190,6.0,-0.2,42,18,25,88,8.8,14,0,7,14,0.1,0.23,0.33,14.68,1.35,1.18,1.46,0.81,0.08,0.62,1.8,10.38,11.14,7.4,0.02,0.0,0.14,0.02,0.07,0.25,0.0,0.0,0.08,0.23,0.43,0.0,1.4,0.0,0.5,0.5,14.5,2.07,1.5,2.0,0.75,0.0,1.5,3.0,15.0,8.5,0.0,0.0,0.89,0.0,15.0,3.0,1.5,1.5,2.0,0.0,14.5,0.89,0.0,0.0,42.15,41.32,42.51,48.74,45.79,2.87,0.17,2.76,0.26,39.93,44.57,54.0,47.07,2.5,0.2,2.43,0.29,44.43,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,evans,j,evans3800cj,88469-82972,C,j,Jake Evans,evans,5.095555623,45.0,3800,MON@BUF,MON,BUF,,,,,,C/UTIL,evans3800cj,2500
boyd4500ct,43.06,Travis Boyd,4500,C,0,ARI,EDM-JCampbell,8.3,10.6,6.0,0.45,1.8,3,1,1,0,-0.7,30,2,1,2.6,4.7,260,7.0,10,240,7.2,0.1,54,29,45,91,10.1,73,26,40,15,0.21,0.21,0.41,16.5,1.49,1.17,1.63,0.72,0.18,0.7,1.87,9.88,13.45,7.42,0.03,0.07,2.23,0.26,0.33,0.79,0.0,0.0,0.17,0.14,0.35,0.0,1.56,0.4,0.2,0.6,16.05,2.24,1.4,1.86,0.75,0.29,0.87,2.27,8.21,11.79,0.07,0.13,2.33,0.36,7.63,2.0,1.38,0.63,1.63,0.25,15.5,2.06,0.13,0.13,40.58,39.12,44.43,48.67,47.38,2.66,0.2,3.43,0.22,39.21,41.09,50.07,44.09,2.21,0.23,3.0,0.25,45.17,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,boyd,t,boyd4500ct,88469-62275,C,t,Travis Boyd,boyd,6.972972973,74.0,4500,EDM@ARI,ARI,EDM,,,,,,C/UTIL,boyd4500ct,3100
kastelic3300cm,42.6,Mark Kastelic,3300,C,0,OTT,FLA-SBobrovsky,5.94,7.6,4.3,0.55,1.8,4,2,4,0,-1.1,74,0,2,3.2,3.9,130,7.0,30,115,4.0,-1.4,38,6,36,72,4.3,42,35,14,14,0.11,0.06,0.17,9.05,1.13,1.13,1.61,0.7,0.1,0.62,1.75,7.27,8.02,5.27,0.0,0.0,0.36,0.0,0.02,0.0,0.0,0.0,0.11,0.06,1.14,0.0,1.31,0.08,0.08,0.17,7.93,1.29,1.08,1.33,0.81,0.08,0.5,1.58,6.67,6.5,0.0,0.0,0.23,0.0,5.4,2.0,1.0,1.0,1.0,0.0,7.23,0.34,0.0,0.0,43.93,45.45,41.86,44.46,51.01,3.59,0.24,3.47,0.26,45.79,39.42,44.93,55.58,3.73,0.2,3.08,0.22,51.33,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,kastelic,m,kastelic3300cm,88469-82198,C,m,Mark Kastelic,kastelic,4.242857252,56.0,3300,FLA@OTT,OTT,FLA,,,,,,C/UTIL,kastelic3300cm,2500
ryan3500cd,40.55,Derek Ryan,3500,C,0,EDM,ARI-KVejmelka,4.77,6.1,3.4,-1.03,1.4,4,0,1,0,-1.1,62,1,2,4.7,2.6,-330,7.0,90,-300,5.3,-0.7,54,20,38,105,4.5,50,50,16,12,0.15,0.1,0.25,11.19,1.34,1.09,1.43,0.76,0.14,0.6,1.69,8.62,8.72,6.12,0.0,0.0,0.09,0.0,0.01,0.0,0.01,0.01,0.14,0.09,0.34,0.0,1.22,0.15,0.0,0.15,11.03,0.82,1.23,1.67,0.74,0.12,0.23,1.46,7.75,7.75,0.0,0.0,0.08,0.0,6.83,1.67,1.33,0.33,1.67,0.0,11.24,0.04,0.0,0.0,47.26,47.38,48.67,44.43,39.12,3.21,0.32,3.7,0.24,44.09,50.07,41.09,39.21,3.08,0.32,3.86,0.22,38.25,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,ryan,d,ryan3500cd,88469-62927,C,d,Derek Ryan,ryan,5.414084421,71.0,3500,EDM@ARI,EDM,ARI,,,,,,C/UTIL,ryan3500cd,2500
cizikas3600cc,40.15,Casey Cizikas,3600,C,0,NYI,NJD-VVanecek,5.39,6.9,3.9,-0.62,1.5,4,0,1,0,-2.7,62,0,2,2.9,3.2,110,6.0,46,-100,5.4,-0.6,63,21,34,93,8.3,72,27,45,11,0.08,0.16,0.24,14.47,1.0,1.31,1.77,0.74,0.06,0.64,1.95,9.59,10.99,7.09,0.0,0.0,0.1,0.0,0.05,0.0,0.01,0.02,0.07,0.14,0.56,0.0,1.21,0.09,0.36,0.45,15.73,1.72,1.91,3.0,0.64,0.05,0.64,2.55,11.64,11.45,0.0,0.0,0.09,0.0,10.67,2.17,1.67,0.5,2.33,0.17,13.97,0.03,0.0,0.0,47.94,44.97,44.76,48.68,50.53,2.72,0.19,2.95,0.18,49.64,46.38,46.45,56.23,2.45,0.15,2.38,0.13,52.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,cizikas,c,cizikas3600cc,88469-9033,C,c,Casey Cizikas,cizikas,5.610958988,73.0,3600,NJ@NYI,NYI,NJ,,,,,,C/UTIL,cizikas3600cc,2600
pezzetta3300cm,39.48,Michael Pezzetta,3300,C,0,MTL,BUF-EComrie,4.81,6.2,3.4,-0.58,1.5,4,0,1,0,-1.3,74,1,2,3.1,4.1,150,7.0,18,190,4.9,-0.3,39,12,29,88,5.3,57,42,21,14,0.1,0.16,0.26,8.94,1.74,1.11,1.4,0.8,0.09,0.38,1.49,6.8,8.61,4.97,0.0,0.02,0.04,0.0,0.0,0.0,0.0,0.0,0.1,0.15,1.18,0.0,1.1,0.14,0.14,0.29,9.03,1.93,1.07,1.29,0.83,0.13,0.43,1.5,6.71,9.21,0.0,0.0,0.13,0.0,6.57,1.43,1.14,0.29,1.29,0.0,9.5,0.25,0.0,0.0,42.15,41.32,42.51,48.74,45.79,2.87,0.17,2.76,0.26,39.93,44.57,54.0,47.07,2.5,0.2,2.43,0.29,44.43,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,pezzetta,m,pezzetta3300cm,88469-82798,C,m,Michael Pezzetta,pezzetta,4.5,57.0,3300,MON@BUF,MON,BUF,,,,,,C/UTIL,pezzetta3300cm,2500
sundqvist3900co,39.34,Oskar Sundqvist,3900,C,0,MIN,SEA-PGrubauer,5.74,7.4,4.1,-0.88,1.5,3,0,1,0,-3.0,38,0,2,3.2,3.0,-120,6.0,69,-145,6.6,0.0,46,22,37,88,7.8,69,23,46,13,0.16,0.27,0.43,14.39,1.79,1.09,1.49,0.73,0.14,0.45,1.55,8.7,11.07,6.35,0.04,0.06,1.99,0.25,0.36,0.7,0.0,0.0,0.12,0.21,0.56,0.0,1.27,0.23,0.38,0.62,13.65,2.72,0.92,1.15,0.8,0.25,0.46,1.38,8.85,11.69,0.08,0.0,1.44,0.23,11.14,1.43,1.29,0.14,1.57,0.43,12.98,1.32,0.14,0.0,42.95,44.38,42.91,44.26,46.56,3.25,0.22,2.92,0.24,44.23,39.46,48.62,48.31,3.0,0.13,3.0,0.15,50.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,sundqvist,o,sundqvist3900co,88469-58878,C,o,Oskar Sundqvist,sundqvist,6.48615394,65.0,3900,SEA@MIN,MIN,SEA,,,,,,C/UTIL,sundqvist3900co,2600
mcbain3800cj,37.92,Jack McBain,3800,C,0,ARI,EDM-JCampbell,7.81,9.9,5.7,1.39,2.1,2,2,2,0,-1.2,54,2,1,2.6,4.7,260,7.0,10,240,5.6,-0.6,56,21,43,74,9.0,66,33,46,15,0.15,0.12,0.27,13.99,1.16,1.11,1.53,0.72,0.14,0.7,1.81,8.27,12.17,6.19,0.0,0.0,0.24,0.01,0.06,0.2,0.0,0.0,0.15,0.12,0.73,0.02,1.73,0.27,0.33,0.6,17.07,2.11,1.27,1.64,0.77,0.21,0.67,1.93,10.31,14.31,0.0,0.0,0.99,0.07,9.13,1.25,0.88,0.38,1.25,0.13,17.86,1.02,0.0,0.0,40.58,39.12,44.43,48.67,47.38,2.66,0.2,3.43,0.22,39.21,41.09,50.07,44.09,2.21,0.23,3.0,0.25,45.17,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,mcbain,j,mcbain3800cj,88469-167209,C,j,Jack McBain,mcbain,5.567567568,74.0,3800,EDM@ARI,ARI,EDM,,,,,,C/UTIL,mcbain3800cj,2700
mcleod3400cm,35.02,Michael McLeod,3400,C,0,NJD,NYI-ISorokin,4.75,6.1,3.4,-0.85,1.4,4,0,1,0,-2.3,68,0,2,3.2,2.9,-130,6.0,54,-120,5.4,-0.9,57,21,41,89,4.1,71,28,7,14,0.04,0.28,0.33,12.06,1.64,0.98,1.38,0.71,0.05,0.62,1.6,10.37,10.53,7.51,0.0,0.0,0.06,0.02,0.03,0.67,0.0,0.01,0.04,0.27,0.55,0.01,1.07,0.0,0.21,0.21,11.24,1.12,0.86,1.54,0.56,0.0,0.64,1.5,11.54,10.62,0.0,0.0,0.03,0.0,11.0,1.5,1.0,0.5,2.0,0.13,10.97,0.05,0.0,0.0,51.05,50.53,48.68,44.76,44.97,2.76,0.19,2.94,0.17,56.23,46.45,46.38,49.64,2.23,0.28,2.45,0.22,50.83,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,mcleod,m,mcleod3400cm,88469-70910,C,m,Michael McLeod,mcleod,5.66027414,73.0,3400,NJ@NYI,NJ,NYI,,,,,,C/UTIL,mcleod3400cm,2500
geekie3800cm,34.7,Morgan Geekie,3800,C,0,SEA,MIN-MFleury,4.94,6.4,3.5,-1.48,1.3,2,0,1,0,-3.7,38,0,2,3.0,3.2,-100,6.0,31,120,5.9,-0.5,48,20,32,88,8.8,69,7,23,13,0.11,0.24,0.35,10.72,1.96,1.07,1.55,0.69,0.1,0.49,1.56,8.75,8.89,6.79,0.0,0.0,0.16,0.0,0.01,0.0,0.0,0.0,0.11,0.24,0.29,0.0,1.79,0.18,0.27,0.45,9.12,2.96,1.55,2.27,0.68,0.12,0.73,2.27,9.73,7.18,0.0,0.0,0.0,0.0,11.6,1.6,1.0,0.6,2.0,0.0,9.27,0.0,0.0,0.0,47.79,46.56,44.26,42.91,44.38,2.89,0.18,3.22,0.22,48.31,48.62,39.46,44.23,2.92,0.16,2.85,0.3,44.0,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,geekie,m,geekie3800cm,88469-82041,C,m,Morgan Geekie,geekie,5.98666687,60.0,3800,SEA@MIN,SEA,MIN,,,,,,C/UTIL,geekie3800cm,2500
smith3000cn,33.71,Nathan Smith,3000,C,0,ARI,EDM-JCampbell,3.88,5.0,2.7,-0.9,1.3,4,0,1,0,-2.1,93,2,1,2.6,4.7,260,7.0,10,240,3.2,-2.0,100,0,0,1,3.2,100,0,0,1,0.15,0.15,0.31,13.27,1.4,1.31,1.64,0.8,0.12,0.69,2.0,8.64,11.45,7.0,0.0,0.0,1.26,0.0,0.09,0.0,0.0,0.0,0.15,0.15,0.31,0.0,0.66,0.0,0.0,0.0,8.4,0.0,0.0,0.5,0.0,0.0,1.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,1.0,0.5,0.0,8.4,0.0,0.0,0.0,40.58,39.12,44.43,48.67,47.38,2.66,0.2,3.43,0.22,39.21,41.09,50.07,44.09,2.21,0.23,3.0,0.25,45.17,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,smith,n,smith3000cn,88469-167250,C,n,Nathan Smith,smith,1.600000024,2.0,3000,EDM@ARI,ARI,EDM,,,,,,C/UTIL,smith3000cn,2500
gambrell3500cd,28.3,Dylan Gambrell,3500,C,0,OTT,FLA-SBobrovsky,3.68,4.8,2.6,-2.12,1.1,3,0,1,0,-3.5,62,0,2,3.2,3.9,130,7.0,30,115,3.6,-1.2,34,8,39,89,5.0,64,28,14,14,0.04,0.09,0.13,11.88,0.66,0.83,1.18,0.7,0.05,0.74,1.57,7.39,9.55,5.5,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.03,0.04,0.06,0.39,0.0,1.37,0.07,0.27,0.33,12.57,1.57,1.0,1.13,0.88,0.07,1.07,2.07,6.73,10.27,0.0,0.0,0.02,0.0,7.25,2.13,1.13,1.0,1.13,0.0,12.13,0.04,0.0,0.0,43.93,45.45,41.86,44.46,51.01,3.59,0.24,3.47,0.26,45.79,39.42,44.93,55.58,3.73,0.2,3.08,0.22,51.33,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,gambrell,d,gambrell3500cd,88469-82909,C,d,Dylan Gambrell,gambrell,3.557142803,56.0,3500,FLA@OTT,OTT,FLA,,,,,,C/UTIL,gambrell3500cd,2500
tierney3200cc,26.31,Chris Tierney,3200,C,0,MTL,BUF-EComrie,4.18,5.4,3.0,-1.01,1.3,4,0,1,0,-1.3,81,1,2,3.1,4.1,150,7.0,18,190,3.6,-1.1,23,8,32,67,4.7,50,42,21,14,0.07,0.17,0.24,10.52,1.37,0.46,0.77,0.6,0.16,0.44,0.9,7.05,9.87,5.46,0.0,0.0,0.42,0.03,0.05,0.5,0.0,0.02,0.07,0.15,0.2,0.0,0.7,0.0,0.38,0.38,12.09,1.88,0.31,0.62,0.5,0.0,0.62,0.92,7.31,11.85,0.0,0.0,0.13,0.0,7.14,0.86,0.14,0.71,0.43,0.0,13.01,0.23,0.0,0.0,42.15,41.32,42.51,48.74,45.79,2.87,0.17,2.76,0.26,39.93,44.57,54.0,47.07,2.5,0.2,2.43,0.29,44.43,3/27/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,tierney,c,tierney3200cc,88469-39235,C,c,Chris Tierney,tierney,4.557142803,28.0,3200,MON@BUF,MON,BUF,,,,,,C/UTIL,tierney3200cc,2500
