RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
foligno3600wn,51.41,Nick Foligno,3600,W,0,BOS,DAL-JOettinger,5.58,7.1,4.0,-0.71,1.6,3,2,4,0,-2.8,78,0,3,2.9,2.7,-125,5.5,71,0,5.7,-0.7,50,18,48,95,5.6,60,20,40,10,0.1,0.2,0.3,11.75,1.53,1.3,1.76,0.74,0.07,0.5,1.8,9.07,8.96,6.9,0.02,0.03,0.78,0.14,0.19,0.76,0.0,0.0,0.07,0.17,0.8,0.0,1.8,0.18,0.09,0.27,12.86,1.26,1.64,2.27,0.72,0.11,0.45,2.09,9.91,10.09,0.0,0.0,1.53,0.27,10.5,2.0,1.5,0.5,2.0,0.0,12.62,0.59,0.0,0.0,46.13,46.2,47.34,41.32,45.82,3.21,0.22,3.02,0.17,41.64,45.7,46.73,48.8,3.27,0.11,3.0,0.17,56.0,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,foligno,n,foligno3600wn,87013-8539,W,n,Nick Foligno,foligno,6.694230887,52.0,3600,BOS@DAL,BOS,DAL,,,,,,W/UTIL,foligno3600wn
toropchenko3600wa,51.02,A. Toropchenko,3600,W,0,STL,FLA-SKnight,4.5,5.8,3.2,-1.79,1.3,4,0,0,0,-0.4,58,0,3,3.1,3.5,114,6.5,20,105,4.3,-1.2,41,12,31,95,4.9,57,28,42,7,0.07,0.09,0.16,10.51,0.91,1.2,1.52,0.79,0.06,0.49,1.69,6.87,9.67,5.36,0.0,0.0,0.06,0.01,0.03,0.5,0.0,0.0,0.07,0.09,0.34,0.0,1.21,0.11,0.22,0.33,11.96,1.66,1.11,1.25,0.89,0.1,0.22,1.33,6.56,8.78,0.0,0.0,0.16,0.11,4.0,1.5,1.0,0.5,1.0,0.0,10.24,0.0,0.0,0.0,43.06,40.77,41.03,47.61,50.56,2.9,0.26,3.55,0.24,42.11,46.38,40.67,51.54,3.11,0.14,3.62,0.21,56.25,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,toropchenko,a,toropchenko3600wa,87013-81984,W,a,Alexey Toropchenko,toropchenko,4.328205206,39.0,3600,FLA@STL,STL,FLA,,,,,,W/UTIL,toropchenko3600wa
maenalanen3900ws,49.98,Saku Maenalanen,3900,W,0,WPG,SEA-PGrubauer,4.52,5.8,3.2,-2.36,1.2,4,0,0,0,-4.0,33,0,3,3.3,2.9,-135,6.0,80,0,4.3,-1.5,34,7,34,52,2.1,44,0,55,9,0.11,0.11,0.22,11.36,1.16,1.14,1.5,0.76,0.1,0.51,1.65,7.84,10.57,5.65,0.0,0.0,0.07,0.0,0.03,0.0,0.0,0.0,0.11,0.11,0.27,0.0,1.26,0.0,0.2,0.2,10.42,1.15,1.1,1.22,0.9,0.0,0.5,1.6,8.1,9.3,0.0,0.0,0.15,0.0,11.0,3.5,2.0,1.5,3.0,0.0,12.21,0.0,0.0,0.0,44.84,44.35,42.99,46.14,46.08,3.06,0.23,3.04,0.28,48.0,42.67,42.6,51.58,3.9,0.18,2.42,0.24,54.5,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,maenalanen,s,maenalanen3900ws,87013-84361,W,s,Saku Maenalanen,maenalanen,4.800000165,37.0,3900,SEA@WPG,WPG,SEA,,,,,,W/UTIL,maenalanen3900ws
oshie5200wt,49.93,T.J. Oshie,5200,W,0,WAS,CAR-FAndersen,11.4,14.4,8.4,1.99,2.2,2,1,8,0,-3.3,50,0,2,2.5,3.2,145,5.5,20,118,10.2,0.5,40,22,34,93,8.4,40,20,50,10,0.32,0.2,0.52,17.33,1.8,2.25,3.19,0.7,0.14,0.72,2.97,10.46,12.51,7.61,0.17,0.06,3.36,0.76,1.18,0.65,0.0,0.0,0.14,0.14,0.54,0.0,2.19,0.2,0.1,0.3,17.44,1.03,2.3,3.0,0.77,0.09,1.0,3.3,12.0,12.1,0.0,0.0,3.12,0.9,10.0,3.0,2.33,0.67,3.33,1.67,17.26,2.97,0.0,0.0,42.19,45.87,36.93,46.2,51.34,3.19,0.23,3.34,0.19,50.09,37.7,47.36,49.7,2.82,0.13,3.0,0.13,54.33,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,oshie,t,oshie5200wt,87013-8635,W,t,T.J. Oshie,oshie,9.299999839,38.0,5200,CAR@WSH,WSH,CAR,,,,,,W/UTIL,oshie5200wt
robinson3800we,48.91,Eric Robinson,3800,W,0,CLB,NJD-VVanecek,5.62,7.2,4.0,-1.06,1.5,4,0,0,0,-3.1,42,0,3,2.7,3.9,175,6.5,14,172,6.2,-0.4,51,19,25,89,4.7,54,18,45,11,0.11,0.2,0.31,13.78,1.35,1.56,1.96,0.8,0.07,0.38,1.94,9.87,10.87,7.24,0.0,0.0,0.02,0.0,0.07,0.0,0.01,0.03,0.1,0.17,0.2,0.01,1.59,0.08,0.08,0.17,13.75,0.74,1.5,2.08,0.72,0.06,0.25,1.75,10.33,10.17,0.0,0.0,0.0,0.0,17.0,2.67,2.33,0.33,3.0,0.33,14.64,0.0,0.0,0.0,49.45,43.13,44.94,50.32,48.7,2.69,0.18,2.89,0.2,44.08,55.0,50.25,46.2,2.58,0.16,2.6,0.23,42.0,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,robinson,e,robinson3800we,87013-82852,W,e,Eric Robinson,robinson,5.293617086,47.0,3800,NJ@CBJ,CBJ,NJ,,,,,,W/UTIL,robinson3800we
smith3300wg,48.84,Givani Smith,3300,W,0,FLA,STL-JBinnington,3.6,4.7,2.5,-2.11,1.1,4,0,0,0,-4.4,78,2,1,3.5,3.1,-136,6.5,80,-126,3.4,-1.0,21,5,27,51,2.9,33,8,66,12,0.04,0.11,0.15,8.21,1.1,1.22,1.7,0.72,0.03,0.15,1.37,8.07,8.63,5.93,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.04,0.11,2.11,0.0,1.09,0.08,0.08,0.15,6.46,1.39,0.92,1.31,0.71,0.08,0.15,1.08,6.31,6.77,0.0,0.0,0.01,0.0,4.75,1.5,1.5,0.0,1.75,0.0,6.34,0.0,0.0,0.0,48.7,50.56,47.61,41.03,40.77,3.42,0.23,2.49,0.23,51.54,40.67,46.38,42.11,3.38,0.25,2.78,0.16,39.5,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,smith,g,smith3300wg,87013-74008,W,g,Givani Smith,smith,3.314285642,21.0,3300,FLA@STL,FLA,STL,,,,,,W/UTIL,smith3300wg
archibald3800wj,48.46,Josh Archibald,3800,W,0,PIT,SJ-ADell,4.98,6.4,3.6,-1.7,1.3,4,0,0,0,-2.1,42,0,3,3.7,2.9,-165,6.5,65,0,4.0,-1.3,16,6,34,104,4.8,10,10,20,10,0.07,0.09,0.17,9.89,1.03,1.07,1.53,0.7,0.07,0.33,1.41,6.69,8.27,5.04,0.0,0.0,0.09,0.0,0.06,0.0,0.0,0.0,0.07,0.09,0.54,0.0,1.08,0.0,0.33,0.33,10.45,1.89,1.33,1.33,1.0,0.0,0.0,1.33,10.0,7.33,0.0,0.0,0.0,0.0,10.0,1.33,1.33,0.0,1.33,0.33,10.45,0.0,0.0,0.0,55.0,49.4,48.18,46.29,43.28,3.32,0.21,2.97,0.16,57.73,51.11,47.36,46.22,3.55,0.26,2.78,0.24,48.67,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,archibald,j,archibald3800wj,87013-58685,W,j,Josh Archibald,archibald,4.896969882,33.0,3800,PIT@SJ,PIT,SJ,,,,,,W/UTIL,archibald3800wj
fasching3500wh,48.42,Hudson Fasching,3500,W,0,NYI,OTT-KMandolese,3.94,5.1,2.8,-2.16,1.1,4,0,0,0,-3.5,66,0,3,3.6,2.6,-202,6.0,89,-170,4.4,-0.7,15,7,23,64,5.2,16,8,33,12,0.11,0.07,0.19,12.12,0.94,0.96,1.54,0.63,0.12,0.52,1.48,10.36,10.72,7.2,0.0,0.0,0.21,0.0,0.04,0.0,0.0,0.0,0.11,0.07,0.22,0.0,1.01,0.14,0.0,0.14,11.07,0.76,1.57,2.43,0.65,0.09,0.29,1.86,11.0,10.57,0.0,0.0,0.04,0.0,9.25,1.5,1.0,0.5,1.75,0.0,10.13,0.06,0.0,0.0,47.16,44.03,44.21,48.9,45.84,2.65,0.21,3.33,0.21,50.62,45.64,50.46,44.91,2.38,0.1,3.82,0.26,39.33,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,fasching,h,fasching3500wh,87013-53465,W,h,Hudson Fasching,fasching,4.486956389,23.0,3500,OTT@NYI,NYI,OTT,,,,,,W/UTIL,fasching3500wh
stenlund3400wk,48.23,Kevin Stenlund,3400,W,0,WPG,SEA-PGrubauer,6.07,7.8,4.4,0.17,1.8,4,2,5,0,-4.0,72,0,3,3.3,2.9,-135,6.0,80,0,5.0,-0.5,24,6,14,61,3.8,44,11,55,9,0.12,0.08,0.2,12.32,0.97,1.28,1.95,0.65,0.09,0.48,1.76,9.17,7.22,6.83,0.0,0.0,0.49,0.04,0.13,0.33,0.0,0.0,0.12,0.08,0.4,0.04,1.35,0.1,0.0,0.1,10.86,0.55,1.2,1.67,0.72,0.08,0.3,1.5,9.4,7.6,0.0,0.0,0.24,0.0,9.0,2.0,1.0,1.0,1.0,0.0,9.61,0.16,0.0,0.0,44.84,44.35,42.99,46.14,46.08,3.06,0.23,3.04,0.28,48.0,42.67,42.6,51.58,3.9,0.18,2.42,0.24,54.5,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,stenlund,k,stenlund3400wk,87013-80443,W,k,Kevin Stenlund,stenlund,4.896000061,25.0,3400,SEA@WPG,WPG,SEA,,,,,,W/UTIL,stenlund3400wk
denisenko3200wg,48.06,Grigori Denisenko,3200,W,0,FLA,STL-JBinnington,4.97,6.4,3.6,-0.54,1.6,4,0,0,0,-4.4,82,2,1,3.5,3.1,-136,6.5,80,-126,4.8,-0.1,11,1,6,62,5.7,41,8,16,12,0.0,0.25,0.25,10.55,1.42,0.92,1.25,0.73,0.0,0.58,1.5,7.91,9.18,4.91,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.82,0.0,0.29,0.29,11.08,1.57,1.14,1.43,0.8,0.0,1.0,2.14,8.57,10.0,0.0,0.0,0.35,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.87,0.0,0.0,0.0,48.7,50.56,47.61,41.03,40.77,3.42,0.23,2.49,0.23,51.54,40.67,46.38,42.11,3.38,0.25,2.78,0.16,39.5,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,denisenko,g,denisenko3200wg,87013-135673,W,g,Grigori Denisenko,denisenko,4.184615502,13.0,3200,FLA@STL,FLA,STL,,,,,,W/UTIL,denisenko3200wg
holmstrom3800ws,47.93,Simon Holmstrom,3800,W,0,NYI,OTT-KMandolese,3.69,4.8,2.6,-2.99,1.0,3,0,0,0,-0.6,42,0,3,3.6,2.6,-202,6.0,89,-170,4.0,-0.1,4,0,0,42,4.0,100,0,0,2,0.12,0.0,0.12,11.24,0.64,0.81,1.31,0.62,0.14,0.46,1.27,9.4,10.72,6.68,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.12,0.0,0.0,0.0,1.43,0.17,0.0,0.17,10.79,0.95,0.92,1.33,0.69,0.18,0.5,1.42,8.5,12.08,0.0,0.0,0.0,0.0,9.0,2.0,1.5,0.5,2.0,0.0,10.21,0.0,0.0,0.0,47.16,44.03,44.21,48.9,45.84,2.65,0.21,3.33,0.21,50.62,45.64,50.46,44.91,2.38,0.1,3.82,0.26,39.33,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,holmstrom,s,holmstrom3800ws,87013-113275,W,s,Simon Holmstrom,holmstrom,3.514285769,28.0,3800,OTT@NYI,NYI,OTT,,,,,,W/UTIL,holmstrom3800ws
blackwell3500wc,47.59,Colin Blackwell,3500,W,0,CHI,MTL-JAllen,5.94,7.6,4.3,-0.16,1.7,3,0,0,0,-2.6,66,1,3,2.9,3.3,119,6.0,21,120,4.9,-1.5,48,16,43,92,4.7,40,20,60,10,0.09,0.15,0.25,11.66,1.29,1.14,1.47,0.78,0.08,0.38,1.52,7.99,9.55,5.73,0.0,0.0,0.2,0.04,0.04,1.0,0.02,0.01,0.07,0.14,0.21,0.0,1.15,0.09,0.27,0.36,11.99,1.8,0.64,1.0,0.64,0.14,0.0,0.64,8.0,10.91,0.0,0.0,0.0,0.0,13.67,0.67,0.67,0.0,1.0,0.0,12.62,0.0,0.0,0.0,46.27,39.42,46.98,49.92,41.25,2.86,0.19,3.47,0.26,42.0,53.0,51.0,39.45,1.91,0.14,3.18,0.34,39.33,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,blackwell,c,blackwell3500wc,87013-73970,W,c,Colin Blackwell,blackwell,3.869565217,46.0,3500,CHI@MON,CHI,MON,,,,,,W/UTIL,blackwell3500wc
cogliano3500wa,47.29,Andrew Cogliano,3500,W,0,COL,TB-AVasilevskiy,2.82,3.7,2.0,-3.28,0.8,4,0,0,0,-4.1,72,1,3,2.9,3.2,105,6.0,56,0,4.7,-1.4,45,17,43,95,5.6,60,20,30,10,0.11,0.12,0.24,12.3,1.17,1.06,1.33,0.8,0.11,0.64,1.7,8.08,9.07,6.05,0.0,0.0,0.05,0.01,0.02,0.5,0.01,0.03,0.1,0.09,0.58,0.0,1.11,0.18,0.18,0.36,13.13,1.64,1.27,1.6,0.8,0.14,1.0,2.27,8.6,10.9,0.0,0.0,0.0,0.0,6.67,2.0,1.33,0.67,1.67,0.0,10.94,0.0,0.0,0.0,49.4,50.72,43.92,44.63,44.56,3.18,0.27,3.3,0.21,50.5,47.18,50.0,47.73,2.5,0.32,3.0,0.24,54.25,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,cogliano,a,cogliano3500wa,87013-8357,W,a,Andrew Cogliano,cogliano,6.089795794,49.0,3500,TB@COL,COL,TB,,,,,,W/UTIL,cogliano3500wa
lindblom3600wo,46.16,Oskar Lindblom,3600,W,0,SJ,PIT-CDesmith,6.73,8.6,4.9,0.44,1.9,3,2,4,0,-1.7,58,0,2,2.9,3.7,140,6.5,35,0,5.0,-1.9,40,17,54,86,3.8,50,10,50,10,0.13,0.14,0.27,11.6,1.4,1.09,1.54,0.71,0.12,0.39,1.48,8.52,10.59,6.25,0.0,0.02,0.47,0.01,0.04,0.33,0.0,0.0,0.13,0.12,0.19,0.0,1.51,0.1,0.0,0.1,12.43,0.48,1.3,1.33,0.98,0.08,0.3,1.6,7.33,11.33,0.0,0.0,1.34,0.0,9.0,1.67,1.33,0.33,1.33,0.0,14.18,1.49,0.0,0.0,46.45,43.28,46.29,48.18,49.4,2.75,0.21,3.02,0.21,46.22,47.36,51.11,57.73,2.33,0.24,3.55,0.31,65.0,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,lindblom,o,lindblom3600wo,87013-80475,W,o,Oskar Lindblom,lindblom,4.271153964,52.0,3600,PIT@SJ,SJ,PIT,,,,,,W/UTIL,lindblom3600wo
pitlick3500wt,44.17,Tyler Pitlick,3500,W,0,STL,FLA-SKnight,3.74,4.8,2.7,-2.36,1.1,4,0,0,0,-0.4,66,0,3,3.1,3.5,114,6.5,20,105,4.2,-0.8,22,8,36,79,5.3,42,14,57,7,0.06,0.16,0.22,9.6,1.38,0.78,1.08,0.72,0.08,0.52,1.3,6.79,8.88,5.19,0.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.06,0.16,0.2,0.0,0.95,0.11,0.33,0.44,10.24,2.58,1.0,1.13,0.89,0.11,0.22,1.22,6.67,7.56,0.0,0.0,0.16,0.0,4.5,0.5,0.0,0.5,0.0,0.0,9.46,0.0,0.0,0.0,43.06,40.77,41.03,47.61,50.56,2.9,0.26,3.55,0.24,42.11,46.38,40.67,51.54,3.11,0.14,3.62,0.21,56.25,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,pitlick,t,pitlick3500wt,87013-12718,W,t,Tyler Pitlick,pitlick,3.589189272,37.0,3500,FLA@STL,STL,FLA,,,,,,W/UTIL,pitlick3500wt
walker3500wn,44.06,Nathan Walker,3500,W,0,STL,FLA-SKnight,3.88,5.0,2.8,-2.22,1.1,4,0,0,0,-0.4,66,0,3,3.1,3.5,114,6.5,20,105,4.5,-0.8,26,12,27,95,2.9,14,14,57,7,0.09,0.11,0.2,9.9,1.21,0.74,1.13,0.65,0.12,0.76,1.5,6.49,9.55,5.25,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.09,0.11,0.31,0.0,0.91,0.0,0.2,0.2,8.44,1.42,0.8,1.4,0.57,0.0,0.0,0.8,6.0,4.6,0.0,0.0,0.21,0.0,4.0,0.0,0.0,0.0,0.0,0.0,7.25,0.0,0.0,0.0,43.06,40.77,41.03,47.61,50.56,2.9,0.26,3.55,0.24,42.11,46.38,40.67,51.54,3.11,0.14,3.62,0.21,56.25,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,FLA,walker,n,walker3500wn,87013-42841,W,n,Nathan Walker,walker,3.119999949,30.0,3500,FLA@STL,STL,FLA,,,,,,W/UTIL,walker3500wn
lorentz3500ws,43.01,Steven Lorentz,3500,W,0,SJ,PIT-CDesmith,4.42,5.7,3.2,-1.68,1.3,4,0,0,0,-5.1,66,0,2,2.9,3.7,140,6.5,35,0,4.2,-1.7,41,11,36,100,6.0,80,30,20,10,0.08,0.07,0.16,10.8,0.89,1.3,1.73,0.75,0.06,0.39,1.69,9.09,8.66,6.94,0.0,0.0,0.11,0.01,0.01,1.0,0.0,0.0,0.08,0.07,0.4,0.0,1.18,0.1,0.2,0.3,12.18,1.48,1.3,1.67,0.78,0.08,0.7,2.0,7.0,11.67,0.0,0.0,0.06,0.0,6.0,2.33,1.0,1.33,1.33,0.0,12.19,0.13,0.0,0.0,46.45,43.28,46.29,48.18,49.4,2.75,0.21,3.02,0.21,46.22,47.36,51.11,57.73,2.33,0.24,3.55,0.31,65.0,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,lorentz,s,lorentz3500ws,87013-66677,W,s,Steven Lorentz,lorentz,4.846153846,52.0,3500,PIT@SJ,SJ,PIT,,,,,,W/UTIL,lorentz3500ws
joseph4200wm,42.24,Mathieu Joseph,4200,W,0,OTT,NYI-ISorokin,6.14,7.9,4.4,-1.32,1.5,1,0,0,0,-3.8,82,2,1,2.6,3.6,170,6.0,11,140,7.1,0.2,36,16,30,84,7.4,30,30,50,10,0.12,0.35,0.47,14.44,1.95,1.14,1.65,0.69,0.11,0.53,1.67,10.73,10.45,8.16,0.02,0.02,0.48,0.04,0.07,0.5,0.04,0.02,0.07,0.32,0.67,0.04,1.71,0.13,0.38,0.5,13.98,2.15,1.13,1.38,0.82,0.11,0.5,1.63,11.0,11.63,0.0,0.0,0.31,0.0,11.0,2.33,1.33,1.0,1.67,0.33,13.57,0.04,0.0,0.0,46.79,45.84,48.9,44.21,44.03,3.35,0.26,2.88,0.16,44.91,50.46,45.64,50.62,3.82,0.24,2.54,0.15,47.25,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,joseph,m,joseph4200wm,87013-66716,W,m,Mathieu Joseph,joseph,6.381818367,33.0,4200,OTT@NYI,OTT,NYI,,,,,,W/UTIL,joseph4200wm
motte4500wt,42.1,Tyler Motte,4500,W,0,OTT,NYI-ISorokin,6.9,8.8,5.0,-1.15,1.5,3,0,0,0,-1.1,12,2,1,2.6,3.6,170,6.0,11,140,6.6,-0.8,39,10,25,101,3.2,10,0,30,10,0.09,0.12,0.21,13.52,0.93,1.76,2.38,0.74,0.05,0.97,2.73,9.23,10.76,6.83,0.0,0.0,0.22,0.03,0.08,0.33,0.01,0.0,0.08,0.12,0.19,0.04,1.34,0.0,0.0,0.0,11.6,0.0,0.5,0.5,1.0,0.0,1.5,2.0,4.5,13.5,0.0,0.0,0.0,0.0,3.67,2.0,0.33,1.67,0.33,0.0,11.37,0.0,0.0,0.0,46.79,45.84,48.9,44.21,44.03,3.35,0.26,2.88,0.16,44.91,50.46,45.64,50.62,3.82,0.24,2.54,0.15,47.25,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYI,motte,t,motte4500wt,87013-68667,W,t,Tyler Motte,motte,6.877777947,36.0,4500,OTT@NYI,OTT,NYI,,,,,,W/UTIL,motte4500wt
gurianov4000wd,41.73,Denis Gurianov,4000,W,0,DAL,BOS-LUllmark,4.3,5.5,3.1,-2.77,1.1,4,0,0,0,-4.8,33,0,3,2.7,2.9,105,5.5,29,0,5.3,-1.5,39,9,36,97,4.5,30,10,70,10,0.09,0.15,0.24,12.87,1.12,1.53,2.18,0.7,0.06,0.42,1.95,10.61,12.29,7.54,0.01,0.01,1.45,0.21,0.34,0.62,0.0,0.0,0.08,0.14,0.11,0.0,1.32,0.0,0.18,0.18,11.53,0.94,1.73,2.3,0.75,0.0,0.18,1.91,11.0,11.0,0.0,0.0,0.97,0.1,14.67,1.67,1.67,0.0,1.67,0.33,10.63,0.1,0.0,0.0,49.12,45.82,41.32,47.34,46.2,2.93,0.23,3.44,0.17,48.8,46.73,45.7,41.64,2.9,0.1,3.27,0.17,43.0,2/14/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BOS,gurianov,d,gurianov4000wd,87013-70511,W,d,Denis Gurianov,gurianov,5.058974437,39.0,4000,BOS@DAL,DAL,BOS,,,,,,W/UTIL,gurianov4000wd
