RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
mctavish5100cm,58.1,Mason McTavish,5100,C,0,ANA,BUF-ULuukkonen,11.42,14.4,8.4,2.33,2.2,2,1,5,0,2.6,94,0,3,2.7,4.0,180,6.5,10,0,10.0,0.8,37,18,21,87,9.0,45,27,45,11,0.21,0.36,0.57,15.31,2.23,2.15,2.91,0.74,0.1,0.57,2.72,10.49,13.47,7.75,0.08,0.13,2.56,0.81,1.15,0.7,0.0,0.0,0.13,0.23,0.68,0.0,2.2,0.2,0.2,0.4,16.64,1.44,2.1,3.1,0.68,0.1,1.0,3.1,12.5,15.5,0.0,0.1,2.24,0.6,10.0,2.0,1.5,0.5,2.5,0.25,16.61,1.92,0.0,0.0,43.39,42.23,42.14,51.39,44.51,2.86,0.17,2.73,0.25,43.45,44.64,57.18,48.18,2.82,0.19,2.18,0.29,41.33,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,mctavish,m,mctavish5100cm,87046-159629,C,m,Mason McTavish,mctavish,9.80943442290684,53.0,5100,BUF@ANH,ANH,BUF,,,,,,C/UTIL,mctavish5100cm
hayton4500cb,56.37,Barrett Hayton,4500,C,0,ARI,TB-BElliott,11.14,14.0,8.2,3.29,2.5,1,1,8,0,-1.5,93,0,2,2.6,4.1,202,6.5,25,198,7.8,1.0,62,29,37,87,10.2,63,45,36,11,0.17,0.26,0.43,16.22,1.59,1.83,2.46,0.74,0.09,0.47,2.3,10.59,11.64,7.63,0.02,0.06,1.52,0.27,0.35,0.79,0.0,0.0,0.15,0.2,0.41,0.02,2.8,0.17,0.33,0.5,19.73,1.52,2.58,3.92,0.66,0.06,0.5,3.08,14.08,12.92,0.08,0.17,2.91,0.67,11.5,3.75,3.25,0.5,4.75,1.25,19.43,3.01,0.0,0.25,44.44,38.5,43.96,50.01,44.71,2.67,0.2,3.28,0.21,42.42,48.27,49.92,47.91,2.92,0.17,2.91,0.25,55.4,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,hayton,b,hayton4500cb,87046-97108,C,b,Barrett Hayton,hayton,7.37962962962963,54.0,4500,TB@ARI,ARI,TB,,,,,,C/UTIL,hayton4500cb
copp4400ca,56.01,Andrew Copp,4400,C,0,DET,EDM-JCampbell,8.74,11.1,6.4,1.09,2.0,2,2,2,0,-2.5,35,1,2,2.6,4.1,200,6.5,16,198,9.5,0.8,54,27,37,104,8.6,63,36,36,11,0.2,0.48,0.68,17.77,2.29,1.71,2.35,0.73,0.12,0.48,2.19,11.66,13.05,8.53,0.02,0.08,1.52,0.19,0.33,0.56,0.02,0.0,0.16,0.4,0.26,0.03,1.9,0.18,0.27,0.45,18.33,1.47,1.82,2.18,0.83,0.1,0.82,2.64,10.55,12.18,0.0,0.0,1.3,0.0,6.0,1.5,0.75,0.75,0.75,0.0,16.97,0.92,0.0,0.0,39.97,40.06,44.63,47.16,46.85,3.23,0.19,3.48,0.22,40.09,42.22,46.45,47.44,3.0,0.21,3.11,0.18,40.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,copp,a,copp4400ca,87046-62157,C,a,Andrew Copp,copp,7.603846036470854,52.0,4400,DET@EDM,DET,EDM,,,,,,C/UTIL,copp4400ca
newhook4100ca,55.84,Alex Newhook,4100,C,0,COL,MIN-MFleury,6.56,8.4,4.7,-0.47,1.6,3,2,4,0,-2.4,71,2,1,2.9,3.3,112,6.0,51,104,7.2,0.1,45,21,44,97,7.8,63,36,36,11,0.15,0.26,0.41,13.96,1.76,1.44,1.79,0.81,0.1,0.55,1.99,11.25,11.34,7.92,0.01,0.03,1.39,0.23,0.29,0.79,0.0,0.0,0.14,0.23,0.2,0.0,1.84,0.27,0.09,0.36,14.39,1.5,1.55,1.8,0.86,0.18,0.82,2.36,12.3,11.2,0.0,0.0,0.86,0.2,12.75,2.75,1.25,1.5,1.25,0.0,14.45,1.05,0.0,0.0,48.27,50.69,42.4,44.78,44.26,3.17,0.26,3.28,0.24,50.0,46.0,50.9,46.91,2.5,0.28,3.45,0.13,49.6,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MIN,newhook,a,newhook4100ca,87046-148101,C,a,Alex Newhook,newhook,6.99423100398137,52.0,4100,COL@MIN,COL,MIN,,,,,,C/UTIL,newhook4100ca
rasmussen4600cm,54.01,Michael Rasmussen,4600,C,0,DET,EDM-JCampbell,7.32,9.3,5.3,-0.74,1.6,2,0,0,0,-2.5,58,1,2,2.6,4.1,200,6.5,16,198,8.4,1.1,57,29,40,84,11.9,72,45,27,11,0.22,0.24,0.46,14.73,1.87,1.59,2.07,0.76,0.14,0.82,2.4,9.84,11.89,7.22,0.0,0.02,0.84,0.11,0.18,0.64,0.0,0.0,0.22,0.22,0.87,0.05,1.65,0.18,0.73,0.91,15.91,3.43,1.55,2.09,0.74,0.12,0.91,2.45,11.09,12.82,0.0,0.0,0.08,0.0,6.25,2.0,1.0,1.0,1.25,0.0,15.31,0.23,0.0,0.0,39.97,40.06,44.63,47.16,46.85,3.23,0.19,3.48,0.22,40.09,42.22,46.45,47.44,3.0,0.21,3.11,0.18,40.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,rasmussen,m,rasmussen4600cm,87046-82051,C,m,Michael Rasmussen,rasmussen,8.640384380634014,52.0,4600,DET@EDM,DET,EDM,,,,,,C/UTIL,rasmussen4600cm
strome4700cr,53.44,Ryan Strome,4700,C,0,ANA,BUF-ULuukkonen,11.13,14.0,8.2,2.86,2.4,1,1,2,0,-3.3,66,0,3,2.7,4.0,180,6.5,10,0,8.9,-0.5,49,24,46,104,5.9,45,9,54,11,0.23,0.29,0.52,17.65,1.77,2.0,2.55,0.78,0.12,0.32,2.32,12.72,15.63,9.56,0.05,0.06,2.28,0.26,0.39,0.67,0.01,0.0,0.17,0.23,0.67,0.02,2.36,0.0,0.36,0.36,17.47,1.24,1.64,2.18,0.75,0.0,0.18,1.82,12.45,15.91,0.0,0.09,2.02,0.18,11.75,2.0,2.0,0.0,2.5,0.0,18.51,2.03,0.0,0.0,43.39,42.23,42.14,51.39,44.51,2.86,0.17,2.73,0.25,43.45,44.64,57.18,48.18,2.82,0.19,2.18,0.29,41.33,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,strome,r,strome4700cr,87046-15386,C,r,Ryan Strome,strome,7.61296307599103,54.0,4700,BUF@ANH,ANH,BUF,,,,,,C/UTIL,strome4700cr
shaw3800cm,52.74,Mason Shaw,3800,C,0,MIN,COL-AGeorgiev,6.82,8.7,4.9,0.4,1.8,4,2,3,0,-3.9,43,0,2,3.3,2.9,-135,6.0,49,-125,6.2,-0.4,22,8,14,94,2.0,9,0,27,11,0.11,0.19,0.3,11.42,1.58,1.73,2.11,0.82,0.06,0.35,2.08,8.81,8.3,6.46,0.0,0.0,0.24,0.03,0.05,0.5,0.0,0.05,0.11,0.14,1.7,0.0,1.26,0.0,0.0,0.0,10.03,0.0,1.0,1.5,0.67,0.0,0.25,1.25,8.0,4.75,0.0,0.0,0.01,0.0,9.0,1.0,1.0,0.0,1.5,0.0,10.48,0.01,0.0,0.0,49.54,44.26,44.78,42.4,50.69,3.26,0.23,2.9,0.22,46.91,50.9,46.0,50.0,3.27,0.25,2.6,0.15,51.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,COL,shaw,m,shaw3800cm,87046-82122,C,m,Mason Shaw,shaw,6.244444529215495,36.0,3800,COL@MIN,MIN,COL,,,,,,C/UTIL,shaw3800cm
boyd3500ct,48.33,Travis Boyd,3500,C,0,ARI,TB-BElliott,6.82,8.7,4.9,1.02,1.9,2,2,8,0,0.3,77,0,2,2.6,4.1,202,6.5,25,198,6.5,-0.8,49,25,50,87,6.8,72,45,27,11,0.15,0.2,0.35,16.92,1.24,1.14,1.62,0.7,0.13,0.72,1.85,10.39,14.64,7.81,0.02,0.05,2.09,0.22,0.31,0.73,0.0,0.0,0.13,0.16,0.3,0.0,1.79,0.17,0.17,0.33,15.2,1.3,1.0,1.58,0.63,0.17,0.92,1.92,10.0,15.0,0.0,0.0,1.18,0.08,8.0,1.0,0.25,0.75,0.5,0.25,13.42,1.38,0.0,0.0,44.44,38.5,43.96,50.01,44.71,2.67,0.2,3.28,0.21,42.42,48.27,49.92,47.91,2.92,0.17,2.91,0.25,55.4,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,boyd,t,boyd3500ct,87046-62275,C,t,Travis Boyd,boyd,6.001851964879919,54.0,3500,TB@ARI,ARI,TB,,,,,,C/UTIL,boyd3500ct
bjugstad4600cn,46.84,Nick Bjugstad,4600,C,0,ARI,TB-BElliott,10.32,13.0,7.6,2.26,2.2,3,1,5,0,-3.0,43,0,2,2.6,4.1,202,6.5,25,198,6.7,0.3,48,23,37,98,8.8,72,27,27,11,0.19,0.18,0.37,14.57,1.52,1.59,2.33,0.68,0.12,0.34,1.93,10.13,11.44,7.44,0.02,0.0,0.38,0.04,0.09,0.43,0.01,0.0,0.16,0.18,0.43,0.0,1.99,0.25,0.17,0.42,17.27,1.46,2.0,3.08,0.65,0.13,0.42,2.42,13.58,14.58,0.08,0.0,0.36,0.08,16.25,2.75,2.0,0.75,3.75,0.25,17.87,0.83,0.25,0.0,44.44,38.5,43.96,50.01,44.71,2.67,0.2,3.28,0.21,42.42,48.27,49.92,47.91,2.92,0.17,2.91,0.25,55.4,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,bjugstad,n,bjugstad4600cn,87046-39249,C,n,Nick Bjugstad,bjugstad,8.061110885054976,54.0,4600,TB@ARI,ARI,TB,,,,,,C/UTIL,bjugstad4600cn
domi5600cm,45.41,Max Domi,5600,C,0,CHI,TOR-ISamsonov,9.47,12.0,7.0,-0.64,1.7,2,1,6,0,1.6,28,2,1,2.0,4.8,437,6.5,29,290,8.7,0.2,49,25,50,99,7.8,54,9,45,11,0.2,0.38,0.58,15.25,2.28,1.77,2.42,0.73,0.11,0.2,1.97,11.27,13.12,8.64,0.07,0.1,2.15,0.48,0.62,0.77,0.0,0.0,0.13,0.28,0.93,0.01,2.17,0.09,0.36,0.45,17.99,1.5,2.0,2.82,0.71,0.05,0.36,2.36,12.36,14.36,0.0,0.0,2.78,0.36,13.75,1.75,1.25,0.5,2.5,0.5,18.72,3.73,0.0,0.0,44.6,39.37,42.79,49.87,47.19,2.89,0.19,3.14,0.22,41.91,45.4,51.45,49.6,2.09,0.04,3.2,0.13,54.33,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,domi,m,domi5600cm,87046-41592,C,m,Max Domi,domi,10.534615149864784,52.0,5600,CHI@TOR,CHI,TOR,,,,,,C/UTIL,domi5600cm
leschyshyn3300cj,44.81,Jake Leschyshyn,3300,C,0,NYR,VAN-CDelia,3.29,4.3,2.3,-2.1,1.0,4,0,0,0,-3.7,77,0,4,3.9,2.8,-202,6.5,91,0,2.2,-1.7,16,2,41,87,0.7,10,0,80,10,0.02,0.02,0.04,9.9,0.24,0.83,1.06,0.78,0.02,0.34,1.17,6.76,9.53,5.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.19,0.0,0.63,0.0,0.0,0.0,8.58,0.0,0.4,0.44,0.9,0.0,0.2,0.6,4.67,8.33,0.0,0.0,0.02,0.0,3.67,0.67,0.0,0.67,0.0,0.0,9.27,0.04,0.0,0.0,42.58,45.1,45.9,45.5,43.43,2.79,0.25,2.93,0.3,45.6,40.09,45.6,43.91,2.5,0.24,3.09,0.35,47.0,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,leschyshyn,j,leschyshyn3300cj,87046-82008,C,j,Jake Leschyshyn,leschyshyn,1.7939394170587712,33.0,3300,NYR@VAN,NYR,VAN,,,,,,C/UTIL,leschyshyn3300cj
veleno3900cj,42.57,Joe Veleno,3900,C,0,DET,EDM-JCampbell,4.79,6.2,3.4,-1.83,1.2,3,0,0,0,-2.5,43,1,2,2.6,4.1,200,6.5,16,198,5.4,-0.4,53,23,44,84,6.5,72,27,27,11,0.13,0.16,0.29,13.05,1.33,1.11,1.34,0.83,0.12,0.47,1.58,9.01,10.86,6.66,0.0,0.02,0.45,0.09,0.1,0.88,0.0,0.0,0.13,0.13,0.27,0.0,1.65,0.18,0.09,0.27,12.31,1.32,1.73,1.82,0.95,0.11,0.55,2.27,8.55,11.18,0.0,0.0,0.05,0.0,7.75,1.75,1.5,0.25,1.5,0.0,12.88,0.01,0.0,0.0,39.97,40.06,44.63,47.16,46.85,3.23,0.19,3.48,0.22,40.09,42.22,46.45,47.44,3.0,0.21,3.11,0.18,40.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,veleno,j,veleno3900cj,87046-97140,C,j,Joe Veleno,veleno,5.650980631510417,51.0,3900,DET@EDM,DET,EDM,,,,,,C/UTIL,veleno3900cj
lundestrom3800ci,42.09,Isac Lundestrom,3800,C,0,ANA,BUF-ULuukkonen,7.44,9.5,5.4,1.02,2.0,3,2,2,0,-1.4,50,0,3,2.7,4.0,180,6.5,10,0,5.3,-0.9,35,14,37,87,7.7,54,27,27,11,0.11,0.17,0.28,14.42,1.16,0.97,1.4,0.69,0.11,0.59,1.56,8.6,12.31,6.48,0.0,0.0,0.46,0.03,0.03,1.0,0.03,0.0,0.08,0.17,0.09,0.0,1.46,0.11,0.44,0.56,15.2,2.21,1.11,1.33,0.83,0.1,0.67,1.78,10.0,15.33,0.0,0.0,0.27,0.11,10.0,2.25,1.25,1.0,1.75,0.25,15.93,0.4,0.0,0.0,43.39,42.23,42.14,51.39,44.51,2.86,0.17,2.73,0.25,43.45,44.64,57.18,48.18,2.82,0.19,2.18,0.29,41.33,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,lundestrom,i,lundestrom3800ci,87046-97096,C,i,Isac Lundestrom,lundestrom,5.684848669803504,33.0,3800,BUF@ANH,ANH,BUF,,,,,,C/UTIL,lundestrom3800ci
suter3600cp,40.77,Pius Suter,3600,C,0,DET,EDM-JCampbell,5.45,7.0,3.9,-0.56,1.5,4,0,0,0,-3.1,58,1,2,2.6,4.1,200,6.5,16,198,6.2,-1.1,47,19,48,84,4.5,54,18,45,11,0.14,0.19,0.32,14.4,1.33,1.46,1.94,0.75,0.09,0.43,1.89,10.09,11.99,7.4,0.0,0.0,0.38,0.03,0.08,0.33,0.01,0.0,0.12,0.19,0.2,0.0,1.11,0.18,0.0,0.18,12.63,0.86,1.09,1.64,0.67,0.17,0.36,1.45,8.36,10.45,0.0,0.0,0.01,0.0,7.5,1.75,1.25,0.5,2.0,0.0,12.76,0.01,0.0,0.0,39.97,40.06,44.63,47.16,46.85,3.23,0.19,3.48,0.22,40.09,42.22,46.45,47.44,3.0,0.21,3.11,0.18,40.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,suter,p,suter3600cp,87046-82193,C,p,Pius Suter,suter,5.444897710060586,49.0,3600,DET@EDM,DET,EDM,,,,,,C/UTIL,suter3600cp
dries4100cs,40.16,Sheldon Dries,4100,C,0,VAN,NYR-IShesterkin,6.45,8.2,4.7,-0.58,1.6,3,2,1,0,-3.6,43,0,2,2.8,3.9,166,6.5,9,0,6.6,-0.2,25,15,26,79,5.0,36,18,54,11,0.2,0.11,0.32,11.28,1.7,1.57,2.2,0.71,0.13,0.5,2.07,8.33,8.83,6.05,0.07,0.02,1.35,0.2,0.39,0.5,0.0,0.0,0.14,0.09,0.34,0.0,1.54,0.18,0.0,0.18,11.94,0.9,1.18,1.8,0.66,0.15,0.27,1.45,8.9,8.1,0.0,0.0,1.5,0.0,9.4,1.8,1.4,0.4,2.0,0.2,11.37,0.75,0.0,0.0,46.29,43.43,45.5,45.9,45.1,3.21,0.27,2.72,0.19,43.91,45.6,40.09,45.6,3.09,0.21,2.8,0.14,38.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,dries,s,dries4100cs,87046-82167,C,s,Sheldon Dries,dries,6.557142857142857,35.0,4100,NYR@VAN,VAN,NYR,,,,,,C/UTIL,dries4100cs
sundqvist3800co,39.2,Oskar Sundqvist,3800,C,0,DET,EDM-JCampbell,6.5,8.3,4.7,0.08,1.7,4,2,1,0,-3.1,43,1,2,2.6,4.1,200,6.5,16,198,6.2,-0.3,36,19,45,86,4.4,36,9,27,11,0.17,0.26,0.43,14.26,1.81,1.01,1.41,0.72,0.16,0.42,1.43,8.38,10.96,6.04,0.03,0.07,1.76,0.21,0.31,0.68,0.0,0.0,0.14,0.19,0.54,0.01,1.1,0.11,0.33,0.44,11.62,2.27,0.89,1.0,0.89,0.13,0.0,0.89,8.44,7.78,0.0,0.11,1.71,0.11,7.25,0.5,0.5,0.0,0.75,0.25,12.41,2.76,0.0,0.0,39.97,40.06,44.63,47.16,46.85,3.23,0.19,3.48,0.22,40.09,42.22,46.45,47.44,3.0,0.21,3.11,0.18,40.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,sundqvist,o,sundqvist3800co,87046-58878,C,o,Oskar Sundqvist,sundqvist,6.423913043478261,46.0,3800,DET@EDM,DET,EDM,,,,,,C/UTIL,sundqvist3800co
lafferty4100cs,37.65,Sam Lafferty,4100,C,0,CHI,TOR-ISamsonov,6.96,8.9,5.0,-0.07,1.7,3,2,4,0,-4.0,50,2,1,2.0,4.8,437,6.5,29,290,6.6,0.0,55,25,36,84,9.9,72,36,27,11,0.15,0.22,0.37,14.69,1.51,1.44,1.88,0.77,0.11,0.43,1.87,9.36,11.92,6.87,0.0,0.0,0.29,0.0,0.05,0.0,0.04,0.01,0.11,0.2,0.59,0.0,1.59,0.27,0.27,0.55,15.91,2.07,2.18,2.73,0.8,0.12,0.45,2.64,12.0,12.09,0.0,0.0,1.09,0.0,13.75,1.5,1.5,0.0,2.75,0.5,15.78,1.54,0.0,0.0,44.6,39.37,42.79,49.87,47.19,2.89,0.19,3.14,0.22,41.91,45.4,51.45,49.6,2.09,0.04,3.2,0.13,54.33,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,lafferty,s,lafferty4100cs,87046-82796,C,s,Sam Lafferty,lafferty,7.130434782608695,46.0,4100,CHI@TOR,CHI,TOR,,,,,,C/UTIL,lafferty4100cs
mcbain3600cj,36.65,Jack McBain,3600,C,0,ARI,TB-BElliott,5.28,6.8,3.8,-0.73,1.5,4,0,0,0,-3.5,58,0,2,2.6,4.1,202,6.5,25,198,5.0,-1.2,55,16,44,54,3.7,54,9,45,11,0.14,0.08,0.22,13.44,0.98,1.13,1.54,0.73,0.13,0.7,1.83,8.03,11.58,6.08,0.0,0.0,0.09,0.0,0.03,0.0,0.0,0.0,0.14,0.08,0.75,0.03,0.91,0.08,0.0,0.08,12.48,0.38,1.08,1.5,0.72,0.08,0.5,1.58,8.42,11.08,0.0,0.0,0.01,0.0,7.25,0.75,0.25,0.5,0.75,0.0,11.07,0.01,0.0,0.0,44.44,38.5,43.96,50.01,44.71,2.67,0.2,3.28,0.21,42.42,48.27,49.92,47.91,2.92,0.17,2.91,0.25,55.4,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,mcbain,j,mcbain3600cj,87046-167209,C,j,Jack McBain,mcbain,4.962962962962963,54.0,3600,TB@ARI,ARI,TB,,,,,,C/UTIL,mcbain3600cj
aman3800cn,31.39,Nils Aman,3800,C,0,VAN,NYR-IShesterkin,3.8,4.9,2.7,-2.62,1.0,4,0,0,0,-2.8,43,0,2,2.8,3.9,166,6.5,9,0,3.5,-1.6,24,9,49,53,5.0,18,9,27,11,0.05,0.1,0.15,12.13,0.74,0.73,0.97,0.74,0.07,0.55,1.28,7.63,10.45,5.66,0.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.05,0.1,0.1,0.0,1.31,0.2,0.0,0.2,12.89,0.93,1.4,1.6,0.88,0.14,0.2,1.6,9.4,8.2,0.0,0.0,0.0,0.0,9.4,1.6,1.4,0.2,1.6,0.0,12.89,0.0,0.0,0.0,46.29,43.43,45.5,45.9,45.1,3.21,0.27,2.72,0.19,43.91,45.6,40.09,45.6,3.09,0.21,2.8,0.14,38.25,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,aman,n,aman3800cn,87046-170839,C,n,Nils Aman,aman,3.4400001525878907,40.0,3800,NYR@VAN,VAN,NYR,,,,,,C/UTIL,aman3800cn
johnson3500cr,14.66,Reese Johnson,3500,C,0,CHI,TOR-ISamsonov,3.3,4.3,2.3,-2.5,0.9,4,0,0,0,-3.3,66,2,1,2.0,4.8,437,6.5,29,290,3.0,-1.7,30,4,40,84,4.7,54,18,45,11,0.06,0.06,0.13,10.66,0.73,0.81,1.18,0.68,0.08,0.35,1.16,6.28,9.98,4.68,0.0,0.0,0.04,0.0,0.03,0.0,0.0,0.0,0.06,0.06,0.73,0.0,1.17,0.18,0.0,0.18,10.78,1.0,1.18,1.55,0.76,0.15,0.36,1.55,6.0,9.55,0.0,0.0,0.0,0.0,7.25,1.25,1.0,0.25,1.0,0.0,10.69,0.0,0.0,0.0,44.6,39.37,42.79,49.87,47.19,2.89,0.19,3.14,0.22,41.91,45.4,51.45,49.6,2.09,0.04,3.2,0.13,54.33,2/15/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,johnson,r,johnson3500cr,87046-102807,C,r,Reese Johnson,johnson,3.3090910478071733,44.0,3500,CHI@TOR,CHI,TOR,,,,,,C/UTIL,johnson3500cr
