RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
glass3600cc,50.86,Cody Glass,3600,C,0,NAS,OTT-CTalbot,6.76,8.6,4.9,0.75,1.9,2,2,3,0,-2.1,82,0,3,3.0,3.2,-100,6.0,53,-128,5.3,-0.2,19,9,18,86,8.3,64,35,28,14,0.12,0.24,0.35,12.35,1.7,1.44,2.06,0.7,0.08,0.24,1.68,10.93,9.1,7.87,0.03,0.03,1.69,0.13,0.35,0.36,0.0,0.0,0.09,0.21,0.18,0.0,2.0,0.21,0.36,0.57,14.08,2.43,1.86,2.69,0.69,0.12,0.29,2.14,13.08,12.25,0.07,0.07,1.83,0.15,14.8,2.67,2.33,0.33,3.8,0.6,14.88,1.42,0.17,0.0,45.6,44.08,44.97,47.03,46.22,3.37,0.22,3.12,0.19,47.27,43.09,52.09,45.09,3.1,0.23,2.91,0.06,49.2,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,glass,c,glass3600cc,85767-82004,C,c,Cody Glass,glass,6.434482969086746,29.0,3600,NSH@OTT,NSH,OTT,,,,,,C/UTIL,glass3600cc
kupari3400cr,46.69,Rasmus Kupari,3400,C,0,LA,EDM-SSkinner,3.44,4.4,2.4,-2.16,1.0,4,0,0,0,-2.6,72,0,2,3.3,3.3,-110,6.5,27,-110,3.6,-1.2,27,12,46,80,4.2,25,16,66,12,0.09,0.14,0.23,10.76,1.28,0.81,1.35,0.6,0.11,0.42,1.23,8.73,8.84,6.6,0.0,0.0,0.16,0.02,0.02,1.0,0.02,0.02,0.07,0.12,0.28,0.0,1.08,0.09,0.09,0.18,8.55,1.26,0.82,0.9,0.91,0.11,0.55,1.36,5.9,6.6,0.0,0.0,0.08,0.0,5.8,1.33,0.83,0.5,0.8,0.0,9.15,0.07,0.0,0.0,45.67,48.62,44.77,42.76,47.56,3.18,0.19,3.4,0.23,45.85,42.75,41.62,46.08,3.42,0.2,3.45,0.21,44.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,kupari,r,kupari3400cr,85767-113289,C,r,Rasmus Kupari,kupari,4.785185072157118,27.0,3400,EDM@LA,LA,EDM,,,,,,C/UTIL,kupari3400cr
gambrell3300cd,46.09,Dylan Gambrell,3300,C,0,OTT,NAS-JSaros,3.38,4.4,2.4,-2.01,1.0,3,0,0,0,-3.1,77,0,2,3.2,3.0,-120,6.0,47,106,3.2,-1.6,33,6,38,90,3.2,58,0,33,12,0.05,0.03,0.08,11.72,0.41,0.92,1.45,0.64,0.05,0.62,1.55,7.73,9.79,5.89,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.05,0.03,0.26,0.0,1.28,0.0,0.0,0.0,11.66,0.0,0.92,1.55,0.59,0.0,1.17,2.08,7.82,8.73,0.0,0.0,0.02,0.0,8.0,2.17,0.83,1.33,1.8,0.0,11.85,0.0,0.0,0.0,49.61,46.22,47.03,44.97,44.08,3.16,0.24,3.46,0.25,45.09,52.09,43.09,47.27,3.82,0.33,3.1,0.23,47.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,gambrell,d,gambrell3300cd,85767-82909,C,d,Dylan Gambrell,gambrell,2.7666667302449546,24.0,3300,NSH@OTT,OTT,NSH,,,,,,C/UTIL,gambrell3300cd
parssinen4300cj,45.68,Juuso Parssinen,4300,C,0,NAS,OTT-CTalbot,8.34,10.6,6.1,0.9,1.9,1,1,3,0,-5.7,82,0,3,3.0,3.2,-100,6.0,53,-128,6.2,-0.9,6,4,23,72,5.5,23,15,76,13,0.09,0.32,0.41,15.51,1.59,1.23,1.9,0.64,0.07,0.32,1.55,10.8,13.7,7.8,0.05,0.14,2.15,0.14,0.19,0.75,0.0,0.0,0.05,0.18,0.0,0.0,2.01,0.0,0.38,0.38,14.72,1.55,1.08,1.92,0.56,0.0,0.38,1.46,10.45,12.91,0.0,0.15,2.38,0.17,10.75,1.6,1.0,0.6,1.5,0.0,14.46,2.08,0.0,0.2,45.6,44.08,44.97,47.03,46.22,3.37,0.22,3.12,0.19,47.27,43.09,52.09,45.09,3.1,0.23,2.91,0.06,49.2,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,parssinen,j,parssinen4300cj,85767-151978,C,j,Juuso Parssinen,parssinen,7.004166920979817,24.0,4300,NSH@OTT,NSH,OTT,,,,,,C/UTIL,parssinen4300cj
andersondolan3700cj,45.52,J. Anderson-Dolan,3700,C,0,LA,EDM-SSkinner,3.75,4.8,2.7,-2.46,1.0,4,0,0,0,-2.6,52,0,2,3.3,3.3,-110,6.5,27,-110,4.2,-0.3,17,3,16,96,4.6,64,14,35,14,0.09,0.09,0.18,10.58,1.02,1.03,1.58,0.65,0.09,0.64,1.67,8.81,8.55,6.61,0.0,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.09,0.09,0.18,0.0,1.07,0.14,0.07,0.21,9.26,1.36,0.86,1.08,0.8,0.17,0.57,1.43,7.54,6.23,0.0,0.0,0.1,0.0,7.4,1.0,0.5,0.5,0.6,0.0,9.93,0.07,0.0,0.0,45.67,48.62,44.77,42.76,47.56,3.18,0.19,3.4,0.23,45.85,42.75,41.62,46.08,3.42,0.2,3.45,0.21,44.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,andersondolan,j,andersondolan3700cj,85767-82026,C,j,Jaret Anderson-Dolan,andersondolan,4.4129033242502524,31.0,3700,EDM@LA,LA,EDM,,,,,,C/UTIL,andersondolan3700cj
kastelic3400cm,45.47,Mark Kastelic,3400,C,0,OTT,NAS-JSaros,3.88,5.0,2.8,-1.72,1.1,4,0,0,0,-4.7,72,0,2,3.2,3.0,-120,6.0,47,106,3.4,-2.2,39,5,50,38,2.4,33,0,66,12,0.12,0.05,0.16,9.34,1.03,1.09,1.68,0.65,0.11,0.63,1.72,7.2,8.38,5.05,0.0,0.0,0.46,0.0,0.03,0.0,0.0,0.0,0.12,0.05,0.98,0.0,0.91,0.08,0.0,0.08,10.72,0.45,1.23,1.92,0.64,0.06,0.38,1.62,9.25,9.25,0.0,0.0,0.78,0.0,9.2,1.17,0.83,0.33,1.8,0.0,9.47,0.43,0.0,0.0,49.61,46.22,47.03,44.97,44.08,3.16,0.24,3.46,0.25,45.09,52.09,43.09,47.27,3.82,0.33,3.1,0.23,47.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,kastelic,m,kastelic3400cm,85767-82198,C,m,Mark Kastelic,kastelic,3.888888888888889,36.0,3400,NSH@OTT,OTT,NSH,,,,,,C/UTIL,kastelic3400cm
jankowski4100cm,43.48,Mark Jankowski,4100,C,0,NAS,OTT-CTalbot,5.28,6.8,3.8,-1.75,1.3,3,0,0,0,-3.0,25,0,3,3.0,3.2,-100,6.0,53,-128,4.7,-0.6,21,10,30,75,5.4,28,7,42,14,0.17,0.14,0.31,12.84,1.45,0.92,1.31,0.7,0.18,0.67,1.58,8.74,10.46,6.29,0.0,0.0,0.1,0.0,0.0,0.0,0.03,0.0,0.14,0.14,0.22,0.0,1.29,0.1,0.2,0.3,10.78,1.67,0.7,0.89,0.79,0.14,0.9,1.6,7.56,9.44,0.0,0.0,0.05,0.0,7.5,2.2,1.0,1.2,0.75,0.0,10.49,0.0,0.0,0.0,45.6,44.08,44.97,47.03,46.22,3.37,0.22,3.12,0.19,47.27,43.09,52.09,45.09,3.1,0.23,2.91,0.06,49.2,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,jankowski,m,jankowski4100cm,85767-68644,C,m,Mark Jankowski,jankowski,6.490909229625355,22.0,4100,NSH@OTT,NSH,OTT,,,,,,C/UTIL,jankowski4100cm
pezzetta3300cm,38.98,Michael Pezzetta,3300,C,0,MTL,SEA-MJones,3.97,5.1,2.8,-1.42,1.2,4,0,1,0,0.0,77,0,2,2.8,3.9,159,6.5,15,138,3.6,-0.9,28,10,40,87,4.3,28,7,42,14,0.11,0.09,0.21,7.83,1.61,1.02,1.25,0.82,0.11,0.21,1.23,6.06,7.06,4.55,0.0,0.02,0.07,0.0,0.0,0.0,0.0,0.0,0.11,0.08,1.3,0.0,1.03,0.1,0.1,0.2,7.98,1.5,1.1,1.4,0.79,0.09,0.3,1.4,5.3,6.7,0.0,0.1,0.02,0.0,6.8,1.6,1.2,0.4,1.6,0.0,8.58,0.0,0.0,0.0,41.83,40.92,42.36,46.08,44.94,3.13,0.16,3.18,0.29,37.54,44.77,46.15,46.69,3.08,0.16,3.08,0.3,45.0,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,pezzetta,m,pezzetta3300cm,85767-82798,C,m,Michael Pezzetta,pezzetta,3.1576922490046573,26.0,3300,SEA@MON,MON,SEA,,,,,,C/UTIL,pezzetta3300cm
skinner8100wj,92.06,Jeff Skinner,8100,W,0,BUF,PHI-SErsson,16.69,20.9,12.5,1.62,2.1,1,1,15,0,-1.1,42,1,2,4.0,2.7,-232,6.5,90,0,15.9,4.3,67,37,29,85,16.5,60,20,10,10,0.48,0.54,1.01,17.28,3.51,3.38,4.26,0.79,0.14,0.21,3.59,14.56,12.49,11.2,0.11,0.12,3.19,0.74,0.99,0.75,0.0,0.0,0.37,0.41,0.62,0.0,3.31,0.63,0.38,1.0,19.08,3.14,3.5,4.38,0.8,0.18,0.13,3.63,15.0,12.86,0.13,0.0,3.58,1.13,15.4,3.4,3.4,0.0,4.2,1.0,19.69,3.34,0.0,0.0,45.6,42.82,48.86,42.71,42.23,3.22,0.26,2.81,0.27,44.1,47.46,44.5,45.85,3.4,0.29,2.58,0.26,45.8,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,skinner,j,skinner8100wj,85767-12439,W,j,Jeff Skinner,skinner,16.79705810546875,34.0,8100,PHI@BUF,BUF,PHI,,,,,,W/UTIL,skinner8100wj
tuch8200wa,91.41,Alex Tuch,8200,W,0,BUF,PHI-SErsson,16.81,21.0,12.6,1.55,2.1,1,1,13,0,-1.1,21,1,2,4.0,2.7,-232,6.5,90,0,14.8,2.2,77,36,21,85,20.9,80,50,20,10,0.35,0.58,0.93,18.69,2.99,2.87,4.0,0.72,0.12,0.81,3.68,13.28,11.9,10.3,0.07,0.17,3.25,0.41,0.67,0.62,0.01,0.0,0.26,0.42,0.19,0.06,3.15,0.45,0.91,1.36,20.24,4.03,3.45,4.64,0.75,0.13,0.73,4.18,15.0,13.2,0.18,0.36,3.67,0.73,15.4,3.6,3.0,0.6,4.4,0.8,20.89,3.37,0.0,0.2,45.6,42.82,48.86,42.71,42.23,3.22,0.26,2.81,0.27,44.1,47.46,44.5,45.85,3.4,0.29,2.58,0.26,45.8,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,tuch,a,tuch8200wa,85767-70168,W,a,Alex Tuch,tuch,16.910811140730573,37.0,8200,PHI@BUF,BUF,PHI,,,,,,W/UTIL,tuch8200wa
tkachuk8300wb,88.74,Brady Tkachuk,8300,W,0,OTT,NAS-JSaros,17.76,22.2,13.3,2.3,2.1,1,1,23,0,0.0,93,0,2,3.2,3.0,-120,6.0,47,106,15.6,0.9,62,33,36,90,13.4,58,8,33,12,0.35,0.58,0.92,18.85,2.93,4.08,5.28,0.77,0.09,0.17,4.25,15.61,12.48,11.34,0.13,0.22,3.62,1.17,1.51,0.78,0.0,0.0,0.22,0.36,1.17,0.02,3.84,0.15,0.62,0.77,19.05,2.42,3.92,4.75,0.83,0.04,0.23,4.15,14.58,12.0,0.08,0.46,4.65,1.5,15.6,4.33,4.33,0.0,4.6,0.8,18.81,3.41,0.0,0.17,49.61,46.22,47.03,44.97,44.08,3.16,0.24,3.46,0.25,45.09,52.09,43.09,47.27,3.82,0.33,3.1,0.23,47.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,tkachuk,b,tkachuk8300wb,85767-97147,W,b,Brady Tkachuk,tkachuk,16.9974365234375,39.0,8300,NSH@OTT,OTT,NSH,,,,,,W/UTIL,tkachuk8300wb
mccann6500wj,87.63,Jared McCann,6500,W,0,SEA,MTL-JAllen,12.43,15.6,9.2,0.48,1.9,2,1,4,0,1.8,6,1,2,3.9,2.8,-195,6.5,85,-166,11.9,1.8,62,36,31,87,12.2,75,25,25,12,0.41,0.31,0.72,15.94,2.71,2.44,3.52,0.69,0.17,0.33,2.78,11.77,10.53,8.77,0.06,0.16,2.77,0.82,1.15,0.71,0.01,0.0,0.33,0.15,0.36,0.01,2.27,0.54,0.23,0.77,14.82,3.12,1.54,2.54,0.61,0.35,0.31,1.85,11.77,12.46,0.0,0.15,1.91,0.31,11.5,2.0,1.5,0.5,2.17,0.33,13.13,1.32,0.0,0.33,46.62,44.94,46.08,42.36,40.92,2.9,0.16,3.52,0.24,46.69,46.15,44.77,37.54,2.46,0.13,3.67,0.43,36.83,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,mccann,j,mccann6500wj,85767-66709,W,j,Jared McCann,mccann,12.008571079799108,35.0,6500,SEA@MON,SEA,MON,,,,,,W/UTIL,mccann6500wj
debrincat7800wa,87.36,Alex Debrincat,7800,W,0,OTT,NAS-JSaros,16.15,20.2,12.1,1.67,2.1,2,1,21,0,-0.7,91,0,2,3.2,3.0,-120,6.0,47,106,16.3,1.8,74,35,21,85,18.4,75,41,25,12,0.38,0.63,1.01,20.38,2.97,3.47,4.52,0.77,0.11,0.41,3.87,14.93,14.52,10.93,0.12,0.29,3.88,0.85,1.17,0.72,0.0,0.0,0.27,0.34,0.23,0.05,3.18,0.54,0.62,1.15,19.96,3.46,3.62,4.67,0.77,0.15,0.08,3.69,15.0,13.58,0.15,0.38,4.49,1.33,16.8,3.67,3.5,0.17,4.2,0.8,19.86,3.39,0.0,0.0,49.61,46.22,47.03,44.97,44.08,3.16,0.24,3.46,0.25,45.09,52.09,43.09,47.27,3.82,0.33,3.1,0.23,47.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,debrincat,a,debrincat7800wa,85767-73885,W,a,Alex DeBrincat,debrincat,15.279487805488785,39.0,7800,NSH@OTT,OTT,NSH,,,,,,W/UTIL,debrincat7800wa
hyman8600wz,87.14,Zach Hyman,8600,W,0,EDM,LA-PCopley,15.49,19.4,11.6,-0.55,1.8,2,1,22,0,-2.2,27,0,2,3.3,3.3,-110,6.5,73,-110,15.6,2.7,70,33,23,105,20.7,84,30,15,13,0.47,0.47,0.93,20.24,2.76,3.54,4.74,0.75,0.13,0.43,3.97,15.44,14.91,11.83,0.16,0.1,3.0,0.72,1.0,0.72,0.01,0.02,0.3,0.35,0.4,0.03,3.09,0.79,0.43,1.21,21.41,3.39,4.36,6.17,0.71,0.18,0.14,4.5,16.45,14.64,0.5,0.14,4.3,1.58,14.5,4.17,3.83,0.33,6.25,3.0,20.74,4.06,0.67,0.33,43.84,47.56,42.76,44.77,48.62,3.23,0.29,3.01,0.27,46.08,41.62,42.75,45.85,3.64,0.48,3.58,0.33,45.0,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,hyman,z,hyman8600wz,85767-12609,W,z,Zach Hyman,hyman,17.73249969482422,40.0,8600,EDM@LA,EDM,LA,,,,,,W/UTIL,hyman8600wz
eberle6200wj,86.85,Jordan Eberle,6200,W,0,SEA,MTL-JAllen,11.55,14.5,8.6,0.19,1.9,1,2,4,0,2.3,12,1,2,3.9,2.8,-195,6.5,85,-166,9.9,0.5,56,29,43,87,11.8,58,41,41,12,0.21,0.41,0.62,17.18,2.16,2.1,3.02,0.7,0.1,0.35,2.45,12.54,12.31,9.45,0.02,0.08,2.66,0.26,0.45,0.58,0.0,0.0,0.19,0.33,0.3,0.0,2.49,0.23,0.46,0.69,16.37,2.53,2.46,3.0,0.82,0.09,0.38,2.85,13.54,12.08,0.0,0.0,2.17,0.23,14.33,2.33,1.83,0.5,2.5,0.0,16.67,1.92,0.0,0.0,46.62,44.94,46.08,42.36,40.92,2.9,0.16,3.52,0.24,46.69,46.15,44.77,37.54,2.46,0.13,3.67,0.43,36.83,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,eberle,j,eberle6200wj,85767-9025,W,j,Jordan Eberle,eberle,11.468420731393914,38.0,6200,SEA@MON,SEA,MON,,,,,,W/UTIL,eberle6200wj
giroux6900wc,85.8,Claude Giroux,6900,W,0,OTT,NAS-JSaros,11.62,14.6,8.6,-1.11,1.7,1,2,11,0,0.0,16,0,2,3.2,3.0,-120,6.0,47,106,12.9,0.8,61,27,35,94,12.6,58,41,41,12,0.3,0.57,0.87,18.8,2.78,2.57,3.47,0.74,0.12,0.32,2.88,16.39,12.06,11.97,0.07,0.23,3.17,0.57,0.84,0.68,0.0,0.01,0.24,0.33,0.24,0.0,2.75,0.31,0.69,1.0,18.32,3.27,1.92,2.92,0.66,0.16,0.31,2.23,14.58,12.33,0.15,0.31,3.38,0.75,16.2,1.67,1.33,0.33,1.8,0.0,17.94,1.78,0.0,0.33,49.61,46.22,47.03,44.97,44.08,3.16,0.24,3.46,0.25,45.09,52.09,43.09,47.27,3.82,0.33,3.1,0.23,47.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,giroux,c,giroux6900wc,85767-8556,W,c,Claude Giroux,giroux,13.448717948717947,39.0,6900,NSH@OTT,OTT,NSH,,,,,,W/UTIL,giroux6900wc
burakovsky6400wa,85.36,Andre Burakovsky,6400,W,0,SEA,MTL-JAllen,13.54,17.0,10.1,1.79,2.1,1,2,5,0,2.3,21,1,2,3.9,2.8,-195,6.5,85,-166,10.6,0.1,59,25,38,100,8.0,41,16,58,12,0.24,0.52,0.76,16.08,2.84,1.94,2.78,0.7,0.12,0.36,2.3,15.07,13.16,11.04,0.05,0.1,1.74,0.33,0.49,0.67,0.0,0.0,0.19,0.43,0.2,0.0,2.28,0.15,0.31,0.46,16.76,1.65,1.54,2.23,0.69,0.1,0.38,1.92,12.38,13.85,0.0,0.0,2.18,0.23,11.83,2.0,1.67,0.33,2.17,0.67,16.99,1.94,0.0,0.0,46.62,44.94,46.08,42.36,40.92,2.9,0.16,3.52,0.24,46.69,46.15,44.77,37.54,2.46,0.13,3.67,0.43,36.83,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,burakovsky,a,burakovsky6400wa,85767-42833,W,a,Andre Burakovsky,burakovsky,12.19473668148643,38.0,6400,SEA@MON,SEA,MON,,,,,,W/UTIL,burakovsky6400wa
fiala7400wk,84.77,Kevin Fiala,7400,W,0,LA,EDM-SSkinner,16.22,20.3,12.1,2.52,2.2,3,1,13,0,-3.0,66,0,2,3.3,3.3,-110,6.5,27,-110,16.0,3.5,77,40,22,97,14.6,85,28,14,14,0.4,0.69,1.09,17.67,3.7,3.06,3.97,0.77,0.13,0.31,3.37,13.2,12.34,9.89,0.06,0.18,2.75,0.68,0.95,0.72,0.01,0.0,0.33,0.51,0.8,0.02,2.75,0.29,0.57,0.86,18.43,2.8,3.86,5.15,0.75,0.07,0.21,4.07,14.23,13.38,0.0,0.21,3.33,1.0,14.6,3.83,3.83,0.0,4.8,0.2,18.29,2.33,0.0,0.33,45.67,48.62,44.77,42.76,47.56,3.18,0.19,3.4,0.23,45.85,42.75,41.62,46.08,3.42,0.2,3.45,0.21,44.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,fiala,k,fiala7400wk,85767-59208,W,k,Kevin Fiala,fiala,14.55813953488372,43.0,7400,EDM@LA,LA,EDM,,,,,,W/UTIL,fiala7400wk
bjorkstrand5200wo,82.08,O. Bjorkstrand,5200,W,0,SEA,MTL-JAllen,11.51,14.5,8.5,2.1,2.2,3,1,3,0,-3.6,51,1,2,3.9,2.8,-195,6.5,85,-166,10.8,0.6,64,29,35,87,9.7,58,33,41,12,0.26,0.31,0.57,16.48,2.07,2.62,3.57,0.73,0.1,0.55,3.17,12.81,11.76,9.52,0.07,0.08,2.77,0.46,0.65,0.71,0.0,0.0,0.2,0.23,0.18,0.01,2.2,0.23,0.15,0.38,15.16,1.5,2.62,3.69,0.71,0.09,0.62,3.23,13.0,11.92,0.0,0.0,1.83,0.31,11.33,2.67,2.0,0.67,3.0,0.33,14.26,1.53,0.0,0.0,46.62,44.94,46.08,42.36,40.92,2.9,0.16,3.52,0.24,46.69,46.15,44.77,37.54,2.46,0.13,3.67,0.43,36.83,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,bjorkstrand,o,bjorkstrand5200wo,85767-42773,W,o,Oliver Bjorkstrand,bjorkstrand,9.681578786749588,38.0,5200,SEA@MON,SEA,MON,,,,,,W/UTIL,bjorkstrand5200wo
batherson7600wd,82.07,Drake Batherson,7600,W,0,OTT,NAS-JSaros,14.38,18.0,10.7,0.29,1.9,2,1,16,0,-0.7,34,0,2,3.2,3.0,-120,6.0,47,106,13.4,0.4,46,18,20,90,19.1,100,58,0,12,0.34,0.52,0.87,18.66,2.8,2.74,4.05,0.68,0.13,0.33,3.07,14.47,12.71,10.66,0.21,0.18,3.68,0.67,0.98,0.68,0.0,0.0,0.13,0.34,0.52,0.0,2.85,0.54,0.69,1.23,19.72,3.74,3.38,5.17,0.66,0.16,0.69,4.08,15.08,12.08,0.46,0.23,4.39,1.08,16.2,3.33,2.5,0.83,4.6,0.6,19.52,3.33,0.17,0.17,49.61,46.22,47.03,44.97,44.08,3.16,0.24,3.46,0.25,45.09,52.09,43.09,47.27,3.82,0.33,3.1,0.23,47.25,1/9/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,batherson,d,batherson7600wd,85767-82190,W,d,Drake Batherson,batherson,14.787179800180288,39.0,7600,NSH@OTT,OTT,NSH,,,,,,W/UTIL,batherson7600wd
