RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
mcleod3500cm,35.63,Michael McLeod,3500,C,0,NJD,TB-AVasilevskiy,4.62,5.9,3.3,-1.18,1.3,4,0,0,0,-2.2,63,2,1,3.3,3.4,-100,6.5,47,120,5.3,-1.0,53,21,44,89,3.9,61,38,7,13,0.04,0.27,0.31,11.92,1.56,0.99,1.38,0.71,0.05,0.61,1.6,10.05,10.35,7.34,0.0,0.0,0.06,0.02,0.02,1.0,0.0,0.01,0.04,0.26,0.61,0.01,0.96,0.0,0.29,0.29,11.5,1.51,0.79,1.62,0.49,0.0,0.5,1.29,12.77,10.0,0.0,0.0,0.03,0.0,10.5,1.38,0.88,0.5,1.75,0.0,10.58,0.05,0.0,0.0,47.71,50.0,43.84,44.78,45.7,2.79,0.19,3.2,0.21,55.38,42.53,44.46,47.6,2.31,0.23,3.07,0.26,49.0,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,mcleod,m,mcleod3500cm,88189-70910,C,m,Michael McLeod,mcleod,5.733333421790081,69.0,3500,NJ@TB,NJ,TB,,,,,,C/UTIL,mcleod3500cm,2500
sissons3900cc,32.2,Colton Sissons,3900,C,0,NAS,NYR-JHalak,6.8,8.7,4.9,0.18,1.7,3,2,2,0,-2.4,39,2,1,2.4,3.8,200,6.0,12,160,5.9,-0.6,59,24,39,89,8.4,69,30,46,13,0.13,0.22,0.35,15.77,1.33,1.09,1.71,0.63,0.12,0.74,1.83,10.81,12.17,8.14,0.0,0.01,0.53,0.02,0.08,0.29,0.0,0.0,0.13,0.21,0.26,0.02,1.52,0.14,0.36,0.5,16.66,1.8,1.36,1.71,0.79,0.11,0.93,2.29,9.86,12.57,0.0,0.07,0.88,0.0,9.75,2.38,1.5,0.88,1.75,0.13,16.67,1.11,0.0,0.13,45.79,44.95,46.02,48.25,45.08,3.15,0.22,2.77,0.2,41.64,46.67,50.5,43.83,2.57,0.25,2.92,0.2,42.29,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,sissons,c,sissons3900cc,88189-42705,C,c,Colton Sissons,sissons,6.729850655171409,67.0,3900,NSH@NYR,NSH,NYR,,,,,,C/UTIL,sissons3900cc,2600
brown3300cl,27.13,Logan Brown,3300,C,0,STL,WPG-DRittich,3.25,4.2,2.3,-2.14,1.0,4,0,0,0,-1.8,75,0,2,3.1,3.6,118,6.5,17,105,3.2,-0.9,15,3,23,96,2.9,16,41,8,12,0.05,0.18,0.23,9.95,1.39,0.67,1.06,0.63,0.08,0.21,0.87,7.17,8.72,5.44,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.05,0.18,0.26,0.0,0.94,0.13,0.0,0.13,11.51,0.68,0.88,1.13,0.78,0.14,0.0,0.88,8.25,9.75,0.0,0.0,1.27,0.0,9.33,1.0,1.0,0.0,1.0,0.0,10.76,1.38,0.0,0.0,43.16,40.69,44.8,48.01,44.92,3.02,0.26,2.84,0.21,40.08,43.33,48.46,44.73,3.38,0.16,3.13,0.17,46.38,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,brown,l,brown3300cl,88189-70909,C,l,Logan Brown,brown,2.700000127156576,24.0,3300,WPG@STL,STL,WPG,,,,,,C/UTIL,brown3300cl,2500
bellemare3500cp,26.27,P. Bellemare,3500,C,0,TB,NJD-VVanecek,3.58,4.6,2.5,-2.22,1.0,4,0,0,0,-3.4,63,2,1,3.4,3.3,-120,6.5,53,-140,3.7,-2.0,39,13,50,106,2.4,26,40,0,15,0.07,0.07,0.15,11.32,0.79,0.68,0.98,0.7,0.11,0.63,1.31,7.13,8.07,5.46,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.01,0.07,0.07,0.37,0.0,0.66,0.0,0.1,0.1,10.77,0.56,0.5,0.8,0.63,0.0,0.5,1.0,5.6,8.1,0.0,0.0,0.01,0.0,5.0,0.25,0.0,0.25,0.0,0.0,10.53,0.0,0.0,0.0,46.7,45.7,44.78,43.84,50.0,3.43,0.27,2.9,0.19,47.6,44.46,42.53,55.38,3.47,0.27,2.08,0.11,52.5,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,bellemare,p,bellemare3500cp,88189-54951,C,p,Pierre-Edouard Bellemare,bellemare,3.815872918991816,63.0,3500,NJ@TB,TB,NJ,,,,,,C/UTIL,bellemare3500cp,2500
asplund3200cr,25.54,Rasmus Asplund,3200,C,0,NAS,NYR-JHalak,3.95,5.1,2.8,-1.24,1.2,4,0,0,0,-1.8,82,2,1,2.4,3.8,200,6.0,12,160,4.8,-0.8,25,10,34,88,1.9,14,21,0,14,0.1,0.17,0.27,11.63,1.39,1.17,1.57,0.75,0.08,0.19,1.37,9.2,8.84,7.08,0.0,0.0,0.05,0.0,0.02,0.0,0.02,0.0,0.08,0.17,0.04,0.02,1.04,0.0,0.0,0.0,8.88,0.0,1.0,1.2,0.83,0.0,0.2,1.2,6.6,8.2,0.0,0.0,0.14,0.0,6.6,1.2,1.0,0.2,1.2,0.0,8.88,0.14,0.0,0.0,45.79,44.95,46.02,48.25,45.08,3.15,0.22,2.77,0.2,41.64,46.67,50.5,43.83,2.57,0.25,2.92,0.2,42.29,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,asplund,r,asplund3200cr,88189-84403,C,r,Rasmus Asplund,asplund,4.3542855398995535,35.0,3200,NSH@NYR,NSH,NYR,,,,,,C/UTIL,asplund3200cr,2500
jankowski3900cm,22.18,Mark Jankowski,3900,C,0,NAS,NYR-JHalak,4.63,6.0,3.3,-1.99,1.2,4,0,0,0,-1.8,31,2,1,2.4,3.8,200,6.0,12,160,4.9,-0.9,19,6,25,76,4.4,30,38,7,13,0.14,0.09,0.23,12.2,1.13,1.06,1.47,0.72,0.14,0.77,1.83,8.62,10.79,6.21,0.0,0.0,0.1,0.0,0.0,0.0,0.03,0.0,0.11,0.09,0.34,0.0,1.04,0.11,0.0,0.11,12.74,0.52,1.11,1.22,0.91,0.1,0.78,1.89,8.56,12.11,0.0,0.0,0.04,0.0,7.86,1.57,1.0,0.57,1.14,0.0,12.31,0.04,0.0,0.0,45.79,44.95,46.02,48.25,45.08,3.15,0.22,2.77,0.2,41.64,46.67,50.5,43.83,2.57,0.25,2.92,0.2,42.29,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,jankowski,m,jankowski3900cm,88189-68644,C,m,Mark Jankowski,jankowski,5.382856968470982,35.0,3900,NSH@NYR,NSH,NYR,,,,,,C/UTIL,jankowski3900cm,2500
connor7900wk,92.34,Kyle Connor,7900,W,0,WPG,STL-JHofer,16.48,20.6,12.3,1.8,2.1,1,1,19,1,1.7,63,2,1,3.6,3.1,-140,6.5,83,-125,16.2,0.9,70,27,26,87,12.9,57,42,14,14,0.41,0.66,1.07,20.76,3.09,3.31,4.64,0.71,0.13,0.32,3.63,14.75,14.86,11.24,0.1,0.26,3.46,1.02,1.48,0.69,0.01,0.0,0.3,0.39,0.21,0.02,3.29,0.13,0.6,0.73,20.58,2.13,3.27,4.57,0.71,0.04,0.27,3.53,14.13,13.8,0.0,0.27,3.96,0.93,14.75,4.0,3.75,0.25,4.75,1.75,20.58,4.26,0.0,0.38,46.77,44.92,48.01,44.8,40.69,3.12,0.22,2.44,0.22,44.73,48.46,43.33,40.08,3.27,0.16,2.69,0.2,42.86,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,connor,k,connor7900wk,88189-70125,W,k,Kyle Connor,connor,16.082857840401786,70.0,7900,WPG@STL,WPG,STL,,,,,,W/UTIL,connor7900wk,6900
ehlers6400wn,90.02,Nikolaj Ehlers,6400,W,0,WPG,STL-JHofer,12.82,16.1,9.5,1.07,2.0,2,2,6,1,0.0,84,2,1,3.6,3.1,-140,6.5,83,-125,15.4,0.6,42,17,13,87,11.0,57,42,14,14,0.35,0.61,0.96,16.73,3.44,3.33,4.78,0.7,0.11,0.3,3.63,14.4,12.04,10.92,0.09,0.15,2.51,0.52,0.75,0.69,0.0,0.0,0.26,0.46,0.15,0.0,2.77,0.27,0.4,0.67,15.36,2.62,2.33,3.29,0.71,0.11,0.13,2.47,13.0,10.27,0.07,0.13,2.14,0.27,11.88,2.5,2.5,0.0,3.63,0.25,15.73,1.9,0.0,0.13,46.77,44.92,48.01,44.8,40.69,3.12,0.22,2.44,0.22,44.73,48.46,43.33,40.08,3.27,0.16,2.69,0.2,42.86,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,ehlers,n,ehlers6400wn,88189-58907,W,n,Nikolaj Ehlers,ehlers,13.073529411764708,34.0,6400,WPG@STL,WPG,STL,,,,,,W/UTIL,ehlers6400wn,5800
terry6600wt,88.1,Troy Terry,6600,W,0,ANA,VAN-CDelia,14.51,18.2,10.8,2.37,2.2,2,1,5,0,1.3,79,0,2,3.4,3.8,110,7.0,41,105,13.7,0.7,60,26,25,87,13.6,61,23,23,13,0.36,0.5,0.86,19.56,2.64,2.88,4.31,0.67,0.12,0.4,3.28,14.4,15.57,10.56,0.05,0.1,2.68,0.57,0.88,0.64,0.0,0.0,0.31,0.4,0.33,0.0,2.33,0.64,0.27,0.91,19.16,2.85,2.09,2.8,0.75,0.3,0.27,2.36,13.2,13.4,0.0,0.0,2.48,0.4,14.17,2.33,2.17,0.17,2.83,0.5,19.27,1.79,0.0,0.0,44.35,41.35,45.77,53.72,41.94,2.71,0.16,2.99,0.29,37.64,46.91,57.45,39.36,2.5,0.17,3.17,0.18,38.71,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,terry,t,terry6600wt,88189-82912,W,t,Troy Terry,terry,12.966129426033266,62.0,6600,VAN@ANH,ANH,VAN,,,,,,W/UTIL,terry6600wt,5900
kucherov9400wn,87.08,Nikita Kucherov,9400,W,0,TB,NJD-VVanecek,19.5,24.4,14.6,1.9,2.1,1,1,24,1,-1.3,14,2,1,3.4,3.3,-120,6.5,53,-140,19.7,1.7,79,32,19,106,18.6,86,13,20,15,0.43,0.98,1.41,20.28,4.17,3.25,4.81,0.68,0.13,0.28,3.53,15.84,14.36,11.86,0.17,0.44,4.07,0.99,1.45,0.68,0.0,0.0,0.26,0.54,0.52,0.03,2.95,0.4,0.93,1.33,19.2,4.16,3.53,5.13,0.69,0.11,0.2,3.73,16.67,12.8,0.13,0.6,3.79,1.07,16.89,3.67,3.44,0.22,5.0,1.22,19.17,3.41,0.22,0.56,46.7,45.7,44.78,43.84,50.0,3.43,0.27,2.9,0.19,47.6,44.46,42.53,55.38,3.47,0.27,2.08,0.11,52.5,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NJD,kucherov,n,kucherov9400wn,88189-43214,W,n,Nikita Kucherov,kucherov,19.1528564453125,70.0,9400,NJ@TB,TB,NJ,,,,,,W/UTIL,kucherov9400wn,7700
kane7000wp,85.27,Patrick Kane,7000,W,0,NYR,NAS-KLankinen,14.18,17.8,10.6,1.26,2.0,2,1,16,1,-3.3,69,2,1,3.8,2.4,-250,6.0,88,-190,14.8,1.4,61,28,30,89,17.1,50,21,35,14,0.31,0.6,0.92,20.43,2.7,3.41,4.33,0.79,0.09,0.25,3.66,12.7,16.4,9.59,0.08,0.25,3.6,1.11,1.33,0.83,0.0,0.0,0.23,0.35,0.22,0.0,3.05,0.73,0.64,1.36,18.91,4.32,3.55,4.7,0.75,0.21,0.36,3.91,13.18,15.82,0.18,0.18,3.0,1.0,13.43,3.43,3.0,0.43,4.43,1.86,18.3,2.56,0.29,0.0,46.71,45.08,48.25,46.02,44.95,2.93,0.24,3.33,0.22,43.83,50.5,46.67,41.64,3.25,0.23,3.14,0.09,41.63,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,kane,p,kane7000wp,88189-8262,W,p,Patrick Kane,kane,13.774193548387096,62.0,7000,NSH@NYR,NYR,NSH,,,,,,W/UTIL,kane7000wp,6100
meier8400wt,84.39,Timo Meier,8400,W,0,NJD,TB-AVasilevskiy,14.94,18.7,11.2,-0.71,1.8,3,1,16,1,-2.7,69,2,1,3.3,3.4,-100,6.5,47,120,17.0,1.0,67,26,23,89,12.6,38,15,7,13,0.51,0.35,0.86,19.62,2.63,4.29,5.88,0.73,0.12,0.62,4.91,16.98,14.6,12.44,0.17,0.08,2.77,0.8,1.06,0.76,0.0,0.0,0.34,0.27,0.69,0.0,2.86,0.38,0.13,0.5,18.23,1.65,3.63,5.0,0.73,0.1,0.75,4.38,15.5,14.13,0.13,0.0,2.84,0.5,15.5,4.38,3.63,0.75,5.0,0.88,18.23,2.84,0.13,0.0,47.71,50.0,43.84,44.78,45.7,2.79,0.19,3.2,0.21,55.38,42.53,44.46,47.6,2.31,0.23,3.07,0.26,49.0,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,meier,t,meier8400wt,88189-66690,W,t,Timo Meier,meier,16.90923039362981,65.0,8400,NJ@TB,NJ,TB,,,,,,W/UTIL,meier8400wt,7500
garland4700wc,82.39,Conor Garland,4700,W,0,VAN,ANA-JGibson,10.81,13.6,8.0,2.37,2.3,3,2,6,0,1.3,46,2,1,3.8,3.4,-130,7.0,59,-125,10.2,1.4,67,33,31,86,10.4,83,16,33,12,0.2,0.47,0.67,15.72,2.56,2.14,2.94,0.73,0.09,0.29,2.43,12.9,12.2,9.57,0.01,0.11,1.37,0.16,0.27,0.59,0.0,0.0,0.18,0.36,0.38,0.01,2.35,0.08,0.67,0.75,15.7,2.87,2.17,2.83,0.76,0.04,0.25,2.42,11.5,12.58,0.0,0.33,1.59,0.17,11.43,1.86,1.71,0.14,2.43,0.29,14.56,1.28,0.0,0.14,48.07,41.94,53.72,45.77,41.35,3.23,0.26,3.17,0.28,39.36,57.45,46.91,37.64,3.17,0.18,2.58,0.32,40.0,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,garland,c,garland4700wc,88189-66622,W,c,Conor Garland,garland,9.029850746268655,67.0,4700,VAN@ANH,VAN,ANH,,,,,,W/UTIL,garland4700wc,3500
tarasenko6000wv,82.32,V. Tarasenko,6000,W,0,NYR,NAS-KLankinen,12.62,15.9,9.4,1.65,2.1,1,2,8,0,-0.9,54,2,1,3.8,2.4,-250,6.0,88,-190,13.9,0.8,55,25,28,97,12.0,69,30,23,13,0.4,0.5,0.9,16.84,3.21,2.63,3.57,0.73,0.15,0.44,3.07,11.33,13.88,8.49,0.05,0.17,2.63,0.67,0.96,0.69,0.01,0.0,0.34,0.33,0.16,0.03,2.98,0.23,0.54,0.77,16.03,2.88,2.62,3.67,0.71,0.09,0.38,3.0,11.83,14.33,0.0,0.15,2.7,0.75,12.43,3.29,2.71,0.57,3.57,0.71,15.15,1.87,0.0,0.14,46.71,45.08,48.25,46.02,44.95,2.93,0.24,3.33,0.22,43.83,50.5,46.67,41.64,3.25,0.23,3.14,0.09,41.63,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,tarasenko,v,tarasenko6000wv,88189-23071,W,v,Vladimir Tarasenko,tarasenko,12.033929007393974,56.0,6000,NSH@NYR,NYR,NSH,,,,,,W/UTIL,tarasenko6000wv,4900
boeser5900wb,81.35,Brock Boeser,5900,W,0,VAN,ANA-JGibson,12.75,16.0,9.5,1.97,2.2,2,1,8,0,0.6,24,2,1,3.8,3.4,-130,7.0,59,-125,11.2,0.3,53,24,31,86,11.6,66,33,41,12,0.25,0.51,0.76,17.28,2.64,2.24,3.3,0.68,0.11,0.45,2.69,12.03,13.26,9.11,0.08,0.12,2.62,0.49,0.89,0.56,0.0,0.0,0.17,0.39,0.35,0.0,2.3,0.25,0.58,0.83,17.87,2.79,1.75,2.75,0.64,0.14,0.58,2.33,11.58,13.92,0.08,0.33,2.75,0.33,11.71,2.0,1.29,0.71,2.57,0.86,17.91,3.01,0.0,0.43,48.07,41.94,53.72,45.77,41.35,3.23,0.26,3.17,0.28,39.36,57.45,46.91,37.64,3.17,0.18,2.58,0.32,40.0,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ANA,boeser,b,boeser5900wb,88189-79857,W,b,Brock Boeser,boeser,11.057377049180328,61.0,5900,VAN@ANH,VAN,ANH,,,,,,W/UTIL,boeser5900wb,4400
kyrou7600wj,80.81,Jordan Kyrou,7600,W,0,STL,WPG-DRittich,15.16,19.0,11.3,1.07,2.0,1,1,18,1,-4.6,95,0,2,3.1,3.6,118,6.5,17,105,15.4,2.5,60,37,31,96,15.5,58,41,33,12,0.45,0.48,0.94,17.59,3.21,3.31,4.23,0.78,0.14,0.4,3.71,12.28,14.0,9.34,0.14,0.18,2.72,0.65,0.82,0.79,0.0,0.01,0.32,0.29,0.23,0.01,3.29,0.46,0.31,0.77,18.23,2.53,3.85,5.54,0.69,0.12,0.38,4.23,13.15,14.54,0.08,0.23,3.32,0.92,14.57,4.43,4.14,0.29,6.0,0.86,17.31,2.85,0.0,0.29,43.16,40.69,44.8,48.01,44.92,3.02,0.26,2.84,0.21,40.08,43.33,48.46,44.73,3.38,0.16,3.13,0.17,46.38,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,kyrou,j,kyrou7600wj,88189-73940,W,j,Jordan Kyrou,kyrou,16.53230731670673,65.0,7600,WPG@STL,STL,WPG,,,,,,W/UTIL,kyrou7600wj,7300
kreider6200wc,80.72,Chris Kreider,6200,W,0,NYR,NAS-KLankinen,13.05,16.4,9.7,1.69,2.1,2,2,11,0,-3.3,84,2,1,3.8,2.4,-250,6.0,88,-190,14.3,0.8,68,31,26,105,12.4,69,30,23,13,0.5,0.32,0.82,18.72,2.63,2.93,4.11,0.71,0.17,0.37,3.3,12.66,12.35,9.7,0.13,0.14,3.29,0.72,1.17,0.61,0.06,0.0,0.31,0.18,0.38,0.02,2.74,0.54,0.15,0.69,17.19,2.41,2.62,3.92,0.67,0.21,0.23,2.85,10.33,9.67,0.08,0.0,3.1,0.67,11.71,2.71,2.57,0.14,3.86,1.0,15.79,1.95,0.0,0.0,46.71,45.08,48.25,46.02,44.95,2.93,0.24,3.33,0.22,43.83,50.5,46.67,41.64,3.25,0.23,3.14,0.09,41.63,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,kreider,c,kreider6200wc,88189-21927,W,c,Chris Kreider,kreider,13.313636548591385,66.0,6200,NSH@NYR,NYR,NSH,,,,,,W/UTIL,kreider6200wc,5600
vatrano5400wf,80.23,Frank Vatrano,5400,W,0,ANA,VAN-CDelia,11.37,14.3,8.4,1.57,2.1,3,2,5,0,-1.5,98,0,2,3.4,3.8,110,7.0,41,105,11.2,2.0,67,37,30,105,9.7,61,38,30,13,0.26,0.28,0.55,16.13,2.05,2.62,3.36,0.78,0.1,0.85,3.47,11.92,15.17,9.07,0.05,0.05,1.33,0.32,0.41,0.77,0.0,0.0,0.22,0.23,0.61,0.03,2.02,0.15,0.31,0.46,15.06,1.83,2.23,2.42,0.92,0.07,1.08,3.31,8.83,14.83,0.08,0.15,1.56,0.75,10.5,3.33,2.0,1.33,2.17,0.5,14.61,1.2,0.0,0.17,44.35,41.35,45.77,53.72,41.94,2.71,0.16,2.99,0.29,37.64,46.91,57.45,39.36,2.5,0.17,3.17,0.18,38.71,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,vatrano,f,vatrano5400wf,88189-61549,W,f,Frank Vatrano,vatrano,10.879710321841031,69.0,5400,VAN@ANH,ANH,VAN,,,,,,W/UTIL,vatrano5400wf,5500
panarin7200wa,78.97,Artemi Panarin,7200,W,0,NYR,NAS-KLankinen,14.71,18.4,11.0,1.4,2.0,1,1,10,0,-0.9,46,2,1,3.8,2.4,-250,6.0,88,-190,14.6,0.4,67,33,28,105,12.2,61,38,30,13,0.31,0.78,1.09,19.7,3.32,2.4,3.54,0.68,0.13,0.21,2.61,14.94,14.02,10.9,0.06,0.35,3.37,0.67,1.06,0.64,0.0,0.0,0.25,0.43,0.37,0.0,2.7,0.31,0.62,0.92,18.93,2.92,2.0,3.08,0.65,0.15,0.08,2.08,15.0,15.83,0.15,0.31,3.36,1.08,14.0,2.0,1.86,0.14,2.71,1.14,18.76,2.59,0.29,0.29,46.71,45.08,48.25,46.02,44.95,2.93,0.24,3.33,0.22,43.83,50.5,46.67,41.64,3.25,0.23,3.14,0.09,41.63,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,panarin,a,panarin7200wa,88189-62493,W,a,Artemi Panarin,panarin,14.563768469769022,69.0,7200,NSH@NYR,NYR,NSH,,,,,,W/UTIL,panarin7200wa,6000
niederreiter5100wn,78.76,Nino Niederreiter,5100,W,0,WPG,STL-JHofer,9.98,12.6,7.3,0.76,2.0,1,2,7,0,1.7,69,2,1,3.6,3.1,-140,6.5,83,-125,9.5,0.5,56,32,40,98,13.9,84,7,53,13,0.33,0.2,0.53,16.18,1.97,2.25,3.14,0.72,0.15,0.33,2.58,14.37,11.47,10.42,0.05,0.03,2.26,0.42,0.6,0.69,0.0,0.0,0.28,0.17,0.46,0.02,2.89,0.62,0.23,0.85,18.05,2.83,2.69,3.15,0.85,0.23,0.23,2.92,14.23,10.54,0.15,0.08,3.53,0.69,14.13,3.13,3.0,0.13,3.63,1.0,18.42,3.71,0.13,0.0,46.77,44.92,48.01,44.8,40.69,3.12,0.22,2.44,0.22,44.73,48.46,43.33,40.08,3.27,0.16,2.69,0.2,42.86,3/19/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,STL,niederreiter,n,niederreiter5100wn,88189-12728,W,n,Nino Niederreiter,niederreiter,10.016666296756627,66.0,5100,WPG@STL,WPG,STL,,,,,,W/UTIL,niederreiter5100wn,4200
