,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_upside,fantasymonth_duds,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID
kovacevic3700dj,24.3,Johnathan Kovacevic,3700,D,0,MTL,TOR-JWoll,4.61,5.9,3.3,-2.33,1.2,3,0,0,0,-4.0,29,0,2,2.2,4.6,340,6.5,16,285,4.6,-1.4,35,11,21,87,3.4,40,10,50,10,0.02,0.12,0.14,16.89,0.5,1.1,1.52,0.72,0.02,1.0,2.1,12.9,12.98,9.27,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.12,0.44,0.0,0.91,0.0,0.11,0.11,15.91,0.42,1.11,1.22,0.91,0.0,0.44,1.56,10.44,12.22,0.0,0.0,0.01,0.0,13.5,1.25,1.0,0.25,1.25,0.0,18.94,0.02,0.0,0.0,42.93,41.17,42.66,46.99,47.31,3.12,0.17,3.12,0.22,38.3,46.2,48.9,50.8,3.3,0.21,3.2,0.09,52.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,kovacevic,j,kovacevic3700dj,87145-103032,D,j,Johnathan Kovacevic,kovacevic,4.56,50.0,3700,MON@TOR,MON,TOR,,,,,,D/UTIL,kovacevic3700dj
krebs3500cp,63.98,Peyton Krebs,3500,C,0,BUF,SJ-K.Kahkonen,5.93,7.6,4.3,0.13,1.7,3,2,4,0,-2.3,71,0,3,3.7,3.5,-120,7.0,82,105,5.6,-0.7,44,23,46,86,9.3,70,30,30,10,0.15,0.23,0.38,13.45,1.7,0.95,1.38,0.69,0.16,0.22,1.17,9.75,9.04,7.26,0.01,0.09,1.39,0.09,0.13,0.7,0.01,0.0,0.13,0.14,0.59,0.0,1.62,0.4,0.2,0.6,14.83,2.43,1.3,1.7,0.76,0.31,0.5,1.8,10.1,8.0,0.1,0.0,0.91,0.1,8.0,1.67,1.67,0.0,2.0,0.67,14.77,2.64,0.33,0.0,48.18,44.73,48.19,42.08,43.71,3.17,0.25,2.99,0.16,47.7,50.0,43.6,47.0,3.0,0.17,3.4,0.18,49.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,krebs,p,krebs3500cp,87145-117048,C,p,Peyton Krebs,krebs,5.566666666666666,45.0,3500,BUF@SJ,BUF,SJ,,,,,,C/UTIL,krebs3500cp
kreider7200wc,80.26,Chris Kreider,7200,W,0,NYR,CGY-JMarkstrom,12.74,16.0,9.5,-0.57,1.8,1,1,15,0,2.9,58,2,1,3.0,3.6,128,6.5,45,128,14.6,0.6,69,31,25,104,14.6,70,40,30,10,0.51,0.32,0.83,18.81,2.65,3.06,4.19,0.73,0.17,0.43,3.49,12.83,12.51,9.88,0.16,0.14,3.22,0.78,1.2,0.65,0.05,0.0,0.3,0.17,0.37,0.01,2.84,0.5,0.4,0.9,18.19,2.97,2.8,4.4,0.64,0.18,0.3,3.1,9.0,14.1,0.1,0.3,2.4,1.0,8.17,3.33,2.83,0.5,4.67,1.67,18.29,2.25,0.17,0.5,39.22,44.88,39.56,45.52,52.18,2.81,0.25,3.43,0.19,41.9,34.78,47.3,59.33,2.3,0.3,3.89,0.23,58.4,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,kreider,c,kreider7200wc,87145-21927,W,c,Chris Kreider,kreider,13.726922842172476,52.0,7200,NYR@CGY,NYR,CGY,,,,,,W/UTIL,kreider7200wc
kubalik6000wd,56.78,Dominik Kubalik,6000,W,0,DET,SEA-PGrubauer,8.86,11.2,6.5,-2.11,1.5,1,2,3,0,-1.8,6,0,2,2.7,3.5,150,6.0,56,130,9.7,-0.7,55,26,39,84,8.3,36,18,54,11,0.26,0.33,0.59,14.5,2.44,2.2,2.95,0.75,0.12,0.3,2.49,9.66,11.9,7.06,0.09,0.11,2.4,0.58,0.84,0.69,0.0,0.0,0.17,0.22,0.22,0.01,2.04,0.3,0.2,0.5,13.58,2.21,1.6,2.1,0.76,0.19,0.3,1.9,8.6,12.3,0.1,0.0,1.88,0.4,8.0,2.0,1.8,0.2,2.4,1.0,13.71,2.38,0.0,0.0,39.84,39.76,43.33,47.6,45.94,3.22,0.2,3.02,0.28,36.27,43.64,51.09,52.64,3.09,0.29,2.36,0.19,50.17,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,kubalik,d,kubalik6000wd,87145-42922,W,d,Dominik Kubalik,kubalik,11.00943396226415,53.0,6000,DET@SEA,DET,SEA,,,,,,W/UTIL,kubalik6000wd
kucherov9600wn,85.0,Nikita Kucherov,9600,W,0,TB,VGK-AHill,17.56,22.0,13.2,-0.43,1.8,1,1,16,0,-2.6,16,0,3,3.2,2.9,-125,6.0,75,-108,19.4,1.3,75,34,23,102,16.5,81,18,18,11,0.43,0.96,1.39,20.4,4.09,3.24,4.75,0.68,0.13,0.27,3.51,15.44,14.52,11.69,0.16,0.42,4.13,1.02,1.5,0.68,0.0,0.0,0.26,0.55,0.55,0.05,2.55,0.33,1.0,1.33,20.35,3.92,2.67,4.45,0.6,0.12,0.58,3.25,16.64,17.82,0.0,0.25,4.13,0.82,19.17,3.0,2.33,0.67,4.0,1.33,20.83,3.95,0.0,0.33,48.49,44.75,47.85,43.94,50.22,3.42,0.27,2.34,0.24,48.27,47.2,48.82,51.0,3.55,0.13,1.7,0.18,51.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VGK,kucherov,n,kucherov9600wn,87145-43214,W,n,Nikita Kucherov,kucherov,19.4129638671875,54.0,9600,TB@VGK,TB,VGK,,,,,,W/UTIL,kucherov9600wn
kuemper7000gd,49.35,Darcy Kuemper,7000,G,0,WAS,CAR-FAndersen,16.2,20.4,12.0,0.74,2.3,1,0,4,0,-4.1,66,0,0,2.4,3.3,165,5.5,12,168,18.6,0.9,50,31,15,102,14.8,60,30,20,10,2.53,0.0,0.0,0.0,0.0,29.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.16,51.68,0.0,0.0,0.0,0.0,0.0,0.0,49.7,50.0,0.0,0.0,0.0,0.0,57.0,2/18/23,0,27.2,0.51,0.36,56.51,0.11,24.8,2.63,0.38,0.33,51.52,3.23,34.56,2.67,0.17,3.14,0.19,4.3,31.5,1.9,0.16,2.8,0.29,33.33,CAR,kuemper,d,kuemper7000gd,87145-14466,G,d,Darcy Kuemper,kuemper,16.67692370292468,39.0,7000,WSH@CAR,WSH,CAR,,,,,,G,kuemper7000gd
kupari3400cr,56.74,Rasmus Kupari,3400,C,0,LA,ARI-K.Vejmelka,3.16,4.1,2.2,-2.44,0.9,4,0,1,0,2.5,71,2,1,4.1,2.6,-245,6.5,64,-220,3.8,-1.5,30,12,45,79,2.7,20,10,80,10,0.08,0.12,0.2,10.54,1.14,0.74,1.22,0.6,0.1,0.48,1.22,8.3,8.83,6.3,0.0,0.0,0.11,0.02,0.02,1.0,0.02,0.02,0.06,0.11,0.22,0.0,0.98,0.0,0.2,0.2,10.13,1.19,0.6,0.9,0.67,0.0,0.1,0.7,6.7,8.0,0.0,0.0,0.02,0.0,8.67,1.0,1.0,0.0,1.33,0.0,12.58,0.0,0.0,0.0,48.43,48.17,50.0,44.44,38.56,3.24,0.23,3.43,0.24,44.7,50.09,46.5,43.36,3.1,0.32,3.91,0.12,42.2,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,kupari,r,kupari3400cr,87145-113289,C,r,Rasmus Kupari,kupari,4.19000015258789,40.0,3400,ARI@LA,LA,ARI,,,,,,C/UTIL,kupari3400cr
kuzmenko6500wa,72.81,Andrei Kuzmenko,6500,W,0,VAN,PHI-CHart,12.12,15.2,9.0,0.17,1.9,1,1,5,0,-4.4,9,0,3,3.4,3.3,-120,6.5,41,-134,11.6,0.1,57,31,40,54,11.4,54,27,45,11,0.41,0.44,0.85,15.81,3.23,1.76,2.55,0.69,0.23,0.26,2.02,11.68,10.78,8.62,0.15,0.04,2.77,0.44,0.68,0.65,0.0,0.0,0.26,0.41,0.11,0.0,2.12,0.5,0.25,0.75,15.45,2.91,2.08,3.09,0.67,0.24,0.25,2.33,11.27,9.45,0.08,0.0,2.83,0.55,12.33,2.33,1.83,0.5,2.83,0.17,14.57,1.61,0.0,0.0,48.93,43.54,50.06,45.86,43.07,3.19,0.27,2.73,0.25,44.73,52.09,38.45,45.18,3.18,0.23,2.36,0.19,45.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PHI,kuzmenko,a,kuzmenko6500wa,87145-171491,W,a,Andrei Kuzmenko,kuzmenko,12.02777777777778,54.0,6500,PHI@VAN,VAN,PHI,,,,,,W/UTIL,kuzmenko6500wa
kuznetsov5700ce,56.55,Evgeny Kuznetsov,5700,C,0,WAS,CAR-F.Andersen,9.34,11.8,6.9,-0.98,1.6,1,2,5,0,-2.1,76,0,2,2.4,3.3,165,5.5,12,168,12.5,0.4,73,23,25,94,11.6,70,40,30,10,0.22,0.65,0.87,18.52,2.82,2.42,3.36,0.72,0.09,0.3,2.73,11.65,12.98,8.8,0.11,0.23,3.31,0.74,1.01,0.74,0.01,0.0,0.1,0.42,0.72,0.01,2.36,0.3,0.5,0.8,16.29,2.95,2.0,2.7,0.74,0.15,0.4,2.4,10.3,14.8,0.1,0.2,2.23,0.4,8.0,2.25,2.0,0.25,2.5,0.5,15.83,2.27,0.25,0.0,42.66,46.18,36.97,46.16,51.68,3.2,0.23,3.31,0.19,47.6,37.3,49.7,50.0,3.2,0.19,2.9,0.14,57.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,kuznetsov,e,kuznetsov5700ce,87145-52475,C,e,Evgeny Kuznetsov,kuznetsov,11.451785496303014,56.0,5700,WSH@CAR,WSH,CAR,,,,,,C/UTIL,kuznetsov5700ce
labanc5200wk,66.12,Kevin Labanc,5200,W,0,SJ,BUF-ULuukkonen,10.16,12.8,7.5,0.75,2.0,1,2,3,0,-4.2,6,0,2,3.5,3.7,-100,7.0,18,-126,8.7,0.2,25,15,26,88,3.6,0,0,40,10,0.21,0.32,0.53,15.21,2.09,1.85,2.41,0.77,0.11,0.43,2.28,14.52,11.02,10.39,0.04,0.02,1.45,0.36,0.43,0.84,0.0,0.0,0.17,0.3,0.47,0.02,2.2,0.0,0.0,0.0,13.09,0.0,2.0,3.0,0.67,0.0,0.25,2.25,14.75,9.0,0.0,0.0,0.72,0.25,10.5,2.0,2.0,0.0,3.0,0.0,8.93,0.04,0.0,0.0,45.44,43.71,42.08,48.19,44.73,2.7,0.2,2.74,0.26,47.0,43.6,50.0,47.7,2.1,0.19,2.2,0.32,43.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,labanc,k,labanc5200wk,87145-58891,W,k,Kevin Labanc,labanc,8.780851323553856,47.0,5200,BUF@SJ,SJ,BUF,,,,,,W/UTIL,labanc5200wk
lafreniere4400wa,71.16,Alexis Lafreniere,4400,W,0,NYR,CGY-JMarkstrom,7.25,9.2,5.3,-0.6,1.6,3,2,5,0,0.0,66,2,1,3.0,3.6,128,6.5,45,128,8.1,0.3,60,25,37,104,13.1,90,50,10,10,0.19,0.32,0.51,14.75,2.08,1.65,2.26,0.73,0.11,0.37,2.02,12.06,11.52,8.84,0.0,0.05,1.11,0.13,0.21,0.62,0.0,0.0,0.19,0.27,0.39,0.0,1.88,0.4,0.5,0.9,15.02,3.6,2.1,2.7,0.78,0.19,0.6,2.7,12.4,12.6,0.0,0.0,1.03,0.2,12.0,2.83,2.0,0.83,2.5,0.17,14.6,1.08,0.0,0.0,39.22,44.88,39.56,45.52,52.18,2.81,0.25,3.43,0.19,41.9,34.78,47.3,59.33,2.3,0.3,3.89,0.23,58.4,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,lafreniere,a,lafreniere4400wa,87145-142015,W,a,Alexis Lafreniere,lafreniere,8.112963075991031,54.0,4400,NYR@CGY,NYR,CGY,,,,,,W/UTIL,lafreniere4400wa
larkin7500cd,66.9,Dylan Larkin,7500,C,0,DET,SEA-P.Grubauer,14.0,17.6,10.4,-0.01,1.9,1,1,8,0,-2.4,71,0,2,2.7,3.5,150,6.0,56,130,14.5,-0.6,68,22,21,85,19.6,90,36,9,11,0.33,0.59,0.92,20.04,2.75,3.09,4.19,0.74,0.11,0.41,3.5,12.7,13.57,9.82,0.15,0.15,3.37,0.78,1.09,0.72,0.01,0.01,0.17,0.42,0.33,0.01,2.82,0.55,0.82,1.36,19.74,4.13,3.55,5.09,0.7,0.15,0.27,3.82,11.91,14.09,0.36,0.36,3.29,1.18,9.33,4.0,3.67,0.33,4.67,1.67,19.77,4.14,0.67,0.5,39.84,39.76,43.33,47.6,45.94,3.22,0.2,3.02,0.28,36.27,43.64,51.09,52.64,3.09,0.29,2.36,0.19,50.17,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SEA,larkin,d,larkin7500cd,87145-62788,C,d,Dylan Larkin,larkin,15.88867878464033,53.0,7500,DET@SEA,DET,SEA,,,,,,C/UTIL,larkin7500cd
larsson5700da,80.15,Adam Larsson,5700,D,0,SEA,DET-VHusso,8.46,10.7,6.3,-2.78,1.5,1,0,1,0,-1.1,82,0,2,3.5,2.7,-177,6.0,44,-156,9.4,0.6,79,26,20,87,10.0,63,18,36,11,0.1,0.29,0.39,23.5,1.0,1.76,2.49,0.71,0.06,1.84,3.6,18.92,17.3,14.27,0.0,0.0,0.15,0.01,0.02,0.5,0.01,0.0,0.09,0.29,0.67,0.01,1.52,0.09,0.27,0.36,24.08,0.9,2.18,3.55,0.62,0.04,2.0,4.18,21.18,18.27,0.0,0.0,0.17,0.0,19.33,4.0,1.83,2.17,3.33,0.0,23.08,0.17,0.0,0.0,50.44,45.94,47.6,43.33,39.76,2.82,0.18,2.87,0.25,52.64,51.09,43.64,36.27,2.73,0.2,2.45,0.11,29.67,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,larsson,a,larsson5700da,87145-14564,D,a,Adam Larsson,larsson,10.029090465198864,55.0,5700,DET@SEA,SEA,DET,,,,,,D/UTIL,larsson5700da
laughton5900cs,73.26,Scott Laughton,5900,C,0,PHI,VAN-A.Silovs,11.59,14.6,8.6,0.86,2.0,3,2,1,0,-1.0,34,0,2,3.3,3.4,-100,6.5,59,112,9.2,0.3,47,22,34,88,7.4,45,9,54,11,0.18,0.34,0.52,18.17,1.72,1.89,2.48,0.76,0.09,0.67,2.56,12.58,14.13,9.3,0.07,0.05,1.96,0.25,0.4,0.62,0.04,0.05,0.07,0.23,0.44,0.0,1.62,0.09,0.27,0.36,20.38,1.06,1.73,2.09,0.83,0.05,0.82,2.55,14.73,18.82,0.0,0.09,1.82,0.18,14.0,1.4,0.8,0.6,1.4,0.2,19.63,1.49,0.0,0.2,43.02,43.07,45.86,50.06,43.54,2.93,0.13,2.9,0.29,45.18,38.45,52.09,44.73,2.09,0.13,3.0,0.36,47.0,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,laughton,s,laughton5900cs,87145-37880,C,s,Scott Laughton,laughton,10.509615384615383,52.0,5900,PHI@VAN,PHI,VAN,,,,,,C/UTIL,laughton5900cs
leschyshyn3200cj,37.43,Jake Leschyshyn,3200,C,0,NYR,CGY-J.Markstrom,2.71,3.5,1.9,-2.48,0.8,4,0,0,0,-1.2,83,2,1,3.0,3.6,128,6.5,45,128,2.2,-1.8,17,2,42,87,1.0,18,0,72,11,0.02,0.02,0.04,9.84,0.24,0.84,1.08,0.78,0.02,0.33,1.16,6.71,9.49,5.02,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.18,0.0,0.9,0.0,0.0,0.0,8.61,0.0,0.4,0.56,0.72,0.0,0.2,0.6,4.33,9.0,0.0,0.0,0.02,0.0,4.4,0.8,0.4,0.4,0.6,0.0,8.9,0.03,0.0,0.0,39.22,44.88,39.56,45.52,52.18,2.81,0.25,3.43,0.19,41.9,34.78,47.3,59.33,2.3,0.3,3.89,0.23,58.4,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,leschyshyn,j,leschyshyn3200cj,87145-82008,C,j,Jake Leschyshyn,leschyshyn,1.782857186453683,35.0,3200,NYR@CGY,NYR,CGY,,,,,,C/UTIL,leschyshyn3200cj
lewis4500wt,66.04,Trevor Lewis,4500,W,0,CGY,NYR-JHalak,5.49,7.0,3.9,-2.56,1.2,4,0,0,0,-3.2,6,0,2,3.6,3.0,-151,6.5,55,-154,5.9,-1.2,56,18,41,102,4.4,55,0,44,9,0.12,0.12,0.24,12.5,1.15,1.75,2.35,0.74,0.07,0.41,2.16,10.49,8.36,7.93,0.01,0.0,0.12,0.03,0.04,0.75,0.01,0.0,0.1,0.12,0.28,0.02,1.76,0.0,0.0,0.0,11.35,0.0,2.3,3.11,0.74,0.0,0.5,2.8,10.44,7.44,0.0,0.0,0.07,0.11,9.8,2.8,2.4,0.4,3.6,0.0,11.57,0.04,0.0,0.0,52.19,52.18,45.52,39.56,44.88,3.06,0.21,2.74,0.2,59.33,47.3,34.78,41.9,2.89,0.19,2.8,0.21,38.83,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,lewis,t,lewis4500wt,87145-8966,W,t,Trevor Lewis,lewis,6.678181596235795,55.0,4500,NYR@CGY,CGY,NYR,,,,,,W/UTIL,lewis4500wt
lindblom3600wo,53.81,Oskar Lindblom,3600,W,0,SJ,BUF-ULuukkonen,4.86,6.2,3.5,-1.43,1.4,4,0,2,0,-4.0,58,0,2,3.5,3.7,-100,7.0,18,-126,4.8,-2.0,39,17,55,86,3.8,60,10,40,10,0.13,0.12,0.25,11.53,1.3,1.09,1.54,0.71,0.12,0.38,1.47,8.43,10.65,6.14,0.0,0.01,0.43,0.01,0.04,0.33,0.0,0.0,0.13,0.11,0.19,0.0,1.07,0.09,0.0,0.09,12.93,0.42,1.18,1.2,0.98,0.08,0.36,1.55,7.1,11.7,0.0,0.0,1.2,0.0,7.8,1.4,1.0,0.4,1.0,0.0,13.78,1.07,0.0,0.0,45.44,43.71,42.08,48.19,44.73,2.7,0.2,2.74,0.26,47.0,43.6,50.0,47.7,2.1,0.19,2.2,0.32,43.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,lindblom,o,lindblom3600wo,87145-80475,W,o,Oskar Lindblom,lindblom,4.172222278736256,54.0,3600,BUF@SJ,SJ,BUF,,,,,,W/UTIL,lindblom3600wo
lindgren3800dr,60.45,Ryan Lindgren,3800,D,0,NYR,CGY-JMarkstrom,6.4,8.1,4.7,-0.75,1.7,1,0,1,0,-3.7,90,2,1,3.0,3.6,128,6.5,45,128,6.6,-0.8,64,18,29,104,8.5,70,20,30,10,0.03,0.25,0.27,19.78,0.82,1.2,1.61,0.74,0.02,1.67,2.86,15.41,15.04,11.73,0.0,0.0,0.03,0.0,0.01,0.0,0.01,0.01,0.02,0.24,0.74,0.02,1.13,0.1,0.3,0.4,21.0,1.14,1.3,1.9,0.68,0.08,1.5,2.8,16.3,15.3,0.0,0.0,0.06,0.0,13.83,3.67,2.0,1.67,2.33,0.0,21.14,0.05,0.0,0.0,39.22,44.88,39.56,45.52,52.18,2.81,0.25,3.43,0.19,41.9,34.78,47.3,59.33,2.3,0.3,3.89,0.23,58.4,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,lindgren,r,lindgren3800dr,87145-82755,D,r,Ryan Lindgren,lindgren,7.305660607679835,53.0,3800,NYR@CGY,NYR,CGY,,,,,,D/UTIL,lindgren3800dr
lizotte4000cb,72.84,Blake Lizotte,4000,C,0,LA,ARI-K.Vejmelka,6.01,7.7,4.3,-0.82,1.5,3,0,0,0,-1.6,34,2,1,4.1,2.6,-245,6.5,64,-220,6.5,0.0,55,28,36,95,9.0,70,50,30,10,0.13,0.27,0.41,12.7,1.94,1.32,1.68,0.78,0.1,0.37,1.69,11.07,9.86,8.06,0.0,0.0,0.11,0.02,0.05,0.5,0.0,0.03,0.13,0.24,0.69,0.01,1.94,0.1,0.6,0.7,14.86,2.83,1.3,2.1,0.62,0.08,0.3,1.6,12.3,11.7,0.0,0.0,0.01,0.0,13.33,2.33,2.33,0.0,3.0,0.0,14.66,0.0,0.0,0.0,48.43,48.17,50.0,44.44,38.56,3.24,0.23,3.43,0.24,44.7,50.09,46.5,43.36,3.1,0.32,3.91,0.12,42.2,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ARI,lizotte,b,lizotte4000cb,87145-103276,C,b,Blake Lizotte,lizotte,7.100000108991351,56.0,4000,ARI@LA,LA,ARI,,,,,,C/UTIL,lizotte4000cb
lorentz3500ws,53.25,Steven Lorentz,3500,W,0,SJ,BUF-ULuukkonen,4.46,5.7,3.2,-1.64,1.3,4,0,0,0,-4.2,66,0,2,3.5,3.7,-100,7.0,18,-126,4.2,-1.7,40,11,37,100,4.3,70,20,30,10,0.08,0.07,0.15,10.83,0.83,1.29,1.71,0.75,0.06,0.38,1.67,9.01,8.66,6.84,0.0,0.0,0.11,0.01,0.01,1.0,0.0,0.0,0.08,0.07,0.39,0.0,1.04,0.09,0.18,0.27,12.12,1.34,1.18,1.4,0.84,0.08,0.55,1.73,7.1,10.6,0.0,0.0,0.06,0.0,5.8,1.4,0.6,0.8,0.8,0.0,11.65,0.09,0.0,0.0,45.44,43.71,42.08,48.19,44.73,2.7,0.2,2.74,0.26,47.0,43.6,50.0,47.7,2.1,0.19,2.2,0.32,43.33,2/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,lorentz,s,lorentz3500ws,87145-66677,W,s,Steven Lorentz,lorentz,4.666666666666667,54.0,3500,BUF@SJ,SJ,BUF,,,,,,W/UTIL,lorentz3500ws
