RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
lizotte4300cb,56.7,Blake Lizotte,4300,C,0,LA,WAS-DKuemper,6.25,8.0,4.5,-1.19,1.5,3,0,1,0,1.8,20,0,2,3.6,3.1,-140,6.5,79,-158,6.7,0.1,55,28,36,95,8.8,63,36,27,11,0.13,0.3,0.43,12.92,2.0,1.3,1.7,0.76,0.1,0.41,1.7,11.15,9.97,8.17,0.0,0.0,0.1,0.01,0.03,0.33,0.0,0.03,0.13,0.26,0.74,0.01,1.46,0.18,0.36,0.55,14.12,2.34,1.64,2.27,0.72,0.11,0.55,2.18,12.91,10.0,0.0,0.0,0.01,0.0,12.29,2.0,1.29,0.71,1.86,0.0,13.99,0.0,0.0,0.0,47.85,47.74,46.25,44.1,46.82,3.25,0.23,2.72,0.18,47.91,49.0,40.09,48.4,3.18,0.31,3.2,0.16,52.0,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,lizotte,b,lizotte4300cb,87654-103276,C,b,Blake Lizotte,lizotte,7.074999809265137,64.0,4300,WSH@LA,LA,WSH,,,,,,C/UTIL,lizotte4300cb,2700
mcleod3800cr,56.41,Ryan McLeod,3800,C,0,EDM,BUF-CAnderson,6.56,8.4,4.7,0.14,1.7,1,2,3,0,-2.4,48,0,2,4.3,3.4,-160,7.5,54,-149,6.3,-0.3,49,20,36,106,5.6,57,42,21,14,0.17,0.16,0.33,14.03,1.41,1.42,1.99,0.71,0.12,0.42,1.84,10.63,9.46,7.74,0.02,0.03,1.0,0.16,0.22,0.74,0.02,0.01,0.13,0.12,0.24,0.0,2.38,0.14,0.14,0.29,13.75,1.27,1.5,1.92,0.78,0.1,0.14,1.64,9.31,7.77,0.0,0.0,1.11,0.31,9.43,1.75,1.5,0.25,1.86,0.29,13.87,1.04,0.0,0.0,47.56,47.79,42.36,44.67,44.92,3.28,0.32,2.78,0.26,48.25,46.36,38.5,46.82,3.62,0.34,2.55,0.32,47.71,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,mcleod,r,mcleod3800cr,87654-97128,C,r,Ryan McLeod,mcleod,6.674509684244792,51.0,3800,EDM@BUF,EDM,BUF,,,,,,C/UTIL,mcleod3800cr,2600
dries4100cs,53.23,Sheldon Dries,4100,C,0,VAN,NAS-JSaros,6.59,8.4,4.8,-0.44,1.6,4,2,3,0,-2.3,20,0,2,3.1,3.1,-110,6.0,58,-110,6.9,0.0,32,18,29,79,8.0,66,33,33,12,0.21,0.12,0.33,11.3,1.75,1.6,2.22,0.72,0.13,0.6,2.19,8.1,9.17,5.94,0.1,0.02,1.39,0.22,0.39,0.58,0.0,0.0,0.12,0.1,0.42,0.0,1.56,0.23,0.08,0.31,11.42,1.63,1.62,2.23,0.72,0.14,0.85,2.46,7.92,9.46,0.15,0.0,1.24,0.23,7.17,3.33,2.17,1.17,3.0,0.33,11.44,1.87,0.33,0.0,45.92,42.73,47.9,45.33,44.98,3.21,0.26,3.35,0.22,43.08,47.25,41.67,43.25,2.85,0.24,2.75,0.15,40.14,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,dries,s,dries4100cs,87654-82167,C,s,Sheldon Dries,dries,6.960464832394622,43.0,4100,NSH@VAN,VAN,NSH,,,,,,C/UTIL,dries4100cs,2500
backstrom4300cn,53.21,Nicklas Backstrom,4300,C,0,WAS,LA-PCopley,9.52,12.1,7.0,2.08,2.2,2,1,2,0,-4.0,64,0,2,3.1,3.6,119,6.5,21,133,8.4,0.1,33,17,20,95,7.0,45,54,36,11,0.14,0.46,0.6,17.05,2.11,1.46,1.98,0.74,0.1,0.44,1.9,10.79,12.17,8.0,0.08,0.18,3.28,0.51,0.55,0.93,0.0,0.0,0.06,0.28,0.28,0.0,1.79,0.18,0.27,0.45,17.19,1.57,1.09,1.6,0.68,0.17,0.45,1.55,11.9,11.9,0.18,0.18,3.54,0.6,11.6,1.83,1.17,0.67,1.6,0.6,16.58,2.94,0.0,0.33,45.4,46.82,44.1,46.25,47.74,3.13,0.23,3.14,0.25,48.4,40.09,49.0,47.91,3.0,0.27,3.45,0.16,47.86,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,backstrom,n,backstrom4300cn,87654-8714,C,n,Nicklas Backstrom,backstrom,8.004762195405506,21.0,4300,WSH@LA,WSH,LA,,,,,,C/UTIL,backstrom4300cn,3300
barron4000cm,52.11,Morgan Barron,4000,C,0,WPG,SJ-JReimer,6.1,7.8,4.4,-0.73,1.5,3,0,0,0,-1.5,26,0,2,3.9,2.8,-202,6.5,59,-225,5.6,-0.8,39,13,38,83,5.5,36,63,18,11,0.12,0.17,0.29,13.23,1.32,1.65,2.16,0.77,0.07,0.58,2.23,10.51,10.75,7.97,0.0,0.02,0.07,0.0,0.0,0.0,0.02,0.0,0.11,0.15,0.45,0.02,1.47,0.09,0.18,0.27,13.09,1.24,1.55,2.1,0.74,0.06,0.27,1.82,10.73,10.09,0.0,0.0,0.04,0.0,10.63,1.63,1.5,0.13,2.0,0.0,12.97,0.04,0.0,0.0,45.73,44.98,47.44,45.2,44.96,3.09,0.22,2.99,0.18,45.36,47.25,41.36,50.58,3.45,0.18,3.25,0.15,52.17,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,barron,m,barron4000cm,87654-137278,C,m,Morgan Barron,barron,6.5431374942555145,51.0,4000,SJ@WPG,WPG,SJ,,,,,,C/UTIL,barron4000cm,2500
sissons4000cc,47.3,Colton Sissons,4000,C,0,NAS,VAN-ASilovs,8.25,10.5,6.0,1.42,2.1,3,2,2,0,-0.9,32,0,2,3.1,3.1,-109,6.0,42,-110,6.0,-0.5,60,25,38,89,7.1,66,33,41,12,0.13,0.22,0.35,15.69,1.34,1.09,1.74,0.62,0.12,0.69,1.78,10.89,12.14,8.27,0.0,0.0,0.51,0.05,0.09,0.5,0.0,0.0,0.13,0.22,0.33,0.02,1.52,0.25,0.17,0.42,16.12,1.56,1.17,1.58,0.74,0.21,0.58,1.75,10.17,12.75,0.0,0.0,0.65,0.0,9.14,2.29,1.29,1.0,1.71,0.0,16.63,0.81,0.0,0.0,43.12,44.98,45.33,47.9,42.73,3.2,0.22,3.01,0.29,43.25,41.67,47.25,43.08,2.67,0.31,3.38,0.23,40.6,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,sissons,c,sissons4000cc,87654-42705,C,c,Colton Sissons,sissons,6.479999796549479,60.0,4000,NSH@VAN,NSH,VAN,,,,,,C/UTIL,sissons4000cc,2600
kastelic3500cm,45.71,Mark Kastelic,3500,C,0,OTT,CHI-AStalock,4.8,6.2,3.4,-1.0,1.4,4,0,1,0,0.5,64,0,2,4.1,2.5,-267,6.5,66,-257,4.0,-1.4,40,6,34,61,5.8,41,0,8,12,0.11,0.07,0.18,9.28,1.16,1.18,1.72,0.69,0.09,0.62,1.8,7.48,8.19,5.42,0.0,0.0,0.38,0.0,0.02,0.0,0.0,0.0,0.11,0.07,1.09,0.0,1.51,0.0,0.4,0.4,9.48,2.53,1.4,1.8,0.78,0.0,0.2,1.6,8.0,6.8,0.0,0.0,0.2,0.0,8.0,1.6,1.4,0.2,1.8,0.0,9.48,0.2,0.0,0.0,47.75,46.19,50.54,44.09,39.15,3.43,0.26,2.76,0.25,42.09,49.69,44.27,43.15,3.67,0.16,2.5,0.23,41.43,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,kastelic,m,kastelic3500cm,87654-82198,C,m,Mark Kastelic,kastelic,4.333333333333333,48.0,3500,OTT@CHI,OTT,CHI,,,,,,C/UTIL,kastelic3500cm,2500
sturm4000cn,44.74,Nico Sturm,4000,C,0,SJ,WPG-DRittich,6.64,8.5,4.8,-0.19,1.7,3,0,0,0,-1.3,70,1,2,2.8,3.9,167,6.5,41,180,6.3,-0.3,54,21,32,97,7.4,58,41,25,12,0.15,0.14,0.29,13.19,1.32,1.47,1.99,0.74,0.1,0.55,2.02,9.33,10.09,6.96,0.0,0.0,0.56,0.06,0.1,0.56,0.01,0.0,0.14,0.14,0.32,0.01,1.68,0.17,0.17,0.33,13.95,1.42,1.75,2.75,0.64,0.1,0.67,2.42,12.75,11.5,0.0,0.0,0.26,0.0,13.33,2.33,2.0,0.33,3.0,0.0,14.49,0.03,0.0,0.0,46.64,44.96,45.2,47.44,44.98,2.64,0.19,2.87,0.22,50.58,41.36,47.25,45.36,2.42,0.14,3.82,0.17,44.63,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WPG,sturm,n,sturm4000cn,87654-103262,C,n,Nico Sturm,sturm,7.759999778053977,55.0,4000,SJ@WPG,SJ,WPG,,,,,,C/UTIL,sturm4000cn,3100
dowd3900cn,44.27,Nic Dowd,3900,C,0,WAS,LA-PCopley,5.78,7.4,4.2,-0.84,1.5,4,0,0,0,-1.0,70,0,2,3.1,3.6,119,6.5,21,133,6.9,0.2,44,24,36,95,5.1,36,18,9,11,0.19,0.23,0.41,13.24,1.86,1.05,1.44,0.73,0.18,0.81,1.87,9.9,9.54,7.36,0.0,0.01,0.04,0.0,0.03,0.0,0.0,0.01,0.19,0.2,0.59,0.0,0.9,0.0,0.33,0.33,13.77,1.44,1.0,0.8,1.25,0.0,0.5,1.5,10.0,9.6,0.0,0.0,0.01,0.0,10.0,1.5,1.0,0.5,0.8,0.0,13.77,0.01,0.0,0.0,45.4,46.82,44.1,46.25,47.74,3.13,0.23,3.14,0.25,48.4,40.09,49.0,47.91,3.0,0.27,3.45,0.16,47.86,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,dowd,n,dowd3900cn,87654-54478,C,n,Nic Dowd,dowd,7.015999755859375,50.0,3900,WSH@LA,WSH,LA,,,,,,C/UTIL,dowd3900cn,3000
krebs3900cp,43.41,Peyton Krebs,3900,C,0,BUF,EDM-SSkinner,6.15,7.9,4.4,-0.47,1.6,3,2,2,0,-1.4,48,1,2,3.4,4.3,135,7.5,46,127,5.7,-0.6,44,23,46,86,7.2,54,45,36,11,0.15,0.23,0.38,13.63,1.67,0.94,1.33,0.7,0.16,0.24,1.18,9.53,9.03,7.08,0.01,0.09,1.27,0.06,0.1,0.63,0.01,0.0,0.13,0.14,0.63,0.0,1.36,0.18,0.36,0.55,15.62,2.11,1.09,1.36,0.8,0.17,0.18,1.27,9.45,10.73,0.09,0.09,1.44,0.09,9.57,0.86,0.57,0.29,0.86,0.14,15.84,1.04,0.0,0.14,44.06,44.92,44.67,42.36,47.79,3.19,0.25,3.46,0.22,46.82,38.5,46.36,48.25,3.0,0.24,3.62,0.26,51.33,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,krebs,p,krebs3900cp,87654-117048,C,p,Peyton Krebs,krebs,5.460377243329894,53.0,3900,EDM@BUF,BUF,EDM,,,,,,C/UTIL,krebs3900cp,2700
byfield3900cq,41.9,Quinton Byfield,3900,C,0,LA,WAS-DKuemper,5.38,6.9,3.9,-1.24,1.4,1,0,0,0,-2.5,76,0,2,3.6,3.1,-140,6.5,79,-158,5.7,0.0,43,19,39,71,7.3,81,18,36,11,0.08,0.29,0.37,13.04,1.7,1.1,1.98,0.56,0.08,0.36,1.46,10.47,9.98,8.1,0.02,0.02,0.94,0.2,0.27,0.75,0.0,0.0,0.07,0.27,0.54,0.0,1.89,0.0,0.55,0.55,13.29,2.48,1.55,2.73,0.57,0.0,0.27,1.82,11.91,8.82,0.0,0.0,0.68,0.18,11.71,1.57,1.43,0.14,2.86,0.0,13.6,0.37,0.0,0.0,47.85,47.74,46.25,44.1,46.82,3.25,0.23,2.72,0.18,47.91,49.0,40.09,48.4,3.18,0.31,3.2,0.16,52.0,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,byfield,q,byfield3900cq,87654-142016,C,q,Quinton Byfield,byfield,5.674359052609175,39.0,3900,WSH@LA,LA,WSH,,,,,,C/UTIL,byfield3900cq,3100
ryan3500cd,41.54,Derek Ryan,3500,C,0,EDM,BUF-CAnderson,5.18,6.7,3.7,-0.62,1.5,4,0,1,0,-1.5,93,0,2,4.3,3.4,-160,7.5,54,-149,5.3,-0.7,52,20,37,106,5.5,50,42,21,14,0.13,0.13,0.26,11.15,1.4,1.06,1.36,0.78,0.12,0.62,1.68,8.71,8.57,6.18,0.0,0.0,0.1,0.0,0.01,0.0,0.01,0.01,0.12,0.12,0.34,0.0,1.16,0.21,0.0,0.21,11.57,1.09,1.14,1.54,0.74,0.19,0.43,1.57,9.62,7.23,0.0,0.0,0.09,0.0,10.57,1.75,1.25,0.5,1.57,0.0,12.07,0.16,0.0,0.0,47.56,47.79,42.36,44.67,44.92,3.28,0.32,2.78,0.26,48.25,46.36,38.5,46.82,3.62,0.34,2.55,0.32,47.71,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,ryan,d,ryan3500cd,87654-62927,C,d,Derek Ryan,ryan,5.425806353169103,62.0,3500,EDM@BUF,EDM,BUF,,,,,,C/UTIL,ryan3500cd,3000
faksa3700cr,41.36,Radek Faksa,3700,C,0,DAL,CGY-JMarkstrom,4.78,6.1,3.4,-1.43,1.3,4,0,0,0,-1.7,57,0,2,3.3,2.9,-136,6.0,79,-132,5.9,-0.4,63,22,36,97,7.5,72,27,36,11,0.12,0.1,0.22,14.27,0.92,1.18,1.45,0.82,0.1,0.98,2.16,10.0,11.16,7.03,0.0,0.0,0.12,0.0,0.01,0.0,0.02,0.02,0.1,0.08,0.52,0.0,1.15,0.17,0.17,0.33,14.6,1.36,1.58,1.6,0.99,0.11,1.17,2.75,12.55,11.73,0.0,0.0,0.08,0.0,11.4,2.83,1.67,1.17,1.5,0.0,14.56,0.06,0.0,0.0,45.29,46.53,39.49,47.78,52.76,2.91,0.23,3.34,0.2,53.4,36.54,49.3,57.62,3.36,0.14,2.92,0.26,57.43,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,faksa,r,faksa3700cr,87654-23928,C,r,Radek Faksa,faksa,5.625396728515625,63.0,3700,CGY@DAL,DAL,CGY,,,,,,C/UTIL,faksa3700cr,2600
gambrell3600cd,37.38,Dylan Gambrell,3600,C,0,OTT,CHI-AStalock,4.35,5.6,3.1,-1.66,1.2,3,0,1,0,0.6,57,0,2,4.1,2.5,-267,6.5,66,-257,3.6,-1.1,33,9,40,87,6.1,50,33,25,12,0.04,0.07,0.12,11.83,0.61,0.76,1.18,0.65,0.06,0.72,1.49,7.62,9.68,5.58,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.01,0.04,0.06,0.34,0.0,1.09,0.0,0.36,0.36,12.39,1.74,0.55,0.82,0.67,0.0,1.09,1.64,6.73,10.36,0.0,0.0,0.01,0.0,7.38,2.0,0.5,1.5,0.88,0.0,13.52,0.02,0.0,0.0,47.75,46.19,50.54,44.09,39.15,3.43,0.26,2.76,0.25,42.09,49.69,44.27,43.15,3.67,0.16,2.5,0.23,41.43,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,gambrell,d,gambrell3600cd,87654-82909,C,d,Dylan Gambrell,gambrell,3.1911112467447915,45.0,3600,OTT@CHI,OTT,CHI,,,,,,C/UTIL,gambrell3600cd,2500
asplund3300cr,35.06,Rasmus Asplund,3300,C,0,NAS,VAN-ASilovs,5.12,6.6,3.7,-0.27,1.6,4,0,0,0,-4.0,76,0,2,3.1,3.1,-109,6.0,42,-110,5.2,-0.7,27,12,32,86,4.8,9,0,0,11,0.09,0.21,0.3,11.78,1.53,1.19,1.58,0.75,0.08,0.21,1.4,9.21,8.81,7.29,0.0,0.0,0.04,0.0,0.02,0.0,0.02,0.0,0.08,0.21,0.04,0.02,1.33,0.0,0.0,0.0,8.85,0.0,3.0,3.0,1.0,0.0,0.0,3.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.12,44.98,45.33,47.9,42.73,3.2,0.22,3.01,0.29,43.25,41.67,47.25,43.08,2.67,0.31,3.38,0.23,40.6,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,asplund,r,asplund3300cr,87654-84403,C,r,Rasmus Asplund,asplund,4.76000010172526,30.0,3300,NSH@VAN,NSH,VAN,,,,,,C/UTIL,asplund3300cr,2500
jankowski3900cm,32.43,Mark Jankowski,3900,C,0,NAS,VAN-ASilovs,5.77,7.4,4.1,-0.85,1.5,4,0,0,0,-4.0,32,0,2,3.1,3.1,-109,6.0,42,-110,5.4,-0.6,17,6,20,74,5.3,25,16,8,12,0.17,0.1,0.28,12.17,1.38,1.07,1.57,0.68,0.16,0.79,1.86,8.86,10.96,6.36,0.0,0.0,0.11,0.0,0.0,0.0,0.03,0.0,0.14,0.1,0.34,0.0,1.03,0.2,0.0,0.2,12.37,0.97,1.2,2.0,0.6,0.17,0.6,1.8,10.4,12.6,0.0,0.0,0.15,0.0,10.67,2.33,1.33,1.0,1.67,0.0,13.54,0.04,0.0,0.0,43.12,44.98,45.33,47.9,42.73,3.2,0.22,3.01,0.29,43.25,41.67,47.25,43.08,2.67,0.31,3.38,0.23,40.6,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,jankowski,m,jankowski3900cm,87654-68644,C,m,Mark Jankowski,jankowski,5.94482737574084,29.0,3900,NSH@VAN,NSH,VAN,,,,,,C/UTIL,jankowski3900cm,2500
kupari3500cr,31.79,Rasmus Kupari,3500,C,0,LA,WAS-DKuemper,3.34,4.3,2.4,-2.46,1.0,4,0,0,0,-1.8,64,0,2,3.6,3.1,-140,6.5,79,-158,3.8,-1.7,34,13,51,79,4.5,36,63,18,11,0.07,0.14,0.21,10.34,1.22,0.71,1.18,0.6,0.1,0.48,1.19,8.1,8.62,6.14,0.0,0.0,0.1,0.03,0.03,1.0,0.01,0.01,0.05,0.12,0.19,0.0,0.91,0.0,0.36,0.36,9.77,2.21,0.64,1.0,0.64,0.0,0.36,1.0,7.09,8.27,0.0,0.0,0.02,0.09,6.43,1.14,0.57,0.57,1.0,0.14,8.74,0.03,0.0,0.0,47.85,47.74,46.25,44.1,46.82,3.25,0.23,2.72,0.18,47.91,49.0,40.09,48.4,3.18,0.31,3.2,0.16,52.0,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,WAS,kupari,r,kupari3500cr,87654-113289,C,r,Rasmus Kupari,kupari,4.091666539510091,48.0,3500,WSH@LA,LA,WSH,,,,,,C/UTIL,kupari3500cr,2500
aman3500cn,24.67,Nils Aman,3500,C,0,VAN,NAS-JSaros,3.94,5.1,2.8,-1.86,1.1,3,0,0,0,-3.4,64,0,2,3.1,3.1,-110,6.0,58,-110,3.9,-1.5,31,11,45,61,5.7,66,33,25,12,0.06,0.1,0.17,12.3,0.83,0.77,1.11,0.7,0.08,0.63,1.4,7.54,10.67,5.52,0.0,0.0,0.08,0.0,0.02,0.0,0.0,0.0,0.06,0.1,0.21,0.0,1.2,0.15,0.08,0.23,13.06,1.06,1.15,1.69,0.68,0.13,0.69,1.85,8.0,10.38,0.0,0.0,0.01,0.0,8.0,1.83,0.83,1.0,1.67,0.17,13.67,0.03,0.0,0.0,45.92,42.73,47.9,45.33,44.98,3.21,0.26,3.35,0.22,43.08,47.25,41.67,43.25,2.85,0.24,2.75,0.15,40.14,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NAS,aman,n,aman3500cn,87654-170839,C,n,Nils Aman,aman,3.816666603088379,48.0,3500,NSH@VAN,VAN,NSH,,,,,,C/UTIL,aman3500cn,2500
hyman8300wz,94.74,Zach Hyman,8300,W,0,EDM,BUF-CAnderson,17.45,21.8,13.1,1.99,2.1,1,1,16,0,0.0,64,0,2,4.3,3.4,-160,7.5,54,-149,16.2,2.2,71,33,25,106,13.3,64,35,14,14,0.46,0.54,1.0,20.26,2.96,3.59,4.77,0.75,0.13,0.39,3.98,15.92,15.07,12.17,0.16,0.12,3.15,0.73,1.03,0.71,0.01,0.01,0.29,0.41,0.45,0.03,3.23,0.21,0.64,0.86,20.91,2.47,3.21,4.23,0.76,0.07,0.21,3.43,18.31,12.46,0.0,0.21,3.85,0.54,20.71,3.0,2.75,0.25,3.43,0.43,20.86,3.52,0.0,0.13,47.56,47.79,42.36,44.67,44.92,3.28,0.32,2.78,0.26,48.25,46.36,38.5,46.82,3.62,0.34,2.55,0.32,47.71,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BUF,hyman,z,hyman8300wz,87654-12609,W,z,Zach Hyman,hyman,17.558729383680557,63.0,8300,EDM@BUF,EDM,BUF,,,,,,W/UTIL,hyman8300wz,7300
robertson9500wj,90.45,Jason Robertson,9500,W,0,DAL,CGY-JMarkstrom,18.02,22.5,13.5,0.22,1.9,1,1,29,0,1.5,48,0,2,3.3,2.9,-136,6.0,79,-132,17.1,0.4,72,30,27,97,16.7,63,36,27,11,0.54,0.59,1.13,18.84,3.6,3.54,4.79,0.74,0.15,0.24,3.79,16.82,13.63,12.35,0.13,0.2,3.06,0.99,1.28,0.77,0.0,0.0,0.41,0.39,0.24,0.04,3.27,0.33,0.75,1.08,19.72,3.29,4.08,6.0,0.68,0.08,0.17,4.25,17.64,13.36,0.08,0.08,3.79,1.45,18.4,4.67,4.5,0.17,6.25,1.2,19.25,3.84,0.17,0.17,45.29,46.53,39.49,47.78,52.76,2.91,0.23,3.34,0.2,53.4,36.54,49.3,57.62,3.36,0.14,2.92,0.26,57.43,3/6/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,robertson,j,robertson9500wj,87654-82170,W,j,Jason Robertson,robertson,19.19047619047619,63.0,9500,CGY@DAL,DAL,CGY,,,,,,W/UTIL,robertson9500wj,8300
