RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
labanc4300wk,64.22,Kevin Labanc,4300,W,0,SJ,NAS-J.Saros,9.64,12.2,7.1,1.98,2.2,3,2,2,0,1,72,0,3,3,3.2,-100,6,46,112,8.5,0.1,26,15,27,88,3.7,10,50,0,10,0.2,0.31,0.51,15.12,2.02,1.86,2.41,0.77,0.11,0.43,2.29,14.37,11.04,10.3,0.04,0.02,1.45,0.35,0.41,0.84,0,0,0.16,0.29,0.45,0.02,2.05,0,0,0,13.03,0,2,2.83,0.71,0,0.33,2.33,13.5,9.83,0,0,0.97,0.17,10.75,2.25,2,0.25,2.75,0,10.92,0.76,0,0,46.45,43.78,47.27,48.07,44.94,2.64,0.2,3.34,0.23,49.4,43.33,51.5,48.78,2.1,0.14,2.56,0.22,46.33,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,labanc,k,labanc4300wk,87247-58891,W,k,Kevin Labanc,labanc,8.585714535,49,4300,NSH@SJ,SJ,NSH,,,,,,W/UTIL,labanc4300wk,3400
trenin3900wy,63.9,Yakov Trenin,3900,W,0,NAS,SJ-J.Reimer,7.42,9.4,5.4,0.54,1.9,4,0,0,0,-3.5,33,0,2,3.2,3,-120,6,54,-134,6.4,-0.5,52,17,40,88,5.2,44,55,11,9,0.18,0.12,0.29,14.62,1.19,1.8,2.47,0.73,0.1,0.32,2.12,11.32,11.44,8.44,0,0,0.07,0,0.05,0,0.01,0,0.16,0.12,0.54,0.04,1.36,0.11,0.11,0.22,14.93,0.88,1.67,2.22,0.75,0.07,0.22,1.89,10.56,12.11,0,0,0.01,0,9.5,1.83,1.67,0.17,1.83,0,15.1,0.01,0,0,48.64,44.94,48.07,47.27,43.78,3.29,0.21,2.94,0.16,48.78,51.5,43.33,49.4,2.67,0.21,3.1,0.13,50.67,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,trenin,y,trenin3900wy,87247-66408,W,y,Yakov Trenin,trenin,6.52,50,3900,NSH@SJ,NSH,SJ,,,,,,W/UTIL,trenin3900wy,2500
wood4000wm,63.82,Miles Wood,4000,W,0,NJD,LA-P.Copley,7.65,9.7,5.6,0.58,1.9,4,2,4,0,-5.2,33,0,2,3.6,3.1,-143,6.5,76,-134,7.4,-0.7,35,14,30,89,6.4,45,54,27,11,0.15,0.19,0.34,12.85,1.59,2.31,3.17,0.73,0.07,0.24,2.54,11.54,11.88,8.17,0,0.02,1.26,0.27,0.44,0.62,0,0,0.15,0.17,1,0,1.58,0.18,0.09,0.27,11.22,1.44,2.18,3,0.73,0.08,0,2.18,10.18,10.36,0,0.09,0.95,0.36,11,2,2,0,3,0.57,10.65,1.05,0,0.14,47.98,49.33,44.3,44.99,48.16,2.94,0.18,3.11,0.26,51.82,45.22,50.55,47.11,2.45,0.22,3.33,0.17,51.6,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,wood,m,wood4000wm,87247-70118,W,m,Miles Wood,wood,7.566071647,56,4000,LA@NJ,NJ,LA,,,,,,W/UTIL,wood4000wm,2600
mccann5900wj,63.71,Jared McCann,5900,W,0,SEA,BOS-J.Swayman,10.76,13.6,8,-0.02,1.8,1,1,6,0,-5.8,50,0,3,2.7,3.5,148,6,36,150,11.7,1.2,62,32,30,86,13.5,81,18,27,11,0.4,0.31,0.71,15.65,2.72,2.31,3.26,0.71,0.17,0.35,2.66,11.91,9.93,8.76,0.08,0.13,2.55,0.71,0.96,0.74,0.03,0,0.3,0.19,0.41,0.01,2.58,0.36,0.45,0.82,17.03,2.89,2.73,4.27,0.64,0.13,0.45,3.18,14,10.45,0.27,0.09,2.71,1,14.29,2.71,2.43,0.29,3.57,1,16.28,2.46,0.29,0,46.77,46.07,41.37,43,46.31,2.83,0.18,3.47,0.16,50.09,47.4,43.09,43.5,2.82,0.19,2.9,0.17,44.8,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,mccann,j,mccann5900wj,87247-66709,W,j,Jared McCann,mccann,11.84259259,54,5900,BOS@SEA,SEA,BOS,,,,,,W/UTIL,mccann5900wj,4700
bonino4000wn,63.39,Nick Bonino,4000,W,0,SJ,NAS-J.Saros,9.61,12.1,7.1,2.54,2.4,2,2,2,0,-3.6,82,0,3,3,3.2,-100,6,46,112,8.5,1.1,62,29,34,88,6.5,30,60,10,10,0.22,0.15,0.37,16.36,1.36,1.61,2.13,0.75,0.14,1.3,2.91,9.32,12.91,7.11,0.02,0.02,1.58,0.21,0.28,0.74,0.01,0,0.18,0.13,0.37,0.01,2.18,0.1,0.1,0.2,16.59,0.72,1.6,1.9,0.84,0.06,1,2.6,9.6,12.7,0,0,1.49,0.1,11.33,2.67,1.83,0.83,2.17,0,17.2,1.68,0,0,46.45,43.78,47.27,48.07,44.94,2.64,0.2,3.34,0.23,49.4,43.33,51.5,48.78,2.1,0.14,2.56,0.22,46.33,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NAS,bonino,n,bonino4000wn,87247-11122,W,n,Nick Bonino,bonino,7.321052417,57,4000,NSH@SJ,SJ,NSH,,,,,,W/UTIL,bonino4000wn,3300
laine7100wp,63.35,Patrik Laine,7100,W,0,CLB,MIN-M.Fleury,15.09,18.9,11.3,1.97,2.1,1,1,14,0,-5.7,97,0,4,2.6,3.5,155,6,29,162,13.9,0,56,26,20,89,11.9,60,40,30,10,0.36,0.48,0.84,19.4,2.6,3.31,4.71,0.7,0.11,0.36,3.67,14.18,15.03,10.43,0.09,0.15,3.56,0.99,1.52,0.65,0,0,0.27,0.33,0.39,0,2.98,0.27,0.64,0.91,19.4,2.81,2.73,4.09,0.67,0.1,0.82,3.55,14.73,16,0.27,0.27,3.82,1.09,13,3.17,2.5,0.67,3.83,2.83,18.07,4.38,0.33,0.17,46.26,43.13,42.37,50.55,44.42,2.73,0.18,3.24,0.23,46.91,46.83,54.82,48.92,2.91,0.22,2.83,0.06,49.25,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,laine,p,laine7100wp,87247-70900,W,p,Patrik Laine,laine,14.5690482,42,7100,MIN@CBJ,CBJ,MIN,,,,,,W/UTIL,laine7100wp,7000
leivo3900wj,63.33,Josh Leivo,3900,W,0,STL,VAN-A.Silovs,8.24,10.5,6,1.36,2.1,3,2,6,0,-0.1,33,0,2,3.7,3.5,-120,7,51,-125,6.5,-0.3,21,10,17,94,8.5,22,11,11,9,0.1,0.23,0.33,12.31,1.61,1.95,2.84,0.69,0.05,0.26,2.21,10.57,9.05,7.95,0,0,0.8,0.11,0.11,1,0,0,0.1,0.23,0.54,0,2.44,0,0.4,0.4,11.62,2.06,3,4,0.75,0,0.2,3.2,10.8,9.4,0,0,0.91,0.2,14,3.5,3.5,0,5,0.5,13.26,1.65,0,0,43.16,40.68,46.22,47.9,43.3,2.96,0.26,2.86,0.3,42.9,40.82,47.3,44.82,3.1,0.13,3.09,0.32,43.14,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,leivo,j,leivo3900wj,87247-15255,W,j,Josh Leivo,leivo,6.556097263,41,3900,VAN@STL,STL,VAN,,,,,,W/UTIL,leivo3900wj,2500
jeannot3900wt,63.03,Tanner Jeannot,3900,W,0,NAS,SJ-J.Reimer,7.89,10,5.8,1.01,2,3,0,0,0,-3.3,57,0,2,3.2,3,-120,6,54,-134,6.7,-1.4,52,20,46,88,7.5,66,33,33,9,0.13,0.15,0.28,15.68,1.07,1.52,2.33,0.65,0.09,0.97,2.48,11.28,11.77,8.42,0.01,0,0.61,0.09,0.14,0.67,0,0,0.12,0.15,1.42,0.01,1.51,0.22,0.11,0.33,14.85,1.33,1.67,2.22,0.75,0.13,0.78,2.44,12,10.11,0,0,0.01,0,11.67,2.17,1.33,0.83,2,0,15.15,0,0,0,48.64,44.94,48.07,47.27,43.78,3.29,0.21,2.94,0.16,48.78,51.5,43.33,49.4,2.67,0.21,3.1,0.13,50.67,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SJ,jeannot,t,jeannot3900wt,87247-73951,W,t,Tanner Jeannot,jeannot,6.414545233,55,3900,NSH@SJ,NSH,SJ,,,,,,W/UTIL,jeannot3900wt,2800
foegele4000ww,62.84,Warren Foegele,4000,W,0,EDM,PIT-T.Jarry,6.67,8.5,4.8,-0.4,1.7,3,2,5,0,-2,77,0,2,3.6,3.6,-110,7,77,100,5.6,-0.8,40,17,42,105,12.4,80,0,30,10,0.16,0.1,0.26,11.73,1.33,1.61,2.41,0.67,0.1,0.26,1.87,10.78,9.06,7.89,0,0.01,0.41,0.06,0.08,0.71,0.01,0,0.15,0.09,0.34,0,2.16,0.5,0.13,0.63,13.02,2.9,2.88,3.38,0.85,0.17,0.5,3.38,11.25,7.5,0,0,0.7,0,12,3.17,2.67,0.5,3,0,13.02,0.77,0,0,48.28,47.29,46.66,44.72,49.92,3.25,0.31,3.01,0.21,49.5,48.9,40,62.7,3.1,0.35,2.9,0.24,59.5,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PIT,foegele,w,foegele4000ww,87247-74076,W,w,Warren Foegele,foegele,7.395348837,43,4000,EDM@PIT,EDM,PIT,,,,,,W/UTIL,foegele4000ww,3200
kaliyev4600wa,62.61,Arthur Kaliyev,4600,W,0,LA,NJD-V.Vanecek,7.85,10,5.7,-0.39,1.7,4,2,4,0,-2.7,57,1,2,3.1,3.6,120,6.5,24,112,8.2,-0.2,47,15,31,95,5.5,11,33,11,9,0.2,0.22,0.42,12.4,2.03,2.29,3.34,0.69,0.09,0.2,2.49,10.82,8.23,8.29,0.14,0.03,2.07,0.64,0.92,0.7,0,0,0.05,0.2,0.49,0,1.48,0.25,0,0.25,11.1,1.35,1,2.75,0.36,0.25,0.5,1.5,7.75,8.5,0.25,0,1.64,0.25,7.75,1.5,1,0.5,2.75,0.5,11.1,1.64,0.25,0,48.83,48.16,44.99,44.3,49.33,3.22,0.23,2.93,0.2,47.11,50.55,45.22,51.82,3.11,0.36,2.91,0.19,53.86,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,kaliyev,a,kaliyev4600wa,87247-117093,W,a,Arthur Kaliyev,kaliyev,9.310525995,38,4600,LA@NJ,LA,NJ,,,,,,W/UTIL,kaliyev4600wa,3500
namestnikov3600wv,62.49,V. Namestnikov,3600,W,0,TB,BUF-E.Comrie,6.74,8.6,4.9,0.45,1.9,4,2,2,0,-3.9,57,0,2,4.3,2.9,-225,7,81,-245,5.3,-1.3,51,19,39,94,6.8,72,27,36,11,0.11,0.16,0.28,12.61,1.33,1.22,1.61,0.75,0.09,0.45,1.67,9.63,9.31,7.39,0,0.05,0.87,0.08,0.13,0.64,0,0,0.11,0.11,0.61,0.01,1.44,0.18,0.27,0.45,11.09,2.43,1.18,1.64,0.72,0.15,0.36,1.55,9.82,7.09,0,0,0.01,0,10,2,1.5,0.5,2.17,0,11.89,0.01,0,0,46.88,44.96,41.98,43.76,44.88,3.44,0.27,2.73,0.26,52,41.9,45.27,45.2,3.55,0.21,2.3,0.35,47,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BUF,namestnikov,v,namestnikov3600wv,87247-15313,W,v,Vladislav Namestnikov,namestnikov,5.351851852,54,3600,BUF@TB,TB,BUF,,,,,,W/UTIL,namestnikov3600wv,2500
boqvist3600wj,62.22,Jesper Boqvist,3600,W,0,NJD,LA-P.Copley,4.23,5.5,3,-2.06,1.2,3,0,0,0,-1.8,57,0,2,3.6,3.1,-143,6.5,76,-134,5.1,-1.2,49,19,39,89,5.3,45,18,18,11,0.14,0.16,0.3,12.11,1.49,1.03,1.49,0.69,0.14,0.3,1.33,10.27,10.13,7.52,0,0.01,0.31,0.01,0.06,0.2,0,0,0.14,0.15,0.1,0,1.21,0,0.43,0.43,11.44,2.25,0.71,1.29,0.56,0,0.43,1.14,11.57,9.29,0,0,0.4,0,10.83,1,0.5,0.5,0.83,0,11.36,0.46,0,0,47.98,49.33,44.3,44.99,48.16,2.94,0.18,3.11,0.26,51.82,45.22,50.55,47.11,2.45,0.22,3.33,0.17,51.6,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,LA,boqvist,j,boqvist3600wj,87247-97233,W,j,Jesper Boqvist,boqvist,4,49,3600,LA@NJ,NJ,LA,,,,,,W/UTIL,boqvist3600wj,2500
smith3500wc,62.1,Craig Smith,3500,W,0,BOS,SEA-P.Grubauer,5.29,6.8,3.8,-0.81,1.5,3,0,0,0,-3.3,66,0,3,3.5,2.7,-178,6,64,-182,7.1,-0.5,41,20,42,95,5,30,70,20,10,0.18,0.2,0.38,11.92,1.91,1.76,2.36,0.75,0.1,0.31,2.08,10.5,9.92,7.99,0,0.04,0.87,0.13,0.16,0.83,0,0,0.18,0.16,0.33,0,1.45,0.2,0,0.2,11.06,1.09,1.5,1.8,0.83,0.13,0.1,1.6,9.8,10.2,0,0,0.4,0.1,9.2,1.6,1.4,0.2,1.6,0,10.33,0.01,0,0,44.42,46.31,43,41.37,46.07,3.3,0.22,3.06,0.27,43.5,43.09,47.4,50.09,3.4,0.09,2.55,0.18,48.71,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,smith,c,smith3500wc,87247-15239,W,c,Craig Smith,smith,4.439534742,43,3500,BOS@SEA,BOS,SEA,,,,,,W/UTIL,smith3500wc,2500
aubekubel3600wn,61.8,N. Aube-Kubel,3600,W,0,WAS,ANA-J.Gibson,5.94,7.6,4.3,-0.35,1.7,4,0,1,0,0,57,0,2,4,2.2,-335,6,92,-225,4,-1.4,29,7,33,100,4.4,60,30,10,10,0.08,0.11,0.19,10.33,1.1,1.21,1.76,0.69,0.07,0.23,1.44,9.45,8.75,6.72,0,0,0.02,0,0,0,0,0,0.08,0.11,0.39,0,1.72,0,0.11,0.11,12.51,0.53,2.11,2.67,0.79,0,0.11,2.22,12.44,11,0,0,0.04,0,11.8,2.6,2.6,0,3.6,0,11.19,0.01,0,0,53.12,46.14,52.52,46.15,42.3,3.19,0.23,3.19,0.26,47.4,60.45,50.5,40.55,3,0.2,3.55,0.23,36.5,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,aubekubel,n,aubekubel3600wn,87247-59263,W,n,Nicolas Aube-Kubel,aubekubel,4,36,3600,ANH@WSH,WSH,ANH,,,,,,W/UTIL,aubekubel3600wn,#N/A
amadio3900wm,61.7,Michael Amadio,3900,W,0,VGK,CGY-J.Markstrom,6.53,8.3,4.7,-0.35,1.7,2,0,0,0,-3,57,0,2,3.5,3.1,-135,6.5,61,-170,6.6,-0.4,38,21,40,88,7.1,44,55,22,9,0.23,0.14,0.37,12.56,1.77,1.38,1.75,0.79,0.16,0.3,1.68,12.7,11.04,9.07,0.01,0,0.25,0.04,0.04,1,0,0,0.21,0.14,0.3,0,1.84,0.22,0.11,0.33,12.1,1.64,2.11,2.56,0.83,0.11,0.11,2.22,13,11.78,0,0,0.41,0.11,13.4,2.8,2.6,0.2,3,0.2,12.48,0.7,0,0,43.05,50.19,39.49,47.79,52.58,2.59,0.21,3.42,0.2,49.33,34.82,50.89,60.45,2.44,0,3.18,0.26,61.43,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CGY,amadio,m,amadio3900wm,87247-59142,W,m,Michael Amadio,amadio,6.61627907,43,3900,CGY@VGK,VGK,CGY,,,,,,W/UTIL,amadio3900wm,#N/A
foligno3700wm,61.23,Marcus Foligno,3700,W,0,MIN,CLB-J.Korpisalo,7.51,9.6,5.5,1.02,2,2,2,7,0,-3.3,50,1,2,3.5,2.6,-185,6,71,-196,6.4,-0.9,39,17,42,96,3.8,33,33,0,12,0.13,0.28,0.4,15.57,1.54,1.19,1.88,0.63,0.11,0.54,1.73,11.78,11.05,8.83,0.01,0.04,1.44,0.17,0.21,0.81,0,0,0.11,0.24,1.15,0,1.84,0,0.13,0.13,13.97,0.56,1.13,1.63,0.69,0,0.63,1.75,12.38,12.63,0,0,1.02,0.13,11,2.5,1.25,1.25,2,0.25,12.26,1,0,0,50.67,44.42,50.55,42.37,43.13,3.24,0.23,3.02,0.24,48.92,54.82,46.83,46.91,3.33,0.23,2.36,0.23,48.5,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CLB,foligno,m,foligno3700wm,87247-11150,W,m,Marcus Foligno,foligno,5.888888889,45,3700,MIN@CBJ,MIN,CBJ,IR,Lower body,,,,W/UTIL,foligno3700wm,#N/A
okposo4200wk,61.15,Kyle Okposo,4200,W,0,BUF,TB-A.Vasilevskiy,7.84,10,5.7,0.38,1.9,4,2,4,0,-3.8,57,1,2,2.9,4.3,182,7,19,198,8.8,0,47,25,42,85,6.6,55,44,11,9,0.21,0.29,0.5,15.64,1.92,2.13,2.8,0.76,0.1,0.29,2.42,10.28,9.59,7.47,0.05,0.07,1.4,0.14,0.26,0.55,0.03,0,0.13,0.22,0.42,0.04,1.9,0,0.3,0.3,15.64,1.15,2.4,2.8,0.86,0,0,2.4,10.2,8.5,0,0,1.33,0.1,12,3,3,0,3.2,0,15.9,2.03,0,0,45.44,44.88,43.76,41.98,44.96,3.17,0.25,3.27,0.2,45.2,45.27,41.9,52,2.7,0.15,2.64,0.14,54.5,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TB,okposo,k,okposo4200wk,87247-8502,W,k,Kyle Okposo,okposo,8.066666921,48,4200,BUF@TB,BUF,TB,,,,,,W/UTIL,okposo4200wk,3100
podkolzin3000wv,60.94,Vasily Podkolzin,3000,W,0,VAN,STL-J.Binnington,6.74,8.6,4.9,1.62,2.2,3,2,4,0,-0.8,93,0,2,3.5,3.7,-100,7,49,104,5.9,-0.7,30,11,33,86,3.9,27,45,9,11,0.13,0.19,0.31,13.22,1.41,1.41,2.04,0.69,0.09,0.41,1.81,11.25,11,8.25,0.04,0,0.56,0.08,0.1,0.8,0,0,0.09,0.19,0.39,0,1.61,0.13,0,0.13,12.98,0.6,1.25,1.63,0.77,0.1,0.25,1.5,11.63,8.5,0,0,0.66,0,11.71,1.14,1,0.14,1.29,0,12.62,0.69,0,0,46.47,43.3,47.9,46.22,40.68,3.17,0.27,2.48,0.23,44.82,47.3,40.82,42.9,3.18,0.23,2.7,0.22,44.5,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,STL,podkolzin,v,podkolzin3000wv,87247-152162,W,v,Vasily Podkolzin,podkolzin,3.96666654,24,3000,VAN@STL,VAN,STL,,,,,,W/UTIL,podkolzin3000wv,2500
eberle5600wj,60.9,Jordan Eberle,5600,W,0,SEA,BOS-J.Swayman,9.73,12.3,7.2,-0.46,1.7,1,2,2,0,-5.8,41,0,3,2.7,3.5,148,6,36,150,10.4,0.8,54,33,45,86,12.2,45,54,36,11,0.24,0.46,0.69,16.74,2.47,2.06,2.84,0.72,0.11,0.29,2.35,12.45,12.33,9.29,0.04,0.12,2.53,0.23,0.34,0.68,0,0,0.2,0.34,0.35,0,2.41,0.27,0.64,0.91,16.45,3.32,2.09,2.91,0.72,0.13,0.18,2.27,13.36,11,0,0.36,2.7,0.27,13.29,2.43,2.29,0.14,3,0.29,16.47,2.41,0,0.29,46.77,46.07,41.37,43,46.31,2.83,0.18,3.47,0.16,50.09,47.4,43.09,43.5,2.82,0.19,2.9,0.17,44.8,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,eberle,j,eberle5600wj,87247-9025,W,j,Jordan Eberle,eberle,11.1982454,57,5600,BOS@SEA,SEA,BOS,,,,,,W/UTIL,eberle5600wj,4300
motte3900wt,59.72,Tyler Motte,3900,W,0,NYR,DET-V.Husso,6.51,8.3,4.7,-0.37,1.7,4,0,0,0,-2.6,33,0,3,3.7,3,-155,6.5,76,-137,6.3,-0.9,38,9,25,102,4,20,40,0,10,0.08,0.09,0.17,13.36,0.76,1.75,2.38,0.73,0.05,1.03,2.77,9.11,10.69,6.72,0,0,0.22,0.03,0.08,0.33,0.01,0,0.07,0.09,0.19,0.04,1.2,0,0,0,11.61,0,0.86,1.14,0.75,0,1.57,2.43,6.43,11.57,0,0,0.08,0,6.6,2.8,0.8,2,1.2,0,11.56,0.11,0,0,47.19,44.82,47.69,45.42,39.85,2.82,0.25,2.86,0.24,41.27,51.64,47.27,35.82,2.36,0.31,2.82,0.13,33.14,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,motte,t,motte3900wt,87247-68667,W,t,Tyler Motte,motte,6.717948718,39,3900,NYR@DET,NYR,DET,,,,,,W/UTIL,motte3900wt,2500
lewis3900wt,59.14,Trevor Lewis,3900,W,0,CGY,VGK-L.Brossoit,5.33,6.8,3.8,-1.55,1.4,4,0,0,0,-3.7,33,2,1,3.1,3.5,115,6.5,39,140,5.9,-1.2,57,19,40,103,4.3,50,50,10,10,0.12,0.13,0.25,12.5,1.2,1.75,2.38,0.74,0.07,0.4,2.15,10.58,8.37,7.99,0.01,0,0.13,0.03,0.04,0.75,0.01,0,0.1,0.13,0.28,0.02,1.32,0,0.09,0.09,11.21,0.48,1.91,2.7,0.71,0,0.45,2.36,10.18,7.73,0,0,0.14,0.09,9.86,1.57,1.29,0.29,2.5,0,11.39,0.15,0,0,54.12,52.58,47.79,39.49,50.19,3.11,0.21,2.34,0.24,60.45,50.89,34.82,49.33,3.09,0.21,2,0.22,50.6,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,lewis,t,lewis3900wt,87247-8966,W,t,Trevor Lewis,lewis,6.525862069,58,3900,CGY@VGK,CGY,VGK,,,,,,W/UTIL,lewis3900wt,#N/A
pelletier3600wj,57.43,Jakob Pelletier,3600,W,0,CGY,VGK-L.Brossoit,7.45,9.5,5.4,1.16,2.1,2,2,0,0,-2.4,66,2,1,3.1,3.5,115,6.5,39,140,10,0.5,11,5,1,52,10,85,14,42,7,0.17,0.17,0.33,14.15,1.4,1.83,2.91,0.63,0.09,0.42,2.25,13.75,7.83,9.92,0.08,0.08,2.42,0.67,0.75,0.89,0,0,0.08,0.08,0,0,2.28,0.18,0.18,0.36,14.81,1.46,1.91,3.1,0.62,0.1,0.45,2.36,14.36,8.36,0.09,0.09,2.57,0.73,15.43,2.57,2,0.57,3.33,0.86,15.92,2.81,0.14,0.14,54.12,52.58,47.79,39.49,50.19,3.11,0.21,2.34,0.24,60.45,50.89,34.82,49.33,3.09,0.21,2,0.22,50.6,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,pelletier,j,pelletier3600wj,87247-117058,W,j,Jakob Pelletier,pelletier,7.016666412,12,3600,CGY@VGK,CGY,VGK,,,,,,W/UTIL,pelletier3600wj,#N/A
toropchenko3600wa,57.28,A. Toropchenko,3600,W,0,STL,VAN-A.Silovs,5.21,6.7,3.7,-1.08,1.4,4,0,0,0,-3.9,57,0,2,3.7,3.5,-120,7,51,-125,4.4,-1.2,44,13,32,96,5.2,77,22,22,9,0.08,0.09,0.16,10.82,0.89,1.2,1.53,0.79,0.06,0.52,1.72,7.22,9.85,5.59,0,0,0.09,0.01,0.03,0.5,0,0,0.08,0.09,0.32,0,1.05,0.1,0.1,0.2,13.46,0.89,1.2,1.44,0.83,0.08,0.7,1.9,9,10.8,0,0,0.24,0,11,2,1.17,0.83,1.5,0,14.36,0.39,0,0,43.16,40.68,46.22,47.9,43.3,2.96,0.26,2.86,0.3,42.9,40.82,47.3,44.82,3.1,0.13,3.09,0.32,43.14,2/23/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,toropchenko,a,toropchenko3600wa,87247-81984,W,a,Alexey Toropchenko,toropchenko,4.50909077,44,3600,VAN@STL,STL,VAN,,,,,,W/UTIL,toropchenko3600wa,2500
