RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master.1,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
arvidsson6000wv,89.9,Viktor Arvidsson,6000,W,0,LA,VAN-TDemko,14.71,18.4,11.0,3.74,2.5,2,2,23,0,1.6,94,0,2,3.8,2.8,-192,6.5,61,-190,12.0,1.1,57,22,29,94,14.0,83,16,25,12,0.26,0.44,0.7,16.92,2.48,2.84,3.83,0.74,0.09,0.63,3.46,14.47,12.97,11.03,0.09,0.14,2.06,0.53,0.68,0.77,0.01,0.0,0.16,0.3,0.2,0.03,3.17,0.23,0.31,0.54,18.11,1.79,4.23,5.31,0.8,0.05,1.08,5.31,16.31,12.92,0.08,0.08,2.04,0.46,16.67,6.17,5.17,1.0,6.0,0.17,17.49,2.27,0.0,0.17,49.17,47.97,45.49,44.36,42.04,3.27,0.23,3.0,0.29,49.92,46.91,39.92,39.18,3.08,0.15,3.17,0.21,39.5,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,arvidsson,v,arvidsson6000wv,88140-59207,W,v,Viktor Arvidsson,arvidsson,12.701562881469728,64.0,6000,VAN@LA,LA,VAN,,,,,,W/UTIL,arvidsson6000wv,5600
nylander8500ww,89.41,William Nylander,8500,W,0,TOR,OTT-MSogaard,17.23,21.6,12.9,1.38,2.0,2,1,13,1,-0.9,75,2,1,3.5,3.1,-135,6.5,58,-140,17.5,2.2,77,34,15,97,15.9,58,16,16,12,0.52,0.64,1.16,18.45,3.77,3.45,4.83,0.71,0.15,0.39,3.83,14.1,12.66,10.8,0.17,0.22,3.76,0.89,1.29,0.69,0.0,0.0,0.35,0.42,0.33,0.02,2.82,0.38,0.77,1.15,18.37,3.75,3.31,4.92,0.67,0.12,0.69,4.0,13.33,15.42,0.08,0.31,2.83,0.67,13.33,4.0,3.17,0.83,5.0,1.0,20.17,3.26,0.0,0.5,42.93,45.4,44.01,43.44,45.4,3.18,0.25,3.46,0.19,42.83,41.69,48.83,41.62,2.33,0.32,3.86,0.11,43.71,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,nylander,w,nylander8500ww,88140-59276,W,w,William Nylander,nylander,17.795587876263788,68.0,8500,TOR@OTT,TOR,OTT,,,,,,W/UTIL,nylander8500ww,7700
marner8100wm,89.19,Mitch Marner,8100,W,0,TOR,OTT-MSogaard,17.84,22.3,13.4,2.77,2.2,1,1,8,0,1.4,63,2,1,3.5,3.1,-135,6.5,58,-140,17.9,2.0,83,30,14,97,22.2,91,8,50,12,0.41,0.93,1.33,21.43,3.72,2.67,3.65,0.73,0.15,0.6,3.27,14.49,11.98,10.65,0.08,0.36,3.77,0.74,0.97,0.76,0.04,0.02,0.28,0.54,0.33,0.01,2.7,0.46,1.23,1.69,21.45,4.73,2.31,2.83,0.81,0.2,0.85,3.15,15.0,15.25,0.08,0.31,2.83,0.42,15.5,3.33,2.0,1.33,2.33,0.5,24.01,3.25,0.0,0.5,42.93,45.4,44.01,43.44,45.4,3.18,0.25,3.46,0.19,42.83,41.69,48.83,41.62,2.33,0.32,3.86,0.11,43.71,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,OTT,marner,m,marner8100wm,88140-66683,W,m,Mitchell Marner,marner,16.905881993910846,68.0,8100,TOR@OTT,TOR,OTT,,,,,,W/UTIL,marner8100wm,7100
kane7000wp,88.03,Patrick Kane,7000,W,0,NYR,PIT-TJarry,13.77,17.3,10.3,0.85,2.0,2,1,22,1,-1.2,94,1,2,3.6,3.0,-145,6.5,75,-145,14.7,1.3,61,26,30,89,20.2,50,21,35,14,0.32,0.59,0.9,20.48,2.64,3.43,4.35,0.79,0.09,0.24,3.67,12.78,16.4,9.65,0.09,0.26,3.62,1.1,1.33,0.83,0.0,0.0,0.23,0.33,0.22,0.0,3.25,0.8,0.5,1.3,19.13,4.08,3.7,5.0,0.74,0.22,0.3,4.0,13.8,15.8,0.2,0.2,3.1,0.9,14.5,3.5,3.17,0.33,4.83,1.83,18.57,2.65,0.33,0.0,45.54,45.21,47.0,45.95,50.97,2.92,0.24,3.04,0.22,44.0,45.86,46.83,54.36,3.08,0.24,3.0,0.21,56.0,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,kane,p,kane7000wp,88140-8262,W,p,Patrick Kane,kane,13.65901659355789,61.0,7000,PIT@NYR,NYR,PIT,,,,,,W/UTIL,kane7000wp,6600
kempe6500wa,87.47,Adrian Kempe,6500,W,0,LA,VAN-TDemko,15.09,18.9,11.3,3.14,2.3,1,1,15,1,-1.9,92,0,2,3.8,2.8,-192,6.5,61,-190,14.0,2.7,68,30,30,94,12.3,66,33,25,12,0.46,0.33,0.79,18.97,2.5,3.34,4.46,0.75,0.14,0.38,3.72,13.35,12.21,10.1,0.12,0.14,3.09,0.77,1.14,0.67,0.03,0.0,0.31,0.19,0.53,0.03,3.02,0.31,0.31,0.62,18.92,1.97,3.15,4.77,0.66,0.1,0.31,3.46,13.92,9.62,0.0,0.08,3.05,0.54,15.0,3.5,3.17,0.33,4.83,0.67,18.69,3.21,0.0,0.17,49.17,47.97,45.49,44.36,42.04,3.27,0.23,3.0,0.29,49.92,46.91,39.92,39.18,3.08,0.15,3.17,0.21,39.5,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,kempe,a,kempe6500wa,88140-62429,W,a,Adrian Kempe,kempe,13.5,69.0,6500,VAN@LA,LA,VAN,,,,,,W/UTIL,kempe6500wa,6000
robertson9000wj,85.98,Jason Robertson,9000,W,0,DAL,CGY-JMarkstrom,16.4,20.5,12.3,-0.42,1.8,1,1,22,1,0.2,63,0,2,2.9,3.2,110,6.0,44,105,17.4,0.6,72,32,27,99,17.8,66,33,33,12,0.52,0.63,1.14,18.67,3.66,3.52,4.76,0.74,0.15,0.24,3.76,16.81,13.43,12.31,0.13,0.22,3.03,1.04,1.35,0.77,0.0,0.0,0.38,0.4,0.26,0.03,3.1,0.38,0.69,1.08,18.46,3.51,3.77,5.18,0.73,0.1,0.31,4.08,15.75,12.42,0.23,0.23,3.17,1.42,13.71,3.71,3.43,0.29,4.71,1.86,17.29,2.9,0.29,0.29,44.81,46.98,39.22,47.32,52.77,2.94,0.24,3.34,0.2,50.55,39.29,45.18,56.0,3.08,0.3,2.64,0.16,54.14,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,robertson,j,robertson9000wj,88140-82170,W,j,Jason Robertson,robertson,18.849275008491848,69.0,9000,DAL@CGY,DAL,CGY,,,,,,W/UTIL,robertson9000wj,8000
tarasenko6000wv,85.85,V. Tarasenko,6000,W,0,NYR,PIT-TJarry,12.74,16.0,9.5,1.77,2.1,1,2,11,0,0.9,54,1,2,3.6,3.0,-145,6.5,75,-145,13.7,0.6,54,24,28,97,10.6,66,33,16,12,0.39,0.49,0.89,16.87,3.16,2.61,3.56,0.73,0.15,0.44,3.05,11.28,13.89,8.46,0.05,0.17,2.64,0.66,0.96,0.69,0.01,0.0,0.33,0.32,0.16,0.03,2.89,0.23,0.46,0.69,16.22,2.55,2.54,3.58,0.71,0.09,0.31,2.85,11.42,14.25,0.0,0.15,2.75,0.67,12.0,3.0,2.5,0.5,3.33,0.67,15.44,1.9,0.0,0.17,45.54,45.21,47.0,45.95,50.97,2.92,0.24,3.04,0.22,44.0,45.86,46.83,54.36,3.08,0.24,3.0,0.21,56.0,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,tarasenko,v,tarasenko6000wv,88140-23071,W,v,Vladimir Tarasenko,tarasenko,11.743636807528407,55.0,6000,PIT@NYR,NYR,PIT,,,,,,W/UTIL,tarasenko6000wv,4900
moore5500wt,84.37,Trevor Moore,5500,W,0,LA,VAN-TDemko,10.0,12.6,7.4,0.0,1.8,2,0,2,0,1.6,24,0,2,3.8,2.8,-192,6.5,61,-190,11.0,1.0,46,20,28,94,9.8,25,16,8,12,0.23,0.34,0.56,17.4,1.93,2.93,3.91,0.75,0.08,0.48,3.41,14.14,12.7,10.61,0.01,0.07,1.87,0.36,0.49,0.74,0.06,0.01,0.15,0.25,0.45,0.01,2.05,0.17,0.33,0.5,15.32,1.96,1.67,2.33,0.71,0.1,0.5,2.17,12.33,12.83,0.0,0.0,0.87,0.0,13.25,2.5,1.75,0.75,2.5,0.0,16.11,1.06,0.0,0.0,49.17,47.97,45.49,44.36,42.04,3.27,0.23,3.0,0.29,49.92,46.91,39.92,39.18,3.08,0.15,3.17,0.21,39.5,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,VAN,moore,t,moore5500wt,88140-74112,W,t,Trevor Moore,moore,9.882608828337297,46.0,5500,VAN@LA,LA,VAN,,,,,,W/UTIL,moore5500wt,4000
kreider6200wc,83.18,Chris Kreider,6200,W,0,NYR,PIT-TJarry,12.78,16.1,9.5,1.42,2.1,2,2,15,0,-1.2,95,1,2,3.6,3.0,-145,6.5,75,-145,14.2,0.6,67,31,27,105,12.1,66,33,25,12,0.5,0.32,0.82,18.75,2.62,2.94,4.13,0.71,0.17,0.36,3.3,12.72,12.37,9.75,0.13,0.14,3.31,0.72,1.18,0.61,0.06,0.0,0.3,0.18,0.36,0.02,2.91,0.46,0.15,0.62,17.5,2.13,2.62,3.92,0.67,0.18,0.15,2.77,10.42,10.0,0.08,0.0,3.27,0.67,12.67,2.67,2.67,0.0,4.17,1.17,15.95,2.14,0.0,0.0,45.54,45.21,47.0,45.95,50.97,2.92,0.24,3.04,0.22,44.0,45.86,46.83,54.36,3.08,0.24,3.0,0.21,56.0,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,kreider,c,kreider6200wc,88140-21927,W,c,Chris Kreider,kreider,13.260000375600962,65.0,6200,PIT@NYR,NYR,PIT,,,,,,W/UTIL,kreider6200wc,5900
panarin7200wa,82.63,Artemi Panarin,7200,W,0,NYR,PIT-TJarry,14.52,18.2,10.8,1.21,2.0,1,1,13,0,0.9,75,1,2,3.6,3.0,-145,6.5,75,-145,14.4,0.2,67,32,28,105,10.9,58,41,25,12,0.3,0.79,1.08,19.74,3.28,2.4,3.55,0.68,0.12,0.21,2.62,14.93,14.0,10.89,0.06,0.36,3.39,0.67,1.06,0.63,0.0,0.0,0.24,0.43,0.37,0.0,2.63,0.15,0.69,0.85,19.27,2.65,1.85,2.92,0.63,0.08,0.08,1.92,14.92,15.33,0.08,0.31,3.44,1.0,13.67,2.0,1.83,0.17,2.83,1.17,19.3,2.68,0.17,0.33,45.54,45.21,47.0,45.95,50.97,2.92,0.24,3.04,0.22,44.0,45.86,46.83,54.36,3.08,0.24,3.0,0.21,56.0,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,panarin,a,panarin7200wa,88140-62493,W,a,Artemi Panarin,panarin,14.370588414809284,68.0,7200,PIT@NYR,NYR,PIT,,,,,,W/UTIL,panarin7200wa,6400
tkachuk8000wb,82.32,Brady Tkachuk,8000,W,0,OTT,TOR-MMurray,16.43,20.6,12.3,1.56,2.1,1,1,23,1,-2.7,80,0,2,3.1,3.5,114,6.5,42,120,16.6,0.8,64,33,33,89,13.6,60,40,20,15,0.42,0.6,1.02,18.72,3.27,3.97,5.47,0.73,0.11,0.11,4.08,15.84,12.34,11.62,0.13,0.24,3.99,1.16,1.56,0.74,0.0,0.0,0.29,0.36,1.32,0.01,3.52,0.36,0.5,0.86,18.34,2.81,3.57,5.93,0.6,0.1,0.0,3.57,15.43,11.86,0.14,0.07,4.18,1.0,15.71,3.57,3.57,0.0,5.86,1.43,18.93,4.22,0.29,0.0,45.62,45.4,43.44,44.01,45.4,3.56,0.24,3.13,0.23,41.62,48.83,41.69,42.83,3.93,0.15,2.58,0.19,38.83,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,tkachuk,b,tkachuk8000wb,88140-97147,W,b,Brady Tkachuk,tkachuk,16.647058823529413,68.0,8000,TOR@OTT,OTT,TOR,,,,,,W/UTIL,tkachuk8000wb,7300
guentzel7600wj,82.29,Jake Guentzel,7600,W,0,PIT,NYR-IShesterkin,16.46,20.6,12.3,2.37,2.2,1,1,26,1,-2.5,94,0,2,3.0,3.6,125,6.5,25,125,17.0,2.3,70,36,23,95,17.2,84,15,46,13,0.54,0.52,1.05,20.4,3.09,3.42,4.67,0.73,0.16,0.51,3.92,18.93,15.64,13.98,0.09,0.15,3.68,0.89,1.24,0.72,0.0,0.0,0.45,0.36,0.55,0.11,3.29,0.5,0.36,0.86,20.15,2.56,3.79,5.5,0.69,0.13,0.93,4.71,21.57,15.43,0.07,0.29,3.72,1.07,23.57,5.57,4.29,1.29,5.29,1.14,19.95,3.16,0.14,0.43,51.28,50.97,45.95,47.0,45.21,3.28,0.22,2.75,0.2,54.36,46.83,45.86,44.0,3.36,0.23,2.75,0.24,44.17,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,guentzel,j,guentzel7600wj,88140-70571,W,j,Jake Guentzel,guentzel,15.248485218394888,66.0,7600,PIT@NYR,PIT,NYR,,,,,,W/UTIL,guentzel7600wj,7200
lee6300wa,82.09,Anders Lee,6300,W,0,NYI,SJ-KKahkonen,12.61,15.8,9.4,1.05,2.0,1,1,6,0,0.8,75,0,3,3.5,2.6,-190,6.0,61,-170,11.4,0.1,60,29,40,95,10.5,54,45,18,11,0.33,0.33,0.65,17.19,2.27,2.42,3.42,0.71,0.13,0.6,3.02,13.68,13.64,9.93,0.07,0.11,2.97,0.53,0.74,0.72,0.0,0.0,0.25,0.22,0.65,0.0,2.86,0.42,0.17,0.58,18.81,1.85,2.42,3.45,0.7,0.17,0.5,2.92,14.67,13.17,0.08,0.08,2.99,0.25,14.83,3.0,2.5,0.5,3.33,0.67,19.17,3.38,0.17,0.0,46.77,44.4,46.91,48.79,45.78,2.69,0.2,3.03,0.18,45.75,45.23,45.17,49.0,2.5,0.1,3.38,0.2,47.0,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,lee,a,lee6300wa,88140-39238,W,a,Anders Lee,lee,12.047142682756697,70.0,6300,NYI@SJ,NYI,SJ,,,,,,W/UTIL,lee6300wa,5500
debrincat6900wa,81.18,Alex DeBrincat,6900,W,0,OTT,TOR-MMurray,14.39,18.0,10.7,1.66,2.1,2,1,13,1,-2.1,80,0,2,3.1,3.5,114,6.5,42,120,14.7,0.5,73,30,23,88,12.9,78,21,21,14,0.31,0.57,0.89,19.77,2.7,3.31,4.33,0.76,0.09,0.42,3.73,14.24,14.13,10.52,0.12,0.22,3.99,0.97,1.24,0.78,0.0,0.0,0.19,0.35,0.36,0.02,2.89,0.21,0.57,0.79,17.91,2.65,3.14,3.86,0.81,0.07,0.36,3.5,11.64,13.57,0.14,0.21,3.89,1.0,13.71,4.0,3.71,0.29,4.57,1.14,19.06,3.75,0.0,0.14,45.62,45.4,43.44,44.01,45.4,3.56,0.24,3.13,0.23,41.62,48.83,41.69,42.83,3.93,0.15,2.58,0.19,38.83,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,debrincat,a,debrincat6900wa,88140-73885,W,a,Alex DeBrincat,debrincat,13.967646879308363,68.0,6900,TOR@OTT,OTT,TOR,,,,,,W/UTIL,debrincat6900wa,6200
toffoli6600wt,79.48,Tyler Toffoli,6600,W,0,CGY,DAL-JOettinger,13.68,17.2,10.2,1.54,2.1,1,1,15,0,-2.3,97,0,2,3.2,2.9,-130,6.0,56,-125,12.3,0.7,61,31,38,102,15.0,61,38,38,13,0.32,0.41,0.73,16.27,2.69,2.92,4.01,0.73,0.11,0.16,3.08,13.36,10.12,9.91,0.11,0.17,2.88,0.71,1.02,0.69,0.01,0.0,0.2,0.24,0.41,0.03,3.06,0.43,0.43,0.86,15.76,3.27,3.5,4.31,0.81,0.12,0.07,3.57,16.14,9.0,0.07,0.21,2.53,0.57,18.0,3.43,3.43,0.0,4.71,0.71,15.77,1.93,0.0,0.29,50.21,52.77,47.32,39.22,46.98,3.11,0.2,2.92,0.18,56.0,45.18,39.29,50.55,3.0,0.21,2.42,0.24,47.86,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,toffoli,t,toffoli6600wt,88140-12624,W,t,Tyler Toffoli,toffoli,14.042029339334238,69.0,6600,DAL@CGY,CGY,DAL,,,,,,W/UTIL,toffoli6600wt,6500
palmieri5400wk,79.48,Kyle Palmieri,5400,W,0,NYI,SJ-KKahkonen,11.22,14.1,8.3,1.42,2.1,2,1,7,0,0.9,18,0,3,3.5,2.6,-190,6.0,61,-170,9.3,0.8,40,25,31,95,10.0,27,72,27,11,0.22,0.34,0.56,16.58,2.03,2.18,3.26,0.67,0.1,0.22,2.4,12.25,13.58,9.0,0.06,0.09,2.02,0.5,0.71,0.7,0.0,0.0,0.16,0.25,0.47,0.0,2.45,0.25,0.42,0.67,18.65,2.16,2.42,3.55,0.68,0.1,0.33,2.75,12.67,14.75,0.08,0.08,2.84,0.92,13.83,2.67,2.5,0.17,3.33,1.5,17.75,3.17,0.17,0.17,46.77,44.4,46.91,48.79,45.78,2.69,0.2,3.03,0.18,45.75,45.23,45.17,49.0,2.5,0.1,3.38,0.2,47.0,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,SJ,palmieri,k,palmieri5400wk,88140-12644,W,k,Kyle Palmieri,palmieri,9.602325439453123,43.0,5400,NYI@SJ,NYI,SJ,,,,,,W/UTIL,palmieri5400wk,3800
schmaltz6300wn,78.91,Nick Schmaltz,6300,W,0,ARI,CHI-AStalock,15.64,19.6,11.7,4.08,2.5,1,1,7,0,0.0,54,0,2,3.3,2.8,-145,6.0,65,-150,12.8,1.8,51,27,28,92,16.0,61,15,30,13,0.36,0.51,0.88,19.66,2.69,2.04,2.83,0.72,0.18,0.54,2.58,13.08,14.45,9.95,0.11,0.08,2.83,0.5,0.68,0.74,0.0,0.01,0.25,0.42,0.31,0.03,2.63,0.64,0.36,1.0,18.67,3.21,1.91,3.44,0.55,0.33,0.64,2.55,14.2,16.8,0.18,0.09,2.72,0.5,11.6,2.6,1.8,0.8,3.6,1.0,18.73,2.73,0.2,0.0,46.64,39.05,51.12,49.33,38.95,2.67,0.2,2.75,0.25,41.92,53.69,54.0,38.38,2.31,0.27,2.5,0.23,34.86,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,schmaltz,n,schmaltz6300wn,88140-73889,W,n,Nick Schmaltz,schmaltz,12.242592140480324,54.0,6300,CHI@ARI,ARI,CHI,O,Lower body,,,,W/UTIL,schmaltz6300wn,5200
rakell6100wr,78.24,Rickard Rakell,6100,W,0,PIT,NYR-IShesterkin,12.35,15.5,9.2,1.18,2.0,1,1,18,0,-2.5,50,0,2,3.0,3.6,125,6.5,25,125,12.8,1.6,57,33,34,95,13.1,76,23,38,13,0.31,0.38,0.7,18.08,2.32,2.94,4.08,0.72,0.11,0.66,3.61,16.8,14.17,12.45,0.1,0.07,2.76,0.6,0.85,0.7,0.0,0.0,0.21,0.31,0.22,0.01,2.92,0.21,0.57,0.79,19.28,2.46,3.07,4.14,0.74,0.07,0.86,3.93,19.21,15.0,0.07,0.07,3.59,0.71,18.71,4.0,3.29,0.71,4.29,1.0,18.24,2.82,0.14,0.0,51.28,50.97,45.95,47.0,45.21,3.28,0.22,2.75,0.2,54.36,46.83,45.86,44.0,3.36,0.23,2.75,0.24,44.17,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,rakell,r,rakell6100wr,88140-15269,W,r,Rickard Rakell,rakell,13.279411764705882,68.0,6100,PIT@NYR,PIT,NYR,,,,,,W/UTIL,rakell6100wr,6100
keller7600wc,78.14,Clayton Keller,7600,W,0,ARI,CHI-AStalock,16.54,20.7,12.4,2.45,2.2,1,1,11,0,-1.9,80,0,2,3.3,2.8,-145,6.0,65,-150,14.3,1.4,60,28,23,91,21.0,100,0,61,13,0.43,0.55,0.99,20.64,2.88,2.41,3.34,0.72,0.18,0.41,2.82,13.32,14.82,10.21,0.09,0.18,3.1,0.53,0.74,0.72,0.01,0.0,0.33,0.37,0.57,0.05,3.08,0.71,0.86,1.57,20.28,4.64,2.93,4.17,0.7,0.24,0.79,3.71,16.08,15.31,0.14,0.29,2.58,0.62,15.13,4.13,3.13,1.0,3.75,0.75,19.6,2.42,0.0,0.38,46.64,39.05,51.12,49.33,38.95,2.67,0.2,2.75,0.25,41.92,53.69,54.0,38.38,2.31,0.27,2.5,0.23,34.86,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,keller,c,keller7600wc,88140-70905,W,c,Clayton Keller,keller,14.97246341428895,69.0,7600,CHI@ARI,ARI,CHI,,,,,,W/UTIL,keller7600wc,6900
giroux7500wc,77.91,Claude Giroux,7500,W,0,OTT,TOR-MMurray,11.53,14.5,8.5,-2.37,1.5,2,2,5,0,-2.1,10,0,2,3.1,3.5,114,6.5,42,120,14.1,1.5,69,34,28,97,15.3,71,28,42,14,0.35,0.66,1.01,18.39,3.29,2.54,3.51,0.72,0.14,0.28,2.82,16.49,11.99,12.14,0.09,0.24,2.98,0.48,0.78,0.62,0.0,0.01,0.26,0.41,0.35,0.0,2.42,0.43,0.71,1.14,18.21,3.75,2.64,3.57,0.74,0.16,0.07,2.71,14.79,11.57,0.07,0.07,2.39,0.43,15.71,2.14,2.14,0.0,2.86,0.43,19.03,2.87,0.0,0.0,45.62,45.4,43.44,44.01,45.4,3.56,0.24,3.13,0.23,41.62,48.83,41.69,42.83,3.93,0.15,2.58,0.19,38.83,3/18/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TOR,giroux,c,giroux7500wc,88140-8556,W,c,Claude Giroux,giroux,14.113235473632812,68.0,7500,TOR@OTT,OTT,TOR,,,,,,W/UTIL,giroux7500wc,5700
