RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
dowd3900cn,47.99,Nic Dowd,3900,C,0,WAS,ANA-JGibson,6.87,8.8,5,0.25,1.8,4,0,0,0,-1,76,0,3,3.9,2.8,-200,6.5,79,-190,6.9,0.3,43,25,37,95,4.4,22,22,11,9,0.19,0.23,0.41,13.23,1.86,1.07,1.48,0.72,0.17,0.83,1.89,9.89,9.48,7.34,0,0.01,0.04,0,0.03,0,0,0.01,0.19,0.2,0.53,0,1.09,0,0.25,0.25,13.48,1.11,0.75,1,0.75,0,0.75,1.5,10.25,8.5,0,0,0,0,10.25,1.5,0.75,0.75,1,0,13.48,0,0,0,54.33,46.5,53.16,46.23,41.93,3.16,0.24,3.23,0.27,48.44,62.4,48.44,35,3,0.26,3.64,0.25,33.67,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,dowd,n,dowd3900cn,87465-54478,C,n,Nic Dowd,dowd,7.041666667,48,3900,WSH@ANH,WSH,ANH,,,,,,C/UTIL,dowd3900cn,3100
stepan3600cd,46.93,Derek Stepan,3600,C,0,CAR,VGK-AHill,4.8,6.2,3.4,-1.21,1.3,4,0,1,0,0,57,0,4,3,2.6,-145,5.5,73,-140,4.3,-1.3,34,10,39,99,3.5,57,42,14,7,0.09,0.09,0.19,9.27,1.23,1.51,2.08,0.73,0.06,0.23,1.74,10.24,6.06,7.83,0,0,0.04,0,0,0,0,0.01,0.09,0.08,0.19,0,1.2,0.13,0.13,0.25,9.52,1.57,1.5,2.63,0.57,0.08,0.13,1.63,12.38,7.88,0,0,0,0,12.67,1.17,1.17,0,2.5,0,9.2,0,0,0,52.93,52.46,47.98,36.72,49.86,3.13,0.18,2.36,0.24,58.13,47.63,37.63,49.63,2.25,0.17,2.56,0.17,48.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,stepan,d,stepan3600cd,87465-12448,C,d,Derek Stepan,stepan,4.546153729,52,3600,CAR@VGK,CAR,VGK,,,,,,C/UTIL,stepan3600cd,2500
kampf3900cd,46.43,David Kampf,3900,C,0,TOR,EDM-JCampbell,5.54,7.1,4,-1.08,1.4,3,0,0,0,-2.8,33,1,3,3.6,3.6,-112,7,73,-125,5.7,-1,55,23,44,97,8.8,87,12,50,8,0.12,0.18,0.3,15.62,1.15,1.39,1.81,0.77,0.09,0.33,1.72,10.79,10.79,8.3,0,0,0.08,0.02,0.03,0.67,0.01,0.02,0.11,0.15,0.14,0.02,1.62,0.22,0.22,0.44,14.8,1.78,2,2.44,0.82,0.11,0.33,2.33,11.56,12.89,0,0,0.02,0,10.17,2.67,2.17,0.5,2.67,0,14.6,0.03,0,0,44.67,46.95,44.69,43.18,47.76,3.12,0.25,3.45,0.22,50.89,37.6,48.33,49.1,2.22,0.3,3.73,0.22,55,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,kampf,d,kampf3900cd,87465-80028,C,d,David Kampf,kampf,5.960000102,60,3900,TOR@EDM,TOR,EDM,,,,,,C/UTIL,kampf3900cd,2500
ryan3500cd,44.58,Derek Ryan,3500,C,0,EDM,TOR-ISamsonov,5.49,7,3.9,-0.31,1.6,4,2,3,0,-3.5,76,0,2,3.6,3.6,-107,7,27,105,5.4,-0.6,54,20,36,105,6.5,54,36,27,11,0.13,0.13,0.26,11.14,1.4,1.07,1.39,0.77,0.12,0.64,1.71,8.71,8.54,6.21,0,0,0.1,0,0.01,0,0.01,0.01,0.12,0.12,0.34,0,1.3,0.27,0,0.27,10.9,1.49,1.09,1.45,0.75,0.25,0.55,1.64,8.91,7,0,0,0.04,0,10,2,1.43,0.57,1.57,0,11.07,0.06,0,0,49.04,47.76,43.18,44.69,46.95,3.26,0.31,3.08,0.22,49.1,48.33,37.6,50.89,3.18,0.31,2.11,0,49.17,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,ryan,d,ryan3500cd,87465-62927,C,d,Derek Ryan,ryan,5.593220339,59,3500,TOR@EDM,EDM,TOR,,,,,,C/UTIL,ryan3500cd,2700
karlstrom3200cf,37.31,Fredrik Karlstrom,3200,C,0,DAL,ARI-CIngram,3.62,4.7,2.6,-1.57,1.1,4,0,1,0,1.8,82,1,2,3.8,1.9,-415,5.5,74,-390,0.5,-0.6,2,0,11,45,1.1,20,40,0,5,0,0.17,0.17,7.44,1.37,0.5,0.5,1,0,0,0.5,6.67,5.67,4.83,0,0,0.09,0,0,0,0,0,0,0.17,0,0,0.91,0,0,0,8.68,0,0.67,0.67,1,0,0,0.67,10,6.67,0,0,0,0,10,0.67,0.67,0,0.67,0,8.68,0,0,0,50.71,46.29,49.54,47.77,38.63,2.94,0.22,3.51,0.25,53.38,49.5,50.63,43.1,3.44,0.06,3.8,0.21,44,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,karlstrom,f,karlstrom3200cf,87465-135689,C,f,Fredrik Karlstrom,karlstrom,1.066666683,3,3200,ARI@DAL,DAL,ARI,,,,,,C/UTIL,karlstrom3200cf,2500
mcleod3800cm,35.78,Michael McLeod,3800,C,0,NJD,COL-JAnnunen,4.96,6.4,3.5,-1.46,1.3,4,0,0,0,-3.7,41,0,4,3,3.1,-105,6,41,105,5.3,-1,56,20,42,87,4.3,70,30,20,10,0.05,0.26,0.31,12.05,1.54,1.03,1.35,0.76,0.04,0.6,1.63,9.79,10.22,7.25,0,0,0.07,0.02,0.02,1,0,0.01,0.05,0.25,0.62,0.01,0.87,0,0.3,0.3,12.26,1.47,0.8,1.3,0.62,0,0.4,1.2,12.6,10.3,0,0,0.03,0,13.29,1.43,1,0.43,1.71,0,11.45,0.01,0,0,53.2,49.45,45.33,44.76,50.27,2.93,0.17,2.94,0.21,53.1,55.89,47.6,45.56,2.6,0.19,2.9,0.17,42.33,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,mcleod,m,mcleod3800cm,87465-70910,C,m,Michael McLeod,mcleod,6.027118748,59,3800,NJ@COL,NJ,COL,,,,,,C/UTIL,mcleod3800cm,2500
lundestrom4000ci,35.73,Isac Lundestrom,4000,C,0,ANA,WAS-DKuemper,5.49,7,3.9,-1.34,1.4,3,0,1,0,1.8,26,0,2,2.8,3.9,167,6.5,21,160,5.3,-0.7,40,16,33,87,8.8,81,18,45,11,0.12,0.17,0.29,14.48,1.2,0.98,1.42,0.69,0.12,0.63,1.62,8.57,12.65,6.48,0,0,0.5,0.03,0.05,0.67,0.02,0,0.11,0.17,0.06,0,1.19,0.27,0.27,0.55,15.3,2.16,0.91,1.36,0.67,0.3,1.18,2.09,8.18,15.55,0,0,0.46,0.09,7.14,2,0.71,1.29,1.14,0.14,14.94,0.49,0,0,42.45,41.93,46.23,53.16,46.5,2.81,0.17,2.71,0.18,35,48.44,62.4,48.44,2.91,0.16,3.11,0.14,50.57,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WAS,lundestrom,i,lundestrom4000ci,87465-97096,C,i,Isac Lundestrom,lundestrom,6.05,40,4000,WSH@ANH,ANH,WSH,,,,,,C/UTIL,lundestrom4000ci,2500
cotter3700cp,34.61,Paul Cotter,3700,C,0,VGK,CAR-FAndersen,4.85,6.2,3.5,-1.36,1.3,4,0,0,0,-4.3,70,0,2,2.6,3,122,5.5,27,120,6.8,0.2,29,12,18,88,7.2,66,33,33,9,0.26,0.09,0.35,13.13,1.6,1.44,1.9,0.76,0.18,0.35,1.79,11,13.6,8.02,0,0,0.46,0.02,0.07,0.33,0,0,0.26,0.09,0.28,0,1.28,0.33,0.11,0.44,14.28,1.85,1.33,1.89,0.71,0.25,0.11,1.44,12.44,14.11,0,0,0.07,0,13.33,1.83,1.67,0.17,2.17,0,13.89,0.09,0,0,43.78,49.86,36.72,47.98,52.46,2.57,0.21,3.3,0.19,49.63,37.63,47.63,58.13,2.22,0.05,3,0.08,59.83,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CAR,cotter,p,cotter3700cp,87465-101993,C,p,Paul Cotter,cotter,6.208695785,46,3700,CAR@VGK,VGK,CAR,,,,,,C/UTIL,cotter3700cp,2800
boyd3800ct,30.61,Travis Boyd,3800,C,0,ARI,DAL-JOettinger,6.42,8.2,4.6,0,1.7,2,1,5,0,-2.8,48,2,1,1.9,3.8,325,5.5,26,320,6.8,-0.4,50,28,50,88,7.4,60,40,40,10,0.18,0.19,0.37,16.62,1.34,1.13,1.61,0.7,0.16,0.73,1.87,10.13,14.19,7.63,0.02,0.04,2.07,0.23,0.31,0.74,0,0,0.16,0.15,0.27,0,1.53,0.3,0.2,0.5,13.45,2.23,0.7,1,0.7,0.43,0.7,1.4,8.4,11.5,0,0,1.29,0.1,8.67,1.67,1,0.67,1.4,0.17,13.48,1.23,0,0,46.25,38.63,47.77,49.54,46.29,2.68,0.2,2.97,0.18,43.1,50.63,49.5,53.38,2.7,0.22,2.33,0.24,51.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,boyd,t,boyd3800ct,87465-62275,C,t,Travis Boyd,boyd,6.401666768,60,3800,ARI@DAL,ARI,DAL,,,,,,C/UTIL,boyd3800ct,2600
dauphin3000cl,22.67,Laurent Dauphin,3000,C,0,ARI,DAL-JOettinger,4.5,5.8,3.2,-0.28,1.5,4,0,1,0,-2.9,93,2,1,1.9,3.8,325,5.5,26,320,4.8,-0.5,10,3,18,76,0,0,10,0,10,0.1,0.19,0.29,11.2,1.55,1.19,1.62,0.74,0.08,0.38,1.57,8.85,10,6.65,0,0,0.24,0,0.05,0,0,0,0.1,0.19,0.38,0,0.81,0,0,0,12.28,0,0,0,0,0,0,0,9,12,0,0,0,0,9,0,0,0,0,0,12.28,0,0,0,46.25,38.63,47.77,49.54,46.29,2.68,0.2,2.97,0.18,43.1,50.63,49.5,53.38,2.7,0.22,2.33,0.24,51.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,dauphin,l,dauphin3000cl,87465-43011,C,l,Laurent Dauphin,dauphin,2.400000095,4,3000,ARI@DAL,ARI,DAL,,,,,,C/UTIL,dauphin3000cl,2500
mcbain3400cj,19.72,Jack McBain,3400,C,0,ARI,DAL-JOettinger,5.23,6.7,3.8,-0.37,1.5,3,0,0,0,-3.9,70,2,1,1.9,3.8,325,5.5,26,320,4.9,-1.3,55,16,45,60,4.3,40,60,20,10,0.14,0.07,0.21,13.34,0.94,1.1,1.53,0.72,0.13,0.7,1.8,7.94,11.76,5.92,0,0,0.08,0,0.05,0,0,0,0.14,0.07,0.79,0.03,1.23,0.2,0,0.2,11.8,1.02,0.6,1.11,0.54,0.33,0.6,1.2,7.1,12.1,0,0,0,0,7,1.5,0.83,0.67,1.4,0.17,12.28,0,0,0,46.25,38.63,47.77,49.54,46.29,2.68,0.2,2.97,0.18,43.1,50.63,49.5,53.38,2.7,0.22,2.33,0.24,51.8,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DAL,mcbain,j,mcbain3400cj,87465-167209,C,j,Jack McBain,mcbain,4.906666565,60,3400,ARI@DAL,ARI,DAL,,,,,,C/UTIL,mcbain3400cj,2500
nylander8800ww,90.75,William Nylander,8800,W,0,TOR,EDM-JCampbell,16.14,20.2,12.1,-0.29,1.8,2,1,21,1,-0.5,32,1,3,3.6,3.6,-112,7,73,-125,17.7,2.7,80,36,15,97,23.5,100,0,50,8,0.52,0.65,1.17,18.25,3.85,3.44,4.75,0.72,0.15,0.39,3.82,14.15,12.52,10.79,0.18,0.2,3.65,0.9,1.27,0.71,0,0,0.34,0.45,0.25,0.02,3.28,0.56,0.89,1.44,17.34,4.98,4.22,5.89,0.72,0.13,0.44,4.67,15.56,13.56,0.11,0.22,2.44,1.11,13.33,4.5,4,0.5,5,1,16.33,2.31,0.17,0.17,44.67,46.95,44.69,43.18,47.76,3.12,0.25,3.45,0.22,50.89,37.6,48.33,49.1,2.22,0.3,3.73,0.22,55,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,nylander,w,nylander8800ww,87465-59276,W,w,William Nylander,nylander,18.33000081,60,8800,TOR@EDM,TOR,EDM,,,,,,W/UTIL,nylander8800ww,7400
robertson9200wj,88.95,Jason Robertson,9200,W,0,DAL,ARI-CIngram,21.23,26.5,15.9,4.02,2.3,1,1,27,1,-0.7,56,1,2,3.8,1.9,-415,5.5,74,-390,17.5,0.8,72,30,27,97,13.7,55,44,11,9,0.57,0.56,1.12,18.9,3.56,3.56,4.82,0.74,0.16,0.25,3.8,16.79,13.78,12.33,0.13,0.2,3.06,1,1.29,0.77,0,0,0.43,0.36,0.25,0.03,3.75,0.22,0.56,0.78,20.66,2.27,3.89,6,0.65,0.06,0.22,4.11,18.33,14.44,0.11,0,4,1.56,18.17,4.17,3.83,0.33,5.4,1.5,20.83,4.18,0.17,0,50.71,46.29,49.54,47.77,38.63,2.94,0.22,3.51,0.25,53.38,49.5,50.63,43.1,3.44,0.06,3.8,0.21,44,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,robertson,j,robertson9200wj,87465-82170,W,j,Jason Robertson,robertson,18.83499959,60,9200,ARI@DAL,DAL,ARI,,,,,,W/UTIL,robertson9200wj,8100
ovechkin8400wa,88.62,Alex Ovechkin,8400,W,0,WAS,ANA-JGibson,21.74,27.2,16.3,6.09,2.6,1,1,23,1,-1.3,98,0,3,3.9,2.8,-200,6.5,79,-190,17.9,0.9,66,26,25,96,12,33,22,11,9,0.6,0.43,1.02,19.68,3.11,4.11,5.83,0.71,0.15,0.33,4.45,13.85,14.73,10.56,0.22,0.16,4.79,1.4,2.03,0.69,0,0,0.38,0.26,0.41,0.09,3.79,0.2,0.4,0.6,18.79,1.92,3.4,5,0.68,0.06,0.6,4,15.6,18.4,0,0,3.61,0.4,18.33,5,4.67,0.33,6,0.67,18.46,2.91,0,0,54.33,46.5,53.16,46.23,41.93,3.16,0.24,3.23,0.27,48.44,62.4,48.44,35,3,0.26,3.64,0.25,33.67,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,ovechkin,a,ovechkin8400wa,87465-8718,W,a,Alex Ovechkin,ovechkin,17.74386008,57,8400,WSH@ANH,WSH,ANH,,,,,,W/UTIL,ovechkin8400wa,8700
hyman8300wz,86.94,Zach Hyman,8300,W,0,EDM,TOR-ISamsonov,17.7,22.1,13.3,2.24,2.1,2,1,13,1,-2.7,56,0,2,3.6,3.6,-107,7,27,105,16.1,2.2,72,32,24,105,12.6,63,36,9,11,0.45,0.54,0.99,20.37,2.92,3.61,4.83,0.75,0.12,0.42,4.03,16.02,15.15,12.21,0.16,0.11,3.17,0.74,1.06,0.7,0.01,0.01,0.28,0.42,0.43,0.03,2.63,0.18,0.64,0.82,21.07,2.33,3,4.27,0.7,0.06,0.27,3.27,19.09,12.18,0,0.18,3.5,0.45,22,2.43,2.14,0.29,3.71,0.57,21.4,2.91,0,0.14,49.04,47.76,43.18,44.69,46.95,3.26,0.31,3.08,0.22,49.1,48.33,37.6,50.89,3.18,0.31,2.11,0,49.17,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TOR,hyman,z,hyman8300wz,87465-12609,W,z,Zach Hyman,hyman,17.64166667,60,8300,TOR@EDM,EDM,TOR,,,,,,W/UTIL,hyman8300wz,7200
oshie5000wt,82,T.J. Oshie,5000,W,0,WAS,ANA-JGibson,13.39,16.8,10,4.37,2.7,2,1,16,0,0.7,98,0,3,3.9,2.8,-200,6.5,79,-190,11,1.3,44,26,33,95,15.5,66,33,55,9,0.36,0.25,0.6,17.26,2.09,2.32,3.33,0.69,0.15,0.67,2.99,10.85,12.51,7.94,0.18,0.07,3.34,0.78,1.21,0.64,0,0,0.18,0.18,0.66,0,2.83,0.56,0.44,1,17.12,3.5,2.78,4.22,0.66,0.2,0.44,3.22,13.56,13.56,0.22,0.11,3.43,0.78,14.57,3.29,3,0.29,4.57,1.29,17.15,3.35,0.29,0.14,54.33,46.5,53.16,46.23,41.93,3.16,0.24,3.23,0.27,48.44,62.4,48.44,35,3,0.26,3.64,0.25,33.67,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ANA,oshie,t,oshie5000wt,87465-8635,W,t,T.J. Oshie,oshie,10.74888916,45,5000,WSH@ANH,WSH,ANH,,,,,,W/UTIL,oshie5000wt,5200
rantanen9700wm,81.98,Mikko Rantanen,9700,W,0,COL,NJD-VVanecek,18.82,23.5,14.1,0.63,1.9,2,1,24,1,-2.4,6,0,2,3.1,3,-115,6,59,-125,18.1,0.8,64,34,27,97,19,70,30,40,10,0.53,0.66,1.19,21.84,3.27,3.42,4.8,0.71,0.16,0.6,4.02,19.07,16.29,14.01,0.14,0.34,3.98,0.89,1.3,0.68,0,0,0.4,0.32,0.62,0.06,2.85,0.6,0.4,1,22.01,2.73,4.1,5.5,0.75,0.15,1.2,5.3,18.9,20.9,0.1,0.1,3.75,1,17.29,4.43,3.57,0.86,4.71,1,21.68,3.36,0.14,0,46.39,50.27,44.76,45.33,49.45,3.15,0.27,2.9,0.19,45.56,47.6,55.89,53.1,2.8,0.14,2.6,0.15,57.86,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,rantanen,m,rantanen9700wm,87465-66737,W,m,Mikko Rantanen,rantanen,19.76551766,58,9700,NJ@COL,COL,NJ,,,,,,W/UTIL,rantanen9700wm,7700
marner7900wm,81.63,Mitch Marner,7900,W,0,TOR,EDM-JCampbell,15.9,19.9,11.9,1.22,2,1,1,7,0,-2.4,15,1,3,3.6,3.6,-112,7,73,-125,17.3,1.4,82,28,14,97,17.9,87,12,25,8,0.39,0.91,1.29,21.21,3.65,2.64,3.77,0.7,0.15,0.54,3.18,14.87,11.62,10.9,0.08,0.35,3.67,0.73,0.95,0.77,0.03,0.02,0.27,0.53,0.29,0.01,2.54,0.22,1.44,1.67,19.66,5.1,1.78,2.33,0.76,0.12,0.22,2,14.22,15.44,0.11,0.33,2.53,0.44,14.17,1.67,1.33,0.33,2.17,0.83,18.51,2.42,0,0.17,44.67,46.95,44.69,43.18,47.76,3.12,0.25,3.45,0.22,50.89,37.6,48.33,49.1,2.22,0.3,3.73,0.22,55,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,marner,m,marner7900wm,87465-66683,W,m,Mitchell Marner,marner,16.17333374,60,7900,TOR@EDM,TOR,EDM,,,,,,W/UTIL,marner7900wm,6200
kreider6500wc,80.39,Chris Kreider,6500,W,0,NYR,PHI-CHart,14.27,17.9,10.6,2.32,2.2,1,1,14,0,-3.3,94,1,3,3.7,2.5,-230,6,92,-190,14.5,0.6,67,32,27,105,15.3,81,18,36,11,0.5,0.33,0.84,18.83,2.68,2.95,4.06,0.73,0.17,0.41,3.36,12.49,12.39,9.61,0.17,0.14,3.26,0.75,1.16,0.64,0.05,0,0.29,0.19,0.32,0.01,2.72,0.45,0.55,1,18.4,3.26,2.73,4.27,0.64,0.17,0.45,3.18,8.09,12.45,0.18,0.27,2.99,1,7.71,3,2.57,0.43,4.14,1.43,18.58,3.46,0.29,0,47.33,45.08,50.06,45.39,43.03,2.86,0.25,2.76,0.25,41.73,51.7,45.45,45.1,2.91,0.28,2.1,0.33,46,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,kreider,c,kreider6500wc,87465-21927,W,c,Chris Kreider,kreider,13.44385943,57,6500,NYR@PHI,NYR,PHI,,,,,,W/UTIL,kreider6500wc,6100
nichushkin6800wv,80.17,Valeri Nichushkin,6800,W,0,COL,NJD-VVanecek,13.32,16.7,9.9,0.79,2,1,1,9,1,-2.7,81,0,2,3.1,3,-115,6,59,-125,14.3,1.1,47,22,20,97,11.5,70,30,20,10,0.4,0.44,0.84,20.5,2.46,3.19,4.24,0.75,0.13,0.49,3.68,17.94,13.67,13,0.15,0.09,2.69,0.42,0.59,0.7,0.01,0.01,0.24,0.33,0.16,0.04,2.51,0.2,0.5,0.7,20.25,2.07,2.4,3.6,0.67,0.08,0.7,3.1,13.5,14,0.1,0.1,3.87,0.8,12,2.86,2,0.86,3.43,1,19.56,3.55,0.14,0.14,46.39,50.27,44.76,45.33,49.45,3.15,0.27,2.9,0.19,45.56,47.6,55.89,53.1,2.8,0.14,2.6,0.15,57.86,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NJD,nichushkin,v,nichushkin6800wv,87465-41392,W,v,Valeri Nichushkin,nichushkin,13.18124962,32,6800,NJ@COL,COL,NJ,,,,,,W/UTIL,nichushkin6800wv,6100
tarasenko5800wv,78.45,V. Tarasenko,5800,W,0,NYR,PHI-CHart,13.04,16.4,9.7,2.46,2.2,1,1,7,0,-3.3,95,1,3,3.7,2.5,-230,6,92,-190,13.9,0.5,54,25,28,97,8.4,55,44,11,9,0.38,0.52,0.9,17.01,3.17,2.68,3.57,0.75,0.14,0.47,3.15,11.15,13.83,8.51,0.05,0.17,2.67,0.7,1,0.7,0.01,0,0.32,0.34,0.18,0.03,2.38,0.22,0.22,0.44,16.2,1.63,1.67,2.78,0.6,0.13,0.78,2.44,8.78,12.56,0,0,2.4,0.56,9.86,2.57,1.86,0.71,2.86,1,16.92,2.88,0,0,47.33,45.08,50.06,45.39,43.03,2.86,0.25,2.76,0.25,41.73,51.7,45.45,45.1,2.91,0.28,2.1,0.33,46,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,tarasenko,v,tarasenko5800wv,87465-23071,W,v,Vladimir Tarasenko,tarasenko,11.54255319,47,5800,NYR@PHI,NYR,PHI,,,,,,W/UTIL,tarasenko5800wv,5500
benn7000wj,78.39,Jamie Benn,7000,W,0,DAL,ARI-CIngram,13.58,17,10.1,0.66,1.9,3,1,6,0,-1,56,1,2,3.8,1.9,-415,5.5,74,-390,12.1,1.4,63,32,36,97,15,66,33,44,9,0.31,0.45,0.76,15.92,2.86,2.28,2.91,0.78,0.14,0.56,2.84,10.59,12.59,7.66,0.11,0.13,2.46,0.64,0.8,0.8,0.02,0.01,0.18,0.31,0.54,0.01,2.6,0.56,0.44,1,17.25,3.48,2.33,3.38,0.69,0.24,0.44,2.78,10.78,12.22,0,0.22,3.48,0.78,10.83,2.33,2.17,0.17,2.6,1,17.95,3.63,0,0.33,50.71,46.29,49.54,47.77,38.63,2.94,0.22,3.51,0.25,53.38,49.5,50.63,43.1,3.44,0.06,3.8,0.21,44,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,benn,j,benn7000wj,87465-8986,W,j,Jamie Benn,benn,13.46666667,60,7000,ARI@DAL,DAL,ARI,,,,,,W/UTIL,benn7000wj,5900
panarin7300wa,77.89,Artemi Panarin,7300,W,0,NYR,PHI-CHart,15.5,19.4,11.6,1.99,2.1,2,1,9,0,-1.9,40,1,3,3.7,2.5,-230,6,92,-190,15,0.7,68,33,27,105,18.3,72,27,45,11,0.31,0.84,1.15,19.79,3.49,2.39,3.55,0.67,0.13,0.21,2.6,15.19,13.7,11.18,0.05,0.37,3.32,0.61,0.98,0.62,0,0,0.26,0.47,0.34,0.01,2.07,0.64,0.91,1.55,18.78,4.95,1.82,2.64,0.69,0.35,0.18,2,15.36,11,0,0.45,3.01,0.36,16.71,1.71,1.57,0.14,2.43,0.86,19.28,3.4,0,0.43,47.33,45.08,50.06,45.39,43.03,2.86,0.25,2.76,0.25,41.73,51.7,45.45,45.1,2.91,0.28,2.1,0.33,46,3/1/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PHI,panarin,a,panarin7300wa,87465-62493,W,a,Artemi Panarin,panarin,14.61333313,60,7300,NYR@PHI,NYR,PHI,,,,,,W/UTIL,panarin7300wa,6000
