RylandID_master,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
robertson9400wj,91.93,Jason Robertson,9400,W,0,DAL,VAN-TDemko,21.04,26.3,15.8,3.44,2.2,1,1,25,0,-1,57,0,2,3.9,2.3,-282,6,61,-260,17.6,0.9,72,31,27,96,14.5,62,37,12,8,0.57,0.56,1.12,18.87,3.56,3.53,4.75,0.74,0.16,0.26,3.78,16.75,13.86,12.29,0.13,0.2,3.01,0.98,1.27,0.77,0,0,0.43,0.36,0.23,0.03,3.17,0.22,0.56,0.78,20.33,2.3,3.56,5.38,0.66,0.06,0.22,3.78,18,15.33,0.11,0,3.59,1.44,17.4,4,3.6,0.4,4.75,1.4,20.6,3.65,0.2,0,46.81,46.24,45.68,47.83,43.35,2.91,0.22,2.89,0.3,53.78,39.64,49.33,44.55,3.33,0.07,3.09,0.29,42,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,robertson,j,robertson9400wj,87381-82170,W,j,Jason Robertson,robertson,19.01864365,59,9400,VAN@DAL,DAL,VAN,,,,,,W/UTIL,robertson9400wj,8300
rantanen9600wm,87.25,Mikko Rantanen,9600,W,0,COL,VGK-AHill,19.03,23.8,14.3,1.04,2,2,1,25,0,-1.7,4,0,2,3.3,2.9,-140,6,78,-140,17.8,0.5,63,32,28,97,17.1,70,30,30,10,0.52,0.67,1.19,21.87,3.27,3.42,4.82,0.71,0.15,0.6,4.02,19.05,16.29,13.99,0.14,0.34,4.02,0.9,1.31,0.68,0,0,0.38,0.32,0.61,0.06,3.25,0.4,0.5,0.9,22.15,2.44,4,5.4,0.74,0.1,1.1,5.1,18.2,20.9,0.1,0.1,4.01,1,16.67,4.5,3.67,0.83,5,1.17,22.07,3.88,0.17,0,47.65,50.27,47.98,45.33,49.86,3.17,0.27,2.37,0.24,46.1,49,54.7,49.3,2.9,0.14,2.5,0.16,50.83,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,rantanen,m,rantanen9600wm,87381-66737,W,m,Mikko Rantanen,rantanen,19.57894737,57,9600,VGK@COL,COL,VGK,,,,,,W/UTIL,rantanen9600wm,7500
pavelski6500wj,87.02,Joe Pavelski,6500,W,0,DAL,VAN-TDemko,15.32,19.2,11.4,3.37,2.4,1,1,15,0,-1,95,0,2,3.9,2.3,-282,6,61,-260,13.2,-0.2,72,25,27,96,7.6,37,62,12,8,0.24,0.62,0.86,18.29,2.82,2.4,3.49,0.69,0.1,0.91,3.31,15.37,13.7,11.41,0.11,0.16,2.81,0.65,0.99,0.66,0,0,0.12,0.45,0.14,0,2.59,0,0.33,0.33,19.27,1.03,2.22,3.25,0.68,0,1.22,3.44,16.89,14.78,0,0.11,3.23,0.78,17.2,3.4,2.6,0.8,3.75,1.6,19.87,3.21,0,0,46.81,46.24,45.68,47.83,43.35,2.91,0.22,2.89,0.3,53.78,39.64,49.33,44.55,3.33,0.07,3.09,0.29,42,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,pavelski,j,pavelski6500wj,87381-8615,W,j,Joe Pavelski,pavelski,12.93559343,59,6500,VAN@DAL,DAL,VAN,,,,,,W/UTIL,pavelski6500wj,6200
tkachuk8400wb,86.61,Brady Tkachuk,8400,W,0,OTT,DET-MHellberg,17.99,22.5,13.5,2.34,2.1,1,1,24,0,-3.1,57,1,2,3.5,3.2,-130,6.5,49,-135,16.3,0.9,62,35,35,88,16.7,63,36,36,11,0.42,0.61,1.02,18.63,3.29,3.98,5.36,0.74,0.1,0.12,4.1,15.65,12.29,11.44,0.12,0.25,3.85,1.19,1.55,0.77,0,0,0.29,0.36,1.37,0.01,3.43,0.64,0.64,1.27,18.4,4.14,3.73,5.64,0.66,0.17,0.09,3.82,14.18,14.27,0.09,0.09,3.8,1.27,15.29,3.86,3.71,0.14,6.14,2.14,19.25,3.87,0.14,0.14,46.99,45.76,47.42,44.42,39.93,3.37,0.25,2.87,0.24,41.82,50.27,47.55,35.45,3.45,0.18,2.91,0.13,40.14,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,tkachuk,b,tkachuk8400wb,87381-97147,W,b,Brady Tkachuk,tkachuk,17.04482717,58,8400,DET@OTT,OTT,DET,,,,,,W/UTIL,tkachuk8400wb,7300
marchand7200wb,86.37,Brad Marchand,7200,W,0,BOS,EDM-SSkinner,15.26,19.1,11.4,1.95,2.1,1,1,14,0,-2.1,96,1,2,3.5,3.2,-125,6.5,63,-130,15.6,0.2,64,26,23,95,11.1,60,40,10,10,0.37,0.69,1.06,19.02,3.34,3.07,4.1,0.75,0.12,0.31,3.38,15.28,10.7,11.93,0.12,0.29,3.49,0.75,1.1,0.68,0,0.01,0.26,0.38,1.05,0.03,3.04,0.3,0.3,0.6,18.88,1.91,2.8,3.9,0.72,0.11,0.2,3,14.7,13.2,0,0.1,3.61,0.7,16.17,3,2.67,0.33,3.83,0.5,18.31,3.17,0,0.17,43.02,46.33,44.61,41.59,47.63,3.25,0.23,3.43,0.22,44.1,38.36,47.2,50.27,3.3,0.09,3.55,0.26,52.86,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,marchand,b,marchand7200wb,87381-8763,W,b,Brad Marchand,marchand,14.65882305,51,7200,BOS@EDM,BOS,EDM,,,,,,W/UTIL,marchand7200wb,7000
debrincat7200wa,85.04,Alex DeBrincat,7200,W,0,OTT,DET-MHellberg,15.5,19.4,11.6,2.19,2.2,2,1,10,0,-4,94,1,2,3.5,3.2,-130,6.5,49,-135,15.5,1.1,72,34,23,85,15.5,80,20,40,10,0.36,0.59,0.94,20.03,2.82,3.37,4.44,0.76,0.11,0.44,3.8,14.76,14.26,10.94,0.13,0.21,3.95,0.96,1.27,0.76,0,0,0.23,0.38,0.37,0.02,2.63,0.36,0.55,0.91,17.88,3.05,2.64,3.55,0.74,0.14,0.82,3.45,12.18,13.64,0.18,0,3.75,1.18,10.29,3.43,2.57,0.86,3.43,1.14,18.13,3.79,0.14,0,46.99,45.76,47.42,44.42,39.93,3.37,0.25,2.87,0.24,41.82,50.27,47.55,35.45,3.45,0.18,2.91,0.13,40.14,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,debrincat,a,debrincat7200wa,87381-73885,W,a,Alex DeBrincat,debrincat,14.2448278,58,7200,DET@OTT,OTT,DET,,,,,,W/UTIL,debrincat7200wa,6800
hyman8600wz,84.62,Zach Hyman,8600,W,0,EDM,BOS-JSwayman,17.48,21.9,13.1,1.44,2,2,1,16,0,-4,32,0,2,3.2,3.5,105,6.5,37,110,16.3,2.4,73,33,23,105,15.3,72,27,18,11,0.45,0.54,0.99,20.44,2.91,3.64,4.87,0.75,0.12,0.41,4.05,16,15.19,12.25,0.16,0.11,3.22,0.75,1.07,0.7,0.01,0.01,0.28,0.42,0.43,0.03,2.92,0.27,0.82,1.09,20.88,3.13,3.18,4.27,0.74,0.09,0.18,3.36,19.27,12.09,0,0.18,3.53,0.45,22.14,3.14,3,0.14,4.43,1,21.85,3.88,0,0.29,47.74,47.63,41.59,44.61,46.33,3.29,0.31,3.47,0.16,50.27,47.2,38.36,44.1,3.36,0.35,3,0.13,46.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,hyman,z,hyman8600wz,87381-12609,W,z,Zach Hyman,hyman,17.88644151,59,8600,BOS@EDM,EDM,BOS,,,,,,W/UTIL,hyman8600wz,7200
giroux7100wc,84.31,Claude Giroux,7100,W,0,OTT,DET-MHellberg,12.7,16,9.4,-0.42,1.8,1,2,11,0,-3.1,32,1,2,3.5,3.2,-130,6.5,49,-135,13.6,1.1,67,31,29,96,16.3,100,0,40,10,0.32,0.62,0.94,18.46,3.06,2.59,3.53,0.73,0.12,0.34,2.93,16.61,12.51,12.21,0.09,0.24,3.01,0.49,0.76,0.65,0,0.01,0.23,0.36,0.3,0,2.98,0.64,0.45,1.09,18.32,3.57,3.27,4.45,0.73,0.19,0.55,3.82,13.45,13.27,0.18,0.09,2.1,0.27,11.43,3.43,2.86,0.57,3.86,0.14,18.6,1.98,0,0,46.99,45.76,47.42,44.42,39.93,3.37,0.25,2.87,0.24,41.82,50.27,47.55,35.45,3.45,0.18,2.91,0.13,40.14,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,giroux,c,giroux7100wc,87381-8556,W,c,Claude Giroux,giroux,13.86724117,58,7100,DET@OTT,OTT,DET,,,,,,W/UTIL,giroux7100wc,5700
debrusk7300wj,84,Jake DeBrusk,7300,W,0,BOS,EDM-SSkinner,13.37,16.8,10,-0.14,1.8,1,1,24,0,-2.1,94,1,2,3.5,3.2,-125,6.5,63,-130,13.4,1.9,52,29,28,95,19.9,40,0,30,10,0.45,0.34,0.79,16.66,2.84,2.83,3.45,0.82,0.16,0.32,3.16,14.82,9.88,11.7,0.1,0.09,2.34,0.5,0.65,0.77,0,0.03,0.35,0.22,0.18,0.03,3.51,0.75,0.5,1.25,15.46,4.85,4.25,5.25,0.81,0.18,0,4.25,15.5,9.5,0.25,0,2.77,1.25,15.5,4.25,4.25,0,5.25,1.25,15.46,2.77,0.25,0,43.02,46.33,44.61,41.59,47.63,3.25,0.23,3.43,0.22,44.1,38.36,47.2,50.27,3.3,0.09,3.55,0.26,52.86,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,EDM,debrusk,j,debrusk7300wj,87381-66601,W,j,Jake DeBrusk,debrusk,14.7,40,7300,BOS@EDM,BOS,EDM,,,,,,W/UTIL,debrusk7300wj,6900
benn6800wj,83.95,Jamie Benn,6800,W,0,DAL,VAN-TDemko,13.3,16.7,9.9,0.77,2,3,1,4,0,-0.4,72,0,2,3.9,2.3,-282,6,61,-260,11.9,1.2,63,32,36,96,13.3,62,37,37,8,0.3,0.45,0.75,15.88,2.83,2.27,2.91,0.78,0.13,0.56,2.82,10.54,12.61,7.66,0.11,0.13,2.42,0.62,0.77,0.81,0.01,0.01,0.18,0.31,0.54,0.01,2.06,0.44,0.44,0.89,16.82,3.18,2.67,3.75,0.71,0.17,0.44,3.11,11,11.78,0,0.11,3.1,0.89,10.4,2,1.8,0.2,2,0.6,17.57,3.06,0,0.2,46.81,46.24,45.68,47.83,43.35,2.91,0.22,2.89,0.3,53.78,39.64,49.33,44.55,3.33,0.07,3.09,0.29,42,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,benn,j,benn6800wj,87381-8986,W,j,Jamie Benn,benn,13.20508433,59,6800,VAN@DAL,DAL,VAN,,,,,,W/UTIL,benn6800wj,5900
perron5300wd,82.97,David Perron,5300,W,0,DET,OTT-CTalbot,11.1,14,8.2,1.49,2.1,1,1,7,0,0.5,41,1,2,3.2,3.5,110,6.5,51,115,13.3,1.8,59,30,38,97,10,50,50,20,10,0.41,0.41,0.83,17.2,2.89,2.79,3.75,0.74,0.15,0.25,3.04,11.59,12.02,8.76,0.14,0.22,3.22,1.08,1.47,0.73,0,0,0.27,0.19,0.67,0.05,2.89,0,0.64,0.64,15.94,2.41,2.36,3.27,0.72,0,0.18,2.55,10.45,12,0,0.45,3.77,0.91,11.71,3,2.71,0.29,3.71,1,15.85,2.82,0,0.43,43.39,39.93,44.42,47.42,45.76,3.23,0.2,3.38,0.2,35.45,47.55,50.27,41.82,3.64,0.23,4,0.14,40.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,perron,d,perron5300wd,87381-8640,W,d,David Perron,perron,10.55689634,58,5300,DET@OTT,DET,OTT,,,,,,W/UTIL,perron5300wd,4000
nichushkin7000wv,81.81,Valeri Nichushkin,7000,W,0,COL,VGK-AHill,13.59,17,10.1,0.67,1.9,1,1,11,0,-3.1,93,0,2,3.3,2.9,-140,6,78,-140,14.2,1,46,22,21,97,11.7,60,30,20,10,0.41,0.43,0.84,20.52,2.46,3.22,4.26,0.76,0.13,0.5,3.72,18.01,13.63,13.08,0.15,0.09,2.7,0.42,0.59,0.72,0.01,0.01,0.24,0.32,0.16,0.04,2.87,0.22,0.44,0.67,20.4,1.97,2.56,3.67,0.7,0.09,0.78,3.33,13.56,13.78,0.11,0.11,4.08,0.89,11.83,3.17,2.17,1,3.5,1,19.68,3.81,0.17,0.17,47.65,50.27,47.98,45.33,49.86,3.17,0.27,2.37,0.24,46.1,49,54.7,49.3,2.9,0.14,2.5,0.16,50.83,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,nichushkin,v,nichushkin7000wv,87381-41392,W,v,Valeri Nichushkin,nichushkin,13.29677459,31,7000,VGK@COL,COL,VGK,,,,,,W/UTIL,nichushkin7000wv,6500
batherson6900wd,80.9,Drake Batherson,6900,W,0,OTT,DET-MHellberg,13.95,17.5,10.4,1.22,2,2,1,6,0,-4,41,1,2,3.5,3.2,-130,6.5,49,-135,12.8,-0.1,58,21,24,87,11.8,80,20,20,10,0.3,0.49,0.79,18.59,2.55,2.79,4.13,0.68,0.11,0.38,3.18,14.18,13.01,10.65,0.16,0.18,3.77,0.67,1,0.67,0,0,0.14,0.32,0.49,0,2.55,0.36,0.36,0.73,17.79,2.46,2.55,3.18,0.8,0.14,0.55,3.09,12.27,13.82,0,0.09,3.76,0.55,13,3.29,2.71,0.57,3.57,1.14,18.51,3.62,0,0,46.99,45.76,47.42,44.42,39.93,3.37,0.25,2.87,0.24,41.82,50.27,47.55,35.45,3.45,0.18,2.91,0.13,40.14,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,DET,batherson,d,batherson6900wd,87381-82190,W,d,Drake Batherson,batherson,13.37586186,58,6900,DET@OTT,OTT,DET,,,,,,W/UTIL,batherson6900wd,5600
nugenthopkins8200wr,79.63,R. Nugent-Hopkins,8200,W,0,EDM,BOS-JSwayman,14.73,18.5,11,-0.53,1.8,1,1,3,0,-5.6,11,0,2,3.2,3.5,105,6.5,37,110,14.8,1.5,57,27,30,105,17.6,72,27,45,11,0.4,0.65,1.05,19.65,3.21,2.3,3.05,0.75,0.18,0.55,2.85,12.09,12.73,9.19,0.13,0.4,3.77,0.64,0.89,0.73,0.03,0.02,0.24,0.22,0.51,0.03,2.7,0.55,0.73,1.27,20.56,3.71,2.64,3.55,0.74,0.21,0.36,3,14.36,11.91,0.27,0.55,3.48,0.73,14.86,2.43,2.14,0.29,3.14,0.29,21.3,3.91,0.14,0.57,47.74,47.63,41.59,44.61,46.33,3.29,0.31,3.47,0.16,50.27,47.2,38.36,44.1,3.36,0.35,3,0.13,46.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,BOS,nugenthopkins,r,nugenthopkins8200wr,87381-14563,W,r,Ryan Nugent-Hopkins,nugenthopkins,16.31166687,60,8200,BOS@EDM,EDM,BOS,,,,,,W/UTIL,nugenthopkins8200wr,6400
lehkonen6400wa,79.42,Artturi Lehkonen,6400,W,0,COL,VGK-AHill,10.68,13.5,7.9,-1.07,1.7,1,2,9,0,-3.1,49,0,2,3.3,2.9,-140,6,78,-140,11.7,1.1,56,25,34,97,9.2,50,50,10,10,0.36,0.35,0.7,19.1,2.2,2.37,3.41,0.69,0.15,0.76,3.12,15.57,13.31,11.12,0.1,0.12,3.06,0.47,0.73,0.65,0.02,0,0.23,0.22,0.55,0.02,2.7,0.2,0.3,0.5,18.55,1.62,2.1,2.7,0.78,0.1,0.6,2.7,12.4,13.7,0,0.1,3.01,0.9,11.5,3.17,2.5,0.67,3.5,1.5,18.18,3.13,0,0.17,47.65,50.27,47.98,45.33,49.86,3.17,0.27,2.37,0.24,46.1,49,54.7,49.3,2.9,0.14,2.5,0.16,50.83,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VGK,lehkonen,a,lehkonen6400wa,87381-70483,W,a,Artturi Lehkonen,lehkonen,12.06111089,54,6400,VGK@COL,COL,VGK,,,,,,W/UTIL,lehkonen6400wa,5200
marchment4900wm,78.94,Mason Marchment,4900,W,0,DAL,VAN-TDemko,9.6,12.1,7.1,0.77,2,2,2,6,0,3.2,57,0,2,3.9,2.3,-282,6,61,-260,8.8,-1.3,41,20,51,98,5.2,25,75,0,8,0.19,0.3,0.49,15.46,1.9,2.26,3.16,0.71,0.08,0.4,2.66,13.86,12.19,10.29,0.03,0.04,1.52,0.37,0.5,0.74,0,0,0.16,0.26,1.24,0.02,2.09,0,0.22,0.22,15.95,0.83,1.44,2.5,0.58,0,0.33,1.78,15.44,14.56,0,0,1.59,0.22,15,1.8,1.4,0.4,2.25,0.4,16.01,1.98,0,0,46.81,46.24,45.68,47.83,43.35,2.91,0.22,2.89,0.3,53.78,39.64,49.33,44.55,3.33,0.07,3.09,0.29,42,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VAN,marchment,m,marchment4900wm,87381-66790,W,m,Mason Marchment,marchment,8.218643964,59,4900,VAN@DAL,DAL,VAN,,,,,,W/UTIL,marchment4900wm,3800
terry6600wt,77.97,Troy Terry,6600,W,0,ANA,CHI-PMrazek,15.07,18.9,11.3,2.93,2.3,2,1,5,0,-2.3,41,0,2,3.2,2.9,-130,6,39,-135,13.5,0.7,60,25,25,87,9.6,27,9,0,11,0.32,0.52,0.84,19.56,2.58,2.9,4.31,0.67,0.11,0.41,3.3,14.71,15.73,10.86,0.06,0.1,2.68,0.53,0.82,0.64,0,0,0.25,0.42,0.3,0,2.29,0.5,0,0.5,14.38,2.09,2,2.5,0.8,0.25,0.25,2.25,10,12,0,0,2.38,0.5,8,2,1.5,0.5,1.5,0.5,18.1,3.3,0,0,45.73,42.01,50.44,52.92,39.36,2.77,0.16,2.78,0.25,37.18,52.18,61.27,44.45,2.82,0.13,2.36,0.23,41.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,terry,t,terry6600wt,87381-82912,W,t,Troy Terry,terry,12.91886815,53,6600,CHI@ANH,ANH,CHI,,,,,,W/UTIL,terry6600wt,5300
bertuzzi4400wt,77.65,Tyler Bertuzzi,4400,W,0,DET,OTT-CTalbot,11.45,14.4,8.5,3.6,2.6,1,1,4,0,0.5,81,1,2,3.2,3.5,110,6.5,51,115,10.5,-0.3,41,14,17,87,11.8,90,10,50,10,0.2,0.42,0.62,18.06,2.06,2.44,3.29,0.74,0.08,0.56,3,13.04,13.5,9.83,0.06,0.16,2.91,0.57,0.8,0.72,0,0,0.14,0.26,0.52,0.06,2.76,0.18,0.55,0.73,17.45,2.51,2.09,2.91,0.72,0.09,0.55,2.64,12.36,13.55,0.09,0.18,3.71,0.45,14.43,3.29,2.57,0.71,3.43,0.86,17.39,2.96,0.14,0.14,43.39,39.93,44.42,47.42,45.76,3.23,0.2,3.38,0.2,35.45,47.55,50.27,41.82,3.64,0.23,4,0.14,40.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,bertuzzi,t,bertuzzi4400wt,87381-43135,W,t,Tyler Bertuzzi,bertuzzi,8.714814928,27,4400,DET@OTT,DET,OTT,,,,,,W/UTIL,bertuzzi4400wt,3700
vatrano5600wf,77.03,Frank Vatrano,5600,W,0,ANA,CHI-PMrazek,12.12,15.2,9,1.93,2.2,3,2,4,0,-1.5,77,0,2,3.2,2.9,-130,6,39,-135,11.1,2.2,68,36,29,105,12.2,63,36,36,11,0.28,0.27,0.54,15.97,2.03,2.62,3.41,0.77,0.1,0.81,3.43,12.03,14.93,9.2,0.05,0.04,1.23,0.27,0.36,0.76,0,0,0.23,0.23,0.6,0.03,2.3,0.36,0.18,0.55,15.76,2.09,2.91,3.64,0.8,0.12,1,3.91,11,17,0.09,0.09,1.47,0.64,10.71,3.57,2.71,0.86,3.29,0.86,15.62,1.68,0.14,0,45.73,42.01,50.44,52.92,39.36,2.77,0.16,2.78,0.25,37.18,52.18,61.27,44.45,2.82,0.13,2.36,0.23,41.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CHI,vatrano,f,vatrano5600wf,87381-61549,W,f,Frank Vatrano,vatrano,10.96166687,60,5600,CHI@ANH,ANH,CHI,,,,,,W/UTIL,vatrano5600wf,4800
marchessault6500wj,76.91,J. Marchessault,6500,W,0,VGK,COL-AGeorgiev,11.78,14.8,8.7,-0.17,1.8,1,2,14,0,-1.7,81,0,2,2.9,3.3,119,6,22,120,13.5,1.1,64,31,29,89,11.4,55,44,22,9,0.32,0.51,0.83,17.47,2.85,3.32,4.45,0.75,0.1,0.18,3.5,14.77,12.27,11.13,0.09,0.17,2.48,0.68,0.91,0.74,0,0,0.23,0.34,0.4,0.04,2.98,0.2,0.4,0.6,17.46,2.06,3.1,4,0.78,0.06,0.3,3.4,15.1,13.3,0,0,2.06,0.5,15.5,3.67,3.33,0.33,4,0.83,17.22,2.12,0,0,51.26,49.86,45.33,47.98,50.27,2.59,0.21,2.96,0.21,49.3,54.7,49,46.1,2.3,0.04,3,0.2,42.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,marchessault,j,marchessault6500wj,87381-37968,W,j,Jonathan Marchessault,marchessault,12.72641509,53,6500,VGK@COL,VGK,COL,,,,,,W/UTIL,marchessault6500wj,5800
smith5800wr,71.72,Reilly Smith,5800,W,0,VGK,COL-AGeorgiev,10.46,13.2,7.7,-0.12,1.8,2,1,8,0,-1.2,57,0,2,2.9,3.3,119,6,22,120,11.6,0.3,48,20,23,88,11.5,66,33,22,9,0.33,0.34,0.67,17.12,2.35,2.52,3.37,0.75,0.13,0.42,2.94,13.28,12.21,9.95,0.09,0.02,2.06,0.71,0.9,0.79,0.06,0,0.17,0.33,0.28,0.03,2.52,0.1,0.6,0.7,16.35,2.57,2.4,3.2,0.75,0.04,0.6,3,14.4,11.2,0,0,2.21,0.9,14.17,3,2.5,0.5,3.67,1.83,16.55,2.63,0,0,51.26,49.86,45.33,47.98,50.27,2.59,0.21,2.96,0.21,49.3,54.7,49,46.1,2.3,0.04,3,0.2,42.33,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,COL,smith,r,smith5800wr,87381-21689,W,r,Reilly Smith,smith,11.46271166,59,5800,VGK@COL,VGK,COL,,,,,,W/UTIL,smith5800wr,4700
raymond4900wl,71.09,Lucas Raymond,4900,W,0,DET,OTT-CTalbot,10.46,13.2,7.7,1.63,2.1,2,1,2,0,-0.5,41,1,2,3.2,3.5,110,6.5,51,115,9.8,-0.2,47,25,43,87,6.4,10,10,0,10,0.29,0.32,0.61,17.63,2.08,1.97,2.45,0.81,0.15,0.3,2.28,11.97,13.36,8.78,0.08,0.16,2.79,0.4,0.47,0.86,0,0,0.22,0.15,0.38,0.01,2.17,0,0.33,0.33,16.94,1.17,1,2.33,0.43,0,0,1,7.67,8,0,0,4.39,0.67,0,0,0,0,0,0,0,0,0,0,43.39,39.93,44.42,47.42,45.76,3.23,0.2,3.38,0.2,35.45,47.55,50.27,41.82,3.64,0.23,4,0.14,40.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,raymond,l,raymond4900wl,87381-142018,W,l,Lucas Raymond,raymond,9.884000244,50,4900,DET@OTT,DET,OTT,IR,Lower body,,,,W/UTIL,raymond4900wl,3600
kubalik5500wd,69.23,Dominik Kubalik,5500,W,0,DET,OTT-CTalbot,9.69,12.3,7.1,-0.31,1.8,3,2,1,0,-1.8,20,1,2,3.2,3.5,110,6.5,51,115,9.7,-0.8,54,25,41,85,7,20,70,10,10,0.26,0.34,0.6,14.61,2.46,2.16,2.93,0.74,0.12,0.34,2.5,9.5,12.35,6.94,0.09,0.12,2.43,0.58,0.84,0.69,0,0,0.17,0.22,0.22,0.01,2.13,0.2,0.1,0.3,13.87,1.3,1.5,2.1,0.71,0.13,0.5,2,7.7,14,0,0.1,2.29,0.5,8.86,2.14,1.57,0.57,2.14,0.43,14.02,1.28,0,0.14,43.39,39.93,44.42,47.42,45.76,3.23,0.2,3.38,0.2,35.45,47.55,50.27,41.82,3.64,0.23,4,0.14,40.71,2/27/2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,OTT,kubalik,d,kubalik5500wd,87381-42922,W,d,Dominik Kubalik,kubalik,10.63859692,57,5500,DET@OTT,DET,OTT,,,,,,W/UTIL,kubalik5500wd,3900
