RylandID_master,Unnamed: 0,rating,name,salary,pos,min,team_team,team_opp,proj_proj,proj_ceiling,proj_floor,proj_proj+/-,proj_pts/sal,lines_full,lines_pp,trends_pro,trends_my,trends_opp+/-,trends_bargain,time_b2b,time_rest,vegas_pts,vegas_opppts,vegas_ml,vegas_o/u,vegas_ml%,vegas_openml,fantasyyear_ppg,fantasyyear_+/-,fantasyyear_consistency,fantasyyear_upside,fantasyyear_duds,fantasyyear_count,fantasymonth_ppg,fantasymonth_consistency,fantasymonth_duds,fantasymonth_upside,fantasymonth_count,stats-year_g,stats-year_a,stats-year_pts,stats-year_toi,stats-year_pts/60,stats-year_s,stats-year_satt,stats-year_effs%,stats-year_s%,stats-year_blk,stats-year_s+blk,stats-year_corsifor,stats-year_cagst,stats-year_fnkfor,stats-year_ppg,stats-year_ppa,stats-year_pptoi,stats-year_pps,stats-year_ppsa,stats-year_ppeffs%,stats-year_shg,stats-year_sha,stats-year_esg,stats-year_esa,stats-year_pim,stats-year_eng,stats-year_spred,stats-month_g,stats-month_a,stats-month_pts,stats-month_toi,stats-month_pts/60,stats-month_s,stats-month_satt,stats-month_effs%,stats-month_s%,stats-month_blk,stats-month_s+blk,stats-month_corsifor,stats-month_crsagst,stats-month_ppg,stats-month_ppa,stats-month_pptoi,stats-month_pps,stats-15_corsifor,stats-15_s+blk,stats-15_s,stats-15_blk,stats-15_satt,stats-15_ppsatt,stats-15_toi,stats-15_pptoi,stats-15_ppg,stats-15_ppa,teamstats-year_sattpred,teamstats-year_sa,teamstats-year_oppsaag,teamstats-year_saag,teamstats-year_oppsa,teamstats-year_pps,teamstats-year_pp%,teamstats-year_opppks,teamstats-year_opppk%,teamstats-month_sa,teamstats-month_oppsaa,teamstats-month_saag,teamstats-month_oppsa,teamstats-month_pps,teamstats-month_pp%,teamstats-month_opppks,teamstats-month_opppk%,teamstats-15_oppsa,slate_id,stats-year_svpred,stats-year_sv,stats-year_wins,stats-year_loss,stats-year_min,stats-year_so,stats-month_sv,stats-month_ga,stats-month_wins,stats-15_wins,teamstats-year_oppsattpred,teamstats-year_oppg,teamstats-year_opps,teamstats-year_pks,teamstats-year_pk%,teamstats-year_opppps,teamstats-year_opppp%,teamstats-month_oppg,teamstats-month_opps,teamstats-month_pks,teamstats-month_pk%,teamstats-month_opppps,teamstats-month_opppp%,teamstats-15_opps,opp,Last Name_master,First Name_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,RylandID,dkSalary
primeau6500gc,primeau6500gc,28.5,Cayden Primeau,6500,G,0,MTL,PHI-CHart,12.88,16.3,9.4,-1.7,2.0,1,0,0,0,-0.8,50,2,0,3.0,3.6,128,6.5,36,145,0.0,0.0,0,0,0,48,0.0,0,0,0,14,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.65,43.29,0.0,0.0,0.0,0.0,0.0,0.0,53.2,42.7,0.0,0.0,0.0,0.0,42.67,3/28/23,0,6.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,47.12,2.57,29.34,3.3,0.26,2.82,0.14,3.0,28.55,2.93,0.3,2.3,0.17,27.5,PHI,primeau,c,88511-103243,G,c,Cayden Primeau,primeau,0.800000012,1.0,6500,MON@PHI,MON,PHI,,,,,,G,primeau6500gc,6500
provorov5100di,provorov5100di,66.24,Ivan Provorov,5100,D,0,PHI,MTL-C.Primeau,7.64,9.7,5.6,-2.31,1.5,1,0,0,0,-2.0,73,0,3,3.6,3.0,-150,6.5,63,-170,10.2,-0.8,57,24,41,87,5.3,27,72,9,11,0.1,0.3,0.4,23.48,1.02,1.8,2.48,0.72,0.06,2.19,3.99,16.53,18.62,12.04,0.0,0.06,1.15,0.19,0.26,0.73,0.0,0.02,0.1,0.22,0.34,0.0,1.18,0.09,0.09,0.18,22.83,0.47,1.0,1.7,0.59,0.09,1.18,2.18,15.4,18.3,0.0,0.0,0.38,0.2,13.83,1.33,0.33,1.0,0.83,0.0,21.68,0.16,0.0,0.0,47.12,43.29,48.65,48.66,41.48,2.82,0.14,3.3,0.26,42.7,53.2,46.0,40.53,2.3,0.17,2.93,0.3,41.13,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,provorov,i,88511-66511,D,i,Ivan Provorov,provorov,8.702777439,72.0,5100,MON@PHI,PHI,MON,,,,,,D/UTIL,provorov5100di,4300
puljujarvi3400wj,puljujarvi3400wj,55.62,Jesse Puljujarvi,3400,W,0,CAR,TB-A.Vasilevskiy,5.87,7.5,4.2,-0.03,1.7,3,0,1,0,0.0,74,0,2,3.3,2.9,-135,6.0,58,-140,5.5,-1.3,50,15,34,106,4.4,50,7,0,14,0.09,0.14,0.23,12.43,1.11,1.67,2.37,0.71,0.06,0.4,2.07,12.31,10.15,9.17,0.0,0.0,0.66,0.11,0.2,0.56,0.0,0.0,0.09,0.14,0.36,0.0,1.83,0.0,0.0,0.0,12.97,0.0,2.38,3.25,0.73,0.0,0.38,2.75,14.5,8.63,0.0,0.0,1.17,0.0,13.33,2.83,2.33,0.5,3.0,0.17,12.58,1.11,0.0,0.0,49.68,52.8,43.98,36.55,45.78,3.14,0.19,3.14,0.22,56.15,42.0,35.38,46.33,2.62,0.29,3.13,0.28,48.14,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,TB,puljujarvi,j,88511-70902,W,j,Jesse Puljujarvi,puljujarvi,5.175757668,66.0,3400,TB@CAR,CAR,TB,DTD,Undisclosed,,,,W/UTIL,puljujarvi3400wj,2600
quick7300gj,quick7300gj,21.0,Jonathan Quick,7300,G,0,VGK,EDM-SSkinner,12.76,16.2,9.3,-3.24,1.7,1,0,2,0,-6.4,79,0,0,3.5,3.7,-100,7.0,68,-110,14.8,-0.7,35,22,14,94,22.4,41,8,33,12,2.93,0.0,0.0,0.0,0.0,26.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.87,47.41,0.0,0.0,0.0,0.0,0.0,0.0,57.92,44.58,0.0,0.0,0.0,0.0,45.86,3/28/23,0,23.8,0.46,0.35,54.15,0.06,25.4,2.57,0.71,0.5,50.67,3.93,33.73,2.31,0.24,3.22,0.32,4.54,31.54,2.08,0.28,3.33,0.35,32.43,EDM,quick,j,88511-8412,G,j,Jonathan Quick,quick,11.04000015,40.0,7300,EDM@VGK,VGK,EDM,,,,,,G,quick7300gj,7600
raddysh3600dd,raddysh3600dd,48.87,Darren Raddysh,3600,D,0,TB,CAR-P.Kochetkov,5.16,6.6,3.7,-1.56,1.4,2,0,0,0,-3.3,62,0,3,2.9,3.3,115,6.0,42,120,4.2,-0.4,13,2,4,45,4.2,46,15,7,13,0.0,0.0,0.0,14.18,0.0,1.56,2.0,0.78,0.0,1.0,2.56,14.11,11.89,9.78,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.11,0.0,0.0,0.0,14.18,0.0,1.56,2.0,0.78,0.0,1.0,2.56,14.11,11.89,0.0,0.0,0.01,0.0,16.0,2.83,1.5,1.33,2.17,0.0,15.12,0.01,0.0,0.0,42.12,45.78,36.55,43.98,52.8,3.46,0.27,3.2,0.19,46.33,35.38,42.0,56.15,3.6,0.22,2.31,0.1,55.71,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CAR,raddysh,d,88511-59139,D,d,Darren Raddysh,raddysh,4.088888804,9.0,3600,TB@CAR,TB,CAR,,,,,,D/UTIL,raddysh3600dd,2600
raddysh4700wt,raddysh4700wt,46.11,Taylor Raddysh,4700,W,0,CHI,DAL-J.Oettinger,10.0,12.6,7.4,1.56,2.1,2,1,2,0,-2.1,36,0,2,2.3,3.9,242,6.0,7,230,8.1,0.3,52,29,47,87,10.8,61,38,30,13,0.27,0.17,0.44,16.39,1.61,1.67,2.28,0.73,0.16,0.44,2.11,10.44,12.87,7.51,0.09,0.07,3.3,0.34,0.48,0.71,0.0,0.0,0.18,0.1,0.18,0.01,2.11,0.43,0.07,0.5,17.14,1.75,2.21,2.71,0.82,0.19,0.43,2.64,10.79,12.86,0.14,0.0,3.25,0.5,12.71,2.29,2.0,0.29,2.43,0.43,17.58,3.28,0.14,0.0,43.06,38.93,47.17,50.28,46.96,2.99,0.16,2.88,0.17,38.07,45.08,48.43,46.08,3.07,0.07,2.42,0.17,42.57,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,raddysh,t,88511-74155,W,t,Taylor Raddysh,raddysh,8.176712663,73.0,4700,DAL@CHI,CHI,DAL,,,,,,W/UTIL,raddysh4700wt,3400
rakell6200wr,rakell6200wr,81.19,Rickard Rakell,6200,W,0,PIT,DET-A.Nedeljkovic,12.81,16.1,9.5,1.45,2.1,3,1,17,0,-4.2,94,0,3,3.9,2.8,-194,6.5,83,-175,12.4,1.3,59,32,34,96,12.2,71,28,35,14,0.31,0.37,0.68,18.17,2.25,2.96,4.12,0.72,0.11,0.64,3.6,17.08,14.21,12.71,0.1,0.07,2.89,0.65,0.93,0.7,0.0,0.0,0.21,0.3,0.22,0.01,2.26,0.29,0.5,0.79,18.55,2.56,3.0,4.29,0.7,0.1,0.5,3.5,18.64,12.36,0.07,0.07,3.65,1.07,17.14,3.43,3.0,0.43,4.57,1.57,17.72,3.37,0.0,0.14,49.26,51.86,46.6,47.07,39.26,3.27,0.21,3.01,0.21,56.64,41.85,43.79,39.31,3.43,0.21,3.54,0.17,41.33,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,rakell,r,88511-15269,W,r,Rickard Rakell,rakell,12.95753458,73.0,6200,PIT@DET,PIT,DET,,,,,,W/UTIL,rakell6200wr,5800
raymond4500wl,raymond4500wl,66.48,Lucas Raymond,4500,W,0,DET,PIT-C.DeSmith,11.34,14.3,8.4,3.29,2.5,1,1,7,0,1.3,79,0,3,2.8,3.9,160,6.5,17,150,9.3,-0.3,50,25,40,88,8.7,66,33,33,12,0.24,0.35,0.59,17.49,2.02,1.94,2.43,0.8,0.12,0.3,2.24,11.56,12.91,8.47,0.06,0.18,2.9,0.45,0.49,0.92,0.0,0.0,0.18,0.18,0.3,0.01,2.83,0.08,0.38,0.46,18.09,1.53,2.46,3.15,0.78,0.03,0.23,2.69,12.54,11.77,0.0,0.23,3.43,0.85,13.67,2.5,2.5,0.0,3.33,0.83,18.42,3.66,0.0,0.17,43.08,39.26,47.07,46.6,51.86,3.34,0.19,3.04,0.23,39.31,43.79,41.85,56.64,3.31,0.16,3.0,0.24,61.71,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,PIT,raymond,l,88511-142018,W,l,Lucas Raymond,raymond,9.482812881,64.0,4500,PIT@DET,DET,PIT,,,,,,W/UTIL,raymond4500wl,3800
reichel4200wl,reichel4200wl,49.47,Lukas Reichel,4200,W,0,CHI,DAL-J.Oettinger,10.91,13.8,8.1,3.45,2.6,1,1,3,0,-2.1,97,0,2,2.3,3.9,242,6.0,7,230,8.5,1.0,32,14,12,50,9.3,69,30,46,13,0.23,0.23,0.45,15.28,1.77,1.77,2.23,0.8,0.13,0.68,2.45,9.67,14.33,7.86,0.0,0.05,2.31,0.41,0.55,0.75,0.0,0.0,0.23,0.18,0.18,0.0,2.42,0.31,0.15,0.46,16.77,1.65,1.85,2.31,0.8,0.17,0.85,2.69,8.54,15.08,0.0,0.08,2.73,0.54,8.57,3.0,2.14,0.86,2.57,0.71,16.89,2.57,0.0,0.0,43.06,38.93,47.17,50.28,46.96,2.99,0.16,2.88,0.17,38.07,45.08,48.43,46.08,3.07,0.07,2.42,0.17,42.57,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DAL,reichel,l,88511-153812,W,l,Lukas Reichel,reichel,9.676470588,17.0,4200,DAL@CHI,CHI,DAL,,,,,,W/UTIL,reichel4200wl,4100
reimer6800gj,reimer6800gj,11.0,James Reimer,6800,G,0,SJ,WPG-CHellebuyck,12.12,15.4,8.9,-2.99,1.8,1,0,0,0,0.6,83,0,0,2.8,3.9,172,6.5,8,155,11.8,-1.9,28,17,20,88,7.6,25,25,8,12,3.37,0.0,0.0,0.0,0.0,30.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.95,44.85,0.0,0.0,0.0,0.0,0.0,0.0,46.08,46.5,0.0,0.0,0.0,0.0,48.29,3/28/23,0,27.3,0.24,0.48,58.78,0.04,26.4,3.71,0.14,0.0,47.82,2.96,30.33,3.1,0.17,3.26,0.21,2.79,31.71,3.69,0.17,3.57,0.12,30.29,WPG,reimer,j,88511-9052,G,j,James Reimer,reimer,12.04210542,38.0,6800,WPG@SJ,SJ,WPG,,,,,,G,reimer6800gj,7200
riemsdyk4700wj,riemsdyk4700wj,66.87,J. van Riemsdyk,4700,W,0,PHI,MTL-C.Primeau,11.64,14.7,8.6,3.2,2.5,3,2,4,0,-1.4,44,0,3,3.6,3.0,-150,6.5,63,-170,9.1,-0.7,39,18,36,87,5.5,36,63,18,11,0.25,0.25,0.51,15.7,1.95,2.1,2.66,0.79,0.12,0.34,2.45,12.03,11.53,8.92,0.06,0.03,2.41,0.45,0.63,0.71,0.0,0.0,0.19,0.22,0.39,0.0,1.86,0.09,0.18,0.27,14.21,1.14,1.45,2.2,0.66,0.06,0.36,1.82,11.8,10.8,0.0,0.0,1.58,0.4,11.0,2.17,1.83,0.33,2.5,0.33,14.18,1.31,0.0,0.0,47.12,43.29,48.65,48.66,41.48,2.82,0.14,3.3,0.26,42.7,53.2,46.0,40.53,2.3,0.17,2.93,0.3,41.13,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,riemsdyk,j,88511-8797,W,j,James van Riemsdyk,riemsdyk,8.54117659,51.0,4700,MON@PHI,PHI,MON,,,,,,W/UTIL,riemsdyk4700wj,3500
ristolainen4000dr,ristolainen4000dr,51.95,Rasmus Ristolainen,4000,D,0,PHI,MTL-C.Primeau,8.34,10.5,6.2,0.76,2.1,2,2,5,0,-2.6,91,0,3,3.6,3.0,-150,6.5,63,-170,6.9,-0.3,62,16,20,87,7.8,63,36,36,11,0.04,0.18,0.22,19.06,0.69,1.08,1.46,0.74,0.04,1.97,3.06,12.8,15.71,9.81,0.01,0.03,0.5,0.11,0.15,0.73,0.01,0.03,0.01,0.13,0.44,0.0,1.34,0.09,0.27,0.36,21.01,1.03,1.18,2.0,0.59,0.08,1.64,2.82,11.6,14.7,0.09,0.0,1.9,0.3,11.17,3.17,1.33,1.83,2.33,0.5,20.01,1.39,0.17,0.0,47.12,43.29,48.65,48.66,41.48,2.82,0.14,3.3,0.26,42.7,53.2,46.0,40.53,2.3,0.17,2.93,0.3,41.13,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,MTL,ristolainen,r,88511-42993,D,r,Rasmus Ristolainen,ristolainen,7.216923171,65.0,4000,MON@PHI,PHI,MON,,,,,,D/UTIL,ristolainen4000dr,3700
ritchie3600wn,ritchie3600wn,50.82,Nick Ritchie,3600,W,0,CGY,LA-J.Korpisalo,8.01,10.2,5.8,1.72,2.2,3,2,3,0,-2.1,68,0,3,3.3,2.9,-135,6.0,24,-140,6.9,-0.7,40,21,46,89,6.8,53,23,23,13,0.19,0.18,0.38,13.76,1.66,1.49,2.08,0.72,0.13,0.42,1.91,9.76,11.69,7.17,0.05,0.08,2.3,0.3,0.46,0.65,0.0,0.0,0.14,0.1,0.71,0.0,1.57,0.27,0.0,0.27,12.82,1.26,1.55,2.1,0.74,0.18,0.45,2.0,12.9,9.9,0.0,0.0,1.14,0.0,12.33,1.83,1.0,0.83,1.83,0.0,12.3,1.0,0.0,0.0,48.19,52.71,44.07,39.55,47.5,3.11,0.2,3.22,0.26,54.79,40.17,42.07,50.25,2.43,0.21,3.08,0.24,52.33,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,LA,ritchie,n,88511-59117,W,n,Nick Ritchie,ritchie,6.737313342,67.0,3600,LA@CGY,CGY,LA,,,,,,W/UTIL,ritchie3600wn,2700
robertson9300wj,robertson9300wj,88.46,Jason Robertson,9300,W,0,DAL,CHI-A.Stalock,18.6,23.3,13.9,1.19,2.0,1,1,17,1,-1.3,44,0,3,3.9,2.3,-300,6.0,93,-275,17.7,0.8,73,32,26,98,19.2,69,30,38,13,0.53,0.63,1.16,18.83,3.7,3.59,4.85,0.74,0.15,0.23,3.83,16.78,13.39,12.13,0.13,0.23,3.09,1.05,1.38,0.76,0.0,0.0,0.4,0.4,0.24,0.03,3.28,0.46,0.92,1.38,18.46,4.49,3.54,4.67,0.76,0.13,0.23,3.77,13.67,11.58,0.15,0.38,3.42,1.08,11.86,2.71,2.43,0.29,3.43,1.29,19.24,3.89,0.14,0.43,47.12,46.96,50.28,47.17,38.93,2.96,0.23,2.77,0.25,46.08,48.43,45.08,38.07,3.17,0.29,2.5,0.26,41.29,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CHI,robertson,j,88511-82170,W,j,Jason Robertson,robertson,18.90410959,73.0,9300,DAL@CHI,DAL,CHI,,,,,,W/UTIL,robertson9300wj,8100
robinson3900we,robinson3900we,37.5,Eric Robinson,3900,W,0,CLB,NYR-I.Shesterkin,6.56,8.4,4.7,-0.32,1.7,3,0,0,0,-2.0,28,0,3,2.2,4.5,320,6.5,5,290,6.5,-0.1,57,20,31,88,5.7,45,54,18,11,0.15,0.19,0.33,13.97,1.42,1.59,2.1,0.76,0.09,0.37,1.96,10.13,12.27,7.4,0.0,0.0,0.01,0.0,0.08,0.0,0.01,0.02,0.14,0.16,0.15,0.01,1.51,0.42,0.08,0.5,13.45,2.23,1.42,2.0,0.71,0.29,0.67,2.08,10.0,15.27,0.0,0.0,0.0,0.0,8.57,2.14,1.43,0.71,2.0,0.0,12.25,0.0,0.0,0.0,49.14,44.57,46.3,52.25,44.96,2.66,0.19,2.73,0.19,47.42,50.83,58.5,40.58,2.67,0.31,2.58,0.1,41.14,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,robinson,e,88511-82852,W,e,Eric Robinson,robinson,6.169697155,66.0,3900,CBJ@NYR,CBJ,NYR,,,,,,W/UTIL,robinson3900we,2500
roslovic4800cj,roslovic4800cj,59.82,Jack Roslovic,4800,C,0,CLB,NYR-I.Shesterkin,9.32,11.8,6.8,0.85,1.9,2,1,4,0,0.2,53,0,3,2.2,4.5,320,6.5,5,290,9.8,2.0,53,28,43,88,10.3,63,36,36,11,0.22,0.41,0.64,17.0,2.26,1.71,2.2,0.77,0.13,0.61,2.32,11.2,13.57,8.23,0.06,0.08,2.07,0.28,0.42,0.66,0.02,0.01,0.14,0.32,0.16,0.0,2.08,0.25,0.33,0.58,17.34,2.01,1.83,2.33,0.79,0.14,0.67,2.5,11.67,14.83,0.08,0.08,1.75,0.25,11.86,2.43,1.86,0.57,2.29,0.43,16.89,2.09,0.14,0.14,49.14,44.57,46.3,52.25,44.96,2.66,0.19,2.73,0.19,47.42,50.83,58.5,40.58,2.67,0.31,2.58,0.1,41.14,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NYR,roslovic,j,88511-74047,C,j,Jack Roslovic,roslovic,9.037680806,69.0,4800,CBJ@NYR,CBJ,NYR,,,,,,C/UTIL,roslovic4800cj,3700
roy4500cn,roy4500cn,61.34,Nicolas Roy,4500,C,0,VGK,EDM-S.Skinner,9.65,12.2,7.1,1.8,2.1,3,1,13,0,-0.9,53,0,3,3.5,3.7,-100,7.0,66,-110,8.1,0.2,42,24,37,87,21.6,15,0,15,13,0.21,0.26,0.47,15.92,1.77,1.54,2.18,0.71,0.14,0.6,2.14,11.75,12.05,8.32,0.04,0.03,1.65,0.41,0.53,0.77,0.0,0.01,0.17,0.21,0.34,0.01,2.64,1.0,0.0,1.0,17.0,3.53,4.5,4.5,1.0,0.22,1.5,6.0,15.5,13.0,0.0,0.0,1.4,0.0,15.5,6.0,4.5,1.5,4.5,0.0,17.0,1.4,0.0,0.0,44.43,48.52,44.38,49.87,47.41,2.48,0.22,3.43,0.22,44.67,40.92,57.92,44.58,2.33,0.25,2.92,0.29,45.86,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,EDM,roy,n,88511-66678,C,n,Nicolas Roy,roy,8.399999891,56.0,4500,EDM@VGK,VGK,EDM,,,,,,C/UTIL,roy4500cn,3400
roy4900dm,roy4900dm,58.7,Matt Roy,4900,D,0,LA,CGY-J.Markstrom,7.52,9.5,5.5,-2.0,1.5,2,0,0,0,-3.9,82,0,2,2.9,3.3,115,6.0,76,120,9.1,-0.4,69,18,25,93,9.5,100,0,27,11,0.11,0.22,0.34,19.18,1.06,1.73,2.37,0.73,0.06,2.0,3.73,16.8,15.33,12.57,0.0,0.0,0.1,0.0,0.0,0.0,0.01,0.01,0.1,0.21,0.27,0.01,0.99,0.0,0.42,0.42,19.35,1.3,1.42,2.17,0.65,0.0,2.17,3.58,18.75,13.83,0.0,0.0,0.15,0.0,18.17,3.83,1.17,2.67,2.0,0.0,19.84,0.11,0.0,0.0,46.21,47.5,39.55,44.07,52.71,3.32,0.24,3.34,0.19,50.25,42.07,40.17,54.79,3.5,0.26,2.86,0.13,54.86,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,CGY,roy,m,88511-79865,D,m,Matt Roy,roy,9.008218844,73.0,4900,LA@CGY,LA,CGY,,,,,,D/UTIL,roy4900dm,4300
ruhwedel3600dc,ruhwedel3600dc,35.92,Chad Ruhwedel,3600,D,0,PIT,DET-A.Nedeljkovic,4.46,5.7,3.2,-2.26,1.2,3,0,0,0,-3.4,62,0,3,3.9,2.8,-194,6.5,83,-175,4.3,-1.7,41,7,26,95,6.2,23,15,7,13,0.03,0.09,0.13,14.82,0.53,0.83,1.38,0.6,0.04,1.2,2.03,13.05,12.16,10.03,0.0,0.0,0.01,0.0,0.02,0.0,0.0,0.0,0.03,0.09,0.28,0.0,0.66,0.2,0.0,0.2,18.0,0.67,0.8,1.4,0.57,0.25,1.6,2.4,18.4,12.8,0.0,0.0,0.0,0.0,18.4,2.4,0.8,1.6,1.4,0.0,18.0,0.0,0.0,0.0,49.26,51.86,46.6,47.07,39.26,3.27,0.21,3.01,0.21,56.64,41.85,43.79,39.31,3.43,0.21,3.54,0.17,41.33,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,ruhwedel,c,88511-39309,D,c,Chad Ruhwedel,ruhwedel,3.704347693,46.0,3600,PIT@DET,PIT,DET,,,,,,D/UTIL,ruhwedel3600dc,2600
rust5000wb,rust5000wb,78.22,Bryan Rust,5000,W,0,PIT,DET-A.Nedeljkovic,12.89,16.2,9.6,3.87,2.6,1,2,14,0,-0.8,97,0,3,3.9,2.8,-194,6.5,83,-175,10.6,-0.9,54,23,44,96,8.8,42,50,14,14,0.21,0.33,0.54,18.29,1.77,2.67,3.9,0.68,0.08,0.55,3.22,15.34,13.05,11.66,0.03,0.1,2.42,0.36,0.68,0.52,0.0,0.01,0.18,0.22,0.33,0.02,2.7,0.15,0.15,0.31,18.74,0.99,2.54,3.54,0.72,0.06,0.77,3.31,16.62,13.15,0.0,0.08,1.88,0.23,21.71,3.71,3.14,0.57,4.29,0.43,19.72,1.66,0.0,0.14,49.26,51.86,46.6,47.07,39.26,3.27,0.21,3.01,0.21,56.64,41.85,43.79,39.31,3.43,0.21,3.54,0.17,41.33,3/28/23,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,DET,rust,b,88511-54477,W,b,Bryan Rust,rust,10.51944478,72.0,5000,PIT@DET,PIT,DET,,,,,,W/UTIL,rust5000wb,4900
