RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,leverage,buzz,sr,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
cook5500rbj,59.68,James Cook,5500,BUF,@NYJ,,,4.11,5.4,2.8,-3.82,0.7,0.4,7.93,4.3,1.0,0.84,0.0,0.0,5.0,0.0,0.87,-1.4,9.0,28.3,17.8,1.0,-10.5,46.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,5.5,0.1,0.5,0.86,0.14,0.0,72.0,0.75,0.06,6.0,800,1.5,0.55,66.0,0.66,0.33,30.0,4.6,-1.4,-500.0,1.0,0.51,70.0,0.11,0.23,17.0,RB,54,0.25,0.153,0.146,3.0,1.0,0.0,11.0,7.0,15.6,0.0,0.0,0.0,0.667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cook,james cook,j,cook5500rbj
homer4800rbt,59.48,Travis Homer,4800,SEA,@ARI,,,3.13,4.1,2.2,-3.05,0.7,0.1,6.18,4.7,5.0,0.93,0.0,0.0,2.0,0.0,0.87,-1.1,15.0,23.5,26.0,2.2,2.5,49.5,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14.0,8.1,0.1,0.722,0.28,0.11,0.06,0.0,0.0,0.0,3.6,200,1.2,0.26,25.0,0.0,0.0,40.0,4.4,-1.1,-1200.0,1.26,0.29,38.0,0.04,0.23,21.0,RB,54,0.125,0.11699999999999999,0.256,1.0,1.0,1.0,11.0,7.0,8.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,homer,travis homer,t,homer4800rbt
wilson5700rbj,59.28,Jeff Wilson Jr.,5700,MIA,@CHI,,,3.97,5.4,2.6,-4.46,0.7,0.3,8.43,14.7,3.0,0.9,0.0,0.0,5.0,0.0,0.25,1.9,29.0,25.0,21.0,2.5,-4.0,46.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,44.0,4.5,0.2,0.515,1.67,1.0,0.61,59.0,0.56,0.0,7.5,-800,0.73,0.27,75.0,0.25,0.25,40.0,7.9,-0.5,-300.0,0.7,0.27,50.0,0.12,0.12,24.0,RB,54,0.21100000000000002,0.344,0.462,10.0,1.0,1.0,7.0,5.0,7.2,0.0,0.0,0.125,0.45799999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wilson,jeff wilson jr.,j,wilson5700rbj
reynolds4900rbc,59.13,Craig Reynolds,4900,DET,GB,,,3.22,4.2,2.2,-3.21,0.7,0.1,6.43,0.0,6.0,0.95,0.0,0.0,1.0,0.0,0.41,-0.6,20.0,22.8,26.8,0.8,4.0,49.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.0,4.3,0.0,0.423,0.38,0.19,0.13,0.0,0.0,0.0,5.3,-600,0.84,0.29,66.0,0.33,0.33,30.0,50.0,-0.9,-1100.0,0.57,0.25,45.0,0.15,0.25,20.0,RB,54,0.0,0.25,0.309,7.0,1.0,1.0,15.0,10.0,10.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reynolds,craig reynolds,c,reynolds4900rbc
edmonds5100rbc,58.12,Chase Edmonds,5100,MIA,@CHI,,,3.12,4.2,2.0,-3.81,0.6,0.0,6.93,0.0,0.0,0.5,0.0,0.0,5.0,0.0,0.93,1.9,28.0,25.0,21.0,2.5,-4.0,46.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,23.0,3.4,0.3,0.45799999999999996,1.18,0.59,0.35,59.0,0.56,0.0,1.8,-600,0.37,0.1,25.0,0.0,0.75,40.0,6.5,-1.4,-900.0,0.67,0.23,39.0,0.08,0.26,23.0,RB,54,0.33299999999999996,0.231,0.424,6.0,2.0,1.0,16.0,6.0,8.5,0.1,0.0,0.214,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edmonds,chase edmonds,c,edmonds5100rbc
hines5900rbn,57.06,Nyheim Hines,5900,BUF,@NYJ,,,4.24,5.5,2.9,-4.69,0.7,0.2,8.93,0.0,7.0,0.96,0.0,0.0,4.0,0.0,0.87,-1.4,18.0,28.3,17.8,1.0,-10.5,46.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,3.7,0.1,0.33299999999999996,0.75,0.25,0.06,72.0,0.75,0.06,9.4,400,1.48,0.58,66.0,0.33,0.0,30.0,4.8,-2.2,-100.0,0.86,0.26,52.0,0.04,0.33,21.0,RB,54,0.077,0.062,0.27699999999999997,2.0,3.0,2.0,20.0,10.0,7.6,0.1,0.0,0.25,0.25,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hines,nyheim hines,n,hines5900rbn
patterson7200rbc,55.69,C. Patterson,7200,ATL,LAC,,,6.79,9.0,4.5,-5.38,0.9,1.6,12.17,17.8,-3.0,0.67,0.0,0.0,1.0,0.0,0.06,-0.1,29.0,23.8,26.3,3.8,2.5,50.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,53.0,4.7,0.5,0.524,2.06,0.72,0.39,0.0,0.0,0.0,0.0,400,0.0,0.0,0.0,0.0,0.0,40.0,10.8,-1.0,600.0,0.77,0.37,38.0,0.14,0.28,21.0,RB,54,0.5,0.46799999999999997,0.515,11.0,2.0,1.0,18.0,11.0,10.1,0.0,0.0,0.212,0.606,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,patterson,c. patterson,c,patterson7200rbc
mattison5400rba,55.62,A. Mattison,5400,MIN,@WAS,,,3.57,4.7,2.5,-4.11,0.7,0.2,7.68,0.6,3.0,0.9,0.0,0.0,1.0,0.0,0.95,-1.1,22.0,23.3,20.3,1.0,-3.0,43.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,22.0,3.6,0.3,0.505,2.0,1.18,0.24,75.0,0.73,0.09,5.3,-1900,0.83,0.28,33.0,0.33,0.66,30.0,50.0,-5.0,-600.0,0.61,0.23,17.0,0.1,0.71,28.0,RB,54,0.278,0.21,0.35,6.0,1.0,1.0,10.0,7.0,7.4,0.1,0.0,0.192,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mattison,a. mattison,a,mattison5400rba
abdullah4900rba,55.35,Ameer Abdullah,4900,LV,@JAX,,,2.25,3.0,1.5,-4.18,0.5,0.1,6.43,1.3,0.0,0.81,0.0,0.0,1.0,0.0,0.41,-0.9,20.0,25.3,22.8,0.3,-2.5,48.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,2.9,0.0,0.41700000000000004,0.94,0.44,0.06,76.0,0.89,0.22,3.3,300,0.93,0.25,66.0,0.0,0.0,30.0,5.3,-0.3,-1100.0,0.83,0.26,57.0,0.15,0.1,19.0,RB,54,0.0,0.071,0.332,2.0,3.0,2.0,21.0,10.0,7.6,0.1,0.0,0.0,0.5710000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,abdullah,ameer abdullah,a,abdullah4900rba
strong4600rbp,54.11,Pierre Strong Jr.,4600,NE,IND,,,2.08,2.8,1.3,-3.6,0.5,0.1,5.68,0.0,-1.0,0.76,0.0,0.0,3.0,0.0,0.41,-1.1,3.0,22.3,17.8,1.8,-4.5,40.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,71.0,0.77,0.0,0.5,100,1.0,0.17,0.0,0.0,0.25,40.0,2.1,-0.5,-1400.0,6.44,0.71,0.0,0.0,0.36,11.0,RB,54,0.0,0.017,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,strong,pierre strong jr.,p,strong4600rbp
perine6000rbs,53.63,Samaje Perine,6000,CIN,CAR,,,4.03,5.3,2.8,-5.14,0.7,0.3,9.17,5.9,1.0,0.84,0.0,0.0,3.0,0.0,0.31,-1.6,18.0,24.8,17.8,-0.7,-7.0,42.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,11.0,4.4,0.0,0.512,0.41,0.06,0.0,71.0,0.45,0.0,3.8,800,0.84,0.24,25.0,0.0,0.75,40.0,4.2,-2.4,0.0,0.81,0.23,36.0,0.08,0.4,25.0,RB,54,0.0,0.124,0.265,2.0,2.0,2.0,14.0,8.0,6.6,0.1,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,perine,samaje perine,s,perine6000rbs
brown4900rbs,53.54,Spencer Brown,4900,CAR,@CIN,,,2.94,3.8,2.0,-3.49,0.6,0.0,6.43,3.6,0.0,0.5,0.0,0.0,1.0,0.0,0.2,-1.1,18.0,17.8,24.8,-0.7,7.0,42.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,27.0,4.5,0.0,0.5,0.25,0.25,0.13,71.0,0.45,0.0,2.7,400,0.39,0.15,50.0,0.0,0.0,20.0,50.0,0.0,-1100.0,0.71,0.28,33.0,0.0,0.16,60.0,RB,54,0.0,0.16,0.225,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,spencer brown,s,brown4900rbs
lindsay4600rbp,53.43,Phillip Lindsay,4600,IND,@NE,,,2.68,3.6,1.7,-3.0,0.6,0.1,5.68,0.2,4.0,0.92,0.0,0.0,1.0,0.0,0.41,-3.4,16.0,17.8,22.3,-2.7,4.5,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,23.0,3.1,0.0,0.41,0.35,0.12,0.06,71.0,0.77,0.0,4.7,-800,0.45,0.17,33.0,0.0,0.0,30.0,4.1,-1.0,-1400.0,0.47,0.25,33.0,0.04,0.23,21.0,RB,54,0.0,0.247,0.23199999999999998,7.0,1.0,0.0,3.0,2.0,3.9,0.0,0.0,0.0,0.16699999999999998,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lindsay,phillip lindsay,p,lindsay4600rbp
robinson6000rbj,52.24,James Robinson,6000,NYJ,BUF,,,4.5,5.9,3.1,-4.67,0.8,0.9,9.17,12.3,-3.0,0.67,0.0,0.0,1.0,0.0,0.41,-3.7,30.0,17.8,28.3,-2.5,10.5,46.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,42.0,4.0,0.4,0.401,1.53,0.84,0.58,72.0,0.75,0.06,3.6,-2000,0.45,0.18,20.0,0.0,0.6,50.0,90.0,-1.8,0.0,0.68,0.3,40.0,0.22,0.31,22.0,RB,54,0.429,0.379,0.47700000000000004,10.0,2.0,1.0,9.0,5.0,6.1,0.1,0.0,0.14800000000000002,0.40700000000000003,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robinson,james robinson,j,robinson6000rbj
brown5200rbm,49.92,Malcolm Brown,5200,LA,@TB,,,2.64,3.5,1.8,-4.54,0.5,0.1,7.18,2.4,3.0,0.9,0.0,0.0,0.0,0.0,0.12,-1.8,9.0,19.8,22.8,-1.0,3.0,42.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,2.1,0.0,0.25,0.2,0.2,0.2,81.0,0.69,0.16,2.2,700,0.46,0.18,33.0,0.0,0.33,30.0,2.2,-0.5,-800.0,0.61,0.24,5.0,0.0,0.05,17.0,RB,54,0.0,0.095,0.149,3.0,0.0,0.0,3.0,3.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,malcolm brown,m,brown5200rbm
rivers5300rbr,49.48,Ronnie Rivers,5300,LA,@TB,,,2.63,3.5,1.8,-4.8,0.5,0.2,7.43,0.0,-1.0,0.76,0.0,0.0,0.0,0.0,0.84,-1.8,12.0,19.8,22.8,-1.0,3.0,42.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,2.3,0.0,0.444,0.29,0.0,0.0,81.0,0.69,0.16,3.8,800,0.54,0.31,66.0,0.0,0.0,30.0,3.8,-0.4,-700.0,0.54,0.31,22.0,0.0,0.0,90.0,RB,54,0.0,0.126,0.195,4.0,2.0,2.0,14.0,10.0,5.8,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rivers,ronnie rivers,r,rivers5300rbr
akers5500rbc,39.05,Cam Akers,5500,LA,@TB,,,2.39,3.3,1.5,-5.54,0.4,0.5,7.93,0.3,-10.0,0.45,0.0,0.0,1.0,0.0,0.84,-1.8,20.0,19.8,22.8,-1.0,3.0,42.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,2.8,0.2,0.5,0.82,0.29,0.12,81.0,0.69,0.16,3.3,-600,0.24,0.17,0.0,0.0,0.33,30.0,5.7,-1.1,-500.0,0.54,0.29,26.0,0.08,0.13,23.0,RB,54,0.33299999999999996,0.41,0.325,9.0,1.0,0.0,4.0,2.0,5.6,0.0,0.0,0.083,0.41700000000000004,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,akers,cam akers,c,akers5500rbc
st.7100wra,83.60,Amon-Ra St. Brown,7100,DET,GB,,,14.29,19.2,9.4,1.97,2.0,22.2,12.32,7.5,-6.0,0.62,0.0,0.0,7.0,0.0,0.9,-2.8,47.0,22.8,26.8,0.8,4.0,49.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.31,0.25,0.0,0.0,0.0,5.0,-1100,0.89,0.17,33.0,0.0,0.66,30.0,14.6,3.7,1100.0,1.57,0.31,75.0,0.45,0.15,20.0,WR,54,0.0,0.0,0.0,0.0,8.0,6.0,67.0,23.0,10.3,0.5,0.0,0.43799999999999994,0.0,0.27399999999999997,0.364,0.29600000000000004,33.2,21.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,st.,amon-ra st. brown,a,st.7100wra
hill8700wrt,82.05,Tyreek Hill,8700,MIA,@CHI,,,17.81,24.6,11.0,1.84,2.0,18.9,15.97,23.8,1.0,0.82,0.0,0.0,7.0,0.0,0.93,-3.8,47.0,25.0,21.0,2.5,-4.0,46.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.35,0.29,59.0,0.56,0.0,17.4,300,1.33,0.34,50.0,0.5,0.5,40.0,16.2,1.3,2700.0,1.62,0.35,57.0,0.38,0.34,26.0,WR,54,0.0,0.0,0.0,0.0,9.0,6.0,86.0,27.0,12.6,0.3,0.0,0.188,0.0,0.26899999999999996,0.152,0.29600000000000004,59.8,40.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hill,tyreek hill,t,hill8700wrt
godwin6700wrc,78.83,Chris Godwin,6700,TB,LA,,,12.43,16.9,7.9,1.03,1.9,17.8,11.4,7.2,-8.0,0.58,0.0,0.0,5.0,0.0,0.9,0.0,52.0,22.8,19.8,0.5,-3.0,42.5,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.41,0.06,81.0,0.69,0.16,10.2,-300,0.92,0.18,60.0,0.2,0.2,50.0,10.7,-1.1,700.0,1.09,0.21,29.0,0.08,0.2,24.0,WR,54,0.0,0.0,0.0,0.0,9.0,6.0,67.0,21.0,9.8,0.1,0.0,0.059000000000000004,0.0,0.21899999999999997,0.055999999999999994,0.231,35.1,18.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,godwin,chris godwin,c,godwin6700wrc
samuel5600wrc,77.71,Curtis Samuel,5600,WAS,MIN,,,9.83,13.4,6.3,0.93,1.8,7.9,8.9,15.6,-1.0,0.76,0.0,0.0,2.0,0.0,0.91,0.2,45.0,20.3,23.3,-2.0,3.0,43.5,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.33,0.11,75.0,0.73,0.09,6.4,-200,0.76,0.12,60.0,0.2,0.4,50.0,7.4,-0.2,-400.0,0.95,0.17,29.0,0.14,0.25,27.0,WR,54,0.0,0.0,0.0,0.0,6.0,4.0,36.0,14.0,90.0,0.2,0.0,0.25,0.0,0.171,0.11800000000000001,0.155,18.1,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,samuel,curtis samuel,c,samuel5600wrc
palmer6200wrj,75.98,Joshua Palmer,6200,LAC,@ATL,,,11.02,14.9,7.1,0.76,1.8,14.7,10.26,14.6,-12.0,0.5,0.0,0.0,1.0,0.0,0.65,1.6,43.0,26.3,23.8,-1.2,-2.5,50.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.47,0.24,0.0,0.0,0.0,8.1,700,0.9,0.12,75.0,0.5,0.0,40.0,7.4,-0.6,200.0,1.48,0.17,69.0,0.39,0.13,23.0,WR,54,0.0,0.0,0.0,0.0,4.0,3.0,31.0,16.0,9.8,0.3,0.0,0.214,0.0,0.12300000000000001,0.125,0.10800000000000001,19.5,15.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,palmer,joshua palmer,j,palmer6200wrj
adams8100wrd,74.45,Davante Adams,8100,LV,@JAX,,,15.1,20.9,9.3,0.5,1.9,11.7,14.6,31.6,3.0,0.87,0.0,0.0,6.0,0.0,0.5,-0.6,58.0,25.3,22.8,0.3,-2.5,48.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88,1.06,0.69,76.0,0.89,0.22,16.5,0,2.25,0.31,75.0,0.5,0.25,40.0,16.4,0.7,2100.0,1.57,0.28,57.0,0.33,0.28,21.0,WR,54,0.0,0.0,0.0,0.0,10.0,6.0,82.0,26.0,12.1,0.8,0.0,0.33299999999999996,0.0,0.29600000000000004,0.419,0.313,48.9,33.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,adams,davante adams,d,adams8100wrd
kirk6300wrc,71.78,Christian Kirk,6300,JAX,LV,,,10.68,14.8,6.6,0.19,1.7,8.5,10.49,17.6,0.0,0.8,0.0,0.0,3.0,0.0,0.72,-2.8,60.0,22.8,25.3,0.8,2.5,48.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.59,0.41,76.0,0.89,0.22,7.4,-1300,0.95,0.12,50.0,0.0,0.5,40.0,10.5,-0.5,300.0,1.26,0.18,66.0,0.28,0.28,21.0,WR,54,0.0,0.0,0.0,0.0,7.0,4.0,60.0,28.0,13.2,0.3,0.0,0.25,0.0,0.20600000000000002,0.25,0.245,41.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,kirk,christian kirk,c,kirk6300wrc
raymond5400wrk,70.24,Kalif Raymond,5400,DET,GB,,,8.69,12.1,5.3,0.25,1.6,4.0,8.44,3.2,3.0,0.87,0.0,0.0,1.0,0.0,0.58,-2.8,37.0,22.8,26.8,0.8,4.0,49.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.25,0.0,0.0,0.0,0.0,9.4,300,1.48,0.17,100.0,0.33,0.0,30.0,6.4,-0.3,-600.0,1.58,0.17,45.0,0.15,0.25,20.0,WR,54,0.0,0.0,0.0,0.0,3.0,2.0,32.0,17.0,12.4,0.1,0.0,0.2,0.0,0.11699999999999999,0.08,0.13699999999999998,20.4,17.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,raymond,kalif raymond,k,raymond5400wrk
pittman6400wrm,69.92,M. Pittman Jr.,6400,IND,@NE,,,10.66,14.8,6.6,-0.06,1.7,7.6,10.72,3.7,6.0,0.91,0.0,0.0,4.0,0.0,0.95,-2.3,61.0,17.8,22.3,-2.7,4.5,40.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.38,0.31,71.0,0.77,0.0,11.8,-300,1.13,0.17,33.0,0.33,0.66,30.0,9.6,-1.4,400.0,1.1,0.16,42.0,0.23,0.42,21.0,WR,54,0.0,0.0,0.0,0.0,8.0,5.0,63.0,18.0,10.7,0.1,0.0,0.14300000000000002,0.0,0.262,0.105,0.282,37.4,27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pittman,m. pittman jr.,m,pittman6400wrm
renfrow5400wrh,69.19,Hunter Renfrow,5400,LV,@JAX,,,8.2,11.1,5.3,-0.24,1.5,2.2,8.44,4.1,1.0,0.82,0.0,0.0,1.0,0.0,0.69,-0.6,46.0,25.3,22.8,0.3,-2.5,48.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.33,0.67,0.17,76.0,0.89,0.22,4.2,-100,1.4,0.11,66.0,0.0,0.33,30.0,10.4,0.0,-600.0,1.59,0.23,71.0,0.28,0.09,21.0,WR,54,0.0,0.0,0.0,0.0,6.0,5.0,50.0,17.0,9.7,0.4,0.0,0.292,0.0,0.198,0.389,0.215,31.5,14.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,renfrow,hunter renfrow,h,renfrow5400wrh
bandy4600wrm,69.14,Michael Bandy,4600,LAC,@ATL,,,6.41,9.2,3.6,-0.21,1.4,1.4,6.62,5.1,0.0,0.8,0.0,0.0,1.0,0.0,0.65,1.6,18.0,26.3,23.8,-1.2,-2.5,50.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,-100,0.34,0.05,0.0,0.0,0.33,30.0,90.0,0.0,-1400.0,3.6,0.5,15.0,0.1,0.1,20.0,WR,54,0.0,0.0,0.0,0.0,2.0,1.0,12.0,6.0,12.0,0.0,0.0,0.0,0.0,0.057,0.0,0.044000000000000004,14.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bandy,michael bandy,m,bandy4600wrm
diggs8900wrs,68.74,Stefon Diggs,8900,BUF,@NYJ,,,15.98,21.8,10.1,-0.44,1.8,12.4,16.42,11.8,5.0,0.9,0.0,0.0,7.0,0.0,0.9,-1.4,55.0,28.3,17.8,1.0,-10.5,46.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.94,0.53,72.0,0.75,0.06,21.9,300,2.06,0.43,100.0,0.33,0.0,30.0,21.4,6.6,2900.0,2.13,0.39,65.0,0.44,0.27,29.0,WR,54,0.0,0.0,0.0,0.0,10.0,6.0,87.0,30.0,12.8,0.8,0.0,0.324,0.0,0.275,0.368,0.318,61.5,36.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diggs,stefon diggs,s,diggs8900wrs
