RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
murray7700qbk,91.84,Kyler Murray,7700,ARI,@TB,,,20.6,29.1,11.6,4.03,2.7,10.5,27.76,16.57,2,0.75,1,10,3,0,0.65,4.9,66,22.8,28.3,-1.2,5.5,51,62,22,35,247,64,7.1,5.92,1,42,20.6,66.1,8.9,2.9,1.1,8.4,6,14,34,5.6,0.2,0.5,6.33,2.89,1.67,78,0.45,0.01,18.4,0,0.49,0.31,80,0.6,0.2,50,19.4,2.6,1700,0.43,0.29,69,0.53,0.07,13,QB,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,murray,kyler murray,k,murray7700qbk,40116-63484,QB,k,Kyler Murray,murray,18.94000075,9,7700,ARI@TB,ARI,TB,,,,,,ryland,ryland,kyler,murray7700qbk
rodgers8000qba,79.07,Aaron Rodgers,8000,GB,CAR,,,19.8,28,11.9,2.64,2.5,6.5,10.02,17.16,-2,0.78,0.82,3.3,1,0,0.55,-1.2,62,27,22,0,-5,49,66,22,34,257,64,7.5,7.08,1.6,39,22.1,55.1,18.4,4.7,0.6,7.4,2,8,14,5.3,0.2,0.574,5.53,2.76,1.29,31,0.66,0.03,24.1,-100,0.6,0.39,100,0.57,0,70,19.5,1.7,2000,0.49,0.31,77,0.33,0.07,27,QB,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rodgers,aaron rodgers,a,rodgers8000qba,40116-6894,QB,a,Aaron Rodgers,rodgers,19.95555623,9,8000,CAR@GB,GB,CAR,,,,,,ryland,ryland,aaron,rodgers8000qba
rudolph6800qbm,49.12,Mason Rudolph,6800,PIT,LA,,,14.7,22.7,7.4,-0.1,2.2,0.5,13.58,14.8,-5,0.54,0,0.4,0,0,0.19,-0.8,52,19.5,23.5,-1.3,4,43,31,18,27,181,66,6.6,6.27,1.7,47,26.7,53.9,17,6.3,2.6,3.6,1,3,4,2.2,0,0.364,1.6,0.53,0.13,51,0.63,0.01,10.4,-300,0.27,0.15,66,0.16,0.33,60,7.5,0.1,800,0.25,0.14,43,0.13,0.43,23,QB,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rudolph,mason rudolph,m,rudolph6800qbm,40116-53729,QB,m,Mason Rudolph,rudolph,13.65333303,6,6800,LAR@PIT,PIT,LAR,,,,,,ryland,ryland,mason,rudolph6800qbm
ryan7500qbm,67.01,Matt Ryan,7500,ATL,@NO,,,17.5,23.8,9,1.32,2.3,6.5,15.58,16.18,-6,0.32,0.87,6.3,1,0,0.55,-0.7,65,18.8,32.8,-1,14,51.5,43,27,39,293,69,7.4,6.73,2.1,35,15.2,64,18.6,5.4,2.1,6.3,2,6,8,3.9,0.1,0.484,5.5,2.81,1.69,0,0,0,11.5,-600,0.32,0.2,33,0.33,0.66,30,19.5,2.4,1500,0.44,0.3,66,0.52,0.14,21,QB,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ryan,matt ryan,m,ryan7500qbm,40116-6616,QB,m,Matt Ryan,ryan,21.31428528,7,7500,ATL@NO,ATL,NO,,,,,,ryland,ryland,matt,ryan7500qbm
tannehill7200qbr,54.32,Ryan Tannehill,7200,TEN,KC,,,15.8,23.7,8.5,0.21,2.2,3,18.94,15.59,-3,0.48,1,8.1,1,0,0.06,1.3,49,22,27,1,5,49,23,17,26,198,66,7.6,5.56,1.5,32,20.2,59.5,17.2,5.8,3.1,12.5,2,7,9,3.4,0.1,0.345,2.5,1.19,0.31,66,0.42,0.01,17.5,1200,0.49,0.3,100,0.75,0,40,9.5,0.7,1200,0.29,0.19,47,0.31,0.36,19,QB,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,tannehill,ryan tannehill,r,tannehill7200qbr,40116-21948,QB,r,Ryan Tannehill,tannehill,13.96000061,5,7200,KC@TEN,TEN,KC,,,,,,ryland,ryland,ryan,tannehill7200qbr
trubisky6500qbm,70.6,Mitch Trubisky,6500,CHI,DET,,,15.7,23.6,7.8,1.48,2.4,0.5,19.72,14.22,-3,0.64,1,2.2,1,0,0.55,3.4,60,22.5,15.5,-1,-7,38,55,19,30,191,66,6.4,5.44,1,31,26.4,54.1,16.7,3.3,2,5.7,3,7,12,4,0.1,0.463,3.13,1.44,0.81,42,0.7,0.03,11.6,-300,0.28,0.18,100,0.33,0,30,11.6,-1.2,500,0.33,0.19,53,0.23,0.3,26,QB,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,trubisky,mitch trubisky,m,trubisky6500qbm,40116-38628,QB,m,Mitchell Trubisky,trubisky,10.03999983,7,6500,DET@CHI,CHI,DET,,,,,,ryland,ryland,mitchell,trubisky6500qbm
winston7900qbj,86.14,Jameis Winston,7900,TB,ARI,,,21.2,28.2,11.6,4.24,2.7,18.5,20.32,16.96,-4,0.32,1,10,2,0,0.67,7.1,67,28.3,22.8,-1.7,-5.5,51,38,22,35,281,61,7.9,6.61,1.9,41,15.3,68.2,14.2,5.4,3.1,7.7,3,8,18,4.7,0,0.414,5.38,2.38,1.06,78,0.45,0.01,19.5,300,0.36,0.24,100,0.66,0,30,17.8,1.6,1900,0.42,0.27,71,0.42,0.09,21,QB,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,winston,jameis winston,j,winston7900qbj,40116-24849,QB,j,Jameis Winston,winston,19.52249908,8,7900,ARI@TB,TB,ARI,,,,,,ryland,ryland,jameis,winston7900qbj
ballage4600rbk,63.93,Kalen Ballage,4600,MIA,@IND,,,7.6,17.4,2.7,2.42,1.7,3,6.5,5.18,-6,0.75,0.3,3.2,3,0,0.59,-1.9,13,16.8,27.8,1.3,11,44.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,18,3.8,0.2,0.418,1.07,0.53,0.4,0,0,0,4,-500,0.89,0.4,100,0.2,0,50,3.6,-1.7,-1400,0.58,0.27,40,0.1,0.4,20,RB,10,0.6,0.224,0.229,4,1,0,5,5,7.2,0,3.1,0.167,0.417,0,0,0,0,0,0,0,0,0,0,0,0,0,ballage,kalen ballage,k,ballage4600rbk,40116-52371,RB,k,Kalen Ballage,ballage,3.125,8,4600,MIA@IND,MIA,IND,,,,,,ryland,ryland,kalen,ballage4600rbk
barber5300rbp,60.25,Peyton Barber,5300,TB,ARI,,,5.3,12,0.6,-1.63,1,0.5,11.2,6.93,-8,0.65,0,0,5,0,0.14,0,31,28.3,22.8,-1.7,-5.5,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,48,3.6,0.4,0.455,2.69,1.63,1,78,0.45,0.01,2.5,-300,0.3,0.13,0,0,1,30,8.8,0.7,-700,0.6,0.28,66,0.23,0.14,21,RB,10,0.467,0.484,0.44,13,1,1,4,3,4.2,0,20,0.175,0.35,0,0,0,0,0,0,0,0,0,0,0,0,0,barber,peyton barber,p,barber5300rbp,40116-40857,RB,p,Peyton Barber,barber,6.5625,8,5300,ARI@TB,TB,ARI,,,,,,ryland,ryland,peyton,barber5300rbp
barkley8600rbs,90.32,Saquon Barkley,8600,NYG,@NYJ,,,18.9,31,7.8,3.74,2.2,23,5.6,15.16,-2,0.18,0.95,5.7,10,0,0.98,2,52,23,20,-0.3,-3,43,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,84,5,0.6,0.433,3.76,2.18,1.06,52,0.46,0.01,16.2,0,0.66,0.27,100,0.25,0,40,14.1,1.2,2600,0.62,0.27,56,0.2,0.28,25,RB,10,0.615,0.714,0.793,17,5,4,32,19,7.4,0.2,4.5,0.094,0.321,0,0,0,0,0,0,0,0,0,0,0,0,0,barkley,saquon barkley,s,barkley8600rbs,40116-64401,RB,s,Saquon Barkley,barkley,15.81666692,6,8600,NYG@NYJ,NYG,NYJ,,,,,,ryland,ryland,saquon,barkley8600rbs
bell6900rbl,81.53,Le'Veon Bell,6900,NYJ,NYG,,,14,27.3,5.2,3.08,2,10.5,14.8,10.92,3,0.65,0.63,4.1,7,0,0.97,0.9,57,20,23,-0.3,3,43,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,3.3,0.1,0.448,1.63,0.5,0.25,52,0.46,0.01,9.8,100,0.54,0.18,60,0,0.4,50,12.2,0.1,900,0.55,0.21,50,0.07,0.21,14,RB,10,0.5,0.783,0.911,15,6,5,30,11,6.1,0.1,4.3,0.143,0.571,0,0,0,0,0,0,0,0,0,0,0,0,0,bell,le'veon bell,l,bell6900rbl,40116-28181,RB,l,Le'Veon Bell,bell,12.21249962,8,6900,NYG@NYJ,NYJ,NYG,Q,Knee,,,,ryland,ryland,le'veon,bell6900rbl
bernard4700rbg,56.92,Giovani Bernard,4700,CIN,BAL,,,4.7,9.8,0.2,-0.73,1,0.5,-0.7,5.43,-12,0.51,0,0,3,0,0.61,0.8,26,16.8,27.3,-1.2,10.5,44,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,2.6,0,0.231,0.94,0.44,0.19,58,0.57,0.01,3.4,-300,0.54,0.1,66,0,0,30,3.7,-2.2,-1300,0.58,0.14,45,0,0.25,20,RB,10,0,0.096,0.41,3,3,2,16,12,6.8,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bernard,giovani bernard,g,bernard4700rbg,40116-25290,RB,g,Giovani Bernard,bernard,3.700000048,8,4700,BAL@CIN,CIN,BAL,,,,,,ryland,ryland,giovani,bernard4700rbg
brown5500rbm,38.11,Malcolm Brown,5500,LA,@PIT,,,2.7,5,0,-4.73,0.5,0.5,1,7.43,-23,0.21,0,0,1,0,0.56,-2.7,16,23.5,19.5,-0.8,-4,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,19,4.1,0.2,0.558,0.87,0.53,0.33,51,0.63,0.01,1.3,700,0.12,0.04,33,0,0.66,30,1.9,-1.5,-500,0.37,0.12,23,0.04,0.57,21,RB,10,0.143,0.184,0.232,4,0,0,2,2,10,0,2.2,0.154,0.538,0,0,0,0,0,0,0,0,0,0,0,0,0,brown,malcolm brown,m,brown5500rbm,40116-32234,RB,m,Malcolm Brown,brown,4.816666603,6,5500,LAR@PIT,LAR,PIT,,,,,,ryland,ryland,malcolm,brown5500rbm
chubb7900rbn,75.77,Nick Chubb,7900,CLE,BUF,,,15.3,24.3,5.9,1.89,1.9,6.5,13.1,13.41,7,0.8,0.88,5.7,11,0,0.56,1.1,42,22.5,19.5,0.5,-3,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,93,5.1,0.7,0.452,3.13,1.67,0.6,49,0.65,0.04,15.9,100,0.66,0.33,66,0.33,0.33,30,16,2.8,1900,0.74,0.38,65,0.26,0.21,23,RB,10,0.714,0.802,0.667,18,3,2,19,10,70,0.1,50,0.2,0.425,0,0,0,0,0,0,0,0,0,0,0,0,0,chubb,nick chubb,n,chubb7900rbn,40116-53562,RB,n,Nick Chubb,chubb,17.36249924,8,7900,BUF@CLE,CLE,BUF,,,,,,ryland,ryland,nick,chubb7900rbn
cohen5000rbt,74.6,Tarik Cohen,5000,CHI,DET,,,7.4,15.1,2.4,1.22,1.5,0.5,11.7,6.18,-3,0.82,0,0.5,7,0,0.59,2.9,29,22.5,15.5,-1,-7,38,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,3.7,0.1,0.368,1.31,0.69,0.25,42,0.7,0.03,5.4,-500,0.55,0.23,66,0,0.33,30,8.4,-0.6,-1000,0.7,0.29,50,0.12,0.29,24,RB,10,0.154,0.179,0.454,4,6,4,32,14,6.9,0.2,5.1,0.2,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,cohen,tarik cohen,t,cohen5000rbt,40116-79974,RB,t,Tarik Cohen,cohen,6.074999809,8,5000,DET@CHI,CHI,DET,,,,,,ryland,ryland,tarik,cohen5000rbt
drake6400rbk,54.57,Kenyan Drake,6400,ARI,@TB,,,8.6,16.8,2.4,-1.07,1.3,3,7.1,9.67,-9,0.74,0.67,2.7,3,0,0.56,-5.6,34,22.8,28.3,-1.2,5.5,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,4.3,0.1,0.44,1.14,0.36,0.14,78,0.45,0.01,17.4,800,1.09,0.43,57,0.42,0,70,11.7,0.7,400,0.98,0.34,63,0.27,0.04,22,RB,10,0.25,0.345,0.581,7,4,3,34,18,10,0.2,9.7,0.182,0.455,0,0,0,0,0,0,0,0,0,0,0,0,0,drake,kenyan drake,k,drake6400rbk,40116-30989,RB,k,Kenyan Drake,drake,10,7,6400,ARI@TB,ARI,TB,,,,,,ryland,ryland,kenyan,drake6400rbk
edwards4800rbg,75.44,Gus Edwards,4800,BAL,@CIN,,,4.7,10.8,0.5,-0.98,1,0.5,1.7,5.68,-10,0.57,1,0.8,5,0,0.97,4.5,29,27.3,16.8,-1.2,-10.5,44,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,61,5.1,0.2,0.602,2.2,1.07,0.6,58,0.57,0.01,5.2,0,0.74,0.19,100,0.33,0,30,7.7,-0.8,-1200,0.62,0.27,66,0.19,0.14,21,RB,10,0.143,0.282,0.401,12,0,0,2,2,8.4,0,2.3,0.094,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,edwards,gus edwards,g,edwards4800rbg,40116-40167,RB,g,Gus Edwards,edwards,4.625,8,4800,BAL@CIN,BAL,CIN,,,,,,ryland,ryland,gus,edwards4800rbg
freeman6200rbd,65.5,Devonta Freeman,6200,ATL,@NO,,,11.3,19,4.3,2.13,1.8,3,6.3,9.17,0,0.84,0.75,2.7,5,0,0.5,-2.5,46,18.8,32.8,-1,14,51.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,41,3.4,0,0.423,1.75,0.63,0.13,0,0,0,13.7,-400,0.77,0.28,66,0.33,0.33,30,11.1,0.7,200,0.65,0.24,33,0.14,0.09,21,RB,10,0,0.608,0.657,12,5,4,34,12,7.8,0.4,6.4,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,freeman,devonta freeman,d,freeman6200rbd,40116-24920,RB,d,Devonta Freeman,freeman,11.5,8,6200,ATL@NO,ATL,NO,,,,,,ryland,ryland,devonta,freeman6200rbd
gaskin4500rbm,41.91,Myles Gaskin,4500,MIA,@IND,,,3.6,8.6,0.1,-1.33,0.8,0.5,0.5,4.93,-17,0.43,1,0.5,0,0,0.36,-1.9,0,16.8,27.8,1.3,11,44.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,0,0,-1500,0,0,0,0,0.66,12,RB,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,gaskin,myles gaskin,m,gaskin4500rbm,40116-60930,RB,m,Myles Gaskin,gaskin,0,0,4500,MIA@IND,MIA,IND,,,,,,ryland,ryland,myles,gaskin4500rbm
gore5600rbf,51.77,Frank Gore,5600,BUF,@CLE,,,5.6,12.1,0.4,-2.08,1,0.5,2.1,7.68,-6,0.65,1,0.5,2,0,0.14,0.5,27,19.5,22.5,0,3,42,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,55,4.6,0.2,0.513,1.54,0.85,0.69,49,0.65,0.04,4,-400,0.37,0.17,33,0,0.33,30,7.7,0.2,-400,0.59,0.29,52,0.26,0.1,19,RB,10,0.167,0.428,0.437,12,1,0,8,7,8.7,0,5.2,0.105,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,gore,frank gore,f,gore5600rbf,40116-6840,RB,f,Frank Gore,gore,8,8,5600,BUF@CLE,BUF,CLE,,,,,,ryland,ryland,frank,gore5600rbf
gurley7200rbt,61.96,Todd Gurley,7200,LA,@PIT,,,11.2,20.4,5.1,-0.47,1.6,3,7.3,11.67,2,0.89,0.29,2.2,3,0,0.5,-2.7,56,23.5,19.5,-0.8,-4,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,61,4.4,0.9,0.536,3.4,1.53,0.87,51,0.63,0.01,7.4,100,0.5,0.19,66,0,0.33,30,13,0.6,1200,0.7,0.23,50,0.16,0.33,24,RB,10,0.647,0.627,0.781,13,4,3,24,10,8.1,0.1,5.3,0.275,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,gurley,todd gurley,t,gurley7200rbt,40116-30447,RB,t,Todd Gurley II,gurley,13.0142855,7,7200,LAR@PIT,LAR,PIT,,,,,,ryland,ryland,todd,gurley7200rbt
henderson5800rbd,37.33,Darrell Henderson,5800,LA,@PIT,,,4.4,8.5,0.2,-3.78,0.8,0.5,0.4,8.18,-18,0.43,0,0,1,0,0.11,-2.7,18,23.5,19.5,-0.8,-4,43,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,29,4.1,0,0.552,0.25,0.25,0.25,51,0.63,0.01,5.9,1300,0.52,0.24,100,0,0,30,20,-1.1,-200,0.22,0.11,23,0,0.46,13,RB,10,0,0.257,0.28,7,1,1,9,7,9.3,0,4.8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,henderson,darrell henderson,d,henderson5800rbd,40116-70157,RB,d,Darrell Henderson Jr.,henderson,4.400000095,4,5800,LAR@PIT,LAR,PIT,,,,,,ryland,ryland,darrell,henderson5800rbd
henry7000rbd,76.35,Derrick Henry,7000,TEN,KC,,,12.7,21,3.7,1.53,1.8,10.5,32.1,11.17,-4,0.53,0.93,4.3,8,0,0.64,3.7,34,22,27,1,5,49,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,82,4.9,0.9,0.498,3.12,1.65,1.06,66,0.42,0.01,12.8,300,0.69,0.31,75,0.5,0.25,40,16.8,5.9,1000,0.87,0.49,84,0.4,0.04,25,RB,10,0.941,0.684,0.537,17,1,1,12,10,11.6,0.1,6.7,0.275,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,henry,derrick henry,d,henry7000rbd,40116-39280,RB,d,Derrick Henry,henry,14.70000034,9,7000,KC@TEN,TEN,KC,,,,,,ryland,ryland,derrick,henry7000rbd
hill4500rbj,61.3,Justice Hill,4500,BAL,@CIN,,,2.3,7.2,0,-2.63,0.5,0.5,1.1,4.93,-20,0.34,0,0,4,0,0.59,4.5,12,27.3,16.8,-1.2,-10.5,44,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,4,0,0.476,0.75,0,0,58,0.57,0.01,1.3,0,0.42,0.13,33,0,0.66,30,1.5,-2,-1500,0.41,0.12,25,0,0.41,12,RB,10,0,0.052,0.17,2,1,0,2,1,6.3,0,1.2,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,hill,justice hill,j,hill4500rbj,40116-71521,RB,j,Justice Hill,hill,1.487499952,8,4500,BAL@CIN,BAL,CIN,,,,,,ryland,ryland,justice,hill4500rbj
hill5000rbb,39.78,Brian Hill,5000,ATL,@NO,,,3.2,8.5,0,-2.98,0.6,0.5,13.6,6.18,-18,0.43,0,0,2,0,0.5,-2.5,13,18.8,32.8,-1,14,51.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,28,7,0.1,0.5,0.19,0.06,0.06,0,0,0,4.1,500,0.83,0.3,66,0.33,0.33,30,1.7,0.3,-1000,0.38,0.13,20,0.1,0.6,20,RB,10,0.25,0.26,0.201,4,0,0,3,3,7.7,0,2.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,hill,brian hill,b,hill5000rbb,40116-54010,RB,b,Brian Hill,hill,6.199999809,2,5000,ATL@NO,ATL,NO,,,,,,ryland,ryland,brian,hill5000rbb
hines4600rbn,76.58,Nyheim Hines,4600,IND,MIA,,,5.1,10.1,1.3,-0.08,1.1,0.5,6.4,5.18,-11,0.53,0,0.3,6,0,0.96,2.6,21,27.8,16.8,0.8,-11,44.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,2.5,0.1,0.365,1.19,0.44,0.25,0,0,0,3.8,-200,0.82,0.26,100,0.33,0,30,50,-0.8,-1400,0.68,0.24,66,0.28,0.19,21,RB,10,0.077,0.071,0.312,3,4,3,26,15,8.2,0,5.7,0.083,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,hines,nyheim hines,n,hines4600rbn,40116-63625,RB,n,Nyheim Hines,hines,4.4375,8,4600,MIA@IND,IND,MIA,,,,,,ryland,ryland,nyheim,hines4600rbn
hunt4500rbk,65.43,Kareem Hunt,4500,CLE,BUF,,,6.4,12.4,0.8,1.47,1.4,0.5,10.9,4.93,-7,0.68,1,1.9,5,0,0.36,1.1,52,22.5,19.5,0.5,-3,42,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,70,4.7,0,0.433,1.67,0.67,0.33,49,0.65,0.04,0,0,0,0,0,0,0,30,12,0,-1500,0.66,0.23,13,0,0.13,15,RB,10,0,0.653,0.802,15,3,2,33,18,13.2,0.5,11.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,hunt,kareem hunt,k,hunt4500rbk,40116-45229,RB,k,Kareem Hunt,hunt,19.74545427,11,4500,BUF@CLE,CLE,BUF,,,,,,ryland,ryland,kareem,hunt4500rbk
ingram8000rbm,74.92,Mark Ingram,8000,BAL,@CIN,,,12.7,21.7,3.2,-0.96,1.6,10.5,9.4,13.66,-1,0.55,0,0,6,0,0.56,4.5,32,27.3,16.8,-1.2,-10.5,44,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,65,5.2,0.7,0.589,2.88,1.94,1.25,58,0.57,0.01,11.2,500,0.73,0.37,66,0,0.33,30,11.8,0.5,2000,0.81,0.37,54,0.16,0.29,24,RB,10,0.44,0.379,0.469,12,2,1,14,9,8.6,0.1,6.1,0.244,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,ingram,mark ingram,m,ingram8000rbm,40116-14211,RB,m,Mark Ingram II,ingram,14.75,8,8000,BAL@CIN,BAL,CIN,,,,,,ryland,ryland,mark,ingram8000rbm
johnson5900rbt,52.45,Ty Johnson,5900,DET,@CHI,,,8.2,18.2,2.8,-0.23,1.4,0.5,2.4,8.43,3,0.94,0.75,1.6,2,0,0.09,1.7,20,15.5,22.5,-5,7,38,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,17,3.5,0,0.436,0.5,0.38,0.13,42,0.7,0.03,4.3,1400,0.46,0.14,75,0.25,0.25,40,3.2,-1.8,-100,0.46,0.16,41,0.08,0.25,12,RB,10,0,0.178,0.295,4,2,1,6,4,4.6,0,2.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,johnson,ty johnson,t,johnson5900rbt,40116-63050,RB,t,Ty Johnson,johnson,3.600000109,7,5900,DET@CHI,DET,CHI,,,,,,ryland,ryland,ty,johnson5900rbt
johnson6800rbd,66.88,David Johnson,6800,ARI,@TB,,,12.4,23.1,5.8,1.73,1.8,10.5,-0.5,10.67,1,0.59,0.73,4.9,4,0,0.5,-5.6,47,22.8,28.3,-1.2,5.5,51,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,56,4,0.3,0.432,2.12,0.88,0.59,78,0.45,0.01,5.1,-100,0.48,0.19,20,0.2,0.8,50,12.4,2.2,800,0.64,0.26,52,0.28,0.33,21,RB,10,0.333,0.499,0.723,14,5,3,36,18,9.9,0.3,5.2,0.143,0.536,0,0,0,0,0,0,0,0,0,0,0,0,0,johnson,david johnson,d,johnson6800rbd,40116-62497,RB,d,David Johnson,johnson,15.21428571,7,6800,ARI@TB,ARI,TB,,,,,,ryland,ryland,david,johnson6800rbd
jones6300rbr,64.32,Ronald Jones,6300,TB,ARI,,,10.1,17.6,2.1,0.68,1.6,14.5,18.6,9.42,-14,0.24,0.85,6.8,4,0,0.06,0,17,28.3,22.8,-1.7,-5.5,51,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,31,4,0.3,0.469,0.88,0.44,0.13,78,0.45,0.01,9.3,700,0.73,0.37,100,0.33,0,30,4.4,-0.8,300,0.48,0.26,33,0.19,0.47,21,RB,10,0.3,0.327,0.245,8,1,0,10,9,13.7,0,7.6,0.214,0.571,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,ronald jones,r,jones6300rbr,40116-63591,RB,r,Ronald Jones II,jones,9.0625,8,6300,ARI@TB,TB,ARI,,,,,,ryland,ryland,ronald,jones6300rbr
jones7600rba,88.05,Aaron Jones,7600,GB,CAR,,,15.1,29.8,5.9,2.44,2,6.5,27.3,12.66,11,0.84,0.92,4.6,10,0,0.95,0.5,38,27,22,0,-5,49,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,58,4.4,0.9,0.548,2.6,1.33,0.87,31,0.66,0.03,16.3,0,0.99,0.45,42,0.28,0.57,70,19.3,5.9,1600,1.12,0.51,55,0.4,0.22,27,RB,10,0.824,0.581,0.596,13,4,3,33,15,9.6,0.3,5.6,0.448,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,aaron jones,a,jones7600rba,40116-40442,RB,a,Aaron Jones,jones,18.5,9,7600,CAR@GB,GB,CAR,,,,,,ryland,ryland,aaron,jones7600rba
kamara8300rba,86.75,Alvin Kamara,8300,NO,ATL,,,16.8,31.1,6.5,2.39,2,14.5,11.4,14.41,5,0.46,1,6.8,10,0,0.96,-0.5,43,32.8,18.8,1.5,-14,51.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,58,4.5,0.5,0.604,2.75,1.19,0.63,0,0,0,3.4,400,0.18,0.09,33,0,0.66,30,13.8,0.9,2300,0.69,0.32,51,0.14,0.33,27,RB,10,0.462,0.488,0.659,13,6,4,42,20,8.9,0.2,9.4,0.188,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,kamara,alvin kamara,a,kamara8300rba,40116-42104,RB,a,Alvin Kamara,kamara,15.65333303,6,8300,ATL@NO,NO,ATL,,,,,,ryland,ryland,alvin,kamara8300rba
