,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
mayfield6800qbb,70.33,Baker Mayfield,6800,CLE,IND,,,16.2,27.2,5.2,1.4,2.4,0.5,17.58,14.8,-1,0.68,0,0.3,1,0,0.73,-4.4,66,24.8,23.8,1.3,-1,48.5,58,19,32,220,61,6.8,5.79,1.7,32,20.9,57.6,16.2,5.3,3.1,5.9,2,7,10,4.7,0.2,0.545,5.47,2.53,1.53,63,0.75,0.02,14.2,-200,0.44,0.21,100,0.25,0,40,17,0.8,-200,0.46,0.26,93,0.5,0.06,16,QB,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mayfield,baker mayfield,b,mayfield6800qbb,50700-41535:Baker Mayfield,50700-41535,QB,b,Baker Mayfield,mayfield,14.16499996,4,6800,IND@CLE,CLE,IND,,,,ryland,ryland,baker,mayfield6800qbb
minshew7200qbg,81.77,Gardner Minshew,7200,JAX,@HOU,,,19.32,30.5,8.1,3.73,2.7,6.5,19.84,15.59,-5,0.39,0.8,1.3,1,0,0.75,-0.4,64,24.3,30.8,0.8,6.5,55,43,21,34,240,62,6.9,6.13,1.5,38,21.9,60.4,13.5,4.4,2.1,7.1,4,10,22,4.7,0,0.435,5.73,2.67,1.47,0,0,0,17.7,500,0.41,0.28,100,0.6,0,50,14.6,1.1,500,0.35,0.23,87,0.56,0.12,16,QB,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,minshew,gardner minshew,g,minshew7200qbg,50700-61798:Gardner Minshew II,50700-61798,QB,g,Gardner Minshew II,minshew,19.60499954,4,7200,JAC@HOU,JAC,HOU,,,,ryland,ryland,gardner,minshew7200qbg
murray8300qbk,93.54,Kyler Murray,8300,ARI,@NYJ,,,23.04,36,10.1,5.29,2.8,6.5,27.3,17.75,1,0.84,1,2.3,3,0,0.73,0.9,62,27.8,20.8,0.5,-7,48.5,62,21,32,221,66,6.8,5.79,1.5,40,16.7,65.6,12.2,4.7,2.8,6.7,6,19,40,6.2,0.4,0.495,5.53,2.33,1.4,67,0.54,0.01,27.1,600,0.59,0.39,100,1,0,40,20.4,3.3,600,0.5,0.33,93,0.56,0.06,16,QB,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,murray,kyler murray,k,murray8300qbk,50700-63484:Kyler Murray,50700-63484,QB,k,Kyler Murray,murray,27.06500053,4,8300,ARI@NYJ,ARI,NYJ,,,,ryland,ryland,kyler,murray8300qbk
prescott8700qbd,90.85,Dak Prescott,8700,DAL,NYG,,,24.12,36.4,11.9,5.59,2.8,14.5,13.94,18.53,-2,0.6,1,3.9,2,0,0.69,0.4,73,29.8,22.3,-2,-7.5,52,61,27,41,332,64,8,7.9,1.9,43,17.4,58.8,20.9,4.6,1.2,4,3,8,16,4.6,0.3,0.462,5.33,1.93,0.87,0,0,0,31.3,300,0.55,0.4,100,0.75,0,40,22.5,4.5,300,0.48,0.31,85,0.66,0.14,21,QB,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prescott,dak prescott,d,prescott8700qbd,50700-31716:Dak Prescott,50700-31716,QB,d,Dak Prescott,prescott,31.29999924,4,8700,NYG@DAL,DAL,NYG,,,,ryland,ryland,dak,prescott8700qbd
rivers6900qbp,62.61,Philip Rivers,6900,IND,@CLE,,,15.48,26.2,4.8,0.48,2.2,0.5,7.62,15,-3,0.52,1,0.2,1,0,0.73,8.1,64,23.8,24.8,0.3,1,48.5,42,23,34,275,66,8,6.48,1.3,42,29,47.7,19.9,3.8,3.8,4.8,0,0,0,0.5,0,0.143,6,2.4,1,63,0.75,0.02,13.4,-200,0.41,0.2,100,0,0,60,15,-1.5,-300,0.4,0.23,100,0.19,0,21,QB,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rivers,philip rivers,p,rivers6900qbp,50700-7968:Philip Rivers,50700-7968,QB,p,Philip Rivers,rivers,13.14000034,4,6900,IND@CLE,IND,CLE,,,,ryland,ryland,philip,rivers6900qbp
roethlisberger7400qbb,73.26,B. Roethlisberger,7400,PIT,PHI,,,18.74,30.6,6.8,2.76,2.5,3,21.36,15.98,2,0.88,1,0.5,1,0,0.75,0.6,69,25.8,18.3,-0.2,-7.5,44,60,24,36,259,66,7.1,7.31,2.3,46,16.5,62.4,19.3,6.4,0.8,4.5,3,4,1,0.4,0,0.091,1.33,0.53,0.2,71,0.73,0.14,20.2,-400,0.48,0.29,100,1,0,30,20.2,3.7,-400,0.48,0.29,100,1,0,30,QB,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,roethlisberger,b. roethlisberger,b,roethlisberger7400qbb,50700-6589:Ben Roethlisberger,50700-6589,QB,b,Ben Roethlisberger,roethlisberger,20.15999985,3,7400,PHI@PIT,PIT,PHI,,,,ryland,ryland,ben,roethlisberger7400qbb
ryan7700qbm,74.3,Matt Ryan,7700,ATL,CAR,,,20.1,32.6,7.6,3.53,2.6,3,7.94,16.57,3,0.91,0.65,3.3,1,0,0.53,-1.4,72,28,25.5,0.7,-2.5,53.5,53,25,40,289,64,7.2,6.32,1.6,43,16.2,64.7,15,4,1.5,7.4,2,5,8,3.7,0,0.452,6.73,2.33,0.8,0,0,0,18.1,-100,0.39,0.25,100,0.4,0,50,16.1,0,-100,0.35,0.22,81,0.43,0.18,16,QB,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ryan,matt ryan,m,ryan7700qbm,50700-6616:Matt Ryan,50700-6616,QB,m,Matt Ryan,ryan,19.55999947,4,7700,CAR@ATL,ATL,CAR,,,,ryland,ryland,matt,ryan7700qbm
watson7900qbd,94.15,Deshaun Watson,7900,HOU,JAX,,,23.08,34.9,11.3,6.12,2.9,14.5,26.86,16.96,-4,0.45,1,4.2,2,0,0.75,4.2,65,30.8,24.3,0.3,-6.5,55,57,21,33,255,66,7.7,6.22,1.5,36,17.2,62.1,19.4,4.5,3,8.3,5,10,24,4.5,0.4,0.468,5.07,2.87,1.07,0,0,0,18.2,0,0.46,0.32,100,0.33,0,30,21.3,3.8,-300,0.51,0.33,81,0.5,0.18,22,QB,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,watson,deshaun watson,d,watson7900qbd,50700-54879:Deshaun Watson,50700-54879,QB,d,Deshaun Watson,watson,19.12000084,4,7900,JAC@HOU,HOU,JAC,,,,ryland,ryland,deshaun,watson7900qbd
wentz7200qbc,58.64,Carson Wentz,7200,PHI,@PIT,,,15.5,25.4,5.6,-0.09,2.2,0.5,19.42,15.59,-7,0.28,0,0.6,0,0,0.53,-4.3,74,18.3,25.8,-0.7,7.5,44,40,25,39,254,64,6.4,5.42,1.4,34,18.9,40.3,39,3.6,2.1,6.9,4,8,19,4.8,0.2,0.71,5.47,1.8,1.07,71,0.73,0.14,18.8,-500,0.39,0.26,100,0.5,0,40,15.2,-1.7,-500,0.33,0.2,78,0.36,0.21,19,QB,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wentz,carson wentz,c,wentz7200qbc,50700-70324:Carson Wentz,50700-70324,QB,c,Carson Wentz,wentz,18.82500076,4,7200,PHI@PIT,PHI,PIT,,,,ryland,ryland,carson,wentz7200qbc
akers5200rbc,59.7,Cam Akers,5200,LA,@WAS,,,4.61,6.7,2.5,-2.07,0.9,0.5,6.1,6.68,-15,0.39,0.5,0.6,3,0,0.48,-0.2,13,26,19,-1.8,-7,45,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,26,3.1,0,0.529,0.5,0.5,0,67,0.98,0.81,3.1,-600,0.34,0.23,25,0,0.25,40,3.1,-2.5,-600,0.34,0.23,25,0,0.25,40,RB,520,0,0.151,0.19,8,0,0,2,2,40,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,akers,cam akers,c,akers5200rbc,50700-89230:Cam Akers,50700-89230,RB,c,Cam Akers,akers,3.049999952,2,5200,LAR@WAS,LAR,WAS,,,,ryland,ryland,cam,akers5200rbc
bell6000rbl,70.99,Le'Veon Bell,6000,NYJ,ARI,,,9.35,13.2,5.5,0.68,1.6,3,7.2,8.67,-8,0.56,0.8,1.9,6,0,0.58,1.6,49,20.8,27.8,1,7,48.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,49,3.3,0.3,0.422,1.56,0.63,0.44,67,0.54,0.01,5.6,-500,0.7,0.18,25,0,0,40,9.9,-0.8,-500,0.52,0.2,61,0.05,0.22,18,RB,520,0.5,0.64,0.771,15,4,3,27,13,80,0,6.3,0.167,0.556,0,0,0,0,0,0,0,0,0,0,0,0,0,bell,le'veon bell,l,bell6000rbl,50700-28181:Le'Veon Bell,50700-28181,RB,l,Le'Veon Bell,bell,5.599999905,1,6000,ARI@NYJ,NYJ,ARI,IR,Hamstring,,ryland,ryland,le'veon,bell6000rbl
bernard4600rbg,52.92,Giovani Bernard,4600,CIN,@BAL,,,3.21,4.7,1.7,-1.97,0.7,0.5,0.9,5.18,-21,0.27,1,0.3,2,0,0.92,-1.4,26,18.3,30.8,-0.7,12.5,49,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4.1,0,0.395,1.13,0.4,0.13,67,0.94,0.82,4.7,-300,0.99,0.2,100,0.2,0,50,3.6,-2.2,-300,0.68,0.14,81,0.06,0.12,16,RB,520,0,0.093,0.368,2,2,2,16,11,8.1,0,4.9,0,0.444,0,0,0,0,0,0,0,0,0,0,0,0,0,bernard,giovani bernard,g,bernard4600rbg,50700-25290:Giovani Bernard,50700-25290,RB,g,Giovani Bernard,bernard,4.675000191,4,4600,CIN@BAL,CIN,BAL,,,,ryland,ryland,giovani,bernard4600rbg
booker4800rbd,47.03,Devontae Booker,4800,LV,@KC,,,2.25,3.3,1.2,-3.43,0.5,0.5,7.2,5.68,-31,0.12,0,0,3,0,0.61,0.2,4,21.8,32.8,-0.2,11,54.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,5.7,0,0.5,0.4,0.07,0,78,0.57,0,3,200,0.84,0.42,40,0.2,0.4,50,1.4,-0.8,200,0.63,0.36,31,0.06,0.62,16,RB,520,0,0.059,0.076,1,1,0,7,6,8.6,0,5.1,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,booker,devontae booker,d,booker4800rbd,50700-39580:Devontae Booker,50700-39580,RB,d,Devontae Booker,booker,3.600000064,3,4800,LV@KC,LV,KC,,,,ryland,ryland,devontae,booker4800rbd
breida4700rbm,61.36,Matt Breida,4700,MIA,@SF,,,5.32,7.7,2.9,-0.11,1.1,0.5,6.4,5.43,-18,0.33,0,0.3,2,0,0.92,-2.8,17,21,29.5,0.7,8.5,50.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29,4,0,0.404,0.5,0.13,0.06,74,0.44,0,3.3,-500,0.58,0.24,50,0.25,0.5,40,3.2,-3,-500,0.35,0.19,40,0.15,0.6,20,RB,520,0,0.238,0.253,7,1,1,9,7,6.8,0,50,0,0.429,0,0,0,0,0,0,0,0,0,0,0,0,0,breida,matt breida,m,breida4700rbm,50700-53303:Matt Breida,50700-53303,RB,m,Matt Breida,breida,3.325000048,4,4700,MIA@SF,MIA,SF,,,,ryland,ryland,matt,breida4700rbm
brown5400rbm,74.39,Malcolm Brown,5400,LA,@WAS,,,8.55,12.1,5,1.37,1.6,0.5,2.9,7.18,-3,0.72,0.33,0.8,3,0,0.96,-0.2,22,26,19,-1.8,-7,45,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,24,3.7,0.4,0.489,1.2,0.73,0.6,67,0.98,0.81,9.8,400,0.69,0.26,75,0.25,0.25,40,4.8,-0.4,400,0.61,0.22,53,0.26,0.46,15,RB,520,0.294,0.231,0.325,6,1,0,4,2,6.2,0,0.7,0.313,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,brown,malcolm brown,m,brown5400rbm,50700-32234:Malcolm Brown,50700-32234,RB,m,Malcolm Brown,brown,9.824999809,4,5400,LAR@WAS,LAR,WAS,,,,ryland,ryland,malcolm,brown5400rbm
cannon4500rbt,65.71,Trenton Cannon,4500,CAR,@ATL,,,3.02,4.5,1.6,-1.91,0.7,0.5,-0.1,4.93,-27,0.17,0,0,4,0,0.92,1.3,0,25.5,28,1.7,2.5,53.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,0.29,17,RB,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cannon,trenton cannon,t,cannon4500rbt,50700-83091:Trenton Cannon,50700-83091,RB,t,Trenton Cannon,cannon,0,2,4500,CAR@ATL,CAR,ATL,,,,ryland,ryland,trenton,cannon4500rbt
conner7000rbj,82.86,James Conner,7000,PIT,PHI,,,13.86,18.7,9,2.69,2,6.5,13.8,11.17,-3,0.72,1,3.1,7,0,0.96,0.4,33,25.8,18.3,-0.2,-7.5,44,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,61,5,0.5,0.469,1.33,0.67,0.4,71,0.73,0.14,14.9,200,0.88,0.38,66,0.66,0.33,30,8.9,1.4,200,0.56,0.27,41,0.29,0.58,17,RB,520,1,0.558,0.491,12,3,2,20,10,70,0.3,3.4,0.286,0.571,0,0,0,0,0,0,0,0,0,0,0,0,0,conner,james conner,j,conner7000rbj,50700-40687:James Conner,50700-40687,RB,j,James Conner,conner,14.90000025,3,7000,PHI@PIT,PIT,PHI,,,,ryland,ryland,james,conner7000rbj
davis6800rbm,87.09,Mike Davis,6800,CAR,@ATL,,,15.58,20.6,10.6,4.91,2.3,28,25.4,10.67,-3,0.72,1,6.1,11,0,0.94,1.3,23,25.5,28,1.7,2.5,53.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,4,0.2,0.324,1,0.56,0.13,0,0,0,16.7,2300,1.26,0.56,60,0.6,0,50,40,1.2,2200,0.41,0.17,23,0.17,0.52,17,RB,520,0.125,0.204,0.333,5,4,3,25,10,6.9,0.2,2.5,0.125,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,davis,mike davis,m,davis6800rbm,50700-30635:Mike Davis,50700-30635,RB,m,Mike Davis,davis,16.73333359,3,6800,CAR@ATL,CAR,ATL,,,,ryland,ryland,mike,davis6800rbm
dobbins5200rbj,73.77,JK Dobbins,5200,BAL,CIN,,,6.96,9.6,4.4,0.28,1.3,3,7,6.68,-13,0.43,1,0.3,8,0,0.58,2.6,22,30.8,18.3,-2.2,-12.5,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,23,6.1,0.5,0.533,0.5,0.5,0.5,67,0.94,0.82,7.4,0,1.34,0.33,75,0.25,0.25,40,7.4,-0.3,0,1.34,0.33,75,0.25,0.25,40,RB,520,0.4,0.144,0.398,3,1,1,13,8,8.7,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,dobbins,jk dobbins,j,dobbins5200rbj,50700-87787:J.K. Dobbins,50700-87787,RB,j,J.K. Dobbins,dobbins,7.349999905,4,5200,CIN@BAL,BAL,CIN,,,,ryland,ryland,j.k.,dobbins5200rbj
drake6200rbk,89.39,Kenyan Drake,6200,ARI,@NYJ,,,12.4,17.5,7.3,3.23,2,3,12.7,9.17,-2,0.76,0.78,5.3,10,0,0.92,2.4,48,27.8,20.8,0.5,-7,48.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,68,4.7,0.6,0.539,2.31,1.19,0.63,67,0.54,0.01,9,-400,0.5,0.19,75,0.25,0.25,40,15,2.4,-400,0.81,0.31,77,0.33,0.05,18,RB,520,0.5,0.524,0.713,14,3,3,18,10,6.1,0,6.2,0.242,0.636,0,0,0,0,0,0,0,0,0,0,0,0,0,drake,kenyan drake,k,drake6200rbk,50700-30989:Kenyan Drake,50700-30989,RB,k,Kenyan Drake,drake,8.975000381,4,6200,ARI@NYJ,ARI,NYJ,,,,ryland,ryland,kenyan,drake6200rbk
edmonds5900rbc,63.02,Chase Edmonds,5900,ARI,@NYJ,,,6.72,9.3,4.1,-1.71,1.1,0.5,17.7,8.43,-6,0.61,1,3.3,5,0,0.48,2.4,24,27.8,20.8,0.5,-7,48.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,26,4.1,0.3,0.333,1.2,0.27,0.2,67,0.54,0.01,7.9,900,0.96,0.33,75,0.5,0.25,40,5.2,1.6,900,0.54,0.21,31,0.25,0.68,16,RB,520,0.3,0.231,0.377,6,3,2,15,10,7.1,0.3,4.7,0.2,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,edmonds,chase edmonds,c,edmonds5900rbc,50700-83081:Chase Edmonds,50700-83081,RB,c,Chase Edmonds,edmonds,7.925000191,4,5900,ARI@NYJ,ARI,NYJ,,,,ryland,ryland,chase,edmonds5900rbc
edwards-helaire7900rbc,86.65,C. Edwards-Helaire,7900,KC,LV,,,17.38,23.4,11.4,3.97,2.2,23,9.5,13.41,2,0.9,1,10,14,0,0.52,8.3,46,32.8,21.8,-1.2,-11,54.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,76,4.3,0.3,0.479,4.25,2.5,1.75,78,0.57,0,12.2,-100,0.58,0.26,66,0,0.33,30,14.1,-0.5,700,0.63,0.31,75,0.25,0.25,40,RB,520,0.5,0.588,0.675,17,4,3,32,12,9.2,0,0,0,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0,edwards-helaire,c. edwards-helaire,c,edwards-helaire7900rbc,50700-85741:Clyde Edwards-Helaire,50700-85741,RB,c,Clyde Edwards-Helaire,edwards-helaire,14.07499981,4,7900,LV@KC,KC,LV,,,,ryland,ryland,clyde,edwards-helaire7900rbc
edwards4600rbg,74.47,Gus Edwards,4600,BAL,CIN,,,5.47,8.2,2.7,0.29,1.2,0.5,2.5,5.18,-9,0.53,1,0.8,9,0,0.66,2.6,24,30.8,18.3,-2.2,-12.5,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,47,5.8,0.1,0.557,0.93,0.47,0.4,67,0.94,0.82,3.7,-300,0.55,0.22,100,0.2,0,50,5.2,-1.3,-300,0.62,0.22,82,0.17,0.17,17,RB,520,0.105,0.24,0.38,8,0,0,1,1,5.3,0,1.5,0.071,0.357,0,0,0,0,0,0,0,0,0,0,0,0,0,edwards,gus edwards,g,edwards4600rbg,50700-40167:Gus Edwards,50700-40167,RB,g,Gus Edwards,edwards,4.175000191,4,4600,CIN@BAL,BAL,CIN,,,,ryland,ryland,gus,edwards4600rbg
elliott9000rbe,82.49,Ezekiel Elliott,9000,DAL,NYG,,,18.49,23.8,13.2,2.33,2.1,28,23,16.16,1,0.87,1,8.6,17,0,0.48,1.7,64,29.8,22.3,-2,-7.5,52,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,82,4.3,0.7,0.545,4.87,2.6,1.6,0,0,0,19.2,300,0.76,0.27,100,0.25,0,40,18.1,30,300,0.73,0.28,89,0.36,0.1,19,RB,520,0.579,0.67,0.871,19,5,4,32,14,7.6,0.2,5.7,0.167,0.55,0,0,0,0,0,0,0,0,0,0,0,0,0,elliott,ezekiel elliott,e,elliott9000rbe,50700-38791:Ezekiel Elliott,50700-38791,RB,e,Ezekiel Elliott,elliott,19.17499924,4,9000,NYG@DAL,DAL,NYG,,,,ryland,ryland,ezekiel,elliott9000rbe
freeman5500rbd,68.11,Devonta Freeman,5500,NYG,@DAL,,,10.39,14.7,6.1,2.96,1.9,3,15.7,7.43,-5,0.65,0.83,1.7,5,0,0.58,-1.7,45,22.3,29.8,0,7.5,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,46,3.6,0.2,0.423,2,0.43,0.07,0,0,0,4.9,300,0.49,0.19,50,0,0.5,20,9.7,1.7,300,0.56,0.21,71,0.21,0.28,14,RB,520,0.333,0.46,0.628,12,4,3,24,9,6.6,0.3,4.9,0.125,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,freeman,devonta freeman,d,freeman5500rbd,50700-24920:Devonta Freeman,50700-24920,RB,d,Devonta Freeman,freeman,4.900000095,2,5500,NYG@DAL,NYG,DAL,,,,ryland,ryland,devonta,freeman5500rbd
gallman4900rbw,50.9,Wayne Gallman,4900,NYG,@DAL,,,4.76,6.9,2.6,-1.17,1,0.5,3.4,5.93,-13,0.43,0,0,1,0,0.58,-1.7,10,22.3,29.8,0,7.5,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4.6,0,0.583,0.14,0,0,0,0,0,2.9,400,0.63,0.29,50,0,0.25,40,10,-1.1,400,0.38,0.1,14,0,0.78,14,RB,520,0,0.085,0.151,1,1,0,5,5,8.8,0,4.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,gallman,wayne gallman,w,gallman4900rbw,50700-39818:Wayne Gallman Jr.,50700-39818,RB,w,Wayne Gallman Jr.,gallman,2.933333397,3,4900,NYG@DAL,NYG,DAL,,,,ryland,ryland,wayne,gallman4900rbw
gaskin5500rbm,66.7,Myles Gaskin,5500,MIA,@SF,,,11.4,15.6,7.2,3.97,2.1,0.5,17.6,7.43,2,0.9,0.56,2.5,3,0,0.64,-2.8,27,21,29.5,0.7,8.5,50.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,29,3.9,0.1,0.524,1.38,0.56,0.31,74,0.44,0,9.6,1000,0.57,0.21,100,0.8,0,50,4.5,0.4,900,0.42,0.17,58,0.35,0.41,17,RB,520,0.091,0.322,0.395,7,2,2,14,8,6.6,0,3.8,0.053,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,gaskin,myles gaskin,m,gaskin5500rbm,50700-60930:Myles Gaskin,50700-60930,RB,m,Myles Gaskin,gaskin,9.875,4,5500,MIA@SF,MIA,SF,,,,ryland,ryland,myles,gaskin5500rbm
gibson5800rba,68.83,Antonio Gibson,5800,WAS,LA,,,11.12,15.8,6.5,2.94,1.9,6.5,7.6,8.18,-9,0.53,1,7.8,5,0,0.61,1,29,19,26,0.7,7,45,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,46,4.2,0.8,0.523,2.25,1.25,1.25,67,0.98,0.81,12.4,1200,0.88,0.43,100,0.75,0,40,12.4,5.8,1200,0.88,0.43,100,0.75,0,40,RB,520,0.5,0.504,0.434,11,3,2,24,13,9.8,0,0,0.333,0.889,0,0,0,0,0,0,0,0,0,0,0,0,0,gibson,antonio gibson,a,gibson5800rba,50700-90933:Antonio Gibson,50700-90933,RB,a,Antonio Gibson,gibson,12.35000038,4,5800,LAR@WAS,WAS,LAR,,,,ryland,ryland,antonio,gibson5800rba
gore5300rbf,54.94,Frank Gore,5300,NYJ,ARI,,,5.68,8.1,3.2,-1.25,1.1,0.5,3,6.93,-12,0.45,1,0.6,2,0,0.44,1.6,20,20.8,27.8,1,7,48.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,29,3,0,0.432,1.8,0.8,0.33,67,0.54,0.01,4.9,500,0.33,0.17,100,0,0,40,3.5,-3.8,500,0.33,0.18,50,0,0.44,18,RB,520,0,0.251,0.317,9,0,0,4,4,8.2,0,3.8,0,0.308,0,0,0,0,0,0,0,0,0,0,0,0,0,gore,frank gore,f,gore5300rbf,50700-6840:Frank Gore,50700-6840,RB,f,Frank Gore,gore,4.875,4,5300,ARI@NYJ,NYJ,ARI,,,,ryland,ryland,frank,gore5300rbf
gurley6700rbt,85.64,Todd Gurley,6700,ATL,CAR,,,13.07,18.3,7.8,2.65,2,3,23,10.42,1,0.87,0.76,5.6,10,0,0.55,4,48,28,25.5,0.7,-2.5,53.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,60,3.8,0.8,0.469,4.4,2.2,1.27,0,0,0,13.1,-400,0.72,0.34,75,0.5,0.25,40,12.4,1.1,-400,0.67,0.26,70,0.41,0.29,17,RB,520,0.688,0.64,0.682,16,2,1,10,8,70,0.1,6.6,0.175,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,gurley,todd gurley,t,gurley6700rbt,50700-30447:Todd Gurley II,50700-30447,RB,t,Todd Gurley II,gurley,13.07499981,4,6700,CAR@ATL,ATL,CAR,,,,ryland,ryland,todd,gurley6700rbt
henderson6000rbd,66.48,Darrell Henderson,6000,LA,@WAS,,,8.92,12.7,5.2,0.25,1.5,0.5,20.3,8.67,-2,0.76,0.4,1.4,2,0,0.64,-0.2,15,26,19,-1.8,-7,45,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,4.6,0.2,0.58,1,0.67,0.4,67,0.98,0.81,10.6,800,0.85,0.48,50,0.5,0.5,40,4.2,-0.4,800,0.54,0.28,33,0.13,0.66,15,RB,520,0.118,0.259,0.231,6,1,0,8,6,12.4,0,2.4,0.143,0.643,0,0,0,0,0,0,0,0,0,0,0,0,0,henderson,darrell henderson,d,henderson6000rbd,50700-70157:Darrell Henderson Jr.,50700-70157,RB,d,Darrell Henderson Jr.,henderson,10.60000038,4,6000,LAR@WAS,LAR,WAS,,,,ryland,ryland,darrell,henderson6000rbd
hill4800rbb,72.14,Brian Hill,4800,ATL,CAR,,,6.05,8.7,3.4,0.37,1.3,0.5,6.4,5.68,-7,0.59,0,0,6,0,0.61,4,22,28,25.5,0.7,-2.5,53.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,29,4.3,0.2,0.433,1.07,0.47,0.2,0,0,0,5.1,100,0.73,0.28,83,0.16,0.16,60,5.4,-0.5,0,0.64,0.25,88,0.27,0.11,18,RB,520,0.231,0.315,0.297,6,1,1,8,6,7.2,0.1,2.6,0.083,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,hill,brian hill,b,hill4800rbb,50700-54010:Brian Hill,50700-54010,RB,b,Brian Hill,hill,6.074999809,4,4800,CAR@ATL,ATL,CAR,,,,ryland,ryland,brian,hill4800rbb
