RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
la chargers4300,57.93,LA Chargers,4300,LAC,@DEN,,,7.4,13.8,-0.6,0.76,1.7,7,5,6.64,-3,0.51,0,0,2,0,0.98,5.2,0,23.8,20.8,-0.2,-3,44.5,56,0,0,0,0,0,0,0,0,0,0,0,0,1.47,5.25,0,0,0,0,0,0,0,0,0,65,0.2,0,4,0,0,0,100,0,0,30,40,-2.3,100,0,0,100,0.12,0,16,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.479,0.5202,0.0085,0.0414,6.59,6.79,3.58,1.71,0.2421,chargers,la chargers,l,la chargers4300,51232-12548:Los Angeles Chargers,51232-12548,D,l,Los Angeles Chargers,chargers,5.333333333,6,4300,LAC@DEN,LAC,DEN,,,,Angeles,LA,la chargers,la chargers4300
la rams4900,39.57,LA Rams,4900,LA,@MIA,,,7.2,13.9,0.1,-1.37,1.5,3,6,8.57,5,0.92,0,0,1,0,0.62,-2.9,0,25,21.5,-0.3,-3.5,46.5,56,0,0,0,0,0,0,0,0,0,0,0,0,2.48,9.71,0,0,0,0,0,0,0,0,0,84,0.74,0.05,9.5,100,0,0,75,0.75,0.25,40,8.3,0.8,1200,0,0,77,0.61,0.22,18,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.4838,0.5089,0.0142,0.0381,6.65,9.07,5.17,3.67,0.2132,rams,la rams,l,la rams4900,51232-12538:Los Angeles Rams,51232-12538,D,l,Los Angeles Rams,rams,7.571428571,7,4900,LAR@MIA,LAR,MIA,,,,Angeles,LA,la rams,la rams4900
las vegas3500,30.5,Las Vegas,3500,LV,@CLE,,,5.5,12.7,-0.7,1.43,1.6,0,9,4.07,0,0.72,0,0,1,0,0.94,-0.8,0,23.5,24.5,-2.8,1,48,53,0,0,0,0,0,0,0,0,0,0,0,0,1.78,5.14,0,0,0,0,0,0,0,0,0,41,0.75,0.46,0,-100,0,0,25,0,0.75,40,3.9,-1.6,300,0,0,66,0.22,0.33,18,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,0.5059,0.5417,0.0102,0.0539,7.92,10.67,5.67,3.43,0.2563,vegas,las vegas,l,las vegas3500,51232-12537:Las Vegas Raiders,51232-12537,D,l,Las Vegas Raiders,raiders,0.833333333,6,3500,LV@CLE,LV,CLE,,,,Vegas,Vegas,las vegas,las vegas3500
miami3900,18.81,Miami,3900,MIA,LA,,,4.8,12.6,-0.8,-0.56,1.2,1,23,5.36,0,0.72,0,0,1,0,0.26,-1.5,0,21.5,25,-0.3,3.5,46.5,44,0,0,0,0,0,0,0,0,0,0,0,0,2.91,5.64,0,0,0,0,0,0,0,0,0,84,0.74,0.05,10,400,0,0,100,0.66,0,30,6.4,1.4,400,0,0,93,0.5,0.06,16,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.5091,0.515,0.0169,0.0463,7.44,10.4,4.86,2.5,0.2115,miami,miami,m,miami3900,51232-12539:Miami Dolphins,51232-12539,D,m,Miami Dolphins,dolphins,8,6,3900,LAR@MIA,MIA,LAR,,,,Dolphins,Dolphins,miami,miami3900
minnesota3100,18.2,Minnesota,3100,MIN,@GB,,,3.2,11.6,0,0.42,1,1,3,2.78,-6,0.34,0,0,1,0,0.8,-4.6,0,20.8,26.3,-3.5,5.5,47,37,0,0,0,0,0,0,0,0,0,0,0,0,2.31,7.12,0,0,0,0,0,0,0,0,0,35,0.51,0.06,3,-200,0,0,66,0.33,0.33,30,6.5,-0.5,-1200,0,0,90,0.57,0.09,21,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.5173,0.5697,0.013,0.0387,7.52,11.57,5.36,3.42,0.1358,minnesota,minnesota,m,minnesota3100,51232-12540:Minnesota Vikings,51232-12540,D,m,Minnesota Vikings,vikings,2.333333333,6,3100,MIN@GB,MIN,GB,,,,Vikings,Vikings,minnesota,minnesota3100
new england4100,32.71,New England,4100,NE,@BUF,,,6.1,13.2,-0.8,0.1,1.5,3,3,6,-2,0.57,0,0,1,0,0.71,-1.5,0,18.5,22.5,-2.5,4,41,39,0,0,0,0,0,0,0,0,0,0,0,0,3.25,5.8,0,0,0,0,0,0,0,0,0,41,0.85,0.61,5,500,0,0,100,0.33,0,30,6.9,-2.1,-500,0,0,88,0.44,0.11,18,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.522,0.4861,0.0171,0.0387,7.55,8.5,4.23,2.55,0.2017,england,new england,n,new england4100,51232-12541:New England Patriots,51232-12541,D,n,New England Patriots,patriots,7.833333333,6,4100,NE@BUF,NE,BUF,,,,England,England,new england,new england4100
new orleans3600,64.11,New Orleans,3600,NO,@CHI,,,7.4,15.8,-1.2,3.01,2.1,15,0,4.39,-1,0.64,0,0,3,0,0.99,0.2,0,23,18,-1.8,-5,41,54,0,0,0,0,0,0,0,0,0,0,0,0,2.51,7.93,0,0,0,0,0,0,0,0,0,35,0.53,0.04,2.7,-1000,0,0,66,0,0.33,30,6.8,-1.4,-500,0,0,85,0.35,0.15,20,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.4971,0.4362,0.0153,0.055,7.18,10.36,5.14,3.92,0.2414,orleans,new orleans,n,new orleans3600,51232-12542:New Orleans Saints,51232-12542,D,n,New Orleans Saints,saints,4.333333333,6,3600,NO@CHI,NO,CHI,,,,Orleans,Orleans,new orleans,new orleans3600
ny jets2500,35.21,NY Jets,2500,NYJ,@KC,,,1.2,2.6,-0.2,0.35,0.5,0.5,-4,0.85,-7,0.29,0,0,1,0,0.96,-0.7,0,14.5,34.5,0.2,20,49,42,0,0,0,0,0,0,0,0,0,0,0,0,2.51,6.63,0,0,0,0,0,0,0,0,0,51,0.26,0.02,4.3,-900,0,0,100,0.66,0,30,7.3,1.7,-1400,0,0,94,0.66,0.05,18,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6,0.5,0.401,0.0144,0.0409,7.13,10,4.92,3.27,0.18,jets,ny jets,n,ny jets2500,51232-12544:New York Jets,51232-12544,D,n,New York Jets,jets,4.571428571,7,2500,NYJ@KC,NYJ,KC,,,,York,NY,ny jets,ny jets2500
pittsburgh4200,29.11,Pittsburgh,4200,PIT,@BAL,,,5.8,13,-0.8,-0.52,1.4,3,18,6.32,-5,0.4,0,0,1,0,0.94,-0.4,0,20,24,-1.8,4,44,52,0,0,0,0,0,0,0,0,0,0,0,0,3.84,11.94,0,0,0,0,0,0,0,0,0,52,0.97,0.85,9.3,-200,0,0,100,0.66,0,30,10,2.2,-600,0,0,88,0.64,0.11,17,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.4414,0.4,0.021,0.036,6.7,7.67,4.58,2.9,0.2,pittsburgh,pittsburgh,p,pittsburgh4200,51232-12547:Pittsburgh Steelers,51232-12547,D,p,Pittsburgh Steelers,steelers,9.333333333,6,4200,PIT@BAL,PIT,BAL,,,,Steelers,Steelers,pittsburgh,pittsburgh4200
san francisco4000,14.74,San Francisco,4000,SF,@SEA,,,4.3,10.8,-0.4,-1.38,1.1,3,1,5.68,-10,0.15,0,0,1,0,0.42,-1.2,0,26.8,27.8,1.8,1,54.5,42,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5.41,0,0,0,0,0,0,0,0,0,57,0.66,0.01,6.5,-800,0,0,75,0.25,0.25,40,8.4,0.2,-1000,0,0,84,0.52,0.15,19,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.4685,0.4906,0.0103,0.0419,6.36,9.15,5.08,3.36,0.2353,francisco,san francisco,s,san francisco4000,51232-12549:San Francisco 49ers,51232-12549,D,s,San Francisco 49ers,49ers,6.714285714,7,4000,SF@SEA,SF,SEA,,,,Francisco,Francisco,san francisco,san francisco4000
seattle3700,44.4,Seattle,3700,SEA,SF,,,6.4,13,-0.2,1.69,1.7,1,5,4.71,3,0.87,0,0,2,0,0.96,1.3,0,27.8,26.8,-1.2,-1,54.5,58,0,0,0,0,0,0,0,0,0,0,0,0,2.78,3.93,0,0,0,0,0,0,0,0,0,57,0.66,0.01,4,-300,0,0,66,0.33,0.33,30,7.7,0.6,-300,0,0,90,0.57,0.09,21,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.5205,0.4889,0.0168,0.0403,7.58,9.79,5.07,2.83,0.2336,seattle,seattle,s,seattle3700,51232-12550:Seattle Seahawks,51232-12550,D,s,Seattle Seahawks,seahawks,5.333333333,6,3700,SF@SEA,SEA,SF,,,,Seahawks,Seahawks,seattle,seattle3700
tennessee4600,58.08,Tennessee,4600,TEN,@CIN,,,8.3,14.2,-0.4,0.69,1.8,7,-1,7.61,0,0.72,0,0,2,0,0.19,1.2,0,28.5,21,-1.3,-7.5,49.5,60,0,0,0,0,0,0,0,0,0,0,0,0,2.93,5.13,0,0,0,0,0,0,0,0,0,45,0.51,0.05,2,600,0,0,50,0,0.5,20,7.5,0.5,600,0,0,84,0.47,0.15,19,D,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.5348,0.5346,0.0174,0.0499,7.31,10.29,5.29,3.43,0.2361,tennessee,tennessee,t,tennessee4600,51232-12534:Tennessee Titans,51232-12534,D,t,Tennessee Titans,titans,4.5,6,4600,TEN@CIN,TEN,CIN,,,,Titans,Titans,tennessee,tennessee4600
allen8200qbj,92.9,Josh Allen,8200,BUF,NE,,,20.4,32.3,8.4,2.85,2.5,7,13.46,17.55,1,0.84,0.88,1.9,1,0,0.87,-0.6,63,22.5,18.5,-2.5,-4,41,61,19,31,226,62,7.3,6.96,1.7,34,15.5,68.6,12.1,5.5,1.3,5.8,6,12,29,4.6,0.6,0.577,6.47,3,1.65,41,0.85,0.61,20.8,-400,0.48,0.33,100,0.5,0,40,21.9,4.3,300,0.56,0.35,94,0.68,0.05,19,QB,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,josh allen,j,allen8200qbj,51232-62239:Josh Allen,51232-62239,QB,j,Josh Allen,allen,24.44571359,7,8200,NE@BUF,BUF,NE,,,,ryland,ryland,josh,allen8200qbj
brees7600qbd,65,Drew Brees,7600,NO,@CHI,,,15,27.2,3.9,-1.37,2,1,19.6,16.37,-3,0.52,0,0.2,1,0,0.82,-3.3,63,23,18,-1.8,-5,41,54,26,35,272,73,7.6,8.15,2.4,38,28.3,52.7,16.6,6.9,0.9,3.8,1,0,0,-0.2,0.2,0.278,6.79,3.07,2,35,0.53,0.04,20.8,-100,0.52,0.3,100,0.66,0,30,20.2,2.3,-500,0.53,0.32,76,0.58,0.23,17,QB,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brees,drew brees,d,brees7600qbd,51232-6504:Drew Brees,51232-6504,QB,d,Drew Brees,brees,19.28666687,6,7600,NO@CHI,NO,CHI,,,,ryland,ryland,drew,brees7600qbd
burrow7600qbj,89.55,Joe Burrow,7600,CIN,TEN,,,18.9,28.1,9.2,2.53,2.5,11,18.86,16.37,-8,0.22,1,8.1,1,0,0.74,5.2,74,21,28.5,-4.8,7.5,49.5,40,27,41,289,66,6.9,5.66,1.3,33,17.4,66.6,13.3,3.2,1.7,8.9,4,8,17,3.8,0.4,0.594,6.63,3.38,1.88,45,0.51,0.05,18.4,200,0.41,0.26,75,0.5,0.25,40,19.4,40,1000,0.39,0.26,85,0.71,0.14,70,QB,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,burrow,joe burrow,j,burrow7600qbj,51232-63336:Joe Burrow,51232-63336,QB,j,Joe Burrow,burrow,19.43142918,7,7600,TEN@CIN,CIN,TEN,,,,ryland,ryland,joe,burrow7600qbj
carr7300qbd,78.25,Derek Carr,7300,LV,@CLE,,,16.6,28.8,5.5,0.81,2.3,1,12.58,15.79,4,0.94,1,7.9,1,0,0.4,5.7,65,23.5,24.5,-2.8,1,48,53,23,33,272,70,8.1,7.72,1.5,41,26.1,39,28.1,4.5,1.2,6,2,5,7,3.6,0.1,0.5,6.33,2.8,1.93,41,0.75,0.46,21.5,400,0.51,0.31,100,1,0,40,17.5,1.5,200,0.46,0.27,94,0.64,0.05,17,QB,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carr,derek carr,d,carr7300qbd,51232-45859:Derek Carr,51232-45859,QB,d,Derek Carr,carr,19.38999939,6,7300,LV@CLE,LV,CLE,,,,ryland,ryland,derek,carr7300qbd
cousins7100qbk,72.05,Kirk Cousins,7100,MIN,@GB,,,15.7,26.6,5.4,0.31,2.2,3,10.4,15.39,-5,0.39,0.8,1.2,1,0,0.92,1.1,64,20.8,26.3,-3.5,5.5,47,37,20,31,237,65,7.6,6.53,1.8,41,25.2,47,23.5,5.8,3.2,6.3,1,4,6,4.2,0,0.474,3.71,1.93,1.07,35,0.51,0.06,18.9,300,0.52,0.27,100,1,0,30,14.8,-1.1,-100,0.43,0.23,78,0.52,0.21,19,QB,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cousins,kirk cousins,k,cousins7100qbk,51232-22038:Kirk Cousins,51232-22038,QB,k,Kirk Cousins,cousins,17.08333333,6,7100,MIN@GB,MIN,GB,,,,ryland,ryland,kirk,cousins7100qbk
darnold6500qbs,60.65,Sam Darnold,6500,NYJ,@KC,,,13,19.3,3.3,-1.22,2,1,7.42,14.22,-9,0.17,0.67,0.5,0,0,0.49,-1.5,65,14.5,34.5,0.2,20,49,42,20,33,222,60,6.7,5.45,1.2,37,18,62.1,13.5,3.6,2.4,7.3,2,9,12,4.7,0.2,0.474,3.81,1.5,0.81,51,0.26,0.02,2.8,-100,0.07,0.04,0,0,0.33,30,15.5,-0.5,-300,0.4,0.24,82,0.29,0.05,17,QB,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,darnold,sam darnold,s,darnold6500qbs,51232-63589:Sam Darnold,51232-63589,QB,s,Sam Darnold,darnold,10.03000005,6,6500,NYJ@KC,NYJ,KC,,,,ryland,ryland,sam,darnold6500qbs
foles6700qbn,65.15,Nick Foles,6700,CHI,NO,,,14,24.3,4.1,-0.61,2.1,1,17.88,14.61,-8,0.22,1,0.5,1,0,0.97,6.7,59,18,23,-2.8,5,41,46,24,37,225,64,6,4.72,1,32,18.6,58.1,18.6,2.7,2.7,5.1,1,2,2,1.5,0.1,0.267,2.4,1.2,0.47,35,0.53,0.04,12.8,-400,0.29,0.2,100,0.2,0,50,9.3,-1.8,400,0.22,0.16,52,0.17,0.29,17,QB,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,foles,nick foles,n,foles6700qbn,51232-22027:Nick Foles,51232-22027,QB,n,Nick Foles,foles,13.89199982,5,6700,NO@CHI,CHI,NO,,,,ryland,ryland,nick,foles6700qbn
garoppolo6600qbj,96.1,Jimmy Garoppolo,6600,SF,@SEA,,,19,28.9,6.6,4.59,2.9,15,2.76,14.41,-12,0.08,0.95,10,1,0,0.87,10.5,59,26.8,27.8,1.8,1,54.5,42,19,28,244,67,8.5,7.31,1.6,44,25.1,48.7,26.2,5.7,2.9,8.2,1,3,3,2.1,0,0.458,4.33,2.13,1,57,0.66,0.01,11.4,-400,0.41,0.2,50,0.25,0.25,40,14.2,-2.4,-800,0.43,0.24,61,0.28,0.28,21,QB,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,garoppolo,jimmy garoppolo,j,garoppolo6600qbj,51232-54604:Jimmy Garoppolo,51232-54604,QB,j,Jimmy Garoppolo,garoppolo,13.31600037,5,6600,SF@SEA,SF,SEA,,,,ryland,ryland,jimmy,garoppolo6600qbj
goff7300qbj,81.1,Jared Goff,7300,LA,@MIA,,,17,29.4,6,1.21,2.3,3,12.2,15.79,1,0.84,0.67,0.7,1,0,0.98,0.1,68,25,21.5,-0.3,-3.5,46.5,56,23,35,270,65,7.6,6.92,1.5,37,11.6,59.6,24.3,4.3,2.6,3.3,2,4,4,1.6,0.1,0.4,5.07,2.47,1.07,84,0.74,0.05,17.5,-200,0.47,0.27,100,0.25,0,40,17.4,0.5,-100,0.44,0.26,81,0.56,0.18,16,QB,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,goff,jared goff,j,goff7300qbj,51232-38435:Jared Goff,51232-38435,QB,j,Jared Goff,goff,19.07999965,7,7300,LAR@MIA,LAR,MIA,,,,ryland,ryland,jared,goff7300qbj
herbert7700qbj,92.6,Justin Herbert,7700,LAC,@DEN,,,19.5,31.1,7.4,2.93,2.5,7,23.22,16.57,-1,0.68,0.92,3,1,0,0.98,2.7,72,23.8,20.8,-0.2,-3,44.5,56,24,36,308,67,8.4,8.32,2.4,53,25,49.5,21.7,6.7,1.7,5.3,5,12,24,4.8,0.4,0.52,4.33,0.83,0.67,65,0.2,0,29.9,1000,0.71,0.45,100,1,0,30,25.8,7.3,1600,0.59,0.36,83,0.66,0,60,QB,820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,herbert,justin herbert,j,herbert7700qbj,51232-69189:Justin Herbert,51232-69189,QB,j,Justin Herbert,herbert,25.75599976,5,7700,LAC@DEN,LAC,DEN,,,,ryland,ryland,justin,herbert7700qbj
