entry_id,contest_id,contest_name,QB,RB,RB,WR,WR,WR,TE,FLEX,DEF,,Instructions,,,,,,,,,,,,,,,,,
2957534234,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6498,82608-55830,82608-93107,82608-28643,82608-53681,82608-55635,82608-64031,82608-40442,82608-12533,,82608-139985:Bailey Zappe,82608-139985,QB,Bailey,Bailey Zappe,Zappe,10.53499985,4,6200,IND@NE,NE,IND,,,,,,QB
2957534236,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6894,82608-72731,82608-93134,82608-25079,82608-45889,82608-60858,82608-91046,82608-40442,82608-12539,,82608-69333:Jacob Eason,82608-69333,QB,Jacob,Jacob Eason,Eason,1.360000014,1,6200,CAR@CIN,CAR,CIN,,,,,,QB
2957534238,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-80001,82608-93134,82608-112745,82608-27050,82608-53681,82608-80353,82608-52922,82608-12539,,82608-39716:Adam Thielen,82608-39716,WR,Adam,Adam Thielen,Thielen,9.514285496,7,6200,MIN@WAS,MIN,WAS,,,,,,WR/FLEX
2957534240,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-52922,82608-72731,82608-24641,82608-25079,82608-87418,82608-86811,82608-40442,82608-12527,,82608-104576:Sam Howell,82608-104576,QB,Sam,Sam Howell,Howell,,,6100,MIN@WAS,WAS,MIN,,,,,,QB
2957534242,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6894,82608-80001,82608-89956,82608-25079,82608-52613,82608-94370,82608-64031,82608-28744,82608-12539,,82608-69777:Darnell Mooney,82608-69777,WR,Darnell,Darnell Mooney,Mooney,6.112500191,8,6100,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
2957534244,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-40442,82608-72731,82608-112745,82608-53681,82608-56250,82608-80353,82608-57299,82608-12553,,82608-94370:Romeo Doubs,82608-94370,WR,Romeo,Romeo Doubs,Doubs,7.712500095,8,6100,GB@DET,GB,DET,,,,,,WR/FLEX
2957534246,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6894,82608-80001,82608-93134,82608-24641,82608-45889,82608-86997,82608-64585,82608-111540,82608-12551,,82608-11500:Colt McCoy,82608-11500,QB,Colt,Colt McCoy,McCoy,6.042857034,7,6100,SEA@ARI,ARI,SEA,,,,,,QB
2957534248,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-40442,82608-90933,82608-25079,82608-93408,82608-94370,82608-57299,82608-111540,82608-12527,,82608-86278:Desmond Ridder,82608-86278,QB,Desmond,Desmond Ridder,Ridder,,,6100,LAC@ATL,ATL,LAC,,,,,,QB
2957534249,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-111540,82608-40442,82608-60858,82608-73111,82608-87418,82608-64031,82608-53681,82608-12546,,82608-27986:C.J. Beathard,82608-27986,QB,C.J.,C.J. Beathard,Beathard,-0.100000001,1,6100,LV@JAC,JAC,LV,,,,,,QB
2957534252,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-72731,82608-93134,82608-25267,82608-53681,82608-93408,82608-41872,82608-45631,82608-12526,,82608-69017:Jordan Love,82608-69017,QB,Jordan,Jordan Love,Love,1.460000038,2,6100,GB@DET,GB,DET,,,,,,QB
2957534255,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-90572,82608-111540,82608-70603,82608-55635,82608-86997,82608-87418,82608-64031,82608-53681,82608-12546,,82608-87467:Chuba Hubbard,82608-87467,RB,Chuba,Chuba Hubbard,Hubbard,2.71666654,6,6100,CAR@CIN,CAR,CIN,O,Ankle,,,,RB/FLEX
2957534259,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-72731,82608-90933,82608-53681,82608-62628,82608-70422,82608-86811,82608-40442,82608-12526,,82608-31170:Brandon Allen,82608-31170,QB,Brandon,Brandon Allen,Allen,2.771999931,5,6100,CAR@CIN,CIN,CAR,,,,,,QB
2957534261,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-72731,82608-93134,82608-16606,82608-32384,82608-63855,82608-86811,82608-40442,82608-12533,,82608-22994:Case Keenum,82608-22994,QB,Case,Case Keenum,Keenum,0.159999996,2,6100,BUF@NYJ,BUF,NYJ,,,,,,QB
2957534264,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-54140,82608-93134,82608-25079,82608-28643,82608-52613,82608-64031,82608-40442,82608-12533,,82608-33259:Teddy Bridgewater,82608-33259,QB,Teddy,Teddy Bridgewater,Bridgewater,7.994999886,4,6100,MIA@CHI,MIA,CHI,,,,,,QB
2957534267,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-80001,82608-93539,82608-25079,82608-54472,82608-93408,82608-64031,82608-40442,82608-12554,,82608-91639:Jake Fromm,82608-91639,QB,Jake,Jake Fromm,Fromm,4.633333206,3,6100,MIN@WAS,WAS,MIN,,,,,,QB
2957534270,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6894,82608-40442,82608-52442,82608-40669,82608-52613,82608-94370,82608-57299,82608-25079,82608-12539,,82608-40482:Tim Boyle,82608-40482,QB,Tim,Tim Boyle,Boyle,7.585000038,4,6100,GB@DET,DET,GB,,,,,,QB
2957534272,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-80001,82608-93134,82608-16606,82608-45889,82608-70422,82608-26355,82608-55830,82608-12527,,82608-64051:Drew Lock,82608-64051,QB,Drew,Drew Lock,Lock,8.896666845,6,6100,SEA@ARI,SEA,ARI,,,,,,QB
2957534274,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6894,82608-80001,82608-93539,82608-16606,82608-56250,82608-64496,82608-80353,82608-111540,82608-12539,,82608-6714:Joe Flacco,82608-6714,QB,Joe,Joe Flacco,Flacco,15.8799998,3,6100,BUF@NYJ,NYJ,BUF,,,,,,QB
2957534276,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63336,82608-90562,82608-93134,82608-16606,82608-56250,82608-89981,82608-80353,82608-54140,82608-12525,,82608-41562:Nick Mullens,82608-41562,QB,Nick,Nick Mullens,Mullens,9.880000114,1,6100,MIN@WAS,MIN,WAS,,,,,,QB
2957534279,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-45631,82608-54140,82608-154661,82608-45889,82608-86997,82608-80353,82608-40442,82608-12539,,82608-8803:Chase Daniel,82608-8803,QB,Chase,Chase Daniel,Daniel,-0.200000003,1,6100,LAC@ATL,LAC,ATL,,,,,,QB
2957534280,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-89956,82608-93134,82608-154661,82608-45889,82608-53681,82608-47870,82608-111540,82608-12533,,82608-7872:Brian Hoyer,82608-7872,QB,Brian,Brian Hoyer,Hoyer,1.480000019,1,6100,IND@NE,NE,IND,IR,Concussion,,,,QB
2957534282,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-26483,82608-80001,82608-93134,82608-25079,82608-73048,82608-94534,82608-80353,82608-28744,82608-12537,,82608-47870:Tyler Higbee,82608-47870,TE,Tyler,Tyler Higbee,Higbee,7.028571538,7,6100,LAR@TB,LAR,TB,,,,,,TE/FLEX
2957534284,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-90572,82608-111540,82608-40442,82608-86312,82608-87418,82608-94534,82608-80353,82608-53681,82608-12546,,82608-28434:Trevor Siemian,82608-28434,QB,Trevor,Trevor Siemian,Siemian,0.200000003,1,6100,MIA@CHI,CHI,MIA,,,,,,QB
2957534285,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-90584,82608-40442,82608-80001,82608-60858,82608-86997,82608-94370,82608-64031,82608-16606,82608-12527,,82608-90933:Antonio Gibson,82608-90933,RB,Antonio,Antonio Gibson,Gibson,11.3125,8,6100,MIN@WAS,WAS,MIN,,,,,,RB/FLEX
2957534286,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-70603,82608-93134,82608-16606,82608-45889,82608-55635,82608-57299,82608-40442,82608-12539,,82608-14194:Blaine Gabbert,82608-14194,QB,Blaine,Blaine Gabbert,Gabbert,0.330000003,6,6100,LAR@TB,TB,LAR,,,,,,QB
2957534287,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-62239,82608-55830,82608-93539,82608-45889,82608-93408,82608-94534,82608-80353,82608-52442,82608-12539,,82608-56192:John Wolford,82608-56192,QB,John,John Wolford,Wolford,-0.449999988,2,6100,LAR@TB,LAR,TB,,,,,,QB
2957534290,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-40442,82608-90933,82608-40669,82608-73048,82608-94534,82608-71705,82608-111540,82608-12533,,82608-93107:AJ Dillon,82608-93107,RB,AJ,AJ Dillon,Dillon,7.175000191,8,6100,GB@DET,GB,DET,,,,,,RB/FLEX
2957534291,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-53331,82608-80001,82608-93107,82608-55635,82608-56250,82608-73048,82608-41872,82608-40442,82608-12527,,82608-71710:Nate Stanley,82608-71710,QB,Nate,Nate Stanley,Stanley,,,6000,MIN@WAS,MIN,WAS,,,,,,QB
2957534293,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-40442,82608-93539,82608-25267,82608-53681,82608-60858,82608-80353,82608-103342,82608-12528,,82608-30761:Nathan Peterman,82608-30761,QB,Nathan,Nathan Peterman,Peterman,0.200000003,1,6000,MIA@CHI,CHI,MIA,,,,,,QB
2957534295,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6654,82608-72412,82608-93134,82608-16606,82608-55635,82608-79970,82608-41872,82608-54140,82608-12525,,82608-89157:Caleb Huntley,82608-89157,RB,Caleb,Caleb Huntley,Huntley,5.416666667,6,6000,LAC@ATL,ATL,LAC,,,,,,RB/FLEX
2957534297,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-91598,82608-93134,82608-53681,82608-63634,82608-87418,82608-57299,82608-72731,82608-12553,,82608-62566:Travis Jonsen,82608-62566,QB,Travis,Travis Jonsen,Jonsen,,,6000,LAR@TB,TB,LAR,,,,,,QB
2957534299,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-89951,82608-80001,82608-93134,82608-52613,82608-53681,82608-86997,82608-41872,82608-111540,82608-12546,,82608-68741:Brandon Peters,82608-68741,QB,Brandon,Brandon Peters,Peters,,,6000,LAC@ATL,LAC,ATL,,,,,,QB
2957534301,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-53640,82608-70603,82608-16606,82608-25079,82608-56250,82608-71705,82608-40442,82608-12539,,82608-27801:Nate Sudfeld,82608-27801,QB,Nate,Nate Sudfeld,Sudfeld,,,6000,GB@DET,DET,GB,,,,,,QB
2957534303,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6654,82608-80001,82608-90933,82608-28643,82608-55635,82608-89981,82608-40371,82608-111540,82608-12539,,82608-92362:Levi Lewis,82608-92362,QB,Levi,Levi Lewis,Lewis,,,6000,SEA@ARI,SEA,ARI,,,,,,QB
2957534304,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-38435,82608-40442,82608-80001,82608-52613,82608-86997,82608-94534,82608-71705,82608-16606,82608-12527,,82608-130269:Reid Sinnett,82608-130269,QB,Reid,Reid Sinnett,Sinnett,,,6000,MIA@CHI,MIA,CHI,,,,,,QB
2957534308,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6894,82608-80001,82608-91598,82608-16606,82608-70422,82608-94370,82608-56708,82608-111540,82608-12527,,82608-52451:Samaje Perine,82608-52451,RB,Samaje,Samaje Perine,Perine,4.375,8,6000,CAR@CIN,CIN,CAR,,,,,,RB/FLEX
2957534310,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-72731,82608-89956,82608-53681,82608-56262,82608-87418,82608-41872,82608-40669,82608-12532,,82608-130288:James Robinson,82608-130288,RB,James,James Robinson,Robinson,8.600000381,8,6000,BUF@NYJ,NYJ,BUF,Q,Knee,,,,RB/FLEX
2957534313,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-70603,82608-72731,82608-70422,82608-73048,82608-93408,82608-47870,82608-40442,82608-12528,,82608-84287:Luis Perez,82608-84287,QB,Luis,Luis Perez,Perez,,,6000,LAR@TB,LAR,TB,,,,,,QB
2957534317,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-80001,82608-93134,82608-40669,82608-52613,82608-53681,82608-41872,82608-72412,82608-12554,,82608-91468:Chase Garbers,82608-91468,QB,Chase,Chase Garbers,Garbers,,,6000,LV@JAC,LV,JAC,,,,,,QB
2957534322,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-90584,82608-40442,82608-55830,82608-32384,82608-55635,82608-56250,82608-80353,82608-25079,82608-12527,,82608-93539:Michael Carter,82608-93539,RB,Michael,Michael Carter,Carter,8.5,8,6000,BUF@NYJ,NYJ,BUF,,,,,,RB/FLEX
2957534325,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-90584,82608-89956,82608-93134,82608-25079,82608-55635,82608-89981,82608-48116,82608-72731,82608-12533,,82608-60787:Bryce Perkins,82608-60787,QB,Bryce,Bryce Perkins,Perkins,,,6000,LAR@TB,LAR,TB,,,,,,QB
2957534333,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-72412,82608-93134,82608-25079,82608-55635,82608-87418,82608-47870,82608-111540,82608-12533,,82608-52606:David Blough,82608-52606,QB,David,David Blough,Blough,0.600000024,1,6000,MIN@WAS,MIN,WAS,,,,,,QB
2957534336,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6894,82608-40442,82608-55830,82608-53681,82608-73048,82608-94534,82608-80353,82608-28744,82608-12539,,82608-103824:Easton Stick,82608-103824,QB,Easton,Easton Stick,Stick,,,6000,LAC@ATL,LAC,ATL,,,,,,QB
2957534338,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63336,82608-54140,82608-93134,82608-16606,82608-52613,82608-56250,82608-64585,82608-40442,82608-12539,,82608-32158:Garrett Gilbert,82608-32158,QB,Garrett,Garrett Gilbert,Gilbert,7.760000229,1,6000,IND@NE,NE,IND,,,,,,QB
2957534339,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-26483,82608-80001,82608-93134,82608-63043,82608-73048,82608-94534,82608-60712,82608-16606,82608-12527,,82608-71077:Cole Kelley,82608-71077,QB,Cole,Cole Kelley,Kelley,,,6000,MIN@WAS,WAS,MIN,,,,,,QB
2957534341,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-62239,82608-89956,82608-93539,82608-16606,82608-86997,82608-94534,82608-80353,82608-85762,82608-12525,,82608-60840:Jake Browning,82608-60840,QB,Jake,Jake Browning,Browning,,,6000,CAR@CIN,CIN,CAR,,,,,,QB
2957534344,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6894,82608-28744,82608-89956,82608-24641,82608-52613,82608-85671,82608-57299,82608-111540,82608-12526,,82608-25011:Darren Waller,82608-25011,TE,Darren,Darren Waller,Waller,7.875,4,6000,LV@JAC,LV,JAC,Q,Hamstring,,,,TE/FLEX
2957534347,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-30733,82608-93134,82608-53681,82608-89981,82608-93408,82608-71705,82608-111540,82608-12533,,82608-72241:Drew Plitt,82608-72241,QB,Drew,Drew Plitt,Plitt,,,6000,CAR@CIN,CIN,CAR,,,,,,QB
2957534348,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-80001,82608-93134,82608-32384,82608-53681,82608-64496,82608-71705,82608-55830,82608-12550,,82608-88630:Matt Corral,82608-88630,QB,Matt,Matt Corral,Corral,,,6000,CAR@CIN,CAR,CIN,IR,Foot,,,,QB
2957534349,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-80001,82608-90933,82608-16606,82608-56262,82608-57986,82608-71705,82608-103342,82608-12539,,82608-89658:Jack Coan,82608-89658,QB,Jack,Jack Coan,Coan,,,6000,IND@NE,IND,NE,,,,,,QB
2957534350,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-111540,82608-55830,82608-40669,82608-52613,82608-87418,82608-64585,82608-25079,82608-12539,,82608-71232:D'Eriq King,82608-71232,QB,D'Eriq,D'Eriq King,King,,,6000,IND@NE,NE,IND,,,,,,QB
2957534351,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-62239,82608-93107,82608-93539,82608-45889,82608-60858,82608-94534,82608-48116,82608-80001,82608-12539,,82608-71242:Jarrett Guarantano,82608-71242,QB,Jarrett,Jarrett Guarantano,Guarantano,,,6000,SEA@ARI,ARI,SEA,,,,,,QB
2957534352,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-62239,82608-80001,82608-93134,82608-41305,82608-52613,82608-73048,82608-64585,82608-54140,82608-12533,,82608-40534:Mike White,82608-40534,QB,Mike,Mike White,White,13.00500011,4,6000,BUF@NYJ,NYJ,BUF,,,,,,QB
2957534354,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-38435,82608-40442,82608-54140,82608-25079,82608-28643,82608-70422,82608-80353,82608-28744,82608-12539,,82608-69294:Skylar Thompson,82608-69294,QB,Skylar,Skylar Thompson,Thompson,4.050000191,2,6000,MIA@CHI,MIA,CHI,,,,,,QB
2957534357,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-62239,82608-54140,82608-93539,82608-40669,82608-73048,82608-94534,82608-80353,82608-40687,82608-12539,,82608-69302:Feleipe Franks,82608-69302,QB,Feleipe,Feleipe Franks,Franks,0,1,6000,LAC@ATL,ATL,LAC,,,,,,QB
2957534359,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6894,82608-80001,82608-90933,82608-32384,82608-39716,82608-86997,82608-80353,82608-40442,82608-12539,,82608-69304:Kyle Trask,82608-69304,QB,Kyle,Kyle Trask,Trask,,,6000,LAR@TB,TB,LAR,,,,,,QB
2957534365,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-80001,82608-93134,82608-154661,82608-25079,82608-73048,82608-48116,82608-111540,82608-12533,,82608-29445:Sean Mannion,82608-29445,QB,Sean,Sean Mannion,Mannion,12.96000004,1,6000,SEA@ARI,SEA,ARI,,,,,,QB
2957534366,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-89956,82608-93134,82608-32384,82608-85671,82608-87418,82608-57299,82608-55830,82608-12539,,82608-33647:Kyle Sloter,82608-33647,QB,Kyle,Kyle Sloter,Sloter,,,6000,LV@JAC,JAC,LV,,,,,,QB
2957534368,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-40442,82608-70157,82608-16606,82608-40669,82608-60858,82608-64031,82608-111540,82608-12527,,82608-38767:Chris Streveler,82608-38767,QB,Chris,Chris Streveler,Streveler,1.019999981,2,6000,BUF@NYJ,NYJ,BUF,,,,,,QB
2957534369,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-90572,82608-55830,82608-93134,82608-53681,82608-80289,82608-89981,82608-86080,82608-111540,82608-12539,,82608-169852:Davis Cheek,82608-169852,QB,Davis,Davis Cheek,Cheek,,,6000,CAR@CIN,CAR,CIN,,,,,,QB
2957534370,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-80001,82608-90933,82608-25079,82608-52613,82608-60858,82608-80353,82608-55830,82608-12539,,82608-39829:Mike Williams,82608-39829,WR,Mike,Mike Williams,Williams,12.28571429,7,6000,LAC@ATL,LAC,ATL,O,Ankle,,,,WR/FLEX
2957534372,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-40442,82608-70157,82608-16606,82608-39716,82608-56250,82608-80353,82608-103342,82608-12527,,82608-29605:Matt Barkley,82608-29605,QB,Matt,Matt Barkley,Barkley,,,6000,BUF@NYJ,BUF,NYJ,,,,,,QB
2957534373,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-6894,82608-89956,82608-93134,82608-55635,82608-85671,82608-86997,82608-64031,82608-54140,82608-12554,,82608-33702:Ryan Griffin,82608-33702,QB,Ryan,Ryan Griffin,Griffin,,,6000,LAR@TB,TB,LAR,,,,,,QB
2957534374,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-90933,82608-93134,82608-112745,82608-25079,82608-89981,82608-80353,82608-80001,82608-12533,,82608-93103:E.J. Perry,82608-93103,QB,E.J.,E.J. Perry,Perry,,,6000,LV@JAC,JAC,LV,,,,,,QB
2957534375,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-72731,82608-93134,82608-16606,82608-53681,82608-87418,82608-71705,82608-52451,82608-12533,,82608-38837:Danny Etling,82608-38837,QB,Danny,Danny Etling,Etling,,,6000,GB@DET,GB,DET,,,,,,QB
2957534376,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-63484,82608-72731,82608-89956,82608-64496,82608-73048,82608-86312,82608-80353,82608-16606,82608-12539,,82608-70603:Devin Singletary,82608-70603,RB,Devin,Devin Singletary,Singletary,9.442856925,7,6000,BUF@NYJ,BUF,NYJ,,,,,,RB/FLEX
2957534378,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-90572,82608-72731,82608-85762,82608-53639,82608-53681,82608-69777,82608-80353,82608-40442,82608-12553,,82608-56286:Trace McSorley,82608-56286,QB,Trace,Trace McSorley,McSorley,2.480000019,1,6000,SEA@ARI,ARI,SEA,,,,,,QB
2957534379,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-26483,82608-52922,82608-93134,82608-25079,82608-27050,82608-94534,82608-57299,82608-40442,82608-12539,,82608-63625:Nyheim Hines,82608-63625,RB,Nyheim,Nyheim Hines,Hines,5.842857361,7,5900,BUF@NYJ,BUF,NYJ,,,,,,RB/FLEX
2957534380,82608-259915938,$25K Sun NFL Pooch Punt (150 Entries Max),82608-69189,82608-40442,82608-72731,82608-73048,82608-86312,82608-87418,82608-80353,82608-40669,82608-12540,,82608-93408:Rondale Moore,82608-93408,WR,Rondale,Rondale Moore,Moore,8.640000153,5,5900,SEA@ARI,ARI,SEA,,,,,,WR/FLEX
,,,,,,,,,,,,,82608-73111:Chase Claypool,82608-73111,WR,Chase,Chase Claypool,Claypool,7.829999924,8,5900,MIA@CHI,CHI,MIA,,,,,,WR/FLEX
,,,,,,,,,,,,,82608-90562:Brian Robinson Jr.,82608-90562,RB,Brian,Brian Robinson Jr.,Robinson Jr.,6.449999809,4,5900,MIN@WAS,WAS,MIN,,,,,,RB/FLEX
,,,,,,,,,,,,,82608-64581:Van Jefferson,82608-64581,WR,Van,Van Jefferson,Jefferson,7.5904759,21,5800,LAR@TB,LAR,TB,Q,Knee,,,,WR/FLEX
,,,,,,,,,,,,,82608-103564:Garrett Wilson,82608-103564,WR,Garrett,Garrett Wilson,Wilson,8.962499619,8,5800,BUF@NYJ,NYJ,BUF,,,,,,WR/FLEX
,,,,,,,,,,,,,82608-52897:Darrel Williams,82608-52897,RB,Darrel,Darrel Williams,Williams,3.820000076,5,5800,SEA@ARI,ARI,SEA,IR,Hip,,,,RB/FLEX
,,,,,,,,,,,,,82608-57299:Gerald Everett,82608-57299,TE,Gerald,Gerald Everett,Everett,8,7,5800,LAC@ATL,LAC,ATL,,,,,,TE/FLEX
,,,,,,,,,,,,,82608-86229:Jahan Dotson,82608-86229,WR,Jahan,Jahan Dotson,Dotson,11.55000019,4,5700,MIN@WAS,WAS,MIN,O,Hamstring,,,,WR/FLEX
,,,,,,,,,,,,,82608-55552:Jeff Wilson Jr.,82608-55552,RB,Jeff,Jeff Wilson Jr.,Wilson Jr.,8.612500191,8,5700,MIA@CHI,MIA,CHI,,,,,,RB/FLEX
,,,,,,,,,,,,,82608-70157:Darrell Henderson Jr.,82608-70157,RB,Darrell,Darrell Henderson Jr.,Henderson Jr.,6.971428462,7,5700,LAR@TB,LAR,TB,,,,,,RB/FLEX
,,,,,,,,,,,,,82608-25267:Mack Hollins,82608-25267,WR,Mack,Mack Hollins,Hollins,9.037142617,7,5700,LV@JAC,LV,JAC,,,,,,WR/FLEX
,,,,,,,,,,,,,82608-53097:Josh Reynolds,82608-53097,WR,Josh,Josh Reynolds,Reynolds,8.67142868,7,5700,GB@DET,DET,GB,D,Back,,,,WR/FLEX
,,,,,,,,,,,,,82608-112745:Drake London,82608-112745,WR,Drake,Drake London,London,7.949999809,8,5600,LAC@ATL,ATL,LAC,,,,,,WR/FLEX
,,,,,,,,,,,,,82608-89220:Tyquan Thornton,82608-89220,WR,Tyquan,Tyquan Thornton,Thornton,6.300000191,4,5600,IND@NE,NE,IND,,,,,,WR/FLEX
,,,,,,,,,,,,,82608-52613:Curtis Samuel,82608-52613,WR,Curtis,Curtis Samuel,Samuel,10.07499981,8,5600,MIN@WAS,WAS,MIN,,,,,,WR/FLEX
,,,,,,,,,,,,,82608-70027:Zack Moss,82608-70027,RB,Zack,Zack Moss,Moss,2.660000038,5,5600,IND@NE,IND,NE,,,,,,RB/FLEX
,,,,,,,,,,,,,82608-89230:Cam Akers,82608-89230,RB,Cam,Cam Akers,Akers,4.379999924,5,5500,LAR@TB,LAR,TB,,,,,,RB/FLEX
,,,,,,,,,,,,,82608-62628:DeAndre Carter,82608-62628,WR,DeAndre,DeAndre Carter,Carter,5.128571647,7,5500,LAC@ATL,LAC,ATL,Q,Illness,,,,WR/FLEX
,,,,,,,,,,,,,82608-86312:Alec Pierce,82608-86312,WR,Alec,Alec Pierce,Pierce,7.899999891,7,5500,IND@NE,IND,NE,,,,,,WR/FLEX
,,,,,,,,,,,,,82608-41305:Zay Jones,82608-41305,WR,Zay,Zay Jones,Jones,8,7,5500,LV@JAC,JAC,LV,,,,,,WR/FLEX
,,,,,,,,,,,,,82608-45439:Corey Davis,82608-45439,WR,Corey,Corey Davis,Davis,8.085714068,7,5500,BUF@NYJ,NYJ,BUF,O,Knee - mcl,,,,WR/FLEX
,,,,,,,,,,,,,82608-53639:Isaiah McKenzie,82608-53639,WR,Isaiah,Isaiah McKenzie,McKenzie,8.46666654,6,5500,BUF@NYJ,BUF,NYJ,,,,,,WR/FLEX
,,,,,,,,,,,,,82608-91626:James Cook,82608-91626,RB,James,James Cook,Cook,3.928571429,7,5500,BUF@NYJ,BUF,NYJ,,,,,,RB/FLEX
,,,,,,,,,,,,,82608-33260:DeVante Parker,82608-33260,WR,DeVante,DeVante Parker,Parker,6.514285496,7,5500,IND@NE,NE,IND,O,Knee,,,,WR/FLEX
,,,,,,,,,,,,,82608-27441:Damien Williams,82608-27441,RB,Damien,Damien Williams,Williams,0.200000003,1,5500,LAC@ATL,ATL,LAC,IR,Ribs,,,,RB/FLEX
,,,,,,,,,,,,,82608-169776:Christian Watson,82608-169776,WR,Christian,Christian Watson,Watson,3.659999847,5,5500,GB@DET,GB,DET,Q,Concussion,,,,WR/FLEX
,,,,,,,,,,,,,82608-56265:Mike Gesicki,82608-56265,TE,Mike,Mike Gesicki,Gesicki,7.25,8,5500,MIA@CHI,MIA,CHI,,,,,,TE/FLEX
