,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
diggs8300wrs,79.67,Stefon Diggs,8300,BUF,@MIA,,,16.44,22.7,10.2,1.39,2,17.1,15.05,-2,0.75,1,6.7,6,0,0.78,-0.6,55,29,24,1.7,-5,53,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.76,0.82,0.29,88,0.68,0.07,37,700,3.21,0.9,90,0.9,0,10,20.6,6.2,2300,2.13,0.38,65,0.44,0.27,29,WR,9/21/2022,0,0,0,0,9,6,80,28,12.4,0.8,0,0.3,0,0.268,0.325,0.296,53.5,35.6,0,0,0,0,0,0,0,0,0,0,diggs,stefon diggs,s,diggs8300wrs,80801-25079,WR,s,Stefon Diggs,diggs,30.5,2,8300,BUF@MIA,BUF,MIA,,,,,,WR/FLEX,ryland,ryland,stefon,diggs8300wrs
dillon6900rba,31.02,AJ Dillon,6900,GB,@TB,,,10.62,13.8,7.5,-0.8,1.5,5.7,11.42,2,0.89,1,0.4,2,0,0.18,-3.5,30,20.5,21.5,-1.8,1,42,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,51,4.2,0.4,0.529,2.65,1.29,0.71,85,0.68,0.2,9.8,800,0.53,0.28,100,0.5,0,40,10.4,1.6,900,0.71,0.35,75,0.33,0.12,24,RB,9/21/2022,0.429,0.42,0.471,12,2,2,20,11,9.2,0.1,0,0.125,0.55,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,dillon,aj dillon,a,dillon6900rba,80801-93107,RB,a,AJ Dillon,dillon,12.39999962,2,6900,GB@TB,GB,TB,,,,,,RB/FLEX,ryland,ryland,aj,dillon6900rba
dissly4500tew,50.4,Will Dissly,4500,SEA,ATL,,,3.31,4.7,1.9,-1.76,0.7,0.1,5.07,-3,0.68,0,0,1,0,0.22,0.7,33,21.5,20.5,-2,-1,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.06,0.06,74,0.51,0,5.3,100,2.13,0.18,50,0.5,0.33,60,3.8,-0.1,-1500,2.04,0.12,60,0.17,0.13,23,TE,9/21/2022,0,0,0,0,1,1,15,13,10.3,0.1,0,0.333,0,0.066,0.095,0.074,5.7,2.5,0,0,0,0,0,0,0,0,0,0,dissly,will dissly,w,dissly4500tew,80801-56708,TE,w,Will Dissly,dissly,6.400000095,2,4500,ATL@SEA,SEA,ATL,,,,,,TE/FLEX,ryland,ryland,will,dissly4500tew
dobbins6000rbj,61.63,J.K. Dobbins,6000,BAL,@NE,,,5.57,7.2,3.9,-3.6,0.9,1.1,9.17,-8,0.55,0,0,3,0,0.3,2.4,0,23.3,20.8,1.8,-2.5,44,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,0.62,0.09,0,-900,0,0,0,0,0,40,0,0,0,0,0,0,0,0,21,RB,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,dobbins,j.k. dobbins,j,dobbins6000rbj,80801-87787,RB,j,J.K. Dobbins,dobbins,,,6000,BAL@NE,BAL,NE,Q,Knee - acl,,,,RB/FLEX,ryland,ryland,j.k.,dobbins6000rbj
dortch5100wrg,61,Greg Dortch,5100,ARI,LA,,,7,9.7,4.3,-0.76,1.4,3.9,7.76,-17,0.45,0.8,2.1,1,0,0.74,0.8,25,22.5,26,-2.3,3.5,48.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,13.1,200,2.01,0.22,100,1,0,40,90,0.3,-900,3.16,0.36,36,0.18,0,22,WR,9/21/2022,0,0,0,0,2,2,22,11,9.5,0.2,0,0,0,0.074,0.143,0.093,-8,-1.6,0,0,0,0,0,0,0,0,0,0,dortch,greg dortch,g,dortch5100wrg,80801-69558,WR,g,Greg Dortch,dortch,11.64999962,2,5100,LAR@ARI,ARI,LAR,,,,,,WR/FLEX,ryland,ryland,greg,dortch5100wrg
dotson6000wrj,64.84,Jahan Dotson,6000,WAS,PHI,,,9.05,12.8,5.3,-0.76,1.5,2.2,9.81,17,0.98,1,0.4,3,0,0.62,-4.9,70,20.5,27,-4.5,6.5,47.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.56,0.26,16.1,1100,2.92,0.23,80,0.8,0,50,13.5,5.1,0,2.45,0.19,57,0.57,0.14,70,WR,9/21/2022,0,0,0,0,5,3,49,32,14.1,1.5,0,0,0,0.116,0.429,0.152,0,0,0,0,0,0,0,0,0,0,0,0,dotson,jahan dotson,j,dotson6000wrj,80801-86229,WR,j,Jahan Dotson,dotson,16.20000076,2,6000,PHI@WAS,WAS,PHI,,,,,,WR/FLEX,ryland,ryland,jahan,dotson6000wrj
doubs5300wrr,52.34,Romeo Doubs,5300,GB,@TB,,,6.43,8.9,3.9,-1.78,1.2,1.9,8.21,-7,0.62,0,0,0,0,0.6,0.2,30,20.5,21.5,-1.8,1,42,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0.68,0.2,4.7,300,1.05,0.16,100,0,0,30,6.4,-0.8,-700,1.42,0.21,83,0,0.16,60,WR,9/21/2022,0,0,0,0,4,3,32,21,10.7,0,0,0,0,0.133,0,0.13,0,0,0,0,0,0,0,0,0,0,0,0,doubs,romeo doubs,r,doubs5300wrr,80801-94370,WR,r,Romeo Doubs,doubs,5.25,2,5300,GB@TB,GB,TB,,,,,,WR/FLEX,ryland,ryland,romeo,doubs5300wrr
drake5500rbk,61.21,Kenyan Drake,5500,BAL,@NE,,,4.54,6.1,3,-3.39,0.8,0.2,7.93,-2,0.69,0,0,2,0,0.3,2.4,20,23.3,20.8,1.8,-2.5,44,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,4.1,0.2,0.358,0.84,0.05,0.05,69,0.62,0.09,1.9,-200,0.21,0.08,40,0.2,0.4,50,5.4,-0.8,-500,0.67,0.27,36,0.18,0.27,22,RB,9/21/2022,0.2,0.239,0.318,5,2,1,16,10,9.6,0.1,0,0.2,0.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,drake,kenyan drake,k,drake5500rbk,80801-30989,RB,k,Kenyan Drake,drake,2.950000048,2,5500,BAL@NE,BAL,NE,,,,,,RB/FLEX,ryland,ryland,kenyan,drake5500rbk
dulin5600wra,40.76,Ashton Dulin,5600,IND,KC,,,4.21,6.3,2.2,-4.69,0.8,2.1,8.9,-23,0.36,0,0,0,0,0.13,0.7,21,22.5,28,-2.3,5.5,50.5,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0.12,0,0,0,7.2,900,1.02,0.22,75,0.75,0.25,40,4.3,-1,-400,1.99,0.21,45,0.18,0.22,22,WR,9/21/2022,0,0,0,0,1,1,16,13,14.4,0.1,0,0.5,0,0.065,0.08,0.08,12.2,8.9,0,0,0,0,0,0,0,0,0,0,dulin,ashton dulin,a,dulin5600wra,80801-104012,WR,a,Ashton Dulin,dulin,8.399999619,2,5600,KC@IND,IND,KC,,,,,,WR/FLEX,ryland,ryland,ashton,dulin5600wra
duvernay5700wrd,47.87,Devin Duvernay,5700,BAL,@NE,,,6.08,8.8,3.4,-3.04,1.1,0.6,9.12,1,0.9,0,0,1,0,0.13,-0.7,36,23.3,20.8,1.8,-2.5,44,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.29,0.12,69,0.62,0.09,13.3,700,4.42,0.44,80,0.8,0,50,6.3,-0.8,-300,1.73,0.17,56,0.26,0.26,23,WR,9/21/2022,0,0,0,0,3,2,22,13,9.5,0.3,0,0.25,0,0.091,0.174,0.09,10.6,6.3,0,0,0,0,0,0,0,0,0,0,duvernay,devin duvernay,d,duvernay5700wrd,80801-71032,WR,d,Devin Duvernay,duvernay,15.30000019,2,5700,BAL@NE,BAL,NE,Q,Concussion,,,,WR/FLEX,ryland,ryland,devin,duvernay5700wrd
edmonds5700rbc,47.34,Chase Edmonds,5700,MIA,BUF,,,8.94,11.6,6.3,0.51,1.6,5.1,8.43,-5,0.62,0,0,5,0,0.4,-3.6,37,24,29,0.2,5,53,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,45,4.8,0.2,0.487,1.41,0.71,0.29,88,0.68,0.07,5.6,-100,0.46,0.15,60,0.2,0,50,8.4,0.3,-300,0.61,0.23,50,0.2,0.16,24,RB,9/21/2022,0.143,0.368,0.553,9,4,3,23,10,7.4,0,0,0.111,0.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,edmonds,chase edmonds,c,edmonds5700rbc,80801-83081,RB,c,Chase Edmonds,edmonds,6.550000191,2,5700,BUF@MIA,MIA,BUF,,,,,,RB/FLEX,ryland,ryland,chase,edmonds5700rbc
edwards-helaire7300rbc,72.18,C. Edwards-Helaire,7300,KC,@IND,,,10.45,13.6,7.3,-1.97,1.4,7.9,12.42,-4,0.65,0.5,0.8,7,0,0.14,3.8,31,28,22.5,0.7,-5.5,50.5,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,5.1,0.4,0.514,0.82,0.53,0.29,0,0,0,16.2,1500,1.47,0.62,100,1,0,30,10.4,10,1300,0.78,0.34,52,0.28,0.12,25,RB,9/21/2022,0.4,0.423,0.473,10,2,2,17,14,7.7,0.4,0,0.364,0.727,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,edwards-helaire,c. edwards-helaire,c,edwards-helaire7300rbc,80801-85741,RB,c,Clyde Edwards-Helaire,edwards-helaire,17.35000038,2,7300,KC@IND,KC,IND,,,,,,RB/FLEX,ryland,ryland,clyde,edwards-helaire7300rbc
edwards4900wrb,51.86,Bryan Edwards,4900,ATL,@SEA,,,2.05,3.1,1,-5.25,0.4,0.1,7.3,-7,0.64,0,0,0,0,0.62,0.5,47,20.5,21.5,0.5,1,42,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.33,0.17,74,0.51,0,0.7,-200,0.47,0.03,0,0,0.66,30,60,-1.1,-1100,1.88,0.13,40,0.15,0.25,20,WR,9/21/2022,0,0,0,0,3,1,26,14,16.1,0.2,0,0.333,0,0.097,0.15,0.108,21.7,17.2,0,0,0,0,0,0,0,0,0,0,edwards,bryan edwards,b,edwards4900wrb,80801-69276,WR,b,Bryan Edwards,edwards,0.349999994,2,4900,ATL@SEA,ATL,SEA,,,,,,WR/FLEX,ryland,ryland,bryan,edwards4900wrb
ekeler8700rba,55.55,Austin Ekeler,8700,LAC,JAX,,,14.27,18.4,10.1,-1.64,1.6,6.5,15.91,9,0.97,1,3.6,6,0,0.3,-0.2,44,23,19.5,-7.3,-3.5,42.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54,4.2,0.7,0.467,3.24,1.41,0.88,0,0,0,12.3,-700,0.59,0.31,50,0,0.25,40,18.5,2.2,2700,0.96,0.42,68,0.27,0.13,22,RB,9/21/2022,0.733,0.511,0.643,13,6,4,42,17,9.1,0.5,0,0.25,0.6,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,ekeler,austin ekeler,a,ekeler8700rba,80801-80001,RB,a,Austin Ekeler,ekeler,11.55000019,2,8700,JAC@LAC,LAC,JAC,,,,,,RB/FLEX,ryland,ryland,austin,ekeler8700rba
engram5200tee,65.16,Evan Engram,5200,JAX,@LAC,,,7.28,9.8,4.8,0.58,1.4,3,6.7,2,0.93,0.83,3.8,5,0,0.75,-2.1,48,19.5,23,-0.8,3.5,42.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41,0.35,0.18,0,0,0,7,300,1.17,0.14,100,0.33,0,30,5.3,-1.1,-800,1.04,0.11,66,0.14,0.33,21,TE,9/21/2022,0,0,0,0,5,3,28,13,8.5,0.2,0,0.333,0,0.152,0.2,0.14,14.2,11.6,0,0,0,0,0,0,0,0,0,0,engram,evan engram,e,engram5200tee,80801-41872,TE,e,Evan Engram,engram,6.449999809,2,5200,JAC@LAC,JAC,LAC,,,,,,TE/FLEX,ryland,ryland,evan,engram5200tee
ertz5200tez,87.06,Zach Ertz,5200,ARI,LA,,,8.05,10.9,5.2,1.35,1.5,8.6,6.7,-4,0.64,1,5.6,8,0,0.84,-2.6,51,22.5,26,-2.3,3.5,48.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.53,0.41,0,0,0,11,-400,1.46,0.2,66,0.66,0,30,9.2,20,-800,1.26,0.18,77,0.45,0.09,22,TE,9/21/2022,0,0,0,0,7,4,47,18,10,0.4,0,0.211,0,0.202,0.286,0.185,25,19.8,0,0,0,0,0,0,0,0,0,0,ertz,zach ertz,z,ertz5200tez,80801-29780,TE,z,Zach Ertz,ertz,10.94999981,2,5200,LAR@ARI,ARI,LAR,,,,,,TE/FLEX,ryland,ryland,zach,ertz5200tez
eskridge4800wrd,44.67,Dee Eskridge,4800,SEA,ATL,,,2.44,3.6,1.3,-4.63,0.5,0.1,7.07,-4,0.69,0,0,0,0,0.6,1.8,16,21.5,20.5,-2,-1,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.06,0,74,0.51,0,0.9,-200,0.6,0.18,0,0,1,50,2.5,-1.3,-1200,1.12,0.15,19,0.04,0.28,21,WR,9/21/2022,0,0,0,0,2,1,5,4,5.8,0.1,0,0.2,0,0.067,0.059,0.028,4.3,9.8,0,0,0,0,0,0,0,0,0,0,eskridge,dee eskridge,d,eskridge4800wrd,80801-72182,WR,d,Dee Eskridge,eskridge,0.800000012,2,4800,ATL@SEA,SEA,ATL,,,,,,WR/FLEX,ryland,ryland,dee,eskridge4800wrd
etienne5600rbt,64.97,T. Etienne Jr.,5600,JAX,@LAC,,,7.69,10,5.4,-0.49,1.4,2.4,8.18,-4,0.62,0,0,3,0,0.95,0.7,31,19.5,23,-0.8,3.5,42.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,33,5.2,0,0,0,0,0,0,0,0,7,-600,0.7,0.23,100,0.25,0,40,5.8,0.4,-400,0.58,0.19,19,0.04,0.09,21,RB,9/21/2022,0,0.306,0.44,6,3,2,25,18,10.2,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,etienne,t. etienne jr.,t,etienne5600rbt,80801-89956,RB,t,Travis Etienne Jr.,etienne,7.150000095,2,5600,JAC@LAC,JAC,LAC,,,,,,RB/FLEX,ryland,ryland,travis,etienne5600rbt
everett5800teg,64.68,Gerald Everett,5800,LAC,JAX,,,6.45,8.9,4,-1.66,1.1,3,8.11,-1,0.79,1,2.5,4,0,0.77,-3.1,44,23,19.5,-7.3,-3.5,42.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.33,0.22,0,0,0,11,600,1.58,0.23,75,0.75,0,40,7.3,0.9,-200,1.44,0.17,66,0.33,0.09,21,TE,9/21/2022,0,0,0,0,4,3,38,18,10.7,0.3,0,0.222,0,0.162,0.154,0.17,17.1,9.5,0,0,0,0,0,0,0,0,0,0,everett,gerald everett,g,everett5800teg,80801-57299,TE,g,Gerald Everett,everett,11.5,2,5800,JAC@LAC,LAC,JAC,,,,,,TE/FLEX,ryland,ryland,gerald,everett5800teg
fant4800ten,77.59,Noah Fant,4800,SEA,ATL,,,4.94,6.8,3.1,-0.83,1,0.8,5.77,-2,0.73,0,0,3,0,0.8,0.7,49,21.5,20.5,-2,-1,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.24,0.18,74,0.51,0,2.6,-300,0.87,0.09,20,0,0.6,50,6.2,-1,-1200,1.21,0.13,54,0.13,0.36,22,TE,9/21/2022,0,0,0,0,5,3,37,16,9.6,0.2,0,0.25,0,0.17,0.176,0.176,21.9,12.4,0,0,0,0,0,0,0,0,0,0,fant,noah fant,n,fant4800ten,80801-71705,TE,n,Noah Fant,fant,2.599999905,2,4800,ATL@SEA,SEA,ATL,,,,,,TE/FLEX,ryland,ryland,noah,fant4800ten
fields7000qbj,57.74,Justin Fields,7000,CHI,HOU,,,16.32,25.1,7.5,-2.48,2.3,1.9,18.8,-7,0.47,0,0.4,2,0,0.63,-1,57,21,18,0,-3,39,44,13,23,165,58,7,4.47,0.8,33,114.3,260.5,14.5,48.1,24.4,3.5,3.9,12.5,6,12,36,5.4,0.2,0.388,2.24,0.82,0.18,66,0.64,0.14,12.7,100,0.49,0.26,100,0.6,0,50,12.7,-2.7,1000,0.38,0.22,60,0.39,0.17,23,QB,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,fields,justin fields,j,fields7000qbj,80801-91591,QB,j,Justin Fields,fields,12.22000027,2,7000,HOU@CHI,CHI,HOU,,,,,,QB,ryland,ryland,justin,fields7000qbj
flacco6800qbj,38.27,Joe Flacco,6800,NYJ,CIN,,,15.46,25.2,5.7,-2.94,2.3,0.8,18.4,4,0.91,1,0.4,1,0,0.57,-3.1,55,19.3,25.3,0.3,6,44.5,19,22,36,238,62,6.6,6.73,2,44,80.5,144,2.8,20.7,2.8,5.6,0.8,4.8,1,2,2,1.8,0,0.2,0.37,0.16,0.16,74,0.56,0.11,19.6,600,0.35,0.25,80,0.8,0.2,50,17.4,1.3,800,0.44,0.32,26,0.21,0.04,23,QB,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,flacco,joe flacco,j,flacco6800qbj,80801-6714,QB,j,Joe Flacco,flacco,21.12000084,2,6800,CIN@NYJ,NYJ,CIN,,,,,,QB,ryland,ryland,joe,flacco6800qbj
foreman4700rbd,31.67,D'Onta Foreman,4700,CAR,NO,,,2,2.6,1.4,-3.93,0.4,0.1,5.93,-12,0.42,0,0,0,0,0.3,-1.5,21,19.5,22,-1,2.5,41.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,52,4.2,0.3,0.474,1.41,0.65,0.35,76,0.56,0.06,3.3,-200,1.67,0.67,33,0,0.66,30,7.2,0,-1300,0.54,0.34,47,0.19,0.23,21,RB,9/21/2022,0.25,0.408,0.341,12,1,0,11,9,13.7,0,0,0.091,0.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,foreman,d'onta foreman,d,foreman4700rbd,80801-55830,RB,d,D'Onta Foreman,foreman,0.699999988,2,4700,NO@CAR,CAR,NO,,,,,,RB/FLEX,ryland,ryland,d'onta,foreman4700rbd
fournette7200rbl,51.36,Leonard Fournette,7200,TB,GB,,,15.22,19.7,10.8,3.05,2.1,19.6,12.17,-4,0.65,0.95,8.4,6,0,0.3,-1.3,46,21.5,20.5,-4.3,-1,42,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,65,4.5,0.6,0.424,2.94,1.71,1.06,85,0.68,0.2,8.4,0,0.33,0.16,40,0.2,0.6,50,14.9,4.1,1200,0.7,0.32,61,0.34,0.19,26,RB,9/21/2022,0.571,0.632,0.687,14,5,4,30,13,6.6,0.1,0,0.176,0.559,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,fournette,leonard fournette,l,fournette7200rbl,80801-52922,RB,l,Leonard Fournette,fournette,11.55000019,2,7200,GB@TB,TB,GB,Q,Hamstring,,,,RB/FLEX,ryland,ryland,leonard,fournette7200rbl
gage5700wrr,69.49,Russell Gage,5700,TB,GB,,,8.5,11.5,5.5,-0.62,1.5,7.4,9.12,-18,0.39,1,2.1,1,0,0.71,-2.3,42,21.5,20.5,-4.3,-1,42,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.12,0.06,85,0.68,0.2,4.6,-200,1.14,0.13,60,0.2,0.2,50,10,10,-300,1.53,0.24,56,0.3,0.08,23,WR,9/21/2022,0,0,0,0,6,4,55,18,11.5,0.3,0,0.25,0,0.223,0.333,0.256,45.5,30.5,0,0,0,0,0,0,0,0,0,0,gage,russell gage,r,gage5700wrr,80801-52916,WR,r,Russell Gage,gage,3.799999952,2,5700,GB@TB,TB,GB,Q,Hamstring,,,,WR/FLEX,ryland,ryland,russell,gage5700wrr
gainwell5900rbk,64.71,Kenneth Gainwell,5900,PHI,@WAS,,,4.86,6.5,3.2,-4.07,0.8,0.5,8.93,-4,0.62,0,0,6,0,0.18,1.6,18,27,20.5,2,-6.5,47.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,4.5,0.3,0.45,1.06,0.44,0.17,78,0.56,0.26,3,600,0.47,0.14,10,0.1,0.9,10,5.4,-1.9,-100,0.78,0.3,29,0.17,0.47,34,RB,9/21/2022,0.192,0.106,0.282,3,3,2,15,8,7.9,0.1,0,0.4,0.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,gainwell,kenneth gainwell,k,gainwell5900rbk,80801-90912,RB,k,Kenneth Gainwell,gainwell,6.25,2,5900,PHI@WAS,PHI,WAS,,,,,,RB/FLEX,ryland,ryland,kenneth,gainwell5900rbk
gesicki5400tem,78.88,Mike Gesicki,5400,MIA,BUF,,,5.45,7.5,3.4,-1.72,1,0.8,7.17,3,0.95,0,0.6,5,0,0.81,-3.5,48,24,29,0.2,5,53,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.24,0.12,88,0.68,0.07,6.8,-100,2.71,0.2,50,0.5,0.5,40,7.8,0.1,-600,1.06,0.16,63,0.27,0.27,22,TE,9/21/2022,0,0,0,0,6,4,45,18,10.4,0.2,0,0.167,0,0.177,0.111,0.182,34.4,21.6,0,0,0,0,0,0,0,0,0,0,gesicki,mike gesicki,m,gesicki5400tem,80801-56265,TE,m,Mike Gesicki,gesicki,6.349999905,2,5400,BUF@MIA,MIA,BUF,,,,,,TE/FLEX,ryland,ryland,mike,gesicki5400tem
gibson6700rba,51.28,Antonio Gibson,6700,WAS,PHI,,,11.97,15.8,8.1,1.05,1.8,13.7,10.92,-4,0.62,1,1.2,5,0,0.94,-3.4,38,20.5,27,-4.5,6.5,47.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,60,3.8,0.5,0.435,3.17,1.72,1.17,78,0.56,0.26,12.5,-100,0.62,0.28,80,0.4,0,50,12.9,2.9,700,0.67,0.34,75,0.46,0.1,28,RB,9/21/2022,0.667,0.5,0.577,15,3,2,22,14,7.8,0.2,0,0.16,0.42,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,gibson,antonio gibson,a,gibson6700rba,80801-90933,RB,a,Antonio Gibson,gibson,13.80000019,2,6700,PHI@WAS,WAS,PHI,,,,,,RB/FLEX,ryland,ryland,antonio,gibson6700rba
goedert5500ted,91.63,Dallas Goedert,5500,PHI,@WAS,,,8.56,11.6,5.5,1.15,1.6,12.7,7.41,-3,0.68,0.86,3.8,9,0,0.83,3.3,54,27,20.5,2,-6.5,47.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0.17,0.06,78,0.56,0.26,10.4,-200,2.08,0.16,90,0.63,0,11,10.5,1.9,-500,1.99,0.19,77,0.48,0.05,35,TE,9/21/2022,0,0,0,0,5,3,60,23,15.6,0.2,0,0.25,0,0.191,0.2,0.266,33.2,19,0,0,0,0,0,0,0,0,0,0,goedert,dallas goedert,d,goedert5500ted,80801-83074,TE,d,Dallas Goedert,goedert,9.100000381,2,5500,PHI@WAS,PHI,WAS,,,,,,TE/FLEX,ryland,ryland,dallas,goedert5500ted
goff7100qbj,64.93,Jared Goff,7100,DET,@MIN,,,16.92,28,5.9,-2.07,2.4,2.3,18.99,1,0.76,1,3,1,0,0.69,4.6,64,23.3,29.3,1.3,6,52.5,60,22,33,223,65,6.6,5.87,1.4,34,102.9,219.8,18.2,44.3,16.9,4.2,1.5,7,1,2,2,2.4,0,0.071,3.12,1.12,0.47,0,0,0,23.7,300,0.6,0.36,80,0.8,0,50,14.7,-1.8,1100,0.39,0.23,59,0.45,0.18,22,QB,9/21/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,goff,jared goff,j,goff7100qbj,80801-38435,QB,j,Jared Goff,goff,21.27000046,2,7100,DET@MIN,DET,MIN,,,,,,QB,ryland,ryland,jared,goff7100qbj
goodwin4700wrm,54.49,Marquise Goodwin,4700,SEA,ATL,,,3.07,4.5,1.6,-3.77,0.7,0.1,6.84,3,0.89,0,0,0,0,0.65,1.8,27,21.5,20.5,-2,-1,42,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0.11,74,0.51,0,2.8,0,1.83,0.1,33,0,0.33,30,4.2,-1.4,-1300,1.59,0.16,45,0.05,0.15,20,WR,9/21/2022,0,0,0,0,2,1,20,13,16.5,0.1,0,0,0,0.088,0.083,0.094,16.2,13.9,0,0,0,0,0,0,0,0,0,0,goodwin,marquise goodwin,m,goodwin4700wrm,80801-32243,WR,m,Marquise Goodwin,goodwin,1.600000024,2,4700,ATL@SEA,SEA,ATL,,,,,,WR/FLEX,ryland,ryland,marquise,goodwin4700wrm
gordon4500wrj,45.9,Josh Gordon,4500,TEN,LV,,,2.26,3.5,1,-4.13,0.5,0,6.39,44,0.99,0,0,0,0,0.6,-1.7,18,21.8,23.8,-1.7,2,45.5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.12,0.12,79,0.66,0.04,0,-100,0,0,0,0,0,80,2.6,-0.4,-1500,2.3,0.15,3,0.03,0.14,28,WR,9/21/2022,0,0,0,0,1,0,2,2,6.4,0.1,0,0.333,0,0.031,0.05,0.009,3,5.1,0,0,0,0,0,0,0,0,0,0,gordon,josh gordon,j,gordon4500wrj,80801-23194,WR,j,Josh Gordon,gordon,0,1,4500,LV@TEN,TEN,LV,,,,,,WR/FLEX,ryland,ryland,josh,gordon4500wrj
