,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,buzz,sr,leverage,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
o'shaughnessy4000tej,75.85,J. O'Shaughnessy,4000,JAX,@CIN,,,3.2,4.6,1.8,0.6,0.8,0.5,2.6,3.1,-17,0,0,0.27,2,0,0.68,-1.1,30,24.5,25.5,4,1,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,63,0.59,0.28,3.6,0,1.21,0.13,66,0,0.33,30,4.5,1.2,0,1.39,0.15,60,0.2,0.2,50,TE,420,0,0,0,0,3,2,31,15,11.5,0,14.2,0,0,0.09,0,0.109,0,0,0,0,0,0,0,0,0,0,o'shaughnessy,j. o'shaughnessy,j,o'shaughnessy4000tej,50456-62508:James O'Shaughnessy,50456-62508,TE,j,James O'Shaughnessy,o'shaughnessy,3.633333206,3,4000,JAC@CIN,JAC,CIN,,,,ryland,ryland,james,o'shaughnessy4000tej
olsen5000teg,83.8,Greg Olsen,5000,SEA,@MIA,,,6.1,8.6,3.6,1.16,1.2,0.5,4.94,6,3,0.7,0.5,0.95,3,0,0.68,-1.5,53,29.8,25.3,-0.5,-4.5,55,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.5,0.19,86,0.72,0.07,9.5,100,2.59,0.22,66,0.33,0,30,5.2,0.3,100,1.06,0.1,60,0.13,0.33,15,TE,420,0,0,0,0,4,3,35,14,10.6,0.1,6.4,0.083,0,0.135,0.04,0.133,0,0,0,0,0,0,0,0,0,0,olsen,greg olsen,g,olsen5000teg,50456-6914:Greg Olsen,50456-6914,TE,g,Greg Olsen,olsen,6.333333333,3,5000,SEA@MIA,SEA,MIA,,,,ryland,ryland,greg,olsen5000teg
parker6500wrd,90.5,DeVante Parker,6500,MIA,SEA,,,11.33,15.8,6.8,2.58,1.7,6.5,8.75,16,-2,10,1,0.78,6,0,0.59,7.6,56,25.3,29.8,1.5,4.5,55,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.27,0.13,86,0.72,0.07,9.8,-200,1.73,0.2,100,0.25,0,40,13.4,4.9,-200,1.66,0.24,94,0.52,0.05,17,WR,420,0,0,0,0,8,5,78,25,15.4,0.6,9.9,0.438,0,0.214,0.375,0.292,0,0,0,0,0,0,0,0,0,0,parker,devante parker,d,parker6500wrd,50456-33260:DeVante Parker,50456-33260,WR,d,DeVante Parker,parker,9.96666654,3,6500,SEA@MIA,MIA,SEA,,,,ryland,ryland,devante,parker6500wrd
pascal5000wrz,87.95,Zach Pascal,5000,IND,@CHI,,,7.92,11.1,4.7,2.59,1.6,3,5.33,7.3,-20,1,1,0.43,3,0,0.63,-0.3,55,23.5,20,0,-3.5,43.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.27,0.13,52,0.61,0.1,4.9,-400,1.32,0.09,50,0,0.5,40,6.4,-1.2,-200,1.07,0.12,42,0.21,0.57,19,WR,420,0,0,0,0,4,2,36,16,13.2,0.3,6.1,0.385,0,0.163,0.333,0.172,0,0,0,0,0,0,0,0,0,0,pascal,zach pascal,z,pascal5000wrz,50456-53390:Zach Pascal,50456-53390,WR,z,Zach Pascal,pascal,5.53333346,3,5000,IND@CHI,IND,CHI,,,,ryland,ryland,zach,pascal5000wrz
patterson4700wrc,64.75,C. Patterson,4700,CHI,IND,,,4.92,7.2,2.6,0.28,1,0.5,4.64,1,-27,0,0,0.34,1,0,0.54,1.3,12,20,23.5,-1,3.5,43.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.4,0.13,52,0.61,0.1,3.1,-300,0.51,0.28,100,0,0,30,2.1,-2.5,-300,0.83,0.18,58,0.05,0.41,17,WR,420,0,0,0,0,1,0,6,5,8.3,0,4.3,0,0,0.027,0,0.025,0,0,0,0,0,0,0,0,0,0,patterson,c. patterson,c,patterson4700wrc,50456-30733:Cordarrelle Patterson,50456-30733,WR,c,Cordarrelle Patterson,patterson,3.066666603,3,4700,IND@CHI,CHI,IND,,,,ryland,ryland,cordarrelle,patterson4700wrc
peterson5500rba,83.9,Adrian Peterson,5500,DET,NO,,,9.26,13.1,5.4,1.83,1.7,0.5,7.43,9.6,-2,0.7,0.67,0.76,3,0,0.61,-3.4,27,24.3,27.3,-1.5,3,51.5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,67,4.6,0.3,0.466,1.69,0.63,0.25,0,0,0,8.7,400,0.55,0.33,100,0.33,0,30,9.9,1.6,400,0.61,0.37,87,0.56,0.12,16,RB,420,0.4,0.598,0.46,14,1,1,11,8,9.4,0,7.2,0.154,0.423,0,0,0,0,0,0,0,0,0,0,0,0,0,peterson,adrian peterson,a,peterson5500rba,50456-6703:Adrian Peterson,50456-6703,RB,a,Adrian Peterson,peterson,8.666666667,3,5500,NO@DET,DET,NO,,,,ryland,ryland,adrian,peterson5500rba
pollard4700rbt,51.35,Tony Pollard,4700,DAL,CLE,,,3.04,4.5,1.6,-2.39,0.6,0.5,5.43,9.7,-30,0,0,0.13,5,0,0.66,-1.8,11,30,26.5,-0.3,-3.5,56.5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,5.4,0.1,0.567,0.4,0,0,0,0,0,1.9,-400,0.62,0.23,66,0,0.33,30,3.9,-1.8,-400,0.67,0.35,47,0.17,0.52,17,RB,420,0.059,0.178,0.161,4,1,1,7,4,6.6,0.1,2.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,pollard,tony pollard,t,pollard4700rbt,50456-63759:Tony Pollard,50456-63759,RB,t,Tony Pollard,pollard,1.866666635,3,4700,CLE@DAL,DAL,CLE,,,,ryland,ryland,tony,pollard4700rbt
prescott8200qbd,99,Dak Prescott,8200,DAL,CLE,,,24,34.3,13.7,6.45,2.9,10.5,17.55,38.28,-3,4.8,1,0.52,2,0,0.75,5.1,72,30,26.5,-0.3,-3.5,56.5,71,26,40,329,64,8.1,7.69,1.7,44,16.8,59.6,20.4,4.3,1.8,4.1,3,8,17,4.7,0.3,0.463,5.13,1.67,0.67,0,0,0,29,-200,0.53,0.37,100,0.66,0,30,22.1,4.1,-200,0.48,0.31,86,0.68,0.13,22,QB,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,prescott,dak prescott,d,prescott8200qbd,50456-31716:Dak Prescott,50456-31716,QB,d,Dak Prescott,prescott,28.97333272,3,8200,CLE@DAL,DAL,CLE,,,,ryland,ryland,dak,prescott8200qbd
ratley4500wrd,53.6,Damion Ratley,4500,NYG,@LA,,,3.29,4.8,1.7,-0.9,0.7,0.5,4.19,4.9,-39,0,0,0.2,0,0,0.4,1.5,12,18.3,31.8,0,13.5,50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.06,0.06,0,0,0,3.4,0,2.04,0.16,25,0,0,40,1.6,0.2,0,1.22,0.14,18,0.06,0.62,16,WR,420,0,0,0,0,1,0,10,8,25.2,0.1,4.2,0,0,0.042,0.059,0.047,0,0,0,0,0,0,0,0,0,0,ratley,damion ratley,d,ratley4500wrd,50456-60861:Damion Ratley,50456-60861,WR,d,Damion Ratley,ratley,1.133333365,3,4500,NYG@LAR,NYG,LAR,,,,ryland,ryland,damion,ratley4500wrd
renfrow5300wrh,93.4,Hunter Renfrow,5300,LV,BUF,,,9.63,13.3,6,3.62,1.8,3,6.01,8.2,-9,6.8,1,0.62,4,0,0.61,2.3,35,25,28,1.7,3,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.33,0.2,0,0,0,7.7,100,1.65,0.21,75,0.25,0.25,40,7.7,2.5,100,1.39,0.22,76,0.29,0.23,17,WR,420,0,0,0,0,5,4,54,25,13.4,0.4,9.5,0.231,0,0.18,0.278,0.202,0,0,0,0,0,0,0,0,0,0,renfrow,hunter renfrow,h,renfrow5300wrh,50456-57986:Hunter Renfrow,50456-57986,WR,h,Hunter Renfrow,renfrow,8.566666921,3,5300,BUF@LV,LV,BUF,,,,ryland,ryland,hunter,renfrow5300wrh
reynolds4600wrj,67.45,Josh Reynolds,4600,LA,NYG,,,4.98,7.3,2.6,0.56,1.1,0.5,4.42,4,-25,0,0,0.36,1,0,0.92,1.6,38,31.8,18.3,1.5,-13.5,50,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0.14,0.14,0,0,0,4.2,-200,1.56,0.09,100,0,0,30,4.4,-1.3,-200,1.28,0.12,66,0.06,0.33,15,WR,420,0,0,0,0,3,1,28,15,15.5,0.1,5.6,0,0,0.09,0.05,0.104,0,0,0,0,0,0,0,0,0,0,reynolds,josh reynolds,j,reynolds4600wrj,50456-53097:Josh Reynolds,50456-53097,WR,j,Josh Reynolds,reynolds,4.166666667,3,4600,NYG@LAR,LAR,NYG,,,,ryland,ryland,josh,reynolds4600wrj
richard4500rbj,63.6,Jalen Richard,4500,LV,BUF,,,4.2,6.2,2.2,-0.73,0.9,0.5,4.93,2.6,-23,0,0,0.24,3,0,0.95,-0.5,18,25,28,1.7,3,53,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4.5,0.1,0.545,0.53,0.07,0,0,0,0,4.8,-300,2.05,0.34,100,0.33,0,30,4.8,-1.7,-300,0.99,0.27,81,0.06,0.18,16,RB,420,0.071,0.083,0.277,2,2,2,21,13,9.7,0,8.5,0.333,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,richard,jalen richard,j,richard4500rbj,50456-33578:Jalen Richard,50456-33578,RB,j,Jalen Richard,richard,4.76666673,3,4500,BUF@LV,LV,BUF,,,,ryland,ryland,jalen,richard4500rbj
rivers6700qbp,72.85,Philip Rivers,6700,IND,@CHI,,,15.14,25.7,4.6,0.53,2.3,0.5,14.61,11.2,-6,0.7,0,0.33,1,0,0.72,-3.7,64,23.5,20,0,-3.5,43.5,46,24,35,277,67,7.7,6.24,1.3,41,31.3,47.1,18.1,3.7,4,4.6,0,0,0,0.7,0,0.167,6,2.47,1.07,52,0.61,0.1,14.5,-500,0.44,0.23,100,0,0,40,14.5,-2.3,-400,0.38,0.23,90,0.19,0.09,21,QB,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,rivers,philip rivers,p,rivers6700qbp,50456-7968:Philip Rivers,50456-7968,QB,p,Philip Rivers,rivers,13.78666687,3,6700,IND@CHI,IND,CHI,,,,ryland,ryland,philip,rivers6700qbp
roberts4600wrs,44.45,Seth Roberts,4600,CAR,ARI,,,2.15,3.2,1.1,-2.27,0.5,0.5,4.42,1.5,-51,0,0,0.09,1,0,0.11,-0.4,28,24.8,27.8,1.3,3,52.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,67,0.47,0,1.8,-100,1.08,0.14,33,0,0.33,30,3.1,-1.3,-100,1.45,0.11,52,0.11,0.41,17,WR,420,0,0,0,0,2,1,13,8,12.3,0.1,6.1,0.333,0,0.082,0.071,0.068,0,0,0,0,0,0,0,0,0,0,roberts,seth roberts,s,roberts4600wrs,50456-54741:Seth Roberts,50456-54741,WR,s,Seth Roberts,roberts,1.799999952,2,4600,ARI@CAR,CAR,ARI,,,,ryland,ryland,seth,roberts4600wrs
robinson6600rbj,93.5,James Robinson,6600,JAX,@CIN,,,14.09,18.5,9.6,3.92,2.1,3,10.17,12.7,9,5.3,0.96,0.97,10,0,0.96,2.7,34,24.5,25.5,4,1,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,70,4.9,1,0.512,2,1,0.33,63,0.59,0.28,21.2,2100,1.18,0.62,100,1,0,40,21.2,13.5,2100,1.18,0.62,100,1,0,40,RB,420,1,0.64,0.554,14,3,3,43,19,12.9,0,0,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,robinson,james robinson,j,robinson6600rbj,50456-130288:James Robinson,50456-130288,RB,j,James Robinson,robinson,18.96666718,3,6600,JAC@CIN,JAC,CIN,,,,ryland,ryland,james,robinson6600rbj
robinson7000wra,94.8,Allen Robinson,7000,CHI,IND,,,13.21,18,8.4,3.32,1.9,14.5,9.89,19.6,3,2.9,0.75,0.89,7,0,0.95,1.3,63,20,23.5,-1,3.5,43.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.73,0.2,52,0.61,0.1,12.6,-200,1.18,0.23,66,0.33,0.33,30,14.2,3.2,-200,1.39,0.23,70,0.47,0.29,17,WR,420,0,0,0,0,10,6,73,23,11.9,0.5,70,0.3,0,0.275,0.32,0.304,0,0,0,0,0,0,0,0,0,0,robinson,allen robinson,a,robinson7000wra,50456-28643:Allen Robinson II,50456-28643,WR,a,Allen Robinson II,robinson,12.63333384,3,7000,IND@CHI,CHI,IND,,,,ryland,ryland,allen,robinson7000wra
rudolph4800tek,71.8,Kyle Rudolph,4800,MIN,@HOU,,,4.35,6.1,2.6,-0.12,0.9,0.5,4.47,3.7,-8,0,0,0.51,2,0,0.57,-0.1,46,24.5,28,0.5,3.5,52.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.33,0.33,0,0,0,5.2,-400,2.62,0.13,75,0.25,0,40,6.7,1.9,-400,2.13,0.14,69,0.43,0.21,23,TE,420,0,0,0,0,3,2,24,12,9.8,0.5,7.1,0.6,0,0.111,0.25,0.103,0,0,0,0,0,0,0,0,0,0,rudolph,kyle rudolph,k,rudolph4800tek,50456-14237:Kyle Rudolph,50456-14237,TE,k,Kyle Rudolph,rudolph,3.96666654,3,4800,MIN@HOU,MIN,HOU,,,,ryland,ryland,kyle,rudolph4800tek
sample4700ted,84.05,Drew Sample,4700,CIN,JAX,,,5.58,7.7,3.5,1.34,1.2,0.5,4.24,6.2,0,1.4,1,0.88,2,0,0.65,3.7,25,25.5,24.5,1.5,-1,50,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.06,0,63,0.59,0.28,3.3,500,0.89,0.07,33,0.33,0.33,30,1.1,-0.4,500,0.61,0.04,6,0.06,0.6,15,TE,420,0,0,0,0,1,1,7,2,4.8,0,10,0,0,0.042,0,0.027,0,0,0,0,0,0,0,0,0,0,sample,drew sample,d,sample4700ted,50456-56711:Drew Sample,50456-56711,TE,d,Drew Sample,sample,3.26666673,3,4700,JAC@CIN,CIN,JAC,,,,ryland,ryland,drew,sample4700ted
samuel5100wrc,93.25,Curtis Samuel,5100,CAR,ARI,,,9.29,12.9,5.7,3.73,1.8,0.5,5.56,6.3,0,0,0,0.84,5,0,0.95,-0.4,57,24.8,27.8,1.3,3,52.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,0.67,0.47,67,0.47,0,6.4,-400,0.84,0.15,100,0,0,40,8.5,1.3,-300,1.1,0.15,81,0.25,0.18,16,WR,420,0,0,0,0,5,3,34,17,10.5,0.3,5.5,0.333,0,0.159,0.333,0.131,0,0,0,0,0,0,0,0,0,0,samuel,curtis samuel,c,samuel5100wrc,50456-52613:Curtis Samuel,50456-52613,WR,c,Curtis Samuel,samuel,6.299999873,3,5100,ARI@CAR,CAR,ARI,,,,ryland,ryland,curtis,samuel5100wrc
sanders5800wre,83.6,Emmanuel Sanders,5800,NO,@DET,,,8.98,12.5,5.4,1.83,1.5,0.5,7.15,12.3,-3,0.7,1,0.75,2,0,0.54,1.7,47,27.3,24.3,-2,-3,51.5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.35,0.24,0,0,0,7.2,200,1.67,0.17,60,0.2,0.4,50,7.5,-0.5,400,1.3,0.16,58,0.2,0.41,24,WR,420,0,0,0,0,4,3,41,19,12.9,0.3,8.2,0.364,0,0.157,0.179,0.162,0,0,0,0,0,0,0,0,0,0,sanders,emmanuel sanders,e,sanders5800wre,50456-11505:Emmanuel Sanders,50456-11505,WR,e,Emmanuel Sanders,sanders,8.299999873,3,5800,NO@DET,NO,DET,,,,ryland,ryland,emmanuel,sanders5800wre
schultz4900ted,92.05,Dalton Schultz,4900,DAL,CLE,,,7.17,9.8,4.6,2.47,1.5,10.5,4.7,15.2,-6,10,1,0.58,5,0,0.7,3.3,16,30,26.5,-0.3,-3.5,56.5,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.13,0,0,0,0,8.6,900,1.28,0.16,100,0.66,0,30,1.8,1.1,900,1.22,0.11,20,0.13,0.8,15,TE,420,0,0,0,0,1,1,10,4,10.2,0.1,0.5,0.25,0,0.037,0.038,0.031,0,0,0,0,0,0,0,0,0,0,schultz,dalton schultz,d,schultz4900ted,50456-55042:Dalton Schultz,50456-55042,TE,d,Dalton Schultz,schultz,8.566666921,3,4900,CLE@DAL,DAL,CLE,,,,ryland,ryland,dalton,schultz4900ted
seattle4000,52.79,Seattle,4000,SEA,@MIA,,,7.3,14,0.6,1.62,1.8,6.5,5.68,5,-1,0,0,0.63,2,0,0.79,-2.2,0,29.8,25.3,-0.5,-4.5,55,71,0,0,0,0,0,0,0,0,0,0,0,0,2.89,3.91,0,0,0,0,0,0,0,0,0,86,0.72,0.07,7.3,0,0,0,100,0.66,0,30,80,0.6,0,0,0,95,0.61,0.04,21,DEF,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.5068,0.478,0.0176,0.041,7.76,9.64,5.14,2.75,0.2222,seattle,seattle,s,seattle4000,50456-12550:Seattle Seahawks,50456-12550,D,s,Seattle Seahawks,seahawks,6.666666667,3,4000,SEA@MIA,SEA,MIA,,,,Seahawks,Seahawks,seattle,seattle4000
shenault5200wrl,91.1,Laviska Shenault,5200,JAX,@CIN,,,8.78,12.3,5.2,3,1.7,0.5,5.78,11.6,-4,0.2,1,0.72,2,0,0.59,0.2,39,24.5,25.5,4,1,50,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0,0,63,0.59,0.28,8.9,600,1.22,0.23,100,0.66,0,30,8.9,3.7,600,1.22,0.23,100,0.66,0,30,WR,420,0,0,0,0,4,3,35,16,9.5,0.3,0,1,0,0.133,0.167,0.133,0,0,0,0,0,0,0,0,0,0,shenault,laviska shenault,l,shenault5200wrl,50456-87859:Laviska Shenault Jr.,50456-87859,WR,l,Laviska Shenault Jr.,shenault,8.933333079,3,5200,JAC@CIN,JAC,CIN,,,,ryland,ryland,laviska,shenault5200wrl
singletary6000rbd,96.35,Devin Singletary,6000,BUF,@LV,,,14.14,19.2,9.1,5.47,2.4,0.5,8.67,16.1,4,4,0.94,0.93,8,0,0.96,8.5,47,28,25,1.7,-3,53,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,61,4.7,0.1,0.48,2.13,0.53,0.27,0,0,0,10.2,-300,0.65,0.22,100,0.33,0,30,10.4,1.7,-300,0.61,0.22,84,0.42,0.15,19,RB,420,0.111,0.505,0.712,13,3,2,19,14,7.4,0.2,4.1,0.042,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,singletary,devin singletary,d,singletary6000rbd,50456-70603:Devin Singletary,50456-70603,RB,d,Devin Singletary,singletary,10.16666667,3,6000,BUF@LV,BUF,LV,,,,ryland,ryland,devin,singletary6000rbd
slayton5500wrd,95.15,Darius Slayton,5500,NYG,@LA,,,10.65,15,6.3,4.18,1.9,3,6.47,6.3,2,0.5,0.5,0.88,4,0,0.92,1.5,54,18.3,31.8,0,13.5,50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.47,0.27,0,0,0,11.6,200,1.58,0.21,100,0.33,0,30,10.3,3.2,200,1.57,0.19,82,0.29,0.17,17,WR,420,0,0,0,0,6,3,55,24,15.1,0.7,8.3,0.273,0,0.182,0.37,0.229,0,0,0,0,0,0,0,0,0,0,slayton,darius slayton,d,slayton5500wrd,50456-63819:Darius Slayton,50456-63819,WR,d,Darius Slayton,slayton,11.59999975,3,5500,NYG@LAR,NYG,LAR,,,,ryland,ryland,darius,slayton5500wrd
smith4100tek,68,Kaden Smith,4100,NYG,@LA,,,2.46,3.7,1.2,-0.37,0.6,0.5,2.83,1.5,-21,0,0,0.18,1,0,0.64,1.3,42,18.3,31.8,0,13.5,50,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.27,0.2,0,0,0,1.8,-200,0.77,0.07,66,0,0.33,30,4.4,2.1,-200,1.07,0.1,53,0.26,0.46,15,TE,420,0,0,0,0,4,3,24,11,8.3,0.3,4.5,0.375,0,0.115,0.143,0.102,0,0,0,0,0,0,0,0,0,0,smith,kaden smith,k,smith4100tek,50456-71806:Kaden Smith,50456-71806,TE,k,Kaden Smith,smith,1.800000032,3,4100,NYG@LAR,NYG,LAR,,,,ryland,ryland,kaden,smith4100tek
smith4500tei,75.9,Irv Smith,4500,MIN,@HOU,,,4.21,5.9,2.5,0.44,0.9,0.5,3.77,0,-9,0,0,0.48,2,0,0.13,-0.1,40,24.5,28,0.5,3.5,52.5,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.2,0.13,0,0,0,1.2,-300,0.72,0.04,33,0,0.33,30,3.7,-1.3,-300,1.21,0.09,60,0.1,0.35,20,TE,420,0,0,0,0,3,2,17,10,7.9,0.1,5.5,0.2,0,0.108,0.071,0.072,0,0,0,0,0,0,0,0,0,0,smith,irv smith,i,smith4500tei,50456-72725:Irv Smith Jr.,50456-72725,TE,i,Irv Smith Jr.,smith,1.200000048,2,4500,MIN@HOU,MIN,HOU,,,,ryland,ryland,irv,smith4500tei
smith5300wrt,94.7,Tre'Quan Smith,5300,NO,@DET,,,9.97,14,6,3.96,1.9,0.5,6.01,19.4,8,0.2,1,0.94,4,0,0.95,1.7,45,27.3,24.3,-2,-3,51.5,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.07,0.07,0,0,0,6,600,1.29,0.12,60,0.4,0.4,50,4.5,-0.1,600,1.58,0.1,57,0.31,0.42,19,WR,420,0,0,0,0,2,1,24,14,12.7,0.3,7.1,0.6,0,0.081,0.125,0.086,0,0,0,0,0,0,0,0,0,0,smith,tre'quan smith,t,smith5300wrt,50456-57342:Tre'Quan Smith,50456-57342,WR,t,Tre'Quan Smith,smith,6.066666921,3,5300,NO@DET,NO,DET,,,,ryland,ryland,tre'quan,smith5300wrt
snead5200wrw,59.1,Willie Snead,5200,BAL,@WAS,,,5.31,7.6,3,-0.47,1,0.5,5.78,3,-23,0,0,0.39,1,0,0.48,0,41,29.8,15.3,-0.2,-14.5,45,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.27,0.07,66,0.47,0.01,6.6,100,2.46,0.16,66,0.33,0.33,30,4.6,-0.6,100,1.54,0.11,70,0.23,0.29,17,WR,420,0,0,0,0,2,2,18,10,9.1,0.3,5.2,0.444,0,0.118,0.129,0.102,0,0,0,0,0,0,0,0,0,0,snead,willie snead,w,snead5200wrw,50456-44449:Willie Snead IV,50456-44449,WR,w,Willie Snead IV,snead,6.566666921,3,5200,BAL@WAS,BAL,WAS,,,,ryland,ryland,willie,snead5200wrw
stafford7200qbm,95.3,Matthew Stafford,7200,DET,NO,,,19.18,31.2,7.2,3.59,2.7,6.5,15.59,23.34,-2,2.4,1,0.6,1,0,0.69,6.1,67,24.3,27.3,-1.5,3,51.5,32,23,36,312,64,8.5,7.72,2.1,45,14.1,64.5,19.5,5.8,1.9,7.5,2,3,5,2.4,0,0.333,3.07,1.93,0.87,0,0,0,17.6,-100,0.43,0.26,100,0.33,0,30,10.4,0.9,-100,0.25,0.16,50,0.22,0.38,18,QB,420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,stafford,matthew stafford,m,stafford7200qbm,50456-6654:Matthew Stafford,50456-6654,QB,m,Matthew Stafford,stafford,17.61333338,3,7200,NO@DET,DET,NO,,,,ryland,ryland,matthew,stafford7200qbm
stills4700wrk,56.2,Kenny Stills,4700,HOU,MIN,,,4.02,5.9,2.1,-0.62,0.9,0.5,4.64,10.9,-34,0,0,0.26,2,0,0.35,5.3,47,28,24.5,0.5,-3.5,52.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,3.8,-200,1.27,0.2,66,0,0,30,60,0.7,-200,1.45,0.13,63,0.21,0.31,19,WR,420,0,0,0,0,4,2,35,17,12.5,0.3,9.2,0.5,0,0.132,0.158,0.141,0,0,0,0,0,0,0,0,0,0,stills,kenny stills,k,stills4700wrk,50456-27457:Kenny Stills,50456-27457,WR,k,Kenny Stills,stills,2.533333302,3,4700,MIN@HOU,HOU,MIN,,,,ryland,ryland,kenny,stills4700wrk
swain4700wrf,52.05,Freddie Swain,4700,SEA,@MIA,,,3.37,5,1.8,-1.27,0.7,0.5,4.64,4.2,-37,0,0,0.22,1,0,0.07,1.1,20,29.8,25.3,-0.5,-4.5,55,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,0.72,0.07,4.2,200,4.2,0.21,100,0.33,0,30,4.2,0.7,200,4.2,0.21,100,0.33,0,30,WR,420,0,0,0,0,1,1,17,17,17,0.3,0,0,0,0.031,0.071,0.055,0,0,0,0,0,0,0,0,0,0,swain,freddie swain,f,swain4700wrf,50456-69303:Freddie Swain,50456-69303,WR,f,Freddie Swain,swain,4.200000127,3,4700,SEA@MIA,SEA,MIA,,,,ryland,ryland,freddie,swain4700wrf
swift5300rbd,56.4,D'Andre Swift,5300,DET,NO,,,5.04,7,3.1,-1.89,1,0.5,6.93,13.2,-20,0,0,0.29,2,0,0.55,-3.4,20,24.3,27.3,-1.5,3,51.5,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,2.5,0.3,0.5,1,0.67,0.33,0,0,0,7.3,200,1.09,0.37,66,0.66,0.33,30,7.3,0.7,200,1.09,0.37,66,0.66,0.33,30,RB,420,0.5,0.063,0.313,2,4,3,31,14,10.4,0,0,0.5,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,swift,d'andre swift,d,swift5300rbd,50456-91598:D'Andre Swift,50456-91598,RB,d,D'Andre Swift,swift,7.299999873,3,5300,NO@DET,DET,NO,,,,ryland,ryland,d'andre,swift5300rbd
