,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
hill4500rbb,0,Brian Hill,4500,ATL,SEA,,,5.2,9.6,0.6,0.27,1.2,0.5,8.9,4.93,-15,0.49,0,0,1,0,0.61,-0.2,13,20.5,28,-1.3,7.5,48.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,6.7,0,0.48,0.19,0.06,0.06,0,0,0,0.9,0,0.13,0.05,25,0,0.75,40,1.2,0.1,-1500,0.24,0.09,15,0.05,0.65,20,RB,8,0,0.244,0.214,4,0,0,3,3,7.7,0,2.7,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,hill,brian hill,b,hill4500rbb,39577-54010,RB,b,Brian Hill,hill,3.5,1,4500,SEA@ATL,ATL,SEA,,,,,,ryland,ryland,brian,hill4500rbb
hill5000tej,19.4,Josh Hill,5000,NO,ARI,,,6.3,11.3,0.4,1.36,1.3,0.5,5.4,4.94,2,0.84,0.67,4.1,2,0,0.47,4.9,40,30,17.5,0,-12.5,47.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.06,0,0,0,0,0,0,0,0,0,0,0.25,40,1.7,0,-2000,0.92,0.12,17,0.04,0.39,23,TE,8,0,0,0,0,1,1,10,7,9.1,0.1,3.1,0.25,0,0.061,0.032,0.044,0,0,0,0,0,0,0,0,0,0,hill,josh hill,j,hill5000tej,39577-39492,TE,j,Josh Hill,hill,4.01666673,6,5000,ARI@NO,NO,ARI,,,,,,ryland,ryland,josh,hill5000tej
hilton7600wrt,0,T.Y. Hilton,7600,IND,DEN,,,12.2,20.1,1.5,0.94,1.6,6.5,6.4,11.26,7,0.8,0.75,3.1,4,0,0.4,-0.6,56,23.5,17.5,-1.5,-6,41,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,0.67,0.4,0,0,0,7,200,0.93,0.1,25,0,0.75,40,13.2,2.2,1600,1.71,0.23,59,0.13,0.27,22,WR,8,0,0,0,0,7,5,89,34,15.5,0.5,9.6,0.353,0,0.247,0.233,0.333,0,0,0,0,0,0,0,0,0,0,hilton,t.y. hilton,t,hilton7600wrt,39577-22031,WR,t,T.Y. Hilton,hilton,15.11999969,5,7600,DEN@IND,IND,DEN,,,,,,ryland,ryland,t.y.,hilton7600wrt
hines4600rbn,0,Nyheim Hines,4600,IND,DEN,,,4.2,9.6,0.2,-0.98,0.9,0.5,6.1,5.18,-13,0.49,0,0,3,0,0.93,-1,22,23.5,17.5,-1.5,-6,41,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3.2,0.1,0.448,1.67,0.6,0.33,0,0,0,5.4,-200,0.85,0.27,100,0.66,0,30,5.3,-0.7,-1400,0.66,0.24,65,0.25,0.2,20,RB,8,0.071,0.106,0.319,3,4,3,25,14,7.6,0,5.1,0.059,0.529,0,0,0,0,0,0,0,0,0,0,0,0,0,hines,nyheim hines,n,hines4600rbn,39577-63625,RB,n,Nyheim Hines,hines,4.350000064,6,4600,DEN@IND,IND,DEN,,,,,,ryland,ryland,nyheim,hines4600rbn
hockenson5300tet,18.4,T.J. Hockenson,5300,DET,NYG,,,7,12,0.4,1.36,1.3,0.5,2.6,5.64,2,0.88,0.77,4.5,3,0,0.47,-0.6,46,27.8,21.3,0,-6.5,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17,0.67,0.5,0,0,0,0.8,0,0.42,0.03,33,0,0.33,30,2.5,-1.1,-2000,1.55,0.08,40,0.09,0.31,22,TE,8,0,0,0,0,5,3,36,13,12.2,0.3,60,0.143,0,0.142,0.154,0.125,0,0,0,0,0,0,0,0,0,0,hockenson,t.j. hockenson,t,hockenson5300tet,39577-71706,TE,t,T.J. Hockenson,hockenson,7.150000254,6,5300,NYG@DET,DET,NYG,,,,,,ryland,ryland,t.j.,hockenson5300tet
hollins4700wrm,0,Mack Hollins,4700,PHI,@BUF,,,3.1,6.2,0,-1.54,0.7,0.5,0,4.64,-39,0.31,0,0,0,0,0.11,-1.7,42,19.3,20.3,-2,1,39.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.43,0,51,0.9,0.41,0,-100,0,0,0,0,1,30,2.4,-1.3,-1300,0.8,0.06,25,0.16,0.41,12,WR,8,0,0,0,0,3,1,17,7,12.5,0,3.1,0,0,0.086,0,0.075,0,0,0,0,0,0,0,0,0,0,hollins,mack hollins,m,hollins4700wrm,39577-25267,WR,m,Mack Hollins,hollins,2.916666667,6,4700,PHI@BUF,PHI,BUF,,,,,,ryland,ryland,mack,hollins4700wrm
hollister4800tej,18.6,Jacob Hollister,4800,SEA,@ATL,,,4,7.5,0,-0.47,0.8,0.5,2.8,4.47,-13,0.63,1,0.3,0,0,0.43,1.1,17,28,20.5,-1.3,-7.5,48.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,300,0.58,0.05,25,0,0.25,40,0.4,0,-1200,0.33,0.03,9,0,0.5,22,TE,8,0,0,0,0,1,0,6,4,9.3,0,20,0,0,0.044,0,0.021,0,0,0,0,0,0,0,0,0,0,hollister,jacob hollister,j,hollister4800tej,39577-54007,TE,j,Jacob Hollister,hollister,3.5,1,4800,SEA@ATL,SEA,ATL,,,,,,ryland,ryland,jacob,hollister4800tej
hooper6600tea,7.8,Austin Hooper,6600,ATL,SEA,,,10,14.8,1.1,1.32,1.5,3,15.5,8.68,-1,0.85,0.92,9.3,8,0,0.66,2.4,50,20.5,28,-1.3,7.5,48.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.63,0.31,0,0,0,15.6,200,1.89,0.27,100,0.75,0,40,10.1,2.5,600,1.58,0.2,76,0.33,0.04,21,TE,8,0,0,0,0,6,5,54,17,10.3,0.4,8.6,0.429,0,0.163,0.162,0.179,0,0,0,0,0,0,0,0,0,0,hooper,austin hooper,a,hooper6600tea,39577-40126,TE,a,Austin Hooper,hooper,14.5142855,7,6600,SEA@ATL,ATL,SEA,,,,,,ryland,ryland,austin,hooper6600tea
hopkins8200wrd,0,DeAndre Hopkins,8200,HOU,OAK,,,16.6,24.1,2.8,3.97,2,23,16.4,12.63,1,0.25,1,10,8,0,0.97,3.8,67,28.5,23.5,-0.3,-5,52,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,0.4,0.27,0,0,0,12.8,-500,1.16,0.17,75,0.25,0.25,40,15.2,1.1,2200,1.4,0.23,47,0.26,0.34,23,WR,8,0,0,0,0,9,7,86,25,11.6,0.5,7.7,0.333,0,0.329,0.333,0.328,0,0,0,0,0,0,0,0,0,0,hopkins,deandre hopkins,d,hopkins8200wrd,39577-16606,WR,d,DeAndre Hopkins,hopkins,13.47142901,7,8200,OAK@HOU,HOU,OAK,,,,,,ryland,ryland,deandre,hopkins8200wrd
houston4400,0,Houston,4400,HOU,OAK,,,7,14.4,1.1,0.04,1.6,3,0,6.96,-4,0.52,0,0,1,0,0.34,-2.5,0,28.5,23.5,-0.3,-5,52,68,0,0,0,0,0,0,0,0,0,0,0,0,1.92,6.82,0,0,0,0,0,0,0,0,0,0,0,0,6.5,0,0,0,100,0.75,0,40,6.5,0,-1600,0,0,87,0.41,0.12,24,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.493,0.397,0.0124,0.0443,7.51,7.67,3.13,1.9,0.2522,houston,houston,h,houston4400,39577-12556,D,h,Houston Texans,texans,6.571428571,7,4400,OAK@HOU,HOU,OAK,,,,,,Texans,Texans,houston,houston4400
howard6000rbj,0,Jordan Howard,6000,PHI,@BUF,,,9,19.8,2,0.33,1.5,0.5,17.6,8.67,7,0.98,0,0.3,1,0,0.39,-0.5,32,19.3,20.3,-2,1,39.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,57,4.1,0.6,0.515,2.41,1.24,0.88,51,0.9,0.41,7.6,-500,0.58,0.24,100,0,0,40,10.7,1.7,0,0.7,0.33,61,0.34,0.23,26,RB,8,0.647,0.502,0.484,13,1,1,6,5,6.5,0.1,3.8,0.297,0.676,0,0,0,0,0,0,0,0,0,0,0,0,0,howard,jordan howard,j,howard6000rbj,39577-42142,RB,j,Jordan Howard,howard,10.57142857,7,6000,PHI@BUF,PHI,BUF,,,,,,ryland,ryland,jordan,howard6000rbj
humphries5100wra,0,Adam Humphries,5100,TEN,TB,,,7.1,13,0.6,1.54,1.4,0.5,3.9,5.56,-11,0.77,0,0.3,0,0,0.5,2.1,43,23.8,21.8,-0.7,-2,45.5,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.29,0.18,62,0.73,0.02,5.3,-100,1.12,0.16,75,0,0.25,40,9.2,2.6,-900,1.57,0.21,66,0.38,0.19,21,WR,8,0,0,0,0,5,4,48,17,10.2,0.3,7.3,0.214,0,0.184,0.172,0.174,0,0,0,0,0,0,0,0,0,0,humphries,adam humphries,a,humphries5100wra,39577-24671,WR,a,Adam Humphries,humphries,5.071428571,7,5100,TB@TEN,TEN,TB,,,,,,ryland,ryland,adam,humphries5100wra
hyde6100rbc,0,Carlos Hyde,6100,HOU,OAK,,,10,21.9,3.3,1.08,1.6,3,8.3,8.92,0,0.91,1,2.4,5,0,0.39,-0.5,27,28.5,23.5,-0.3,-5,52,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,43,3.8,0.2,0.515,1.69,0.75,0.5,0,0,0,10.4,200,0.52,0.26,75,0.5,0.25,40,5.3,-1.4,100,0.43,0.2,45,0.09,0.36,22,RB,8,0.214,0.361,0.401,11,1,0,1,1,2.6,0,1.1,0.13,0.435,0,0,0,0,0,0,0,0,0,0,0,0,0,hyde,carlos hyde,c,hyde6100rbc,39577-28473,RB,c,Carlos Hyde,hyde,9.61428615,7,6100,OAK@HOU,HOU,OAK,,,,,,ryland,ryland,carlos,hyde6100rbc
indianapolis4800,0,Indianapolis,4800,IND,DEN,,,8.2,14.7,0.7,-0.05,1.7,3,7,8.25,5,0.65,0,0,4,0,0.17,3.3,0,23.5,17.5,-1.5,-6,41,77,0,0,0,0,0,0,0,0,0,0,0,0,2.02,6.67,0,0,0,0,0,0,0,0,0,0,0,0,7.3,600,0,0,100,0.66,0,30,7.4,1.7,-1200,0,0,95,0.57,0.04,21,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5071,0.4828,0.012,0.0368,7.37,7.47,4.83,2.9,0.2054,indianapolis,indianapolis,i,indianapolis4800,39577-12535,D,i,Indianapolis Colts,colts,6,6,4800,DEN@IND,IND,DEN,,,,,,Colts,Colts,indianapolis,indianapolis4800
isabella4500wra,0,Andy Isabella,4500,ARI,@NO,,,2.1,4.4,0,-2.09,0.5,0,0,4.19,0,0,0,0,0,0,0.4,1.4,8,17.5,30,-2,12.5,47.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0.9,0,0.68,0.09,25,0,0.75,40,0.5,-1.5,-1500,0.59,0.06,10,0,0.6,10,WR,8,0,0,0,0,0,0,1,0,40,0,0.7,0,0,0.009,0,0.006,0,0,0,0,0,0,0,0,0,0,isabella,andy isabella,a,isabella4500wra,39577-63419,WR,a,Andy Isabella,isabella,0.680000019,5,4500,ARI@NO,ARI,NO,,,,,,ryland,ryland,andy,isabella4500wra
jacksonville4500,0,Jacksonville,4500,JAX,NYJ,,,8.6,14.8,1,1.31,1.9,6.5,15,7.29,-3,0.42,0,0,5,0,0.43,7.9,0,23.3,16.3,0.5,-7,39.5,40,0,0,0,0,0,0,0,0,0,0,0,0,2.25,8.05,0,0,0,0,0,0,0,0,0,80,0.83,0.31,7.5,-200,0,0,100,0.5,0,40,70,1.2,-1500,0,0,68,0.5,0.31,22,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.4813,0.465,0.0129,0.0417,7.17,8.88,4.44,3.07,0.1761,jacksonville,jacksonville,j,jacksonville4500,39577-12554,D,j,Jacksonville Jaguars,jaguars,7,7,4500,NYJ@JAC,JAC,NYJ,,,,,,Jaguars,Jaguars,jacksonville,jacksonville4500
jacobs7200rbj,0,Josh Jacobs,7200,OAK,@HOU,,,12.7,21.2,4,1.03,1.8,3,9.1,11.67,-2,0.9,1,5.3,8,0,0.39,0.5,36,23.5,28.5,1.7,5,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,92,5.1,0.7,0.505,3.67,2,1,0,0,0,18.2,1200,0.76,0.44,100,0.66,0,30,16.6,4.4,1200,0.83,0.46,54,0.36,0.09,11,RB,8,0.667,0.67,0.57,18,1,1,14,10,9.7,0,8.8,0.19,0.429,0,0,0,0,0,0,0,0,0,0,0,0,0,jacobs,josh jacobs,j,jacobs7200rbj,39577-72731,RB,j,Josh Jacobs,jacobs,15.43333308,6,7200,OAK@HOU,OAK,HOU,Q,Shoulder,,,,ryland,ryland,josh,jacobs7200rbj
james4000tej,18.4,Jesse James,4000,DET,NYG,,,2.8,4.5,0,0.2,0.7,0.5,0,2.6,-25,0.3,0,0,0,0,0.64,-0.6,32,27.8,21.3,0,-6.5,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.06,0,0,0,0,5.8,100,1.24,0.14,100,0.25,0,40,6.7,0.5,-700,1.34,0.15,45,0.18,0.18,11,TE,8,0,0,0,0,1,1,13,10,10.5,0.1,60,0.333,0,0.045,0.028,0.043,0,0,0,0,0,0,0,0,0,0,james,jesse james,j,james4000tej,39577-28694,TE,j,Jesse James,james,1.600000064,6,4000,NYG@DET,DET,NYG,,,,,,ryland,ryland,jesse,james4000tej
jeffery6600wra,0,Alshon Jeffery,6600,PHI,@BUF,,,8.6,15.6,0.7,-0.38,1.3,0.5,8.4,8.98,2,0.91,1,0.6,1,0,0.43,-1.7,55,19.3,20.3,-2,1,39.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.63,0.44,51,0.9,0.41,9.1,-100,1.09,0.15,100,0.25,0,40,9.2,0,600,1.51,0.17,48,0.2,0.37,29,WR,8,0,0,0,0,6,4,52,20,12,0.3,7.4,0.417,0,0.182,0.172,0.199,0,0,0,0,0,0,0,0,0,0,jeffery,alshon jeffery,a,jeffery6600wra,39577-21980,WR,a,Alshon Jeffery,jeffery,12.5,5,6600,PHI@BUF,PHI,BUF,,,,,,ryland,ryland,alshon,jeffery6600wra
johnson5200rbt,0,Ty Johnson,5200,DET,NYG,,,11.8,21.3,4.9,5.12,2.3,18.5,4.3,6.68,-9,0.22,0.94,10,8,0,0.94,1.4,16,27.8,21.3,0,-6.5,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,13,3.6,0,0.478,0.5,0.33,0,0,0,0,3.2,700,0.53,0.16,66,0.33,0.33,30,2.6,-1.6,-800,0.49,0.16,30,0.1,0.3,10,RB,8,0,0.134,0.226,3,1,1,5,2,4.4,0,1.8,0,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,johnson,ty johnson,t,johnson5200rbt,39577-63050,RB,t,Ty Johnson,johnson,3.160000038,5,5200,NYG@DET,DET,NYG,,,,,,ryland,ryland,ty,johnson5200rbt
johnson5300rbd,0,Duke Johnson,5300,HOU,OAK,,,7.4,14.3,1.6,0.47,1.4,0.5,11.4,6.93,-8,0.78,1,0.6,6,0,0.36,-0.5,29,28.5,23.5,-0.3,-5,52,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,5.7,0,0.516,1.38,0.25,0.06,0,0,0,8.8,0,0.88,0.24,100,0.25,0,40,7.6,0.3,-700,1.02,0.26,47,0.21,0.21,23,RB,8,0,0.194,0.447,4,3,2,23,11,8.8,0.3,50,0,0.545,0,0,0,0,0,0,0,0,0,0,0,0,0,johnson,duke johnson,d,johnson5300rbd,39577-25837,RB,d,Duke Johnson,johnson,7.5,7,5300,OAK@HOU,HOU,OAK,,,,,,ryland,ryland,duke,johnson5300rbd
jones4500wrz,0,Zay Jones,4500,OAK,@HOU,,,4.9,13.2,0.1,0.71,1.1,0.5,3.7,4.19,-34,0.79,0,0,1,0,0.4,2.8,53,23.5,28.5,1.7,5,52,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0.13,0,0,0,0.5,-200,0.12,0.02,33,0,0.66,30,7.4,2.2,-1500,1.02,0.14,55,0.3,0.25,20,WR,8,0,0,0,0,6,3,35,15,11.3,0.4,4.9,0.286,0,0.197,0.375,0.151,0,0,0,0,0,0,0,0,0,0,jones,zay jones,z,jones4500wrz,39577-41305,WR,z,Zay Jones,jones,2.599999905,4,4500,OAK@HOU,OAK,HOU,,,,,,ryland,ryland,zay,jones4500wrz
jones5600rbr,0,Ronald Jones,5600,TB,@TEN,,,7.1,14.5,1.3,-0.58,1.3,0.5,5.7,7.68,-7,0.8,1,0.9,1,0,0.43,0.7,13,21.8,23.8,-0.2,2,45.5,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,25,4,0.2,0.493,0.75,0.38,0.13,62,0.73,0.02,9.4,500,0.79,0.41,100,0.33,0,30,3.2,-1.3,-400,0.45,0.24,23,0.14,0.57,21,RB,8,0.222,0.255,0.199,6,0,0,8,7,13.6,0,7.4,0.167,0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,ronald jones,r,jones5600rbr,39577-63591,RB,r,Ronald Jones II,jones,8.599999746,6,5600,TB@TEN,TB,TEN,,,,,,ryland,ryland,ronald,jones5600rbr
jones6300wrm,0,Marvin Jones,6300,DET,NYG,,,11.8,18.4,2.1,3.51,1.9,6.5,4.2,8.29,-1,0.76,1,3.4,6,0,0.94,1.3,60,27.8,21.3,0,-6.5,49,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.45,0.18,0,0,0,11.1,400,1.45,0.17,40,0.2,0.6,50,10.3,2.9,300,1.36,0.17,44,0.16,0.27,18,WR,8,0,0,0,0,7,5,69,25,13.6,0.8,9.6,0.545,0,0.205,0.412,0.247,0,0,0,0,0,0,0,0,0,0,jones,marvin jones,m,jones6300wrm,39577-22103,WR,m,Marvin Jones Jr.,jones,14.01666641,6,6300,NYG@DET,DET,NYG,,,,,,ryland,ryland,marvin,jones6300wrm
jones7000qbd,0,Daniel Jones,7000,NYG,@DET,,,17,25.7,8,1.8,2.4,3,28.18,15.2,-2,0.68,0.33,1.2,1,0,0.65,2.6,56,21.3,27.8,0.5,6.5,49,49,17,29,190,61,6.5,4.22,1,39,15.4,55.4,27.4,3.4,4.1,9.4,3,10,20,6.4,0.3,0.632,3.71,2.14,0.86,0,0,0,10.7,-300,0.27,0.16,80,0,0.2,50,10.9,-0.2,1000,0.31,0.19,41,0.08,0.25,12,QB,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,daniel jones,d,jones7000qbd,39577-63519,QB,d,Daniel Jones,jones,13.14333344,6,7000,NYG@DET,NYG,DET,,,,,,ryland,ryland,daniel,jones7000qbd
jones7800wrj,0,Julio Jones,7800,ATL,SEA,,,12.9,21.9,1.7,1.19,1.7,6.5,20.2,11.71,13,0.85,0.75,5.6,6,0,0.97,-0.5,50,20.5,28,-1.3,7.5,48.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.25,0.56,0.44,0,0,0,10,-700,1.22,0.2,50,0,0.5,40,16.4,2.5,1800,1.72,0.33,60,0.3,0.2,20,WR,8,0,0,0,0,9,6,89,26,14.3,0.8,9.2,0.4,0,0.242,0.324,0.295,0,0,0,0,0,0,0,0,0,0,jones,julio jones,j,jones7800wrj,39577-14190,WR,j,Julio Jones,jones,14.29999978,7,7800,SEA@ATL,ATL,SEA,,,,,,ryland,ryland,julio,jones7800wrj
kirk5600wrc,0,Christian Kirk,5600,ARI,@NO,,,8.8,12.9,0.7,2.1,1.6,0.5,13.8,6.7,-12,0.77,1,2.8,3,0,0.58,1.4,58,17.5,30,-2,12.5,47.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.33,0,0,0,0,1.6,-300,0.26,0.03,25,0,0.75,40,70,1.3,-400,0.98,0.12,42,0.21,0.21,19,WR,8,0,0,0,0,6,4,51,23,11.9,0.2,7.2,0.111,0,0.221,0.182,0.242,0,0,0,0,0,0,0,0,0,0,kirk,christian kirk,c,kirk5600wrc,39577-60858,WR,c,Christian Kirk,kirk,10,4,5600,ARI@NO,ARI,NO,Q,Ankle,,,,ryland,ryland,christian,kirk5600wrc
kittle6900teg,12.2,George Kittle,6900,SF,CAR,,,11,16.6,1.1,1.62,1.6,6.5,11.6,9.38,3,0.77,0.77,4.1,8,0,0.99,-0.9,61,22.8,18.3,-1.2,-4.5,41,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.4,0.2,69,0.09,0.01,13.8,100,1.73,0.21,75,0.75,0.25,40,13.2,30,900,1.65,0.22,65,0.3,0.21,23,TE,8,0,0,0,0,7,6,81,32,13.6,0.3,10.4,0.053,0,0.277,0.19,0.323,0,0,0,0,0,0,0,0,0,0,kittle,george kittle,g,kittle6900teg,39577-39793,TE,g,George Kittle,kittle,10.40000025,6,6900,CAR@SF,SF,CAR,Q,Groin,,,,ryland,ryland,george,kittle6900teg
knox4600ted,7.4,Dawson Knox,4600,BUF,PHI,,,4.8,7.7,0,0.8,1,0.5,0,4,-10,0.66,1,1,2,0,0.5,1,42,20.3,19.3,-2,-1,39.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0.17,51,0.9,0.41,4.2,-100,0.98,0.1,100,0.33,0,30,5.1,0.6,-1400,1.28,0.12,50,0.2,0.1,10,TE,8,0,0,0,0,3,2,29,19,14.8,0.2,80,1,0,0.119,0.125,0.12,0,0,0,0,0,0,0,0,0,0,knox,dawson knox,d,knox4600ted,39577-64585,TE,d,Dawson Knox,knox,5.116666794,6,4600,PHI@BUF,BUF,PHI,,,,,,ryland,ryland,dawson,knox4600ted
kupp7700wrc,0,Cooper Kupp,7700,LA,CIN,,,13.9,22.9,3.3,2.41,1.8,6.5,31.5,11.49,14,0.88,0.92,6.3,7,0,0.96,0.2,60,30.3,18.3,-0.2,-12,48.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.4,0.1,46,0.73,0.03,15.7,700,1.34,0.27,60,0.6,0.4,50,15.1,4.1,1700,1.46,0.25,52,0.41,0.17,17,WR,8,0,0,0,0,10,6,77,26,11.5,0.6,7.8,0.273,0,0.254,0.357,0.257,0,0,0,0,0,0,0,0,0,0,kupp,cooper kupp,c,kupp7700wrc,39577-79970,WR,c,Cooper Kupp,kupp,15.29999978,7,7700,CIN@LAR,LAR,CIN,,,,,,ryland,ryland,cooper,kupp7700wrc
la chargers4100,0,LA Chargers,4100,LAC,@CHI,,,6.8,12.8,1.5,0.8,1.7,0.5,9,6,-10,0.34,0,0,2,0,0.25,-0.1,0,18.8,22.3,1.3,3.5,41,51,0,0,0,0,0,0,0,0,0,0,0,0,2.04,6.95,0,0,0,0,0,0,0,0,0,53,0.62,0.01,9.2,-1200,0,0,80,0.6,0.2,50,7.3,0.8,-1900,0,0,81,0.51,0.18,27,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.6,0.499,0.4809,0.0111,0.0408,7.35,8.2,4.36,2.64,0.1951,chargers,la chargers,l,la chargers4100,39577-12548,D,l,Los Angeles Chargers,chargers,6.571428571,7,4100,LAC@CHI,LAC,CHI,,,,,,Angeles,LA,la chargers,la chargers4100
la rams5000,0,LA Rams,5000,LA,CIN,,,8.5,15.7,1.3,-0.39,1.7,10.5,9,8.89,-1,0.41,0,0,3,0,0.73,4.6,0,30.3,18.3,-0.2,-12,48.5,78,0,0,0,0,0,0,0,0,0,0,0,0,2.95,6.93,0,0,0,0,0,0,0,0,0,46,0.73,0.03,7.6,700,0,0,100,0.4,0,50,8.3,1.9,-1000,0,0,88,0.55,0.11,27,DEF,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.4991,0.4659,0.0166,0.0494,7.59,9.81,5.27,3.85,0.2357,rams,la rams,l,la rams5000,39577-12538,D,l,Los Angeles Rams,rams,8.857142857,7,5000,CIN@LAR,LAR,CIN,,,,,,Angeles,LA,la rams,la rams5000
landry6400wrj,0,Jarvis Landry,6400,CLE,@NE,,,9.6,16.2,0.4,1.08,1.5,0.5,9,8.52,13,0.94,1,0.6,1,0,0.15,-0.7,55,16.8,26.3,-1,9.5,43,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.53,0.27,52,0.96,1,11.2,200,1.6,0.2,100,0.25,0,40,9.6,10,400,1.15,0.17,71,0.19,0.14,21,WR,8,0,0,0,0,7,4,61,28,14.2,0.1,80,0,0,0.229,0.077,0.23,0,0,0,0,0,0,0,0,0,0,landry,jarvis landry,j,landry6400wrj,39577-31394,WR,j,Jarvis Landry,landry,9.566666921,6,6400,CLE@NE,CLE,NE,,,,,,ryland,ryland,jarvis,landry6400wrj
latimer4700wrc,0,Cody Latimer,4700,NYG,@DET,,,2.9,6.5,0,-1.74,0.6,0.5,3.8,4.64,-35,0.32,0,0,1,0,0.4,0.9,31,21.3,27.8,0.5,6.5,49,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,1.1,-300,0.61,0.04,20,0,0.8,50,3.5,-0.3,-1300,1.05,0.11,23,0.04,0.23,21,WR,8,0,0,0,0,3,1,27,13,14.6,0.1,5.5,0,0,0.093,0.111,0.111,0,0,0,0,0,0,0,0,0,0,latimer,cody latimer,c,latimer4700wrc,39577-27771,WR,c,Cody Latimer,latimer,3.740000153,5,4700,NYG@DET,NYG,DET,,,,,,ryland,ryland,cody,latimer4700wrc
