RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,leverage,buzz,sr,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
conner5500rbj,72.48,James Conner,5500,ARI,MIN,,,7.74,10.1,5.4,0.31,1.4,0.5,7.43,2.6,-1.0,0.79,1.3,1.0,6.0,0.0,0.11,6.8,44.0,27.5,23.5,-0.3,-4.0,51.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,58.0,4.3,0.5,0.49700000000000005,2.38,1.0,0.69,0.0,0.0,0.0,2.7,0,0.17,0.08,50.0,0.0,0.5,20.0,10.5,0.9,-500.0,0.62,0.24,57.0,0.26,0.26,19.0,RB,32,0.5,0.654,0.653,13.0,3.0,2.0,15.0,8.0,6.3,0.0,0.0,0.19399999999999998,0.613,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conner,james conner,j,conner5500rbj
harris6200rbd,71.97,Damien Harris,6200,NE,@NYJ,,,12.55,16.3,8.8,3.38,2.0,14.0,9.17,12.9,-5.0,0.64,2.1,1.0,4.0,0.0,0.28,-0.2,26.0,25.0,18.5,1.7,-6.5,43.5,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,71.0,4.9,0.2,0.456,1.38,0.69,0.19,77.0,0.46,0.0,6.8,400,0.26,0.17,50.0,0.5,0.5,20.0,7.9,0.5,200.0,0.51,0.31,63.0,0.31,0.1,19.0,RB,32,0.16699999999999998,0.524,0.418,14.0,0.0,0.0,6.0,5.0,9.9,0.0,0.0,0.048,0.524,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harris,damien harris,d,harris6200rbd
pollard4800rbt,71.83,Tony Pollard,4800,DAL,@LAC,,,5.29,6.9,3.7,-0.39,1.1,0.5,5.68,21.5,-14.0,0.4,0.4,0.0,3.0,0.0,0.99,-2.2,23.0,26.0,29.0,1.5,3.0,55.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,4.3,0.3,0.451,1.35,0.35,0.18,0.0,0.0,0.0,8.5,-300,1.21,0.42,100.0,0.0,0.0,20.0,6.7,0.5,-1200.0,0.75,0.29,72.0,0.33,0.27,18.0,RB,32,0.308,0.256,0.326,6.0,2.0,1.0,12.0,7.0,6.6,0.1,0.0,0.154,0.5379999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pollard,tony pollard,t,pollard4800rbt
johnson4700rbt,70.49,Ty Johnson,4700,NYJ,NE,,,5.97,7.8,4.2,0.54,1.3,0.5,5.43,5.0,-9.0,0.52,9990.0,1.0,2.0,0.0,0.95,1.7,17.0,18.5,25.0,-1.3,6.5,43.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,4.6,0.1,0.534,0.69,0.25,0.25,77.0,0.46,0.0,6.5,0,0.92,0.18,66.0,0.33,0.33,30.0,6.1,0.3,-1300.0,0.9,0.36,47.0,0.15,0.21,19.0,RB,32,0.14300000000000002,0.22399999999999998,0.28800000000000003,4.0,2.0,1.0,9.0,6.0,6.5,0.1,0.0,0.1,0.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,johnson,ty johnson,t,johnson4700rbt
elliott7500rbe,69.75,Ezekiel Elliott,7500,DAL,@LAC,,,14.19,18.3,10.1,1.77,1.9,10.0,12.42,16.7,3.0,0.92,2.5,1.0,6.0,0.0,0.05,-2.2,52.0,26.0,29.0,1.5,3.0,55.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,61.0,3.9,0.3,0.47600000000000003,2.76,1.82,1.41,0.0,0.0,0.0,4.9,-500,0.38,0.07,0.0,0.0,0.5,20.0,11.8,-2.4,1500.0,0.58,0.23,38.0,0.11,0.44,18.0,RB,32,0.455,0.564,0.731,15.0,4.0,3.0,20.0,10.0,6.1,0.1,0.0,0.122,0.488,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elliott,ezekiel elliott,e,elliott7500rbe
coleman5000rbt,69.55,Tevin Coleman,5000,NYJ,NE,,,5.7,7.4,4.0,-0.48,1.1,0.5,6.18,2.4,-12.0,0.45,0.0,0.0,3.0,0.0,0.93,1.7,9.0,18.5,25.0,-1.3,6.5,43.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,7.0,1.8,0.0,0.33299999999999996,0.31,0.13,0.06,77.0,0.46,0.0,2.4,-400,0.26,0.14,0.0,0.0,0.66,30.0,1.8,-1.3,-1000.0,0.4,0.2,5.0,0.0,0.3,20.0,RB,32,0.0,0.063,0.14300000000000002,4.0,0.0,0.0,3.0,2.0,9.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coleman,tevin coleman,t,coleman5000rbt
montgomery7300rbd,68.83,David Montgomery,7300,CHI,CIN,,,12.88,16.6,9.1,0.96,1.8,6.8,11.92,9.4,4.0,0.94,2.5,1.0,8.0,0.0,0.08,2.2,51.0,21.8,22.8,-2.2,1.0,44.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,74.0,4.5,0.6,0.46799999999999997,3.69,1.69,1.0,82.0,0.64,0.0,18.3,200,1.08,0.45,33.0,0.33,0.0,30.0,14.5,4.4,1300.0,0.69,0.28,76.0,0.52,0.09,21.0,RB,32,0.643,0.705,0.772,16.0,4.0,3.0,29.0,14.0,8.1,0.1,0.0,0.16699999999999998,0.479,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,montgomery,david montgomery,d,montgomery7300rbd
mitchell5800rbe,68.21,Elijah Mitchell,5800,SF,@PHI,,,10.25,13.6,6.9,2.07,1.8,7.0,8.18,6.3,-4.0,0.67,0.0,0.0,4.0,0.0,0.28,-1.1,35.0,26.0,23.0,0.5,-3.0,49.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,104.0,5.5,1.0,0.368,2.0,0.0,0.0,77.0,0.41,0.0,9.4,1300,0.49,0.27,33.0,0.33,0.33,30.0,9.4,2.8,-200.0,0.49,0.27,25.0,0.25,0.25,40.0,RB,32,0.5,0.794,0.6729999999999999,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mitchell,elijah mitchell,e,mitchell5800rbe
dallas4600rbd,65.79,DeeJay Dallas,4600,SEA,TEN,,,3.04,4.0,2.1,-2.14,0.7,0.0,5.18,0.0,0.0,0.84,0.0,0.0,6.0,0.0,0.43,1.1,16.0,30.0,23.5,0.7,-6.5,53.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,3.2,0.2,0.5429999999999999,0.94,0.56,0.38,62.0,0.7,0.49,2.9,0,1.43,0.95,33.0,0.0,0.33,30.0,60.0,0.3,-1400.0,0.97,0.38,47.0,0.14,0.09,21.0,RB,32,0.222,0.098,0.251,3.0,2.0,2.0,12.0,7.0,6.4,0.1,0.0,0.16699999999999998,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dallas,deejay dallas,d,dallas4600rbd
mcnichols4700rbj,65.35,Jeremy McNichols,4700,TEN,@SEA,,,3.07,4.1,2.0,-2.36,0.7,0.5,5.43,4.4,-24.0,0.22,0.0,0.0,2.0,0.0,0.96,1.0,17.0,23.5,30.0,0.2,6.5,53.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,4.3,0.1,0.449,1.06,0.29,0.06,62.0,0.7,0.49,2.9,200,0.48,0.12,33.0,0.0,0.33,30.0,2.4,-1.2,-1300.0,0.57,0.14,36.0,0.1,0.52,19.0,RB,32,0.037000000000000005,0.08199999999999999,0.272,3.0,1.0,0.0,4.0,3.0,5.3,0.0,0.0,0.083,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mcnichols,jeremy mcnichols,j,mcnichols4700rbj
jones4900rbt,64.64,Tony Jones,4900,NO,@CAR,,,5.89,7.7,4.1,-0.04,1.2,0.5,5.93,0.7,-10.0,0.5,0.0,0.0,1.0,0.0,0.89,-0.5,13.0,21.8,22.8,-3.0,1.0,44.5,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,31.0,4.5,0.0,0.643,1.0,0.5,0.0,85.0,0.52,0.0,5.8,400,0.48,0.26,100.0,0.0,0.0,10.0,5.8,10.0,400.0,0.77,0.45,100.0,0.0,0.0,10.0,RB,32,0.0,0.193,0.24100000000000002,7.0,0.0,0.0,1.0,1.0,30.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jones,tony jones,t,jones4900rbt
mixon7800rbj,64.12,Joe Mixon,7800,CIN,@CHI,,,14.42,18.6,10.3,1.26,1.8,11.1,13.16,7.6,4.0,0.94,1.3,1.0,4.0,0.0,0.28,-1.9,51.0,22.8,21.8,1.8,-1.0,44.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,88.0,3.9,0.8,0.478,1.33,0.67,0.47,82.0,0.64,0.0,8.4,600,0.25,0.16,33.0,0.33,0.66,30.0,12.3,2.2,1800.0,0.45,0.24,21.0,0.21,0.21,19.0,RB,32,0.667,0.772,0.727,22.0,4.0,4.0,23.0,13.0,60.0,0.2,0.0,0.11800000000000001,0.529,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mixon,joe mixon,j,mixon7800rbj
singletary5600rbd,63.98,Devin Singletary,5600,BUF,@MIA,,,8.94,11.6,6.2,1.26,1.6,0.5,7.68,16.1,2.0,0.9,1.3,0.67,4.0,0.0,0.34,-2.8,39.0,26.5,23.5,0.7,-3.0,50.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,4.6,0.1,0.48700000000000004,1.65,0.59,0.41,88.0,0.64,0.21,9.3,300,0.58,0.15,100.0,0.0,0.0,20.0,7.9,-0.3,-400.0,0.61,0.2,90.0,0.3,0.1,20.0,RB,32,0.133,0.418,0.588,9.0,3.0,2.0,15.0,10.0,7.1,0.0,0.0,0.045,0.273,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,singletary,devin singletary,d,singletary5600rbd
mattison4700rba,63.97,A. Mattison,4700,MIN,@ARI,,,2.69,3.5,1.8,-2.74,0.6,0.0,5.43,3.3,-1.0,0.79,0.0,0.0,1.0,0.0,0.98,0.1,16.0,23.5,27.5,0.2,4.0,51.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,29.0,4.2,0.2,0.44,1.38,0.81,0.38,0.0,0.0,0.0,1.9,-100,0.93,0.21,0.0,0.0,0.66,30.0,5.3,-1.2,-1300.0,0.67,0.33,31.0,0.1,0.42,19.0,RB,32,0.125,0.212,0.249,7.0,0.0,0.0,7.0,5.0,9.9,0.1,0.0,0.091,0.545,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mattison,a. mattison,a,mattison4700rba
michel5300rbs,63.82,Sony Michel,5300,LA,@IND,,,3.82,5.0,2.7,-3.11,0.7,0.0,6.93,4.6,4.0,0.94,9990.0,1.0,2.0,0.0,0.93,-0.4,18.0,26.3,21.8,0.5,-4.5,48.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,46.0,5.9,0.0,0.514,0.53,0.18,0.06,0.0,0.0,0.0,0.2,100,0.2,0.07,0.0,0.0,0.5,40.0,6.5,-0.1,-700.0,0.74,0.36,23.0,0.09,0.23,21.0,RB,32,0.0,0.345,0.31,7.0,1.0,0.0,12.0,8.0,16.3,0.1,0.0,0.0,0.556,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,michel,sony michel,s,michel5300rbs
juszczyk4500rbk,61.70,Kyle Juszczyk,4500,SF,@PHI,,,2.49,3.3,1.7,-2.44,0.6,0.0,4.93,2.7,-2.0,0.75,0.0,0.0,1.0,0.0,0.89,-1.1,28.0,26.0,23.0,0.5,-3.0,49.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,3.6,0.1,0.813,0.94,0.56,0.25,77.0,0.41,0.0,1.3,0,1.3,0.07,0.0,0.0,0.33,30.0,4.1,-0.7,-1500.0,1.48,0.15,57.0,0.26,0.21,19.0,RB,32,0.095,0.03,0.43200000000000005,1.0,1.0,1.0,10.0,9.0,8.8,0.3,0.0,0.4,0.8,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,juszczyk,kyle juszczyk,k,juszczyk4500rbk
taylor4500rbj,61.69,JJ Taylor,4500,NE,@NYJ,,,2.36,3.2,1.5,-2.57,0.5,0.0,4.93,0.3,-3.0,0.71,0.0,0.0,1.0,0.0,0.89,-0.2,8.0,25.0,18.5,1.7,-6.5,43.5,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,16.0,4.3,0.0,0.474,0.31,0.06,0.0,77.0,0.46,0.0,9.9,0,0.0,0.0,50.0,0.0,0.0,20.0,4.1,-0.6,-1500.0,1.03,0.51,22.0,0.0,0.11,18.0,RB,32,0.0,0.11,0.132,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,taylor,jj taylor,j,taylor4500rbj
gainwell5000rbk,61.68,Kenneth Gainwell,5000,PHI,SF,,,6.07,7.9,4.2,-0.11,1.2,0.5,6.18,6.2,-5.0,0.64,0.0,0.0,3.0,0.0,0.16,2.0,25.0,23.0,26.0,0.5,3.0,49.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,37.0,4.1,1.0,0.556,2.0,1.0,0.0,77.0,0.41,0.0,12.6,300,1.05,0.5,100.0,1.0,0.0,20.0,9.7,20.0,-1000.0,0.81,0.39,66.0,0.66,0.33,30.0,RB,32,1.0,0.214,0.35200000000000004,9.0,3.0,2.0,6.0,9.0,30.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gainwell,kenneth gainwell,k,gainwell5000rbk
johnson5300rbd,59.97,David Johnson,5300,HOU,@CLE,,,5.03,6.6,3.5,-1.9,0.9,0.5,6.93,5.7,-16.0,0.36,0.0,0.0,2.0,0.0,0.96,-1.6,44.0,17.5,31.0,-0.8,13.5,48.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,44.0,4.5,0.4,0.489,2.38,1.31,0.94,79.0,0.53,0.0,6.7,-400,0.95,0.3,33.0,0.33,0.33,30.0,11.3,1.8,-700.0,0.85,0.26,52.0,0.31,0.21,19.0,RB,32,0.556,0.46399999999999997,0.7120000000000001,9.0,3.0,2.0,21.0,11.0,9.1,0.2,0.0,0.263,0.474,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,johnson,david johnson,d,johnson5300rbd
barber5000rbp,58.65,Peyton Barber,5000,LV,@PIT,,,5.92,7.9,3.9,-0.26,1.2,0.5,6.18,3.2,-5.0,0.64,0.0,0.0,1.0,0.0,0.16,1.1,11.0,20.5,26.0,-0.8,5.5,46.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,3.0,0.1,0.442,0.35,0.29,0.18,78.0,0.59,0.0,1.1,0,0.0,0.0,0.0,0.0,0.4,50.0,3.1,-1.1,-1000.0,0.55,0.28,40.0,0.04,0.31,22.0,RB,32,0.125,0.15,0.162,5.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.33299999999999996,0.667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,barber,peyton barber,p,barber5000rbp
carter4900rbm,58.21,Michael Carter,4900,NYJ,NE,,,4.91,6.6,3.2,-1.02,1.0,0.5,5.93,9.8,-16.0,0.36,0.0,0.0,3.0,0.0,0.28,1.7,16.0,18.5,25.0,-1.3,6.5,43.5,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.5,0.0,0.25,0.0,0.0,0.0,77.0,0.46,0.0,3.5,-400,0.58,0.22,33.0,0.0,0.66,30.0,3.5,-1.0,-1100.0,0.58,0.22,25.0,0.0,0.5,40.0,RB,32,0.0,0.133,0.24600000000000002,4.0,2.0,1.0,14.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carter,michael carter,m,carter4900rbm
brown4700rbm,58.17,Malcolm Brown,4700,MIA,BUF,,,3.9,5.1,2.7,-1.53,0.8,0.5,5.43,2.1,-20.0,0.29,0.0,0.0,2.0,0.0,0.34,-0.7,27.0,23.5,26.5,1.2,3.0,50.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,4.0,0.2,0.409,1.13,0.69,0.44,88.0,0.64,0.21,6.0,-300,1.19,0.37,33.0,0.0,0.33,30.0,4.9,-1.7,-1300.0,0.66,0.18,40.0,0.09,0.45,22.0,RB,32,0.16699999999999998,0.183,0.40399999999999997,5.0,1.0,1.0,8.0,5.0,6.6,0.0,0.0,0.2,0.5329999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,malcolm brown,m,brown4700rbm
rountree4900rbl,57.83,Larry Rountree,4900,LAC,DAL,,,5.35,7.0,3.7,-0.58,1.1,0.5,5.93,0.3,-13.0,0.43,0.0,0.0,4.0,0.0,0.21,-3.1,22.0,29.0,26.0,1.5,-3.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,27.0,3.4,0.0,0.25,1.0,0.0,0.0,0.0,0.0,0.0,4.0,300,0.5,0.18,66.0,0.0,0.33,30.0,4.6,-0.5,-1100.0,0.57,0.21,75.0,0.0,0.25,40.0,RB,32,0.0,0.3,0.272,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,rountree,larry rountree,l,rountree4900rbl
lindsay4900rbp,57.27,Phillip Lindsay,4900,HOU,@CLE,,,4.16,5.4,2.9,-1.77,0.8,0.0,5.93,8.9,6.0,0.96,9990.0,1.0,1.0,0.0,0.93,-1.6,24.0,17.5,31.0,-0.8,13.5,48.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,45.0,4.2,0.2,0.40299999999999997,0.5,0.25,0.25,79.0,0.53,0.0,3.5,-300,0.39,0.17,33.0,0.0,0.66,30.0,50.0,-0.8,-1100.0,0.42,0.21,35.0,0.1,0.35,20.0,RB,32,0.2,0.34600000000000003,0.377,10.0,1.0,0.0,1.0,1.0,2.8,0.0,0.0,0.14300000000000002,0.429,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lindsay,phillip lindsay,p,lindsay4900rbp
ahmed4800rbs,56.38,Salvon Ahmed,4800,MIA,BUF,,,3.58,4.7,2.5,-2.1,0.7,0.5,5.68,1.7,-22.0,0.25,0.0,0.0,2.0,0.0,0.34,-0.7,30.0,23.5,26.5,1.2,3.0,50.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,46.0,4.1,0.4,0.564,1.38,0.63,0.31,88.0,0.64,0.21,3.7,-300,0.61,0.33,33.0,0.0,0.33,30.0,8.6,0.5,-1200.0,0.63,0.29,35.0,0.25,0.15,20.0,RB,32,0.375,0.425,0.48200000000000004,11.0,2.0,1.0,12.0,7.0,6.5,0.0,0.0,0.14300000000000002,0.619,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ahmed,salvon ahmed,s,ahmed4800rbs
sermon5500rbt,55.78,Trey Sermon,5500,SF,@PHI,,,6.07,7.9,4.2,-1.36,1.1,0.5,7.43,0.8,-5.0,0.64,9990.0,1.0,1.0,0.0,0.21,-1.1,0.0,26.0,23.0,0.5,-3.0,49.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.41,0.0,3.7,300,0.0,0.0,0.0,0.0,0.33,30.0,4.4,0.0,-500.0,0.0,0.0,25.0,0.0,0.25,40.0,RB,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sermon,trey sermon,t,sermon5500rbt
perine4700rbs,55.41,Samaje Perine,4700,CIN,@CHI,,,2.19,3.0,1.4,-3.24,0.5,0.5,5.43,0.0,-30.0,0.13,0.0,0.0,1.0,0.0,0.89,-1.9,15.0,22.8,21.8,1.8,-1.0,44.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,23.0,4.8,0.2,0.426,1.33,0.33,0.27,82.0,0.64,0.0,1.3,-200,0.22,0.09,33.0,0.0,0.66,30.0,4.5,0.0,-1300.0,0.77,0.3,44.0,0.11,0.33,18.0,RB,32,0.231,0.214,0.247,4.0,0.0,0.0,5.0,3.0,6.1,0.0,0.0,0.133,0.267,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,perine,samaje perine,s,perine4700rbs
jackson4600rbj,54.42,Justin Jackson,4600,LAC,DAL,,,2.13,2.8,1.5,-3.05,0.5,0.0,5.18,3.4,-6.0,0.61,0.0,0.0,3.0,0.0,0.43,-3.1,21.0,29.0,26.0,1.5,-3.0,55.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,30.0,4.7,0.0,0.466,0.44,0.0,0.0,0.0,0.0,0.0,1.2,-200,0.6,0.11,0.0,0.0,0.0,30.0,6.6,-0.2,-1400.0,0.71,0.31,31.0,0.15,0.1,19.0,RB,32,0.0,0.27699999999999997,0.292,6.0,2.0,2.0,19.0,12.0,8.8,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jackson,justin jackson,j,jackson4600rbj
moss5200rbz,53.37,Zack Moss,5200,BUF,@MIA,,,4.22,5.5,2.9,-2.46,0.8,0.5,6.68,14.4,-18.0,0.32,0.0,0.0,1.0,0.0,0.34,-2.8,30.0,26.5,23.5,0.7,-3.0,50.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,39.0,4.6,0.3,0.5529999999999999,1.24,0.65,0.47,88.0,0.64,0.21,2.1,-200,0.0,0.0,0.0,0.0,0.5,20.0,6.7,-0.3,-800.0,0.68,0.22,45.0,0.15,0.25,20.0,RB,32,0.33299999999999996,0.344,0.456,8.0,1.0,0.0,6.0,4.0,7.2,0.0,0.0,0.19,0.47600000000000003,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moss,zack moss,z,moss5200rbz
