,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
davis4800wrg,94.65,Gabriel Davis,4800,BUF,@NYJ,,,9.9,12.2,5.6,5.03,2.1,7.0,1.6,4.87,-22.0,0.4,1.0,0.8,2.0,0.0,0.63,2.3,42.0,28.3,18.8,-1.0,-9.5,47.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.86,0.29,0.0,53.0,0.49,0.02,6.8,200,1.81,0.15,66.0,0.66,0.0,30.0,60.0,1.8,300.0,1.9,0.14,80.0,0.6,0.0,50.0,WR,720,0.0,0.0,0.0,0.0,3.0,2.0,32.0,17.0,13.9,0.3,0.0,0.2,0.0,0.084,0.125,0.11199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,gabriel davis,g,davis4800wrg,51091-94534:Gabriel Davis,51091-94534,WR,g,Gabriel Davis,davis,6.400000254,6.0,4800,BUF@NYJ,BUF,NYJ,,,,ryland,ryland,gabriel,davis4800wrg
davis5200wrc,82.30,Corey Davis,5200,TEN,PIT,,,7.5,11.5,4.6,1.72,1.4,1.0,12.5,5.78,3.0,0.89,0.0,0.0,4.0,0.0,0.91,1.7,48.0,26.0,25.0,0.5,-1.0,51.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.19,0.06,60.0,0.88,0.02,9.4,-100,1.57,0.17,50.0,0.0,0.0,20.0,5.9,0.3,200.0,1.21,0.12,68.0,0.12,0.25,16.0,WR,720,0.0,0.0,0.0,0.0,4.0,3.0,44.0,21.0,13.6,0.1,8.6,0.4,0.0,0.166,0.04,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,corey davis,c,davis5200wrc,51091-45439:Corey Davis,51091-45439,WR,c,Corey Davis,davis,11.36666616,3.0,5200,PIT@TEN,TEN,PIT,,,,ryland,ryland,corey,davis5200wrc
davis7700rbm,95.10,Mike Davis,7700,CAR,@NO,,,17.0,19.9,10.9,4.09,2.2,11.0,6.1,12.91,0.0,0.84,0.8,4.4,6.0,0.0,0.44,-2.3,31.0,21.3,28.3,-0.5,7.0,49.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,34.0,4.1,0.3,0.441,1.53,0.88,0.29,0.0,0.0,0.0,18.7,1700,0.82,0.36,100.0,0.75,0.0,40.0,6.3,1.8,3100.0,0.48,0.2,33.0,0.22,0.44,18.0,RB,720,0.222,0.307,0.45799999999999996,8.0,4.0,4.0,26.0,10.0,6.5,0.3,2.5,0.11800000000000001,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,mike davis,m,davis7700rbm,51091-30635:Mike Davis,51091-30635,RB,m,Mike Davis,davis,17.21999969,5.0,7700,CAR@NO,CAR,NO,,,,ryland,ryland,mike,davis7700rbm
denver3900,15.96,Denver,3900,DEN,KC,,,3.7,11.3,-1.1,-1.66,0.9,1.0,5.0,5.36,0.0,0.72,0.0,0.0,1.0,0.0,0.71,-0.6,0.0,19.5,26.5,-0.3,7.0,46.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,8.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.8,0.38,7.5,200,0.0,0.0,100.0,0.25,0.0,40.0,6.7,-0.3,-600.0,0.0,0.0,100.0,0.4,0.0,15.0,DEF,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.48109999999999997,0.5107,0.0092,0.0319,7.3,9.5,50.0,2.8,0.1278,denver,denver,d,denver3900,51091-12531:Denver Broncos,51091-12531,D,d,Denver Broncos,broncos,6.6,5.0,3900,KC@DEN,DEN,KC,,,,Broncos,Broncos,denver,denver3900
detroit3400,17.25,Detroit,3400,DET,@ATL,,,4.0,10.7,-0.3,0.25,1.2,1.0,4.0,3.75,-1.0,0.64,0.0,0.0,1.0,0.0,0.53,-1.9,0.0,26.5,27.5,-0.3,1.0,54.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67,4.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,400,0.0,0.0,66.0,0.66,0.33,30.0,3.4,-2.8,-300.0,0.0,0.0,75.0,0.18,0.25,16.0,DEF,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.5241,0.49770000000000003,0.009300000000000001,0.0472,7.75,10.13,4.69,3.22,0.2237,detroit,detroit,d,detroit3400,51091-12532:Detroit Lions,51091-12532,D,d,Detroit Lions,lions,2.2,5.0,3400,DET@ATL,DET,ATL,,,,Lions,Lions,detroit,detroit3400
diggs7500wrs,98.10,Stefon Diggs,7500,BUF,@NYJ,,,15.6,20.0,8.9,4.57,2.1,11.0,7.8,11.03,5.0,0.92,1.0,5.8,7.0,0.0,0.89,2.3,56.0,28.3,18.8,-1.0,-9.5,47.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.31,0.25,53.0,0.49,0.02,13.9,600,1.88,0.25,100.0,0.25,0.0,40.0,10.6,0.1,900.0,1.23,0.19,60.0,0.25,0.4,20.0,WR,720,0.0,0.0,0.0,0.0,7.0,4.0,69.0,27.0,14.4,0.4,10.0,0.33299999999999996,0.0,0.239,0.172,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diggs,stefon diggs,s,diggs7500wrs,51091-25079:Stefon Diggs,51091-25079,WR,s,Stefon Diggs,diggs,15.75,6.0,7500,BUF@NYJ,BUF,NYJ,,,,ryland,ryland,stefon,diggs7500wrs
dillon4500rba,91.25,AJ Dillon,4500,GB,@HOU,,,8.6,12.0,6.1,3.67,1.9,1.0,1.1,4.93,2.0,0.9,0.0,0.0,7.0,0.0,0.87,3.1,6.0,29.0,26.5,-0.5,-2.5,55.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,16.0,5.0,0.0,0.385,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0,0.57,0.28,33.0,0.0,0.33,30.0,1.6,-1.8,-200.0,0.49,0.26,66.0,0.0,0.16,60.0,RB,720,0.0,0.109,0.094,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dillon,aj dillon,a,dillon4500rba,51091-93107:AJ Dillon,51091-93107,RB,a,AJ Dillon,dillon,1.625,4.0,4500,GB@HOU,GB,HOU,,,,ryland,ryland,aj,dillon4500rba
dissly4700tew,71.05,Will Dissly,4700,SEA,@ARI,,,4.1,4.6,1.8,-0.14,0.9,1.0,4.8,4.24,-10.0,0.45,1.0,0.4,2.0,0.0,0.22,-0.8,26.0,29.5,26.0,0.0,-3.5,55.5,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,4.1,-100,2.48,0.17,100.0,0.33,0.0,30.0,3.1,-1.2,-200.0,1.95,0.12,100.0,0.2,0.0,50.0,TE,720,0.0,0.0,0.0,0.0,1.0,1.0,11.0,10.0,70.0,0.2,0.0,1.0,0.0,0.05,0.053,0.037000000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dissly,will dissly,w,dissly4700tew,51091-56708:Will Dissly,51091-56708,TE,w,Will Dissly,dissly,3.120000076,5.0,4700,SEA@ARI,SEA,ARI,,,,ryland,ryland,will,dissly4700tew
drake6000rbk,90.20,Kenyan Drake,6000,ARI,SEA,,,11.7,16.2,8.3,3.03,2.0,7.0,4.6,8.67,-6.0,0.62,0.74,3.8,9.0,0.0,0.4,-2.0,49.0,26.0,29.5,-0.5,3.5,55.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,80.0,4.9,0.9,0.5529999999999999,2.44,1.44,0.81,0.0,0.0,0.0,13.3,-500,0.73,0.31,75.0,0.5,0.25,40.0,16.6,3.6,-600.0,0.86,0.34,77.0,0.38,0.05,18.0,RB,720,0.5710000000000001,0.5539999999999999,0.7390000000000001,16.0,3.0,2.0,13.0,8.0,5.7,0.0,6.1,0.278,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drake,kenyan drake,k,drake6000rbk,51091-30989:Kenyan Drake,51091-30989,RB,k,Kenyan Drake,drake,12.83333333,6.0,6000,SEA@ARI,ARI,SEA,,,,ryland,ryland,kenyan,drake6000rbk
ebron5100tee,91.05,Eric Ebron,5100,PIT,@TEN,,,7.5,9.4,4.2,2.33,1.5,3.0,8.0,5.17,-3.0,0.7,1.0,2.5,3.0,0.0,0.89,7.0,40.0,25.0,26.0,-2.0,1.0,51.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.13,0.0,60.0,0.88,0.02,6.8,400,1.2,0.13,66.0,0.33,0.33,30.0,5.5,0.1,100.0,1.08,0.14,50.0,0.12,0.18,16.0,TE,720,0.0,0.0,0.0,0.0,5.0,3.0,33.0,15.0,9.8,0.1,70.0,0.077,0.0,0.16899999999999998,0.063,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ebron,eric ebron,e,ebron5100tee,51091-25272:Eric Ebron,51091-25272,TE,e,Eric Ebron,ebron,5.7,5.0,5100,PIT@TEN,PIT,TEN,,,,ryland,ryland,eric,ebron5100tee
edelman6000wrj,79.95,Julian Edelman,6000,NE,SF,,,9.1,13.2,5.6,1.49,1.5,3.0,1.8,7.61,-2.0,0.78,0.75,1.0,3.0,0.0,0.71,0.4,54.0,23.5,20.5,-1.0,-3.0,44.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.19,0.5,0.25,47.0,0.64,0.0,3.8,-500,0.55,0.08,33.0,0.0,0.66,30.0,11.6,1.2,-700.0,1.17,0.21,76.0,0.23,0.23,17.0,WR,720,0.0,0.0,0.0,0.0,7.0,4.0,58.0,21.0,12.1,0.3,70.0,0.16699999999999998,0.0,0.22899999999999998,0.235,0.247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edelman,julian edelman,j,edelman6000wrj,51091-7859:Julian Edelman,51091-7859,WR,j,Julian Edelman,edelman,8.783999634,5.0,6000,SF@NE,NE,SF,Q,Knee,,ryland,ryland,julian,edelman6000wrj
edmonds5900rbc,68.10,Chase Edmonds,5900,ARI,SEA,,,8.0,9.4,5.0,-0.43,1.4,1.0,18.0,8.43,-4.0,0.68,1.0,0.4,2.0,0.0,0.49,-2.0,22.0,26.0,29.5,-0.5,3.5,55.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,4.1,0.1,0.424,0.93,0.2,0.13,0.0,0.0,0.0,9.5,900,1.23,0.4,75.0,0.5,0.25,40.0,3.5,-0.2,900.0,0.49,0.16,25.0,0.18,0.75,16.0,RB,720,0.083,0.11699999999999999,0.33399999999999996,3.0,3.0,2.0,15.0,9.0,6.7,0.2,0.4,0.0,0.28600000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edmonds,chase edmonds,c,edmonds5900rbc,51091-83081:Chase Edmonds,51091-83081,RB,c,Chase Edmonds,edmonds,8.799999872999999,6.0,5900,SEA@ARI,ARI,SEA,,,,ryland,ryland,chase,edmonds5900rbc
edwards-helaire7000rbc,93.20,C. Edwards-Helaire,7000,KC,@DEN,,,15.0,17.6,9.5,3.83,2.1,7.0,12.8,11.17,-1.0,0.8,0.92,2.7,8.0,0.0,0.54,-2.9,46.0,26.5,19.5,-2.3,-7.0,46.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,72.0,4.7,0.1,0.71,3.43,1.86,1.14,15.0,0.8,0.38,13.7,-600,0.74,0.3,100.0,0.25,0.0,40.0,14.1,0.0,-200.0,0.72,0.31,83.0,0.33,0.16,60.0,RB,720,0.2,0.6,0.6629999999999999,15.0,4.0,3.0,25.0,10.0,8.4,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edwards-helaire,c. edwards-helaire,c,edwards-helaire7000rbc,51091-85741:Clyde Edwards-Helaire,51091-85741,RB,c,Clyde Edwards-Helaire,edwards-helaire,14.11666616,6.0,7000,KC@DEN,KC,DEN,,,,ryland,ryland,clyde,edwards-helaire7000rbc
elliott9500rbe,80.40,Ezekiel Elliott,9500,DAL,@WAS,,,18.1,22.7,10.9,0.7,1.9,7.0,5.6,17.4,3.0,0.92,0.89,3.8,9.0,0.0,0.07,-0.2,62.0,22.8,21.8,-2.0,-1.0,44.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,77.0,4.4,0.7,0.551,3.87,2.33,1.6,45.0,0.95,0.54,15.6,500,0.69,0.25,75.0,0.25,0.25,40.0,16.9,1.6,800.0,0.72,0.27,83.0,0.27,0.16,18.0,RB,720,0.688,0.6629999999999999,0.852,17.0,5.0,4.0,29.0,14.0,7.2,0.2,5.6,0.213,0.532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elliott,ezekiel elliott,e,elliott9500rbe,51091-38791:Ezekiel Elliott,51091-38791,RB,e,Ezekiel Elliott,elliott,17.94999949,6.0,9500,DAL@WAS,DAL,WAS,,,,ryland,ryland,ezekiel,elliott9500rbe
fant6000ten,86.95,Noah Fant,6000,DEN,KC,,,8.7,9.5,4.2,1.43,1.5,3.0,5.3,7.27,-1.0,0.81,1.0,1.4,5.0,0.0,0.86,-0.2,44.0,19.5,26.5,-0.3,7.0,46.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.47,0.29,15.0,0.8,0.38,6.6,200,0.82,0.15,66.0,0.0,0.0,30.0,8.4,2.4,600.0,1.54,0.19,64.0,0.28,0.28,14.0,TE,720,0.0,0.0,0.0,0.0,5.0,3.0,47.0,25.0,14.1,0.3,10.7,0.214,0.0,0.174,0.25,0.22899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fant,noah fant,n,fant6000ten,51091-71705:Noah Fant,51091-71705,TE,n,Noah Fant,fant,9.080000305,5.0,6000,KC@DEN,DEN,KC,,,,ryland,ryland,noah,fant6000ten
fells5300ted,87.10,Darren Fells,5300,HOU,GB,,,7.1,10.0,4.6,1.46,1.3,3.0,0.0,5.64,0.0,0.88,0.9,3.6,4.0,0.0,0.86,-1.3,46.0,26.5,29.0,0.0,2.5,55.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.33,0.2,0.0,0.0,0.0,11.1,600,3.42,0.24,75.0,0.5,0.0,40.0,6.7,1.7,800.0,2.09,0.15,72.0,0.31,0.18,22.0,TE,720,0.0,0.0,0.0,0.0,3.0,2.0,25.0,15.0,11.6,0.5,5.8,0.6,0.0,0.1,0.259,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fells,darren fells,d,fells5300ted,51091-38301:Darren Fells,51091-38301,TE,d,Darren Fells,fells,7.583333333,6.0,5300,GB@HOU,HOU,GB,,,,ryland,ryland,darren,fells5300ted
firkser5000tea,69.15,Anthony Firkser,5000,TEN,PIT,,,4.3,7.1,3.2,-0.64,0.9,1.0,1.7,4.94,-3.0,0.7,0.94,6.1,1.0,0.0,0.12,-1.5,21.0,26.0,25.0,0.5,-1.0,51.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.19,0.06,60.0,0.88,0.02,21.3,900,4.56,0.79,50.0,0.5,0.0,20.0,50.0,0.7,800.0,1.66,0.24,56.0,0.31,0.37,16.0,TE,720,0.0,0.0,0.0,0.0,3.0,2.0,23.0,13.0,11.5,0.1,7.4,0.25,0.0,0.10099999999999999,0.059000000000000004,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,firkser,anthony firkser,a,firkser5000tea,51091-80294:Anthony Firkser,51091-80294,TE,a,Anthony Firkser,firkser,8.175000191,4.0,5000,PIT@TEN,TEN,PIT,,,,ryland,ryland,anthony,firkser5000tea
fitzgerald4900wrl,78.00,Larry Fitzgerald,4900,ARI,SEA,,,6.6,9.1,3.9,1.5,1.3,1.0,10.2,5.1,-11.0,0.58,0.0,0.0,3.0,0.0,0.82,4.7,54.0,26.0,29.5,-0.5,3.5,55.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.27,0.2,0.0,0.0,0.0,2.8,-500,0.65,0.05,50.0,0.0,0.5,40.0,6.1,-0.5,-400.0,1.09,0.11,81.0,0.18,0.18,16.0,WR,720,0.0,0.0,0.0,0.0,5.0,4.0,34.0,13.0,8.5,0.1,6.7,0.111,0.0,0.17600000000000002,0.087,0.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fitzgerald,larry fitzgerald,l,fitzgerald4900wrl,51091-6883:Larry Fitzgerald,51091-6883,WR,l,Larry Fitzgerald,fitzgerald,4.166666667,6.0,4900,SEA@ARI,ARI,SEA,,,,ryland,ryland,larry,fitzgerald4900wrl
fuller6900wrw,97.50,Will Fuller,6900,HOU,GB,,,14.7,18.1,8.0,5.04,2.1,11.0,11.0,9.66,-4.0,0.73,0.85,4.8,7.0,0.0,0.96,-0.3,46.0,26.5,29.0,0.0,2.5,55.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.2,0.13,0.0,0.0,0.0,17.1,900,2.2,0.33,100.0,1.0,0.0,40.0,70.0,1.3,900.0,1.1,0.15,42.0,0.36,0.52,19.0,WR,720,0.0,0.0,0.0,0.0,6.0,4.0,67.0,26.0,15.7,0.4,7.7,0.28600000000000003,0.0,0.20600000000000002,0.19,0.245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fuller,will fuller,w,fuller6900wrw,51091-42028:Will Fuller V,51091-42028,WR,w,Will Fuller V,fuller,13.91666667,6.0,6900,GB@HOU,HOU,GB,,,,ryland,ryland,will,fuller6900wrw
gage5300wrr,83.00,Russell Gage,5300,ATL,DET,,,7.9,10.8,4.9,1.89,1.5,1.0,8.4,6.01,-1.0,0.81,1.0,0.3,3.0,0.0,0.75,1.7,47.0,27.5,26.5,-2.3,-1.0,54.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.33,0.2,0.0,0.0,0.0,4.4,-300,1.11,0.12,50.0,0.0,0.5,40.0,7.8,1.5,500.0,0.97,0.17,80.0,0.4,0.2,15.0,WR,720,0.0,0.0,0.0,0.0,6.0,4.0,46.0,15.0,9.9,0.1,6.1,0.087,0.0,0.16699999999999998,0.083,0.14800000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gage,russell gage,r,gage5300wrr,51091-52916:Russell Gage,51091-52916,WR,r,Russell Gage,gage,7.8666667939999995,6.0,5300,DET@ATL,ATL,DET,,,,ryland,ryland,russell,gage5300wrr
gallup5600wrm,78.60,Michael Gallup,5600,DAL,@WAS,,,8.2,10.7,4.2,1.5,1.5,3.0,0.0,6.7,-21.0,0.42,0.33,0.8,1.0,0.0,0.71,-0.4,64.0,22.8,21.8,-2.0,-1.0,44.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.2,0.2,45.0,0.95,0.54,9.8,-100,1.64,0.14,75.0,0.25,0.25,40.0,11.4,2.4,-600.0,1.62,0.18,85.0,0.4,0.15,20.0,WR,720,0.0,0.0,0.0,0.0,7.0,3.0,70.0,29.0,18.2,0.4,8.9,0.25,0.0,0.16899999999999998,0.207,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gallup,michael gallup,m,gallup5600wrm,51091-69956:Michael Gallup,51091-69956,WR,m,Michael Gallup,gallup,8.766666412000001,6.0,5600,DAL@WAS,DAL,WAS,,,,ryland,ryland,michael,gallup5600wrm
garoppolo6600qbj,84.35,Jimmy Garoppolo,6600,SF,@NE,,,16.5,26.0,4.4,2.09,2.5,1.0,9.48,14.41,-4.0,0.45,0.0,0.6,1.0,0.0,0.82,0.3,60.0,20.5,23.5,-0.5,3.0,44.0,47.0,20.0,29.0,244.0,68.0,8.3,7.7,2.0,42.0,24.3,48.3,27.2,6.9,2.1,7.3,2.0,3.0,3.0,1.9,0.0,0.36700000000000005,4.59,2.41,1.12,47.0,0.64,0.0,12.3,-400,0.39,0.21,25.0,0.25,0.25,40.0,15.8,-1.1,-700.0,0.47,0.26,65.0,0.34,0.26,23.0,QB,720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,garoppolo,jimmy garoppolo,j,garoppolo6600qbj,51091-54604:Jimmy Garoppolo,51091-54604,QB,j,Jimmy Garoppolo,garoppolo,14.27499962,4.0,6600,SF@NE,SF,NE,,,,ryland,ryland,jimmy,garoppolo6600qbj
gibson5700rba,92.90,Antonio Gibson,5700,WAS,DAL,,,11.6,16.8,6.9,3.67,2.0,7.0,18.8,7.93,-10.0,0.5,0.94,4.0,5.0,0.0,0.64,-0.4,29.0,21.8,22.8,-1.0,1.0,44.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,40.0,3.8,0.5,0.469,1.83,1.0,0.83,45.0,0.95,0.54,11.9,200,0.79,0.42,100.0,0.5,0.0,40.0,10.8,3.7,1100.0,0.75,0.37,100.0,0.5,0.0,60.0,RB,720,0.429,0.493,0.439,10.0,3.0,3.0,24.0,13.0,7.7,0.0,0.0,0.3,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gibson,antonio gibson,a,gibson5700rba,51091-90933:Antonio Gibson,51091-90933,RB,a,Antonio Gibson,gibson,10.75,6.0,5700,DAL@WAS,WAS,DAL,,,,ryland,ryland,antonio,gibson5700rba
golladay7600wrk,97.25,Kenny Golladay,7600,DET,@ATL,,,15.3,19.9,8.8,4.04,2.0,23.0,14.4,11.26,-5.0,0.7,1.0,7.5,7.0,0.0,0.75,3.3,57.0,26.5,27.5,-0.3,1.0,54.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.53,0.2,0.0,0.0,0.0,13.8,100,1.97,0.27,100.0,0.0,0.0,30.0,14.7,2.9,300.0,2.12,0.26,62.0,0.25,0.25,16.0,WR,720,0.0,0.0,0.0,0.0,6.0,4.0,79.0,38.0,19.1,0.7,13.1,0.385,0.0,0.209,0.429,0.32799999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,golladay,kenny golladay,k,golladay7600wrk,51091-54244:Kenny Golladay,51091-54244,WR,k,Kenny Golladay,golladay,13.80000051,3.0,7600,DET@ATL,DET,ATL,,,,ryland,ryland,kenny,golladay7600wrk
gordon6700rbm,68.60,Melvin Gordon,6700,DEN,KC,,,9.9,12.6,6.4,-0.52,1.5,3.0,11.0,10.42,-4.0,0.68,1.0,0.7,5.0,0.0,0.4,-0.2,40.0,19.5,26.5,-0.3,7.0,46.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,62.0,4.3,0.8,0.508,2.35,1.18,0.82,15.0,0.8,0.38,18.5,200,0.92,0.39,75.0,0.5,0.0,40.0,15.9,4.5,100.0,0.84,0.4,88.0,0.52,0.05,17.0,RB,720,0.917,0.623,0.614,14.0,4.0,3.0,23.0,12.0,70.0,0.1,7.5,0.303,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gordon,melvin gordon,m,gordon6700rbm,51091-28900:Melvin Gordon III,51091-28900,RB,m,Melvin Gordon III,gordon,12.01999969,5.0,6700,KC@DEN,DEN,KC,,,,ryland,ryland,melvin,gordon6700rbm
