,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
cobb5400wrr,65.38,Randall Cobb,5400,DAL,@DET,,,6.9,15.2,0.3,0.66,1.3,3.0,19.5,6.24,-7.0,0.76,1.0,1.1,1.0,0.0,0.54,0.7,50.0,27.0,19.5,0.2,-7.5,46.5,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.07,0.0,0.0,0.0,0.0,9.3,100,1.22,0.19,100.0,0.33,0.0,30.0,5.9,10.0,-600.0,0.85,0.12,55.0,0.15,0.25,20.0,WR,11,0.0,0.0,0.0,0.0,5.0,3.0,42.0,19.0,11.7,0.3,7.4,0.0,0.0,0.16399999999999998,0.14300000000000002,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cobb,randall cobb,r,cobb5400wrr,40387-14257,WR,r,Randall Cobb,cobb,8.074999809265138,8,5400,DAL@DET,DAL,DET,,,,,,ryland,ryland,randall,cobb5400wrr
cole5300wrk,41.21,Keelan Cole,5300,JAX,@IND,,,3.3,6.3,0.0,-2.71,0.6,0.5,6.1,6.01,-30.0,0.31,0.0,0.0,0.0,0.0,0.4,-0.3,25.0,19.5,22.0,-1.0,2.5,41.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.13,0.06,0.0,0.0,0.0,8.5,800,2.54,0.26,100.0,1.0,0.0,30.0,2.8,-0.6,-700.0,1.41,0.11,36.0,0.27,0.45,22.0,WR,11,0.0,0.0,0.0,0.0,2.0,1.0,14.0,7.0,12.7,0.1,3.8,0.667,0.0,0.071,0.125,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cole,keelan cole,k,cole5300wrk,40387-79998,WR,k,Keelan Cole,cole,5.559999847412111,5,5300,JAC@IND,JAC,IND,,,,,,ryland,ryland,keelan,cole5300wrk
coleman6700rbt,83.1,Tevin Coleman,6700,SF,ARI,,,13.1,23.7,4.8,2.68,2.0,14.5,7.7,10.42,-2.0,0.39,1.0,4.3,9.0,0.0,0.64,1.3,33.0,27.0,17.0,-2.0,-10.0,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,53.0,4.9,0.5,0.45799999999999996,1.94,1.0,0.5,73.0,0.46,0.0,11.9,500,0.74,0.31,66.0,0.16,0.16,60.0,10.1,1.7,700.0,0.76,0.31,60.0,0.26,0.17,23.0,RB,11,0.583,0.42,0.488,10.0,2.0,1.0,11.0,8.0,6.9,0.1,3.8,0.16,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coleman,tevin coleman,t,coleman6700rbt,40387-27776,RB,t,Tevin Coleman,coleman,13.2999997820173,7,6700,ARI@SF,SF,ARI,,,,,,ryland,ryland,tevin,coleman6700rbt
conley5500wrc,54.58,Chris Conley,5500,JAX,@IND,,,6.2,11.7,0.0,-0.27,1.1,0.5,8.8,6.47,-10.0,0.69,0.0,0.0,0.0,0.0,0.54,-0.3,57.0,19.5,22.0,-1.0,2.5,41.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.4,0.27,0.0,0.0,0.0,11.4,900,1.63,0.2,100.0,0.66,0.0,30.0,6.5,1.2,-500.0,1.3,0.11,60.0,0.21,0.21,23.0,WR,11,0.0,0.0,0.0,0.0,5.0,2.0,43.0,22.0,16.2,0.3,7.8,0.33299999999999996,0.0,0.141,0.152,0.149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conley,chris conley,c,conley5500wrc,40387-30403,WR,c,Chris Conley,conley,7.9555553860134545,9,5500,JAC@IND,JAC,IND,,,,,,ryland,ryland,chris,conley5500wrc
cook6000tej,76.29,Jared Cook,6000,NO,@TB,,,7.8,12.3,0.4,0.53,1.3,10.5,10.3,7.27,-5.0,0.37,0.93,10.0,4.0,0.0,0.53,4.2,43.0,27.8,22.8,-0.7,-5.0,50.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.31,0.13,62.0,0.7,0.0,3.5,200,0.35,0.07,33.0,0.33,0.66,30.0,6.7,0.3,0.0,1.26,0.16,45.0,0.31,0.36,22.0,TE,11,0.0,0.0,0.0,0.0,5.0,3.0,42.0,18.0,12.6,0.4,6.8,0.375,0.0,0.172,0.278,0.172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cook,jared cook,j,cook6000tej,40387-7761,TE,j,Jared Cook,cook,6.671428680419923,7,6000,NO@TB,NO,TB,,,,,,ryland,ryland,jared,cook6000tej
cook8600rbd,82.95,Dalvin Cook,8600,MIN,DEN,,,19.5,29.3,8.9,4.34,2.3,35.5,14.2,15.16,-1.0,0.06,1.0,6.3,13.0,0.0,0.98,-1.9,47.0,25.3,15.3,0.3,-10.0,40.5,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,83.0,4.9,0.7,0.47600000000000003,3.12,2.0,1.18,0.0,0.0,0.0,24.0,300,0.82,0.44,80.0,0.8,0.0,50.0,18.8,5.5,2600.0,0.87,0.4,77.0,0.59,0.04,22.0,RB,11,0.75,0.6459999999999999,0.728,17.0,4.0,3.0,35.0,17.0,90.0,0.1,6.9,0.204,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cook,dalvin cook,d,cook8600rbd,40387-54140,RB,d,Dalvin Cook,cook,21.95,10,8600,DEN@MIN,MIN,DEN,,,,,,ryland,ryland,dalvin,cook8600rbd
cooper8100wra,87.47,Amari Cooper,8100,DAL,@DET,,,14.1,24.2,2.9,1.7,1.7,14.5,5.3,12.4,5.0,0.58,1.0,3.7,7.0,0.0,0.94,0.7,55.0,27.0,19.5,0.2,-7.5,46.5,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.25,0.19,0.0,0.0,0.0,16.7,100,1.93,0.28,100.0,0.16,0.0,60.0,16.2,4.6,2100.0,2.0,0.29,68.0,0.34,0.17,29.0,WR,11,0.0,0.0,0.0,0.0,8.0,5.0,89.0,32.0,15.1,0.8,10.3,0.556,0.0,0.23199999999999998,0.414,0.304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooper,amari cooper,a,cooper8100wra,40387-31001,WR,a,Amari Cooper,cooper,17.033333672417537,9,8100,DAL@DET,DAL,DET,,,,,,ryland,ryland,amari,cooper8100wra
cousins7700qbk,53.89,Kirk Cousins,7700,MIN,DEN,,,16.4,24.9,8.5,-0.17,2.1,0.5,22.86,16.57,0.0,0.78,0.0,0.6,0.0,0.0,0.55,-7.9,65.0,25.3,15.3,0.3,-10.0,40.5,68.0,21.0,31.0,238.0,68.0,7.7,7.22,1.8,39.0,21.8,54.4,19.5,5.8,1.6,5.8,2.0,4.0,5.0,2.2,0.1,0.405,4.65,2.06,1.12,0.0,0.0,0.0,18.6,400,0.52,0.25,100.0,0.6,0.0,50.0,16.8,0.6,1700.0,0.47,0.26,85.0,0.38,0.0,21.0,QB,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cousins,kirk cousins,k,cousins7700qbk,40387-22038,QB,k,Kirk Cousins,cousins,17.53800048828125,10,7700,DEN@MIN,MIN,DEN,,,,,,ryland,ryland,kirk,cousins7700qbk
coutee4800wrk,49.73,Keke Coutee,4800,HOU,@BAL,,,3.4,6.8,0.0,-1.47,0.7,0.5,4.0,4.87,-38.0,0.34,0.0,0.0,1.0,0.0,0.47,0.5,34.0,23.5,27.5,0.7,4.0,51.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.06,41.0,0.6,0.0,3.5,-100,0.58,0.08,33.0,0.33,0.66,30.0,3.6,0.2,-1200.0,0.87,0.11,27.0,0.18,0.54,22.0,WR,11,0.0,0.0,0.0,0.0,3.0,2.0,30.0,18.0,12.3,0.0,5.5,0.14300000000000002,0.0,0.13699999999999998,0.0,0.11699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coutee,keke coutee,k,coutee4800wrk,40387-64242,WR,k,Keke Coutee,coutee,5.8599998474121096,5,4800,HOU@BAL,HOU,BAL,,,,,,ryland,ryland,keke,coutee4800wrk
crowder6500wrj,69.24,Jamison Crowder,6500,NYJ,@WAS,,,9.6,15.0,1.3,0.85,1.5,3.0,16.1,8.75,-8.0,0.74,1.0,4.3,0.0,0.0,0.6,1.4,48.0,18.3,19.3,0.0,1.0,37.5,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.06,0.06,41.0,0.61,0.0,9.6,1000,1.54,0.2,100.0,0.4,0.0,50.0,7.8,1.5,500.0,1.13,0.16,60.0,0.34,0.21,23.0,WR,11,0.0,0.0,0.0,0.0,6.0,4.0,52.0,23.0,11.6,0.2,7.8,0.111,0.0,0.239,0.3,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,crowder,jamison crowder,j,crowder6500wrj,40387-24755,WR,j,Jamison Crowder,crowder,9.444444444444443,9,6500,NYJ@WAS,NYJ,WAS,,,,,,ryland,ryland,jamison,crowder6500wrj
dallas4100,71.3,Dallas,4100,DAL,@DET,,,8.4,15.3,1.3,2.4,2.0,10.5,3.0,6.0,-2.0,0.35,0.0,0.0,4.0,0.0,1.0,-0.9,0.0,27.0,19.5,0.2,-7.5,46.5,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,400,0.0,0.0,66.0,0.66,0.33,60.0,7.9,0.1,-1900.0,0.0,0.0,72.0,0.48,0.27,29.0,DEF,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.5202,0.4855,0.010700000000000001,0.0348,6.86,11.19,6.4,3.4,0.1508,dallas,dallas,d,dallas4100,40387-12530,D,d,Dallas Cowboys,cowboys,7.5555555555555545,9,4100,DAL@DET,DAL,DET,,,,,,Cowboys,Cowboys,dallas,dallas4100
darnold7300qbs,46.94,Sam Darnold,7300,NYJ,@WAS,,,14.5,21.9,7.3,-1.29,2.0,0.5,26.42,15.79,-7.0,0.48,0.67,0.9,0.0,0.0,0.39,-1.4,63.0,18.3,19.3,0.0,1.0,37.5,69.0,20.0,32.0,223.0,63.0,6.8,5.27,1.3,34.0,18.8,62.0,14.9,4.1,3.1,8.3,2.0,8.0,10.0,3.6,0.1,0.321,3.67,1.33,0.87,41.0,0.61,0.0,12.0,200,0.31,0.19,75.0,0.25,0.25,40.0,10.0,0.1,1300.0,0.26,0.16,42.0,0.28,0.38,21.0,QB,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,darnold,sam darnold,s,darnold7300qbs,40387-63589,QB,s,Sam Darnold,darnold,13.62999979654948,6,7300,NYJ@WAS,NYJ,WAS,,,,,,ryland,ryland,sam,darnold7300qbs
denver3700,53.01,Denver,3700,DEN,@MIN,,,6.2,13.5,0.6,1.49,1.7,0.5,9.0,4.71,-8.0,0.45,0.0,0.0,2.0,0.0,0.69,-1.6,0.0,15.3,25.3,0.8,10.0,40.5,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300,0.0,0.0,100.0,0.5,0.0,20.0,6.1,-0.3,-2300.0,0.0,0.0,63.0,0.45,0.36,22.0,DEF,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.4771,0.4518,0.014499999999999999,0.025699999999999997,7.09,7.63,4.27,30.0,0.1393,denver,denver,d,denver3700,40387-12531,D,d,Denver Broncos,broncos,5.777777777777778,9,3700,DEN@MIN,DEN,MIN,,,,,,Broncos,Broncos,denver,denver3700
detroit3600,64.04,Detroit,3600,DET,DAL,,,6.5,14.3,0.6,2.11,1.8,0.5,-1.0,4.39,-1.0,0.76,0.0,0.0,1.0,0.0,0.25,0.1,0.0,19.5,27.0,-0.3,7.5,46.5,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.21,6.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,100,0.0,0.0,50.0,0.25,0.5,40.0,6.8,1.8,-2400.0,0.0,0.0,86.0,0.6,0.13,23.0,DEF,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.47240000000000004,0.4757,0.0072,0.042300000000000004,7.26,10.07,5.27,3.85,0.21850000000000003,detroit,detroit,d,detroit3600,40387-12532,D,d,Detroit Lions,lions,6.0,9,3600,DAL@DET,DET,DAL,,,,,,Lions,Lions,detroit,detroit3600
diggs7300wrs,74.86,Stefon Diggs,7300,MIN,DEN,,,11.4,17.4,1.5,0.83,1.6,6.5,20.6,10.57,1.0,0.7,0.33,2.9,4.0,0.0,0.94,-1.3,53.0,25.3,15.3,0.3,-10.0,40.5,68.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.35,0.12,0.0,0.0,0.0,11.6,500,1.72,0.2,60.0,0.2,0.4,50.0,13.3,2.7,1300.0,1.9,0.25,56.0,0.3,0.3,23.0,WR,11,0.0,0.0,0.0,0.0,6.0,5.0,70.0,29.0,14.0,0.5,9.5,0.33299999999999996,0.0,0.24100000000000002,0.29,0.295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diggs,stefon diggs,s,diggs7300wrs,40387-25079,WR,s,Stefon Diggs,diggs,11.740000152587893,10,7300,DEN@MIN,MIN,DEN,,,,,,ryland,ryland,stefon,diggs7300wrs
dorsett5300wrp,67.46,Phillip Dorsett,5300,NE,@PHI,,,6.3,13.7,0.0,0.29,1.2,3.0,10.8,6.01,-12.0,0.65,1.0,1.7,1.0,0.0,0.54,1.6,36.0,24.8,20.3,0.3,-4.5,45.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.27,0.13,40.0,0.65,0.05,5.6,-300,1.2,0.08,50.0,0.25,0.5,40.0,5.7,1.3,-700.0,1.63,0.16,43.0,0.21,0.39,23.0,WR,11,0.0,0.0,0.0,0.0,3.0,2.0,24.0,13.0,11.4,0.4,5.3,0.125,0.0,0.091,0.192,0.08900000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dorsett,phillip dorsett,p,dorsett5300wrp,40387-25813,WR,p,Phillip Dorsett II,dorsett,9.642857142857142,7,5300,NE@PHI,NE,PHI,,,,,,ryland,ryland,phillip,dorsett5300wrp
doyle5400tej,76.34,Jack Doyle,5400,IND,JAX,,,6.3,13.1,0.7,0.43,1.2,0.5,0.0,5.87,8.0,0.93,1.0,2.4,2.0,0.0,0.63,3.2,49.0,22.0,19.5,-1.0,-2.5,41.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.82,0.45,0.36,0.0,0.0,0.0,8.3,500,1.85,0.17,100.0,0.75,0.0,40.0,6.5,0.9,-600.0,1.71,0.13,56.0,0.31,0.12,16.0,TE,11,0.0,0.0,0.0,0.0,3.0,3.0,30.0,14.0,9.6,0.4,7.4,0.556,0.0,0.13,0.16699999999999998,0.126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doyle,jack doyle,j,doyle5400tej,40387-39859,TE,j,Jack Doyle,doyle,6.566666497124566,9,5400,JAC@IND,IND,JAC,,,,,,ryland,ryland,jack,doyle5400tej
drake6300rbk,52.88,Kenyan Drake,6300,ARI,@SF,,,9.2,17.6,2.5,-0.22,1.5,3.0,11.0,9.42,-11.0,0.76,0.8,1.8,3.0,0.0,0.56,-2.5,35.0,17.0,27.0,0.0,10.0,44.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,34.0,4.3,0.1,0.43200000000000005,1.07,0.29,0.14,73.0,0.46,0.0,16.7,900,1.09,0.41,57.0,0.28,0.0,70.0,11.8,0.8,300.0,0.96,0.34,63.0,0.27,0.04,22.0,RB,11,0.25,0.366,0.593,7.0,4.0,3.0,33.0,18.0,9.1,0.2,9.4,0.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drake,kenyan drake,k,drake6300rbk,40387-30989,RB,k,Kenyan Drake,drake,9.637499809265137,8,6300,ARI@SF,ARI,SF,,,,,,ryland,ryland,kenyan,drake6300rbk
driskel6700qbj,56.46,Jeff Driskel,6700,DET,DAL,,,15.2,24.4,8.8,0.59,2.3,0.5,27.46,14.61,-2.0,0.73,0.91,4.2,1.0,0.0,0.06,-5.1,54.0,19.5,27.0,-0.3,7.5,46.5,21.0,18.0,30.0,169.0,58.0,5.5,4.69,1.0,31.0,19.5,56.7,20.0,3.3,1.3,8.0,3.0,9.0,15.0,4.7,0.1,0.48100000000000004,1.75,0.75,0.31,0.0,0.0,0.0,6.2,700,0.11,0.07,33.0,0.33,0.66,30.0,8.4,-0.6,700.0,0.23,0.16,46.0,0.2,0.26,15.0,QB,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,driskel,jeff driskel,j,driskel6700qbj,40387-30253,QB,j,Jeff Driskel,driskel,18.559999465942386,1,6700,DAL@DET,DET,DAL,,,,,,ryland,ryland,jeff,driskel6700qbj
dwelley4900ter,64.63,Ross Dwelley,4900,SF,ARI,,,5.2,8.7,0.1,0.5,1.1,0.5,15.4,4.7,-6.0,0.73,1.0,6.2,1.0,0.0,0.61,3.9,21.0,27.0,17.0,-2.0,-10.0,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.0,73.0,0.46,0.0,2.4,900,0.68,0.05,50.0,0.0,0.5,40.0,0.8,-0.1,-1100.0,0.62,0.04,11.0,0.0,0.72,18.0,TE,11,0.0,0.0,0.0,0.0,1.0,0.0,4.0,2.0,5.3,0.0,1.1,0.0,0.0,0.039,0.0,0.016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dwelley,ross dwelley,r,dwelley4900ter,40387-83138,TE,r,Ross Dwelley,dwelley,2.549999952316284,4,4900,ARI@SF,SF,ARI,,,,,,ryland,ryland,ross,dwelley4900ter
ebron5200tee,84.28,Eric Ebron,5200,IND,JAX,,,7.4,12.4,0.3,2.0,1.4,10.5,4.7,5.4,-4.0,0.4,1.0,5.9,8.0,0.0,0.53,3.2,34.0,22.0,19.5,-1.0,-2.5,41.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.44,0.25,0.0,0.0,0.0,7.5,-100,1.3,0.25,75.0,0.5,0.25,40.0,7.8,10.0,-800.0,1.28,0.23,57.0,0.38,0.28,21.0,TE,11,0.0,0.0,0.0,0.0,5.0,3.0,36.0,17.0,11.8,0.4,6.1,0.375,0.0,0.157,0.226,0.14300000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ebron,eric ebron,e,ebron5200tee,40387-25272,TE,e,Eric Ebron,ebron,6.655555725097656,9,5200,JAC@IND,IND,JAC,,,,,,ryland,ryland,eric,ebron5200tee
edelman7400wrj,87.54,Julian Edelman,7400,NE,@PHI,,,13.2,20.8,3.1,2.4,1.8,23.0,12.4,10.8,-4.0,0.21,1.0,5.1,6.0,0.0,0.98,1.6,64.0,24.8,20.3,0.3,-4.5,45.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.87,0.8,0.47,40.0,0.65,0.05,13.5,800,1.07,0.2,100.0,0.2,0.0,50.0,14.4,3.7,1400.0,1.33,0.23,76.0,0.34,0.07,26.0,WR,11,0.0,0.0,0.0,0.0,9.0,6.0,72.0,23.0,11.2,0.5,7.1,0.222,0.0,0.273,0.308,0.259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edelman,julian edelman,j,edelman7400wrj,40387-7859,WR,j,Julian Edelman,edelman,13.742222256130644,9,7400,NE@PHI,NE,PHI,,,,,,ryland,ryland,julian,edelman7400wrj
edwards4800rbg,63.85,Gus Edwards,4800,BAL,HOU,,,3.6,6.9,0.0,-2.08,0.8,0.5,17.2,5.68,-24.0,0.33,0.0,0.0,4.0,0.0,0.94,-1.3,28.0,27.5,23.5,0.2,-4.0,51.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,58.0,5.0,0.2,0.605,2.06,1.0,0.56,41.0,0.6,0.0,4.6,0,0.73,0.23,100.0,0.33,0.0,30.0,7.4,-1.0,-1200.0,0.62,0.26,68.0,0.18,0.13,22.0,RB,11,0.13,0.276,0.39399999999999996,11.0,0.0,0.0,2.0,2.0,8.4,0.0,2.2,0.094,0.43799999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edwards,gus edwards,g,edwards4800rbg,40387-40167,RB,g,Gus Edwards,edwards,4.30000008477105,9,4800,HOU@BAL,BAL,HOU,,,,,,ryland,ryland,gus,edwards4800rbg
eifert5000tet,64.68,Tyler Eifert,5000,CIN,@OAK,,,4.6,8.1,0.1,-0.34,0.9,0.5,3.6,4.94,-7.0,0.7,0.75,1.4,3.0,0.0,0.47,2.5,31.0,17.5,30.5,-1.5,13.0,48.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.67,0.22,72.0,0.47,0.0,7.1,500,1.43,0.18,100.0,0.33,0.0,30.0,4.9,0.4,-1000.0,1.2,0.16,71.0,0.14,0.0,14.0,TE,11,0.0,0.0,0.0,0.0,4.0,2.0,23.0,12.0,8.5,0.2,6.5,0.25,0.0,0.10400000000000001,0.2,0.086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eifert,tyler eifert,t,eifert5000tet,40387-33557,TE,t,Tyler Eifert,eifert,5.077777862548828,9,5000,CIN@OAK,CIN,OAK,,,,,,ryland,ryland,tyler,eifert5000tet
elliott8400rbe,92.95,Ezekiel Elliott,8400,DAL,@DET,,,17.4,26.1,6.5,2.74,2.1,18.5,18.3,14.66,1.0,0.27,0.91,6.3,12.0,0.0,0.99,2.7,59.0,27.0,19.5,0.2,-7.5,46.5,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,92.0,4.4,0.5,0.541,4.31,1.63,0.81,0.0,0.0,0.0,15.0,-100,0.6,0.25,66.0,0.33,0.33,60.0,17.0,20.0,2400.0,0.65,0.29,67.0,0.32,0.17,28.0,RB,11,0.5,0.7120000000000001,0.848,20.0,5.0,4.0,33.0,13.0,7.3,0.1,5.7,0.121,0.517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elliott,ezekiel elliott,e,elliott8400rbe,40387-38791,RB,e,Ezekiel Elliott,elliott,16.11111111111111,9,8400,DAL@DET,DAL,DET,,,,,,ryland,ryland,ezekiel,elliott8400rbe
erickson4900wra,59.54,Alex Erickson,4900,CIN,@OAK,,,6.1,8.8,0.0,1.0,1.2,0.5,0.5,5.1,-14.0,0.49,0.0,0.0,1.0,0.0,0.56,2.3,25.0,17.5,30.5,-1.5,13.0,48.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.06,0.06,72.0,0.47,0.0,10.5,100,1.21,0.2,66.0,0.66,0.33,30.0,4.1,0.1,-1100.0,1.11,0.16,50.0,0.2,0.25,20.0,WR,11,0.0,0.0,0.0,0.0,3.0,2.0,29.0,13.0,12.6,0.0,6.1,0.2,0.0,0.1,0.0,0.127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,erickson,alex erickson,a,erickson4900wra,40387-28907,WR,a,Alex Erickson,erickson,5.2888887193467875,9,4900,CIN@OAK,CIN,OAK,,,,,,ryland,ryland,alex,erickson4900wra
