,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
bridgewater7300qbt,76.00,Teddy Bridgewater,7300,CAR,@KC,,,16.6,26.2,8.2,0.81,2.3,3.0,28.3,15.79,-8.0,0.22,0.6,0.7,1.0,0.0,0.82,-2.3,51.0,20.8,30.8,1.0,10.0,51.5,43.0,20.0,28.0,235.0,71.0,8.2,7.07,1.0,44.0,23.2,65.3,8.1,3.6,2.5,6.4,3.0,6.0,15.0,4.3,0.1,0.389,2.56,1.19,0.44,73.0,0.57,0.01,16.1,200,0.45,0.29,100.0,0.5,0.0,40.0,80.0,0.9,500.0,0.23,0.16,47.0,0.29,0.52,17.0,QB,920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,bridgewater,teddy bridgewater,t,bridgewater7300qbt,51377-33259:Teddy Bridgewater,51377-33259,QB,t,Teddy Bridgewater,bridgewater,17.04249954,8.0,7300,CAR@KC,CAR,KC,,,,ryland,ryland,teddy,bridgewater7300qbt
brown5500wrj,90.25,John Brown,5500,BUF,SEA,,,9.4,11.8,4.9,2.93,1.7,3.0,13.9,6.47,-10.0,0.6,0.97,5.6,4.0,0.0,0.75,4.7,59.0,26.0,29.0,1.0,3.0,55.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.65,0.18,0.06,63.0,0.62,0.01,2.6,-300,0.87,0.05,0.0,0.0,0.33,30.0,10.6,2.1,-600.0,1.41,0.18,63.0,0.26,0.21,19.0,WR,920,0.0,0.0,0.0,0.0,6.0,3.0,51.0,24.0,14.9,0.5,8.5,0.2,0.0,0.215,0.24,0.21899999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,john brown,j,brown5500wrj,51377-54606:John Brown,51377-54606,WR,j,John Brown,brown,6.833333333,6.0,5500,SEA@BUF,BUF,SEA,,,,ryland,ryland,john,brown5500wrj
brown5800wrm,94.85,Marquise Brown,5800,BAL,@IND,,,11.2,13.9,5.7,4.05,1.9,11.0,5.3,7.15,-12.0,0.56,0.83,1.3,4.0,0.0,0.98,1.7,45.0,23.5,24.5,-0.8,1.0,48.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.4,0.2,0.0,0.0,0.0,10.4,-300,1.65,0.16,100.0,0.33,0.0,30.0,9.4,2.3,-100.0,1.94,0.21,68.0,0.47,0.31,19.0,WR,920,0.0,0.0,0.0,0.0,4.0,3.0,39.0,19.0,12.0,0.4,6.7,0.5,0.0,0.193,0.16699999999999998,0.207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,marquise brown,m,brown5800wrm,51377-86687:Marquise Brown,51377-86687,WR,m,Marquise Brown,brown,9.071428571,7.0,5800,BAL@IND,BAL,IND,,,,ryland,ryland,marquise,brown5800wrm
brown7600wra,88.70,AJ Brown,7600,TEN,CHI,,,13.5,17.1,7.6,2.24,1.8,3.0,18.1,11.26,12.0,0.97,1.0,0.8,4.0,0.0,0.71,-0.2,54.0,26.5,20.0,0.2,-6.5,46.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87,0.4,0.07,78.0,0.53,0.01,18.3,1100,2.37,0.33,100.0,0.66,0.0,30.0,12.0,2.1,900.0,1.71,0.22,61.0,0.33,0.27,18.0,WR,920,0.0,0.0,0.0,0.0,6.0,4.0,81.0,38.0,18.5,0.8,15.1,0.5379999999999999,0.0,0.239,0.33299999999999996,0.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,brown,aj brown,a,brown7600wra,51377-72846:A.J. Brown,51377-72846,WR,a,A.J. Brown,brown,15.81999969,5.0,7600,CHI@TEN,TEN,CHI,,,,ryland,ryland,a.j.,brown7600wra
buffalo3900,14.75,Buffalo,3900,BUF,SEA,,,4.1,10.9,-0.3,-1.26,1.1,1.0,12.0,5.36,0.0,0.72,0.0,0.0,1.0,0.0,0.26,-1.9,0.0,26.0,29.0,1.0,3.0,55.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.19,7.83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.62,0.01,7.0,100,0.0,0.0,100.0,0.33,0.0,30.0,8.4,0.3,-800.0,0.0,0.0,100.0,0.57,0.0,19.0,DEF,920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.4882,0.5472,0.0126,0.0374,6.75,10.07,5.33,3.75,0.2119,buffalo,buffalo,b,buffalo3900,51377-12526:Buffalo Bills,51377-12526,D,b,Buffalo Bills,bills,4.75,8.0,3900,SEA@BUF,BUF,SEA,,,,Bills,Bills,buffalo,buffalo3900
burton5500tet,84.95,Trey Burton,5500,IND,BAL,,,7.4,9.0,3.8,1.29,1.3,1.0,1.1,6.11,1.0,0.91,0.63,1.7,3.0,0.0,0.12,1.3,31.0,24.5,23.5,3.7,-1.0,48.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.27,0.2,0.0,0.0,0.0,11.4,900,2.02,0.35,100.0,0.33,0.0,30.0,7.4,0.9,800.0,1.6,0.24,23.0,0.05,0.05,17.0,TE,920,0.0,0.0,0.0,0.0,4.0,2.0,23.0,9.0,8.3,0.2,0.0,0.33299999999999996,0.0,0.133,0.1,0.094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burton,trey burton,t,burton5500tet,51377-30297:Trey Burton,51377-30297,TE,t,Trey Burton,burton,9.225000381000001,4.0,5500,BAL@IND,IND,BAL,,,,ryland,ryland,trey,burton5500tet
carolina3100,15.16,Carolina,3100,CAR,@KC,,,2.8,8.4,-0.8,0.02,0.9,1.0,2.0,2.78,-4.0,0.45,0.0,0.0,1.0,0.0,0.71,-0.7,0.0,20.8,30.8,1.0,10.0,51.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,5.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.57,0.01,3.5,-400,0.0,0.0,100.0,0.25,0.0,40.0,2.4,-2.3,-300.0,0.0,0.0,75.0,0.12,0.25,16.0,DEF,920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.5188,0.5490999999999999,0.0072,0.05,7.33,11.44,4.75,30.0,0.22399999999999998,carolina,carolina,c,carolina3100,51377-12553:Carolina Panthers,51377-12553,D,c,Carolina Panthers,panthers,3.75,8.0,3100,CAR@KC,CAR,KC,,,,Panthers,Panthers,carolina,carolina3100
carr7000qbd,90.20,Derek Carr,7000,LV,@LAC,20,,17.7,31.5,6.8,2.5,2.5,7.0,14.0,15.2,-3.0,0.52,1.0,5.2,1.0,0.0,0.82,5.6,66.0,26.8,25.8,2.0,-1.0,52.5,56.0,23.0,33.0,263.0,70.0,7.9,7.46,1.5,41.0,24.8,38.1,30.4,4.5,1.2,6.0,2.0,7.0,10.0,4.1,0.1,0.514,6.29,2.93,2.07,0.0,0.0,0.0,19.3,100,0.53,0.28,100.0,0.66,0.0,30.0,17.6,1.9,-100.0,0.46,0.27,93.0,0.66,0.06,15.0,QB,920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carr,derek carr,d,carr7000qbd,51377-45859:Derek Carr,51377-45859,QB,d,Derek Carr,carr,18.41142927,7.0,7000,LV@LAC,LV,LAC,,,,ryland,ryland,derek,carr7000qbd
cephus4600wrq,50.45,Quintez Cephus,4600,DET,@MIN,,,2.3,7.0,2.4,-2.12,0.5,1.0,4.1,4.42,-28.0,0.32,0.0,0.0,1.0,0.0,0.16,4.5,29.0,24.0,27.5,-0.8,3.5,51.5,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.29,0.0,0.0,0.0,0.0,0.0,-100,0.0,0.0,0.0,0.0,0.0,30.0,6.4,0.6,100.0,1.95,0.22,28.0,0.14,0.0,70.0,WR,920,0.0,0.0,0.0,0.0,3.0,1.0,24.0,14.0,16.2,0.0,0.0,0.0,0.0,0.098,0.0,0.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cephus,quintez cephus,q,cephus4600wrq,51377-71957:Quintez Cephus,51377-71957,WR,q,Quintez Cephus,cephus,4.23333327,3.0,4600,DET@MIN,DET,MIN,,,,ryland,ryland,quintez,cephus4600wrq
chark6400wrd,83.65,DJ Chark,6400,JAX,HOU,,,10.3,13.5,5.7,1.78,1.6,3.0,24.1,8.52,-1.0,0.81,0.0,0.0,3.0,0.0,0.63,2.1,58.0,21.0,28.0,-1.3,7.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.36,0.14,73.0,0.81,0.09,4.7,-600,0.57,0.09,33.0,0.0,0.66,30.0,9.3,0.8,-200.0,1.25,0.16,53.0,0.13,0.33,15.0,WR,920,0.0,0.0,0.0,0.0,7.0,4.0,50.0,22.0,10.8,0.4,6.6,0.308,0.0,0.19899999999999998,0.23800000000000002,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chark,dj chark,d,chark6400wrd,51377-52917:DJ Chark Jr.,51377-52917,WR,d,DJ Chark Jr.,chark,10.01666641,6.0,6400,HOU@JAC,JAC,HOU,,,,ryland,ryland,dj,chark6400wrd
chicago4000,19.01,Chicago,4000,CHI,@TEN,,,4.9,12.7,-0.7,-0.78,1.2,3.0,4.0,5.68,-7.0,0.29,0.0,0.0,0.0,0.0,0.85,-2.7,0.0,20.0,26.5,-0.3,6.5,46.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.76,4.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.53,0.01,8.0,-100,0.0,0.0,100.0,0.66,0.0,30.0,4.8,-2.2,-400.0,0.0,0.0,95.0,0.28,0.04,21.0,DEF,920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.4409,0.4457,0.0101,0.032,6.56,9.44,4.2,2.43,0.1656,chicago,chicago,c,chicago4000,51377-12527:Chicago Bears,51377-12527,D,c,Chicago Bears,bears,6.25,8.0,4000,CHI@TEN,CHI,TEN,,,,Bears,Bears,chicago,chicago4000
claypool6300wrc,94.75,Chase Claypool,6300,PIT,@DAL,,,11.9,15.6,6.7,3.61,1.9,7.0,11.3,8.29,-4.0,0.73,1.0,3.5,5.0,0.0,0.86,4.3,42.0,29.0,15.0,1.7,-14.0,44.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.71,0.57,0.0,0.0,0.0,16.6,1400,2.21,0.34,75.0,0.5,0.25,40.0,13.0,7.1,1800.0,2.28,0.31,71.0,0.42,0.28,70.0,WR,920,0.0,0.0,0.0,0.0,4.0,3.0,53.0,30.0,16.3,0.7,0.0,0.667,0.0,0.139,0.33299999999999996,0.22899999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,claypool,chase claypool,c,claypool6300wrc,51377-73111:Chase Claypool,51377-73111,WR,c,Chase Claypool,claypool,13.0142855,7.0,6300,PIT@DAL,PIT,DAL,,,,ryland,ryland,chase,claypool6300wrc
cobb5400wrr,83.15,Randall Cobb,5400,HOU,@JAX,,,8.1,11.2,4.9,1.86,1.5,1.0,3.6,6.24,-2.0,0.78,1.0,1.0,2.0,0.0,0.75,0.4,45.0,28.0,21.0,-0.8,-7.0,49.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.4,0.07,73.0,0.81,0.09,10.1,300,1.32,0.24,100.0,0.33,0.0,30.0,9.3,2.7,400.0,1.43,0.21,88.0,0.41,0.11,17.0,WR,920,0.0,0.0,0.0,0.0,5.0,4.0,61.0,26.0,15.4,0.3,11.3,0.28600000000000003,0.0,0.152,0.133,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cobb,randall cobb,r,cobb5400wrr,51377-14257:Randall Cobb,51377-14257,WR,r,Randall Cobb,cobb,9.171428135,7.0,5400,HOU@JAC,HOU,JAC,,,,ryland,ryland,randall,cobb5400wrr
cole5200wrk,76.75,Keelan Cole,5200,JAX,HOU,,,7.0,10.4,4.3,1.22,1.3,1.0,1.1,5.78,-10.0,0.6,1.0,1.0,1.0,0.0,0.63,2.1,40.0,21.0,28.0,-1.3,7.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.07,0.07,73.0,0.81,0.09,9.6,-200,1.59,0.18,66.0,0.66,0.33,30.0,7.7,1.5,600.0,1.65,0.19,73.0,0.4,0.2,15.0,WR,920,0.0,0.0,0.0,0.0,4.0,3.0,44.0,23.0,14.5,0.3,9.7,0.429,0.0,0.122,0.174,0.177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cole,keelan cole,k,cole5200wrk,51377-79998:Keelan Cole,51377-79998,WR,k,Keelan Cole,cole,9.942856925,7.0,5200,HOU@JAC,JAC,HOU,,,,ryland,ryland,keelan,cole5200wrk
conley4600wrc,55.05,Chris Conley,4600,JAX,HOU,,,3.4,5.1,1.6,-1.02,0.7,1.0,8.7,4.42,-36.0,0.23,0.0,0.0,1.0,0.0,0.16,2.1,40.0,21.0,28.0,-1.3,7.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.5,0.21,73.0,0.81,0.09,5.7,-200,2.87,0.32,66.0,0.66,0.33,30.0,70.0,0.7,-500.0,1.39,0.17,78.0,0.35,0.21,14.0,WR,920,0.0,0.0,0.0,0.0,5.0,2.0,38.0,22.0,13.8,0.3,7.1,0.2,0.0,0.136,0.174,0.153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conley,chris conley,c,conley4600wrc,51377-30403:Chris Conley,51377-30403,WR,c,Chris Conley,conley,5.128571647,7.0,4600,HOU@JAC,JAC,HOU,,,,ryland,ryland,chris,conley4600wrc
conner8200rbj,92.55,James Conner,8200,PIT,@DAL,,,17.4,19.9,9.6,3.24,2.1,11.0,3.0,14.16,-1.0,0.8,0.97,6.7,5.0,0.0,0.36,-0.3,36.0,29.0,15.0,1.7,-14.0,44.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,58.0,4.5,0.5,0.512,1.93,1.0,0.67,0.0,0.0,0.0,14.2,1200,0.69,0.31,100.0,0.25,0.0,40.0,7.9,-0.2,1400.0,0.5,0.22,47.0,0.17,0.52,17.0,RB,920,0.556,0.5760000000000001,0.536,12.0,3.0,2.0,14.0,8.0,6.1,0.1,1.6,0.20800000000000002,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conner,james conner,j,conner8200rbj,51377-40687:James Conner,51377-40687,RB,j,James Conner,conner,14.47142901,7.0,8200,PIT@DAL,PIT,DAL,,,,ryland,ryland,james,conner8200rbj
cook9300rbd,96.85,Dalvin Cook,9300,MIN,DET,10,,21.4,24.1,11.7,4.5,2.3,23.0,38.2,16.9,2.0,0.9,1.0,9.8,12.0,0.0,0.44,4.1,40.0,27.5,24.0,-0.8,-3.5,51.5,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,81.0,4.6,1.3,0.528,3.07,1.79,1.21,0.0,0.0,0.0,32.5,100,1.18,0.79,66.0,0.33,0.0,30.0,16.3,3.4,600.0,0.76,0.41,63.0,0.36,0.31,19.0,RB,920,0.8240000000000001,0.595,0.63,17.0,3.0,3.0,28.0,16.0,9.1,0.1,7.6,0.3,0.675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cook,dalvin cook,d,cook9300rbd,51377-54140:Dalvin Cook,51377-54140,RB,d,Dalvin Cook,cook,25.81666565,6.0,9300,DET@MIN,MIN,DET,,,,ryland,ryland,dalvin,cook9300rbd
cooks6100wrb,95.60,Brandin Cooks,6100,HOU,@JAX,,,11.9,15.4,6.7,4.06,2.0,11.0,15.8,7.84,-8.0,0.63,1.0,7.3,4.0,0.0,0.86,0.4,48.0,28.0,21.0,-0.8,-7.0,49.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.33,0.13,73.0,0.81,0.09,17.6,900,1.76,0.32,100.0,0.66,0.0,30.0,7.4,0.8,400.0,1.21,0.15,53.0,0.26,0.4,15.0,WR,920,0.0,0.0,0.0,0.0,6.0,3.0,46.0,18.0,12.4,0.2,6.7,0.28600000000000003,0.0,0.165,0.115,0.154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooks,brandin cooks,b,cooks6100wrb,51377-29501:Brandin Cooks,51377-29501,WR,b,Brandin Cooks,cooks,10.24285671,7.0,6100,HOU@JAC,HOU,JAC,,,,ryland,ryland,brandin,cooks6100wrb
cooper7000wra,61.90,Amari Cooper,7000,DAL,PIT,,,9.3,11.2,4.9,-0.59,1.3,1.0,10.0,9.89,-2.0,0.78,0.0,1.5,2.0,0.0,0.54,2.4,58.0,15.0,29.0,1.2,14.0,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.31,0.19,0.0,0.0,0.0,8.4,-800,1.2,0.15,50.0,0.0,0.5,40.0,11.7,0.1,-100.0,1.31,0.2,66.0,0.11,0.33,18.0,WR,920,0.0,0.0,0.0,0.0,8.0,5.0,67.0,21.0,11.8,0.3,7.9,0.28600000000000003,0.0,0.213,0.154,0.213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooper,amari cooper,a,cooper7000wra,51377-31001:Amari Cooper,51377-31001,WR,a,Amari Cooper,cooper,12.51249981,8.0,7000,PIT@DAL,DAL,PIT,,,,ryland,ryland,amari,cooper7000wra
cousins7100qbk,96.00,Kirk Cousins,7100,MIN,DET,,,19.0,30.5,5.4,3.61,2.7,3.0,20.8,15.39,-1.0,0.68,1.0,1.5,1.0,0.0,0.97,3.5,62.0,27.5,24.0,-0.8,-3.5,51.5,54.0,19.0,29.0,232.0,67.0,8.0,6.72,1.7,42.0,24.2,49.2,22.6,5.9,3.4,6.8,1.0,4.0,5.0,4.1,0.0,0.5,3.0,1.71,0.93,0.0,0.0,0.0,17.4,300,0.55,0.27,100.0,0.66,0.0,30.0,14.2,-1.5,-100.0,0.43,0.23,78.0,0.47,0.21,19.0,QB,920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cousins,kirk cousins,k,cousins7100qbk,51377-22038:Kirk Cousins,51377-22038,QB,k,Kirk Cousins,cousins,16.12857165,7.0,7100,DET@MIN,MIN,DET,,,,ryland,ryland,kirk,cousins7100qbk
dallas3000,20.19,Dallas,3000,DAL,PIT,,,4.1,10.8,-0.4,1.64,1.4,1.0,2.0,2.46,-1.0,0.64,0.0,0.0,1.0,0.0,0.71,-3.8,0.0,15.0,29.0,1.2,14.0,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.13,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,-500,0.0,0.0,75.0,0.5,0.25,40.0,3.2,-3.0,-800.0,0.0,0.0,68.0,0.26,0.31,19.0,DEF,920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.4858,0.5245000000000001,0.0059,0.049100000000000005,7.06,10.0,4.94,2.85,0.23129999999999998,dallas,dallas,d,dallas3000,51377-12530:Dallas Cowboys,51377-12530,D,d,Dallas Cowboys,cowboys,2.75,8.0,3000,PIT@DAL,DAL,PIT,,,,Cowboys,Cowboys,dallas,dallas3000
dallas5100rbd,93.00,DeeJay Dallas,5100,SEA,@BUF,10,,10.7,14.4,7.9,4.27,2.1,28.0,10.9,6.43,-13.0,0.43,1.0,2.8,5.0,0.0,0.95,0.0,25.0,29.0,26.0,1.0,-3.0,55.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,16.0,2.5,0.3,0.5,1.57,0.71,0.57,63.0,0.62,0.01,11.6,400,0.89,0.35,66.0,0.33,0.0,30.0,8.8,1.9,600.0,0.88,0.35,42.0,0.14,0.0,70.0,RB,920,0.25,0.12300000000000001,0.358,6.0,3.0,3.0,16.0,8.0,5.6,0.3,0.0,0.125,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dallas,deejay dallas,d,dallas5100rbd,51377-94087:DeeJay Dallas,51377-94087,RB,d,DeeJay Dallas,dallas,6.599999905,4.0,5100,SEA@BUF,SEA,BUF,,,,ryland,ryland,deejay,dallas5100rbd
davis4800wrg,55.20,Gabriel Davis,4800,BUF,SEA,,,3.8,5.3,2.1,-1.07,0.8,1.0,15.0,4.87,-33.0,0.27,1.0,0.2,1.0,0.0,0.16,4.7,44.0,26.0,29.0,1.0,3.0,55.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.78,0.33,0.0,63.0,0.62,0.01,1.4,-100,0.37,0.03,33.0,0.0,0.0,30.0,5.3,0.9,300.0,1.76,0.12,71.0,0.42,0.0,70.0,WR,920,0.0,0.0,0.0,0.0,2.0,1.0,25.0,14.0,13.7,0.3,0.0,0.16699999999999998,0.0,0.084,0.125,0.09300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,gabriel davis,g,davis4800wrg,51377-94534:Gabriel Davis,51377-94534,WR,g,Gabriel Davis,davis,5.0,8.0,4800,SEA@BUF,BUF,SEA,,,,ryland,ryland,gabriel,davis4800wrg
davis6000wrc,85.80,Corey Davis,6000,TEN,CHI,,,9.6,14.5,6.6,1.99,1.6,1.0,0.0,7.61,19.0,0.99,0.8,2.1,5.0,0.0,0.96,-0.2,48.0,26.5,20.0,0.2,-6.5,46.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.07,78.0,0.53,0.01,17.7,600,1.77,0.35,66.0,0.66,0.0,30.0,7.7,20.0,1000.0,1.34,0.16,75.0,0.25,0.18,16.0,WR,920,0.0,0.0,0.0,0.0,5.0,4.0,54.0,22.0,13.5,0.3,9.7,0.5,0.0,0.203,0.12,0.201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,corey davis,c,davis6000wrc,51377-45439:Corey Davis,51377-45439,WR,c,Corey Davis,davis,13.88000031,5.0,6000,CHI@TEN,TEN,CHI,,,,ryland,ryland,corey,davis6000wrc
davis7800rbm,9.65,Mike Davis,7800,CAR,@KC,,,3.5,6.5,2.5,-9.66,0.4,1.0,6.2,13.16,-16.0,0.37,1.0,0.2,2.0,0.0,0.44,-0.7,35.0,20.8,30.8,1.0,10.0,51.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,39.0,4.1,0.2,0.45299999999999996,1.53,0.88,0.29,73.0,0.57,0.01,11.7,1000,0.63,0.24,40.0,0.2,0.6,50.0,7.3,0.7,3300.0,0.51,0.21,26.0,0.21,0.52,19.0,RB,920,0.2,0.382,0.569,9.0,4.0,4.0,27.0,11.0,6.4,0.2,0.0,0.11800000000000001,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,mike davis,m,davis7800rbm,51377-30635:Mike Davis,51377-30635,RB,m,Mike Davis,davis,14.34285736,7.0,7800,CAR@KC,CAR,KC,,,,ryland,ryland,mike,davis7800rbm
