,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
indianapolis4200,0,Indianapolis,4200,IND,OAK,,,8,14.1,0.9,1.68,1.9,6.5,3,6.32,0,0.3,0,0,3,0,0.76,0.7,0,25.8,20.3,0,-5.5,46,54,0,0,0,0,0,0,0,0,0,0,0,0,2.47,5.31,0,0,0,0,0,0,0,0,0,0,0,0,4.7,600,0,0,100,0.66,0,30,7.1,1.4,-1800,0,0,86,0.52,0.13,23,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5446,0.4591,0.0141,0.0398,7.65,8.13,4.92,2.91,0.2,indianapolis,indianapolis,i,indianapolis4200,38746-12535:Indianapolis Colts,38746-12535,D,i,Indianapolis Colts,colts,4.666666667,3,4200,OAK@IND,IND,OAK,,,,Colts,Colts,indianapolis,indianapolis4200
jacksonville4700,0,Jacksonville,4700,JAX,@DEN,,,8.1,13.8,1.9,0.17,1.7,0.5,2,7.93,0,0.57,0,0,2,0,0.8,3.8,0,17.3,19.8,0,2.5,37,45,0,0,0,0,0,0,0,0,0,0,0,0,1.96,5.89,0,0,0,0,0,0,0,0,0,86,0.08,0.01,8.5,800,0,0,75,0.75,0.25,40,6.3,0.5,-1300,0,0,63,0.4,0.36,22,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.4676,0.4447,0.0106,0.0392,7.13,90,4.44,2.86,0.1875,jacksonville,jacksonville,j,jacksonville4700,38746-12554:Jacksonville Jaguars,38746-12554,D,j,Jacksonville Jaguars,jaguars,6.333333333,3,4700,JAC@DEN,JAC,DEN,,,,Jaguars,Jaguars,jacksonville,jacksonville4700
kansas city3500,0,Kansas City,3500,KC,@DET,,,6.9,14.2,1.4,2.83,2,3,13,4.07,0,0.45,0,0,3,0,1,-0.8,0,31,23.5,1,-7.5,54.5,81,0,0,0,0,0,0,0,0,0,0,0,0,2.31,7.77,0,0,0,0,0,0,0,0,0,0,0,0,6,-400,0,0,100,0.66,0,30,7.8,2.5,-2500,0,0,79,0.58,0.2,29,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3,0.4843,0.5878,0.0137,0.0475,7.3,11.47,6.71,3.57,0.2267,city,kansas city,k,kansas city3500,38746-12536:Kansas City Chiefs,38746-12536,D,k,Kansas City Chiefs,chiefs,6,3,3500,KC@DET,KC,DET,,,,City,City,kansas city,kansas city3500
la chargers5300,0,LA Chargers,5300,LAC,@MIA,,,8.1,14.7,1.4,-1.76,1.5,18.5,11,9.86,0,0.08,0,0,2,0,0.53,10.9,0,29.3,14.3,-1.2,-15,43.5,47,0,0,0,0,0,0,0,0,0,0,0,0,1.84,5.71,0,0,0,0,0,0,0,0,0,85,0.65,0.01,4.7,1300,0,0,100,0.33,0,30,70,0.8,-700,0,0,84,0.5,0.15,26,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.4917,0.4808,0.0108,0.0375,7.03,9.47,5.5,3.33,0.169,chargers,la chargers,l,la chargers5300,38746-12548:Los Angeles Chargers,38746-12548,D,l,Los Angeles Chargers,chargers,4.666666667,3,5300,LAC@MIA,LAC,MIA,,,,Angeles,LA,la chargers,la chargers5300
la rams4300,0,LA Rams,4300,LA,TB,,,8.8,15,2.1,2.16,2,10.5,6,6.64,0,0.32,0,0,5,0,0.82,5.9,0,28.8,19.8,-1.7,-9,48.5,58,0,0,0,0,0,0,0,0,0,0,0,0,2.61,6.16,0,0,0,0,0,0,0,0,0,71,0.46,0.01,8.8,-100,0,0,100,1,0,40,8.6,1.9,-1700,0,0,84,0.56,0.16,25,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,0.4757,0.4787,0.0151,0.0471,7.37,9.8,50,30,0.2041,rams,la rams,l,la rams4300,38746-12538:Los Angeles Rams,38746-12538,D,l,Los Angeles Rams,rams,8.666666667,3,4300,TB@LAR,LAR,TB,,,,Angeles,LA,la rams,la rams4300
miami2500,0,Miami,2500,MIA,LAC,,,4.7,12.8,0.8,3.85,1.9,0.5,0,0.85,0,0.34,0,0,1,0,1,-0.7,0,14.3,29.3,0.3,15,43.5,53,0,0,0,0,0,0,0,0,0,0,0,0,2.94,5.25,0,0,0,0,0,0,0,0,0,85,0.65,0.01,-3,-500,0,0,0,0,1,10,6.3,1.3,-3500,0,0,72,0.44,0.27,18,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.5273,0.5019,0.0141,0.0632,8.68,11.25,6.2,3.29,0.2444,miami,miami,m,miami2500,38746-12539:Miami Dolphins,38746-12539,D,m,Miami Dolphins,dolphins,0.666666667,3,2500,LAC@MIA,MIA,LAC,,,,Dolphins,Dolphins,miami,miami2500
minnesota4000,0,Minnesota,4000,MIN,@CHI,,,8.1,14.5,1.4,2.42,2,3,2,5.68,0,0.54,0,0,4,0,0.83,-0.8,0,19.5,18.5,2,-1,38,53,0,0,0,0,0,0,0,0,0,0,0,0,1.85,8.02,0,0,0,0,0,0,0,0,0,67,0.89,0.16,9.7,-300,0,0,100,0.66,0,30,7.8,1.9,-2000,0,0,90,0.52,0.09,21,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.4753,0.5062,0.0102,0.0292,6.28,7.93,3.92,2.63,0.1849,minnesota,minnesota,m,minnesota4000,38746-12540:Minnesota Vikings,38746-12540,D,m,Minnesota Vikings,vikings,9.666666667,3,4000,MIN@CHI,MIN,CHI,,,,Vikings,Vikings,minnesota,minnesota4000
new england4800,0,New England,4800,NE,@BUF,,,8.3,14.7,1.2,0.05,1.7,14.5,25,8.25,0,0.16,0,0,4,0,0.76,1.9,0,24.3,17.3,-1,-7,41.5,76,0,0,0,0,0,0,0,0,0,0,0,0,2.51,4.35,0,0,0,0,0,0,0,0,0,64,0.55,0,20.3,1000,0,0,100,1,0,30,10.3,3.7,-1200,0,0,88,0.61,0.11,26,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.4398,0.4722,0.0164,0.0336,6.47,7.64,3.54,2.5,0.1963,england,new england,n,new england4800,38746-12541:New England Patriots,38746-12541,D,n,New England Patriots,patriots,20.33333333,3,4800,NE@BUF,NE,BUF,,,,England,England,new england,new england4800
ny giants3800,0,NY Giants,3800,NYG,WAS,,,7.1,13.8,1.4,2.07,1.9,0.5,24,5.03,0,0.57,0,0,2,0,0.5,3.8,0,25.5,22.5,1,-3,48,57,0,0,0,0,0,0,0,0,0,0,0,0,2.5,4.63,0,0,0,0,0,0,0,0,0,79,0.39,0,1,400,0,0,66,0.33,0.33,30,5.5,0.3,-2200,0,0,81,0.31,0.18,22,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.5062,0.4765,0.0136,0.0515,8.1,10.87,5.14,3.25,0.227,giants,ny giants,n,ny giants3800,38746-12543:New York Giants,38746-12543,D,n,New York Giants,giants,1.666666667,3,3800,WAS@NYG,NYG,WAS,,,,York,NY,ny giants,ny giants3800
oakland3400,0,Oakland,3400,OAK,@IND,,,5.9,14.1,1.1,2.15,1.7,0.5,10,3.75,0,0.7,0,0,1,0,0.82,-2.9,0,20.3,25.8,1.5,5.5,46,46,0,0,0,0,0,0,0,0,0,0,0,0,2.69,2.07,0,0,0,0,0,0,0,0,0,0,0,0,2.3,-400,0,0,66,0,0.33,30,40,-0.4,-2600,0,0,76,0.19,0.23,21,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.5083,0.4909,0.0133,0.0552,8.22,11.38,6.4,4.15,0.2033,oakland,oakland,o,oakland3400,38746-12537:Oakland Raiders,38746-12537,D,o,Oakland Raiders,raiders,2,3,3400,OAK@IND,OAK,IND,,,,Raiders,Raiders,oakland,oakland3400
seattle3700,0,Seattle,3700,SEA,@ARI,,,7.7,15,1.2,2.99,2.1,3,16,4.71,0,0.74,0,0,1,0,0.5,0.6,0,27.3,21.8,1.8,-5.5,49,61,0,0,0,0,0,0,0,0,0,0,0,0,0.91,6.35,0,0,0,0,0,0,0,0,0,0,0,0,5.7,-800,0,0,100,0.33,0,30,6.8,10,-2300,0,0,92,0.36,0.08,25,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0.5154,0.4692,0.0057,0.0425,7.6,8.5,4.92,3.4,0.1838,seattle,seattle,s,seattle3700,38746-12550:Seattle Seahawks,38746-12550,D,s,Seattle Seahawks,seahawks,5.666666667,3,3700,SEA@ARI,SEA,ARI,,,,Seahawks,Seahawks,seattle,seattle3700
tampa bay3200,0,Tampa Bay,3200,TB,@LA,,,5.3,14.5,0.9,2.19,1.7,0.5,15,3.11,0,0.81,0,0,1,0,0.76,-2.4,0,19.8,28.8,-0.2,9,48.5,42,0,0,0,0,0,0,0,0,0,0,0,0,1.55,6,0,0,0,0,0,0,0,0,0,71,0.46,0.01,9.7,-300,0,0,100,1,0,30,5.6,0.9,-2800,0,0,80,0.4,0.2,20,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.5164,0.4805,0.0084,0.0503,7.91,9.75,5.13,30,0.2628,bay,tampa bay,t,tampa bay3200,38746-12551:Tampa Bay Buccaneers,38746-12551,D,t,Tampa Bay Buccaneers,buccaneers,9.666666667,3,3200,TB@LAR,TB,LAR,,,,Bay,Bay,tampa bay,tampa bay3200
tennessee3500,0,Tennessee,3500,TEN,@ATL,,,7.1,13.4,0.8,3.03,2,0.5,11,4.07,0,0.43,0,0,1,0,0.81,1,0,21.3,24.8,0.8,3.5,46,48,0,0,0,0,0,0,0,0,0,0,0,0,1.5,5.79,0,0,0,0,0,0,0,0,0,0,0,0,8.3,-200,0,0,50,0.5,0.5,40,7.5,1.6,-2500,0,0,80,0.56,0.2,25,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.4935,0.4732,0.0083,0.0373,6.84,7.75,4.14,2.8,0.2097,tennessee,tennessee,t,tennessee3500,38746-12534:Tennessee Titans,38746-12534,D,t,Tennessee Titans,titans,10.66666667,3,3500,TEN@ATL,TEN,ATL,,,,Titans,Titans,tennessee,tennessee3500
washington4100,0,Washington,4100,WAS,@NYG,,,7,13.7,1.2,1,1.7,0.5,9,6,0,0.52,0,0,1,0,0.69,-3.1,0,22.5,25.5,0.5,3,48,43,0,0,0,0,0,0,0,0,0,0,0,0,2.28,7.4,0,0,0,0,0,0,0,0,0,79,0.39,0,3,600,0,0,75,0.25,0.25,40,60,0.6,-1900,0,0,79,0.33,0.2,24,DEF,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4,0.5275,0.5068,0.0125,0.0454,8.17,9.8,4.87,3.29,0.1973,washington,washington,w,washington4100,38746-12552:Washington Redskins,38746-12552,D,w,Washington Redskins,redskins,2.333333333,3,4100,WAS@NYG,WAS,NYG,,,,Redskins,Redskins,washington,washington4100
allen6800qbk,0,Kyle Allen,6800,CAR,@HOU,,,17,25.6,8.8,2.2,2.5,3,3.28,14.8,0,0.68,0.91,4.8,1,0,0.39,2.8,43,21,26.5,0.5,5.5,47.5,34,13,19,175,68,9.2,10.56,2,43,21.1,52.6,22.8,10.5,0,3.6,2,3,6,2.3,0.3,0.375,2.8,2,1.2,0,0,0,6.1,800,0.2,0.1,25,0.25,0.75,40,8.5,2.3,800,0.38,0.2,20,0.2,0.4,10,QB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,kyle allen,k,allen6800qbk,38746-53095:Kyle Allen,38746-53095,QB,k,Kyle Allen,allen,24.34000015,1,6800,CAR@HOU,CAR,HOU,,,,ryland,ryland,kyle,allen6800qbk
allen7400qbj,0,Joshua Allen,7400,BUF,NE,,,16.6,27.9,9.8,0.62,2.2,0.5,11.72,15.98,0,0.97,1,2.1,1,0,0.24,-2.3,65,17.3,24.3,-1,7,41.5,24,16,29,192,55,6.5,4.79,0.9,41,15.3,62.3,16.4,3.1,3.8,5.8,7,18,53,6.9,0.7,0.581,3.27,1.07,0.73,64,0.55,0,19.8,500,0.44,0.27,100,1,0,30,14.5,2.3,1400,0.37,0.22,52,0.38,0.23,21,QB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,allen,joshua allen,j,allen7400qbj,38746-62239:Josh Allen,38746-62239,QB,j,Josh Allen,allen,19.83333333,3,7400,NE@BUF,BUF,NE,,,,ryland,ryland,josh,allen7400qbj
brady7800qbt,0,Tom Brady,7800,NE,@BUF,,,16.9,27.2,9.3,0.13,2.2,0.5,4.7,16.77,0,0.93,0,0.7,0,0,0.65,-3.8,70,24.3,17.3,-1,-7,41.5,76,23,36,288,66,8,7.87,1.9,42,28.3,56.8,11.5,5.3,1.7,3,1,1,1,1,0.2,0.318,6.44,3.44,1.5,64,0.55,0,23.5,500,0.62,0.33,100,1,0,30,19,10,1800,0.49,0.27,79,0.34,0.06,29,QB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brady,tom brady,t,brady7800qbt,38746-6498:Tom Brady,38746-6498,QB,t,Tom Brady,brady,23.48000081,3,7800,NE@BUF,NE,BUF,,,,ryland,ryland,tom,brady7800qbt
brissett7300qbj,0,Jacoby Brissett,7300,IND,OAK,,,17.4,26.2,9.3,1.61,2.4,0.5,23.5,15.79,0,0.86,1,3.6,1,0,0.19,0.8,37,25.8,20.3,0,-5.5,46,54,13,19,129,71,6.8,6.83,1.4,16,17.9,52.6,25.3,7.4,1.1,5.9,3,2,5,1.6,0,0.35,1.25,0.63,0.44,0,0,0,18.2,1300,0.49,0.27,100,1,0,30,30,0.6,1300,0.13,0.08,14,0.14,0.71,21,QB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,brissett,jacoby brissett,j,brissett7300qbj,38746-30231:Jacoby Brissett,38746-30231,QB,j,Jacoby Brissett,brissett,18.21333313,3,7300,OAK@IND,IND,OAK,,,,ryland,ryland,jacoby,brissett7300qbj
carr6800qbd,0,Derek Carr,6800,OAK,@IND,,,15.6,23.4,8,0.8,2.3,0.5,13.46,14.8,0,0.6,1,0.5,1,0,0.5,1.6,62,20.3,25.8,1.5,5.5,46,46,23,33,238,68,7.1,6.13,1.3,31,20.6,49.1,26.1,3.9,1.5,9.1,1,3,4,2.7,0.1,0.32,3.94,2.5,0.88,0,0,0,14.4,-400,0.39,0.24,100,0.5,0,40,13.5,-1,800,0.35,0.22,73,0.3,0.08,23,QB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,carr,derek carr,d,carr6800qbd,38746-45859:Derek Carr,38746-45859,QB,d,Derek Carr,carr,14.31999969,3,6800,OAK@IND,OAK,IND,,,,ryland,ryland,derek,carr6800qbd
cousins6900qbk,0,Kirk Cousins,6900,MIN,@CHI,,,14.3,21.6,7.2,-0.7,2.1,0.5,7.32,15,0,0.47,0,0,0,0,0.19,-2.4,63,19.5,18.5,2,-1,38,53,22,32,227,68,7.1,6.3,1.5,35,16.9,63.3,16.3,4.7,2.2,5.6,2,4,6,2.3,0.1,0.409,5.2,2.33,1.2,67,0.89,0.16,12.6,-500,0.49,0.21,100,0,0,30,15.9,-0.6,900,0.43,0.25,78,0.31,0.05,19,QB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cousins,kirk cousins,k,cousins6900qbk,38746-22038:Kirk Cousins,38746-22038,QB,k,Kirk Cousins,cousins,12.59333293,3,6900,MIN@CHI,MIN,CHI,,,,ryland,ryland,kirk,cousins6900qbk
flacco6400qbj,0,Joe Flacco,6400,DEN,JAX,,,13.6,22.7,6.7,-0.42,2.1,0.5,23.02,14.02,0,0.54,0,0,1,0,0.24,0.1,72,19.8,17.3,-0.5,-2.5,37,55,25,40,261,62,6.5,5.53,0.9,40,19.7,57.8,20.3,2.3,1.8,5.2,1,3,4,2.9,0,0.692,3.69,1.69,0.69,86,0.08,0.01,13.1,-600,0.32,0.18,100,0.5,0,40,8.5,-0.3,400,0.19,0.12,45,0.22,0.4,22,QB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,flacco,joe flacco,j,flacco6400qbj,38746-6714:Joe Flacco,38746-6714,QB,j,Joe Flacco,flacco,12.50666682,3,6400,JAC@DEN,DEN,JAC,,,,ryland,ryland,joe,flacco6400qbj
goff7700qbj,0,Jared Goff,7700,LA,TB,,,19.3,28,11.9,2.73,2.5,6.5,23.68,16.57,0,0.78,1,5,1,0,0.55,0.1,67,28.8,19.8,-1.7,-9,48.5,58,22,35,267,62,7.6,6.58,1.7,35,15.6,69,18.2,4.9,2.6,6.2,3,5,6,2.1,0.2,0.34,6.8,3.27,1.33,71,0.46,0.01,15.5,-100,0.38,0.22,100,0.25,0,40,17.4,0,1700,0.43,0.26,59,0.29,0.25,27,QB,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,goff,jared goff,j,goff7700qbj,38746-38435:Jared Goff,38746-38435,QB,j,Jared Goff,goff,15.24000041,3,7700,TB@LAR,LAR,TB,,,,ryland,ryland,jared,goff7700qbj
