RylandID_master,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,act_pts,lev_rank,leverage,buzz,sr,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master
hunt5900rbk,84.18,Kareem Hunt,5900,CLE,LAC,,,9.81,12.7,6.9,0.88,1.7,3.4,8.93,13.2,0.0,0.82,2.2,1.0,5.0,0.0,0.95,6.6,31.0,22.5,24.0,-0.8,1.5,46.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,44.0,4.3,0.4,0.494,1.5,0.56,0.28,62.0,0.38,0.0,9.4,-400,0.64,0.26,55.0,0.33,0.44,90.0,9.4,0.6,-100.0,0.71,0.3,24.0,0.16,0.24,25.0,RB,50,0.3,0.295,0.465,10.0,3.0,2.0,15.0,10.0,60.0,0.1,0.0,0.095,0.381,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hunt,kareem hunt,k,hunt5900rbk
edmonds5700rbc,78.57,Chase Edmonds,5700,MIA,@NYJ,,,7.63,10.1,5.2,-0.8,1.3,1.3,8.43,0.1,-1.0,0.77,0.9,0.5,3.0,0.0,0.86,6.1,34.0,25.0,21.5,1.5,-3.5,46.5,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,35.0,4.2,0.3,0.535,1.29,0.76,0.41,61.0,0.49,0.0,8.8,-100,0.91,0.33,87.0,0.37,0.0,80.0,8.6,1.1,-300.0,0.72,0.25,53.0,0.23,0.15,26.0,RB,50,0.364,0.327,0.532,8.0,3.0,2.0,19.0,9.0,7.7,0.1,0.0,0.267,0.5329999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edmonds,chase edmonds,c,edmonds5700rbc
fournette7800rbl,77.51,Leonard Fournette,7800,TB,ATL,,,15.06,19.4,10.7,1.4,1.9,23.5,13.66,30.9,-4.0,0.65,7.0,0.94,10.0,0.0,0.2,3.8,47.0,28.3,18.3,-0.5,-10.0,46.5,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,60.0,4.3,0.6,0.531,3.24,1.82,1.24,84.0,0.57,0.0,11.1,600,0.56,0.22,75.0,0.37,0.25,80.0,14.9,50.0,1800.0,0.71,0.32,64.0,0.35,0.17,28.0,RB,50,0.667,0.637,0.711,14.0,6.0,5.0,31.0,13.0,6.3,0.2,0.0,0.158,0.5529999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fournette,leonard fournette,l,fournette7800rbl
mccaffrey8700rbc,76.53,C. McCaffrey,8700,CAR,SF,,,14.79,19.2,10.4,-1.12,1.7,9.5,15.91,19.9,4.0,0.92,1.3,1.0,9.0,0.0,0.92,1.1,41.0,17.0,23.0,-1.5,6.0,40.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,63.0,4.9,0.1,0.562,0.94,0.18,0.12,67.0,0.5,0.0,15.7,-800,0.79,0.33,100.0,0.5,0.0,80.0,15.4,20.0,2700.0,0.81,0.37,41.0,0.16,0.08,24.0,RB,50,0.16699999999999998,0.638,0.726,13.0,5.0,5.0,39.0,17.0,80.0,0.3,0.0,0.091,0.364,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mccaffrey,c. mccaffrey,c,mccaffrey8700rbc
mostert5800rbr,75.44,Raheem Mostert,5800,MIA,@NYJ,,,11.16,14.8,7.5,2.48,1.9,8.9,8.68,18.7,-4.0,0.65,4.8,1.0,4.0,0.0,0.25,6.1,33.0,25.0,21.5,1.5,-3.5,46.5,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,36.0,3.8,0.0,0.48700000000000004,0.29,0.18,0.12,61.0,0.49,0.0,6.1,300,0.51,0.19,85.0,0.14,0.14,70.0,5.7,0.0,-200.0,0.48,0.17,23.0,0.03,0.07,26.0,RB,50,0.0,0.531,0.563,9.0,2.0,1.0,14.0,8.0,9.3,0.0,0.0,0.0,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mostert,raheem mostert,r,mostert5800rbr
gainwell5200rbk,75.27,Kenneth Gainwell,5200,PHI,@ARI,,,5.07,6.6,3.5,-2.11,1.0,0.2,7.18,2.0,3.0,0.91,0.0,0.0,4.0,0.0,0.92,4.1,18.0,27.0,21.5,3.7,-5.5,48.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,15.0,4.1,0.3,0.508,1.17,0.67,0.28,0.0,0.0,0.0,4.1,-100,0.82,0.19,23.0,0.15,0.61,13.0,5.1,-1.5,-800.0,0.81,0.28,25.0,0.17,0.45,35.0,RB,50,0.172,0.096,0.27399999999999997,3.0,2.0,1.0,10.0,5.0,6.7,0.1,0.0,0.35700000000000004,0.643,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gainwell,kenneth gainwell,k,gainwell5200rbk
moss5100rbz,74.44,Zack Moss,5100,BUF,PIT,,,3.81,5.1,2.5,-3.12,0.7,0.4,6.93,0.7,-9.0,0.49,0.0,0.0,6.0,0.0,0.88,3.3,23.0,29.5,15.5,1.2,-14.0,45.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,20.0,3.7,0.1,0.41600000000000004,1.0,0.47,0.18,57.0,0.68,0.0,2.2,0,0.55,0.2,25.0,0.16,0.75,12.0,40.0,-2.5,-900.0,0.51,0.17,38.0,0.09,0.41,31.0,RB,50,0.071,0.16699999999999998,0.348,5.0,2.0,1.0,13.0,7.0,7.4,0.0,0.0,0.071,0.35700000000000004,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,moss,zack moss,z,moss5100rbz
cook4700rbj,73.68,James Cook,4700,BUF,PIT,,,2.65,3.5,1.8,-3.28,0.6,0.3,5.93,9.1,-10.0,0.46,0.0,0.0,7.0,0.0,0.92,3.3,8.0,29.5,15.5,1.2,-14.0,45.0,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14.0,4.5,0.0,0.385,1.25,0.0,0.0,57.0,0.68,0.0,5.4,-600,0.86,0.54,83.0,0.08,0.0,12.0,4.4,-0.8,-1300.0,0.88,0.55,68.0,0.06,0.18,16.0,RB,50,0.0,0.126,0.12,3.0,1.0,1.0,9.0,2.0,9.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cook,james cook,j,cook4700rbj
henry8900rbd,73.39,Derrick Henry,8900,TEN,@WAS,,,15.33,20.2,10.4,-1.08,1.7,15.7,16.41,26.2,5.0,0.94,5.7,1.0,9.0,0.0,0.32,4.1,43.0,22.0,21.0,0.5,-1.0,43.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,91.0,4.0,1.1,0.462,1.59,0.65,0.47,61.0,0.45,0.0,13.1,-800,0.6,0.36,33.0,0.33,0.66,12.0,15.2,0.2,2900.0,0.59,0.35,24.0,0.2,0.34,29.0,RB,50,0.75,0.784,0.708,22.0,2.0,1.0,15.0,8.0,10.0,0.0,0.0,0.348,0.609,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,henry,derrick henry,d,henry8900rbd
hilliard5000rbd,72.94,Dontrell Hilliard,5000,TEN,@WAS,,,4.83,6.4,3.3,-1.85,1.0,0.1,6.68,10.3,7.0,0.96,0.0,0.0,5.0,0.0,0.93,4.1,24.0,22.0,21.0,0.5,-1.0,43.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,37.0,6.2,0.2,0.483,0.59,0.18,0.06,61.0,0.45,0.0,7.6,-500,1.75,0.54,38.0,0.23,0.0,13.0,70.0,0.5,-1000.0,0.74,0.29,32.0,0.19,0.16,31.0,RB,50,0.2,0.263,0.37,6.0,3.0,2.0,19.0,11.0,7.3,0.2,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hilliard,dontrell hilliard,d,hilliard5000rbd
conner6700rbj,72.26,James Conner,6700,ARI,PHI,,,11.26,14.6,8.0,0.34,1.7,9.5,10.92,6.8,-8.0,0.52,2.2,0.6,3.0,0.0,0.88,-4.7,43.0,21.5,27.0,-3.8,5.5,48.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,48.0,3.7,0.8,0.515,2.29,1.59,1.06,0.0,0.0,0.0,8.1,-1000,0.52,0.2,62.0,0.37,0.37,80.0,13.4,3.7,700.0,0.81,0.31,61.0,0.42,0.19,26.0,RB,50,0.632,0.42,0.621,12.0,3.0,3.0,29.0,14.0,9.4,0.2,0.0,0.33299999999999996,0.556,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conner,james conner,j,conner6700rbj
wilson6500rbj,71.31,Jeff Wilson Jr.,6500,SF,@CAR,,,12.66,16.7,8.6,2.24,1.9,19.3,10.42,19.7,-5.0,0.61,8.3,0.95,6.0,0.0,0.16,3.2,29.0,23.0,17.0,2.0,-6.0,40.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,42.0,4.0,0.2,0.478,1.41,0.94,0.53,67.0,0.5,0.0,10.0,1000,0.63,0.27,100.0,0.33,0.0,60.0,8.5,1.3,500.0,0.73,0.29,44.0,0.16,0.08,25.0,RB,50,0.188,0.305,0.46799999999999997,10.0,1.0,1.0,6.0,4.0,6.4,0.0,0.0,0.105,0.42100000000000004,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,wilson,jeff wilson jr.,j,wilson6500rbj
ekeler9000rba,71.04,Austin Ekeler,9000,LAC,@CLE,,,15.39,19.8,10.9,-1.27,1.7,8.1,16.66,33.9,10.0,0.97,6.1,0.93,8.0,0.0,0.1,1.1,43.0,24.0,22.5,-0.8,-1.5,46.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,48.0,3.8,0.8,0.502,3.53,1.59,0.88,62.0,0.38,0.0,17.1,-400,0.92,0.45,71.0,0.42,0.28,70.0,18.4,3.7,3000.0,0.97,0.43,66.0,0.29,0.16,24.0,RB,50,0.75,0.488,0.631,12.0,6.0,4.0,43.0,17.0,8.8,0.4,0.0,0.27899999999999997,0.605,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ekeler,austin ekeler,a,ekeler9000rba
elliott6200rbe,70.37,Ezekiel Elliott,6200,DAL,@LA,,,9.55,12.6,6.5,-0.12,1.5,3.3,9.67,7.8,1.0,0.85,1.7,0.25,4.0,0.0,0.88,-1.9,44.0,18.5,24.0,-2.0,5.5,42.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,52.0,3.8,0.4,0.478,2.59,1.0,0.76,0.0,0.0,0.0,8.1,-1000,0.49,0.2,66.0,0.5,0.33,60.0,10.4,-0.9,200.0,0.57,0.24,50.0,0.2,0.37,24.0,RB,50,0.583,0.474,0.6509999999999999,13.0,3.0,2.0,15.0,10.0,5.8,0.1,0.0,0.24100000000000002,0.44799999999999995,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,elliott,ezekiel elliott,e,elliott6200rbe
akers6100rbc,70.05,Cam Akers,6100,LA,DAL,,,7.99,10.4,5.6,-1.43,1.3,2.2,9.42,3.3,-2.0,0.73,0.9,0.0,3.0,0.0,0.86,1.1,20.0,24.0,18.5,-1.0,-5.5,42.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,24.0,2.8,0.2,0.535,0.76,0.29,0.12,0.0,0.0,0.0,7.2,600,0.55,0.28,83.0,0.5,0.16,60.0,6.6,0.4,100.0,0.66,0.33,32.0,0.16,0.08,25.0,RB,50,0.33299999999999996,0.358,0.32899999999999996,8.0,1.0,1.0,5.0,3.0,5.6,0.0,0.0,0.091,0.455,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,akers,cam akers,c,akers6100rbc
harris6600rbn,69.62,Najee Harris,6600,PIT,@BUF,,,10.28,13.7,6.9,-0.39,1.6,6.0,10.67,5.1,-3.0,0.68,2.6,0.17,4.0,0.0,0.93,-1.2,53.0,15.5,29.5,-3.3,14.0,45.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,71.0,3.9,0.4,0.503,2.41,1.29,0.94,57.0,0.68,0.0,10.4,-1600,0.6,0.24,77.0,0.22,0.22,90.0,12.7,0.4,600.0,0.56,0.24,66.0,0.22,0.25,27.0,RB,50,0.583,0.695,0.7959999999999999,18.0,4.0,3.0,19.0,9.0,5.8,0.2,0.0,0.156,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harris,najee harris,n,harris6600rbn
sanders7600rbm,68.18,Miles Sanders,7600,PHI,@ARI,,,12.09,15.7,8.5,-1.07,1.6,5.2,13.16,7.4,5.0,0.94,3.0,1.0,7.0,0.0,0.12,4.1,36.0,27.0,21.5,3.7,-5.5,48.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,78.0,5.5,0.3,0.5870000000000001,1.83,0.83,0.5,0.0,0.0,0.0,12.7,1100,0.63,0.3,100.0,0.3,0.0,13.0,11.0,1.6,1600.0,0.66,0.3,71.0,0.25,0.05,35.0,RB,50,0.13,0.474,0.52,14.0,2.0,1.0,7.0,5.0,3.8,0.0,0.0,0.094,0.406,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,sanders,miles sanders,m,sanders7600rbm
mckissic5100rbj,68.07,J.D. McKissic,5100,WAS,TEN,,,7.49,9.8,5.2,0.56,1.5,0.7,6.93,6.2,3.0,0.91,0.0,0.0,2.0,0.0,0.95,-3.1,34.0,21.0,22.0,-0.5,1.0,43.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,20.0,4.4,0.1,0.5,0.39,0.17,0.06,61.0,0.45,0.0,8.0,-100,0.8,0.22,100.0,0.4,0.0,50.0,8.5,0.7,-900.0,0.84,0.25,42.0,0.19,0.07,26.0,RB,50,0.14300000000000002,0.161,0.474,4.0,5.0,4.0,34.0,12.0,7.5,0.1,0.0,0.33299999999999996,0.33299999999999996,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,mckissic,j.d. mckissic,j,mckissic5100rbj
burkhead5100rbr,67.34,Rex Burkhead,5100,HOU,@JAX,,,4.96,6.5,3.4,-1.97,1.0,0.6,6.93,3.8,-4.0,0.65,0.0,0.0,3.0,0.0,0.93,5.6,28.0,18.3,25.3,-1.7,7.0,43.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,29.0,3.5,0.2,0.457,1.35,1.0,0.53,79.0,0.64,0.01,6.3,0,0.66,0.22,75.0,0.5,0.25,80.0,7.2,1.9,-900.0,0.57,0.26,62.0,0.29,0.2,24.0,RB,50,0.429,0.341,0.45799999999999996,8.0,3.0,2.0,17.0,8.0,70.0,0.1,0.0,0.111,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burkhead,rex burkhead,r,burkhead5100rbr
henderson6100rbd,66.60,D. Henderson Jr.,6100,LA,DAL,,,7.54,10.0,5.0,-1.88,1.2,0.9,9.42,5.0,1.0,0.85,0.4,0.0,4.0,0.0,0.41,1.1,39.0,24.0,18.5,-1.0,-5.5,42.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,44.0,4.3,0.3,0.5529999999999999,1.65,0.82,0.35,0.0,0.0,0.0,6.8,-100,0.79,0.2,83.0,0.33,0.16,60.0,8.7,0.0,100.0,0.65,0.22,36.0,0.2,0.28,25.0,RB,50,0.429,0.478,0.611,10.0,3.0,2.0,10.0,6.0,4.6,0.3,0.0,0.15,0.65,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,henderson,d. henderson jr.,d,henderson6100rbd
hall6600rbb,66.52,Breece Hall,6600,NYJ,MIA,,,11.91,15.3,8.5,1.24,1.8,13.8,10.67,26.7,-6.0,0.58,8.7,0.95,5.0,0.0,0.1,2.2,35.0,21.5,25.0,0.5,3.5,46.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,44.0,4.7,0.3,0.5,2.75,1.5,0.5,61.0,0.49,0.0,12.3,200,0.75,0.35,100.0,0.75,0.0,80.0,10.1,6.5,600.0,0.61,0.29,80.0,0.6,0.2,10.0,RB,50,1.0,0.509,0.474,9.0,7.0,3.0,28.0,12.0,7.5,0.3,0.0,0.16699999999999998,0.833,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hall,breece hall,b,hall6600rbb
harris7200rbd,66.30,Damien Harris,7200,NE,DET,,,11.49,14.9,8.1,-0.68,1.6,8.3,12.17,1.7,-2.0,0.73,7.4,1.0,5.0,0.0,0.02,7.8,25.0,24.8,21.8,-0.5,-3.0,46.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,66.0,4.9,1.1,0.563,3.18,2.18,1.06,60.0,0.51,0.0,13.4,900,0.86,0.53,100.0,0.75,0.0,80.0,13.4,4.4,1200.0,0.89,0.54,77.0,0.44,0.07,27.0,RB,50,0.68,0.47200000000000003,0.41600000000000004,13.0,1.0,1.0,7.0,5.0,6.4,0.0,0.0,0.34,0.723,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,harris,damien harris,d,harris7200rbd
robinson8000rbj,65.96,James Robinson,8000,JAX,HOU,,,12.61,16.6,8.6,-1.55,1.6,2.4,14.16,4.9,15.0,0.98,8.7,1.0,5.0,0.0,0.02,8.3,35.0,25.3,18.3,1.8,-7.0,43.5,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,56.0,4.5,0.6,0.431,1.94,1.18,0.76,79.0,0.64,0.01,13.5,1800,0.82,0.37,87.0,0.87,0.12,80.0,11.6,1.7,2000.0,0.77,0.33,56.0,0.39,0.21,23.0,RB,50,0.667,0.53,0.5379999999999999,12.0,2.0,1.0,11.0,7.0,6.9,0.1,0.0,0.19399999999999998,0.355,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,robinson,james robinson,j,robinson8000rbj
gibson6300rba,65.36,Antonio Gibson,6300,WAS,TEN,,,7.92,10.5,5.3,-2.0,1.3,1.6,9.92,5.4,1.0,0.85,1.7,0.0,4.0,0.0,0.88,-3.1,38.0,21.0,22.0,-0.5,1.0,43.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,59.0,3.8,0.5,0.49200000000000005,3.56,1.94,1.44,61.0,0.45,0.0,10.8,-500,0.63,0.28,100.0,0.5,0.0,80.0,12.1,3.2,300.0,0.63,0.32,76.0,0.46,0.1,30.0,RB,50,0.727,0.489,0.5579999999999999,15.0,3.0,2.0,18.0,10.0,6.1,0.1,0.0,0.161,0.429,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gibson,antonio gibson,a,gibson6300rba
chubb9400rbn,64.91,Nick Chubb,9400,CLE,LAC,,,15.24,20.6,9.9,-2.41,1.6,5.1,17.65,25.4,17.0,0.99,6.5,0.87,9.0,0.0,0.06,6.6,35.0,22.5,24.0,-0.8,1.5,46.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,90.0,5.7,0.7,0.525,2.39,1.44,0.78,62.0,0.38,0.0,22.1,1600,0.99,0.55,100.0,0.44,0.0,90.0,18.3,3.8,3400.0,1.02,0.52,56.0,0.28,0.2,25.0,RB,50,0.588,0.628,0.5479999999999999,16.0,1.0,1.0,12.0,9.0,8.4,0.1,0.0,0.19,0.452,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chubb,nick chubb,n,chubb9400rbn
white5800rbr,64.86,Rachaad White,5800,TB,ATL,,,5.51,7.4,3.6,-3.17,1.0,0.4,8.68,5.7,2.0,0.88,0.4,1.0,6.0,0.0,0.32,3.8,14.0,28.3,18.3,-0.5,-10.0,46.5,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.9,0.3,0.636,1.0,0.5,0.5,84.0,0.57,0.0,4.6,800,0.92,0.33,37.0,0.37,0.37,80.0,4.1,1.5,-200.0,0.82,0.29,36.0,0.27,0.45,11.0,RB,50,1.0,0.08,0.217,2.0,2.0,1.0,14.0,4.0,8.1,0.0,0.0,0.33299999999999996,0.667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,white,rachaad white,r,white5800rbr
ingram6000rbm,64.75,Mark Ingram II,6000,NO,SEA,,,5.87,7.8,3.9,-3.3,1.0,0.2,9.17,3.6,7.0,0.96,0.0,0.0,5.0,0.0,0.41,6.7,29.0,25.5,20.0,2.2,-5.5,45.5,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,3.7,0.1,0.387,1.21,0.42,0.16,0.0,0.0,0.0,5.5,500,0.62,0.23,83.0,0.16,0.16,60.0,70.0,-0.4,0.0,0.57,0.24,56.0,0.17,0.17,23.0,RB,50,0.25,0.35700000000000004,0.461,9.0,2.0,2.0,12.0,7.0,5.8,0.0,0.0,0.11800000000000001,0.294,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ingram,mark ingram ii,m,ingram6000rbm
pollard5700rbt,64.70,Tony Pollard,5700,DAL,@LA,,,7.77,10.4,5.2,-0.66,1.4,1.1,8.43,14.6,3.0,0.91,0.0,0.0,3.0,0.0,0.94,-1.9,26.0,18.5,24.0,-2.0,5.5,42.5,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,42.0,4.9,0.1,0.473,1.41,0.29,0.12,0.0,0.0,0.0,8.7,200,0.71,0.31,66.0,0.5,0.33,60.0,90.0,1.3,-300.0,0.75,0.35,66.0,0.37,0.12,24.0,RB,50,0.2,0.4,0.39,8.0,3.0,2.0,22.0,14.0,90.0,0.0,0.0,0.063,0.43799999999999994,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pollard,tony pollard,t,pollard5700rbt
michel5300rbs,63.80,Sony Michel,5300,LAC,@CLE,,,4.34,5.8,2.9,-3.09,0.8,0.2,7.43,0.0,-2.0,0.73,0.0,0.0,1.0,0.0,0.86,1.1,31.0,24.0,22.5,-0.8,-1.5,46.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,46.0,4.0,0.2,0.48100000000000004,2.61,1.39,0.44,62.0,0.38,0.0,3.1,300,0.44,0.22,62.0,0.25,0.25,80.0,6.2,-0.4,-700.0,0.46,0.2,61.0,0.19,0.3,26.0,RB,50,0.375,0.51,0.478,11.0,2.0,1.0,8.0,6.0,6.3,0.1,0.0,0.07,0.395,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,michel,sony michel,s,michel5300rbs
