,week,playid,rating,RylandID_master,name,salary,team,opp,Unnamed: 6, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
55,1120,30403,90.8,conley4900wrc,Chris Conley,4900,JAX,PIT,,,8.3,11.4,4.8,3.2,1.7,1,1.8,5.1,2,0.88,1,0.2,2,0,0.03,1.9,40,18,29,0.2,11,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.47,0.2,72,0.76,0.11,8.1,0,1.35,0.2,100,1,0,30,6.9,0.9,-200,1.33,0.17,80,0.46,0.2,15,WR,0,0,0,0,5,2,38,21,13.1,0.3,7.1,0.182,0,0.144,0.174,0.156,0,0,0,0,0,0,0,0,0,0,conley,chris conley,c,conley4900wrc,51732-30403:Chris Conley,51732-30403,WR,c,Chris Conley,conley,5.655555725,9,4900,PIT@JAC,JAC,PIT,,,,ryland,ryland,chris,conley4900wrc
56,1120,30447,82.1,gurley6700rbt,Todd Gurley,6700,ATL,@NO,,,11.9,14.9,7.6,1.48,1.8,7,3.4,10.42,-8,0.56,0.25,0.6,3,0,0.59,-2.4,47,23,26.5,0.7,3.5,49.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,61,3.6,0.9,0.458,4.6,2,1.33,0,0,0,14.8,100,0.68,0.34,100,0.66,0,30,14,2.3,-400,0.71,0.3,82,0.52,0.17,17,RB,0.778,0.618,0.66,16,2,1,11,7,60,0.1,6.8,0.194,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0,gurley,todd gurley,t,gurley6700rbt,51732-30447:Todd Gurley II,51732-30447,RB,t,Todd Gurley II,gurley,14.20000034,9,6700,ATL@NO,ATL,NO,,,,ryland,ryland,todd,gurley6700rbt
57,1120,30635,87.55,davis7400rbm,Mike Davis,7400,CAR,DET,,,14.3,18.3,9.3,2.13,1.9,7,14.9,12.17,0,0.84,0.96,5,5,0,0.7,4.7,33,22,25,-1.5,3,47,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35,4.1,0.2,0.468,1.81,1,0.38,62,0.66,0.04,7,-300,0.61,0.22,20,0,0.8,50,7.6,0.3,2900,0.56,0.23,33,0.22,0.55,18,RB,0.154,0.359,0.539,8,4,4,26,10,6.2,0.2,0,0.105,0.316,0,0,0,0,0,0,0,0,0,0,0,0,0,davis,mike davis,m,davis7400rbm,51732-30635:Mike Davis,51732-30635,RB,m,Mike Davis,davis,12.55555556,9,7400,DET@CAR,CAR,DET,,,,ryland,ryland,mike,davis7400rbm
58,1120,30678,61,byrd5300wrd,Damiere Byrd,5300,NE,@HOU,,,5.5,9.1,3.7,-0.51,1,1,23.3,6.01,-10,0.6,0,0,0,0,0.05,2.2,49,26,23.5,1.2,-2.5,49.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0.07,0.07,0,0,0,6.4,200,1.59,0.11,60,0,0.2,50,6.6,1.3,700,1.5,0.13,66,0.26,0.2,15,WR,0,0,0,0,4,2,37,19,12.6,0.1,8.9,0.5,0,0.153,0.091,0.177,0,0,0,0,0,0,0,0,0,0,byrd,damiere byrd,d,byrd5300wrd,51732-30678:Damiere Byrd,51732-30678,WR,d,Damiere Byrd,byrd,5.837500095,8,5300,NE@HOU,NE,HOU,,,,ryland,ryland,damiere,byrd5300wrd
59,1120,31001,76.6,cooper6900wra,Amari Cooper,6900,DAL,@MIN,,,10.6,14.9,6.9,0.94,1.5,3,11.1,9.66,4,0.91,1,4.3,4,0,0.49,2.2,58,21.5,28.5,2.5,7,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.33,0.2,0,0,0,7.7,-900,1.15,0.14,66,0,0.33,30,11.1,-0.3,-200,1.31,0.19,70,0.05,0.29,17,WR,0,0,0,0,8,5,63,23,11.7,0.2,80,0.273,0,0.204,0.143,0.215,0,0,0,0,0,0,0,0,0,0,cooper,amari cooper,a,cooper6900wra,51732-31001:Amari Cooper,51732-31001,WR,a,Amari Cooper,cooper,12.23333316,9,6900,DAL@MIN,DAL,MIN,,,,ryland,ryland,amari,cooper6900wra
60,1120,31184,48.45,williams4500rbj,Jonathan Williams,4500,DET,@CAR,,,2.2,2.5,0.9,-2.73,0.5,0,0,4.93,0,0,0,0,0,0,0.87,0.8,6,25,22,1.5,-3,47,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,1.8,0,0.25,0,0,0,62,0.66,0.04,0,0,0,0,0,0,0,20,0.6,-1.3,-300,0.2,0.1,0,0,0.45,11,RB,0,0.054,0.098,2,0,0,3,3,11,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,williams,jonathan williams,j,williams4500rbj,51732-31184:Jonathan Williams,51732-31184,RB,j,Jonathan Williams,williams,0,1,4500,DET@CAR,DET,CAR,,,,ryland,ryland,jonathan,williams4500rbj
61,1120,31394,93,landry5900wrj,Jarvis Landry,5900,CLE,PHI,,,10.7,13.5,6,3.32,1.8,3,3.6,7.38,-6,0.68,1,1.6,5,0,0.91,1.1,51,24,21.5,-1,-2.5,45.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.13,0.07,42,0.87,0.8,6.7,400,0.74,0.18,66,0,0.33,30,10.2,1.6,-400,1.21,0.2,86,0.26,0.13,15,WR,0,0,0,0,7,4,61,25,13.2,0.2,90,0.154,0,0.256,0.111,0.29,0,0,0,0,0,0,0,0,0,0,landry,jarvis landry,j,landry5900wrj,51732-31394:Jarvis Landry,51732-31394,WR,j,Jarvis Landry,landry,7.715555827,9,5900,PHI@CLE,CLE,PHI,,,,ryland,ryland,jarvis,landry5900wrj
62,1120,32235,44.35,johnson5000wrm,Marcus Johnson,5000,IND,GB,,,2.6,3.5,1.1,-2.73,0.5,1,1.9,5.33,-37,0.22,0,0,1,0,0.02,-0.1,44,26.8,25.3,1.8,-1.5,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.07,0.07,0,0,0,3.7,500,0.91,0.09,50,0,0,40,6.6,0.5,300,1.47,0.15,56,0.25,0.06,16,WR,0,0,0,0,4,2,42,23,18.8,0.1,8.3,0,0,0.135,0.091,0.18,0,0,0,0,0,0,0,0,0,0,johnson,marcus johnson,m,johnson5000wrm,51732-32235:Marcus Johnson,51732-32235,WR,m,Marcus Johnson,johnson,5.100000064,6,5000,GB@IND,IND,GB,,,,ryland,ryland,marcus,johnson5000wrm
63,1120,32703,92.2,grant4600wrj,Jakeem Grant,4600,MIA,@DEN,,,8,10.7,4.8,3.58,1.7,0.5,2.5,4.42,-2,0.78,1,1.8,2,0,0.67,0.4,20,25,21,1.5,-4,46,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.13,0.07,47,0.2,0.01,8.6,0,2.15,0.3,100,0.66,0,30,40,0.1,100,1.24,0.2,46,0.2,0.33,15,WR,0,0,0,0,3,2,22,13,10.4,0.1,0,0.5,0,0.098,0.059,0.101,0,0,0,0,0,0,0,0,0,0,grant,jakeem grant,j,grant4600wrj,51732-32703:Jakeem Grant,51732-32703,WR,j,Jakeem Grant,grant,5.288888719,9,4600,MIA@DEN,MIA,DEN,,,,ryland,ryland,jakeem,grant4600wrj
64,1120,33260,95,parker6200wrd,DeVante Parker,6200,MIA,@DEN,,,12.4,14.4,6.6,4.34,2,3,15.1,8.06,2,0.88,1,0.5,6,0,0.89,0.4,52,25,21,1.5,-4,46,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.33,0.2,47,0.2,0.01,6.8,100,1.27,0.15,66,0,0.33,30,12.4,3.4,-500,1.66,0.24,87,0.37,0.12,16,WR,0,0,0,0,7,4,70,24,15.1,0.5,11.4,0.417,0,0.217,0.286,0.271,0,0,0,0,0,0,0,0,0,0,parker,devante parker,d,parker6200wrd,51732-33260:DeVante Parker,51732-33260,WR,d,DeVante Parker,parker,9.244444105,9,6200,MIA@DEN,MIA,DEN,,,,ryland,ryland,devante,parker6200wrd
65,1120,33472,50.95,prosise4500rbc,C.J. Prosise,4500,HOU,NE,,,2.7,1.6,0.7,-2.23,0.6,0,2.2,4.93,0,0,0,0,1,0,0.87,-0.4,6,23.5,26,1.2,2.5,49.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,2.9,0,0.364,0.14,0,0,0,0,0,0.3,0,0.3,0.15,0,0,0.33,30,0.5,-0.8,-100,0.23,0.08,6,0,0.56,16,RB,0,0.061,0.11,1,0,0,1,1,40,0,3.3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,prosise,c.j. prosise,c,prosise4500rbc,51732-33472:C.J. Prosise,51732-33472,RB,c,C.J. Prosise,prosise,0.200000003,2,4500,NE@HOU,HOU,NE,,,,ryland,ryland,c.j.,prosise4500rbc
66,1120,33557,73.25,eifert4600tet,Tyler Eifert,4600,JAX,PIT,,,4,6.7,2.8,0,0.9,1,4.2,4,-12,0.4,1,0.8,2,0,0.17,-3.2,35,18,29,0.2,11,47,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.13,0.07,72,0.76,0.11,4.7,100,1.03,0.12,66,0.33,0,30,4.9,0.4,0,1.26,0.14,81,0.25,0.06,16,TE,0,0,0,0,3,2,25,13,11.2,0.1,9.7,0.125,0,0.107,0.095,0.099,0,0,0,0,0,0,0,0,0,0,eifert,tyler eifert,t,eifert4600tet,51732-33557:Tyler Eifert,51732-33557,TE,t,Tyler Eifert,eifert,3.344444487,9,4600,PIT@JAC,JAC,PIT,,,,ryland,ryland,tyler,eifert4600tet
67,1120,34295,90.15,perriman5700wrb,Breshad Perriman,5700,NYJ,@LAC,,,9.6,13.2,5.4,2.68,1.7,3,12.4,6.92,-9,0.62,1,0.9,5,0,0.54,1,50,18.5,28.5,-0.3,10,47,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27,0.07,0,0,0,0,14.2,900,3.14,0.29,66,0.33,0,30,12.1,3.6,-100,2.08,0.24,58,0.35,0.17,17,WR,0,0,0,0,5,3,69,28,18.3,0.6,19.1,0.5,0,0.172,0.368,0.255,0,0,0,0,0,0,0,0,0,0,perriman,breshad perriman,b,perriman5700wrb,51732-34295:Breshad Perriman,51732-34295,WR,b,Breshad Perriman,perriman,8.380000305,5,5700,NYJ@LAC,NYJ,LAC,,,,ryland,ryland,breshad,perriman5700wrb
68,1120,34331,81.85,murray5000rbl,Latavius Murray,5000,NO,ATL,,,7.8,9.8,4.9,1.62,1.6,1,9.5,6.18,-6,0.62,0,0,3,0,0.99,-1.8,23,26.5,23,-2.3,-3.5,49.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,41,4.4,0.2,0.617,1.67,0.67,0.27,0,0,0,5.4,-300,0.49,0.23,100,0,0,40,6.1,-1.3,-100,0.55,0.27,80,0.15,0.2,20,RB,0.158,0.353,0.364,9,1,1,10,8,8.6,0,5.5,0.095,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,murray,latavius murray,l,murray5000rbl,51732-34331:Latavius Murray,51732-34331,RB,l,Latavius Murray,murray,7.244444105,9,5000,ATL@NO,NO,ATL,,,,ryland,ryland,latavius,murray5000rbl
69,1120,38301,59.45,fells5000ted,Darren Fells,5000,HOU,NE,,,3.3,5.1,2,-1.64,0.7,1,3.9,4.94,-17,0.27,0,0,2,0,0.08,-2.9,42,23.5,26,1.2,2.5,49.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,0.14,0.07,0,0,0,2.8,-300,2.11,0.07,33,0,0.33,30,6.2,1.2,500,2.29,0.15,70,0.3,0.15,20,TE,0,0,0,0,2,1,23,14,12,0.3,4.6,0.6,0,0.083,0.16,0.086,0,0,0,0,0,0,0,0,0,0,fells,darren fells,d,fells5000ted,51732-38301:Darren Fells,51732-38301,TE,d,Darren Fells,fells,6.387499809,8,5000,NE@HOU,HOU,NE,,,,ryland,ryland,darren,fells5000ted
70,1120,38791,71.1,elliott8000rbe,Ezekiel Elliott,8000,DAL,@MIN,,,13.2,17.5,7.3,-0.46,1.7,7,18.4,13.66,3,0.92,0.92,2.4,9,0,0.29,-1.4,59,21.5,28.5,2.5,7,50,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,73,4.3,0.7,0.537,3.47,2.27,1.6,0,0,0,7.1,-1500,0.38,0.15,0,0,1,30,16.6,10,-700,0.73,0.28,75,0.31,0.25,16,RB,0.667,0.601,0.82,17,5,4,29,14,7.1,0.1,5.9,0.209,0.535,0,0,0,0,0,0,0,0,0,0,0,0,0,elliott,ezekiel elliott,e,elliott8000rbe,51732-38791:Ezekiel Elliott,51732-38791,RB,e,Ezekiel Elliott,elliott,14.33333333,9,8000,DAL@MIN,DAL,MIN,,,,ryland,ryland,ezekiel,elliott8000rbe
71,1120,39280,82.2,henry8200rbd,Derrick Henry,8200,TEN,@BAL,,,15.3,19.5,10,1.14,1.9,11,19.7,14.16,3,0.92,0.91,4.8,7,0,0.94,0.2,42,22.3,28.3,1.3,6,50.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,118,5.2,1.1,0.536,4.75,2.63,1.25,54,0.79,0.05,12.2,-700,0.59,0.35,40,0,0.6,50,19.8,4.3,-200,0.81,0.47,66,0.52,0.33,21,RB,0.762,0.739,0.658,22,1,1,9,7,7.9,0,5.5,0.203,0.581,0,0,0,0,0,0,0,0,0,0,0,0,0,henry,derrick henry,d,henry8200rbd,51732-39280:Derrick Henry,51732-39280,RB,d,Derrick Henry,henry,17.42222256,9,8200,TEN@BAL,TEN,BAL,,,,ryland,ryland,derrick,henry8200rbd
72,1120,39716,82.2,thielen7900wra,Adam Thielen,7900,MIN,DAL,,,13.4,17.8,8.2,1.46,1.7,7,28.3,11.94,10,0.96,1,2,3,0,0.16,5.4,54,28.5,21.5,1,-7,50,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.87,0.47,0.13,0,0,0,9.1,200,1.71,0.16,33,0.33,0.66,30,9.2,10,1100,1.31,0.17,44,0.27,0.55,18,WR,0,0,0,0,6,4,50,21,12.5,0.8,4.5,0.667,0,0.25,0.474,0.222,0,0,0,0,0,0,0,0,0,0,thielen,adam thielen,a,thielen7900wra,51732-39716:Adam Thielen,51732-39716,WR,a,Adam Thielen,thielen,14.47777812,9,7900,DAL@MIN,MIN,DAL,,,,ryland,ryland,adam,thielen7900wra
73,1120,39829,93.3,williams5900wrm,Mike Williams,5900,LAC,NYJ,,,10.6,14.1,5.7,3.22,1.8,3,15.2,7.38,-1,0.81,0,0,3,0,0.78,3.6,57,28.5,18.5,0.2,-10,47,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.36,0.29,0,0,0,8.7,0,1.45,0.14,75,0.25,0.25,40,9.8,1.9,0,1.73,0.17,71,0.35,0.21,14,WR,0,0,0,0,5,3,59,30,18.8,0.4,13.2,0.167,0,0.157,0.2,0.208,0,0,0,0,0,0,0,0,0,0,williams,mike williams,m,williams5900wrm,51732-39829:Mike Williams,51732-39829,WR,m,Mike Williams,williams,9.212499619,8,5900,NYJ@LAC,LAC,NYJ,,,,ryland,ryland,mike,williams5900wrm
74,1120,39859,58.45,doyle4700tej,Jack Doyle,4700,IND,GB,,,2.8,3,1,-1.44,0.6,1,7.1,4.24,-27,0.08,0,0.3,2,0,0.05,-1,44,26.8,25.3,1.8,-1.5,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.86,0.21,0.07,0,0,0,8.8,-100,3.52,0.27,25,0.25,0,40,5.5,-0.6,-600,1.47,0.13,25,0.18,0.37,16,TE,0,0,0,0,3,1,21,11,11.5,0.3,4.2,0.167,0,0.113,0.25,0.087,0,0,0,0,0,0,0,0,0,0,doyle,jack doyle,j,doyle4700tej,51732-39859:Jack Doyle,51732-39859,TE,j,Jack Doyle,doyle,4.21666654,6,4700,GB@IND,IND,GB,,,,ryland,ryland,jack,doyle4700tej
75,1120,40126,92.05,hooper5100tea,Austin Hooper,5100,CLE,PHI,,,7.6,9.8,4.6,2.43,1.5,1,4.8,5.17,-1,0.81,1,4.8,5,0,0.86,0.8,54,24,21.5,-1,-2.5,45.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.27,0.2,42,0.87,0.8,1.6,-300,0.8,0.03,0,0,0.33,30,4.8,-0.4,-600,0.8,0.09,37,0.06,0.5,16,TE,0,0,0,0,5,3,35,16,9.4,0.1,5.7,0.111,0,0.187,0.059,0.155,0,0,0,0,0,0,0,0,0,0,hooper,austin hooper,a,hooper5100tea,51732-40126:Austin Hooper,51732-40126,TE,a,Austin Hooper,hooper,5.585714068,7,5100,PHI@CLE,CLE,PHI,,,,ryland,ryland,austin,hooper5100tea
76,1120,40167,58.3,edwards5500rbg,Gus Edwards,5500,BAL,TEN,,,5.6,8.7,4.4,-1.83,1,1,0.6,7.43,-10,0.5,1,0.2,9,0,0.49,1.8,24,28.3,22.3,0.8,-6,50.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,46,4.8,0.2,0.569,1.2,0.73,0.47,54,0.79,0.05,10.3,900,0.79,0.49,100,0.33,0,30,5.6,-0.8,700,0.54,0.23,82,0.17,0.17,17,RB,0.2,0.252,0.372,9,0,0,3,3,9.7,0,2.7,0.167,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,edwards,gus edwards,g,edwards5500rbg,51732-40167:Gus Edwards,51732-40167,RB,g,Gus Edwards,edwards,6.522222307,9,5500,TEN@BAL,BAL,TEN,,,,ryland,ryland,gus,edwards5500rbg
77,1120,40434,60.1,ward5200wrg,Greg Ward,5200,PHI,@CLE,,,5.3,7.3,3,-0.48,1,1,2.4,5.78,-19,0.45,0,0,1,0,0.63,2.9,50,21.5,24,-0.5,2.5,45.5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,0.27,0.2,42,0.87,0.8,4.6,-500,0.76,0.08,50,0,0.5,20,70,1.2,300,1.12,0.14,83,0.33,0.16,18,WR,0,0,0,0,6,4,35,14,8.2,0.3,6.4,0.273,0,0.154,0.174,0.138,0,0,0,0,0,0,0,0,0,0,ward,greg ward,g,ward5200wrg,51732-40434:Greg Ward,51732-40434,WR,g,Greg Ward,ward,7.366667006,9,5200,PHI@CLE,PHI,CLE,,,,ryland,ryland,greg,ward5200wrg
78,1120,40442,87.3,jones8200rba,Aaron Jones,8200,GB,@IND,,,16.2,19.8,9.6,2.04,2,15,15.1,14.16,-1,0.8,0.71,1.4,7,0,0.49,-1,42,25.3,26.8,1.3,1.5,52,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,76,4.8,0.8,0.549,3.2,1.67,1.13,0,0,0,11.2,-300,0.57,0.28,25,0,0.25,40,17,2.7,400,0.83,0.41,63,0.21,0.26,19,RB,0.909,0.594,0.618,15,4,3,27,14,8.4,0.2,3.3,0.25,0.438,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,aaron jones,a,jones8200rba,51732-40442:Aaron Jones,51732-40442,RB,a,Aaron Jones,jones,18.34285627,7,8200,GB@IND,GB,IND,,,,ryland,ryland,aaron,jones8200rba
79,1120,40647,61.6,valdes-scantling5800wrm,M. Valdes-Scantling,5800,GB,@IND,,,6.6,10.5,3.8,-0.55,1.1,1,5,7.15,-4,0.73,0.5,0.9,1,0,0.71,0.4,39,25.3,26.8,1.3,1.5,52,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.06,0.06,0,0,0,11.2,400,2.64,0.19,50,0.5,0.5,40,5.3,0.2,1100,1.3,0.14,50,0.16,0.5,18,WR,0,0,0,0,3,1,33,19,19,0.3,1.8,0.167,0,0.114,0.114,0.128,0,0,0,0,0,0,0,0,0,0,valdes-scantling,m. valdes-scantling,m,valdes-scantling5800wrm,51732-40647:Marquez Valdes-Scantling,51732-40647,WR,m,Marquez Valdes-Scantling,valdes-scantling,9.177777608,9,5800,GB@IND,GB,IND,,,,ryland,ryland,marquez,valdes-scantling5800wrm
80,1120,40669,93.05,boyd6600wrt,Tyler Boyd,6600,CIN,@WAS,,,12,15.6,7.5,3.02,1.8,11,13,8.98,-3,0.75,1,4.5,5,0,0.71,-0.7,58,23,25,0.2,2,48,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.53,0.33,57,0.75,0.04,15.3,600,1.39,0.28,100,0.66,0,30,13.2,5.1,500,1.32,0.23,93,0.53,0.06,15,WR,0,0,0,0,8,6,71,21,11.7,0.5,8.4,0.316,0,0.23,0.35,0.27,0,0,0,0,0,0,0,0,0,0,boyd,tyler boyd,t,boyd6600wrt,51732-40669:Tyler Boyd,51732-40669,WR,t,Tyler Boyd,boyd,12.77111138,9,6600,CIN@WAS,CIN,WAS,,,,ryland,ryland,tyler,boyd6600wrt
81,1120,40687,93.5,conner7000rbj,James Conner,7000,PIT,@JAX,,,14.8,18.4,7.7,3.63,2.1,11,11.4,11.17,4,0.94,0.9,2,5,0,0.9,1,40,29,18,0.7,-11,47,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,57,4.3,0.5,0.5,2.2,1,0.67,72,0.76,0.11,8.7,-200,0.51,0.18,50,0.25,0.5,40,8.7,-0.1,200,0.54,0.22,50,0.18,0.5,16,RB,0.556,0.605,0.605,13,2,2,13,8,5.5,0.1,0.9,0.185,0.593,0,0,0,0,0,0,0,0,0,0,0,0,0,conner,james conner,j,conner7000rbj,51732-40687:James Conner,51732-40687,RB,j,James Conner,conner,12.23333316,9,7000,PIT@JAC,PIT,JAC,,,,ryland,ryland,james,conner7000rbj
82,1120,40845,94.35,henry5500teh,Hunter Henry,5500,LAC,NYJ,,,9.2,11.1,5.3,3.09,1.7,3,12.8,6.11,-1,0.81,0.85,3,11,0,0.93,4.5,60,28.5,18.5,0.2,-10,47,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0.36,0.21,0,0,0,6.4,-300,1.06,0.09,100,0.25,0,40,7.4,-0.1,-500,1.3,0.12,85,0.14,0.14,14,TE,0,0,0,0,5,3,39,18,10.4,0.3,8.2,0.375,0,0.163,0.143,0.138,0,0,0,0,0,0,0,0,0,0,henry,hunter henry,h,henry5500teh,51732-40845:Hunter Henry,51732-40845,TE,h,Hunter Henry,henry,7.68888855,9,5500,NYJ@LAC,LAC,NYJ,,,,ryland,ryland,hunter,henry5500teh
83,1120,41426,68.2,lindsay5400rbp,Phillip Lindsay,5400,DEN,MIA,,,6.8,8,3,-0.38,1.3,1,8.2,7.18,-13,0.43,0,0,2,0,0.54,1,27,21,25,0,4,46,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,56,4.6,0.3,0.503,1.27,0.4,0.27,47,0.2,0.01,6.4,-600,0.75,0.28,50,0.25,0.5,40,7.9,-0.8,-100,0.56,0.29,56,0.25,0.18,16,RB,0.375,0.548,0.435,12,1,0,3,3,4.2,0,1.7,0.067,0.467,0,0,0,0,0,0,0,0,0,0,0,0,0,lindsay,phillip lindsay,p,lindsay5400rbp,51732-41426:Phillip Lindsay,51732-41426,RB,p,Phillip Lindsay,lindsay,6.599999746,6,5400,MIA@DEN,DEN,MIA,,,,ryland,ryland,phillip,lindsay5400rbp
84,1120,41535,73.25,mayfield7000qbb,Baker Mayfield,7000,CLE,PHI,,,15.5,27.9,4,0.3,2.2,1,7.06,15.2,0,0.78,1,0.3,1,0,0.58,2,62,24,21.5,-1,-2.5,45.5,57,17,29,205,60,7.1,5.88,1.7,30,18.6,55.3,21.3,5.9,3.8,5.5,2,6,8,3.7,0.1,0.486,5.13,2.27,1.4,42,0.87,0.8,14.6,0,0.52,0.27,33,0.33,0.66,30,15.2,-0.7,0,0.46,0.25,73,0.4,0.26,15,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mayfield,baker mayfield,b,mayfield7000qbb,51732-41535:Baker Mayfield,51732-41535,QB,b,Baker Mayfield,mayfield,13.93777805,9,7000,PHI@CLE,CLE,PHI,,,,ryland,ryland,baker,mayfield7000qbb
85,1120,41827,72.4,walker6500qbp,P.J. Walker,6500,CAR,DET,,,14.82,24.8,4.8,0.6,2.3,0.5,12.12,14.22,-5,0.39,1,1.5,1,0,0.49,3,7,22,25,-1.5,3,47,41,1,4,7,37,1.9,-0.22,0,10,12.5,75,12.5,0,0,11.1,0,0,0,0,0,0,0,0,0,62,0.66,0.04,0.3,500,0.07,0.04,0,0,0.5,40,0.3,0,500,0.07,0.04,0,0,0.2,10,QB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,walker,p.j. walker,p,walker6500qbp,51732-41827:P.J. Walker,51732-41827,QB,p,P.J. Walker,walker,0.200000008,3,6500,DET@CAR,CAR,DET,,,,ryland,ryland,p.j.,walker6500qbp
86,1120,41867,72.9,wilkins5300rbj,Jordan Wilkins,5300,IND,GB,,,7.3,9,3.6,0.37,1.4,1,4.1,6.93,-7,0.59,0,0,4,0,0.36,2.4,16,26.8,25.3,1.8,-1.5,52,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,30,4.3,0.2,0.478,1,0.5,0.36,0,0,0,9.1,700,0.64,0.37,66,0.33,0.33,30,5.3,-0.5,700,0.66,0.33,57,0.21,0.35,14,RB,0.188,0.287,0.251,7,1,0,4,4,7.6,0,1.3,0.231,0.462,0,0,0,0,0,0,0,0,0,0,0,0,0,wilkins,jordan wilkins,j,wilkins5300rbj,51732-41867:Jordan Wilkins,51732-41867,RB,j,Jordan Wilkins,wilkins,5,8,5300,GB@IND,IND,GB,,,,ryland,ryland,jordan,wilkins5300rbj
