,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
chicago3800,66.04,Chicago,3800,CHI,DET,,,6.18,13.6,-1.3,0.45,1.6,3.7,5.73,1.0,0.75,0.0,0.0,2.0,0.0,0.77,1.6,0.0,25.8,22.8,1.8,-3.0,48.5,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.91,8.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.49,0.0,2.7,400,0.0,0.0,33.0,0.33,0.66,30.0,5.8,-0.2,-2200.0,0.0,0.0,80.0,0.45,0.2,20.0,D,11/9/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.1,0.5078,0.503,0.0138,0.047400000000000005,7.36,90.0,4.86,2.92,0.237,chicago,chicago,c,chicago3800,82959-12527,D,c,Chicago Bears,bears,5.111111111111111,9.0,3800,DET@CHI,CHI,DET,,,,,,DEF,Bears,Bears,chicago,chicago3800
chubb9000rbn,75.96,Nick Chubb,9000,CLE,@MIA,,,14.64,18.9,10.4,-2.02,1.6,7.8,16.66,5.0,0.93,1.0,3.8,8.0,0.0,0.2,-1.2,36.0,23.0,26.5,2.0,3.5,49.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,86.0,5.4,0.8,0.537,2.65,1.53,0.88,82.0,0.65,0.0,16.7,-500,0.88,0.49,66.0,0.33,0.33,30.0,17.3,1.7,3000.0,0.96,0.48,61.0,0.23,0.23,21.0,RB,11/9/22,0.632,0.614,0.535,16.0,2.0,1.0,10.0,8.0,80.0,0.1,0.0,0.25,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chubb,nick chubb,n,chubb9000rbn,82959-53562,RB,n,Nick Chubb,chubb,19.762500762939453,8.0,9000,CLE@MIA,CLE,MIA,,,,,,RB/FLEX,ryland,ryland,nick,chubb9000rbn
claypool5800wrc,58.25,Chase Claypool,5800,CHI,DET,,,7.31,10.2,4.4,-2.04,1.3,9.2,9.35,-23.0,0.33,1.0,1.2,0.0,0.0,0.68,1.4,54.0,25.8,22.8,1.8,-3.0,48.5,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.56,0.33,36.0,0.49,0.0,8.5,300,1.03,0.17,80.0,0.4,0.2,50.0,7.6,-1.2,-200.0,0.9,0.14,62.0,0.18,0.14,27.0,WR,11/9/22,0.0,0.0,0.0,0.0,6.0,3.0,44.0,19.0,11.7,0.1,0.0,0.182,0.0,0.175,0.095,0.204,29.9,24.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,claypool,chase claypool,c,claypool5800wrc,82959-73111,WR,c,Chase Claypool,claypool,7.259999593098958,9.0,5800,DET@CHI,CHI,DET,,,,,,WR/FLEX,ryland,ryland,chase,claypool5800wrc
cleveland3500,68.19,Cleveland,3500,CLE,@MIA,,,5.96,12.6,-0.7,1.19,1.7,2.1,4.77,-7.0,0.24,0.0,0.0,1.0,0.0,0.35,-1.1,0.0,23.0,26.5,2.0,3.5,49.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.15,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.65,0.0,6.0,-1000,0.0,0.0,66.0,0.66,0.33,30.0,6.7,-1.1,-2500.0,0.0,0.0,80.0,0.47,0.19,21.0,D,11/9/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.3,0.4219,0.5404,0.011699999999999999,0.042300000000000004,6.45,9.93,5.14,3.07,0.20129999999999998,cleveland,cleveland,c,cleveland3500,82959-12529,D,c,Cleveland Browns,browns,5.0,8.0,3500,CLE@MIA,CLE,MIA,,,,,,DEF,Browns,Browns,cleveland,cleveland3500
cole4700wrk,52.24,Keelan Cole,4700,LV,IND,,,4.24,6.2,2.3,-2.6,0.9,0.8,6.84,0.0,0.8,0.0,0.0,1.0,0.0,0.14,-2.7,34.0,22.8,18.3,0.3,-4.5,41.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.12,0.0,0.0,0.0,0.0,4.0,100,1.6,0.31,25.0,0.0,0.0,40.0,4.5,-1.4,-1300.0,1.21,0.13,45.0,0.05,0.1,20.0,WR,11/9/22,0.0,0.0,0.0,0.0,2.0,1.0,18.0,13.0,15.6,0.1,0.0,0.0,0.0,0.085,0.091,0.087,15.4,17.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cole,keelan cole,k,cole4700wrk,82959-79998,WR,k,Keelan Cole,cole,1.4249999523162842,4.0,4700,IND@LV,LV,IND,,,,,,WR/FLEX,ryland,ryland,keelan,cole4700wrk
collins5500wrn,45.13,Nico Collins,5500,HOU,@NYG,,,4.43,6.5,2.3,-4.24,0.8,1.0,8.67,-4.0,0.67,1.0,0.6,0.0,0.0,0.56,-3.2,41.0,18.0,23.0,0.2,5.0,41.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.25,0.13,47.0,0.69,0.07,4.8,-100,1.6,0.16,25.0,0.0,0.0,40.0,6.7,-1.2,-500.0,1.36,0.16,61.0,0.14,0.09,21.0,WR,11/9/22,0.0,0.0,0.0,0.0,4.0,2.0,40.0,21.0,15.6,0.1,0.0,0.14300000000000002,0.0,0.155,0.055999999999999994,0.18899999999999997,31.9,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collins,nico collins,n,collins5500wrn,82959-91419,WR,n,Nico Collins,collins,6.583333333333333,6.0,5500,HOU@NYG,HOU,NYG,Q,Groin,,,,WR/FLEX,ryland,ryland,nico,collins5500wrn
conner6300rbj,76.61,James Conner,6300,ARI,@LA,,,10.36,13.4,7.3,0.44,1.6,7.6,9.92,-2.0,0.72,0.5,1.0,3.0,0.0,0.93,-3.3,45.0,18.8,21.8,-0.7,3.0,40.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,45.0,3.7,0.5,0.541,1.65,1.29,0.88,0.0,0.0,0.0,8.9,-600,0.74,0.2,33.0,0.16,0.0,60.0,12.5,0.9,300.0,0.75,0.28,41.0,0.2,0.2,24.0,RB,11/9/22,0.5,0.41,0.644,12.0,4.0,3.0,32.0,15.0,8.4,0.2,0.0,0.25,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conner,james conner,j,conner6300rbj,82959-40687,RB,j,James Conner,conner,8.700000127156576,6.0,6300,ARI@LAR,ARI,LAR,,,,,,RB/FLEX,ryland,ryland,james,conner6300rbj
cook5200rbj,66.72,James Cook,5200,BUF,MIN,,,5.47,7.2,3.8,-1.71,1.1,0.1,7.18,12.0,0.98,0.0,0.0,3.0,0.0,0.87,-4.1,10.0,23.0,19.5,-5.5,-3.5,42.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,18.0,5.3,0.1,0.5,0.88,0.13,0.0,36.0,0.81,0.36,4.4,200,0.82,0.34,75.0,0.5,0.25,40.0,4.6,-0.9,-800.0,0.91,0.46,73.0,0.15,0.21,19.0,RB,11/9/22,0.16699999999999998,0.14800000000000002,0.156,3.0,1.0,0.0,12.0,7.0,13.7,0.0,0.0,0.0,0.667,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cook,james cook,j,cook5200rbj,82959-91626,RB,j,James Cook,cook,3.974999904632568,8.0,5200,MIN@BUF,BUF,MIN,,,,,,RB/FLEX,ryland,ryland,james,cook5200rbj
cook7500rbd,80.74,Dalvin Cook,7500,MIN,@BUF,,,14.04,18.1,9.9,1.12,1.9,5.5,12.92,8.0,0.96,1.0,1.9,5.0,0.0,0.95,-3.9,46.0,19.5,23.0,-1.5,3.5,42.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,80.0,4.6,0.6,0.498,3.06,1.82,0.94,36.0,0.81,0.36,15.7,-800,0.75,0.3,100.0,0.5,0.0,40.0,12.6,-1.2,1500.0,0.59,0.27,37.0,0.2,0.48,29.0,RB,11/9/22,0.6,0.767,0.711,17.0,3.0,2.0,17.0,11.0,6.8,0.1,0.0,0.156,0.489,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cook,dalvin cook,d,cook7500rbd,82959-54140,RB,d,Dalvin Cook,cook,14.524999618530272,8.0,7500,MIN@BUF,MIN,BUF,,,,,,RB/FLEX,ryland,ryland,dalvin,cook7500rbd
cooks6100wrb,56.41,Brandin Cooks,6100,HOU,@NYG,,,7.93,10.9,5.0,-2.11,1.3,7.3,10.04,-14.0,0.47,0.5,1.2,1.0,0.0,0.72,-3.2,49.0,18.0,23.0,0.2,5.0,41.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.31,0.0,47.0,0.69,0.07,8.0,-200,1.45,0.16,50.0,0.0,0.0,40.0,9.8,-1.0,100.0,1.31,0.2,52.0,0.19,0.19,21.0,WR,11/9/22,0.0,0.0,0.0,0.0,7.0,4.0,53.0,25.0,11.5,0.4,0.0,0.33299999999999996,0.0,0.23,0.294,0.262,37.9,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooks,brandin cooks,b,cooks6100wrb,82959-29501,WR,b,Brandin Cooks,cooks,8.200000217982701,7.0,6100,HOU@NYG,HOU,NYG,Q,Wrist,,,,WR/FLEX,ryland,ryland,brandin,cooks6100wrb
cooper7800wra,62.81,Amari Cooper,7800,CLE,@MIA,,,12.88,17.7,8.1,-1.03,1.7,3.7,13.91,24.0,0.99,0.94,9.4,6.0,0.0,0.61,-1.4,56.0,23.0,26.5,2.0,3.5,49.5,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.47,0.24,82.0,0.65,0.0,14.0,700,1.61,0.25,66.0,0.33,0.33,30.0,12.4,0.6,1800.0,1.5,0.22,54.0,0.33,0.29,24.0,WR,11/9/22,0.0,0.0,0.0,0.0,7.0,4.0,59.0,24.0,13.2,0.5,0.0,0.4,0.0,0.21899999999999997,0.33299999999999996,0.233,48.9,31.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooper,amari cooper,a,cooper7800wra,82959-31001,WR,a,Amari Cooper,cooper,12.975000381469728,8.0,7800,CLE@MIA,CLE,MIA,,,,,,WR/FLEX,ryland,ryland,amari,cooper7800wra
cousins7300qbk,58.19,Kirk Cousins,7300,MIN,@BUF,,,16.86,26.8,6.9,-2.53,2.3,2.4,19.39,7.0,0.98,0.33,1.3,1.0,0.0,0.61,-12.3,66.0,19.5,23.0,-1.5,3.5,42.5,61.0,22.0,35.0,255.0,64.0,7.2,6.64,1.9,39.0,149.9,307.0,11.7,36.2,9.6,5.4,2.0,5.7,2.0,4.0,4.0,2.4,0.1,0.43799999999999994,6.41,3.29,1.47,36.0,0.81,0.36,18.7,-300,0.46,0.3,100.0,0.5,0.0,40.0,16.4,-2.5,1300.0,0.42,0.25,85.0,0.33,0.03,27.0,QB,11/9/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cousins,kirk cousins,k,cousins7300qbk,82959-22038,QB,k,Kirk Cousins,cousins,17.969999313354492,8.0,7300,MIN@BUF,MIN,BUF,,,,,,QB,ryland,ryland,kirk,cousins7300qbk
dallas5000,30.09,Dallas,5000,DAL,@GB,,,7.3,16.3,-1.7,-2.29,1.5,2.1,9.59,11.0,0.98,0.0,0.0,2.0,0.0,0.54,0.3,0.0,24.5,20.0,2.2,-4.5,44.5,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,10.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.54,0.0,13.0,900,0.0,0.0,100.0,0.66,0.0,30.0,12.0,4.1,-1000.0,0.0,0.0,90.0,0.63,0.09,22.0,D,11/9/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.8,0.40590000000000004,0.4905,0.021,0.0294,6.36,7.27,3.43,20.0,0.19269999999999998,dallas,dallas,d,dallas5000,82959-12530,D,d,Dallas Cowboys,cowboys,11.5,8.0,5000,DAL@GB,DAL,GB,,,,,,DEF,Cowboys,Cowboys,dallas,dallas5000
dalton6800qba,58.74,Andy Dalton,6800,NO,@PIT,,,14.9,24.4,5.4,-3.5,2.2,1.1,18.4,5.0,0.96,1.0,0.9,1.0,0.0,0.61,0.2,61.0,20.5,19.0,0.5,-1.5,39.5,28.0,21.0,34.0,239.0,62.0,7.0,5.58,1.5,40.0,122.3,265.1,6.6,29.8,10.6,4.4,3.5,5.6,2.0,5.0,6.0,2.7,0.0,0.423,3.39,1.44,0.56,38.0,0.67,0.0,18.4,400,0.49,0.32,100.0,0.33,0.0,60.0,14.8,-1.0,800.0,0.38,0.24,63.0,0.27,0.04,22.0,QB,11/9/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dalton,andy dalton,a,dalton6800qba,82959-14225,QB,a,Andy Dalton,dalton,15.616666158040363,6.0,6800,NO@PIT,NO,PIT,,,,,,QB,ryland,ryland,andy,dalton6800qba
davis6500wrg,55.26,Gabe Davis,6500,BUF,MIN,,,7.88,11.4,4.4,-3.07,1.2,5.8,10.95,-2.0,0.73,1.0,1.8,3.0,0.0,0.93,0.7,53.0,23.0,19.5,-5.5,-3.5,42.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.41,0.35,36.0,0.81,0.36,7.0,-400,1.17,0.12,50.0,0.5,0.5,40.0,12.2,2.3,500.0,2.17,0.23,50.0,0.33,0.13,30.0,WR,11/9/22,0.0,0.0,0.0,0.0,5.0,2.0,57.0,30.0,20.2,0.5,0.0,0.25,0.0,0.159,0.258,0.218,45.4,27.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,gabe davis,g,davis6500wrg,82959-94534,WR,g,Gabe Davis,davis,11.157142639160156,7.0,6500,MIN@BUF,BUF,MIN,,,,,,WR/FLEX,ryland,ryland,gabe,davis6500wrg
deguara4700tej,52.67,Josiah Deguara,4700,GB,DAL,,,3.28,4.6,2.0,-2.26,0.7,0.1,5.54,3.0,0.94,0.0,0.0,1.0,0.0,0.04,-1.8,22.0,20.0,24.5,-6.8,4.5,44.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.06,0.06,32.0,0.54,0.0,4.0,400,2.29,0.24,80.0,0.4,0.0,50.0,4.3,0.6,-1300.0,1.86,0.19,60.0,0.17,0.08,23.0,TE,11/9/22,0.0,0.0,0.0,0.0,2.0,1.0,18.0,12.0,10.2,0.1,0.0,0.0,0.0,0.066,0.057,0.068,6.1,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,deguara,josiah deguara,j,deguara4700tej,82959-61112,TE,j,Josiah Deguara,deguara,2.683333396911621,6.0,4700,DAL@GB,GB,DAL,,,,,,TE/FLEX,ryland,ryland,josiah,deguara4700tej
denver4700,34.05,Denver,4700,DEN,@TEN,,,6.38,13.6,-0.8,-2.25,1.4,1.4,8.63,6.0,0.93,0.0,0.0,2.0,0.0,0.06,5.3,0.0,18.0,20.5,-2.0,2.5,38.5,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.22,6.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.5,0.0,6.3,800,0.0,0.0,100.0,0.75,0.0,40.0,7.1,0.3,-1300.0,0.0,0.0,90.0,0.5,0.09,22.0,D,11/9/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.5,0.4677,0.5151,0.0124,0.024700000000000003,6.02,8.63,4.31,2.78,0.1159,denver,denver,d,denver4700,82959-12531,D,d,Denver Broncos,broncos,7.5,8.0,4700,DEN@TEN,DEN,TEN,,,,,,DEF,Broncos,Broncos,denver,denver4700
detroit3500,83.93,Detroit,3500,DET,@CHI,,,6.46,13.2,-0.2,1.69,1.8,3.8,4.77,-5.0,0.34,0.0,0.0,1.0,0.0,0.81,1.8,0.0,22.8,25.8,0.3,3.0,48.5,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01,4.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.49,0.0,6.0,400,0.0,0.0,100.0,0.33,0.0,30.0,4.5,0.2,-2500.0,0.0,0.0,71.0,0.42,0.19,21.0,D,11/9/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.6,0.5185,0.5388000000000001,0.011000000000000001,0.0455,7.58,11.88,60.0,3.73,0.2079,detroit,detroit,d,detroit3500,82959-12532,D,d,Detroit Lions,lions,3.625,8.0,3500,DET@CHI,DET,CHI,,,,,,DEF,Lions,Lions,detroit,detroit3500
diggs9100wrs,56.40,Stefon Diggs,9100,BUF,MIN,,,14.23,19.6,8.9,-2.65,1.6,6.3,16.88,18.0,0.98,1.0,6.5,6.0,0.0,0.72,0.7,54.0,23.0,19.5,-5.5,-3.5,42.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.94,0.53,36.0,0.81,0.36,17.3,200,1.67,0.33,100.0,0.5,0.0,40.0,21.1,6.8,3100.0,2.07,0.39,66.0,0.46,0.26,30.0,WR,11/9/22,0.0,0.0,0.0,0.0,10.0,6.0,87.0,31.0,13.0,0.8,0.0,0.324,0.0,0.284,0.368,0.324,64.5,38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diggs,stefon diggs,s,diggs9100wrs,82959-25079,WR,s,Stefon Diggs,diggs,19.712499618530277,8.0,9100,MIN@BUF,BUF,MIN,,,,,,WR/FLEX,ryland,ryland,stefon,diggs9100wrs
dillon7000rba,61.76,AJ Dillon,7000,GB,DAL,,,7.86,10.4,5.3,-3.81,1.1,1.2,11.67,3.0,0.9,1.0,0.5,0.0,0.0,0.9,-3.8,33.0,20.0,24.5,-6.8,4.5,44.5,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,49.0,4.0,0.4,0.574,2.76,1.41,0.88,32.0,0.54,0.0,5.3,1100,0.46,0.16,80.0,0.2,0.2,50.0,9.6,0.0,1000.0,0.64,0.29,69.0,0.21,0.17,23.0,RB,11/9/22,0.545,0.419,0.521,12.0,2.0,2.0,16.0,9.0,7.7,0.1,0.0,0.14300000000000002,0.524,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dillon,aj dillon,a,dillon7000rba,82959-93107,RB,a,AJ Dillon,dillon,6.977777693006727,9.0,7000,DAL@GB,GB,DAL,,,,,,RB/FLEX,ryland,ryland,aj,dillon7000rba
dorsett5200wrp,32.88,Phillip Dorsett,5200,HOU,@NYG,,,2.57,3.9,1.2,-5.41,0.5,0.2,7.98,0.0,0.8,0.0,0.0,0.0,0.0,0.24,-3.2,24.0,18.0,23.0,0.2,5.0,41.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,47.0,0.69,0.07,7.4,600,1.7,0.18,75.0,0.25,0.25,40.0,5.1,-0.3,-800.0,1.68,0.21,40.0,0.09,0.09,22.0,WR,11/9/22,0.0,0.0,0.0,0.0,2.0,1.0,24.0,15.0,18.6,0.1,0.0,0.0,0.0,0.09,0.067,0.106,22.3,19.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dorsett,phillip dorsett,p,dorsett5200wrp,82959-25813,WR,p,Phillip Dorsett II,dorsett,3.8333333333333335,6.0,5200,HOU@NYG,HOU,NYG,,,,,,WR/FLEX,ryland,ryland,phillip,dorsett5200wrp
dulcich5900teg,73.38,Greg Dulcich,5900,DEN,@TEN,,,8.39,11.4,5.4,0.05,1.4,5.2,8.34,5.0,0.97,1.0,9.3,6.0,0.0,0.01,-1.0,45.0,18.0,20.5,-2.0,2.5,38.5,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,0.0,43.0,0.5,0.0,10.1,1900,1.78,0.22,100.0,1.0,0.0,30.0,10.1,1.3,-100.0,1.78,0.22,25.0,0.25,0.0,12.0,TE,11/9/22,0.0,0.0,0.0,0.0,5.0,4.0,60.0,31.0,15.2,0.3,0.0,0.0,0.0,0.175,0.5,0.268,36.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dulcich,greg dulcich,g,dulcich5900teg,82959-91931,TE,g,Greg Dulcich,dulcich,10.066666920979818,3.0,5900,DEN@TEN,DEN,TEN,,,,,,TE/FLEX,ryland,ryland,greg,dulcich5900teg
edmonds5100rbc,51.08,Chase Edmonds,5100,DEN,@TEN,,,2.92,3.9,2.0,-4.01,0.6,0.3,6.93,-1.0,0.76,0.0,0.0,1.0,0.0,0.87,-5.1,30.0,18.0,20.5,-2.0,2.5,38.5,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,25.0,3.4,0.3,0.46299999999999997,1.18,0.59,0.35,43.0,0.5,0.0,2.4,-200,0.42,0.11,25.0,0.0,0.5,40.0,6.9,-1.0,-900.0,0.66,0.23,39.0,0.08,0.21,23.0,RB,11/9/22,0.5,0.264,0.46299999999999997,7.0,3.0,2.0,17.0,7.0,8.5,0.1,0.0,0.214,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edmonds,chase edmonds,c,edmonds5100rbc,82959-83081,RB,c,Chase Edmonds,edmonds,5.574999809265137,8.0,5100,DEN@TEN,DEN,TEN,,,,,,RB/FLEX,ryland,ryland,chase,edmonds5100rbc
edwardshelaire6200rbc,63.66,C. Edwards-Helaire,6200,KC,JAX,,,5.64,7.5,3.8,-4.03,0.9,1.0,9.67,-1.0,0.76,0.0,0.5,6.0,0.0,0.87,-1.2,28.0,30.3,20.8,0.3,-9.5,51.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,38.0,4.1,0.5,0.512,1.5,0.88,0.69,38.0,0.46,0.0,3.9,-800,0.54,0.2,40.0,0.2,0.6,50.0,8.8,-0.1,200.0,0.73,0.31,55.0,0.25,0.25,27.0,RB,11/9/22,0.43799999999999994,0.365,0.415,9.0,2.0,2.0,16.0,11.0,7.8,0.2,0.0,0.389,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edwardshelaire,c. edwards-helaire,c,edwardshelaire6200rbc,82959-85741,RB,c,Clyde Edwards-Helaire,edwardshelaire,11.112500190734863,8.0,6200,JAC@KC,KC,JAC,,,,,,RB/FLEX,ryland,ryland,clyde,edwardshelaire6200rbc
ehlinger6400qbs,61.05,Sam Ehlinger,6400,IND,@LV,,,14.88,22.6,7.2,-2.74,2.3,2.1,17.62,-2.0,0.53,1.0,0.4,1.0,0.0,0.54,3.5,34.0,18.3,22.8,-2.2,4.5,41.0,36.0,16.0,26.0,152.0,61.0,5.8,2.97,0.0,35.0,75.5,212.5,0.0,0.0,0.0,0.0,1.9,17.5,3.0,8.0,15.0,4.8,0.0,0.5379999999999999,0.53,0.12,0.12,0.0,0.0,0.0,7.2,400,0.19,0.12,60.0,0.2,0.0,50.0,7.9,-0.9,400.0,0.23,0.23,28.0,0.19,0.09,21.0,QB,11/9/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ehlinger,sam ehlinger,s,ehlinger6400qbs,82959-92560,QB,s,Sam Ehlinger,ehlinger,7.28000020980835,2.0,6400,IND@LV,IND,LV,,,,,,QB,ryland,ryland,sam,ehlinger6400qbs
