,rating,name,salary,team,opp,time, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
jacobs9200rbj,83.35,Josh Jacobs,9200,LV,NE,4,,16.11,20.8,11.4,-1.04,1.8,14.4,17.15,4,0.91,1,6.4,12,0,0.11,0.2,47,23.3,21.8,-0.7,-1.5,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,98,5,0.7,0.606,2.89,1.5,0.78,0,0,0,22.9,700,0.73,0.44,100,0.33,0,60,18.5,5.3,3200,0.79,0.39,79,0.33,0.12,24,RB,12/14/2022,0.929,0.813,0.728,19,3,3,22,12,7.6,0,0,0.229,0.458,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jacobs,josh jacobs,j,jacobs9200rbj,84669-72731,RB,j,Josh Jacobs,jacobs,20.06153752,13,9200,NE@LV,LV,NE,Q,Quadriceps,,,,RB/FLEX,ryland,ryland,josh,jacobs9200rbj
jeudy7400wrj,52.67,Jerry Jeudy,7400,DEN,ARI,4,,9.98,14.1,5.9,-3.02,1.3,5.5,13,7,0.92,0.8,2.1,1,0,0.63,-1.7,42,19,17.5,-2.5,-1.5,36.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.35,0.06,39,0.26,0,18.9,1400,2.91,0.47,40,0.2,0,50,11.2,0.4,1400,1.91,0.27,50,0.27,0.09,22,WR,12/14/2022,0,0,0,0,5,3,48,28,14.4,0.4,0,0.5,0,0.183,0.5,0.212,29.4,23.9,0,0,0,0,0,0,0,0,0,0,jeudy,jerry jeudy,j,jeudy7400wrj,84669-90561,WR,j,Jerry Jeudy,jeudy,10.527273,11,7400,ARI@DEN,DEN,ARI,,,,,,WR/FLEX,ryland,ryland,jerry,jeudy7400wrj
johnson4700wrb,53.28,Brandon Johnson,4700,DEN,ARI,4,,4.3,6.4,2.2,-2.54,0.9,0.1,6.84,10,0.94,0,0,0,0,0.14,-1.7,35,19,17.5,-2.5,-1.5,36.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.25,0.13,39,0.26,0,3.1,200,1.25,0.09,40,0.4,0.2,50,3.9,0.1,-1300,1.55,0.11,25,0.16,0.16,12,WR,12/14/2022,0,0,0,0,2,0,3,2,40,0.3,0,0.5,0,0.081,0.2,0.014,2,10.7,0,0,0,0,0,0,0,0,0,0,johnson,brandon johnson,b,johnson4700wrb,84669-71241,WR,b,Brandon Johnson,johnson,2.899999936,3,4700,ARI@DEN,DEN,ARI,,,,,,WR/FLEX,ryland,ryland,brandon,johnson4700wrb
johnson5200tej,56.57,Juwan Johnson,5200,NO,ATL,1,,4.42,6.2,2.7,-2.28,0.9,1.3,6.7,1,0.88,1,1.3,2,0,0.18,-2.3,37,24,19.5,-0.5,-4.5,43.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.29,0.12,0,0,0,12.2,100,4.07,0.39,50,0.5,0,40,8.5,2.4,1000,2.4,0.23,58,0.37,0.08,24,TE,12/14/2022,0,0,0,0,3,2,23,14,10.8,0.4,0,0.417,0,0.117,0.261,0.101,16.4,10.5,0,0,0,0,0,0,0,0,0,0,johnson,juwan johnson,j,johnson5200tej,84669-64808,TE,j,Juwan Johnson,johnson,6.700000127,12,5200,ATL@NO,NO,ATL,Q,Ankle,,,,TE/FLEX,ryland,ryland,juwan,johnson5200tej
johnson6600wrd,58.01,Diontae Johnson,6600,PIT,@CAR,1,,9.13,12.5,5.8,-2.05,1.4,3,11.18,10,0.94,0,0,2,0,0.58,-4,61,17.3,20.3,-2.2,3,37.5,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41,0.35,0.18,43,0.36,0,7.1,300,0.86,0.12,80,0.2,0.2,50,8.5,-1.9,600,0.91,0.14,72,0.04,0.24,25,WR,12/14/2022,0,0,0,0,8,5,48,17,8.8,0.1,0,0.13,0,0.256,0.167,0.228,35.2,30.5,0,0,0,0,0,0,0,0,0,0,johnson,diontae johnson,d,johnson6600wrd,84669-66008,WR,d,Diontae Johnson,johnson,7.884615385,13,6600,PIT@CAR,PIT,CAR,,,,,,WR/FLEX,ryland,ryland,diontae,johnson6600wrd
jones5000wrm,35.82,Marcus Jones,5000,NE,@LV,4,,2.21,3.2,1.2,-5.32,0.4,0,7.53,0,0.5,0,0,1,0,0.5,-3.9,0,21.8,23.3,0.8,1.5,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,jones,marcus jones,m,jones5000wrm,84669-92166,WR,m,Marcus Jones,jones,1.799999931,11,5000,NE@LV,NE,LV,,,,,,WR/FLEX,ryland,ryland,marcus,jones5000wrm
jones5300wrm,53.08,Marvin Jones Jr.,5300,JAX,DAL,1,,5.36,7.7,3,-2.85,1,0.5,8.21,10,0.94,0,0,0,0,0.06,-5.6,49,22,26,1,4,48,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.53,0.29,53,0.3,0,4.9,-100,1.82,0.13,33,0.33,0.66,30,7.3,-0.8,-700,1.32,0.15,65,0.25,0.15,20,WR,12/14/2022,0,0,0,0,5,3,39,17,12.1,0.2,0,0.188,0,0.161,0.136,0.159,34.1,28.3,0,0,0,0,0,0,0,0,0,0,jones,marvin jones jr.,m,jones5300wrm,84669-22103,WR,m,Marvin Jones Jr.,jones,5.766666412,12,5300,DAL@JAC,JAC,DAL,,,,,,WR/FLEX,ryland,ryland,marvin,jones5300wrm
jones5400wrj,53.12,Julio Jones,5400,TB,CIN,4,,5.36,8,2.7,-3.08,1,1.4,8.44,-4,0.66,1,0.4,0,0,0.58,-2.1,37,20.8,24.3,0.5,3.5,45,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.29,0.12,60,0.47,0,5.5,0,0.86,0.11,100,0,0,40,6.8,-0.8,-600,1.38,0.18,45,0.12,0.12,24,WR,12/14/2022,0,0,0,0,4,2,31,18,12.5,0.3,0,0.167,0,0.112,0.167,0.121,20.6,20.6,0,0,0,0,0,0,0,0,0,0,jones,julio jones,j,jones5400wrj,84669-14190,WR,j,Julio Jones,jones,6.824999809,8,5400,CIN@TB,TB,CIN,Q,Knee,,,,WR/FLEX,ryland,ryland,julio,jones5400wrj
jones6300wrz,69.2,Zay Jones,6300,JAX,DAL,1,,10.31,14,6.6,-0.18,1.6,10.8,10.49,-4,0.66,1,3.3,3,0,0.6,-5.6,58,22,26,1,4,48,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.33,0.11,53,0.3,0,14.1,600,1.28,0.27,66,0.66,0.33,30,90,0.8,300,1.12,0.16,80,0.33,0.14,21,WR,12/14/2022,0,0,0,0,7,5,54,16,9.9,0.1,0,0.125,0,0.242,0.087,0.235,41.3,28.9,0,0,0,0,0,0,0,0,0,0,jones,zay jones,z,jones6300wrz,84669-41305,WR,z,Zay Jones,jones,9.633333206,12,6300,DAL@JAC,JAC,DAL,,,,,,WR/FLEX,ryland,ryland,zay,jones6300wrz
jones6700qbm,60.2,Mac Jones,6700,NE,@LV,4,,16.52,24.2,8.9,-1.69,2.5,4.4,18.21,-4,0.37,1,1.7,1,0,0.36,-0.7,59,21.8,23.3,0.8,1.5,45,43,20,31,223,65,7.1,5.6,0.9,33,120.7,261.9,7.5,28.1,9,2.9,2.9,6.3,3,6,10,3.1,0.1,0.426,3.82,1.88,0.65,0,0,0,11.6,200,0.29,0.2,71,0.42,0.28,70,11.2,-3.9,700,0.3,0.19,60,0.34,0.21,23,QB,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,jones,mac jones,m,jones6700qbm,84669-90584,QB,m,Mac Jones,jones,12.06200027,10,6700,NE@LV,NE,LV,,,,,,QB,ryland,ryland,mac,jones6700qbm
kamara7600rba,89.1,Alvin Kamara,7600,NO,ATL,1,,14.87,19.1,10.6,1.71,2,23,13.16,-3,0.66,0.94,8.2,7,0,0.23,6.1,43,24,19.5,-0.5,-4.5,43.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,53,3.8,0.1,0.462,2.41,0.53,0.24,0,0,0,7,100,0.46,0.19,60,0.2,0.4,50,11,-1.4,1600,0.56,0.26,40,0.12,0.4,25,RB,12/14/2022,0.143,0.491,0.718,14,5,4,35,17,8.7,0.2,0,0.037,0.407,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,kamara,alvin kamara,a,kamara7600rba,84669-42104,RB,a,Alvin Kamara,kamara,12.16363664,11,7600,ATL@NO,NO,ATL,,,,,,RB/FLEX,ryland,ryland,alvin,kamara7600rba
kansas city5000,39.3,Kansas City,5000,KC,@HOU,1,,8.2,16.7,-0.3,-1.39,1.6,6.1,9.59,3,0.84,0,0,2,0,0.49,1.9,0,31.8,17.3,3.5,-14.5,49,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.43,7.8,0,0,0,0,0,0,0,0,0,0,0,0,9,700,0,0,100,0.8,0,50,6.4,-0.4,-1000,0,0,92,0.36,0.08,25,D,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.7,0.5207,0.5062,0.0088,0.0466,6.99,9.13,4.67,30,0.2534,city,kansas city,k,kansas city5000,84669-12536,D,k,Kansas City Chiefs,chiefs,6.769230769,13,5000,KC@HOU,KC,HOU,,,,,,DEF,City,City,kansas city,kansas city5000
kelce8000tet,91.71,Travis Kelce,8000,KC,@HOU,1,,15.08,20.3,9.9,1.83,1.9,14.7,13.25,1,0.88,1,8.1,9,0,0.95,-3.4,54,31.8,17.3,3.5,-14.5,49,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,1.5,1.06,0,0,0,21,-500,2.54,0.4,66,0.5,0.33,60,17.1,4.7,2000,2.07,0.32,62,0.29,0.29,27,TE,12/14/2022,0,0,0,0,8,5,68,23,12.2,0.9,0,0.364,0,0.22,0.35,0.222,41.8,20,0,0,0,0,0,0,0,0,0,0,kelce,travis kelce,t,kelce8000tet,84669-33076,TE,t,Travis Kelce,kelce,16.68461492,13,8000,KC@HOU,KC,HOU,,,,,,TE/FLEX,ryland,ryland,travis,kelce8000tet
kelley6000rbj,57.32,Joshua Kelley,6000,LAC,TEN,4,,4.62,6,3.2,-4.55,0.8,0,9.17,0,0.5,0,0,1,0,0.15,-4.7,17,24.8,21.8,-0.5,-3,46.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,4.2,0.1,0.537,0.44,0.19,0.06,0,0,0,3.3,1400,0.53,0.13,60,0,0,50,4.1,-1,0,0.78,0.24,36,0.04,0.18,22,RB,12/14/2022,0.111,0.177,0.243,3,1,1,8,6,8.4,0,0,0.167,0.167,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,kelley,joshua kelley,j,kelley6000rbj,84669-91872,RB,j,Joshua Kelley,kelley,4.4375,8,6000,TEN@LAC,LAC,TEN,,,,,,RB/FLEX,ryland,ryland,joshua,kelley6000rbj
kirk7100wrc,67.53,Christian Kirk,7100,JAX,DAL,1,,11.63,16,7.3,-0.69,1.6,14.7,12.32,-3,0.69,1,1.7,5,0,0.91,-5.6,60,22,26,1,4,48,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0.71,0.47,53,0.3,0,8.8,-600,1.06,0.16,33,0,0.66,30,12.2,0.6,1100,1.3,0.2,66,0.28,0.28,21,WR,12/14/2022,0,0,0,0,8,5,66,27,12.5,0.5,0,0.304,0,0.228,0.32,0.265,43.6,26.3,0,0,0,0,0,0,0,0,0,0,kirk,christian kirk,c,kirk7100wrc,84669-60858,WR,c,Christian Kirk,kirk,12.4307697,13,7100,DAL@JAC,JAC,DAL,,,,,,WR/FLEX,ryland,ryland,christian,kirk7100wrc
kmet5300tec,85.78,Cole Kmet,5300,CHI,PHI,1,,7.55,10.3,4.8,0.61,1.4,14,6.94,-3,0.66,0.75,5,5,0,0.78,-0.8,59,20,28.5,-2.5,8.5,48.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.41,0.12,22,0.69,0,6.1,-400,1.08,0.11,100,0.5,0,40,7.8,1.7,-700,1.75,0.13,80,0.38,0,21,TE,12/14/2022,0,0,0,0,4,3,35,18,11.6,0.3,0,0.286,0,0.178,0.278,0.193,18.7,14.6,0,0,0,0,0,0,0,0,0,0,kmet,cole kmet,c,kmet5300tec,84669-91047,TE,c,Cole Kmet,kmet,6.861538227,13,5300,PHI@CHI,CHI,PHI,,,,,,TE/FLEX,ryland,ryland,cole,kmet5300tec
knight7200rbz,80.43,Zonovan Knight,7200,NYJ,DET,1,,12.07,15.6,8.5,-0.1,1.7,18.6,12.17,-7,0.52,0.8,4.5,5,0,0.01,-1.4,37,22.3,21.3,-4,-1,43.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,76,5,0.3,0.522,0.69,0.31,0.23,36,0.53,0,13.6,2700,0.73,0.37,60,0.6,0,50,10.2,0.6,1200,0.55,0.28,25,0.18,0.06,16,RB,12/14/2022,0.333,0.65,0.505,15,3,3,22,10,6.8,0,0,0.143,0.571,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,knight,zonovan knight,z,knight7200rbz,84669-103252,RB,z,Zonovan Knight,knight,13.59999975,3,7200,DET@NYJ,NYJ,DET,,,,,,RB/FLEX,ryland,ryland,zonovan,knight7200rbz
la chargers3400,82.57,LA Chargers,3400,LAC,TEN,4,,6.28,13.8,-1.3,1.83,1.8,10.1,4.45,-11,0.09,0,0,3,0,0.93,1.3,0,24.8,21.8,-0.5,-3,46.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8,5.81,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,100,0.2,0,50,40,-1.4,-2600,0,0,68,0.31,0.31,22,D,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.4,0.4569,0.5543,0.0095,0.0453,7.29,10.6,5.53,4.09,0.1761,chargers,la chargers,l,la chargers3400,84669-12548,D,l,Los Angeles Chargers,chargers,4.769230769,13,3400,TEN@LAC,LAC,TEN,,,,,,DEF,Angeles,LA,la chargers,la chargers3400
lamb8100wrc,65.44,CeeDee Lamb,8100,DAL,@JAX,1,,13.61,18.6,8.6,-0.99,1.7,13.5,14.6,8,0.93,1,5.4,4,0,0.74,-2,56,26,22,1.5,-4,48,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76,0.29,0.18,53,0.3,0,10.5,0,1.27,0.19,60,0.2,0.4,50,11.2,-1,2100,1.29,0.2,40,0.18,0.45,22,WR,12/14/2022,0,0,0,0,8,5,69,23,13.2,0.4,0,0.25,0,0.251,0.188,0.288,46.8,31.2,0,0,0,0,0,0,0,0,0,0,lamb,ceedee lamb,c,lamb8100wrc,84669-86631,WR,c,CeeDee Lamb,lamb,13.36153823,13,8100,DAL@JAC,DAL,JAC,,,,,,WR/FLEX,ryland,ryland,ceedee,lamb8100wrc
landry5500wrj,57.46,Jarvis Landry,5500,NO,ATL,1,,6.58,9.2,3.9,-2.09,1.2,1,8.67,7,0.92,0,0,0,0,0.14,8.5,39,24,19.5,-0.5,-4.5,43.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.17,0.06,0,0,0,5.9,100,1.6,0.18,40,0.4,0.6,50,6.7,-1,-500,1.15,0.17,37,0.16,0.25,24,WR,12/14/2022,0,0,0,0,5,3,40,17,11.4,0.2,0,0.111,0,0.181,0.125,0.173,29.4,15.7,0,0,0,0,0,0,0,0,0,0,landry,jarvis landry,j,landry5500wrj,84669-31394,WR,j,Jarvis Landry,landry,5.962500095,8,5500,ATL@NO,NO,ATL,,,,,,WR/FLEX,ryland,ryland,jarvis,landry5500wrj
las vegas3900,60.44,Las Vegas,3900,LV,NE,4,,6.08,13.9,-1.7,0.02,1.6,2.6,6.06,1,0.75,0,0,2,0,0.95,2.2,0,23.3,21.8,-0.7,-1.5,45,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,5.15,0,0,0,0,0,0,0,0,0,0,0,0,6.8,700,0,0,100,1,0,50,5.2,-0.6,-2100,0,0,86,0.4,0.09,22,D,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.2,0.5199,0.5128,0.0049,0.0436,7.16,8.18,4.21,3.15,0.2374,vegas,las vegas,l,las vegas3900,84669-12537,D,l,Las Vegas Raiders,raiders,4.692307692,13,3900,NE@LV,LV,NE,,,,,,DEF,Vegas,Vegas,las vegas,las vegas3900
lawrence7400qbt,59.3,Trevor Lawrence,7400,JAX,DAL,1,,17.32,26.3,8.3,-2.26,2.3,3.5,19.58,3,0.91,1,3,1,0,0.51,-4.4,66,22,26,1,4,48,55,23,34,241,65,6.9,6.52,1.4,32,133.9,272.5,6.1,22.1,5.1,4.1,1.5,5,4,10,18,4.5,0.2,0.522,6.35,3.29,2,53,0.3,0,24.2,500,0.58,0.39,100,0.66,0,30,16.3,-1.4,1400,0.4,0.25,90,0.55,0.1,20,QB,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,lawrence,trevor lawrence,t,lawrence7400qbt,84669-89951,QB,t,Trevor Lawrence,lawrence,18.60615422,13,7400,DAL@JAC,JAC,DAL,Q,Toe,,,,QB,ryland,ryland,trevor,lawrence7400qbt
london6300wrd,58.69,Drake London,6300,ATL,@NO,1,,8.86,12.1,5.7,-1.63,1.4,3.5,10.49,5,0.89,0.75,1.7,2,0,0.24,-3.9,47,19.5,24,2,4.5,43.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.92,0.46,0.31,0,0,0,7.5,600,1.18,0.16,75,0.5,0.25,40,8.7,0.3,300,1.39,0.18,72,0.5,0.27,18,WR,12/14/2022,0,0,0,0,6,3,41,18,11.3,0.3,0,0.333,0,0.279,0.267,0.24,32.2,25.4,0,0,0,0,0,0,0,0,0,0,london,drake london,d,london6300wrd,84669-112745,WR,d,Drake London,london,7.753846389,13,6300,ATL@NO,ATL,NO,,,,,,WR/FLEX,ryland,ryland,drake,london6300wrd
mack5200rbm,70.75,Marlon Mack,5200,DEN,ARI,4,,6.58,8.6,4.6,-0.6,1.3,0.9,7.18,-1,0.75,0,0,2,0,0.23,0,11,19,17.5,-2.5,-1.5,36.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,3.6,0,0.714,0,0,0,39,0.26,0,5.9,700,1.48,0.54,40,0.2,0.2,50,4.5,-0.2,-800,1.12,0.41,15,0.05,0.15,20,RB,12/14/2022,0,0.079,0.184,2,1,1,24,25,18.3,0.3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mack,marlon mack,m,mack5200rbm,84669-57909,RB,m,Marlon Mack,mack,4.449999809,4,5200,ARI@DEN,DEN,ARI,,,,,,RB/FLEX,ryland,ryland,marlon,mack5200rbm
mahomes9100qbp,66.17,Patrick Mahomes,9100,KC,@HOU,1,,22.92,33.5,12.3,0,2.5,14,22.92,0,0.74,0.85,5.7,1,0,0.77,-7,68,31.8,17.3,3.5,-14.5,49,59,25,38,309,66,8,8.06,2.5,43,151.6,323.6,6.1,19.8,8.4,6.6,1.8,3.8,3,10,22,6.2,0.1,0.603,9.56,5.13,2.69,0,0,0,24.1,600,0.59,0.36,100,0.66,0,60,25.4,4.7,3100,0.58,0.37,96,0.74,0,27,QB,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mahomes,patrick mahomes,p,mahomes9100qbp,84669-57439,QB,p,Patrick Mahomes,mahomes,25.49230722,13,9100,KC@HOU,KC,HOU,,,,,,QB,ryland,ryland,patrick,mahomes9100qbp
marshall5300wrt,56.09,T. Marshall Jr.,5300,CAR,PIT,1,,5.82,8.4,3.2,-2.39,1.1,1.4,8.21,0,0.78,1,0.4,1,0,0.09,0.4,40,20.3,17.3,-0.2,-3,37.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.18,0.12,43,0.36,0,5.5,-500,1.64,0.11,50,0.25,0.5,40,5.3,-0.8,-700,1.8,0.13,40,0.13,0.18,22,WR,12/14/2022,0,0,0,0,2,1,28,16,16.7,0.1,0,0,0,0.105,0.111,0.158,21.7,17.3,0,0,0,0,0,0,0,0,0,0,marshall,t. marshall jr.,t,marshall5300wrt,84669-85672,WR,t,Terrace Marshall Jr.,marshall,5.566666497,9,5300,PIT@CAR,CAR,PIT,,,,,,WR/FLEX,ryland,ryland,terrace,marshall5300wrt
mcbride4500tet,60.44,Trey McBride,4500,ARI,@DEN,4,,3.84,5.3,2.4,-1.23,0.9,0.7,5.07,-1,0.77,0,0,0,0,0.28,-0.1,30,17.5,19,0,1.5,36.5,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.26,0,3.2,300,0.74,0.06,80,0,0.2,50,30,-0.6,-1500,2.12,0.1,25,0,0.05,20,TE,12/14/2022,0,0,0,0,1,1,6,3,6.2,0,0,0,0,0.037,0,0.025,10.2,2.6,0,0,0,0,0,0,0,0,0,0,mcbride,trey mcbride,t,mcbride4500tet,84669-91750,TE,t,Trey McBride,mcbride,2.23333327,6,4500,ARI@DEN,ARI,DEN,,,,,,TE/FLEX,ryland,ryland,trey,mcbride4500tet
mccoy6100qbc,56.38,Colt McCoy,6100,ARI,@DEN,4,,13.98,22.8,5.2,-3.05,2.3,0.9,17.03,3,0.91,0,0,1,0,0.74,-11,51,17.5,19,0,1.5,36.5,51,20,30,189,69,6.3,4.56,0.3,27,107.5,200.8,1.7,4.2,1.7,1,1.7,8.5,3,4,9,2.8,0,0.385,1.06,0.35,0,39,0.26,0,9.3,0,0.2,0.15,75,0,0,40,8.9,-1,100,0.25,0.17,18,0.04,0.04,22,QB,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mccoy,colt mccoy,c,mccoy6100qbc,84669-11500,QB,c,Colt McCoy,mccoy,11.15999985,3,6100,ARI@DEN,ARI,DEN,,,,,,QB,ryland,ryland,colt,mccoy6100qbc
mckinnon6200rbj,81.85,Jerick McKinnon,6200,KC,@HOU,1,,9.11,11.8,6.5,-0.56,1.5,3.3,9.67,-2,0.71,0.83,2.7,7,0,0.15,12.3,30,31.8,17.3,3.5,-14.5,49,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,4.2,0,0.672,2.13,0.94,0.56,0,0,0,8.1,700,0.85,0.26,66,0.5,0.33,60,7.7,10,200,1.1,0.26,65,0.23,0.23,26,RB,12/14/2022,0,0.129,0.445,3,3,2,24,13,9.4,0.3,0,0,0.429,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mckinnon,jerick mckinnon,j,mckinnon6200rbj,84669-54608,RB,j,Jerick McKinnon,mckinnon,7.623076806,13,6200,KC@HOU,KC,HOU,,,,,,RB/FLEX,ryland,ryland,jerick,mckinnon6200rbj
mcmath4500wrr,51.55,Racey McMath,4500,TEN,@LAC,4,,3.22,4.9,1.5,-3.17,0.7,0,6.39,11,0.95,0,0,1,0,0.58,-0.7,15,21.8,24.8,1.5,3,46.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,30,2.9,0,-1500,2.05,0.19,7,0,0.03,26,WR,12/14/2022,0,0,0,0,1,0,0,0,-1,0,0,0,0,0.047,0,-0.001,0.8,13.8,0,0,0,0,0,0,0,0,0,0,mcmath,racey mcmath,r,mcmath4500wrr,84669-85731,WR,r,Racey McMath,mcmath,0,1,4500,TEN@LAC,TEN,LAC,,,,,,WR/FLEX,ryland,ryland,racey,mcmath4500wrr
meyers6400wrj,58.64,Jakobi Meyers,6400,NE,@LV,4,,8.93,12.3,5.5,-1.79,1.4,5.5,10.72,3,0.86,1,1.3,2,0,0.14,-3.9,50,21.8,23.3,0.8,1.5,45,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.41,0.24,0,0,0,5.9,-100,1.18,0.17,42,0.14,0.28,70,8.9,0.2,400,1.18,0.18,62,0.25,0.16,24,WR,12/14/2022,0,0,0,0,7,5,59,21,11.3,0.3,0,0.182,0,0.233,0.25,0.257,45.1,29.8,0,0,0,0,0,0,0,0,0,0,meyers,jakobi meyers,j,meyers6400wrj,84669-63634,WR,j,Jakobi Meyers,meyers,10.11999969,10,6400,NE@LV,NE,LV,Q,Concussion,,,,WR/FLEX,ryland,ryland,jakobi,meyers6400wrj
mills6300qbd,50.58,Davis Mills,6300,HOU,KC,1,,10,16.9,3.1,-7.42,1.6,0.1,17.42,2,0.87,0,0,0,0,0.59,-2.5,59,17.3,31.8,-1,14.5,49,41,20,31,216,64,6.9,5.51,1.3,39,113.3,257.7,7.2,26.1,6.6,4.2,2.9,6.9,1,2,3,2.3,0.1,0.28,3.53,1.06,0.47,0,0,0,9.9,-200,0.3,0.23,60,0.2,0,50,12.1,-2.7,300,0.34,0.2,85,0.42,0.04,21,QB,12/14/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,mills,davis mills,d,mills6300qbd,84669-89628,QB,d,Davis Mills,mills,12.06909041,11,6300,KC@HOU,HOU,KC,,,,,,QB,ryland,ryland,davis,mills6300qbd
