,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
chubb8900rbn,69.01,Nick Chubb,8900,CLE,@BAL,,,12.42,16.1,8.8,-3.99,1.4,2.9,16.41,11,0.97,1,2.1,6,0,0.2,5.7,35,19.5,26,-0.3,6.5,45.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,86,5.6,0.7,0.516,2.41,1.47,0.82,60,0.81,0.3,17.5,-300,0.97,0.5,83,0.66,0.16,60,17.7,50,2900,1.01,0.51,64,0.36,0.24,25,RB,10/19/2022,0.647,0.626,0.539,15,1,1,11,9,8.6,0.1,0,0.225,0.475,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,chubb,nick chubb,n,chubb8900rbn,81947-53562,RB,n,Nick Chubb,chubb,19.25,6,8900,CLE@BAL,CLE,BAL,,,,,,RB/FLEX,ryland,ryland,nick,chubb8900rbn
cincinnati3600,60.97,Cincinnati,3600,CIN,ATL,,,5.88,13.4,-1.6,0.79,1.6,6.7,5.09,-8,0.25,0,0,4,0,0.99,-2.4,0,27,20.5,-0.3,-6.5,47.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.11,6.02,0,0,0,0,0,0,0,0,0,74,0.41,0,7.8,0,0,0,100,0.6,0,50,6.4,1.2,-2400,0,0,84,0.56,0.16,25,D,10/19/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.2,0.4748,0.5251,0.0127,0.0367,7.03,7.41,4.43,3.5,0.2222,cincinnati,cincinnati,c,cincinnati3600,81947-12528,D,c,Cincinnati Bengals,bengals,5.833333333,6,3600,ATL@CIN,CIN,ATL,,,,,,DEF,Bengals,Bengals,cincinnati,cincinnati3600
cleveland3400,72.06,Cleveland,3400,CLE,@BAL,,,5.96,12.9,-0.9,1.51,1.8,3,4.45,-1,0.53,0,0,1,0,0.54,-2,0,19.5,26,-0.3,6.5,45.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.23,6.32,0,0,0,0,0,0,0,0,0,60,0.81,0.3,1,-1100,0,0,33,0,0.66,30,6.8,-0.9,-2600,0,0,80,0.42,0.19,21,D,10/19/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.1,0.4294,0.5138,0.0124,0.0422,6.51,10.73,5.07,30,0.1925,cleveland,cleveland,c,cleveland3400,81947-12529,D,c,Cleveland Browns,browns,3.666666667,6,3400,CLE@BAL,CLE,BAL,,,,,,DEF,Browns,Browns,cleveland,cleveland3400
collins5600wrn,59.72,Nico Collins,5600,HOU,@LV,,,7.49,10.6,4.3,-1.41,1.3,1.4,8.9,7,0.91,1,0.4,1,0,0.58,1.5,41,19.3,26.3,1.8,7,45.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.25,0.13,0,0,0,8,200,1.59,0.18,100,0.5,0,40,6.6,-0.9,-400,1.36,0.16,76,0.19,0.09,21,WR,10/19/2022,0,0,0,0,4,2,39,21,15.1,0.1,0,0.143,0,0.152,0.056,0.19,31.3,26.1,0,0,0,0,0,0,0,0,0,0,collins,nico collins,n,collins5600wrn,81947-91419,WR,n,Nico Collins,collins,6.940000153,5,5600,HOU@LV,HOU,LV,Q,Achilles,,,,WR/FLEX,ryland,ryland,nico,collins5600wrn
conklin4800tet,70.37,Tyler Conklin,4800,NYJ,@DEN,,,4.2,5.8,2.6,-1.57,0.9,0.6,5.77,2,0.92,0,0.5,3,0,0.37,-0.8,54,19.5,18,1.5,-1.5,37.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.29,0.29,62,0.2,0.07,5.9,-400,1.38,0.12,66,0.33,0,60,5.7,-0.3,-1200,1.08,0.11,62,0.12,0.29,24,TE,10/19/2022,0,0,0,0,5,3,32,15,9.2,0.2,0,0.231,0,0.156,0.107,0.134,13.5,9.4,0,0,0,0,0,0,0,0,0,0,conklin,tyler conklin,t,conklin4800tet,81947-60451,TE,t,Tyler Conklin,conklin,6.316666921,6,4800,NYJ@DEN,NYJ,DEN,,,,,,TE/FLEX,ryland,ryland,tyler,conklin4800tet
cooks6300wrb,74.01,Brandin Cooks,6300,HOU,@LV,,,10.9,15,6.8,0.41,1.7,14.1,10.49,-7,0.61,0.88,3.2,3,0,0.92,1.5,50,19.3,26.3,1.8,7,45.5,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0.31,0,0,0,0,7.5,6297,1.12,0.16,66,0.66,0.33,60,9.5,1.3,300,1.2,0.19,62,0.37,0.16,24,WR,10/19/2022,0,0,0,0,7,4,52,23,10.7,0.4,0,0.182,0,0.243,0.375,0.255,36.4,34.2,0,0,0,0,0,0,0,0,0,0,cooks,brandin cooks,b,cooks6300wrb,81947-29501,WR,b,Brandin Cooks,cooks,8.3,5,6300,HOU@LV,HOU,LV,,,,,,WR/FLEX,ryland,ryland,brandin,cooks6300wrb
cooper7200wra,57.77,Amari Cooper,7200,CLE,@BAL,,,10.31,14.4,6.2,-2.24,1.4,4.8,12.55,10,0.96,1,5.6,3,0,0.65,4.3,55,19.5,26,-0.3,6.5,45.5,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24,0.47,0.24,60,0.81,0.3,10.3,7196,1.1,0.18,83,0.5,0.16,60,12.4,2.5,1200,1.6,0.22,64,0.42,0.21,28,WR,10/19/2022,0,0,0,0,7,4,56,21,12.2,0.5,0,0.381,0,0.218,0.296,0.218,43.1,28.9,0,0,0,0,0,0,0,0,0,0,cooper,amari cooper,a,cooper7200wra,81947-31001,WR,a,Amari Cooper,cooper,12.38333384,6,7200,CLE@BAL,CLE,BAL,,,,,,WR/FLEX,ryland,ryland,amari,cooper7200wra
dallas4700,27.87,Dallas,4700,DAL,DET,,,6.18,13.5,-1.2,-2.45,1.3,1.7,8.63,12,0.98,0,0,2,0,0.77,0.8,0,27.8,21.3,0.5,-6.5,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.37,9.09,0,0,0,0,0,0,0,0,0,0,0,0,11.8,300,0,0,100,0.75,0,40,10.6,30,-1300,0,0,90,0.54,0.09,22,D,10/19/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.3,0.3906,0.4746,0.0188,0.0281,6.28,7.2,3.64,2.4,0.1852,dallas,dallas,d,dallas4700,81947-12530,D,d,Dallas Cowboys,cowboys,9.833333333,6,4700,DET@DAL,DAL,DET,,,,,,DEF,Cowboys,Cowboys,dallas,dallas4700
dallas4800rbd,65.24,DeeJay Dallas,4800,SEA,@LAC,,,4.06,5.4,2.8,-2.12,0.8,0.1,6.18,0,0.82,0,0,4,0,0.25,5.1,11,22.8,27.8,0.3,5,50.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4.5,0.1,0.533,0.67,0.22,0.17,0,0,0,2.1,0,0.95,0.18,62,0.37,0.12,80,40,-0.4,-1200,1.01,0.37,44,0.25,0.25,27,RB,10/19/2022,0.125,0.065,0.187,1,1,1,5,3,5.4,0,0,0.375,0.875,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,dallas,deejay dallas,d,dallas4800rbd,81947-94087,RB,d,DeeJay Dallas,dallas,0.900000016,6,4800,SEA@LAC,SEA,LAC,,,,,,RB/FLEX,ryland,ryland,deejay,dallas4800rbd
davis5600wrc,58.37,Corey Davis,5600,NYJ,@DEN,,,7.32,10.7,4,-1.58,1.3,3.3,8.9,-4,0.71,0,0.4,1,0,0.69,-1.9,51,19.5,18,1.5,-1.5,37.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.11,0.11,62,0.2,0.07,7.7,-200,1.61,0.14,100,0.62,0,80,8.8,2.1,-400,1.6,0.17,55,0.37,0.07,27,WR,10/19/2022,0,0,0,0,5,3,54,26,16.4,0.3,0,0.4,0,0.146,0.231,0.211,44.9,25.6,0,0,0,0,0,0,0,0,0,0,davis,corey davis,c,davis5600wrc,81947-45439,WR,c,Corey Davis,davis,9.433333079,6,5600,NYJ@DEN,NYJ,DEN,,,,,,WR/FLEX,ryland,ryland,corey,davis5600wrc
denver4800,44.28,Denver,4800,DEN,NYJ,,,8.4,17.3,-0.5,-0.55,1.8,7,8.95,1,0.76,0,0,2,0,0.14,-2.6,0,18,19.5,-7.5,1.5,37.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.31,6.94,0,0,0,0,0,0,0,0,0,62,0.2,0.07,10,1000,0,0,100,0.83,0,60,7.6,10,-1200,0,0,90,0.54,0.09,22,D,10/19/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,3.1,0.4698,0.5253,0.0134,0.0245,6.24,8.69,3.93,2.44,0.1295,denver,denver,d,denver4800,81947-12531,D,d,Denver Broncos,broncos,8.166666667,6,4800,NYJ@DEN,DEN,NYJ,,,,,,DEF,Broncos,Broncos,denver,denver4800
detroit3100,62.45,Detroit,3100,DET,@DAL,,,4.46,9.6,-0.7,0.98,1.4,2.1,3.48,-3,0.4,0,0,1,0,0.72,-0.9,0,21.3,27.8,1,6.5,49,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64,4.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,0,0.33,30,3.8,-0.8,-2900,0,0,60,0.4,0.25,20,D,10/19/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,0.5155,0.5556,0.0087,0.0483,7.44,12.44,5.93,3.71,0.2161,detroit,detroit,d,detroit3100,81947-12532,D,d,Detroit Lions,lions,2.2,5,3100,DET@DAL,DET,DAL,,,,,,DEF,Lions,Lions,detroit,detroit3100
dillon5700rba,87.84,AJ Dillon,5700,GB,@WAS,,,9.98,12.9,7,1.55,1.8,7.6,8.43,-3,0.68,0,0.4,5,0,0.93,4.7,32,23,18.5,-0.5,-4.5,41.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,50,4.1,0.4,0.592,2.82,1.35,0.76,60,0.78,0.29,6.5,-1200,0.46,0.2,85,0.42,0.14,70,9.5,20,-300,0.62,0.3,74,0.33,0.14,27,RB,10/19/2022,0.5,0.437,0.497,12,2,2,17,10,80,0.1,0,0.14,0.581,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,dillon,aj dillon,a,dillon5700rba,81947-93107,RB,a,AJ Dillon,dillon,8.183333079,6,5700,GB@WAS,GB,WAS,,,,,,RB/FLEX,ryland,ryland,aj,dillon5700rba
dissly4800tew,59.65,Will Dissly,4800,SEA,@LAC,,,4.74,6.5,3,-1.03,1,0.4,5.77,5,0.96,0,0,1,0,0.15,1.4,33,22.8,27.8,0.3,5,50.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22,0,0,0,0,0,6.9,300,2.51,0.16,75,0.75,0.25,80,4.9,2.2,-1200,2.47,0.15,57,0.34,0.19,26,TE,10/19/2022,0,0,0,0,2,1,17,13,10.1,0.2,0,0.5,0,0.068,0.136,0.078,8.2,3.1,0,0,0,0,0,0,0,0,0,0,dissly,will dissly,w,dissly4800tew,81947-56708,TE,w,Will Dissly,dissly,6.733333588,6,4800,SEA@LAC,SEA,LAC,,,,,,TE/FLEX,ryland,ryland,will,dissly4800tew
dotson5600wrj,40.12,Jahan Dotson,5600,WAS,GB,,,4.12,6.2,2.1,-4.78,0.7,0,8.9,58,0.99,0,0,1,0,0.58,0.8,63,18.5,23,-1.5,4.5,41.5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0.17,60,0.78,0.29,6.9,5598,1.15,0.13,37,0.37,0.12,80,10.6,3.5,-400,1.84,0.17,46,0.46,0.13,15,WR,10/19/2022,0,0,0,0,5,3,38,25,12.7,10,0,1,0,0.131,0.5,0.147,32.5,23.5,0,0,0,0,0,0,0,0,0,0,dotson,jahan dotson,j,dotson5600wrj,81947-86229,WR,j,Jahan Dotson,dotson,11.55000019,4,5600,GB@WAS,WAS,GB,Q,Hamstring,,,,WR/FLEX,ryland,ryland,jahan,dotson5600wrj
doubs5800wrr,72.83,Romeo Doubs,5800,GB,@WAS,,,9.78,13.6,6,0.43,1.7,10.5,9.35,-9,0.59,1,3.6,1,0,0.71,7.6,51,23,18.5,-0.5,-4.5,41.5,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.17,0.17,60,0.78,0.29,8.7,500,1.16,0.14,100,0.66,0,60,7.6,1.6,-200,1.16,0.15,91,0.33,0.08,12,WR,10/19/2022,0,0,0,0,6,4,39,18,90,0.3,0,0.4,0,0.182,0.222,0.159,15.3,21.7,0,0,0,0,0,0,0,0,0,0,doubs,romeo doubs,r,doubs5800wrr,81947-94370,WR,r,Romeo Doubs,doubs,7.916666667,6,5800,GB@WAS,GB,WAS,,,,,,WR/FLEX,ryland,ryland,romeo,doubs5800wrr
drake6600rbk,74.28,Kenyan Drake,6600,BAL,CLE,,,8.57,11.1,6,-2.1,1.3,4.4,10.67,-3,0.68,1,2.9,6,0,0.04,5.8,22,26,19.5,0.7,-6.5,45.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,34,5.3,0.2,0.485,0.74,0.05,0.05,60,0.81,0.3,11.2,1100,1.32,0.37,50,0.37,0,80,6.4,1.2,600,0.72,0.29,38,0.23,0.15,26,RB,10/19/2022,0.286,0.299,0.357,6,2,1,13,8,7.7,0,0,0.111,0.333,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,drake,kenyan drake,k,drake6600rbk,81947-30989,RB,k,Kenyan Drake,drake,7.074999809,4,6600,CLE@BAL,BAL,CLE,,,,,,RB/FLEX,ryland,ryland,kenyan,drake6600rbk
dulcich4000teg,71.63,Greg Dulcich,4000,DEN,NYJ,,,4.71,6.6,2.8,0.81,1.2,16.7,3.9,-15,0.32,0.92,6.2,5,0,0.72,4.4,41,18,19.5,-7.5,1.5,37.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.17,0,62,0.2,0.07,11.4,-200,3.8,0.28,16,0.16,0,60,11.4,0.6,-2000,3.8,0.28,7,0.07,0,13,TE,10/19/2022,0,0,0,0,3,2,44,39,22,10,0,0,0,0.12,1,0.234,25,11.1,0,0,0,0,0,0,0,0,0,0,dulcich,greg dulcich,g,dulcich4000teg,81947-91931,TE,g,Greg Dulcich,dulcich,11.39999962,1,4000,NYJ@DEN,DEN,NYJ,,,,,,TE/FLEX,ryland,ryland,greg,dulcich4000teg
duvernay5900wrd,58.46,Devin Duvernay,5900,BAL,CLE,,,7.63,11,4.3,-1.95,1.3,4.3,9.58,-5,0.66,1,1.6,1,0,0.58,2.5,36,26,19.5,0.7,-6.5,45.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,0.53,0.29,60,0.81,0.3,7.2,200,1.19,0.17,87,0.5,0.12,80,6.6,0.8,-100,1.63,0.18,59,0.29,0.25,27,WR,10/19/2022,0,0,0,0,3,2,24,14,10.1,0.3,0,0.273,0,0.1,0.174,0.111,15.7,9.6,0,0,0,0,0,0,0,0,0,0,duvernay,devin duvernay,d,duvernay5900wrd,81947-71032,WR,d,Devin Duvernay,duvernay,9.866666794,6,5900,CLE@BAL,BAL,CLE,,,,,,WR/FLEX,ryland,ryland,devin,duvernay5900wrd
edwards-helaire6700rbc,77.03,C. Edwards-Helaire,6700,KC,@SF,,,9.41,12.2,6.7,-1.51,1.4,3.2,10.92,4,0.92,0,0.8,2,0,0.41,2.7,30,25.3,23.8,1,-1.5,49,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,42,4.2,0.5,0.522,1.24,0.76,0.59,68,0.24,0,10.7,-600,0.77,0.33,62,0.5,0.37,80,10.2,2.1,700,0.78,0.34,55,0.31,0.17,29,RB,10/19/2022,0.5,0.391,0.461,10,2,2,18,12,7.6,0.3,0,0.4,0.467,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,edwards-helaire,c. edwards-helaire,c,edwards-helaire6700rbc,81947-85741,RB,c,Clyde Edwards-Helaire,edwards-helaire,12.88333384,6,6700,KC@SF,KC,SF,,,,,,RB/FLEX,ryland,ryland,clyde,edwards-helaire6700rbc
edwards5000rbg,55.77,Gus Edwards,5000,BAL,CLE,,,2.36,3.1,1.6,-4.32,0.5,0,6.68,0,0,0,0,5,0,0.16,5.8,0,26,19.5,0.7,-6.5,45.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.81,0.3,0,0,0,0,0,0,0,60,0,0,-1000,0,0,0,0,0,22,RB,10/19/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,edwards,gus edwards,g,edwards5000rbg,81947-40167,RB,g,Gus Edwards,edwards,,,5000,CLE@BAL,BAL,CLE,,Knee - acl,,,,RB/FLEX,ryland,ryland,gus,edwards5000rbg
ekeler9500rba,85.63,Austin Ekeler,9500,LAC,SEA,,,16.74,21.6,11.9,-1.16,1.8,10.4,17.9,8,0.96,1,7.1,13,0,0.1,6.4,44,27.8,22.8,-3.2,-5,50.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,56,4.3,0.8,0.51,3.59,1.59,0.76,0,0,0,23.6,800,1.15,0.54,87,0.62,0.12,80,19.8,5.5,3500,0.99,0.45,73,0.3,0.11,26,RB,10/19/2022,0.75,0.518,0.627,13,6,5,41,16,7.9,0.4,0,0.268,0.561,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,ekeler,austin ekeler,a,ekeler9500rba,81947-80001,RB,a,Austin Ekeler,ekeler,19.58333333,6,9500,SEA@LAC,LAC,SEA,,,,,,RB/FLEX,ryland,ryland,austin,ekeler9500rba
elliott6900rbe,88.33,Ezekiel Elliott,6900,DAL,DET,,,12.63,16.7,8.6,1.21,1.8,5.4,11.42,3,0.94,1,5.8,6,0,0.2,7.7,42,27.8,21.3,0.5,-6.5,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,51,3.8,0.4,0.498,2.18,0.71,0.47,0,0,0,11.1,500,0.61,0.29,100,0.71,0,70,9.8,0.2,900,0.56,0.23,53,0.26,0.34,26,RB,10/19/2022,0.538,0.47,0.648,13,3,2,12,9,5.8,0.1,0,0.292,0.542,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,elliott,ezekiel elliott,e,elliott6900rbe,81947-38791,RB,e,Ezekiel Elliott,elliott,9.46666654,6,6900,DET@DAL,DAL,DET,,,,,,RB/FLEX,ryland,ryland,ezekiel,elliott6900rbe
engram5200tee,77.08,Evan Engram,5200,JAX,NYG,,,6.44,8.8,4.1,-0.26,1.2,2,6.7,4,0.96,1,1,2,0,0.1,1.7,48,23.3,20.3,1.5,-3,43.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.29,0.12,73,0.75,0,6.4,0,1.22,0.13,66,0.5,0.16,60,5.7,0.4,-800,1.15,0.12,65,0.26,0.3,23,TE,10/19/2022,0,0,0,0,4,3,28,14,8.7,0.2,0,0.4,0,0.158,0.167,0.156,14.5,15,0,0,0,0,0,0,0,0,0,0,engram,evan engram,e,engram5200tee,81947-41872,TE,e,Evan Engram,engram,5.799999873,6,5200,NYG@JAC,JAC,NYG,,,,,,TE/FLEX,ryland,ryland,evan,engram5200tee
etienne6200rbt,82.26,T. Etienne Jr.,6200,JAX,NYG,,,9.94,12.9,7,0.27,1.6,7,9.67,-3,0.73,0.82,4.6,6,0,0.25,3.1,31,23.3,20.3,1.5,-3,43.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,50,5.6,0,0.463,0.65,0.18,0.12,73,0.75,0,9.2,600,0.71,0.3,87,0.62,0.12,80,7.7,2.8,200,0.65,0.25,44,0.24,0.12,25,RB,10/19/2022,0,0.367,0.468,9,3,2,24,15,11.2,0,0,0,0.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,etienne,t. etienne jr.,t,etienne6200rbt,81947-89956,RB,t,Travis Etienne Jr.,etienne,8.53333346,6,6200,NYG@JAC,JAC,NYG,,,,,,RB/FLEX,ryland,ryland,travis,etienne6200rbt
evans7600wrm,61.95,Mike Evans,7600,TB,@CAR,,,12.06,17,7.1,-1.4,1.6,9.3,13.46,6,0.93,1,2.4,4,0,0.74,2.7,55,26,13,2.7,-13,39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.71,0.47,70,0.39,0,14.2,-100,1.94,0.22,62,0.5,0.12,80,14.3,3.2,1600,2.19,0.26,62,0.34,0.17,29,WR,10/19/2022,0,0,0,0,6,4,64,30,14.5,0.9,0,0.688,0,0.155,0.406,0.22,49.3,25.5,0,0,0,0,0,0,0,0,0,0,evans,mike evans,m,evans7600wrm,81947-32384,WR,m,Mike Evans,evans,13.16000061,5,7600,TB@CAR,TB,CAR,,,,,,WR/FLEX,ryland,ryland,mike,evans7600wrm
everett6300teg,61.53,Gerald Everett,6300,LAC,SEA,,,8.24,11.1,5.4,-1.03,1.3,2.5,9.27,9,0.99,0.86,6.7,6,0,0.02,11.9,45,27.8,22.8,-3.2,-5,50.5,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.5,0.33,0,0,0,6.1,500,1.1,0.13,87,0.5,0.12,80,6.9,1.6,300,1.31,0.15,76,0.44,0.12,25,TE,10/19/2022,0,0,0,0,5,3,35,15,10.1,0.3,0,0.333,0,0.156,0.179,0.151,18.7,10.8,0,0,0,0,0,0,0,0,0,0,everett,gerald everett,g,everett6300teg,81947-57299,TE,g,Gerald Everett,everett,7.866666794,6,6300,SEA@LAC,LAC,SEA,Q,Illness,,,,TE/FLEX,ryland,ryland,gerald,everett6300teg
fant5000ten,64.85,Noah Fant,5000,SEA,@LAC,,,5.66,7.6,3.7,-0.58,1.1,1.6,6.24,1,0.9,0.75,1.9,1,0,0.1,1.4,44,22.8,27.8,0.3,5,50.5,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.13,0,0,0,6.5,200,1.54,0.17,100,0.83,0,60,5.5,0.1,-1000,1.3,0.13,59,0.27,0.31,22,TE,10/19/2022,0,0,0,0,4,3,33,17,9.8,0.1,0,0.25,0,0.148,0.125,0.154,18.7,9.6,0,0,0,0,0,0,0,0,0,0,fant,noah fant,n,fant5000ten,81947-71705,TE,n,Noah Fant,fant,5.083333333,6,5000,SEA@LAC,SEA,LAC,Q,Illness,,,,TE/FLEX,ryland,ryland,noah,fant5000ten
foreman4900rbd,71.65,D'Onta Foreman,4900,CAR,TB,,,6.49,8.5,4.5,0.06,1.3,3.6,6.43,-10,0.41,0,0,2,0,0.2,2.6,17,13,26,-4.8,13,39,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,4.2,0.2,0.49,1.33,0.61,0.33,70,0.39,0,0.9,200,0.44,0.18,50,0.33,0.33,60,5.6,-0.2,-1100,0.54,0.33,54,0.25,0.29,24,RB,10/19/2022,0.231,0.342,0.281,9,0,0,8,6,13.7,0,0,0.091,0.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,foreman,d'onta foreman,d,foreman4900rbd,81947-55830,RB,d,D'Onta Foreman,foreman,0.74000001,5,4900,TB@CAR,CAR,TB,,,,,,RB/FLEX,ryland,ryland,d'onta,foreman4900rbd
fournette8400rbl,90.71,Leonard Fournette,8400,TB,@CAR,,,16.11,20.7,11.5,0.95,1.9,19.6,15.16,-2,0.73,1,5,12,0,0.32,4.7,48,26,13,2.7,-13,39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,58,4.2,0.4,0.508,3.06,1.65,1.12,70,0.39,0,18.6,1200,0.93,0.36,100,0.62,0,80,15.3,6.1,2400,0.71,0.32,65,0.34,0.17,29,RB,10/19/2022,0.6,0.654,0.717,14,6,5,33,13,6.2,0.4,0,0.121,0.485,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,fournette,leonard fournette,l,fournette8400rbl,81947-52922,RB,l,Leonard Fournette,fournette,16.25,6,8400,TB@CAR,TB,CAR,,,,,,RB/FLEX,ryland,ryland,leonard,fournette8400rbl
gage5400wrr,61.39,Russell Gage,5400,TB,@CAR,,,7.14,9.7,4.6,-1.3,1.3,1.7,8.44,-1,0.77,0,0.4,2,0,0.67,2.7,44,26,13,2.7,-13,39,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.17,0.11,70,0.39,0,7.5,-300,1.11,0.15,75,0.62,0.25,80,9.2,2.2,-600,1.38,0.21,67,0.42,0.14,28,WR,10/19/2022,0,0,0,0,6,4,51,17,10.9,0.3,0,0.211,0,0.201,0.278,0.217,36.4,22.2,0,0,0,0,0,0,0,0,0,0,gage,russell gage,r,gage5400wrr,81947-52916,WR,r,Russell Gage,gage,6.28333346,6,5400,TB@CAR,TB,CAR,,,,,,WR/FLEX,ryland,ryland,russell,gage5400wrr
gallup6100wrm,70.86,Michael Gallup,6100,DAL,DET,,,10.05,13.9,6.2,0.01,1.6,6,10.04,3,0.88,1,4.8,1,0,0.67,8.1,51,27.8,21.3,0.5,-6.5,49,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.18,0.12,0,0,0,6.2,600,1.24,0.16,71,0.42,0.14,70,7.8,0.5,100,1.23,0.15,53,0.19,0.03,26,WR,10/19/2022,0,0,0,0,6,3,45,22,12.7,0.3,0,0.222,0,0.177,0.176,0.181,40.6,29.4,0,0,0,0,0,0,0,0,0,0,gallup,michael gallup,m,gallup6100wrm,81947-69956,WR,m,Michael Gallup,gallup,6.200000127,3,6100,DET@DAL,DAL,DET,,,,,,WR/FLEX,ryland,ryland,michael,gallup6100wrm
