,rating,name,salary,team,opp,time, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
everett5400teg,83.35,Gerald Everett,5400,LAC,@LV,4,,7.23,9.9,4.5,0.06,1.3,4.3,7.17,2,0.91,1,5.4,7,0,0.8,3.7,44,23.5,26,-2,2.5,49.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.44,0.39,0,0,0,5.1,-400,1.01,0.16,33,0,0.16,60,70,-0.3,-600,1.3,0.16,62,0.25,0.12,24,TE,11/30/2022,0,0,0,0,5,3,36,17,10.5,0.3,0,0.235,0,0.14,0.133,0.146,20,12.4,0,0,0,0,0,0,0,0,0,0,everett,gerald everett,g,everett5400teg,84056-57299,TE,g,Gerald Everett,everett,7.119999695,10,5400,LAC@LV,LAC,LV,,,,,,TE/FLEX,ryland,ryland,gerald,everett5400teg
fant5100ten,63.95,Noah Fant,5100,SEA,@LA,4,,5.69,7.8,3.6,-0.78,1.1,0.3,6.47,12,0.99,0.5,1.5,3,0,0.04,-1.2,43,24,17,1.2,-7,41,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.24,0.12,0,0,0,7.3,300,1.69,0.2,100,0.33,0,30,5.5,-0.9,-900,1.38,0.13,66,0.23,0.28,21,TE,11/30/2022,0,0,0,0,4,3,36,20,11.1,0.1,0,0.25,0,0.133,0.083,0.154,19,10.1,0,0,0,0,0,0,0,0,0,0,fant,noah fant,n,fant5100ten,84056-71705,TE,n,Noah Fant,fant,5.136363636,11,5100,SEA@LAR,SEA,LAR,,,,,,TE/FLEX,ryland,ryland,noah,fant5100ten
fields8500qbj,56.44,Justin Fields,8500,CHI,GB,1,,18.98,29.1,8.8,-2.76,2.2,3.4,21.74,2,0.87,1,1.3,0,0,0.74,-7.1,64,20.3,24.3,0.3,4,44.5,42,13,23,165,60,7.2,4.98,1.2,37,87.9,221.5,8.7,15,8.3,5.2,3.5,13.2,10,26,72,6.8,0.5,0.594,4,1.61,0.94,36,0.36,0,32.6,1100,0.79,0.48,80,0.8,0,50,19.2,1.5,2500,0.52,0.3,69,0.52,0.08,23,QB,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,fields,justin fields,j,fields8500qbj,84056-91591,QB,j,Justin Fields,fields,21.37090926,11,8500,GB@CHI,CHI,GB,,,,,,QB,ryland,ryland,justin,fields8500qbj
firkser4400tea,51.66,Anthony Firkser,4400,ATL,PIT,1,,2.26,3.4,1.2,-2.58,0.5,0.1,4.84,-4,0.62,0,0,0,0,0.11,-2.4,17,22,21,2.2,-1,43,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.18,0.06,0,0,0,2.1,300,2.1,0.1,20,0,0,50,4.3,0,-1600,2.39,0.26,33,0.09,0.09,21,TE,11/30/2022,0,0,0,0,1,1,18,11,11.2,0.2,0,0.4,0,0.07,0.167,0.098,15.9,5.4,0,0,0,0,0,0,0,0,0,0,firkser,anthony firkser,a,firkser4400tea,84056-80294,TE,a,Anthony Firkser,firkser,1.875,4,4400,PIT@ATL,ATL,PIT,,,,,,TE/FLEX,ryland,ryland,anthony,firkser4400tea
fortson4600tej,53.97,Jody Fortson,4600,KC,@CIN,4,,2.86,4,1.7,-2.44,0.6,0.1,5.3,2,0.91,0,0,0,0,0.04,-2.8,15,27.5,25,2,-2.5,52.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.24,0.12,38,0.46,0,3.7,200,1.86,0.27,50,0.33,0.16,60,5.6,0,-1400,5.08,0.37,26,0.19,0.07,26,TE,11/30/2022,0,0,0,0,1,0,10,8,12.8,0.2,0,0.5,0,0.031,0.071,0.032,9,3.3,0,0,0,0,0,0,0,0,0,0,fortson,jody fortson,j,fortson4600tej,84056-104447,TE,j,Jody Fortson,fortson,3.457142966,7,4600,KC@CIN,KC,CIN,,,,,,TE/FLEX,ryland,ryland,jody,fortson4600tej
freiermuth5900tep,75.64,Pat Freiermuth,5900,PIT,@ATL,1,,9.54,12.9,6.2,1.2,1.6,13.3,8.34,-2,0.71,1,9.2,7,0,0.42,-0.1,46,21,22,-1.3,1,43,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82,0.24,0.06,0,0,0,8.7,300,1.13,0.16,100,0.5,0,40,7.7,0.7,-100,1.27,0.17,81,0.29,0.07,27,TE,11/30/2022,0,0,0,0,6,4,43,16,10.3,0.1,0,0.143,0,0.168,0.154,0.201,27.8,15.1,0,0,0,0,0,0,0,0,0,0,freiermuth,pat freiermuth,p,freiermuth5900tep,84056-86244,TE,p,Pat Freiermuth,freiermuth,8.159999847,10,5900,PIT@ATL,PIT,ATL,,,,,,TE/FLEX,ryland,ryland,pat,freiermuth5900tep
gainwell6000rbk,53.72,Kenneth Gainwell,6000,PHI,TEN,1,,4.25,5.7,2.8,-4.92,0.7,0.2,9.17,0,0.8,0,0,3,0,0.18,-4.6,17,24.5,20,0.7,-4.5,44.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,5,0.4,0.583,1.12,0.76,0.29,43,0.55,0,6.4,700,1.48,0.36,25,0.25,0.25,40,5.6,-1.5,0,1.01,0.33,24,0.21,0.45,33,RB,11/30/2022,0.214,0.114,0.263,3,1,1,6,4,5.3,0,0,0.5,0.75,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,gainwell,kenneth gainwell,k,gainwell6000rbk,84056-90912,RB,k,Kenneth Gainwell,gainwell,4.681818182,11,6000,TEN@PHI,PHI,TEN,,,,,,RB/FLEX,ryland,ryland,kenneth,gainwell6000rbk
garoppolo7000qbj,60.51,Jimmy Garoppolo,7000,SF,MIA,4,,17,27.2,6.8,-1.8,2.4,2.9,18.8,-1,0.62,1,3.5,1,0,0.6,-4.2,60,24.8,20.8,0,-4,45.5,30,21,31,256,68,8.3,7.4,1.5,38,107.7,223.1,7.7,25.8,10.5,4.8,2.3,5.8,2,2,2,1.4,0.1,0.516,4.29,2.24,1.12,57,0.79,0.37,18.2,-200,0.52,0.28,100,0.66,0,30,15.3,-2.5,1000,0.44,0.25,73,0.47,0.04,23,QB,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,garoppolo,jimmy garoppolo,j,garoppolo7000qbj,84056-54604,QB,j,Jimmy Garoppolo,garoppolo,16.65399933,10,7000,MIA@SF,SF,MIA,,,,,,QB,ryland,ryland,jimmy,garoppolo7000qbj
gentry4400tez,63.23,Zach Gentry,4400,PIT,@ATL,1,,2.39,3.5,1.3,-2.45,0.5,0.1,4.84,-3,0.66,0,0,0,0,0.75,-0.1,34,21,22,-1.3,1,43,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0.24,0.18,0,0,0,1.2,0,0.74,0.03,50,0.25,0.25,40,2.6,-0.3,-1600,1.37,0.08,34,0.07,0.26,26,TE,11/30/2022,0,0,0,0,1,1,11,7,7.1,0,0,0,0,0.053,0,0.053,2.8,1.4,0,0,0,0,0,0,0,0,0,0,gentry,zach gentry,z,gentry4400tez,84056-64221,TE,z,Zach Gentry,gentry,1.900000042,9,4400,PIT@ATL,PIT,ATL,,,,,,TE/FLEX,ryland,ryland,zach,gentry4400tez
gesicki4800tem,77.64,Mike Gesicki,4800,MIA,@SF,4,,5,6.9,3.1,-0.77,1,1.5,5.77,-1,0.77,0,2.3,2,0,0.75,-2.9,37,20.8,24.8,-0.5,4,45.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.44,0.25,57,0.79,0.37,2.5,-700,1.23,0.07,33,0,0.33,30,5.8,-0.8,-1200,1.09,0.16,52,0.19,0.42,21,TE,11/30/2022,0,0,0,0,4,2,28,14,10.1,0.3,0,0.267,0,0.129,0.143,0.105,18.6,11.3,0,0,0,0,0,0,0,0,0,0,gesicki,mike gesicki,m,gesicki4800tem,84056-56265,TE,m,Mike Gesicki,gesicki,5.718181957,11,4800,MIA@SF,MIA,SF,,,,,,TE/FLEX,ryland,ryland,mike,gesicki4800tem
gibson6100rba,76.98,Antonio Gibson,6100,WAS,@NYG,1,,9.23,12,6.5,-0.19,1.5,6.7,9.42,-10,0.44,0.83,2.5,3,0,0.18,-1.3,34,21.3,19.3,0.3,-2,40.5,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,47,3.9,0.3,0.483,2.68,1.42,0.84,43,0.5,0,9.9,0,0.62,0.27,100,0.4,0,50,11.3,1.7,100,0.7,0.33,79,0.37,0.06,29,RB,11/30/2022,0.455,0.393,0.524,12,4,3,23,12,7.3,0.2,0,0.146,0.61,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,gibson,antonio gibson,a,gibson6100rba,84056-90933,RB,a,Antonio Gibson,gibson,10.68333308,12,6100,WAS@NYG,WAS,NYG,Q,Foot,,,,RB/FLEX,ryland,ryland,antonio,gibson6100rba
goff6800qbj,61.34,Jared Goff,6800,DET,JAX,1,,15.84,25.6,6.1,-2.56,2.3,7.6,18.4,-12,0.07,1,5.2,1,0,0.45,1.7,65,26.3,25.3,0.5,-1,51.5,69,21,33,243,64,7.3,6.89,1.7,36,122.3,267.8,5.8,25.8,8.2,5.2,1.8,4.9,1,3,3,2.1,0,0.16,4.82,2.47,1.65,0,0,0,12.6,-300,0.39,0.19,100,0.5,0,60,15.5,-1.3,800,0.42,0.24,69,0.52,0.13,23,QB,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,goff,jared goff,j,goff6800qbj,84056-38435,QB,j,Jared Goff,goff,15.58909052,11,6800,JAC@DET,DET,JAC,,,,,,QB,ryland,ryland,jared,goff6800qbj
goodwin5300wrm,49.02,Marquise Goodwin,5300,SEA,@LA,4,,4.48,6.6,2.3,-3.73,0.8,0,8.21,48,0.99,0,0,1,0,0.24,-4,29,24,17,1.2,-7,41,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33,0.11,0.06,0,0,0,8.9,0,2.97,0.25,66,0.33,0,30,6.3,-0.2,-700,2.34,0.22,42,0.1,0.1,19,WR,11/30/2022,0,0,0,0,2,1,25,13,13.1,0.3,0,0.333,0,0.077,0.176,0.1,16.4,10,0,0,0,0,0,0,0,0,0,0,goodwin,marquise goodwin,m,goodwin5300wrm,84056-32243,WR,m,Marquise Goodwin,goodwin,6.837500095,8,5300,SEA@LAR,SEA,LAR,Q,Illness,,,,WR/FLEX,ryland,ryland,marquise,goodwin5300wrm
gray4400ten,63.61,Noah Gray,4400,KC,@CIN,4,,3.85,5.4,2.3,-0.99,0.9,0,4.84,0,0.5,0,0,0,0,0.27,-2.8,30,27.5,25,2,-2.5,52.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.18,0.06,38,0.46,0,4.8,100,1.91,0.12,100,0.33,0,60,3.1,0.1,-1600,1.83,0.1,57,0.11,0.11,26,TE,11/30/2022,0,0,0,0,1,1,11,8,9.1,0.1,0,0.25,0,0.045,0.024,0.037,7.7,2.8,0,0,0,0,0,0,0,0,0,0,gray,noah gray,n,gray4400ten,84056-93143,TE,n,Noah Gray,gray,3.5,11,4400,KC@CIN,KC,CIN,,,,,,TE/FLEX,ryland,ryland,noah,gray4400ten
green bay4700,25.97,Green Bay,4700,GB,@CHI,1,,6.68,14.3,-0.9,-1.95,1.4,1.3,8.63,14,0.99,0,0,2,0,0.07,0,0,24.3,20.3,0.3,-4,44.5,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7,6.76,0,0,0,0,0,0,0,0,0,36,0.36,0,4.3,600,0,0,75,0.5,0,40,6.1,-0.9,-1300,0,0,72,0.45,0.22,22,D,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,30,0.4633,0.5443,0.014,0.0469,6.87,10.88,6.06,3.44,0.1838,bay,green bay,g,green bay4700,84056-12533,D,g,Green Bay Packers,packers,5.083333333,12,4700,GB@CHI,GB,CHI,,,,,,DEF,Bay,Bay,green bay,green bay4700
harris7300rbn,72.51,Najee Harris,7300,PIT,@ATL,1,,10.24,13.5,7,-2.18,1.4,4.9,12.42,1,0.84,1,0.8,4,0,0.09,1.2,50,21,22,-1.3,1,43,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,63,4,0.4,0.461,2.18,1.18,0.59,0,0,0,17.9,900,0.92,0.4,100,0.5,0,40,12,0.4,1300,0.59,0.24,68,0.16,0.24,25,RB,11/30/2022,0.462,0.574,0.736,15,3,3,15,8,5.1,0.2,0,0.133,0.467,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,harris,najee harris,n,harris7300rbn,84056-90575,RB,n,Najee Harris,harris,11.03272733,11,7300,PIT@ATL,PIT,ATL,Q,Oblique,,,,RB/FLEX,ryland,ryland,najee,harris7300rbn
hasty6500rbj,59.8,JaMycal Hasty,6500,JAX,@DET,1,,5.59,7.6,3.6,-4.83,0.9,0.4,10.42,3,0.89,0,0,2,0,0.04,-1.3,10,25.3,26.3,1.5,1,51.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,5,0.1,0.393,0.5,0.22,0.11,0,0,0,6.8,1600,0.85,0.27,66,0.33,0.33,30,3.9,-0.7,500,1.16,0.39,41,0.08,0.29,24,RB,11/30/2022,0.059,0.068,0.167,1,1,1,9,5,7.1,0.1,0,0,0.333,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,hasty,jamycal hasty,j,hasty6500rbj,84056-65724,RB,j,JaMycal Hasty,hasty,4.333333333,9,6500,JAC@DET,JAC,DET,,,,,,RB/FLEX,ryland,ryland,jamycal,hasty6500rbj
heinicke6500qbt,58.15,Taylor Heinicke,6500,WAS,@NYG,1,,14.58,23.7,5.4,-3.24,2.2,0.9,17.82,0,0.75,0.5,0.9,1,0,0.52,-2.6,62,21.3,19.3,0.3,-2,40.5,39,16,27,179,59,6.5,4.85,1,36,97,210.8,9.3,22.8,7.9,3.7,3.3,7.5,2,5,8,3,0.1,0.406,2.11,1.21,0.47,43,0.5,0,9.8,-700,0.31,0.14,100,0.4,0,50,10.2,-2.7,500,0.31,0.16,44,0.14,0.07,27,QB,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,heinicke,taylor heinicke,t,heinicke6500qbt,84056-53331,QB,t,Taylor Heinicke,heinicke,13.3100001,6,6500,WAS@NYG,WAS,NYG,,,,,,QB,ryland,ryland,taylor,heinicke6500qbt
henry8800rbd,79.29,Derrick Henry,8800,TEN,@PHI,1,,16.13,21.3,11,-0.03,1.8,9.7,16.16,6,0.94,1,4.2,8,0,0.29,-1,38,20,24.5,-1.8,4.5,44.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,95,4.2,0.9,0.478,2.19,1,0.81,43,0.55,0,18.5,-700,0.76,0.51,60,0.6,0.4,50,15.5,-1.1,2800,0.58,0.41,29,0.25,0.4,27,RB,11/30/2022,0.909,0.775,0.651,22,2,1,25,18,13.2,0,0,0.29,0.548,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,henry,derrick henry,d,henry8800rbd,84056-39280,RB,d,Derrick Henry,henry,18.84181768,11,8800,TEN@PHI,TEN,PHI,,,,,,RB/FLEX,ryland,ryland,derrick,henry8800rbd
herbert8100qbj,73.48,Justin Herbert,8100,LAC,@LV,4,,21.06,31.4,10.7,0.1,2.6,5.6,20.96,2,0.87,1,5.7,1,0,0.79,3.6,70,23.5,26,-2,2.5,49.5,53,27,41,281,66,6.9,6.46,1.9,39,142.6,299.6,9.5,24.4,9.3,4.6,1.7,4.2,3,7,11,3.3,0.1,0.518,7.82,3.88,2.35,0,0,0,19.3,300,0.42,0.31,100,0.66,0,60,20.2,0,2100,0.44,0.29,82,0.52,0.04,23,QB,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,herbert,justin herbert,j,herbert8100qbj,84056-69189,QB,j,Justin Herbert,herbert,18.17818243,11,8100,LAC@LV,LAC,LV,,,,,,QB,ryland,ryland,justin,herbert8100qbj
higbee5300tet,76.8,Tyler Higbee,5300,LA,SEA,4,,6.01,8.1,3.9,-0.93,1.1,1.3,6.94,3,0.93,0.8,3.8,6,0,0.42,3.5,54,17,24,-2.8,7,41,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.67,0.39,0.11,0,0,0,8.1,-800,1.91,0.18,60,0.2,0,50,80,0.7,-700,1.18,0.15,60,0.24,0.12,25,TE,11/30/2022,0,0,0,0,6,4,42,13,9.2,0.1,0,0.167,0,0.2,0.095,0.183,21.8,10.8,0,0,0,0,0,0,0,0,0,0,higbee,tyler higbee,t,higbee5300tet,84056-47870,TE,t,Tyler Higbee,higbee,6.7,10,5300,SEA@LAR,LAR,SEA,,,,,,TE/FLEX,ryland,ryland,tyler,higbee5300tet
higgins8300wrt,59.34,Tee Higgins,8300,CIN,KC,4,,12.86,17.8,7.9,-2.19,1.5,16.5,15.05,-7,0.59,1,3.3,4,0,0.67,0,49,25,27.5,-0.5,2.5,52.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.29,0.18,38,0.46,0,17.3,300,1.73,0.33,75,0.75,0.25,40,14.6,2.5,2300,1.9,0.3,57,0.42,0.23,26,WR,11/30/2022,0,0,0,0,7,5,84,28,15.4,0.4,0,0.273,0,0.211,0.2,0.272,66,32.3,0,0,0,0,0,0,0,0,0,0,higgins,tee higgins,t,higgins8300wrt,84056-89981,WR,t,Tee Higgins,higgins,13.51000061,10,8300,KC@CIN,CIN,KC,,,,,,WR/FLEX,ryland,ryland,tee,higgins8300wrt
hill4800rbj,56.05,Justice Hill,4800,BAL,DEN,1,,2.55,3.5,1.6,-3.63,0.5,0.1,6.18,-5,0.59,0,0,6,0,0.23,0.4,20,24.5,15,3.2,-9.5,39.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,24,5.6,0,0.575,0.24,0.06,0,44,0.46,0,3,-500,0.57,0.16,50,0.16,0.5,60,2.9,-1.2,-1200,0.55,0.15,30,0.04,0.3,23,RB,11/30/2022,0,0.157,0.305,4,0,0,3,3,4.4,0,0,0,0.25,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,hill,justice hill,j,hill4800rbj,84056-71521,RB,j,Justice Hill,hill,3.088888804,9,4800,DEN@BAL,BAL,DEN,,,,,,RB/FLEX,ryland,ryland,justice,hill4800rbj
hill9000wrt,64.86,Tyreek Hill,9000,MIA,@SF,4,,15.65,21.6,9.7,-1,1.7,6.8,16.65,16,0.97,1,4.1,6,0,0.94,-0.1,46,20.8,24.8,-0.5,4,45.5,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.18,0.47,0.41,57,0.79,0.37,16.2,300,2.03,0.35,33,0.33,0.66,30,16.4,1.3,3000,1.75,0.36,53,0.38,0.38,26,WR,11/30/2022,0,0,0,0,8,6,90,28,13.5,0.3,0,0.158,0,0.261,0.147,0.308,63.8,37.8,0,0,0,0,0,0,0,0,0,0,hill,tyreek hill,t,hill9000wrt,84056-53681,WR,t,Tyreek Hill,hill,17.6181821,11,9000,MIA@SF,MIA,SF,,,,,,WR/FLEX,ryland,ryland,tyreek,hill9000wrt
hilliard5000rbd,55.1,Dontrell Hilliard,5000,TEN,@PHI,1,,3.24,4.4,2.1,-3.44,0.6,0.2,6.68,-7,0.53,0,0,2,0,0.86,-1,19,20,24.5,-1.8,4.5,44.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,21,5.6,0.1,0.431,0.75,0.13,0,43,0.55,0,3.6,-300,1.02,0.2,25,0,0.5,40,5.7,-0.8,-1000,0.88,0.3,33,0.14,0.29,27,RB,11/30/2022,0.063,0.165,0.307,3,2,1,13,10,6.9,0.3,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,hilliard,dontrell hilliard,d,hilliard5000rbd,84056-52808,RB,d,Dontrell Hilliard,hilliard,6.409999847,10,5000,TEN@PHI,TEN,PHI,,,,,,RB/FLEX,ryland,ryland,dontrell,hilliard5000rbd
hinton5400wrk,48.9,Kendall Hinton,5400,DEN,@BAL,1,,5.05,7.6,2.5,-3.39,0.9,1.6,8.44,-14,0.45,0,0,0,0,0.09,-3.6,26,15,24.5,-4.8,9.5,39.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18,0.12,0.06,44,0.46,0,7.5,800,1.25,0.12,100,0.5,0,40,5.1,0.3,-600,1.63,0.2,39,0.13,0.08,23,WR,11/30/2022,0,0,0,0,2,1,19,13,13.9,0,0,0,0,0.069,0,0.091,15.6,8.1,0,0,0,0,0,0,0,0,0,0,hinton,kendall hinton,k,hinton5400wrk,84056-61042,WR,k,Kendall Hinton,hinton,4.5625,8,5400,DEN@BAL,DEN,BAL,,,,,,WR/FLEX,ryland,ryland,kendall,hinton5400wrk
hockenson6400tet,68.21,T.J. Hockenson,6400,MIN,NYJ,1,,9.1,12.3,5.9,-0.41,1.4,4.6,9.51,5,0.97,1,3.1,6,0,0.79,0.4,57,23.8,20.8,0.8,-3,44.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.5,0.22,0,0,0,8.8,200,1.04,0.15,100,0.4,0,50,90,1.2,400,1.28,0.16,59,0.18,0.09,22,TE,11/30/2022,0,0,0,0,7,4,53,23,11.4,0.4,0,0.25,0,0.196,0.238,0.193,29.5,17.1,0,0,0,0,0,0,0,0,0,0,hockenson,t.j. hockenson,t,hockenson6400tet,84056-71706,TE,t,T.J. Hockenson,hockenson,10.06363609,11,6400,NYJ@MIN,MIN,NYJ,,,,,,TE/FLEX,ryland,ryland,t.j.,hockenson6400tet
hodgins5200wri,48.84,Isaiah Hodgins,5200,NYG,WAS,1,,4.62,6.6,2.6,-3.36,0.9,2.2,7.98,-27,0.27,0,0,0,0,0.04,-2.2,29,19.3,21.3,-1.7,2,40.5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,43,0.5,0,3.6,500,1.21,0.08,80,0.2,0,50,5.1,-0.1,-800,1.71,0.18,21,0.07,0.07,28,WR,11/30/2022,0,0,0,0,3,2,28,17,11.8,0,0,0,0,0.094,0,0.093,32.5,10.8,0,0,0,0,0,0,0,0,0,0,hodgins,isaiah hodgins,i,hodgins5200wri,84056-93055,WR,i,Isaiah Hodgins,hodgins,4.550000191,4,5200,WAS@NYG,NYG,WAS,,,,,,WR/FLEX,ryland,ryland,isaiah,hodgins5200wri
hollins5900wrm,65.79,Mack Hollins,5900,LV,LAC,4,,8.91,12.5,5.4,-0.67,1.5,5.2,9.58,-6,0.61,1,0.7,1,0,0.62,-2.7,45,26,23.5,0.5,-2.5,49.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.44,0.19,0,0,0,7.2,200,1.16,0.11,60,0.4,0.4,50,8.6,0.9,-100,1.59,0.19,60,0.35,0.1,20,WR,11/30/2022,0,0,0,0,4,2,36,17,13.7,0.3,0,0.2,0,0.128,0.167,0.153,26.4,21.6,0,0,0,0,0,0,0,0,0,0,hollins,mack hollins,m,hollins5900wrm,84056-25267,WR,m,Mack Hollins,hollins,8.296363831,11,5900,LAC@LV,LV,LAC,,,,,,WR/FLEX,ryland,ryland,mack,hollins5900wrm
hooper5000tea,57.19,Austin Hooper,5000,TEN,@PHI,1,,4.64,6.5,2.7,-1.6,0.9,0.7,6.24,0,0.84,0,1.5,2,0,0.07,0.8,34,20,24.5,-1.8,4.5,44.5,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.59,0.24,0.12,43,0.55,0,7.5,400,1.67,0.22,100,0.4,0,50,4.1,-1.4,-1000,1.26,0.12,66,0.14,0.11,27,TE,11/30/2022,0,0,0,0,3,2,22,11,10,0.2,0,0.3,0,0.127,0.158,0.118,15.9,12.1,0,0,0,0,0,0,0,0,0,0,hooper,austin hooper,a,hooper5000tea,84056-40126,TE,a,Austin Hooper,hooper,4.518181888,11,5000,TEN@PHI,TEN,PHI,,,,,,TE/FLEX,ryland,ryland,austin,hooper5000tea
houston3600,62.15,Houston,3600,HOU,CLE,1,,5.46,12.2,-1.3,0.37,1.5,0.7,5.09,-1,0.59,0,0,1,0,0.26,0.9,0,19.3,27.3,0,8,46.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.96,6.85,0,0,0,0,0,0,0,0,0,0,0,0,3.7,200,0,0,66,0.33,0.33,30,6.2,0.3,-2400,0,0,77,0.59,0.22,22,D,11/30/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,20,0.5088,0.4886,0.0093,0.0407,7.9,9.53,4.82,3.29,0.216,houston,houston,h,houston3600,84056-12556,D,h,Houston Texans,texans,5.363636364,11,3600,CLE@HOU,HOU,CLE,,,,,,DEF,Texans,Texans,houston,houston3600
howard4300teo,63.31,O.J. Howard,4300,HOU,CLE,1,,2.28,3.5,1.1,-2.32,0.5,0,4.6,0,0.5,0,0,1,0,0.27,-4,20,19.3,27.3,0,8,46.5,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0.06,0.06,0,0,0,1.4,-100,0.7,0.07,50,0.25,0,40,3.8,-0.5,-1700,2.97,0.19,29,0.08,0.08,24,TE,11/30/2022,0,0,0,0,1,0,7,5,13.2,0.1,0,0.333,0,0.035,0.08,0.028,6.8,6,0,0,0,0,0,0,0,0,0,0,howard,o.j. howard,o,howard4300teo,84056-39286,TE,o,O.J. Howard,howard,2.839999962,10,4300,CLE@HOU,HOU,CLE,,,,,,TE/FLEX,ryland,ryland,o.j.,howard4300teo
