,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
burkhead4800rbr,49.40,Rex Burkhead,4800,HOU,WAS,,,2.12,2.7,1.5,-4.06,0.4,0.2,6.18,-10.0,0.45,0.0,0.0,2.0,0.0,0.87,-1.5,27.0,18.8,21.8,-0.2,3.0,40.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,28.0,3.5,0.1,0.46,1.35,0.88,0.41,0.0,0.0,0.0,2.6,-200,0.55,0.17,60.0,0.0,0.4,50.0,6.1,-0.7,-1200.0,0.48,0.23,68.0,0.13,0.27,22.0,RB,11/16/22,0.28600000000000003,0.29100000000000004,0.45399999999999996,8.0,3.0,2.0,18.0,9.0,6.5,0.1,0.0,0.063,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burkhead,rex burkhead,r,burkhead4800rbr,83311-27338,RB,r,Rex Burkhead,burkhead,4.855555640326606,9.0,4800,WAS@HOU,HOU,WAS,,,,,,RB/FLEX,ryland,ryland,rex,burkhead4800rbr
burrow8300qbj,59.80,Joe Burrow,8300,CIN,@PIT,,,18.14,28.3,7.9,-3.21,2.2,1.9,21.35,8.0,0.98,0.91,3.7,0.0,0.0,0.47,0.7,67.0,22.0,18.5,-0.5,-3.5,40.5,43.0,25.0,35.0,290.0,71.0,8.2,7.25,2.0,43.0,149.8,275.9,10.6,34.7,10.4,5.7,1.7,9.1,3.0,8.0,13.0,4.0,0.4,0.556,5.65,2.65,1.65,36.0,0.51,0.21,24.3,0,0.6,0.41,100.0,0.33,0.0,30.0,21.3,10.0,2300.0,0.5,0.32,80.0,0.48,0.04,25.0,QB,11/16/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burrow,joe burrow,j,burrow8300qbj,83311-63336,QB,j,Joe Burrow,burrow,22.83333333333333,9.0,8300,CIN@PIT,CIN,PIT,,,,,,QB,ryland,ryland,joe,burrow8300qbj
byrd5100wrd,44.32,Damiere Byrd,5100,ATL,CHI,,,3.54,5.3,1.8,-4.22,0.7,0.5,7.76,-1.0,0.76,0.0,0.0,1.0,0.0,0.14,-4.4,36.0,26.0,23.0,1.7,-3.0,49.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.06,0.06,0.0,0.0,0.0,10.7,500,3.57,0.4,80.0,0.4,0.0,50.0,7.1,-0.6,-900.0,2.27,0.2,55.0,0.25,0.1,20.0,WR,11/16/22,0.0,0.0,0.0,0.0,3.0,1.0,33.0,20.0,17.2,0.2,0.0,0.0,0.0,0.107,0.15,0.157,23.1,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,byrd,damiere byrd,d,byrd5100wrd,83311-30678,WR,d,Damiere Byrd,byrd,5.916666666666667,6.0,5100,CHI@ATL,ATL,CHI,,,,,,WR/FLEX,ryland,ryland,damiere,byrd5100wrd
cager4500wrl,49.56,Lawrence Cager,4500,NYG,DET,,,3.02,4.2,1.9,-3.37,0.7,0.1,6.39,8.0,0.93,0.0,0.0,0.0,0.0,0.04,0.2,17.0,24.0,21.0,0.7,-3.0,45.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.0,36.0,0.26,0.0,7.9,0,5.27,0.28,25.0,0.25,0.0,40.0,5.4,0.0,-1500.0,5.43,0.32,10.0,0.05,0.05,19.0,WR,11/16/22,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,4.5,0.3,0.0,1.0,0.0,0.03,0.25,0.011000000000000001,-0.7,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cager,lawrence cager,l,cager4500wrl,83311-63646,WR,l,Lawrence Cager,cager,2.633333365122477,3.0,4500,DET@NYG,NYG,DET,,,,,,WR/FLEX,ryland,ryland,lawrence,cager4500wrl
campbell5800wrp,59.21,Parris Campbell,5800,IND,PHI,,,7.9,10.7,5.1,-1.45,1.4,3.7,9.35,-4.0,0.67,1.0,5.2,2.0,0.0,0.56,-2.2,53.0,19.5,26.0,2.7,6.5,45.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.24,0.12,0.0,0.0,0.0,11.5,400,1.53,0.22,75.0,0.5,0.25,40.0,8.1,0.1,-200.0,1.51,0.15,36.0,0.18,0.09,22.0,WR,11/16/22,0.0,0.0,0.0,0.0,5.0,3.0,33.0,15.0,9.6,0.3,0.0,0.4,0.0,0.146,0.273,0.13699999999999998,13.8,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,campbell,parris campbell,p,campbell5800wrp,83311-56262,WR,p,Parris Campbell,campbell,7.769999694824219,10.0,5800,PHI@IND,IND,PHI,,,,,,WR/FLEX,ryland,ryland,parris,campbell5800wrp
carolina3300,56.34,Carolina,3300,CAR,@BAL,,,4.76,10.4,-0.9,0.63,1.4,1.3,4.13,-8.0,0.2,0.0,0.0,2.0,0.0,0.45,-1.5,0.0,14.3,27.3,-5.0,13.0,41.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,5.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.23,0.0,6.2,-200,0.0,0.0,80.0,0.6,0.2,50.0,5.9,-0.6,-2700.0,0.0,0.0,81.0,0.4,0.18,22.0,D,11/16/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.1,0.5135000000000001,0.4744,0.0074,0.0462,7.14,10.53,4.65,3.69,0.2235,carolina,carolina,c,carolina3300,83311-12553,D,c,Carolina Panthers,panthers,6.5,10.0,3300,CAR@BAL,CAR,BAL,,,,,,DEF,Panthers,Panthers,carolina,carolina3300
carr7000qbd,49.04,Derek Carr,7000,LV,@DEN,,,14.3,22.6,6.0,-4.5,2.0,1.7,18.8,0.0,0.75,0.0,1.5,0.0,0.0,0.54,-10.7,64.0,19.5,22.0,-0.8,2.5,41.5,61.0,22.0,34.0,241.0,65.0,7.0,6.2,1.2,35.0,124.8,308.6,11.5,37.6,14.1,3.5,1.8,6.3,1.0,5.0,6.0,4.1,0.0,0.467,4.94,2.22,1.11,43.0,0.47,0.0,13.2,-600,0.38,0.23,75.0,0.5,0.25,40.0,14.5,-4.2,1000.0,0.38,0.23,85.0,0.42,0.04,21.0,QB,11/16/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carr,derek carr,d,carr7000qbd,83311-45859,QB,d,Derek Carr,carr,15.424445258246529,9.0,7000,LV@DEN,LV,DEN,,,,,,QB,ryland,ryland,derek,carr7000qbd
carter6300rbm,64.19,Michael Carter,6300,NYJ,@NE,,,7.77,10.1,5.5,-2.15,1.2,1.5,9.92,0.0,0.81,0.0,0.4,1.0,0.0,0.2,-3.3,31.0,17.3,20.8,0.3,3.5,38.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,43.0,4.6,0.2,0.45399999999999996,1.82,0.94,0.47,37.0,0.3,0.0,10.5,700,0.75,0.3,100.0,0.33,0.0,30.0,7.3,-0.5,300.0,0.59,0.24,63.0,0.21,0.21,19.0,RB,11/16/22,0.2,0.35100000000000003,0.51,9.0,3.0,2.0,15.0,9.0,7.2,0.0,0.0,0.12,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carter,michael carter,m,carter6300rbm,83311-93539,RB,m,Michael Carter,carter,9.233333163791231,9.0,6300,NYJ@NE,NYJ,NE,,,,,,RB/FLEX,ryland,ryland,michael,carter6300rbm
chicago3700,41.30,Chicago,3700,CHI,@ATL,,,5.26,12.0,-1.5,-0.15,1.4,1.2,5.41,-4.0,0.39,0.0,0.0,1.0,0.0,0.45,-3.6,0.0,23.0,26.0,-1.3,3.0,49.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,8.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,300,0.0,0.0,50.0,0.25,0.5,40.0,5.6,-0.3,-2300.0,0.0,0.0,80.0,0.42,0.19,21.0,D,11/16/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,20.0,0.5159,0.49810000000000004,0.013000000000000001,0.04769999999999999,7.45,9.31,50.0,3.08,0.2349,chicago,chicago,c,chicago3700,83311-12527,D,c,Chicago Bears,bears,4.8,10.0,3700,CHI@ATL,CHI,ATL,,,,,,DEF,Bears,Bears,chicago,chicago3700
chubb8400rbn,74.63,Nick Chubb,8400,CLE,@BUF,,,13.23,17.1,9.4,-1.93,1.6,2.8,15.16,9.0,0.97,1.0,3.3,7.0,0.0,0.91,-1.1,35.0,21.0,29.0,1.7,8.0,50.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,84.0,5.4,0.8,0.534,2.71,1.53,0.88,72.0,0.0,0.0,18.7,-500,0.97,0.55,66.0,0.33,0.0,30.0,17.1,1.5,2400.0,0.96,0.49,61.0,0.23,0.23,21.0,RB,11/16/22,0.65,0.611,0.531,15.0,2.0,1.0,11.0,8.0,7.7,0.1,0.0,0.244,0.489,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chubb,nick chubb,n,chubb8400rbn,83311-53562,RB,n,Nick Chubb,chubb,19.077777438693577,9.0,8400,CLE@BUF,CLE,BUF,,,,,,RB/FLEX,ryland,ryland,nick,chubb8400rbn
cincinnati4200,72.33,Cincinnati,4200,CIN,@PIT,,,7.6,16.2,0.0,0.58,1.8,9.0,7.02,0.0,0.69,0.0,0.0,4.0,0.0,0.71,1.7,0.0,22.0,18.5,-0.5,-3.5,40.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.46,5.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.51,0.21,5.0,600,0.0,0.0,100.0,0.33,0.0,30.0,6.6,1.4,-1800.0,0.0,0.0,88.0,0.52,0.12,25.0,D,11/16/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.3,0.4657,0.5229,0.013999999999999999,0.0368,6.94,7.18,4.64,3.7,0.22949999999999998,cincinnati,cincinnati,c,cincinnati4200,83311-12528,D,c,Cincinnati Bengals,bengals,5.777777777777778,9.0,4200,CIN@PIT,CIN,PIT,,,,,,DEF,Bengals,Bengals,cincinnati,cincinnati4200
claypool5600wrc,48.97,Chase Claypool,5600,CHI,@ATL,,,4.74,6.7,2.8,-4.16,0.8,2.7,8.9,-20.0,0.37,0.5,1.9,0.0,0.0,0.72,1.1,52.0,23.0,26.0,-1.3,3.0,49.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.79,0.53,0.32,0.0,0.0,0.0,5.3,-200,0.78,0.13,50.0,0.0,0.5,40.0,7.5,-1.8,-400.0,0.92,0.14,61.0,0.15,0.19,26.0,WR,11/16/22,0.0,0.0,0.0,0.0,6.0,3.0,42.0,18.0,11.7,0.1,0.0,0.182,0.0,0.17300000000000001,0.087,0.198,28.1,24.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,claypool,chase claypool,c,claypool5600wrc,83311-73111,WR,c,Chase Claypool,claypool,6.663999938964844,10.0,5600,CHI@ATL,CHI,ATL,,,,,,WR/FLEX,ryland,ryland,chase,claypool5600wrc
cleveland3000,75.62,Cleveland,3000,CLE,@BUF,,,5.06,10.6,-0.5,1.9,1.7,1.0,3.16,-2.0,0.52,0.0,0.0,1.0,0.0,0.77,-1.0,0.0,21.0,29.0,1.7,8.0,50.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.12,6.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,0.0,5.0,-400,0.0,0.0,66.0,0.66,0.33,30.0,6.6,-1.0,-3000.0,0.0,0.0,80.0,0.47,0.19,21.0,D,11/16/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2,0.42579999999999996,0.5486,0.011699999999999999,0.040999999999999995,6.4,9.73,4.86,2.71,0.1986,cleveland,cleveland,c,cleveland3000,83311-12529,D,c,Cleveland Browns,browns,4.111111111111111,9.0,3000,CLE@BUF,CLE,BUF,,,,,,DEF,Browns,Browns,cleveland,cleveland3000
cole4600wrk,53.28,Keelan Cole,4600,LV,@DEN,,,4.12,5.9,2.3,-2.5,0.9,0.4,6.62,4.0,0.89,0.0,0.0,0.0,0.0,0.24,-4.0,35.0,19.5,22.0,-0.8,2.5,41.5,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.12,0.0,43.0,0.47,0.0,4.0,0,1.72,0.16,25.0,0.0,0.0,40.0,4.7,-1.1,-1400.0,1.35,0.13,47.0,0.05,0.05,19.0,WR,11/16/22,0.0,0.0,0.0,0.0,2.0,1.0,16.0,12.0,15.4,0.1,0.0,0.0,0.0,0.08,0.083,0.08199999999999999,14.3,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cole,keelan cole,k,cole4600wrk,83311-79998,WR,k,Keelan Cole,cole,1.1399999618530274,5.0,4600,LV@DEN,LV,DEN,,,,,,WR/FLEX,ryland,ryland,keelan,cole4600wrk
collins5900wrn,58.92,Nico Collins,5900,HOU,WAS,,,8.26,11.7,4.8,-1.32,1.4,4.1,9.58,-1.0,0.76,1.0,2.9,1.0,0.0,0.09,-0.3,41.0,18.8,21.8,-0.2,3.0,40.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.24,0.12,0.0,0.0,0.0,9.1,300,1.4,0.23,40.0,0.2,0.0,50.0,7.1,-1.0,-100.0,1.35,0.17,63.0,0.18,0.09,22.0,WR,11/16/22,0.0,0.0,0.0,0.0,5.0,2.0,40.0,20.0,14.9,0.1,0.0,0.2,0.0,0.16399999999999998,0.105,0.185,32.3,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collins,nico collins,n,collins5900wrn,83311-91419,WR,n,Nico Collins,collins,7.557143075125558,7.0,5900,WAS@HOU,HOU,WAS,,,,,,WR/FLEX,ryland,ryland,nico,collins5900wrn
conklin5000tet,67.37,Tyler Conklin,5000,NYJ,@NE,,,6.11,8.3,4.0,-0.13,1.2,1.0,6.24,5.0,0.97,1.0,1.8,3.0,0.0,0.39,0.9,52.0,17.3,20.8,0.3,3.5,38.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.18,37.0,0.3,0.0,9.4,200,1.57,0.22,66.0,0.33,0.33,30.0,5.8,-0.6,-1000.0,1.11,0.11,59.0,0.09,0.36,22.0,TE,11/16/22,0.0,0.0,0.0,0.0,5.0,3.0,32.0,14.0,9.4,0.2,0.0,0.273,0.0,0.159,0.115,0.134,13.5,11.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conklin,tyler conklin,t,conklin5000tet,83311-60451,TE,t,Tyler Conklin,conklin,7.355555216471354,9.0,5000,NYJ@NE,NYJ,NE,,,,,,TE/FLEX,ryland,ryland,tyler,conklin5000tet
cook5300rbj,60.90,James Cook,5300,BUF,CLE,,,3.85,5.0,2.7,-3.58,0.7,0.1,7.43,2.0,0.87,0.0,0.0,5.0,0.0,0.2,-0.1,10.0,29.0,21.0,4.2,-8.0,50.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,18.0,5.1,0.1,0.515,1.0,0.22,0.0,72.0,0.0,0.0,4.9,400,0.77,0.35,66.0,0.33,0.33,30.0,4.4,-1.7,-700.0,0.89,0.44,68.0,0.1,0.26,19.0,RB,11/16/22,0.125,0.145,0.158,3.0,1.0,0.0,10.0,6.0,13.7,0.0,0.0,0.0,0.6,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cook,james cook,j,cook5300rbj,83311-91626,RB,j,James Cook,cook,3.7777777777777777,9.0,5300,CLE@BUF,BUF,CLE,,,,,,RB/FLEX,ryland,ryland,james,cook5300rbj
cook8300rbd,80.63,Dalvin Cook,8300,MIN,DAL,,,15.14,19.5,10.8,0.23,1.8,11.5,14.91,1.0,0.84,1.0,5.0,7.0,0.0,0.9,-3.0,46.0,23.5,25.0,0.0,1.5,48.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,82.0,4.9,0.6,0.478,2.47,1.41,0.71,0.0,0.0,0.0,19.1,100,0.84,0.32,100.0,0.66,0.0,30.0,12.8,-1.7,2300.0,0.62,0.28,35.0,0.21,0.5,28.0,RB,11/16/22,0.563,0.762,0.713,17.0,3.0,2.0,17.0,11.0,6.9,0.1,0.0,0.171,0.4,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cook,dalvin cook,d,cook8300rbd,83311-54140,RB,d,Dalvin Cook,cook,15.366667005750868,9.0,8300,DAL@MIN,MIN,DAL,,,,,,RB/FLEX,ryland,ryland,dalvin,cook8300rbd
cooks6100wrb,63.66,Brandin Cooks,6100,HOU,WAS,,,9.14,12.6,5.7,-0.9,1.5,3.4,10.04,9.0,0.94,0.5,1.0,2.0,0.0,0.74,-0.3,48.0,18.8,21.8,-0.2,3.0,40.5,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41,0.29,0.0,0.0,0.0,0.0,7.4,-200,1.16,0.16,60.0,0.0,0.0,50.0,9.5,-1.1,100.0,1.28,0.2,54.0,0.18,0.18,22.0,WR,11/16/22,0.0,0.0,0.0,0.0,7.0,4.0,52.0,25.0,11.4,0.3,0.0,0.28600000000000003,0.0,0.22699999999999998,0.278,0.247,38.6,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooks,brandin cooks,b,cooks6100wrb,83311-29501,WR,b,Brandin Cooks,cooks,7.949999809265137,8.0,6100,WAS@HOU,HOU,WAS,,,,,,WR/FLEX,ryland,ryland,brandin,cooks6100wrb
cooper7200wra,54.16,Amari Cooper,7200,CLE,@BUF,,,9.67,13.4,5.9,-2.88,1.3,6.9,12.55,5.0,0.9,0.86,3.3,2.0,0.0,0.72,-2.6,56.0,21.0,29.0,1.7,8.0,50.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.18,0.47,0.24,72.0,0.0,0.0,11.4,0,2.01,0.2,33.0,0.33,0.66,30.0,12.3,0.5,1200.0,1.49,0.22,54.0,0.33,0.29,24.0,WR,11/16/22,0.0,0.0,0.0,0.0,7.0,4.0,57.0,23.0,13.1,0.5,0.0,0.4,0.0,0.217,0.348,0.23399999999999999,48.5,30.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooper,amari cooper,a,cooper7200wra,83311-31001,WR,a,Amari Cooper,cooper,12.055555555555555,9.0,7200,CLE@BUF,CLE,BUF,,,,,,WR/FLEX,ryland,ryland,amari,cooper7200wra
cousins7600qbk,56.17,Kirk Cousins,7600,MIN,DAL,,,17.44,28.0,6.8,-2.53,2.3,6.7,19.97,0.0,0.75,0.75,2.6,1.0,0.0,0.47,-6.3,66.0,23.5,25.0,0.0,1.5,48.5,51.0,23.0,36.0,258.0,63.0,7.2,6.32,1.8,40.0,156.6,318.3,9.9,32.1,8.2,5.0,2.2,6.0,2.0,5.0,5.0,2.7,0.1,0.41200000000000003,6.82,3.59,1.59,0.0,0.0,0.0,19.5,-200,0.4,0.27,100.0,0.66,0.0,30.0,16.4,-3.0,1600.0,0.41,0.25,84.0,0.3,0.03,26.0,QB,11/16/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cousins,kirk cousins,k,cousins7600qbk,83311-22038,QB,k,Kirk Cousins,cousins,17.91555616590712,9.0,7600,DAL@MIN,MIN,DAL,,,,,,QB,ryland,ryland,kirk,cousins7600qbk
dallas4400,34.90,Dallas,4400,DAL,@MIN,,,6.48,14.2,-1.2,-1.18,1.5,0.7,7.66,13.0,0.99,0.0,0.0,0.0,0.0,0.35,-1.7,0.0,25.0,23.5,1.5,-1.5,48.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.32,10.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.7,-300,0.0,0.0,66.0,0.66,0.33,30.0,11.1,3.1,-1600.0,0.0,0.0,86.0,0.59,0.13,22.0,D,11/16/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.6,0.41609999999999997,0.5061,0.018000000000000002,0.033,6.6,7.53,3.4,20.0,0.20350000000000001,dallas,dallas,d,dallas4400,83311-12530,D,d,Dallas Cowboys,cowboys,10.77777777777778,9.0,4400,DAL@MIN,DAL,MIN,,,,,,DEF,Cowboys,Cowboys,dallas,dallas4400
dalton6600qba,49.75,Andy Dalton,6600,NO,LA,,,13.66,21.6,5.7,-4.35,2.1,1.3,18.01,-3.0,0.45,0.0,0.0,0.0,0.0,0.61,-9.0,60.0,20.8,18.3,1.0,-2.5,39.0,37.0,21.0,33.0,233.0,62.0,7.0,5.44,1.5,38.0,123.5,267.9,6.2,27.8,9.9,4.5,3.9,5.7,2.0,4.0,6.0,2.5,0.0,0.379,3.26,1.37,0.53,0.0,0.0,0.0,12.5,-500,0.34,0.24,100.0,0.0,0.0,40.0,14.5,-1.3,600.0,0.38,0.24,65.0,0.26,0.04,23.0,QB,11/16/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dalton,andy dalton,a,dalton6600qba,83311-14225,QB,a,Andy Dalton,dalton,14.68000030517578,7.0,6600,LAR@NO,NO,LAR,,,,,,QB,ryland,ryland,andy,dalton6600qba
davis7100wrg,60.77,Gabe Davis,7100,BUF,CLE,,,10.76,15.1,6.4,-1.56,1.5,11.1,12.32,1.0,0.82,1.0,4.3,2.0,0.0,0.72,-2.3,55.0,29.0,21.0,4.2,-8.0,50.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.41,0.35,72.0,0.0,0.0,9.0,500,1.29,0.15,33.0,0.33,0.66,30.0,13.0,2.2,1100.0,2.16,0.24,48.0,0.31,0.13,29.0,WR,11/16/22,0.0,0.0,0.0,0.0,6.0,3.0,57.0,28.0,18.6,0.6,0.0,0.278,0.0,0.166,0.3,0.217,45.3,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,gabe davis,g,davis7100wrg,83311-94534,WR,g,Gabe Davis,davis,12.050000190734863,8.0,7100,CLE@BUF,BUF,CLE,,,,,,WR/FLEX,ryland,ryland,gabe,davis7100wrg
denver3900,69.09,Denver,3900,DEN,LV,,,7.18,15.9,-1.6,1.12,1.8,6.9,6.06,1.0,0.75,0.0,0.0,4.0,0.0,0.96,-1.8,0.0,22.0,19.5,-1.3,-2.5,41.5,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.99,6.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.47,0.0,5.0,-900,0.0,0.0,100.0,0.33,0.0,30.0,7.1,0.2,-2100.0,0.0,0.0,90.0,0.5,0.09,22.0,D,11/16/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.3,0.4639,0.5024000000000001,0.011399999999999999,0.0248,6.02,8.13,4.08,2.88,0.1231,denver,denver,d,denver3900,83311-12531,D,d,Denver Broncos,broncos,7.111111111111111,9.0,3900,LV@DEN,DEN,LV,,,,,,DEF,Broncos,Broncos,denver,denver3900
