,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
cook5500rbj,61.62,James Cook,5500,BUF,@NYJ,,,4.27,5.8,2.7,-3.66,0.8,0.4,7.93,0,0.81,0,0,5,0,0.87,-1.4,9,28.8,17.3,1.5,-11.5,46,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,18,5.5,0.1,0.5,0.86,0.14,0,72,0.72,0.04,6,800,1.5,0.55,66,0.66,0.33,30,4.6,-1.4,-500,1,0.51,70,0.11,0.23,17,RB,11/2/2022,0.25,0.153,0.146,3,1,0,11,7,15.6,0,0,0,0.667,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,cook,james cook,j,cook5500rbj,82608-91626,RB,j,James Cook,cook,3.928571429,7,5500,BUF@NYJ,BUF,NYJ,,,,,,RB/FLEX,ryland,ryland,james,cook5500rbj
cook8500rbd,79.87,Dalvin Cook,8500,MIN,@WAS,,,15,19.3,10.7,-0.41,1.8,9.1,15.41,9,0.97,0,0,7,0,0.31,-1.1,45,23.3,20.3,1,-3,43.5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,85,4.8,0.6,0.494,3.12,1.94,1.06,74,0.75,0.2,20.8,1200,1.04,0.43,100,0.66,0,30,12.7,-1.9,2500,0.6,0.28,35,0.17,0.5,28,RB,11/2/2022,0.563,0.771,0.705,17,3,2,17,10,6.7,0,0,0.146,0.5,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,cook,dalvin cook,d,cook8500rbd,82608-54140,RB,d,Dalvin Cook,cook,14.79999978,7,8500,MIN@WAS,MIN,WAS,,,,,,RB/FLEX,ryland,ryland,dalvin,cook8500rbd
cousins7900qbk,50.51,Kirk Cousins,7900,MIN,@WAS,,,17.38,29.4,5.4,-3.18,2.2,1.6,20.56,7,0.98,0,0,0,0,0.39,-0.7,65,23.3,20.3,1,-3,43.5,47,22,34,250,64,7.3,6.86,1.9,39,145,295.4,12.9,39.7,11.3,5.6,1.8,5.6,1,4,5,2.6,0.2,0.452,6.35,3.18,1.53,74,0.75,0.2,21.1,800,0.51,0.31,100,0.66,0,30,16.6,-2.8,1900,0.43,0.25,84,0.34,0.03,26,QB,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,cousins,kirk cousins,k,cousins7900qbk,82608-22038,QB,k,Kirk Cousins,cousins,18.05142866,7,7900,MIN@WAS,MIN,WAS,,,,,,QB,ryland,ryland,kirk,cousins7900qbk
davis6600wrg,66.64,Gabe Davis,6600,BUF,@NYJ,,,10.51,14.8,6.2,-0.67,1.6,9.6,11.18,-4,0.67,0,0,4,0,0.95,-1.4,50,28.8,17.3,1.5,-11.5,46,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.41,0.35,72,0.72,0.04,16.7,600,2.63,0.3,66,0.66,0.33,30,13.1,2.3,600,2.43,0.26,48,0.31,0.1,29,WR,11/2/2022,0,0,0,0,5,2,55,29,20.3,0.5,0,0.25,0,0.15,0.258,0.206,43.3,25.9,0,0,0,0,0,0,0,0,0,0,davis,gabe davis,g,davis6600wrg,82608-94534,WR,g,Gabe Davis,davis,12.30000051,6,6600,BUF@NYJ,BUF,NYJ,,,,,,WR/FLEX,ryland,ryland,gabe,davis6600wrg
deguara4300tej,54.75,Josiah Deguara,4300,GB,@DET,,,2.38,3.3,1.5,-2.22,0.6,0.1,4.6,-3,0.67,0,0,1,0,0.16,1.4,21,26.5,23,-0.5,-3.5,49.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0.06,0.06,0,0,0,1.9,200,1.9,0.16,75,0,0,40,3.8,-0.1,-1700,1.81,0.18,59,0.09,0.09,22,TE,11/2/2022,0,0,0,0,2,1,16,12,10.4,0.1,0,0,0,0.062,0.057,0.064,4.5,3.7,0,0,0,0,0,0,0,0,0,0,deguara,josiah deguara,j,deguara4300tej,82608-61112,TE,j,Josiah Deguara,deguara,1.9,5,4300,GB@DET,GB,DET,,,,,,TE/FLEX,ryland,ryland,josiah,deguara4300tej
detroit3200,70.29,Detroit,3200,DET,GB,,,4.76,10.1,-0.6,0.95,1.5,0.7,3.81,-1,0.59,0,0,1,0,0.81,1.1,0,23,26.5,1,3.5,49.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.63,5.06,0,0,0,0,0,0,0,0,0,0,0,0,3,-1500,0,0,100,0,0,30,4.2,-0.2,-2800,0,0,70,0.4,0.2,20,D,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.1,0.528,0.5439,0.0088,0.0475,7.64,11.81,60,3.64,0.2169,detroit,detroit,d,detroit3200,82608-12532,D,d,Detroit Lions,lions,2.571428571,7,3200,GB@DET,DET,GB,,,,,,DEF,Lions,Lions,detroit,detroit3200
diggs8900wrs,69.55,Stefon Diggs,8900,BUF,@NYJ,,,16.1,22,10.2,-0.32,1.8,12.2,16.42,4,0.89,0,0,7,0,0.9,-1.4,55,28.8,17.3,1.5,-11.5,46,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.94,0.53,72,0.72,0.04,21.9,300,2.06,0.43,100,0.33,0,30,21.4,6.6,2900,2.13,0.39,65,0.44,0.27,29,WR,11/2/2022,0,0,0,0,10,6,87,30,12.8,0.8,0,0.324,0,0.275,0.368,0.318,61.5,36.7,0,0,0,0,0,0,0,0,0,0,diggs,stefon diggs,s,diggs8900wrs,82608-25079,WR,s,Stefon Diggs,diggs,20.84285627,7,8900,BUF@NYJ,BUF,NYJ,,,,,,WR/FLEX,ryland,ryland,stefon,diggs8900wrs
dillon6100rba,74.78,AJ Dillon,6100,GB,@DET,,,8.2,10.9,5.5,-1.22,1.3,2.8,9.42,-3,0.67,0,0,1,0,0.87,0.6,32,26.5,23,-0.5,-3.5,49.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,49,4.1,0.4,0.583,2.65,1.29,0.76,0,0,0,4.7,-600,0.51,0.19,50,0,0.5,40,10.1,-0.1,100,0.68,0.32,68,0.22,0.18,22,RB,11/2/2022,0.545,0.421,0.503,12,2,2,18,10,8.2,0.1,0,0.15,0.55,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,dillon,aj dillon,a,dillon6100rba,82608-93107,RB,a,AJ Dillon,dillon,7.175000191,8,6100,GB@DET,GB,DET,,,,,,RB/FLEX,ryland,ryland,aj,dillon6100rba
dissly4900tew,74.24,Will Dissly,4900,SEA,@ARI,,,5.16,7.1,3.2,-0.84,1.1,0.6,6,3,0.94,0,0,2,0,0.1,1.5,35,23.5,25.5,2.2,2,49,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28,0.06,0,0,0,0,3.4,-200,1.35,0.08,50,0.25,0.5,40,4.6,-0.3,-1100,1.93,0.13,57,0.23,0.23,21,TE,11/2/2022,0,0,0,0,2,2,21,15,10,0.2,0,0.4,0,0.079,0.13,0.093,9.3,3.5,0,0,0,0,0,0,0,0,0,0,dissly,will dissly,w,dissly4900tew,82608-56708,TE,w,Will Dissly,dissly,6.137499809,8,4900,SEA@ARI,SEA,ARI,,,,,,TE/FLEX,ryland,ryland,will,dissly4900tew
dortch4700wrg,45.08,Greg Dortch,4700,ARI,SEA,,,2.36,3.5,1.2,-4.48,0.5,0.2,6.84,-8,0.58,0,0,0,0,0.65,-2.6,25,25.5,23.5,-2.3,-2,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24,0.12,0.12,0,0,0,4.8,-200,3.84,0.32,40,0.4,0.2,50,7.7,0.5,-1300,2.79,0.31,47,0.3,0.08,23,WR,11/2/2022,0,0,0,0,2,2,19,9,8.7,0.2,0,0.5,0,0.069,0.143,0.08,9.6,3.6,0,0,0,0,0,0,0,0,0,0,dortch,greg dortch,g,dortch4700wrg,82608-69558,WR,g,Greg Dortch,dortch,5.525000095,8,4700,SEA@ARI,ARI,SEA,,,,,,WR/FLEX,ryland,ryland,greg,dortch4700wrg
doubs6100wrr,62.95,Romeo Doubs,6100,GB,@DET,,,8.94,12.4,5.5,-1.1,1.5,11.2,10.04,-18,0.4,0,0,1,0,0.72,1.7,51,26.5,23,-0.5,-3.5,49.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75,0.13,0.13,0,0,0,7.6,400,1.21,0.14,75,0.25,0,40,8.1,-0.3,100,1.3,0.16,83,0.25,0.08,12,WR,11/2/2022,0,0,0,0,6,3,37,17,9.9,0.4,0,0.5,0,0.181,0.231,0.158,17.6,24.4,0,0,0,0,0,0,0,0,0,0,doubs,romeo doubs,r,doubs6100wrr,82608-94370,WR,r,Romeo Doubs,doubs,7.712500095,8,6100,GB@DET,GB,DET,,,,,,WR/FLEX,ryland,ryland,romeo,doubs6100wrr
ehlinger6300qbs,58.12,Sam Ehlinger,6300,IND,@NE,,,15.06,22.1,8,-2.36,2.4,1,17.42,-2,0.53,0,0,1,0,0.61,-2,25,17.3,22.8,-3.2,5.5,40,47,17,23,201,73,8.7,7.56,0,47,110,226,0,0,0,0,0,8,2,5,7,2.9,0,0.375,0.19,0.13,0.13,70,0.76,0,7.5,300,0.24,0.13,33,0,0,30,8.2,-0.5,300,0.3,0.33,21,0.15,0.1,19,QB,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,ehlinger,sam ehlinger,s,ehlinger6300qbs,82608-92560,QB,s,Sam Ehlinger,ehlinger,7.539999962,1,6300,IND@NE,IND,NE,,,,,,QB,ryland,ryland,sam,ehlinger6300qbs
ekeler9400rba,89.7,Austin Ekeler,9400,LAC,@ATL,,,18.7,24.1,13.3,1.05,2,21.7,17.65,3,0.9,0,0,7,0,0.41,-1.2,45,26.3,23.3,-1.2,-3,49.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,4.2,0.8,0.495,3.47,1.59,0.76,0,0,0,25.8,400,1.09,0.5,100,0.5,0,40,19.5,2.5,3400,0.98,0.43,69,0.21,0.13,23,RB,11/2/2022,0.75,0.532,0.63,12,7,5,43,16,7.8,0.5,0,0.289,0.579,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,ekeler,austin ekeler,a,ekeler9400rba,82608-80001,RB,a,Austin Ekeler,ekeler,21.17142814,7,9400,LAC@ATL,LAC,ATL,,,,,,RB/FLEX,ryland,ryland,austin,ekeler9400rba
engram5200tee,73.46,Evan Engram,5200,JAX,LV,,,7.61,10.3,4.9,0.91,1.5,8.7,6.7,-1,0.78,0,0,6,0,0.1,2.8,51,22.5,25,0.5,2.5,47.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0.18,0,76,0.88,0.12,9.7,300,1.33,0.17,100,0.5,0,40,5.8,-0.5,-800,1.14,0.11,61,0.23,0.33,21,TE,11/2/2022,0,0,0,0,5,3,32,15,10,0.2,0,0.25,0,0.158,0.188,0.177,18.3,16.6,0,0,0,0,0,0,0,0,0,0,engram,evan engram,e,engram5200tee,82608-41872,TE,e,Evan Engram,engram,7.125,8,5200,LV@JAC,JAC,LV,,,,,,TE/FLEX,ryland,ryland,evan,engram5200tee
ertz6600tez,59.11,Zach Ertz,6600,ARI,SEA,,,8.27,11.1,5.5,-1.71,1.3,4.5,9.98,6,0.98,0,0,8,0,0.72,4.4,61,25.5,23.5,-2.3,-2,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.53,0.88,0.53,0,0,0,8.7,700,1.2,0.14,100,0,0,40,9.1,1.4,600,1.18,0.15,80,0.28,0.04,21,TE,11/2/2022,0,0,0,0,7,5,48,16,9.1,0.3,0,0.192,0,0.206,0.25,0.189,29.3,21.2,0,0,0,0,0,0,0,0,0,0,ertz,zach ertz,z,ertz6600tez,82608-29780,TE,z,Zach Ertz,ertz,9.737500191,8,6600,SEA@ARI,ARI,SEA,,,,,,TE/FLEX,ryland,ryland,zach,ertz6600tez
eskridge4800wrd,51.86,Dee Eskridge,4800,SEA,@ARI,,,4.36,6.1,2.6,-2.71,0.9,0.1,7.07,18,0.98,0,0,1,0,0.14,-3.2,17,23.5,25.5,2.2,2,49,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39,0.11,0,0,0,0,2.2,100,1.1,0.1,25,0,0.5,40,2.4,-2.3,-1200,1.19,0.14,30,0.05,0.4,20,WR,11/2/2022,0,0,0,0,1,0,6,4,7.3,0.1,0,0.143,0,0.059,0.036,0.03,3,7.2,0,0,0,0,0,0,0,0,0,0,eskridge,dee eskridge,d,eskridge4800wrd,82608-72182,WR,d,Dee Eskridge,eskridge,1.471428599,7,4800,SEA@ARI,SEA,ARI,,,,,,WR/FLEX,ryland,ryland,dee,eskridge4800wrd
etienne7600rbt,90.55,T. Etienne Jr.,7600,JAX,LV,,,16.67,21.5,11.8,3.51,2.2,23,13.16,0,0.81,0,0,8,0,0.08,-2.7,37,22.5,25,0.5,2.5,47.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,71,6.2,0.3,0.522,1.28,0.5,0.39,76,0.88,0.12,16.7,2000,0.92,0.37,100,0.75,0,40,9.7,0.9,1600,0.66,0.26,38,0.14,0.14,21,RB,11/2/2022,0.222,0.495,0.554,11,3,2,19,13,9.2,0,0,0.105,0.579,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,etienne,t. etienne jr.,t,etienne7600rbt,82608-89956,RB,t,Travis Etienne Jr.,etienne,11.66250038,8,7600,LV@JAC,JAC,LV,,,,,,RB/FLEX,ryland,ryland,travis,etienne7600rbt
evans7700wrm,60.12,Mike Evans,7700,TB,LA,,,11.94,16.8,7.1,-1.75,1.6,9.5,13.69,3,0.87,0,0,4,0,0.9,0,55,22.8,19.8,0.5,-3,42.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.47,0.35,80,0.73,0.1,12.2,200,1.28,0.19,80,0,0.2,50,14.2,0.4,1700,1.93,0.26,60,0.2,0.2,25,WR,11/2/2022,0,0,0,0,7,4,71,28,14.4,0.6,0,0.5,0,0.172,0.36,0.24,54.1,28.8,0,0,0,0,0,0,0,0,0,0,evans,mike evans,m,evans7700wrm,82608-32384,WR,m,Mike Evans,evans,13.59999956,7,7700,LAR@TB,TB,LAR,,,,,,WR/FLEX,ryland,ryland,mike,evans7700wrm
everett5800teg,81.36,Gerald Everett,5800,LAC,@ATL,,,7.89,10.7,5,-0.22,1.4,13.8,8.11,-1,0.78,0,0,7,0,0.77,0.4,46,26.3,23.3,-1.2,-3,49.5,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.59,0.41,0,0,0,5.1,-500,0.8,0.11,75,0,0.25,40,7.7,0.5,-200,1.33,0.17,76,0.38,0.09,21,TE,11/2/2022,0,0,0,0,5,3,40,17,10.6,0.3,0,0.294,0,0.16,0.185,0.165,21.4,12,0,0,0,0,0,0,0,0,0,0,everett,gerald everett,g,everett5800teg,82608-57299,TE,g,Gerald Everett,everett,8,7,5800,LAC@ATL,LAC,ATL,,,,,,TE/FLEX,ryland,ryland,gerald,everett5800teg
fant4800ten,77.05,Noah Fant,4800,SEA,@ARI,,,5.66,7.7,3.7,-0.11,1.2,2.4,5.77,-3,0.67,0,0,1,0,0.1,1.5,44,23.5,25.5,2.2,2,49,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53,0.24,0.12,0,0,0,4.5,0,1.06,0.1,75,0.5,0.25,40,5.2,-1.3,-1200,1.29,0.12,57,0.19,0.33,21,TE,11/2/2022,0,0,0,0,4,3,32,17,9.9,0.1,0,0.222,0,0.139,0.105,0.15,17.8,9.8,0,0,0,0,0,0,0,0,0,0,fant,noah fant,n,fant4800ten,82608-71705,TE,n,Noah Fant,fant,4.324999809,8,4800,SEA@ARI,SEA,ARI,,,,,,TE/FLEX,ryland,ryland,noah,fant4800ten
fields7400qbj,67.24,Justin Fields,7400,CHI,MIA,,,17.48,26.8,8.2,-2.1,2.4,1.4,19.58,3,0.91,0,0,2,0,0.09,1.6,60,20.5,25,1,4.5,45.5,41,13,22,173,58,7.7,5.31,0.9,38,102.9,235.3,10.3,25.8,13.7,4.1,3.6,13.4,8,17,50,5.8,0.3,0.567,3.59,1.41,0.76,60,0.54,0,21.7,800,0.58,0.32,100,1,0,40,15.1,-1.9,1400,0.43,0.25,63,0.45,0.13,22,QB,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,fields,justin fields,j,fields7400qbj,82608-91591,QB,j,Justin Fields,fields,16.04500008,8,7400,MIA@CHI,CHI,MIA,,,,,,QB,ryland,ryland,justin,fields7400qbj
foreman7300rbd,74.92,D'Onta Foreman,7300,CAR,@CIN,,,11.8,15.7,7.9,-0.62,1.6,11.6,12.42,-1,0.76,0,0,2,0,0.08,-1.1,20,17.5,25,-1,7.5,42.5,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,49,4.5,0.4,0.489,1.94,0.83,0.5,70,0.5,0,12.4,2100,0.97,0.54,75,0.5,0.25,40,7.9,1.1,1300,0.67,0.39,59,0.27,0.31,22,RB,11/2/2022,0.353,0.399,0.323,10,0,0,8,7,13.6,0,0,0.152,0.545,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,foreman,d'onta foreman,d,foreman7300rbd,82608-55830,RB,d,D'Onta Foreman,foreman,7.285714286,7,7300,CAR@CIN,CAR,CIN,,,,,,RB/FLEX,ryland,ryland,d'onta,foreman7300rbd
fournette7100rbl,84.25,Leonard Fournette,7100,TB,LA,,,12.72,16.4,9,0.8,1.8,7.5,11.92,6,0.95,0,0,5,0,0.84,-3.5,49,22.8,19.8,0.5,-3,42.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,54,4,0.4,0.508,2.65,1.59,1.06,80,0.73,0.1,16,-700,0.86,0.33,80,0.2,0.2,50,14.7,20,1100,0.74,0.3,60,0.2,0.2,25,RB,11/2/2022,0.6,0.693,0.724,13,6,5,34,13,6.4,0.4,0,0.133,0.467,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,fournette,leonard fournette,l,fournette7100rbl,82608-52922,RB,l,Leonard Fournette,fournette,14.30000019,8,7100,LAR@TB,TB,LAR,,,,,,RB/FLEX,ryland,ryland,leonard,fournette7100rbl
gesicki5500tem,59.44,Mike Gesicki,5500,MIA,@CHI,,,6.04,8.4,3.7,-1.37,1.1,0.9,7.41,4,0.96,0,0,3,0,0.72,-2.4,42,25,20.5,2.5,-4.5,45.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0.35,0.18,60,0.54,0,10.2,500,2.05,0.27,100,0.5,0,40,6.1,-0.8,-500,1,0.15,52,0.17,0.39,23,TE,11/2/2022,0,0,0,0,5,3,31,15,10,0.2,0,0.25,0,0.152,0.16,0.121,21.3,14.9,0,0,0,0,0,0,0,0,0,0,gesicki,mike gesicki,m,gesicki5500tem,82608-56265,TE,m,Mike Gesicki,gesicki,7.25,8,5500,MIA@CHI,MIA,CHI,,,,,,TE/FLEX,ryland,ryland,mike,gesicki5500tem
gibson6100rba,75.27,Antonio Gibson,6100,WAS,MIN,,,9.19,11.9,6.4,-0.23,1.5,11.2,9.42,-5,0.6,0,0,3,0,0.41,-3.7,35,20.3,23.3,-2,3,43.5,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,55,3.9,0.4,0.489,3.39,1.78,1.17,74,0.75,0.2,10.3,-200,0.93,0.49,100,0.4,0,50,12.5,2.1,100,0.69,0.36,78,0.42,0.07,28,RB,11/2/2022,0.545,0.478,0.538,14,4,3,23,11,70,0.3,0,0.137,0.451,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,gibson,antonio gibson,a,gibson6100rba,82608-90933,RB,a,Antonio Gibson,gibson,11.3125,8,6100,MIN@WAS,WAS,MIN,,,,,,RB/FLEX,ryland,ryland,antonio,gibson6100rba
godwin6700wrc,78.78,Chris Godwin,6700,TB,LA,,,12.43,16.8,8,1.03,1.9,17.5,11.4,-9,0.56,0,0,4,0,0.9,0,52,22.8,19.8,0.5,-3,42.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.41,0.06,80,0.73,0.1,10.2,-300,0.92,0.18,60,0.2,0.2,50,10.7,-1.1,700,1.09,0.21,29,0.08,0.2,24,WR,11/2/2022,0,0,0,0,9,6,67,21,9.8,0.1,0,0.059,0,0.219,0.056,0.231,35.1,18.4,0,0,0,0,0,0,0,0,0,0,godwin,chris godwin,c,godwin6700wrc,82608-55635,WR,c,Chris Godwin,godwin,9.116666794,6,6700,LAR@TB,TB,LAR,,,,,,WR/FLEX,ryland,ryland,chris,godwin6700wrc
goff7100qbj,53.77,Jared Goff,7100,DET,GB,,,15.94,25.3,6.6,-3.05,2.2,1.1,18.99,0,0.75,0,0,1,0,0.43,-7.8,64,23,26.5,1,3.5,49.5,50,21,33,242,65,7.3,6.74,1.8,38,125.9,272.5,10.1,36.1,10.8,5.5,1.8,5.7,1,3,3,2.6,0,0.125,3.69,1.81,1.06,0,0,0,9.5,-900,0.25,0.16,33,0.33,0.66,30,15.8,-1.3,1100,0.43,0.25,55,0.5,0.2,20,QB,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,goff,jared goff,j,goff7100qbj,82608-38435,QB,j,Jared Goff,goff,17.16571481,7,7100,GB@DET,DET,GB,,,,,,QB,ryland,ryland,jared,goff7100qbj
granson4400tek,64.78,Kylen Granson,4400,IND,@NE,,,2.88,4.2,1.6,-1.96,0.7,0.2,4.84,-3,0.67,0,0,1,0,0.25,0.1,25,17.3,22.8,-3.2,5.5,40,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38,0.13,0,70,0.76,0,3.2,0,1.15,0.11,66,0,0.33,30,2.7,-0.8,-1600,1.28,0.11,55,0.05,0.3,20,TE,11/2/2022,0,0,0,0,2,1,14,9,90,0,0,0,0,0.066,0,0.065,8.7,4.4,0,0,0,0,0,0,0,0,0,0,granson,kylen granson,k,granson4400tek,82608-71143,TE,k,Kylen Granson,granson,3.450000048,8,4400,IND@NE,IND,NE,,,,,,TE/FLEX,ryland,ryland,kylen,granson4400tek
green bay4100,50.23,Green Bay,4100,GB,@DET,,,6.28,12.5,0.1,-0.42,1.5,3.1,6.7,-2,0.52,0,0,1,0,0.96,1.1,0,26.5,23,-0.5,-3.5,49.5,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.41,6.67,0,0,0,0,0,0,0,0,0,0,0,0,5,-500,0,0,100,0.5,0,40,6.9,-0.1,-1900,0,0,72,0.5,0.27,22,D,11/2/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,2.2,0.4574,0.5301,0.0134,0.0422,6.74,9.59,5.8,3.21,0.1595,bay,green bay,g,green bay4100,82608-12533,D,g,Green Bay Packers,packers,6,8,4100,GB@DET,GB,DET,,,,,,DEF,Bay,Bay,green bay,green bay4100
green5000wra,42.95,A.J. Green,5000,ARI,SEA,,,2.89,4.2,1.6,-4.64,0.6,0.5,7.53,-10,0.54,0,0,0,0,0.14,-2.6,51,25.5,23.5,-2.3,-2,49,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,0.41,0.24,0,0,0,2.6,-100,0.78,0.06,20,0,0.2,50,5.3,-2.2,-700,1.04,0.1,45,0.1,0.2,20,WR,11/2/2022,0,0,0,0,5,2,32,16,12.8,0,0,0,0,0.13,0,0.123,9,6.4,0,0,0,0,0,0,0,0,0,0,green,a.j. green,a,green5000wra,82608-14187,WR,a,A.J. Green,green,2.100000064,6,5000,SEA@ARI,ARI,SEA,,,,,,WR/FLEX,ryland,ryland,a.j.,green5000wra
harris6200rbd,74.37,Damien Harris,6200,NE,IND,,,8.66,11.5,5.9,-1.01,1.4,1.1,9.67,5,0.93,0,0,4,0,0.41,-1.1,22,22.8,17.3,2.3,-5.5,40,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,51,4.6,0.9,0.523,2.18,1.35,0.59,70,0.76,0,3.1,-1000,0.41,0.21,0,0,0.75,40,11.1,0.7,200,0.88,0.5,58,0.25,0.2,24,RB,11/2/2022,0.667,0.364,0.36,11,1,1,8,6,6.3,0,0,0.367,0.7,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,harris,damien harris,d,harris6200rbd,82608-64576,RB,d,Damien Harris,harris,8.342857361,7,6200,IND@NE,NE,IND,Q,Illness,,,,RB/FLEX,ryland,ryland,damien,harris6200rbd
harry5100wrn,40.86,N'Keal Harry,5100,CHI,MIA,,,3.24,4.8,1.7,-4.52,0.6,0.3,7.76,-1,0.76,0,0,0,0,0.06,-1.7,32,20.5,25,1,4.5,45.5,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0.06,0,60,0.54,0,5.7,600,3.77,0.14,50,0.25,0,40,3.2,-0.7,-900,1.62,0.1,33,0.09,0.04,21,WR,11/2/2022,0,0,0,0,2,1,16,13,14.5,0.1,0,0.5,0,0.077,0.077,0.078,16,11.7,0,0,0,0,0,0,0,0,0,0,harry,n'keal harry,n,harry5100wrn,82608-69168,WR,n,N'Keal Harry,harry,5.650000095,2,5100,MIA@CHI,CHI,MIA,,,,,,WR/FLEX,ryland,ryland,n'keal,harry5100wrn
