,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
burkhead4800rbr,51.92,Rex Burkhead,4800,HOU,@MIA,,,2.47,3.2,1.7,-3.71,0.5,0.1,6.18,-7.0,0.54,0.0,0.0,3.0,0.0,0.9,1.0,26.0,16.5,30.5,-2.5,14.0,47.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,3.6,0.1,0.47100000000000003,1.18,0.76,0.35,84.0,0.69,0.06,2.2,-400,0.79,0.18,33.0,0.0,0.33,60.0,6.2,-0.6,-1200.0,0.54,0.24,60.0,0.13,0.26,23.0,RB,11/23/22,0.33299999999999996,0.27699999999999997,0.44,7.0,3.0,2.0,18.0,9.0,6.5,0.1,0.0,0.077,0.5379999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burkhead,rex burkhead,r,burkhead4800rbr,83704-27338,RB,r,Rex Burkhead,burkhead,4.855555640326606,9.0,4800,HOU@MIA,HOU,MIA,,,,,,RB/FLEX,ryland,ryland,rex,burkhead4800rbr
burks5900wrt,59.35,Treylon Burks,5900,TEN,CIN,,,8.3,11.6,5.0,-1.28,1.4,11.2,9.58,-15.0,0.45,0.91,5.5,1.0,0.0,0.14,-2.5,32.0,20.8,22.3,-0.7,1.5,43.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.0,55.0,0.73,0.05,9.3,900,1.32,0.27,50.0,0.25,0.0,40.0,60.0,-1.7,-100.0,1.13,0.19,60.0,0.05,0.2,20.0,WR,11/23/22,0.0,0.0,0.0,0.0,5.0,3.0,44.0,21.0,13.2,0.0,0.0,0.0,0.0,0.184,0.0,0.191,25.8,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burks,treylon burks,t,burks5900wrt,83704-110259,WR,t,Treylon Burks,burks,6.266666412353516,6.0,5900,CIN@TEN,TEN,CIN,,,,,,WR/FLEX,ryland,ryland,treylon,burks5900wrt
burrow8600qbj,53.96,Joe Burrow,8600,CIN,@TEN,,,18.78,29.2,8.4,-3.16,2.2,3.5,21.94,2.0,0.87,1.0,7.7,0.0,0.0,0.35,-3.2,66.0,22.3,20.8,0.8,-1.5,43.0,40.0,25.0,36.0,303.0,70.0,8.4,7.4,2.2,44.0,157.5,280.7,9.7,30.8,9.4,6.1,1.9,8.6,3.0,8.0,13.0,3.8,0.4,0.527,5.76,2.71,1.71,55.0,0.73,0.05,22.8,0,0.57,0.39,100.0,0.5,0.0,40.0,22.5,2.5,2600.0,0.53,0.34,84.0,0.53,0.0,26.0,QB,11/23/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burrow,joe burrow,j,burrow8600qbj,83704-63336,QB,j,Joe Burrow,burrow,23.41999969482422,10.0,8600,CIN@TEN,CIN,TEN,,,,,,QB,ryland,ryland,joe,burrow8600qbj
byrd5200wrd,46.01,Damiere Byrd,5200,ATL,@WAS,,,3.94,5.8,2.1,-4.04,0.8,1.0,7.98,-10.0,0.54,0.0,0.0,0.0,0.0,0.02,-1.5,33.0,18.3,22.3,-1.2,4.0,40.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.06,0.06,53.0,0.96,0.87,7.3,100,2.25,0.26,83.0,0.33,0.0,60.0,7.2,-0.1,-800.0,2.39,0.22,60.0,0.25,0.05,20.0,WR,11/23/22,0.0,0.0,0.0,0.0,3.0,1.0,34.0,21.0,18.6,0.2,0.0,0.0,0.0,0.10800000000000001,0.16699999999999998,0.17800000000000002,22.7,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,byrd,damiere byrd,d,byrd5200wrd,83704-30678,WR,d,Damiere Byrd,byrd,5.628571646554129,7.0,5200,ATL@WAS,ATL,WAS,,,,,,WR/FLEX,ryland,ryland,damiere,byrd5200wrd
carolina3900,82.14,Carolina,3900,CAR,DEN,,,7.3,16.4,-1.8,1.24,1.9,4.3,6.06,2.0,0.81,0.0,0.0,3.0,0.0,0.62,2.9,0.0,17.3,18.8,0.3,1.5,36.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.59,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.83,0.33,6.4,-300,0.0,0.0,80.0,0.6,0.2,50.0,60.0,-0.3,-2100.0,0.0,0.0,81.0,0.45,0.18,22.0,D,11/23/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.6,0.5088,0.4758,0.0084,0.0443,7.01,10.12,4.47,3.62,0.22089999999999999,carolina,carolina,c,carolina3900,83704-12553,D,c,Carolina Panthers,panthers,6.727272727272728,11.0,3900,DEN@CAR,CAR,DEN,,,,,,DEF,Panthers,Panthers,carolina,carolina3900
carr7300qbd,49.18,Derek Carr,7300,LV,@SEA,,,15.94,25.4,6.5,-3.45,2.2,3.1,19.39,0.0,0.75,0.75,1.8,0.0,0.0,0.43,-2.8,64.0,21.8,25.8,-2.7,4.0,47.5,26.0,22.0,35.0,239.0,65.0,6.8,6.02,1.3,34.0,125.9,306.6,9.4,34.8,11.1,3.7,1.7,5.9,1.0,4.0,6.0,3.6,0.0,0.46399999999999997,5.06,2.35,1.12,44.0,0.79,0.29,16.0,100,0.44,0.27,80.0,0.8,0.2,50.0,15.0,-3.0,1300.0,0.39,0.24,85.0,0.47,0.04,21.0,QB,11/23/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carr,derek carr,d,carr7300qbd,83704-45859,QB,d,Derek Carr,carr,15.910000610351563,10.0,7300,LV@SEA,LV,SEA,,,,,,QB,ryland,ryland,derek,carr7300qbd
carter5900wrd,53.41,DeAndre Carter,5900,LAC,@ARI,,,7.0,9.9,4.1,-2.58,1.2,0.7,9.58,21.0,0.98,0.0,0.0,0.0,0.0,0.01,-3.4,42.0,25.8,22.8,1.0,-3.0,48.5,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.05,0.0,0.0,0.0,0.0,7.3,400,1.69,0.14,100.0,0.4,0.0,50.0,4.4,-2.6,-100.0,1.17,0.1,39.0,0.14,0.35,28.0,WR,11/23/22,0.0,0.0,0.0,0.0,3.0,2.0,26.0,14.0,11.1,0.1,0.0,0.0,0.0,0.094,0.091,0.11199999999999999,18.4,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carter,deandre carter,d,carter5900wrd,83704-62628,WR,d,DeAndre Carter,carter,6.290000152587891,10.0,5900,LAC@ARI,LAC,ARI,,,,,,WR/FLEX,ryland,ryland,deandre,carter5900wrd
carter6200rbm,79.75,Michael Carter,6200,NYJ,CHI,,,9.67,12.5,6.8,0.0,1.6,3.3,9.67,-1.0,0.76,1.0,2.6,6.0,0.0,0.25,1.4,32.0,22.8,15.8,-2.5,-7.0,38.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,39.0,4.3,0.2,0.426,1.71,0.82,0.41,49.0,0.86,0.89,6.9,-400,0.56,0.24,75.0,0.5,0.25,40.0,6.7,-0.3,200.0,0.55,0.21,60.0,0.25,0.25,20.0,RB,11/23/22,0.2,0.33399999999999996,0.522,9.0,3.0,2.0,15.0,9.0,70.0,0.0,0.0,0.13,0.435,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,carter,michael carter,m,carter6200rbm,83704-93539,RB,m,Michael Carter,carter,8.530000305175781,10.0,6200,CHI@NYJ,NYJ,CHI,,,,,,RB/FLEX,ryland,ryland,michael,carter6200rbm
chicago4200,52.38,Chicago,4200,CHI,@NYJ,,,7.38,14.1,0.7,0.36,1.8,2.0,7.02,1.0,0.75,0.0,0.0,1.0,0.0,0.54,-5.8,0.0,15.8,22.8,-7.0,7.0,38.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.78,7.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.86,0.89,0.5,1000,0.0,0.0,50.0,0.0,0.5,40.0,5.4,-0.5,-1800.0,0.0,0.0,80.0,0.4,0.2,20.0,D,11/23/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.9,0.5207999999999999,0.5,0.0128,0.049699999999999994,7.56,10.07,5.13,3.08,0.2318,chicago,chicago,c,chicago4200,83704-12527,D,c,Chicago Bears,bears,4.727272727272728,11.0,4200,CHI@NYJ,CHI,NYJ,,,,,,DEF,Bears,Bears,chicago,chicago4200
chubb8100rbn,72.71,Nick Chubb,8100,CLE,TB,,,12.46,16.1,8.8,-1.95,1.5,2.6,14.41,8.0,0.96,1.0,1.4,5.0,0.0,0.9,0.1,35.0,19.5,23.0,-1.8,3.5,42.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,78.0,5.1,0.8,0.515,2.65,1.53,0.82,54.0,0.75,0.76,13.7,-600,0.74,0.38,50.0,0.5,0.25,40.0,16.0,1.6,2100.0,0.92,0.46,59.0,0.27,0.27,22.0,RB,11/23/22,0.684,0.59,0.53,15.0,2.0,1.0,13.0,9.0,8.7,0.0,0.0,0.244,0.489,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chubb,nick chubb,n,chubb8100rbn,83704-53562,RB,n,Nick Chubb,chubb,17.98999938964844,10.0,8100,TB@CLE,CLE,TB,,,,,,RB/FLEX,ryland,ryland,nick,chubb8100rbn
cincinnati3600,72.05,Cincinnati,3600,CIN,@TEN,,,6.08,13.4,-1.2,0.99,1.7,6.9,5.09,-8.0,0.2,0.0,0.0,3.0,0.0,0.96,0.0,0.0,22.3,20.8,0.8,-1.5,43.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,5.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.73,0.05,4.3,200,0.0,0.0,100.0,0.33,0.0,30.0,6.2,0.9,-2400.0,0.0,0.0,88.0,0.48,0.12,25.0,D,11/23/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.2,0.45030000000000003,0.5136,0.0128,0.038,6.85,7.24,4.57,3.45,0.23579999999999998,cincinnati,cincinnati,c,cincinnati3600,83704-12528,D,c,Cincinnati Bengals,bengals,5.3,10.0,3600,CIN@TEN,CIN,TEN,,,,,,DEF,Bengals,Bengals,cincinnati,cincinnati3600
claypool5500wrc,48.68,Chase Claypool,5500,CHI,@NYJ,,,4.89,7.0,2.8,-3.78,0.9,0.6,8.67,5.0,0.9,0.0,0.0,1.0,0.0,0.24,-4.2,50.0,15.8,22.8,-7.0,7.0,38.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.32,0.16,49.0,0.86,0.89,3.7,-500,0.68,0.11,40.0,0.2,0.6,50.0,6.9,-1.8,-500.0,0.9,0.14,59.0,0.18,0.22,27.0,WR,11/23/22,0.0,0.0,0.0,0.0,5.0,3.0,37.0,17.0,10.9,0.1,0.0,0.2,0.0,0.171,0.095,0.182,25.1,22.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,claypool,chase claypool,c,claypool5500wrc,83704-73111,WR,c,Chase Claypool,claypool,6.24909071488814,11.0,5500,CHI@NYJ,CHI,NYJ,,,,,,WR/FLEX,ryland,ryland,chase,claypool5500wrc
cleveland3200,67.24,Cleveland,3200,CLE,TB,,,5.28,12.2,-1.7,1.47,1.7,1.8,3.81,-6.0,0.29,0.0,0.0,2.0,0.0,0.95,-2.9,0.0,19.5,23.0,-1.8,3.5,42.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.72,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.75,0.76,4.0,0,0.0,0.0,66.0,0.33,0.33,30.0,6.3,-1.0,-2800.0,0.0,0.0,80.0,0.47,0.19,21.0,D,11/23/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.8,0.43979999999999997,0.5498,0.009399999999999999,0.0415,6.58,10.13,5.07,2.73,0.19140000000000001,cleveland,cleveland,c,cleveland3200,83704-12529,D,c,Cleveland Browns,browns,3.8,10.0,3200,TB@CLE,CLE,TB,,,,,,DEF,Browns,Browns,cleveland,cleveland3200
cole4700wrk,52.51,Keelan Cole,4700,LV,@SEA,,,4.18,6.1,2.2,-2.66,0.9,0.6,6.84,0.0,0.8,0.0,0.0,0.0,0.0,0.14,-4.2,38.0,21.8,25.8,-2.7,4.0,47.5,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.12,0.0,44.0,0.79,0.29,3.1,100,1.36,0.11,60.0,0.2,0.0,50.0,4.3,-1.0,-1300.0,1.22,0.11,55.0,0.1,0.05,20.0,WR,11/23/22,0.0,0.0,0.0,0.0,2.0,1.0,18.0,13.0,15.8,0.1,0.0,0.0,0.0,0.08199999999999999,0.083,0.08900000000000001,16.4,17.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cole,keelan cole,k,cole4700wrk,83704-79998,WR,k,Keelan Cole,cole,1.3833333651224773,6.0,4700,LV@SEA,LV,SEA,,,,,,WR/FLEX,ryland,ryland,keelan,cole4700wrk
collins6000wrn,55.95,Nico Collins,6000,HOU,@MIA,,,8.11,11.3,4.9,-1.7,1.4,4.0,9.81,-3.0,0.7,1.0,1.0,1.0,0.0,0.06,-2.1,42.0,16.5,30.5,-2.5,14.0,47.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.18,0.12,84.0,0.69,0.06,9.3,700,1.1,0.19,50.0,0.33,0.0,60.0,7.5,-0.3,0.0,1.34,0.18,69.0,0.21,0.04,23.0,WR,11/23/22,0.0,0.0,0.0,0.0,5.0,3.0,43.0,21.0,14.4,0.1,0.0,0.2,0.0,0.171,0.105,0.19399999999999998,32.3,26.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,collins,nico collins,n,collins6000wrn,83704-91419,WR,n,Nico Collins,collins,7.525000095367432,8.0,6000,HOU@MIA,HOU,MIA,,,,,,WR/FLEX,ryland,ryland,nico,collins6000wrn
conklin4800tet,82.41,Tyler Conklin,4800,NYJ,CHI,,,6.76,9.4,4.2,0.99,1.4,4.0,5.77,2.0,0.92,0.75,2.2,3.0,0.0,0.25,-1.8,50.0,22.8,15.8,-2.5,-7.0,38.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.18,49.0,0.86,0.89,7.3,0,1.46,0.18,50.0,0.5,0.5,40.0,5.5,-0.3,-1200.0,1.06,0.11,56.0,0.13,0.39,23.0,TE,11/23/22,0.0,0.0,0.0,0.0,5.0,3.0,31.0,13.0,9.2,0.2,0.0,0.273,0.0,0.163,0.13,0.138,12.7,11.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conklin,tyler conklin,t,conklin4800tet,83704-60451,TE,t,Tyler Conklin,conklin,6.869999694824219,10.0,4800,CHI@NYJ,NYJ,CHI,,,,,,TE/FLEX,ryland,ryland,tyler,conklin4800tet
conner7000rbj,90.66,James Conner,7000,ARI,LAC,,,14.48,18.6,10.3,2.81,2.1,14.1,11.67,0.0,0.81,1.0,3.4,2.0,0.0,0.87,-0.1,46.0,22.8,25.8,-0.5,3.0,48.5,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,46.0,3.6,0.6,0.513,1.94,1.24,0.82,0.0,0.0,0.0,14.0,0,0.76,0.25,80.0,0.6,0.0,50.0,12.9,0.6,1000.0,0.76,0.28,41.0,0.25,0.2,24.0,RB,11/23/22,0.5379999999999999,0.42200000000000004,0.6459999999999999,12.0,4.0,3.0,29.0,13.0,8.2,0.2,0.0,0.25,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conner,james conner,j,conner7000rbj,83704-40687,RB,j,James Conner,conner,10.837499618530272,8.0,7000,LAC@ARI,ARI,LAC,,,,,,RB/FLEX,ryland,ryland,james,conner7000rbj
cooks6400wrb,54.68,Brandin Cooks,6400,HOU,@MIA,,,8.42,11.6,5.3,-2.3,1.3,3.6,10.72,1.0,0.82,0.83,3.0,1.0,0.0,0.63,-2.1,48.0,16.5,30.5,-2.5,14.0,47.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.29,0.0,84.0,0.69,0.06,8.1,300,1.22,0.19,66.0,0.16,0.0,60.0,9.8,-0.3,400.0,1.28,0.2,60.0,0.21,0.13,23.0,WR,11/23/22,0.0,0.0,0.0,0.0,7.0,4.0,55.0,27.0,12.0,0.3,0.0,0.25,0.0,0.22899999999999998,0.278,0.258,39.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooks,brandin cooks,b,cooks6400wrb,83704-29501,WR,b,Brandin Cooks,cooks,8.01111094156901,9.0,6400,HOU@MIA,HOU,MIA,,,,,,WR/FLEX,ryland,ryland,brandin,cooks6400wrb
cooper7800wra,48.31,Amari Cooper,7800,CLE,TB,,,9.76,13.5,6.0,-4.15,1.3,1.2,13.91,28.0,0.99,1.0,1.5,3.0,0.0,0.58,-0.9,56.0,19.5,23.0,-1.8,3.5,42.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.56,0.25,54.0,0.75,0.76,20.0,500,2.4,0.34,75.0,0.75,0.25,40.0,13.6,2.4,1800.0,1.6,0.24,62.0,0.41,0.29,24.0,WR,11/23/22,0.0,0.0,0.0,0.0,7.0,4.0,61.0,23.0,13.2,0.6,0.0,0.409,0.0,0.22399999999999998,0.385,0.243,50.8,31.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooper,amari cooper,a,cooper7800wra,83704-31001,WR,a,Amari Cooper,cooper,13.580000305175782,10.0,7800,TB@CLE,CLE,TB,,,,,,WR/FLEX,ryland,ryland,amari,cooper7800wra
dalton6700qba,49.44,Andy Dalton,6700,NO,@SF,,,12.74,20.5,5.0,-5.47,1.9,0.4,18.21,0.0,0.75,0.0,0.0,0.0,0.0,0.54,-2.8,60.0,17.0,26.0,-1.8,9.0,43.0,46.0,21.0,33.0,231.0,65.0,7.0,5.34,1.6,36.0,124.1,257.0,5.7,20.5,5.7,4.8,3.9,6.5,2.0,4.0,5.0,2.4,0.0,0.4,3.56,1.44,0.61,64.0,0.34,0.0,15.7,-400,0.5,0.35,100.0,0.33,0.0,60.0,15.2,-0.3,700.0,0.4,0.25,65.0,0.3,0.04,23.0,QB,11/23/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dalton,andy dalton,a,dalton6700qba,83704-14225,QB,a,Andy Dalton,dalton,15.619999885559082,8.0,6700,NO@SF,NO,SF,,,,,,QB,ryland,ryland,andy,dalton6700qba
darnold6400qbs,44.98,Sam Darnold,6400,CAR,DEN,,,11.6,18.8,4.4,-6.02,1.8,0.3,17.62,1.0,0.82,0.67,1.4,0.0,0.0,0.47,-10.6,58.0,17.3,18.8,0.3,1.5,36.0,56.0,20.0,33.0,180.0,61.0,5.4,3.69,0.7,34.0,58.0,197.0,25.0,52.0,13.0,2.1,2.1,11.5,3.0,7.0,12.0,3.4,0.0,0.455,0.76,0.29,0.18,66.0,0.83,0.33,0.0,0,0.0,0.0,0.0,0.0,0.0,60.0,80.0,-1.1,400.0,0.19,0.14,17.0,0.04,0.04,23.0,QB,11/23/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,darnold,sam darnold,s,darnold6400qbs,83704-63589,QB,s,Sam Darnold,darnold,14.18999989827474,12.0,6400,DEN@CAR,CAR,DEN,,,,,,QB,ryland,ryland,sam,darnold6400qbs
davis5500wrc,49.24,Corey Davis,5500,NYJ,CHI,,,4.98,7.5,2.4,-3.69,0.9,4.3,8.67,-27.0,0.28,0.0,0.0,0.0,0.0,0.61,-4.4,45.0,22.8,15.8,-2.5,-7.0,38.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.06,0.06,49.0,0.86,0.89,0.0,0,0.0,0.0,0.0,0.0,0.0,40.0,8.4,0.0,-500.0,1.87,0.19,33.0,0.19,0.09,21.0,WR,11/23/22,0.0,0.0,0.0,0.0,4.0,2.0,45.0,24.0,17.4,0.3,0.0,0.25,0.0,0.129,0.222,0.19899999999999998,39.0,23.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,corey davis,c,davis5500wrc,83704-45439,WR,c,Corey Davis,davis,8.085714067731585,7.0,5500,CHI@NYJ,NYJ,CHI,,,,,,WR/FLEX,ryland,ryland,corey,davis5500wrc
denver3900,86.93,Denver,3900,DEN,@CAR,,,7.8,16.2,-0.6,1.74,2.0,12.3,6.06,-3.0,0.45,0.0,0.0,4.0,0.0,0.98,2.1,0.0,18.8,17.3,-0.7,-1.5,36.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86,6.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.83,0.33,4.3,-100,0.0,0.0,100.0,0.33,0.0,30.0,6.9,0.0,-2100.0,0.0,0.0,91.0,0.47,0.08,23.0,D,11/23/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,2.7,0.4636,0.5068,0.0108,0.0252,6.16,7.82,40.0,2.88,0.12029999999999999,denver,denver,d,denver3900,83704-12531,D,d,Denver Broncos,broncos,6.5,10.0,3900,DEN@CAR,DEN,CAR,,,,,,DEF,Broncos,Broncos,denver,denver3900
dissly4600tew,72.64,Will Dissly,4600,SEA,LV,,,4.08,5.6,2.6,-1.22,0.9,0.9,5.3,-1.0,0.78,0.0,0.0,2.0,0.0,0.25,3.7,36.0,25.8,21.8,3.3,-4.0,47.5,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.11,0.0,44.0,0.79,0.29,3.3,-200,1.24,0.09,100.0,0.0,0.0,30.0,4.8,-0.3,-1400.0,1.93,0.13,57.0,0.23,0.23,21.0,TE,11/23/22,0.0,0.0,0.0,0.0,2.0,2.0,22.0,13.0,9.8,0.2,0.0,0.33299999999999996,0.0,0.08,0.111,0.092,9.9,4.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dissly,will dissly,w,dissly4600tew,83704-56708,TE,w,Will Dissly,dissly,5.679999923706054,10.0,4600,LV@SEA,SEA,LV,,,,,,TE/FLEX,ryland,ryland,will,dissly4600tew
dorsett5000wrp,36.51,Phillip Dorsett,5000,HOU,@MIA,,,2.45,3.7,1.2,-5.08,0.5,0.6,7.53,-8.0,0.58,0.0,0.0,1.0,0.0,0.04,-2.1,23.0,16.5,30.5,-2.5,14.0,47.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.0,84.0,0.69,0.06,5.3,-300,1.41,0.16,33.0,0.0,0.33,60.0,4.9,-0.5,-1000.0,1.68,0.21,39.0,0.08,0.13,23.0,WR,11/23/22,0.0,0.0,0.0,0.0,2.0,1.0,22.0,14.0,17.6,0.1,0.0,0.0,0.0,0.087,0.063,0.096,19.7,19.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dorsett,phillip dorsett,p,dorsett5000wrp,83704-25813,WR,p,Phillip Dorsett II,dorsett,3.275000095367432,8.0,5000,HOU@MIA,HOU,MIA,,,,,,WR/FLEX,ryland,ryland,phillip,dorsett5000wrp
