,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,CAY,IAY,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,rec_TAY,rec_TAY%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 28,Unnamed: 29,Roster Position,City Name,City Name2,City Name3,RylandID
diggs8900wrs,72.71,Stefon Diggs,8900,BUF,@KC,,,16.62,22.7,10.5,0.2,1.9,20.0,16.42,-2.0,0.74,1.0,5.8,8.0,0.0,0.9,2.5,55.0,28.3,25.8,0.8,-2.5,54.0,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.18,0.94,0.47,64.0,0.32,0.0,27.8,600,2.65,0.52,85.0,0.78,0.14,14.0,20.1,7.3,2900.0,2.04,0.37,68.0,0.5,0.25,32.0,WR,10/12/22,0.0,0.0,0.0,0.0,9.0,6.0,79.0,27.0,11.9,0.8,0.0,0.324,0.0,0.26,0.368,0.287,55.9,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diggs,stefon diggs,s,diggs8900wrs,81659-25079,WR,s,Stefon Diggs,diggs,20.06000061035156,5.0,8900,BUF@KC,BUF,KC,,,,,,WR/FLEX,ryland,ryland,stefon,diggs8900wrs
dillon5900rba,89.18,AJ Dillon,5900,GB,NYJ,,,10.4,13.8,7.0,1.47,1.8,5.2,8.93,1.0,0.85,0.5,1.0,8.0,0.0,0.91,6.4,31.0,26.5,19.0,-0.3,-7.5,45.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,51.0,4.2,0.4,0.599,2.88,1.41,0.76,47.0,0.68,0.09,6.6,5898,0.43,0.2,87.0,0.37,0.12,80.0,9.5,1.6,-100.0,0.64,0.31,73.0,0.3,0.15,26.0,RB,10/12/22,0.462,0.426,0.494,12.0,2.0,2.0,17.0,9.0,8.6,0.1,0.0,0.136,0.568,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dillon,aj dillon,a,dillon5900rba,81659-93107,RB,a,AJ Dillon,dillon,8.38000030517578,5.0,5900,NYJ@GB,GB,NYJ,,,,,,RB/FLEX,ryland,ryland,aj,dillon5900rba
dissly5000tew,57.03,Will Dissly,5000,SEA,ARI,,,4.74,6.5,3.0,-1.5,0.9,0.7,6.24,-1.0,0.78,0.86,4.7,3.0,0.0,0.1,7.0,34.0,24.0,26.5,1.7,2.5,50.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.06,0.06,79.0,0.23,0.0,6.1,4999,2.03,0.16,66.0,0.66,0.33,90.0,5.4,2.1,-1000.0,2.62,0.16,60.0,0.36,0.16,25.0,TE,10/12/22,0.0,0.0,0.0,0.0,2.0,1.0,17.0,13.0,9.6,0.3,0.0,0.6,0.0,0.07,0.174,0.076,8.2,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dissly,will dissly,w,dissly5000tew,81659-56708,TE,w,Will Dissly,dissly,7.740000152587891,5.0,5000,ARI@SEA,SEA,ARI,,,,,,TE/FLEX,ryland,ryland,will,dissly5000tew
dobbins6800rbj,76.42,J.K. Dobbins,6800,BAL,@NYG,,,9.52,12.6,6.4,-1.65,1.4,1.6,11.17,1.0,0.85,0.67,1.5,4.0,0.0,0.08,1.5,29.0,25.8,19.8,2.3,-6.0,45.5,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,36.0,3.9,0.3,0.5710000000000001,0.47,0.35,0.24,63.0,0.45,0.0,9.9,800,0.87,0.34,62.0,0.5,0.12,80.0,9.9,20.0,800.0,0.87,0.34,20.0,0.16,0.04,24.0,RB,10/12/22,0.5,0.214,0.446,9.0,2.0,2.0,13.0,10.0,6.5,0.3,0.0,0.14300000000000002,0.7140000000000001,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dobbins,j.k. dobbins,j,dobbins6800rbj,81659-87787,RB,j,J.K. Dobbins,dobbins,9.90000025431315,3.0,6800,BAL@NYG,BAL,NYG,,,,,,RB/FLEX,ryland,ryland,j.k.,dobbins6800rbj
doubs5500wrr,80.93,Romeo Doubs,5500,GB,NYJ,,,10.18,13.9,6.4,1.51,1.9,15.5,8.67,-18.0,0.41,1.0,1.6,1.0,0.0,0.74,4.3,47.0,26.5,19.0,-0.3,-7.5,45.5,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.2,47.0,0.68,0.09,8.6,200,1.43,0.17,100.0,0.5,0.0,60.0,8.3,1.6,-500.0,1.38,0.18,90.0,0.3,0.1,10.0,WR,10/12/22,0.0,0.0,0.0,0.0,5.0,4.0,42.0,20.0,9.7,0.4,0.0,0.4,0.0,0.17600000000000002,0.25,0.174,16.2,20.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doubs,romeo doubs,r,doubs5500wrr,81659-94370,WR,r,Romeo Doubs,doubs,8.680000305175781,5.0,5500,NYJ@GB,GB,NYJ,,,,,,WR/FLEX,ryland,ryland,romeo,doubs5500wrr
drake5200rbk,62.51,Kenyan Drake,5200,BAL,@NYG,,,3.6,4.9,2.3,-3.58,0.7,0.1,7.18,-1.0,0.77,0.0,0.0,5.0,0.0,0.1,1.5,19.0,25.8,19.8,2.3,-6.0,45.5,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,4.4,0.2,0.483,0.74,0.05,0.05,63.0,0.45,0.0,1.8,5198,0.32,0.08,33.0,0.22,0.22,90.0,5.6,0.2,-800.0,0.67,0.3,36.0,0.2,0.16,25.0,RB,10/12/22,0.25,0.253,0.32299999999999995,6.0,2.0,1.0,16.0,10.0,8.9,0.1,0.0,0.222,0.444,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drake,kenyan drake,k,drake5200rbk,81659-30989,RB,k,Kenyan Drake,drake,3.0333334604899087,3.0,5200,BAL@NYG,BAL,NYG,,,,,,RB/FLEX,ryland,ryland,kenyan,drake5200rbk
duvernay6200wrd,62.39,Devin Duvernay,6200,BAL,@NYG,,,9.21,13.0,5.4,-1.05,1.5,4.1,10.26,-2.0,0.74,1.0,3.2,2.0,0.0,0.56,-0.9,36.0,25.8,19.8,2.3,-6.0,45.5,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.47,0.24,63.0,0.45,0.0,9.7,6198,1.84,0.25,100.0,0.66,0.0,90.0,6.9,0.8,200.0,1.73,0.19,61.0,0.26,0.23,26.0,WR,10/12/22,0.0,0.0,0.0,0.0,3.0,2.0,24.0,13.0,9.9,0.3,0.0,0.33299999999999996,0.0,0.09699999999999999,0.174,0.11199999999999999,15.9,8.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,duvernay,devin duvernay,d,duvernay6200wrd,81659-71032,WR,d,Devin Duvernay,duvernay,11.45999984741211,5.0,6200,BAL@NYG,BAL,NYG,,,,,,WR/FLEX,ryland,ryland,devin,duvernay6200wrd
edmonds5300rbc,61.75,Chase Edmonds,5300,MIA,MIN,,,4.32,5.8,2.9,-3.11,0.8,0.1,7.43,5.0,0.94,0.0,0.5,2.0,0.0,0.86,-1.3,32.0,21.3,24.3,-3.5,3.0,45.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,34.0,4.3,0.3,0.521,1.29,0.76,0.41,83.0,0.71,0.02,6.9,5298,1.07,0.35,77.0,0.44,0.11,90.0,80.0,1.2,-700.0,0.71,0.25,55.0,0.25,0.14,27.0,RB,10/12/22,0.33299999999999996,0.306,0.493,8.0,3.0,2.0,18.0,8.0,7.9,0.1,0.0,0.267,0.5329999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edmonds,chase edmonds,c,edmonds5300rbc,81659-83081,RB,c,Chase Edmonds,edmonds,7.480000305175781,5.0,5300,MIN@MIA,MIA,MIN,,,,,,RB/FLEX,ryland,ryland,chase,edmonds5300rbc
edwards-helaire7000rbc,77.51,C. Edwards-Helaire,7000,KC,BUF,,,10.3,13.4,7.2,-1.37,1.5,1.4,11.67,4.0,0.92,0.5,2.0,4.0,0.0,0.32,-0.3,30.0,25.8,28.3,-0.2,2.5,54.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,43.0,4.2,0.6,0.529,1.12,0.71,0.59,64.0,0.32,0.0,13.1,6997,0.85,0.4,66.0,0.5,0.33,60.0,10.9,2.2,1000.0,0.81,0.36,53.0,0.28,0.14,28.0,RB,10/12/22,0.5,0.385,0.465,10.0,3.0,2.0,20.0,13.0,7.6,0.3,0.0,0.462,0.5379999999999999,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edwards-helaire,c. edwards-helaire,c,edwards-helaire7000rbc,81659-85741,RB,c,Clyde Edwards-Helaire,edwards-helaire,14.8,5.0,7000,BUF@KC,KC,BUF,,,,,,RB/FLEX,ryland,ryland,clyde,edwards-helaire7000rbc
engram5200tee,67.36,Evan Engram,5200,JAX,@IND,,,6.68,8.9,4.5,-0.02,1.3,1.7,6.7,4.0,0.96,1.0,2.7,3.0,0.0,0.23,2.1,49.0,19.8,21.3,1.3,1.5,41.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.29,0.12,0.0,0.0,0.0,6.9,300,1.2,0.14,66.0,0.5,0.16,60.0,5.6,-0.2,-800.0,1.13,0.11,63.0,0.22,0.31,22.0,TE,10/12/22,0.0,0.0,0.0,0.0,4.0,3.0,27.0,13.0,8.8,0.2,0.0,0.4,0.0,0.149,0.17600000000000002,0.147,14.7,13.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,engram,evan engram,e,engram5200tee,81659-41872,TE,e,Evan Engram,engram,5.659999847412109,5.0,5200,JAC@IND,JAC,IND,,,,,,TE/FLEX,ryland,ryland,evan,engram5200tee
ertz6000tez,74.42,Zach Ertz,6000,ARI,@SEA,,,9.63,12.8,6.5,1.06,1.6,12.8,8.57,-1.0,0.78,1.0,10.0,8.0,0.0,0.77,12.3,58.0,26.5,24.0,1.7,-2.5,50.5,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.63,0.88,0.63,79.0,0.23,0.0,10.3,800,1.12,0.15,100.0,0.66,0.0,60.0,9.5,30.0,0.0,1.23,0.16,81.0,0.4,0.04,22.0,TE,10/12/22,0.0,0.0,0.0,0.0,7.0,5.0,50.0,17.0,9.6,0.3,0.0,0.16,0.0,0.20600000000000002,0.263,0.19399999999999998,28.3,20.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ertz,zach ertz,z,ertz6000tez,81659-29780,TE,z,Zach Ertz,ertz,10.18000030517578,5.0,6000,ARI@SEA,ARI,SEA,,,,,,TE/FLEX,ryland,ryland,zach,ertz6000tez
eskridge4600wrd,46.78,Dee Eskridge,4600,SEA,ARI,,,2.44,3.6,1.3,-4.18,0.5,0.2,6.62,-6.0,0.64,0.0,0.0,1.0,0.0,0.61,1.8,17.0,24.0,26.5,1.7,2.5,50.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.06,0.0,79.0,0.23,0.0,1.4,-400,1.43,0.1,16.0,0.0,0.33,60.0,2.4,-1.4,-1400.0,1.25,0.14,22.0,0.04,0.27,22.0,WR,10/12/22,0.0,0.0,0.0,0.0,1.0,0.0,5.0,4.0,6.2,0.1,0.0,0.2,0.0,0.057,0.042,0.023,2.4,7.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eskridge,dee eskridge,d,eskridge4600wrd,81659-72182,WR,d,Dee Eskridge,eskridge,0.925000011920929,4.0,4600,ARI@SEA,SEA,ARI,Q,Illness,,,,WR/FLEX,ryland,ryland,dee,eskridge4600wrd
etienne6400rbt,79.24,T. Etienne Jr.,6400,JAX,@IND,,,10.09,13.1,7.1,-0.08,1.6,1.1,10.17,4.0,0.92,1.0,1.5,5.0,0.0,0.06,4.5,31.0,19.8,21.3,1.3,1.5,41.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,43.0,4.9,0.0,0.455,0.53,0.12,0.06,0.0,0.0,0.0,7.8,6398,0.6,0.26,88.0,0.55,0.11,90.0,7.1,2.1,400.0,0.59,0.23,37.0,0.2,0.12,24.0,RB,10/12/22,0.0,0.373,0.469,8.0,3.0,2.0,24.0,14.0,11.3,0.0,0.0,0.0,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,etienne,t. etienne jr.,t,etienne6400rbt,81659-89956,RB,t,Travis Etienne Jr.,etienne,7.880000305175781,5.0,6400,JAC@IND,JAC,IND,,,,,,RB/FLEX,ryland,ryland,travis,etienne6400rbt
evans7700wrm,63.94,Mike Evans,7700,TB,@PIT,,,12.51,17.4,7.6,-1.18,1.6,6.4,13.69,13.0,0.97,1.0,4.2,3.0,0.0,0.74,5.1,54.0,28.0,18.0,3.0,-10.0,46.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.5,60.0,0.4,0.0,13.7,7696,1.86,0.25,55.0,0.44,0.22,90.0,15.1,3.4,1700.0,2.25,0.28,62.0,0.33,0.14,27.0,WR,10/12/22,0.0,0.0,0.0,0.0,6.0,4.0,66.0,30.0,14.8,0.9,0.0,0.688,0.0,0.158,0.419,0.223,50.5,26.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,evans,mike evans,m,evans7700wrm,81659-32384,WR,m,Mike Evans,evans,14.899999618530272,4.0,7700,TB@PIT,TB,PIT,,,,,,WR/FLEX,ryland,ryland,mike,evans7700wrm
fant4900ten,65.90,Noah Fant,4900,SEA,ARI,,,5.45,7.3,3.6,-0.55,1.1,0.7,6.0,1.0,0.9,1.0,0.7,4.0,0.0,0.1,7.0,45.0,24.0,26.5,1.7,2.5,50.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.29,0.18,79.0,0.23,0.0,4.7,100,1.58,0.14,83.0,0.5,0.16,60.0,6.1,-0.1,-1100.0,1.31,0.14,60.0,0.21,0.3,23.0,TE,10/12/22,0.0,0.0,0.0,0.0,4.0,3.0,37.0,17.0,10.0,0.2,0.0,0.25,0.0,0.156,0.14300000000000002,0.165,22.2,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fant,noah fant,n,fant4900ten,81659-71705,TE,n,Noah Fant,fant,4.6,5.0,4900,ARI@SEA,SEA,ARI,,,,,,TE/FLEX,ryland,ryland,noah,fant4900ten
fournette8500rbl,86.62,Leonard Fournette,8500,TB,@PIT,,,15.0,19.3,10.7,-0.41,1.8,8.4,15.41,6.0,0.95,1.0,4.0,12.0,0.0,0.12,3.3,47.0,28.0,18.0,3.0,-10.0,46.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,58.0,4.3,0.5,0.511,2.88,1.56,1.06,60.0,0.4,0.0,15.1,1300,0.75,0.3,77.0,0.55,0.22,90.0,15.0,5.6,2500.0,0.71,0.32,62.0,0.33,0.18,27.0,RB,10/12/22,0.6,0.642,0.708,13.0,6.0,5.0,33.0,13.0,6.2,0.3,0.0,0.14300000000000002,0.5,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fournette,leonard fournette,l,fournette8500rbl,81659-52922,RB,l,Leonard Fournette,fournette,15.68000030517578,5.0,8500,TB@PIT,TB,PIT,,,,,,RB/FLEX,ryland,ryland,leonard,fournette8500rbl
gage5600wrr,62.65,Russell Gage,5600,TB,@PIT,,,7.68,10.5,4.8,-1.22,1.4,1.0,8.9,14.0,0.97,0.0,0.0,2.0,0.0,0.63,5.1,43.0,28.0,18.0,3.0,-10.0,46.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.18,0.12,60.0,0.4,0.0,7.8,5598,1.07,0.16,88.0,0.55,0.11,90.0,9.7,2.3,-400.0,1.44,0.23,69.0,0.42,0.11,26.0,WR,10/12/22,0.0,0.0,0.0,0.0,6.0,4.0,53.0,17.0,10.9,0.3,0.0,0.267,0.0,0.20800000000000002,0.294,0.225,37.6,22.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gage,russell gage,r,gage5600wrr,81659-52916,WR,r,Russell Gage,gage,6.94000015258789,5.0,5600,TB@PIT,TB,PIT,Q,Ankle,,,,WR/FLEX,ryland,ryland,russell,gage5600wrr
garoppolo7100qbj,65.90,Jimmy Garoppolo,7100,SF,@ATL,,,16.04,25.3,6.8,-2.95,2.3,1.9,18.99,1.0,0.83,1.0,1.9,1.0,0.0,0.46,6.1,60.0,24.8,20.3,0.0,-4.5,45.0,57.0,19.0,28.0,249.0,66.0,8.7,7.68,1.3,41.0,116.0,224.7,16.5,49.8,17.9,4.6,2.5,6.7,2.0,2.0,2.0,1.1,0.2,0.467,3.94,2.24,1.24,0.0,0.0,0.0,14.6,-400,0.48,0.25,100.0,0.71,0.0,70.0,14.7,-1.9,1100.0,0.45,0.25,73.0,0.46,0.07,26.0,QB,10/12/22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,garoppolo,jimmy garoppolo,j,garoppolo7100qbj,81659-54604,QB,j,Jimmy Garoppolo,garoppolo,14.494999885559082,4.0,7100,SF@ATL,SF,ATL,,,,,,QB,ryland,ryland,jimmy,garoppolo7100qbj
gaskin4900rbm,49.68,Myles Gaskin,4900,MIA,MIN,,,2.16,2.9,1.4,-4.27,0.4,0.1,6.43,-7.0,0.55,0.0,0.0,1.0,0.0,0.32,-1.3,32.0,21.3,24.3,-3.5,3.0,45.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,34.0,3.2,0.2,0.413,2.35,1.35,0.47,83.0,0.71,0.02,4.8,400,0.53,0.37,28.0,0.14,0.0,70.0,6.5,-0.7,-1100.0,0.46,0.2,45.0,0.2,0.29,24.0,RB,10/12/22,0.273,0.336,0.47600000000000003,11.0,3.0,2.0,9.0,7.0,4.2,0.2,0.0,0.10300000000000001,0.414,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gaskin,myles gaskin,m,gaskin4900rbm,81659-60930,RB,m,Myles Gaskin,gaskin,4.800000190734863,1.0,4900,MIN@MIA,MIA,MIN,,,,,,RB/FLEX,ryland,ryland,myles,gaskin4900rbm
gentry4600tez,71.12,Zach Gentry,4600,PIT,TB,,,5.86,8.0,3.7,0.56,1.3,0.1,5.3,13.0,0.99,1.0,0.7,2.0,0.0,0.06,4.2,32.0,18.0,28.0,-1.5,10.0,46.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.24,0.12,60.0,0.4,0.0,3.8,200,2.14,0.12,30.0,0.3,0.1,10.0,3.5,0.0,-1400.0,2.0,0.11,37.0,0.1,0.1,29.0,TE,10/12/22,0.0,0.0,0.0,0.0,1.0,1.0,13.0,8.0,9.6,0.0,0.0,0.0,0.0,0.047,0.0,0.06,5.3,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gentry,zach gentry,z,gentry4600tez,81659-64221,TE,z,Zach Gentry,gentry,4.166666666666667,3.0,4600,TB@PIT,PIT,TB,Q,Knee,,,,TE/FLEX,ryland,ryland,zach,gentry4600tez
gesicki4800tem,68.88,Mike Gesicki,4800,MIA,MIN,,,3.79,5.3,2.3,-1.98,0.8,0.3,5.77,0.0,0.86,0.0,0.7,3.0,0.0,0.23,2.7,45.0,21.3,24.3,-3.5,3.0,45.5,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76,0.24,0.06,83.0,0.71,0.02,5.6,-400,2.02,0.18,57.0,0.42,0.42,70.0,6.2,-0.7,-1200.0,0.99,0.14,54.0,0.2,0.37,24.0,TE,10/12/22,0.0,0.0,0.0,0.0,5.0,3.0,38.0,17.0,10.9,0.1,0.0,0.154,0.0,0.155,0.08,0.154,26.9,16.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gesicki,mike gesicki,m,gesicki4800tem,81659-56265,TE,m,Mike Gesicki,gesicki,4.1200000762939455,5.0,4800,MIN@MIA,MIA,MIN,,,,,,TE/FLEX,ryland,ryland,mike,gesicki4800tem
godwin6800wrc,70.62,Chris Godwin,6800,TB,@PIT,,,11.62,15.8,7.4,-0.01,1.7,15.8,11.63,-7.0,0.61,1.0,6.3,3.0,0.0,0.74,5.1,51.0,28.0,18.0,3.0,-10.0,46.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.06,0.38,0.19,60.0,0.4,0.0,9.4,6797,1.1,0.2,33.0,0.22,0.0,90.0,12.4,1.1,800.0,1.32,0.24,30.0,0.19,0.15,26.0,WR,10/12/22,0.0,0.0,0.0,0.0,9.0,7.0,77.0,23.0,10.6,0.3,0.0,0.188,0.0,0.214,0.125,0.261,36.7,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,godwin,chris godwin,c,godwin6800wrc,81659-55635,WR,c,Chris Godwin,godwin,7.900000254313151,3.0,6800,TB@PIT,TB,PIT,Q,Hip,,,,WR/FLEX,ryland,ryland,chris,godwin6800wrc
goodwin4700wrm,44.39,Marquise Goodwin,4700,SEA,ARI,,,2.5,3.8,1.2,-4.34,0.5,0.1,6.84,4.0,0.9,0.0,0.0,1.0,0.0,0.61,1.8,29.0,24.0,26.5,1.7,2.5,50.5,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.11,0.06,79.0,0.23,0.0,4.1,0,2.46,0.15,20.0,0.0,0.0,50.0,4.8,-0.9,-1300.0,1.79,0.17,42.0,0.04,0.09,21.0,WR,10/12/22,0.0,0.0,0.0,0.0,2.0,1.0,23.0,15.0,16.8,0.1,0.0,0.0,0.0,0.08199999999999999,0.067,0.094,18.2,12.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,goodwin,marquise goodwin,m,goodwin4700wrm,81659-32243,WR,m,Marquise Goodwin,goodwin,2.433333396911621,3.0,4700,ARI@SEA,SEA,ARI,,,,,,WR/FLEX,ryland,ryland,marquise,goodwin4700wrm
granson4400tek,70.92,Kylen Granson,4400,IND,JAX,,,3.61,5.1,2.1,-1.23,0.8,0.1,4.84,2.0,0.92,0.0,0.0,1.0,0.0,0.15,1.4,20.0,21.3,19.8,-4.2,-1.5,41.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35,0.18,0.06,0.0,0.0,0.0,3.3,-300,1.2,0.11,100.0,0.2,0.0,50.0,2.6,-0.5,-1600.0,1.5,0.13,50.0,0.04,0.27,22.0,TE,10/12/22,0.0,0.0,0.0,0.0,1.0,1.0,12.0,8.0,10.3,0.0,0.0,0.0,0.0,0.055999999999999994,0.0,0.057,6.2,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,granson,kylen granson,k,granson4400tek,81659-71143,TE,k,Kylen Granson,granson,3.6200000762939455,5.0,4400,JAC@IND,IND,JAC,,,,,,TE/FLEX,ryland,ryland,kylen,granson4400tek
