,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
cincinnati3800,0,Cincinnati,3800,CIN,JAX,,,6.5,14.5,1,1.47,1.7,0.5,2,5.03,0,0.81,0,0,1,0,0.34,-0.5,0,20.3,24.3,-0.2,4,44.5,33,0,0,0,0,0,0,0,0,0,0,0,0,1.76,5.29,0,0,0,0,0,0,0,0,0,72,0.52,0,3.5,400,0,0,100,0.33,0,60,4.3,-0.5,-2200,0,0,73,0.34,0.26,23,DEF,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.5412,0.5496,0.0088,0.0493,8.37,10.13,4.87,2.79,0.2284,cincinnati,cincinnati,c,cincinnati3800,39367-12528:Cincinnati Bengals,39367-12528,D,c,Cincinnati Bengals,bengals,3.5,6,3800,JAC@CIN,CIN,JAC,,,,Bengals,Bengals,cincinnati,cincinnati3800
cohen5500rbt,0,Tarik Cohen,5500,CHI,NO,,,7.3,14.9,2.1,-0.13,1.3,0.5,7.4,7.43,1,0.82,0.5,1,4,0,0.56,-1.1,32,20.5,16.5,-1.3,-4,37,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,3.7,0.1,0.357,1.31,0.63,0.19,53,0.81,0.02,5.4,-500,0.56,0.18,40,0,0.4,50,9.5,-0.2,-500,0.77,0.3,50,0.2,0.29,24,RB,7,0.133,0.184,0.487,5,6,4,37,18,8.5,0.3,6.1,0.25,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,cohen,tarik cohen,t,cohen5500rbt,39367-79974:Tarik Cohen,39367-79974,RB,t,Tarik Cohen,cohen,6.5,5,5500,NO@CHI,CHI,NO,,,,ryland,ryland,tarik,cohen5500rbt
cole4500wrk,0,Keelan Cole,4500,JAX,@CIN,,,2.1,4.8,0,-2.09,0.5,0.5,6.7,4.19,-48,0.22,0,0,0,0,0.5,-0.4,25,24.3,20.3,0.3,-4,44.5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0,0,72,0.52,0,0.8,0,2.42,0.09,33,0,0.66,30,1.6,-1.6,-1500,0.82,0.07,22,0.13,0.59,22,WR,7,0,0,0,0,2,0,10,6,12.4,0,3.1,0,0,0.069,0,0.053,0,0,0,0,0,0,0,0,0,0,cole,keelan cole,k,cole4500wrk,39367-79998:Keelan Cole,39367-79998,WR,k,Keelan Cole,cole,1.200000048,2,4500,JAC@CIN,JAC,CIN,,,,ryland,ryland,keelan,cole4500wrk
coleman6200rbt,0,Tevin Coleman,6200,SF,@WAS,,,10.8,15.7,4,1.63,1.7,3,7.1,9.17,-12,0.68,0.96,5.9,4,0,0.64,-1,33,24.5,14.5,-1.5,-10,39,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,54,5.2,0.4,0.478,1.8,0.93,0.67,54,0.98,0.99,12,1200,0.65,0.35,80,0.8,0.2,50,11.3,2.6,200,0.86,0.34,63,0.31,0.18,22,RB,7,0.556,0.461,0.497,10,2,1,16,12,9.6,0.2,50,0.105,0.474,0,0,0,0,0,0,0,0,0,0,0,0,0,coleman,tevin coleman,t,coleman6200rbt,39367-27776:Tevin Coleman,39367-27776,RB,t,Tevin Coleman,coleman,11.80000051,3,6200,SF@WAS,SF,WAS,,,,ryland,ryland,tevin,coleman6200rbt
conley4600wrc,0,Chris Conley,4600,JAX,@CIN,,,5.5,12.1,0,1.08,1.2,0.5,11.8,4.42,-18,0.7,0,0,1,0,0.54,-0.4,52,24.3,20.3,0.3,-4,44.5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.38,0.19,72,0.52,0,1.8,-500,0.53,0.03,33,0,0.66,30,4.8,0,-1400,1.3,0.09,54,0.12,0.29,24,WR,7,0,0,0,0,3,2,29,15,14.1,0.3,7.1,0.375,0,0.107,0.095,0.1,0,0,0,0,0,0,0,0,0,0,conley,chris conley,c,conley4600wrc,39367-30403:Chris Conley,39367-30403,WR,c,Chris Conley,conley,6.21666654,6,4600,JAC@CIN,JAC,CIN,,,,ryland,ryland,chris,conley4600wrc
cook8300rbd,0,Dalvin Cook,8300,MIN,@DET,,,16.5,25.5,5.2,2.09,2,28,27.4,14.41,-1,0.1,0.97,7.3,13,0,0.94,2.1,44,23,20.5,2,-2.5,43.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,78,5.4,0.6,0.454,2.13,1.27,0.67,0,0,0,18.4,0,0.84,0.42,100,0.5,0,40,15.7,4.1,2300,0.83,0.36,70,0.5,0.1,20,RB,7,0.615,0.629,0.715,14,4,3,29,14,7.6,0.1,6.3,0.207,0.483,0,0,0,0,0,0,0,0,0,0,0,0,0,cook,dalvin cook,d,cook8300rbd,39367-54140:Dalvin Cook,39367-54140,RB,d,Dalvin Cook,cook,20.84999975,6,8300,MIN@DET,MIN,DET,,,,ryland,ryland,dalvin,cook8300rbd
cooks6700wrb,0,Brandin Cooks,6700,LA,@ATL,,,11.2,16.1,1.7,2,1.7,10.5,7.9,9.2,-17,0.47,1,5.5,6,0,0.47,3.9,63,28.8,25.8,0.3,-3,54.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,0.5,0.19,0,0,0,9.8,-900,1.27,0.16,83,0,0.16,60,11.4,0.4,700,1.42,0.18,51,0.13,0.34,29,WR,7,0,0,0,0,7,4,65,25,13.9,0.3,9.5,0.417,0,0.192,0.185,0.23,0,0,0,0,0,0,0,0,0,0,cooks,brandin cooks,b,cooks6700wrb,39367-29501:Brandin Cooks,39367-29501,WR,b,Brandin Cooks,cooks,9.483333588,6,6700,LAR@ATL,LAR,ATL,,,,ryland,ryland,brandin,cooks6700wrb
cooper4800wrp,0,Pharoh Cooper,4800,ARI,@NYG,,,4.4,9,0.1,-0.47,0.9,0.5,4.9,4.87,-16,0.49,0,0,0,0,0.11,2.4,10,23,26.5,0.2,3.5,49.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,0.75,0.74,3,300,0.99,0.15,60,0,0.2,50,1.1,-0.1,-1200,0.87,0.11,18,0,0.5,16,WR,7,0,0,0,0,1,0,10,7,11.7,0,4.6,0,0,0.031,0,0.036,0,0,0,0,0,0,0,0,0,0,cooper,pharoh cooper,p,cooper4800wrp,39367-40932:Pharoh Cooper,39367-40932,WR,p,Pharoh Cooper,cooper,3.799999952,2,4800,ARI@NYG,ARI,NYG,,,,ryland,ryland,pharoh,cooper4800wrp
cousins7300qbk,0,Kirk Cousins,7300,MIN,@DET,,,16.3,23.9,8.4,0.51,2.2,0.5,29.18,15.79,-3,0.67,0.67,2.4,1,0,0.5,1.2,63,23,20.5,2,-2.5,43.5,56,21,31,234,69,7.5,6.8,1.7,37,19.6,61.3,15.2,5.5,1.9,6.3,2,4,5,2.2,0.1,0.4,4.75,2.19,1.13,0,0,0,17.2,100,0.52,0.26,100,0.5,0,40,16.4,0,1300,0.46,0.26,80,0.35,0.05,20,QB,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,cousins,kirk cousins,k,cousins7300qbk,39367-22038:Kirk Cousins,39367-22038,QB,k,Kirk Cousins,cousins,15.65999985,6,7300,MIN@DET,MIN,DET,,,,ryland,ryland,kirk,cousins7300qbk
coutee4900wrk,0,Keke Coutee,4900,HOU,@IND,,,4.3,7.5,0.1,-0.8,0.9,0.5,10.4,5.1,-38,0.39,1,1.2,0,0,0.47,-0.7,31,22.5,24,-1.5,1.5,46.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,0.13,0,0,0,0,4.3,0,1.23,0.13,75,0.25,0.25,40,2.9,0.1,-1100,0.77,0.09,21,0.13,0.6,23,WR,7,0,0,0,0,3,2,27,17,12.4,0,50,0.2,0,0.133,0,0.115,0,0,0,0,0,0,0,0,0,0,coutee,keke coutee,k,coutee4900wrk,39367-64242:Keke Coutee,39367-64242,WR,k,Keke Coutee,coutee,4.724999905,4,4900,HOU@IND,HOU,IND,,,,ryland,ryland,keke,coutee4900wrk
dalton6900qba,0,Andy Dalton,6900,CIN,JAX,,,15.5,24,7.9,0.5,2.2,0.5,21.34,15,-3,0.68,0,0.3,1,0,0.5,0.5,58,20.3,24.3,-0.2,4,44.5,33,20,34,230,59,6.7,5.52,1.3,36,16.9,63.3,16.6,3.8,2.4,7.6,1,6,7,5.1,0.2,0.471,4.08,2,1.42,72,0.52,0,10.9,-200,0.26,0.17,50,0.33,0.5,60,12.1,-2.3,900,0.31,0.21,36,0.31,0.42,19,QB,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,dalton,andy dalton,a,dalton6900qba,39367-14225:Andy Dalton,39367-14225,QB,a,Andy Dalton,dalton,16.11333338,6,6900,JAC@CIN,CIN,JAC,,,,ryland,ryland,andy,dalton6900qba
davis4900wrt,0,Trevor Davis,4900,OAK,@GB,,,5.6,12.2,0.1,0.5,1.1,0.5,3.6,5.1,-11,0.7,0,0,1,0,0.15,1.6,28,21.3,26.8,1.3,5.5,48,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0.08,0.08,57,0.69,0,5.9,400,1.96,0.13,50,0.25,0.25,40,4.2,0.9,-1100,2.39,0.15,30,0.1,0.2,10,WR,7,0,0,0,0,1,1,17,12,14,0,9.6,0,0,0.043,0,0.084,0,0,0,0,0,0,0,0,0,0,davis,trevor davis,t,davis4900wrt,39367-41370:Trevor Davis,39367-41370,WR,t,Trevor Davis,davis,5.224999905,4,4900,OAK@GB,OAK,GB,,,,ryland,ryland,trevor,davis4900wrt
davis5000wrc,0,Corey Davis,5000,TEN,LAC,,,7.2,14.4,0.1,1.87,1.4,0.5,17,5.33,-8,0.87,0.5,0.9,1,0,0.56,0.1,55,22.8,19.8,3,-3,42.5,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,0.25,0.19,75,0.49,0,8.8,-200,1.77,0.16,100,0.33,0,30,7.6,0.3,-1000,1.32,0.14,65,0.17,0.21,23,WR,7,0,0,0,0,5,3,46,19,13.8,0.3,6.8,0.1,0,0.213,0.211,0.214,0,0,0,0,0,0,0,0,0,0,davis,corey davis,c,davis5000wrc,39367-45439:Corey Davis,39367-45439,WR,c,Corey Davis,davis,6.28333346,6,5000,LAC@TEN,TEN,LAC,,,,ryland,ryland,corey,davis5000wrc
detroit3500,0,Detroit,3500,DET,MIN,,,6.7,13.8,1.2,2.63,1.9,3,-4,4.07,-11,0.37,0,0,1,0,0.73,0.1,0,20.5,23,-2.5,2.5,43.5,44,0,0,0,0,0,0,0,0,0,0,0,0,1.45,6.53,0,0,0,0,0,0,0,0,0,0,0,0,8.2,0,0,0,100,1,0,50,6.7,20,-2500,0,0,91,0.6,0.08,23,DEF,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2,0.4737,0.4534,0.0086,0.0411,7.44,9.33,4.6,3.14,0.2,detroit,detroit,d,detroit3500,39367-12532:Detroit Lions,39367-12532,D,d,Detroit Lions,lions,8.2,5,3500,MIN@DET,DET,MIN,,,,Lions,Lions,detroit,detroit3500
devalve4000tes,14.8,Seth DeValve,4000,JAX,@CIN,,,3.3,6.4,0,0.7,0.8,0.5,0,2.6,-27,0.51,0,0,0,0,0.61,-0.1,12,24.3,20.3,0.3,-4,44.5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0.52,0,0.7,0,2.12,0.03,33,0,0.66,30,0.9,0,-2000,1.98,0.08,15,0.05,0.65,20,TE,7,0,0,0,0,0,0,4,4,12.8,0.1,2.7,0,0,0.015,0.032,0.016,0,0,0,0,0,0,0,0,0,0,devalve,seth devalve,s,devalve4000tes,39367-70335:Seth DeValve,39367-70335,TE,s,Seth DeValve,devalve,2.099999905,1,4000,JAC@CIN,JAC,CIN,,,,ryland,ryland,seth,devalve4000tes
diggs6800wrs,0,Stefon Diggs,6800,MIN,@DET,,,11.3,18.6,1.3,1.87,1.7,6.5,17.7,9.43,5,0.76,0.67,1.8,6,0,0.94,0.2,53,23,20.5,2,-2.5,43.5,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,0.5,0.25,0,0,0,15.3,100,2.27,0.32,75,0.5,0.25,40,13.7,3.5,800,1.72,0.26,54,0.36,0.31,22,WR,7,0,0,0,0,7,5,67,27,11.8,0.7,8.4,0.353,0,0.268,0.385,0.28,0,0,0,0,0,0,0,0,0,0,diggs,stefon diggs,s,diggs6800wrs,39367-25079:Stefon Diggs,39367-25079,WR,s,Stefon Diggs,diggs,12.55000051,6,6800,MIN@DET,MIN,DET,,,,ryland,ryland,stefon,diggs6800wrs
doss4500wrk,0,Keelan Doss,4500,OAK,@GB,,,4.4,9.4,0.1,0.21,1,0.5,6.9,4.19,-33,0.53,0,0,1,0,0.4,1.6,27,21.3,26.8,1.3,5.5,48,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.69,0,2,0,1.33,0.07,66,0,0,30,20,-0.4,-1500,1.33,0.07,22,0,0,90,WR,7,0,0,0,0,1,1,12,10,8.3,0,9.8,0,0,0.052,0,0.06,0,0,0,0,0,0,0,0,0,0,doss,keelan doss,k,doss4500wrk,39367-96942:Keelan Doss,39367-96942,WR,k,Keelan Doss,doss,2,2,4500,OAK@GB,OAK,GB,,,,ryland,ryland,keelan,doss4500wrk
doyle4900tej,14.4,Jack Doyle,4900,IND,HOU,,,5.3,8.9,0.2,0.6,1.1,0.5,3.6,4.7,-6,0.74,1,1.3,1,0,0.63,-2.5,50,24,22.5,0,-1.5,46.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,0.67,0.44,0,0,0,5.9,-300,1.18,0.11,75,0.25,0,40,6.6,0.7,-1100,1.75,0.13,46,0.2,0.13,15,TE,7,0,0,0,0,3,3,32,13,9.5,0.3,7.8,0.429,0,0.134,0.136,0.132,0,0,0,0,0,0,0,0,0,0,doyle,jack doyle,j,doyle4900tej,39367-39859:Jack Doyle,39367-39859,TE,j,Jack Doyle,doyle,5.159999847,5,4900,HOU@IND,IND,HOU,,,,ryland,ryland,jack,doyle4900tej
drake5400rbk,0,Kenyan Drake,5400,MIA,@BUF,,,9.2,17.5,3.8,2.02,1.7,0.5,7.3,7.18,3,0.92,0,0.5,4,0,0.43,-0.5,33,12.8,29.8,1.3,17,42.5,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,31,4.4,0.2,0.44,1,0.4,0.13,63,0.59,0.01,8.5,100,0.5,0.21,100,0.33,0,30,11.4,2.1,-600,0.98,0.35,75,0.35,0.05,20,RB,7,0.429,0.344,0.575,7,4,3,31,17,9.2,0.3,9.3,0.25,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,drake,kenyan drake,k,drake5400rbk,39367-30989:Kenyan Drake,39367-30989,RB,k,Kenyan Drake,drake,7.3,5,5400,MIA@BUF,MIA,BUF,,,,ryland,ryland,kenyan,drake5400rbk
ebron5300tee,14.4,Eric Ebron,5300,IND,HOU,,,5.2,10,0.1,-0.44,1,0.5,15,5.64,-4,0.8,0.33,0.9,2,0,0.63,-2.5,32,24,22.5,0,-1.5,46.5,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,0.4,0.27,0,0,0,6.3,-400,1.45,0.21,66,0.33,0.33,30,90,1.6,-700,1.54,0.28,55,0.35,0.25,20,TE,7,0,0,0,0,4,3,37,19,12.4,0.6,6.9,0.583,0,0.151,0.273,0.145,0,0,0,0,0,0,0,0,0,0,ebron,eric ebron,e,ebron5300tee,39367-25272:Eric Ebron,39367-25272,TE,e,Eric Ebron,ebron,6.020000076,5,5300,HOU@IND,IND,HOU,,,,ryland,ryland,eric,ebron5300tee
edmonds5500rbc,0,Chase Edmonds,5500,ARI,@NYG,,,6.4,11.3,0.6,-1.03,1.2,3,34,7.43,-20,0.41,1,1,2,0,0.59,0.8,15,23,26.5,0.2,3.5,49.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,21,5,0.2,0.5,0.8,0.47,0.07,58,0.75,0.74,9.1,600,1.22,0.54,100,0.5,0,40,5.1,-0.4,-500,0.9,0.34,50,0.16,0.33,18,RB,7,0.333,0.195,0.233,4,1,1,8,6,80,0.1,40,0.222,0.556,0,0,0,0,0,0,0,0,0,0,0,0,0,edmonds,chase edmonds,c,edmonds5500rbc,39367-83081:Chase Edmonds,39367-83081,RB,c,Chase Edmonds,edmonds,6.616666794,6,5500,ARI@NYG,ARI,NYG,,,,ryland,ryland,chase,edmonds5500rbc
edwards4800rbg,0,Gus Edwards,4800,BAL,@SEA,,,3.5,6.7,0,-2.18,0.7,0.5,3.5,5.68,-17,0.31,0,0.2,2,0,0.64,0.6,25,23,26,0.2,3,49,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,54,5.1,0.1,0.608,1.88,0.88,0.5,49,0.86,0.36,4.5,-200,0.65,0.19,75,0,0.25,40,80,-0.9,-1200,0.72,0.32,63,0.15,0.15,19,RB,7,0.1,0.284,0.35,10,0,0,3,2,8.2,0,2.6,0.069,0.448,0,0,0,0,0,0,0,0,0,0,0,0,0,edwards,gus edwards,g,edwards4800rbg,39367-40167:Gus Edwards,39367-40167,RB,g,Gus Edwards,edwards,4.133333206,6,4800,BAL@SEA,BAL,SEA,,,,ryland,ryland,gus,edwards4800rbg
eifert4500tet,7.4,Tyler Eifert,4500,CIN,JAX,,,4.2,7.7,0,0.43,0.9,0.5,2,3.77,-21,0.66,0,0,3,0,0.61,1.4,27,20.3,24.3,-0.2,4,44.5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.83,0.67,0.33,72,0.52,0,2.9,-400,0.96,0.11,100,0,0,50,40,-0.3,-1500,1.09,0.15,63,0.09,0,11,TE,7,0,0,0,0,3,2,18,10,7.2,0.2,6.8,0.2,0,0.093,0.143,0.064,0,0,0,0,0,0,0,0,0,0,eifert,tyler eifert,t,eifert4500tet,39367-33557:Tyler Eifert,39367-33557,TE,t,Tyler Eifert,eifert,4.049999873,6,4500,JAC@CIN,CIN,JAC,,,,ryland,ryland,tyler,eifert4500tet
ekeler6900rba,0,Austin Ekeler,6900,LAC,@TEN,,,10.2,19.6,4,-0.72,1.5,3,22,10.92,-5,0.86,0.25,1,2,0,0.61,0.2,34,19.8,22.8,1,3,42.5,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,38,4.1,0.4,0.488,1.44,0.81,0.69,75,0.49,0,12.8,-700,0.76,0.3,66,0.16,0.33,60,10.4,1.5,900,0.73,0.31,53,0.23,0.3,26,RB,7,0.6,0.391,0.551,9,5,4,40,17,8.5,0.2,6.5,0.333,0.667,0,0,0,0,0,0,0,0,0,0,0,0,0,ekeler,austin ekeler,a,ekeler6900rba,39367-80001:Austin Ekeler,39367-80001,RB,a,Austin Ekeler,ekeler,19.01666641,6,6900,LAC@TEN,LAC,TEN,,,,ryland,ryland,austin,ekeler6900rba
ellison4800ter,17.6,Rhett Ellison,4800,NYG,ARI,,,3.2,6.4,0,-1.27,0.7,0.5,10.3,4.47,-23,0.51,0,0,1,0,0.63,6.2,36,26.5,23,0.7,-3.5,49.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19,0.06,0,58,0.75,0.74,2.5,800,0.77,0.07,50,0,0.5,40,2.2,-0.4,-1200,1.1,0.06,42,0.09,0.38,21,TE,7,0,0,0,0,2,1,16,9,10.1,0,4.5,0,0,0.061,0,0.063,0,0,0,0,0,0,0,0,0,0,ellison,rhett ellison,r,ellison4800ter,39367-22065:Rhett Ellison,39367-22065,TE,r,Rhett Ellison,ellison,2.100000064,6,4800,ARI@NYG,NYG,ARI,,,,ryland,ryland,rhett,ellison4800ter
engram6800tee,17.6,Evan Engram,6800,NYG,ARI,,,12,19.9,1.1,2.86,1.8,28,1.1,9.14,0,0.08,1,10,9,0,0.99,6.2,47,26.5,23,0.7,-3.5,49.5,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5,0.31,58,0.75,0.74,7.1,400,0.76,0.12,60,0.2,0.4,50,8.1,1.7,800,1.02,0.17,58,0.25,0.25,24,TE,7,0,0,0,0,7,5,65,32,12.4,0.3,10.4,0.2,0,0.213,0.211,0.243,0,0,0,0,0,0,0,0,0,0,engram,evan engram,e,engram6800tee,39367-41872:Evan Engram,39367-41872,TE,e,Evan Engram,engram,13.26000061,5,6800,ARI@NYG,NYG,ARI,Q,Knee - mcl,,ryland,ryland,evan,engram6800tee
erickson4800wra,0,Alex Erickson,4800,CIN,JAX,,,5.8,11.9,0,0.93,1.2,0.5,17.5,4.87,-20,0.69,0,0,0,0,0.15,1.1,21,20.3,24.3,-0.2,4,44.5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.06,0.06,72,0.52,0,2.9,300,1.27,0.15,50,0.25,0.25,40,2.2,-1,-1200,0.9,0.1,40,0.1,0.35,20,WR,7,0,0,0,0,2,1,14,7,9.4,0,4.7,0,0,0.073,0,0.066,0,0,0,0,0,0,0,0,0,0,erickson,alex erickson,a,erickson4800wra,39367-28907:Alex Erickson,39367-28907,WR,a,Alex Erickson,erickson,2.683333397,6,4800,JAC@CIN,CIN,JAC,,,,ryland,ryland,alex,erickson4800wra
everett5900teg,19,Gerald Everett,5900,LA,@ATL,,,6.6,12.6,0.5,-0.44,1.1,0.5,13,7.04,-1,0.91,1,2.2,1,0,0.07,1.1,35,28.8,25.8,0.3,-3,54.5,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81,0.44,0.13,0,0,0,10.3,1400,1.58,0.21,80,0.6,0.2,50,6.9,2.1,-100,1.52,0.2,58,0.37,0.16,24,TE,7,0,0,0,0,4,2,29,13,10.5,0.3,5.9,0.25,0,0.117,0.148,0.104,0,0,0,0,0,0,0,0,0,0,everett,gerald everett,g,everett5900teg,39367-57299:Gerald Everett,39367-57299,TE,g,Gerald Everett,everett,6.53333346,6,5900,LAR@ATL,LAR,ATL,,,,ryland,ryland,gerald,everett5900teg
fells5400ted,11.8,Darren Fells,5400,HOU,@IND,,,5,9.7,0,-0.87,0.9,0.5,3.7,5.87,-7,0.79,1,2.8,2,0,0.05,1.9,34,22.5,24,-1.5,1.5,46.5,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.44,0.19,0.06,0,0,0,10,1400,2.5,0.18,100,0.75,0,40,3.7,0.6,-600,2.39,0.11,35,0.25,0.45,20,TE,7,0,0,0,0,1,1,12,5,9.1,0.3,3.6,0.714,0,0.05,0.143,0.044,0,0,0,0,0,0,0,0,0,0,fells,darren fells,d,fells5400ted,39367-38301:Darren Fells,39367-38301,TE,d,Darren Fells,fells,6.900000254,6,5400,HOU@IND,HOU,IND,,,,ryland,ryland,darren,fells5400ted
fitzgerald5600wrl,0,Larry Fitzgerald,5600,ARI,@NYG,,,11.2,18.7,0.6,4.5,2,10.5,1.7,6.7,-7,0.61,1,6.4,6,0,0.98,2.4,60,23,26.5,0.2,3.5,49.5,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,0.67,0.6,58,0.75,0.74,9.5,-300,1.36,0.17,100,0.5,0,40,11.9,3.7,-400,1.34,0.2,83,0.38,0,18,WR,7,0,0,0,0,7,5,60,25,11.6,0.5,6.8,0.375,0,0.247,0.412,0.272,0,0,0,0,0,0,0,0,0,0,fitzgerald,larry fitzgerald,l,fitzgerald5600wrl,39367-6883:Larry Fitzgerald,39367-6883,WR,l,Larry Fitzgerald,fitzgerald,12.03333282,6,5600,ARI@NYG,ARI,NYG,,,,ryland,ryland,larry,fitzgerald5600wrl
fitzpatrick6400qbr,0,Ryan Fitzpatrick,6400,MIA,@BUF,,,11,20.6,5.2,-3.02,1.7,0.5,21.58,14.02,-8,0.45,0,0.3,0,0,0.19,-4.4,39,12.8,29.8,1.3,17,42.5,61,14,23,180,62,7.7,5.24,1,36,24.1,59.4,15.5,4.3,6.1,6.5,2,8,13,5,0.1,0.5,2.31,0.94,0.5,63,0.59,0.01,3.6,300,0.33,0.23,33,0,0.66,30,60,-0.5,400,0.22,0.15,30,0.1,0.5,20,QB,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,fitzpatrick,ryan fitzpatrick,r,fitzpatrick6400qbr,39367-7659:Ryan Fitzpatrick,39367-7659,QB,r,Ryan Fitzpatrick,fitzpatrick,5.824999809,4,6400,MIA@BUF,MIA,BUF,,,,ryland,ryland,ryan,fitzpatrick6400qbr
fournette7900rbl,0,Leonard Fournette,7900,JAX,@CIN,,,18.2,24.5,6.6,4.79,2.3,35.5,15.5,13.41,-4,0.05,1,10,10,0,0.56,5.9,50,24.3,20.3,0.3,-4,44.5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,79,4.2,0.5,0.452,3.29,1.57,0.93,72,0.52,0,20.7,1500,0.7,0.31,100,0.66,0,30,13.1,20,1900,0.56,0.26,54,0.22,0.18,22,RB,7,1,0.588,0.749,19,4,3,29,15,8.1,0.1,6.6,0.158,0.447,0,0,0,0,0,0,0,0,0,0,0,0,0,fournette,leonard fournette,l,fournette7900rbl,39367-52922:Leonard Fournette,39367-52922,RB,l,Leonard Fournette,fournette,15.71666718,6,7900,JAC@CIN,JAC,CIN,,,,ryland,ryland,leonard,fournette7900rbl
freeman6400rbd,0,Devonta Freeman,6400,ATL,LA,,,12.2,20.9,4.3,2.53,1.9,10.5,3.5,9.67,-6,0.53,1,5.4,8,0,0.54,1.6,45,25.8,28.8,0.8,3,54.5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,45,3.6,0,0.416,2.17,0.67,0.17,0,0,0,16.5,200,0.83,0.34,100,0.75,0,40,12,0.8,400,0.68,0.27,28,0.14,0.04,21,RB,7,0,0.624,0.643,12,4,4,33,14,8.1,0.5,6.9,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,freeman,devonta freeman,d,freeman6400rbd,39367-24920:Devonta Freeman,39367-24920,RB,d,Devonta Freeman,freeman,12.71666718,6,6400,LAR@ATL,ATL,LAR,,,,ryland,ryland,devonta,freeman6400rbd
