,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Player ID + Player Name,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,City Name,City Name2,City Name3,RylandID
burton4700tet,89.05,Trey Burton,4700,IND,CIN,,,6.24,8.6,3.8,2.0,1.3,10.5,19.9,4.24,-13.0,0.37,1.0,5.0,2.0,0.0,0.35,-0.8,33.0,26.8,19.3,-1.2,-7.5,46.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.06,0.06,0.0,0.0,0.0,4.2,200,0.76,0.14,50.0,0.0,0.0,40.0,2.1,-0.7,0.0,0.6,0.06,22.0,0.0,0.11,18.0,TE,620,0.0,0.0,0.0,0.0,3.0,1.0,12.0,7.0,7.6,0.0,1.7,0.0,0.0,0.11199999999999999,0.0,0.062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,burton,trey burton,t,burton4700tet,50946-30297:Trey Burton,50946-30297,TE,t,Trey Burton,burton,4.1999998089999995,2.0,4700.0,CIN@IND,IND,CIN,,,,ryland,ryland,trey,burton4700tet
butt4400tej,74.05,Jake Butt,4400,DEN,@NE,,,3.66,5.3,2.1,0.12,0.8,0.5,0.0,3.54,-12.0,0.4,0.0,0.0,0.0,0.0,0.78,-4.0,18.0,18.3,25.3,-0.2,7.0,43.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.07,58.0,0.51,0.01,1.0,400,1.49,0.05,0.0,0.0,0.25,40.0,0.8,0.0,400.0,0.75,0.04,0.0,0.0,0.14,14.0,TE,620,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.5,0.0,0.0,0.0,0.0,0.028999999999999998,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,butt,jake butt,j,butt4400tej,50946-38753:Jake Butt,50946-38753,TE,j,Jake Butt,butt,0.5,3.0,4400.0,DEN@NE,DEN,NE,,,,ryland,ryland,jake,butt4400tej
byrd5100wrd,85.55,Damiere Byrd,5100,NE,DEN,,,7.79,11.0,4.6,2.23,1.5,3.0,5.3,5.56,-20.0,0.43,1.0,1.6,2.0,0.0,0.16,2.5,45.0,25.3,18.3,-2.7,-7.0,43.5,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,58.0,0.51,0.01,8.3,600,1.13,0.12,100.0,0.66,0.0,30.0,4.5,0.8,500.0,1.03,0.1,50.0,0.28,0.42,14.0,WR,620,0.0,0.0,0.0,0.0,4.0,2.0,34.0,17.0,11.9,0.1,7.2,1.0,0.0,0.146,0.111,0.166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,byrd,damiere byrd,d,byrd5100wrd,50946-30678:Damiere Byrd,50946-30678,WR,d,Damiere Byrd,byrd,6.224999905,4.0,5100.0,DEN@NE,NE,DEN,,,,ryland,ryland,damiere,byrd5100wrd
carolina3700,45.34,Carolina,3700,CAR,CHI,,,6.5,13.7,-0.7,1.79,1.8,3.0,2.0,4.71,2.0,0.83,0.0,0.0,2.0,0.0,0.85,-0.5,0.0,23.5,21.5,0.2,-2.0,45.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,6.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.45,0.0,5.5,300,0.0,0.0,100.0,0.5,0.0,40.0,2.9,-2.1,300.0,0.0,0.0,73.0,0.2,0.26,15.0,DEF,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,0.5133,0.5539999999999999,0.0089,0.0575,7.48,10.6,4.8,3.08,0.2579,carolina,carolina,c,carolina3700,50946-12553:Carolina Panthers,50946-12553,D,c,Carolina Panthers,panthers,4.2,5.0,3700.0,CHI@CAR,CAR,CHI,,,,Panthers,Panthers,carolina,carolina3700
chark6600wrd,80.70,DJ Chark,6600,JAX,DET,,,10.4,14.6,6.2,1.42,1.6,3.0,8.0,8.98,-1.0,0.81,0.0,0.0,5.0,0.0,0.89,2.4,59.0,24.8,27.8,0.0,3.0,52.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.53,0.13,76.0,0.84,0.15,13.0,-100,2.29,0.24,40.0,0.2,0.2,50.0,10.0,1.4,0.0,1.36,0.17,62.0,0.18,0.25,16.0,WR,620,0.0,0.0,0.0,0.0,7.0,4.0,53.0,23.0,11.5,0.5,6.7,0.33299999999999996,0.0,0.19399999999999998,0.273,0.20199999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,chark,dj chark,d,chark6600wrd,50946-52917:DJ Chark Jr.,50946-52917,WR,d,DJ Chark Jr.,chark,12.25,4.0,6600.0,DET@JAC,JAC,DET,Q,Ankle,,ryland,ryland,dj,chark6600wrd
chicago4100,38.54,Chicago,4100,CHI,@CAR,,,6.4,13.4,-0.6,0.4,1.6,6.5,11.0,6.0,-5.0,0.4,0.0,0.0,1.0,0.0,0.91,-0.6,0.0,21.5,23.5,0.7,2.0,45.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.58,4.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.45,0.0,5.2,100,0.0,0.0,100.0,0.4,0.0,50.0,4.3,-3.3,-300.0,0.0,0.0,95.0,0.19,0.04,21.0,DEF,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.45439999999999997,0.4597,0.0091,0.0333,6.54,9.69,4.13,2.33,0.1677,chicago,chicago,c,chicago4100,50946-12527:Chicago Bears,50946-12527,D,c,Chicago Bears,bears,5.4,5.0,4100.0,CHI@CAR,CHI,CAR,,,,Bears,Bears,chicago,chicago4100
cincinnati3300,32.65,Cincinnati,3300,CIN,@IND,,,5.8,12.3,-0.7,2.37,1.8,3.0,4.0,3.43,-6.0,0.34,0.0,0.0,1.0,0.0,0.53,-0.9,0.0,19.3,26.8,0.8,7.5,46.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.81,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0.0,0.0,100.0,0.66,0.0,30.0,4.1,-0.5,-300.0,0.0,0.0,73.0,0.46,0.26,15.0,DEF,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.4558,0.49219999999999997,0.0148,0.0391,7.65,10.71,5.93,3.38,0.17329999999999998,cincinnati,cincinnati,c,cincinnati3300,50946-12528:Cincinnati Bengals,50946-12528,D,c,Cincinnati Bengals,bengals,3.2,5.0,3300.0,CIN@IND,CIN,IND,,,,Bengals,Bengals,cincinnati,cincinnati3300
claypool5500wrc,97.20,Chase Claypool,5500,PIT,CLE,,,12.28,17.1,7.4,5.81,2.2,28.0,16.1,6.47,-9.0,0.62,0.83,5.8,5.0,0.0,0.93,3.5,39.0,26.5,23.5,-1.0,-3.0,50.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.6,0.6,62.0,0.41,0.01,19.4,1000,2.78,0.43,66.0,0.66,0.33,30.0,16.0,11.3,1000.0,2.67,0.41,75.0,0.5,0.25,40.0,WR,620,0.0,0.0,0.0,0.0,5.0,3.0,65.0,42.0,20.1,10.0,0.0,0.5,0.0,0.142,0.4,0.257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,claypool,chase claypool,c,claypool5500wrc,50946-73111:Chase Claypool,50946-73111,WR,c,Chase Claypool,claypool,16.0,4.0,5500.0,CLE@PIT,PIT,CLE,,,,ryland,ryland,chase,claypool5500wrc
cleveland4300,22.10,Cleveland,4300,CLE,@PIT,,,5.9,12.5,-0.7,-0.74,1.4,0.5,1.0,6.64,0.0,0.72,0.0,0.0,1.0,0.0,0.19,-3.8,0.0,23.5,26.5,0.0,3.0,50.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97,5.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.41,0.01,11.0,400,0.0,0.0,100.0,1.0,0.0,30.0,6.6,0.2,1300.0,0.0,0.0,87.0,0.5,0.12,16.0,DEF,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.5046,0.5128,0.0173,0.049400000000000006,7.18,11.64,5.64,3.31,0.22089999999999999,cleveland,cleveland,c,cleveland4300,50946-12529:Cleveland Browns,50946-12529,D,c,Cleveland Browns,browns,7.4,5.0,4300.0,CLE@PIT,CLE,PIT,,,,Browns,Browns,cleveland,cleveland4300
cobb5100wrr,85.55,Randall Cobb,5100,HOU,@TEN,,,7.85,11.0,4.7,2.29,1.5,0.5,9.2,5.56,-4.0,0.73,1.0,0.5,5.0,0.0,0.82,3.7,44.0,24.0,28.0,-1.8,4.0,52.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47,0.2,0.0,63.0,0.71,0.15,9.6,200,1.82,0.24,100.0,0.5,0.0,40.0,8.5,1.9,100.0,1.33,0.19,88.0,0.35,0.11,17.0,WR,620,0.0,0.0,0.0,0.0,5.0,3.0,58.0,25.0,15.4,0.2,10.5,0.14300000000000002,0.0,0.151,0.107,0.196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cobb,randall cobb,r,cobb5100wrr,50946-14257:Randall Cobb,50946-14257,WR,r,Randall Cobb,cobb,8.3,5.0,5100.0,HOU@TEN,HOU,TEN,,,,ryland,ryland,randall,cobb5100wrr
cole5600wrk,86.15,Keelan Cole,5600,JAX,DET,,,8.93,12.3,5.5,2.23,1.6,0.5,17.3,6.7,2.0,0.88,1.0,2.1,3.0,0.0,0.78,2.4,38.0,24.8,27.8,0.0,3.0,52.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53,0.2,0.13,76.0,0.84,0.15,8.7,800,1.46,0.17,100.0,0.4,0.0,50.0,7.6,1.5,1000.0,1.77,0.2,81.0,0.5,0.12,16.0,WR,620,0.0,0.0,0.0,0.0,4.0,2.0,37.0,20.0,12.8,0.4,8.8,0.625,0.0,0.11199999999999999,0.25,0.142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cole,keelan cole,k,cole5600wrk,50946-79998:Keelan Cole,50946-79998,WR,k,Keelan Cole,cole,10.11999969,5.0,5600.0,DET@JAC,JAC,DET,,,,ryland,ryland,keelan,cole5600wrk
conley5200wrc,58.40,Chris Conley,5200,JAX,DET,,,5.0,7.4,2.6,-0.78,1.0,0.5,1.1,5.78,-20.0,0.43,0.0,0.0,1.0,0.0,0.16,2.4,47.0,24.8,27.8,0.0,3.0,52.5,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.73,0.47,0.27,76.0,0.84,0.15,6.1,300,1.16,0.18,100.0,0.5,0.0,40.0,8.1,1.7,100.0,1.39,0.17,86.0,0.4,0.13,15.0,WR,620,0.0,0.0,0.0,0.0,5.0,3.0,48.0,27.0,15.7,0.3,8.1,0.182,0.0,0.157,0.16699999999999998,0.183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conley,chris conley,c,conley5200wrc,50946-30403:Chris Conley,50946-30403,WR,c,Chris Conley,conley,5.1,5.0,5200.0,DET@JAC,JAC,DET,,,,ryland,ryland,chris,conley5200wrc
conner7100rbj,84.40,James Conner,7100,PIT,CLE,,,13.14,17.0,9.3,1.72,1.9,3.0,16.7,11.42,-3.0,0.72,0.75,2.4,6.0,0.0,0.96,-1.4,35.0,26.5,23.5,-1.0,-3.0,50.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,62.0,5.1,0.5,0.474,1.27,0.73,0.4,62.0,0.41,0.01,18.6,200,0.95,0.37,100.0,0.66,0.0,30.0,8.1,0.5,300.0,0.53,0.23,41.0,0.23,0.58,17.0,RB,620,0.8,0.5539999999999999,0.508,12.0,3.0,2.0,12.0,8.0,5.4,0.1,1.5,0.28600000000000003,0.643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,conner,james conner,j,conner7100rbj,50946-40687:James Conner,50946-40687,RB,j,James Conner,conner,14.625,4.0,7100.0,CLE@PIT,PIT,CLE,,,,ryland,ryland,james,conner7100rbj
cooks5700wrb,90.45,Brandin Cooks,5700,HOU,@TEN,,,9.61,13.7,5.5,2.69,1.7,3.0,17.3,6.92,-5.0,0.7,0.92,3.9,5.0,0.0,0.82,3.7,43.0,24.0,28.0,-1.8,4.0,52.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.2,0.07,63.0,0.71,0.15,14.0,100,2.0,0.28,75.0,0.5,0.0,40.0,60.0,-0.6,0.0,1.14,0.14,46.0,0.2,0.46,15.0,WR,620,0.0,0.0,0.0,0.0,5.0,2.0,41.0,17.0,14.6,0.2,6.1,0.25,0.0,0.146,0.083,0.136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooks,brandin cooks,b,cooks5700wrb,50946-29501:Brandin Cooks,50946-29501,WR,b,Brandin Cooks,cooks,8.980000305,5.0,5700.0,HOU@TEN,HOU,TEN,,,,ryland,ryland,brandin,cooks5700wrb
cooper4500wrp,51.60,Pharoh Cooper,4500,CAR,CHI,,,2.7,4.1,1.3,-1.49,0.6,0.0,0.0,4.19,0.0,0.0,0.0,0.0,0.0,0.0,0.49,-0.4,16.0,23.5,21.5,0.2,-2.0,45.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.13,0.07,63.0,0.45,0.0,1.7,0,6.8,0.14,25.0,0.0,0.0,40.0,3.3,-1.3,-100.0,1.76,0.21,52.0,0.05,0.17,17.0,WR,620,0.0,0.0,0.0,0.0,1.0,1.0,13.0,9.0,9.8,0.1,7.5,0.25,0.0,0.059000000000000004,0.053,0.057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cooper,pharoh cooper,p,cooper4500wrp,50946-40932:Pharoh Cooper,50946-40932,WR,p,Pharoh Cooper,cooper,0.34000001,5.0,4500.0,CHI@CAR,CAR,CHI,,,,ryland,ryland,pharoh,cooper4500wrp
cousins7100qbk,97.00,Kirk Cousins,7100,MIN,ATL,,,19.66,31.7,7.6,4.27,2.8,6.5,26.72,15.39,-4.0,0.45,0.97,7.5,2.0,0.0,0.96,9.7,65.0,28.5,25.0,-1.5,-3.5,53.5,60.0,20.0,30.0,240.0,67.0,7.9,7.27,1.8,42.0,25.2,46.0,24.3,6.0,2.3,6.5,1.0,4.0,5.0,3.1,0.0,0.4,3.4,1.87,1.07,0.0,0.0,0.0,13.3,-300,0.4,0.19,75.0,0.75,0.25,40.0,14.6,-1.4,-100.0,0.42,0.22,80.0,0.47,0.19,21.0,QB,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cousins,kirk cousins,k,cousins7100qbk,50946-22038:Kirk Cousins,50946-22038,QB,k,Kirk Cousins,cousins,15.15599976,5.0,7100.0,ATL@MIN,MIN,ATL,,,,ryland,ryland,kirk,cousins7100qbk
crowder6600wrj,87.95,Jamison Crowder,6600,NYJ,@MIA,,,11.21,15.3,7.1,2.23,1.7,6.5,8.3,8.98,-9.0,0.62,1.0,7.4,6.0,0.0,0.89,0.9,51.0,18.0,28.0,-1.8,10.0,46.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,0.41,0.24,79.0,0.85,0.3,17.8,600,1.78,0.31,50.0,0.5,0.0,40.0,12.6,4.1,600.0,1.54,0.25,72.0,0.5,0.16,18.0,WR,620,0.0,0.0,0.0,0.0,8.0,5.0,64.0,27.0,12.4,0.6,6.7,0.313,0.0,0.255,0.444,0.28300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,crowder,jamison crowder,j,crowder6600wrj,50946-24755:Jamison Crowder,50946-24755,WR,j,Jamison Crowder,crowder,18.83333333,3.0,6600.0,NYJ@MIA,NYJ,MIA,,,,ryland,ryland,jamison,crowder6600wrj
davis7500rbm,96.55,Mike Davis,7500,CAR,CHI,,,16.99,22.4,11.6,4.57,2.3,18.5,10.5,12.42,0.0,0.84,1.0,5.7,8.0,0.0,0.87,-0.7,27.0,23.5,21.5,0.2,-2.0,45.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,32.0,4.5,0.1,0.46,1.24,0.71,0.18,63.0,0.45,0.0,18.9,3000,0.96,0.44,100.0,1.0,0.0,40.0,5.5,1.9,3000.0,0.46,0.2,27.0,0.22,0.5,18.0,RB,620,0.125,0.285,0.39899999999999997,7.0,4.0,4.0,30.0,11.0,6.8,0.3,2.5,0.083,0.33299999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,mike davis,m,davis7500rbm,50946-30635:Mike Davis,50946-30635,RB,m,Mike Davis,davis,18.89999962,4.0,7500.0,CHI@CAR,CAR,CHI,,,,ryland,ryland,mike,davis7500rbm
denver3900,35.34,Denver,3900,DEN,@NE,,,6.0,12.6,-0.6,0.64,1.5,0.5,14.0,5.36,1.0,0.78,0.0,0.0,1.0,0.0,0.97,1.3,0.0,18.3,25.3,-0.2,7.0,43.5,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.26,7.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.51,0.01,5.3,-200,0.0,0.0,100.0,0.0,0.0,40.0,6.1,-1.0,-600.0,0.0,0.0,100.0,0.35,0.0,14.0,DEF,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.48109999999999997,0.5158,0.0074,0.0327,7.31,9.92,5.17,30.0,0.124,denver,denver,d,denver3900,50946-12531:Denver Broncos,50946-12531,D,d,Denver Broncos,broncos,4.75,4.0,3900.0,DEN@NE,DEN,NE,,,,Broncos,Broncos,denver,denver3900
detroit3400,43.49,Detroit,3400,DET,@JAX,,,6.4,13.2,-0.4,2.65,1.9,3.0,6.0,3.75,-2.0,0.57,0.0,0.0,1.0,0.0,0.97,3.0,0.0,27.8,24.8,0.0,-3.0,52.5,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.51,4.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.84,0.15,1.3,0,0.0,0.0,33.0,0.33,0.66,30.0,2.8,-3.5,-300.0,0.0,0.0,68.0,0.12,0.31,16.0,DEF,620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.5472,0.5033,0.008199999999999999,0.0508,8.07,9.93,5.15,3.6,0.2483,detroit,detroit,d,detroit3400,50946-12532:Detroit Lions,50946-12532,D,d,Detroit Lions,lions,1.25,4.0,3400.0,DET@JAC,DET,JAC,,,,Lions,Lions,detroit,detroit3400
dobbins5100rbj,68.65,JK Dobbins,5100,BAL,@PHI,,,6.12,8.8,3.5,-0.31,1.2,0.5,3.9,6.43,-9.0,0.53,0.0,0.0,6.0,0.0,0.54,-0.1,21.0,28.5,18.0,0.5,-10.5,46.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,25.0,7.9,0.4,0.563,0.4,0.4,0.4,63.0,0.56,0.01,5.6,-600,1.17,0.28,75.0,0.0,0.25,40.0,7.3,-0.2,-100.0,1.4,0.35,80.0,0.2,0.2,50.0,RB,620,0.4,0.158,0.375,3.0,2.0,1.0,14.0,8.0,8.1,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dobbins,jk dobbins,j,dobbins5100rbj,50946-87787:J.K. Dobbins,50946-87787,RB,j,J.K. Dobbins,dobbins,7.280000305,5.0,5100.0,BAL@PHI,BAL,PHI,,,,ryland,ryland,j.k.,dobbins5100rbj
doyle4900tej,65.55,Jack Doyle,4900,IND,CIN,,,3.79,5.5,2.1,-0.91,0.8,0.5,8.4,4.7,-7.0,0.54,1.0,0.6,1.0,0.0,0.05,-0.8,47.0,26.8,19.3,-1.2,-7.5,46.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,0.19,0.13,0.0,0.0,0.0,1.7,-400,1.7,0.05,0.0,0.0,0.25,40.0,5.3,-0.8,-400.0,1.36,0.11,44.0,0.22,0.38,18.0,TE,620,0.0,0.0,0.0,0.0,3.0,2.0,25.0,12.0,11.5,0.2,5.5,0.214,0.0,0.129,0.2,0.11599999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doyle,jack doyle,j,doyle4900tej,50946-39859:Jack Doyle,50946-39859,TE,j,Jack Doyle,doyle,2.700000127,3.0,4900.0,CIN@IND,IND,CIN,,,,ryland,ryland,jack,doyle4900tej
duvernay4800wrd,58.35,Devin Duvernay,4800,BAL,@PHI,,,4.23,6.0,2.4,-0.64,0.9,0.5,4.6,4.87,-31.0,0.29,0.0,0.0,0.0,0.0,0.05,2.0,11.0,28.5,18.0,0.5,-10.5,46.5,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,63.0,0.56,0.01,4.5,300,1.99,0.41,75.0,0.5,0.25,40.0,3.9,-0.8,100.0,1.96,0.36,80.0,0.4,0.2,50.0,WR,620,0.0,0.0,0.0,0.0,1.0,1.0,11.0,10.0,8.4,0.0,0.0,0.0,0.0,0.067,0.0,0.061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,duvernay,devin duvernay,d,duvernay4800wrd,50946-71032:Devin Duvernay,50946-71032,WR,d,Devin Duvernay,duvernay,3.9200000760000004,5.0,4800.0,BAL@PHI,BAL,PHI,,,,ryland,ryland,devin,duvernay4800wrd
ebron5200tee,88.65,Eric Ebron,5200,PIT,CLE,,,7.14,9.8,4.5,1.74,1.4,6.5,1.9,5.4,-3.0,0.7,1.0,6.6,6.0,0.0,0.89,4.0,38.0,26.5,23.5,-1.0,-3.0,50.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.19,0.06,62.0,0.41,0.01,8.1,300,1.35,0.14,100.0,0.33,0.0,30.0,6.7,0.9,200.0,1.29,0.18,56.0,0.18,0.12,16.0,TE,620,0.0,0.0,0.0,0.0,5.0,3.0,39.0,17.0,11.0,0.2,8.1,0.2,0.0,0.165,0.105,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ebron,eric ebron,e,ebron5200tee,50946-25272:Eric Ebron,50946-25272,TE,e,Eric Ebron,ebron,6.650000095,4.0,5200.0,CLE@PIT,PIT,CLE,,,,ryland,ryland,eric,ebron5200tee
edelman6200wrj,87.35,Julian Edelman,6200,NE,DEN,,,10.23,14.2,6.3,2.17,1.7,3.0,3.32,8.06,-3.0,0.75,1.0,0.8,5.0,0.0,0.86,2.5,58.0,25.3,18.3,-2.7,-7.0,43.5,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.38,0.5,0.25,58.0,0.51,0.01,10.0,-400,1.25,0.2,66.0,0.33,0.33,30.0,11.9,1.4,-500.0,1.12,0.21,83.0,0.22,0.16,18.0,WR,620,0.0,0.0,0.0,0.0,9.0,5.0,68.0,23.0,12.0,0.3,6.7,0.14300000000000002,0.0,0.259,0.222,0.294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edelman,julian edelman,j,edelman6200wrj,50946-7859:Julian Edelman,50946-7859,WR,j,Julian Edelman,edelman,10.14999962,4.0,6200.0,DEN@NE,NE,DEN,Q,Knee,,ryland,ryland,julian,edelman6200wrj
