,rating,name,salary,team,opp,, ,proj,ceil,floor,proj+-,pts/sal,proj_own,act_pts,impld_pts,lev_rank,leverage,sr,buzz,pro,my,bargain,opp+-,snaps,pts,opppts,delta,spread,o/u,spread%,comp,att,yards,%,y/a,adj ypa,td,long,%rb,%wr,%te,%td,int%,sack%,rush-att,not sure,rush_yards,rush_y/a,rush_td,success,rz_opp,rz_opp10,rz-opp5,temp,humidity,precip%,month_ppg,month_change,month_fpo,month_fps,consistency,upside,duds,count,year_ppg,year+-,year_change,year_fpo,year_fps,year_consistency,year_upside,year_duds,year_count,pos,week,rush_td%,rush_yards%,snaps%,rush_att,rec_trgts,not_sure2,rec_yards,rec_long,rec_yr,rec_td,rec_yt,rz_td_pct,rz_succ%,rec_trgts%,rec_td%,rec_yds%,proj_sacks,pass_succ,rush_succ,takeaway%,td%,ypp,rz_snaps,rz_snaps10,rz_snaps5,TD%,Last Name_master,City Name_master,First Name_master,RylandID_master,Id,Position,First Name,Nickname,Last Name,FPPG,Played,Salary,Game,Team,Opponent,Injury Indicator,Injury Details,Tier,Unnamed: 14,Unnamed: 15,City Name,City Name2,City Name3,RylandID
cousins8200qbk,70.65,Kirk Cousins,8200,MIN,DET,,,19.1,27.2,12.1,1.55,2.3,6.5,13.58,17.55,-3.0,0.69,1.0,5.6,1.0,0.0,0.5,5.5,64.0,27.8,15.8,-0.7,-12.0,43.5,58.0,20.0,29.0,240.0,68.0,8.1,8.08,1.9,43.0,23.7,48.4,23.3,6.6,1.0,6.5,2.0,3.0,4.0,1.9,0.1,0.45899999999999996,3.88,1.94,1.13,0.0,0.0,0.0,19.6,400,0.51,0.31,100.0,1.0,0.0,40.0,17.0,0.7,2200.0,0.5,0.26,85.0,0.42,0.0,21.0,QB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,cousins,kirk cousins,k,cousins8200qbk,41210-22038,QB,k,Kirk Cousins,cousins,18.023333231608074,12,8200,DET@MIN,MIN,DET,,,,,,ryland,ryland,kirk,cousins8200qbk
coutee4600wrk,48.86,Keke Coutee,4600,HOU,DEN,,,4.2,7.5,0.0,-0.22,0.9,0.0,7.3,4.42,0.0,0.03,0.0,0.0,0.0,0.0,0.15,0.8,36.0,25.3,17.3,-0.2,-8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.25,0.06,0.0,0.0,0.0,0.8,-200,0.27,0.02,20.0,0.0,0.8,50.0,2.8,0.2,-1400.0,0.72,0.08,25.0,0.12,0.58,24.0,WR,14,0.0,0.0,0.0,0.0,3.0,2.0,25.0,16.0,11.2,0.0,6.2,0.2,0.0,0.107,0.0,0.09699999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,coutee,keke coutee,k,coutee4600wrk,41210-64242,WR,k,Keke Coutee,coutee,5.549999872843426,6,4600,DEN@HOU,HOU,DEN,,,,,,ryland,ryland,keke,coutee4600wrk
crowder6000wrj,87.75,Jamison Crowder,6000,NYJ,MIA,,,10.3,18.3,0.9,2.69,1.7,10.5,4.5,7.61,-12.0,0.59,0.96,5.6,4.0,0.0,0.62,3.6,49.0,26.0,21.0,1.2,-5.0,47.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.13,0.06,40.0,0.6,0.01,9.3,-500,1.38,0.19,50.0,0.5,0.5,40.0,8.7,1.3,0.0,1.23,0.18,60.0,0.39,0.21,23.0,WR,14,0.0,0.0,0.0,0.0,7.0,4.0,50.0,23.0,11.7,0.3,7.2,0.1,0.0,0.237,0.25,0.251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,crowder,jamison crowder,j,crowder6000wrj,41210-24755,WR,j,Jamison Crowder,crowder,8.808333079020182,12,6000,MIA@NYJ,NYJ,MIA,,,,,,ryland,ryland,jamison,crowder6000wrj
dalton7000qba,57.09,Andy Dalton,7000,CIN,@CLE,,,14.8,22.4,7.6,-0.4,2.1,0.5,10.58,15.2,-5.0,0.5,1.0,2.4,0.0,0.0,0.24,2.3,69.0,18.3,24.8,1.0,6.5,43.0,43.0,25.0,41.0,277.0,60.0,6.7,5.34,1.1,40.0,14.9,65.1,16.3,2.7,2.2,7.4,2.0,4.0,5.0,2.7,0.3,0.474,5.0,2.25,1.42,48.0,0.67,0.03,3.3,1000,0.08,0.05,25.0,0.25,0.75,40.0,11.3,-0.6,1000.0,0.24,0.16,44.0,0.38,0.33,18.0,QB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dalton,andy dalton,a,dalton7000qba,41210-14225,QB,a,Andy Dalton,dalton,16.555555555555557,9,7000,CIN@CLE,CIN,CLE,,,,,,ryland,ryland,andy,dalton7000qba
darnold7700qbs,73.89,Sam Darnold,7700,NYJ,MIA,,,18.6,26.6,10.5,2.03,2.4,10.5,18.1,16.57,-9.0,0.5,1.0,7.6,1.0,0.0,0.33,3.2,64.0,26.0,21.0,1.2,-5.0,47.0,40.0,21.0,33.0,237.0,63.0,7.1,5.95,1.5,36.0,19.3,60.3,15.1,4.5,2.4,7.8,2.0,7.0,9.0,3.4,0.2,0.33299999999999996,4.38,1.69,1.06,40.0,0.6,0.01,21.7,500,0.55,0.32,100.0,0.75,0.0,40.0,13.0,0.9,1700.0,0.33,0.2,54.0,0.36,0.27,22.0,QB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,darnold,sam darnold,s,darnold7700qbs,41210-63589,QB,s,Sam Darnold,darnold,16.31777784559462,9,7700,MIA@NYJ,NYJ,MIA,,,,,,ryland,ryland,sam,darnold7700qbs
davis5000wrc,76.5,Corey Davis,5000,TEN,@OAK,,,8.0,16.6,1.5,2.67,1.6,3.0,4.4,5.33,1.0,0.84,0.0,0.2,3.0,0.0,0.54,0.3,50.0,25.0,22.0,0.5,-3.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.07,0.0,58.0,0.89,0.09,2.2,-300,0.89,0.06,33.0,0.0,0.66,30.0,5.9,-0.3,-1000.0,1.2,0.12,66.0,0.09,0.19,21.0,WR,14,0.0,0.0,0.0,0.0,4.0,3.0,39.0,19.0,13.1,0.1,8.1,0.5,0.0,0.183,0.105,0.179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,davis,corey davis,c,davis5000wrc,41210-45439,WR,c,Corey Davis,davis,6.372727134011009,11,5000,TEN@OAK,TEN,OAK,,,,,,ryland,ryland,corey,davis5000wrc
denver3800,55.31,Denver,3800,DEN,@HOU,,,6.8,13.3,0.6,1.77,1.8,3.0,17.0,5.03,-14.0,0.28,0.0,0.0,2.0,0.0,0.69,-0.8,0.0,17.3,25.3,1.3,8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21,7.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,100,0.0,0.0,100.0,0.66,0.0,30.0,5.6,-0.9,-2200.0,0.0,0.0,63.0,0.4,0.36,22.0,DEF,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,0.4849,0.46259999999999996,0.0116,0.0294,7.13,7.75,4.21,2.64,0.1371,denver,denver,d,denver3800,41210-12531,D,d,Denver Broncos,broncos,6.083333333333332,12,3800,DEN@HOU,DEN,HOU,,,,,,Broncos,Broncos,denver,denver3800
detroit3300,43.89,Detroit,3300,DET,@MIN,,,4.9,13.4,0.9,1.47,1.5,0.5,2.0,3.43,-9.0,0.43,0.0,0.0,1.0,0.0,0.61,-1.7,0.0,15.8,27.8,0.8,12.0,43.5,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2,5.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,-1100,0.0,0.0,80.0,0.0,0.2,50.0,6.3,0.7,-2700.0,0.0,0.0,82.0,0.43,0.17,23.0,DEF,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.4769,0.4681,0.0070999999999999995,0.0407,7.43,10.27,5.13,3.62,0.20129999999999998,detroit,detroit,d,detroit3300,41210-12532,D,d,Detroit Lions,lions,5.583333333333332,12,3300,DET@MIN,DET,MIN,,,,,,Lions,Lions,detroit,detroit3300
diggs8000wrs,77.89,Stefon Diggs,8000,MIN,DET,,,11.9,18.7,1.7,-0.27,1.5,6.5,12.2,12.17,-4.0,0.77,0.91,3.7,3.0,0.0,0.94,2.8,53.0,27.8,15.8,-0.7,-12.0,43.5,58.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63,0.25,0.06,0.0,0.0,0.0,9.7,500,1.39,0.17,20.0,0.2,0.8,50.0,11.6,1.2,2000.0,1.7,0.22,47.0,0.21,0.39,23.0,WR,14,0.0,0.0,0.0,0.0,6.0,4.0,67.0,30.0,16.0,0.5,10.8,0.4,0.0,0.22899999999999998,0.267,0.28300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,diggs,stefon diggs,s,diggs8000wrs,41210-25079,WR,s,Stefon Diggs,diggs,12.099999745686851,12,8000,DET@MIN,MIN,DET,,,,,,ryland,ryland,stefon,diggs8000wrs
dorsett5400wrp,50.25,Phillip Dorsett,5400,NE,KC,,,5.2,9.5,0.0,-1.04,1.0,0.5,0.0,6.24,-25.0,0.54,1.0,0.5,1.0,0.0,0.56,-1.5,41.0,26.3,23.3,0.0,-3.0,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.31,0.19,29.0,0.84,0.0,4.4,100,0.81,0.09,33.0,0.33,0.66,30.0,60.0,1.3,-600.0,1.39,0.15,41.0,0.25,0.41,24.0,WR,14,0.0,0.0,0.0,0.0,3.0,2.0,27.0,14.0,11.5,0.4,60.0,0.16699999999999998,0.0,0.102,0.222,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,dorsett,phillip dorsett,p,dorsett5400wrp,41210-25813,WR,p,Phillip Dorsett II,dorsett,8.977778116861979,9,5400,KC@NE,NE,KC,,,,,,ryland,ryland,phillip,dorsett5400wrp
doss4600wrk,52.24,Keelan Doss,4600,OAK,TEN,,,4.1,9.1,0.1,-0.32,0.9,0.5,4.1,4.42,-27.0,0.51,0.0,0.0,1.0,0.0,0.15,2.3,29.0,22.0,25.0,0.0,3.0,47.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.0,0.0,58.0,0.89,0.09,0.5,-200,0.53,0.02,33.0,0.0,0.66,30.0,1.3,-0.2,-1400.0,0.56,0.04,23.0,0.05,0.35,17.0,WR,14,0.0,0.0,0.0,0.0,2.0,1.0,22.0,15.0,12.9,0.0,10.3,0.0,0.0,0.078,0.0,0.09300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doss,keelan doss,k,doss4600wrk,41210-96942,WR,k,Keelan Doss,doss,3.125,4,4600,TEN@OAK,OAK,TEN,,,,,,ryland,ryland,keelan,doss4600wrk
doyle6300tej,75.5,Jack Doyle,6300,IND,@TB,,,8.6,12.9,0.5,0.63,1.4,14.5,3.7,7.97,-6.0,0.24,1.0,10.0,4.0,0.0,0.5,1.7,51.0,21.8,24.8,-1.2,3.0,46.5,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.83,0.33,0.25,78.0,0.59,0.02,7.4,1100,1.55,0.15,80.0,0.4,0.2,50.0,6.2,0.8,300.0,1.41,0.12,58.0,0.29,0.17,17.0,TE,14,0.0,0.0,0.0,0.0,4.0,3.0,31.0,14.0,10.5,0.3,70.0,0.4,0.0,0.142,0.2,0.14400000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,doyle,jack doyle,j,doyle6300tej,41210-39859,TE,j,Jack Doyle,doyle,7.2454542680220175,11,6300,IND@TB,IND,TB,,,,,,ryland,ryland,jack,doyle6300tej
drake6100rbk,64.26,Kenyan Drake,6100,ARI,PIT,,,10.7,18.0,2.5,1.78,1.8,3.0,8.2,8.92,-9.0,0.78,0.73,3.8,3.0,0.0,0.56,-3.6,39.0,20.5,23.0,0.0,2.5,43.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,36.0,4.1,0.1,0.43200000000000005,0.86,0.21,0.07,0.0,0.0,0.0,8.1,-300,0.42,0.16,100.0,0.0,0.0,30.0,10.6,-0.1,100.0,0.76,0.27,63.0,0.22,0.04,22.0,RB,14,0.111,0.382,0.644,8.0,5.0,3.0,30.0,17.0,8.1,0.1,9.6,0.125,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,drake,kenyan drake,k,drake6100rbk,41210-30989,RB,k,Kenyan Drake,drake,9.419999694824217,10,6100,PIT@ARI,ARI,PIT,,,,,,ryland,ryland,kenyan,drake6100rbk
edelman7600wrj,80.99,Julian Edelman,7600,NE,KC,,,13.2,20.5,3.1,1.94,1.7,14.5,20.3,11.26,-2.0,0.49,0.95,6.7,6.0,0.0,0.94,-1.5,65.0,26.3,23.3,0.0,-3.0,49.5,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.69,0.69,0.44,29.0,0.84,0.0,14.9,200,1.21,0.21,100.0,0.33,0.0,30.0,14.7,3.9,1600.0,1.26,0.23,81.0,0.37,0.03,27.0,WR,14,0.0,0.0,0.0,0.0,10.0,6.0,76.0,23.0,11.3,0.5,7.9,0.26899999999999996,0.0,0.273,0.28600000000000003,0.28300000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edelman,julian edelman,j,edelman7600wrj,41210-7859,WR,j,Julian Edelman,edelman,14.02333323160807,12,7600,KC@NE,NE,KC,Q,Shoulder,,,,ryland,ryland,julian,edelman7600wrj
edwards5000rbg,61.87,Gus Edwards,5000,BAL,@BUF,,,4.2,9.7,0.1,-1.98,0.8,0.5,2.0,6.18,-21.0,0.51,0.0,0.0,5.0,0.0,0.61,1.4,25.0,25.3,18.8,1.0,-6.5,44.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,49.0,5.3,0.2,0.546,1.88,0.88,0.56,40.0,0.77,0.04,6.8,200,0.82,0.28,75.0,0.25,0.25,40.0,6.6,-0.9,-1000.0,0.67,0.26,63.0,0.13,0.18,22.0,RB,14,0.136,0.23600000000000002,0.358,9.0,0.0,0.0,3.0,2.0,8.2,0.0,2.6,0.069,0.414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,edwards,gus edwards,g,edwards5000rbg,41210-40167,RB,g,Gus Edwards,edwards,5.341666539510091,12,5000,BAL@BUF,BAL,BUF,,,,,,ryland,ryland,gus,edwards5000rbg
eifert4500tet,69.76,Tyler Eifert,4500,CIN,@CLE,,,4.0,7.7,0.0,0.23,0.9,0.5,6.9,3.77,-18.0,0.66,0.0,0.0,3.0,0.0,0.5,1.7,29.0,18.3,24.8,1.0,6.5,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.58,0.25,48.0,0.67,0.03,3.9,-500,1.41,0.17,75.0,0.0,0.25,40.0,4.3,-0.1,-1500.0,1.17,0.15,70.0,0.11,0.05,17.0,TE,14,0.0,0.0,0.0,0.0,3.0,2.0,21.0,12.0,8.4,0.2,6.4,0.222,0.0,0.099,0.16699999999999998,0.084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,eifert,tyler eifert,t,eifert4500tet,41210-33557,TE,t,Tyler Eifert,eifert,4.350000063578288,12,4500,CIN@CLE,CIN,CLE,,,,,,ryland,ryland,tyler,eifert4500tet
ekeler7000rba,70.27,Austin Ekeler,7000,LAC,@JAX,,,11.4,20.5,4.2,0.23,1.6,3.0,29.3,11.17,2.0,0.89,0.91,2.6,5.0,0.0,0.61,1.8,37.0,22.8,19.3,-0.2,-3.5,42.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,36.0,4.0,0.4,0.48,2.0,1.19,0.94,63.0,0.92,0.08,16.0,900,1.03,0.4,100.0,1.0,0.0,20.0,12.2,2.5,1000.0,0.81,0.33,61.0,0.3,0.23,26.0,RB,14,0.556,0.397,0.5670000000000001,9.0,6.0,5.0,53.0,22.0,10.5,0.5,8.5,0.21100000000000002,0.42100000000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ekeler,austin ekeler,a,ekeler7000rba,41210-80001,RB,a,Austin Ekeler,ekeler,16.691666920979813,12,7000,LAC@JAC,LAC,JAC,,,,,,ryland,ryland,austin,ekeler7000rba
erickson4700wra,48.19,Alex Erickson,4700,CIN,@CLE,,,2.6,4.8,0.0,-2.04,0.6,0.5,8.04,4.64,-48.0,0.22,0.0,0.0,1.0,0.0,0.5,0.6,32.0,18.3,24.8,1.0,6.5,43.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.06,0.06,48.0,0.67,0.03,2.6,-300,0.57,0.06,50.0,0.0,0.5,40.0,4.7,0.3,-1300.0,1.06,0.15,60.0,0.2,0.15,20.0,WR,14,0.0,0.0,0.0,0.0,4.0,2.0,33.0,16.0,12.9,0.0,70.0,0.2,0.0,0.121,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,erickson,alex erickson,a,erickson4700wra,41210-28907,WR,a,Alex Erickson,erickson,4.708333333333333,12,4700,CIN@CLE,CIN,CLE,,,,,,ryland,ryland,alex,erickson4700wra
evans7700wrm,91.6,Mike Evans,7700,TB,IND,,,13.5,22.0,1.8,2.01,1.8,18.5,12.6,11.49,-1.0,0.37,1.0,5.6,8.0,0.0,0.94,1.1,63.0,24.8,21.8,-1.7,-3.0,46.5,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.75,0.5,78.0,0.59,0.02,8.4,-900,1.01,0.13,0.0,0.0,1.0,40.0,15.5,2.7,1700.0,1.66,0.25,42.0,0.23,0.38,21.0,WR,14,0.0,0.0,0.0,0.0,9.0,5.0,93.0,33.0,17.4,0.6,9.7,0.348,0.0,0.251,0.345,0.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,evans,mike evans,m,evans7700wrm,41210-32384,WR,m,Mike Evans,evans,15.550000508626304,12,7700,IND@TB,TB,IND,,,,,,ryland,ryland,mike,evans7700wrm
fant4800ten,72.57,Noah Fant,4800,DEN,@HOU,,,5.5,10.4,0.2,1.03,1.1,0.5,19.3,4.47,-6.0,0.82,0.8,2.0,1.0,0.0,0.63,-0.4,47.0,17.3,25.3,1.3,8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67,0.58,0.33,0.0,0.0,0.0,3.7,-300,0.56,0.08,33.0,0.0,0.66,30.0,50.0,0.4,-1200.0,1.04,0.11,50.0,0.12,0.18,16.0,TE,14,0.0,0.0,0.0,0.0,4.0,2.0,31.0,21.0,12.2,0.2,7.5,0.0,0.0,0.155,0.182,0.151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fant,noah fant,n,fant4800ten,41210-71705,TE,n,Noah Fant,fant,5.183333396911621,12,4800,DEN@HOU,DEN,HOU,,,,,,ryland,ryland,noah,fant4800ten
fells4700ted,74.29,Darren Fells,4700,HOU,DEN,,,5.8,11.0,0.1,1.56,1.2,0.5,1.2,4.24,-4.0,0.83,1.0,0.3,1.0,0.0,0.61,-0.9,43.0,25.3,17.3,-0.2,-8.0,42.5,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.31,0.19,0.0,0.0,0.0,5.3,-400,2.0,0.12,60.0,0.2,0.4,50.0,6.1,1.2,-1300.0,2.26,0.14,54.0,0.27,0.27,22.0,TE,14,0.0,0.0,0.0,0.0,2.0,2.0,20.0,11.0,10.3,0.5,6.3,0.667,0.0,0.083,0.242,0.077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fells,darren fells,d,fells4700ted,41210-38301,TE,d,Darren Fells,fells,7.25,12,4700,DEN@HOU,HOU,DEN,,,,,,ryland,ryland,darren,fells4700ted
firkser5000tea,55.11,Anthony Firkser,5000,TEN,@OAK,,,4.3,7.7,0.0,-0.64,0.9,0.5,4.4,4.94,-15.0,0.66,1.0,0.3,1.0,0.0,0.05,1.9,14.0,25.0,22.0,0.5,-3.0,47.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.07,0.0,58.0,0.89,0.09,4.9,700,1.85,0.31,66.0,0.33,0.33,30.0,2.1,-0.8,-1000.0,1.48,0.15,35.0,0.05,0.5,20.0,TE,14,0.0,0.0,0.0,0.0,1.0,1.0,12.0,9.0,12.6,0.1,6.3,0.33299999999999996,0.0,0.054000000000000006,0.055999999999999994,0.057999999999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,firkser,anthony firkser,a,firkser5000tea,41210-80294,TE,a,Anthony Firkser,firkser,4.466666539510091,6,5000,TEN@OAK,TEN,OAK,,,,,,ryland,ryland,anthony,firkser5000tea
fitzgerald5700wrl,67.2,Larry Fitzgerald,5700,ARI,PIT,,,8.1,13.5,0.2,1.18,1.4,0.5,3.5,6.92,-6.0,0.8,1.0,0.5,1.0,0.0,0.56,0.2,58.0,20.5,23.0,0.0,2.5,43.5,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.56,0.56,0.0,0.0,0.0,10.0,300,1.49,0.18,100.0,0.66,0.0,30.0,9.5,2.2,-300.0,1.14,0.16,75.0,0.35,0.1,20.0,WR,14,0.0,0.0,0.0,0.0,7.0,5.0,54.0,21.0,10.5,0.3,7.2,0.308,0.0,0.214,0.235,0.23600000000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fitzgerald,larry fitzgerald,l,fitzgerald5700wrl,41210-6883,WR,l,Larry Fitzgerald,fitzgerald,9.283333460489908,12,5700,PIT@ARI,ARI,PIT,,,,,,ryland,ryland,larry,fitzgerald5700wrl
fitzpatrick7400qbr,75.69,Ryan Fitzpatrick,7400,MIA,@NYJ,,,17.8,26.0,8.7,1.82,2.4,6.5,15.3,15.98,-9.0,0.57,1.0,9.7,1.0,0.0,0.55,0.8,53.0,21.0,26.0,2.2,5.0,47.0,60.0,18.0,30.0,206.0,62.0,6.8,5.21,1.2,31.0,19.9,60.7,17.2,4.0,3.3,8.5,3.0,6.0,11.0,3.7,0.3,0.515,3.19,1.0,0.75,40.0,0.6,0.01,20.0,300,0.43,0.3,100.0,0.5,0.0,40.0,10.3,0.8,1400.0,0.29,0.19,47.0,0.23,0.33,21.0,QB,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fitzpatrick,ryan fitzpatrick,r,fitzpatrick7400qbr,41210-7659,QB,r,Ryan Fitzpatrick,fitzpatrick,14.703636863014914,11,7400,MIA@NYJ,MIA,NYJ,,,,,,ryland,ryland,ryan,fitzpatrick7400qbr
ford4500wri,44.26,Isaiah Ford,4500,MIA,@NYJ,,,2.3,5.1,0.0,-1.89,0.5,0.0,12.2,4.19,0.0,0.0,0.0,0.0,1.0,0.0,0.4,1.9,11.0,21.0,26.0,2.2,5.0,47.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,40.0,0.6,0.01,0.0,0,0.0,0.0,0.0,0.0,0.25,40.0,0.4,0.0,-1500.0,0.25,0.03,5.0,0.0,0.2,20.0,WR,14,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,4.5,0.0,0.8,0.0,0.0,0.043,0.0,0.009000000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ford,isaiah ford,i,ford4500wri,41210-56356,WR,i,Isaiah Ford,ford,0.4749999940395355,4,4500,MIA@NYJ,MIA,NYJ,,,,,,ryland,ryland,isaiah,ford4500wri
foster4800wrr,33.28,Robert Foster,4800,BUF,BAL,,,2.2,4.7,0.0,-2.67,0.5,0.5,0.0,4.87,-50.0,0.22,1.0,0.5,0.0,0.0,0.08,-0.8,31.0,18.8,25.3,0.0,6.5,44.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19,0.06,0.06,40.0,0.77,0.04,2.7,300,1.35,0.15,75.0,0.0,0.25,40.0,3.8,-0.2,-1200.0,1.27,0.12,35.0,0.15,0.45,20.0,WR,14,0.0,0.0,0.0,0.0,2.0,1.0,29.0,14.0,15.9,0.2,8.4,0.33299999999999996,0.0,0.096,0.133,0.132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,foster,robert foster,r,foster4800wrr,41210-42107,WR,r,Robert Foster,foster,1.5428571701049805,7,4800,BAL@BUF,BUF,BAL,,,,,,ryland,ryland,robert,foster4800wrr
